
[00:00:00.000 --> 00:00:03.540]  我猜錯了,我們總有機會錯的
[00:16:26.360 --> 00:16:27.640]  其實你想想
[00:16:27.640 --> 00:16:31.480]  你洗澡也是很快的嘛
[00:16:31.480 --> 00:16:38.400]  我沒講完那句話給你聽
[00:16:38.400 --> 00:16:39.960]  他這樣回應我之後
[00:16:39.960 --> 00:16:43.720]  我輕忌了幾秒
[00:16:43.720 --> 00:16:47.240]  心裡面就出現了剛才那種懊悔
[00:16:47.240 --> 00:16:48.600]  是啊
[00:16:48.600 --> 00:16:51.000]  是不是我太harsh了
[00:16:51.000 --> 00:16:53.280]  於是幾秒過後我對他說
[00:16:53.280 --> 00:16:54.640]  不要緊啦
[00:16:54.640 --> 00:16:57.240]  我和你一起努力啦現在
[00:16:57.240 --> 00:16:59.760]  於是就坐在旁邊陪他做完後面那些
[00:16:59.760 --> 00:17:02.680]  接著呢 經過這樣的學習
[00:17:02.680 --> 00:17:04.080]  在下半場呢
[00:17:04.080 --> 00:17:08.680]  我對他真的好聲好氣很多
[00:17:08.680 --> 00:17:10.920]  當有這樣的經驗再想想
[00:17:10.920 --> 00:17:13.120]  有時會是的
[00:17:13.120 --> 00:17:17.520]  當我們作出一些指正和要求
[00:17:17.520 --> 00:17:20.720]  保羅的心情都會是這樣的
[00:17:20.720 --> 00:17:23.720]  是不是我講得太嚴厲
[00:17:23.720 --> 00:17:26.400]  所以搞成這樣
[00:17:26.400 --> 00:17:29.040]  兩邊 我猜兩邊的事情
[00:17:29.040 --> 00:17:30.960]  被指正我們應該去承認
[00:17:30.960 --> 00:17:35.200]  不是在錯誤裡面繼續製造更多不應該有的東西
[00:17:35.200 --> 00:17:36.400]  提出的
[00:17:36.400 --> 00:17:37.520]  提出的
[00:17:37.520 --> 00:17:38.920]  是應該提出的
[00:17:38.920 --> 00:17:40.280]  不過怎樣提出
[00:17:40.280 --> 00:17:42.400]  或者提出的時機
[00:17:42.400 --> 00:17:46.160]  各樣東西可能值得有時候多點留意
[00:17:46.160 --> 00:17:47.640]  但是請留意一樣東西
[00:17:47.640 --> 00:17:50.840]  保羅沒有在過程裡面承認過
[00:17:50.840 --> 00:17:52.560]  或者認為
[00:17:52.560 --> 00:17:55.480]  那些錯誤是不需要處理的
[00:17:55.480 --> 00:18:00.960]  又或者保羅指正這件事是不需要有的
[00:18:00.960 --> 00:18:02.600]  甚至到最後
[00:18:02.600 --> 00:18:05.320]  有一個角色在這張書裡面
[00:18:05.320 --> 00:18:07.720]  你可能有留意或者沒有留意到的
[00:18:07.720 --> 00:18:12.080]  就是保羅不止一次去稱讚一個人的
[00:18:12.080 --> 00:18:13.960]  是誰
[00:18:13.960 --> 00:18:16.440]  提多
[00:18:16.440 --> 00:18:18.640]  你看回第五節
[00:18:18.640 --> 00:18:19.400]  他講
[00:18:19.400 --> 00:18:21.360]  我想起馬其頓的時候
[00:18:21.360 --> 00:18:25.320]  有些《釋經》書就會講
[00:18:25.320 --> 00:18:27.640]  第五節很有可能
[00:18:27.640 --> 00:18:31.240]  其實要黏著第二章十三節才行
[00:18:31.240 --> 00:18:35.320]  第二章十三節到這裡七章五節可能另一卷塞進去
[00:18:35.320 --> 00:18:36.960]  一些這樣的學術討論
[00:18:36.960 --> 00:18:39.120]  有機會作研究可以慢慢看
[00:18:39.120 --> 00:18:42.400]  如果不是的話我們通常會鼓勵第五節的習慣
[00:18:42.400 --> 00:18:43.840]  都是學術的答案
[00:18:43.840 --> 00:18:47.720]  就是既然正典成典是這樣的
[00:18:47.720 --> 00:18:48.880]  你明白嗎
[00:18:48.880 --> 00:18:50.840]  正典成典這幾個字都比較深
[00:18:50.840 --> 00:18:54.880]  總之既然聖經後來被教會接納是這樣的
[00:18:54.880 --> 00:18:59.200]  當日的人應該比我更近寫聖經的時候
[00:18:59.200 --> 00:19:00.400]  他們都這麼說
[00:19:00.400 --> 00:19:02.360]  其實我們應該相信
[00:19:02.360 --> 00:19:02.880]  OK
[00:19:02.880 --> 00:19:04.440]  那就不要想那麼多究竟
[00:19:04.440 --> 00:19:08.040]  第二章十三節是不是要剪出來再貼上這裡
[00:19:08.040 --> 00:19:11.200]  我估計多厲害的專家
[00:19:11.200 --> 00:19:17.840]  都沒有當日開會的那些更接近寫書信的日子
[00:19:17.840 --> 00:19:20.280]  所以我們唯有相信當日的決定
[00:19:20.280 --> 00:19:21.200]  不論如何
[00:19:21.200 --> 00:19:22.560]  回到這裡就有一點
[00:19:22.560 --> 00:19:26.320]  第五節裡面講到馬其頓
[00:19:26.320 --> 00:19:28.480]  很多人覺得可能寫完信的時候
[00:19:28.480 --> 00:19:30.440]  保羅就在那個地方
[00:19:30.440 --> 00:19:33.800]  欣著聽到哥倫多教會的一些說話
[00:19:33.800 --> 00:19:35.560]  他內外交戰
[00:19:35.560 --> 00:19:36.960]  很慘
[00:19:36.960 --> 00:19:40.760]  但是有一個很重要的人在第六節出現
[00:19:40.760 --> 00:19:43.480]  但是安慰喪氣之人的神
[00:19:43.480 --> 00:19:46.080]  藉著提多來安慰我
[00:19:46.080 --> 00:19:49.400]  提多就成為了安慰保羅
[00:19:49.400 --> 00:19:52.880]  我們不知道提多怎麼安慰他
[00:19:52.880 --> 00:19:53.760]  保羅沒有說
[00:19:53.760 --> 00:19:55.320]  聖經也沒有寫
[00:19:55.320 --> 00:19:58.480]  但是提多的角色很重要
[00:19:58.480 --> 00:20:01.520]  他不是做現在現代的調解人
[00:20:01.520 --> 00:20:03.160]  在那裡講點心
[00:20:03.160 --> 00:20:04.840]  不是那麼簡單
[00:20:04.840 --> 00:20:08.240]  他是讓這一位挺身而出
[00:20:08.240 --> 00:20:09.560]  旨在的領袖
[00:20:09.560 --> 00:20:11.280]  在那些日子裡面
[00:20:11.280 --> 00:20:12.880]  不再懷疑
[00:20:12.880 --> 00:20:14.320]  不再一個懼怕
[00:20:14.320 --> 00:20:15.720]  不再一個恐懼
[00:20:15.720 --> 00:20:17.280]  而得安慰
[00:20:17.280 --> 00:20:18.880]  提多做了這件事
[00:20:18.880 --> 00:20:20.680]  但也不是那麼簡單
[00:20:20.680 --> 00:20:21.640]  因為提多
[00:20:21.640 --> 00:20:25.720]  轉頭他就去了哥倫多教會
[00:20:25.720 --> 00:20:27.000]  怎麼知道呢
[00:20:27.000 --> 00:20:29.040]  你看看第十三節後面
[00:20:29.040 --> 00:20:30.120]  在安慰之中
[00:20:30.120 --> 00:20:31.240]  因你們眾人
[00:20:31.240 --> 00:20:33.320]  你們眾人是哥倫多教會的人
[00:20:33.320 --> 00:20:36.400]  使提多心裡暢快歡喜
[00:20:36.400 --> 00:20:38.360]  提多做了什麼呢
[00:20:38.360 --> 00:20:39.680]  如果你再看回
[00:20:39.680 --> 00:20:40.880]  剛才我們叫你看
[00:20:40.880 --> 00:20:44.200]  第八節的後面
[00:20:44.200 --> 00:20:45.880]  因我知道
[00:20:45.880 --> 00:20:47.280]  拿信叫你憂愁
[00:20:47.280 --> 00:20:48.680]  不過暫時而已
[00:20:48.680 --> 00:20:49.400]  為什麼呢
[00:20:49.400 --> 00:20:51.720]  因為後來第九節他講
[00:20:51.720 --> 00:20:55.920]  因你們從憂愁生出懊悔
[00:20:55.920 --> 00:20:59.160]  哥倫多教會最後有沒有認錯
[00:20:59.160 --> 00:21:01.640]  認了
[00:21:01.640 --> 00:21:05.240]  哥倫多教會最後因著提多的緣故
[00:21:05.240 --> 00:21:07.760]  提多的安慰
[00:21:07.760 --> 00:21:09.720]  是忠於承認錯誤
[00:21:09.720 --> 00:21:11.120]  所以留意
[00:21:11.120 --> 00:21:13.520]  中間的人從來不是那些走出來
[00:21:13.520 --> 00:21:14.760]  你有道理
[00:21:14.760 --> 00:21:15.960]  他有道理
[00:21:15.960 --> 00:21:17.160]  施君也有道理
[00:21:17.160 --> 00:21:18.680]  大家都對
[00:21:18.680 --> 00:21:20.800]  這個不是提多
[00:21:20.800 --> 00:21:22.240]  提多沒有做過的
[00:21:22.240 --> 00:21:23.600]  沒有做過這些事
[00:21:23.600 --> 00:21:26.000]  領事館我鼓勵你千萬不要做這些事
[00:21:26.000 --> 00:21:27.920]  你不是要所謂面面俱圓
[00:21:27.920 --> 00:21:29.040]  人人都對
[00:21:29.040 --> 00:21:30.040]  於是乎呢
[00:21:30.040 --> 00:21:35.480]  你很有機會對著ABCD君要講完全不同的話
[00:21:35.480 --> 00:21:37.440]  提多的安慰
[00:21:37.440 --> 00:21:38.920]  是有安慰到保羅
[00:21:38.920 --> 00:21:41.280]  也有安慰到哥倫多教會
[00:21:41.280 --> 00:21:45.440]  但提多的安慰同樣是在指正哥倫多教會
[00:21:45.440 --> 00:21:49.400]  因為最後哥倫多教會是承認自己有錯的
[00:21:49.400 --> 00:21:52.720]  他們是懊悔自己的行為的
[00:21:52.720 --> 00:21:54.200]  當然
[00:21:54.200 --> 00:21:55.320]  這樣看來
[00:21:55.320 --> 00:21:58.000]  肯定提多的表達
[00:21:58.000 --> 00:21:58.960]  你明白嗎
[00:21:58.960 --> 00:22:01.440]  比他師父保羅呢
[00:22:01.440 --> 00:22:04.480]  是溫柔很多
[00:22:04.480 --> 00:22:06.240]  提多作為一個童工
[00:22:06.240 --> 00:22:07.320]  作為一個學生
[00:22:07.320 --> 00:22:08.720]  學了很多東西
[00:22:08.720 --> 00:22:09.480]  但是
[00:22:09.480 --> 00:22:11.120]  保羅都很欣賞一件事
[00:22:11.120 --> 00:22:12.320]  他這個童工
[00:22:12.320 --> 00:22:13.800]  這個學生
[00:22:13.800 --> 00:22:16.520]  最後在處理這個危機當中
[00:22:16.520 --> 00:22:20.040]  他那種使人和好的能力
[00:22:20.040 --> 00:22:26.640]  是讓教會和這個領袖復和
[00:22:26.640 --> 00:22:29.000]  可能剛才講的幾個處境
[00:22:29.000 --> 00:22:29.560]  你問我
[00:22:29.560 --> 00:22:31.160]  我會覺得
[00:22:31.160 --> 00:22:32.440]  第一我會假設
[00:22:32.440 --> 00:22:35.560]  我們不是經常要做錯要面對
[00:22:35.560 --> 00:22:37.640]  又或者我們不是經常要面對別人的錯
[00:22:37.640 --> 00:22:39.040]  要去指正
[00:22:39.040 --> 00:22:41.040]  但我們更有很多機會
[00:22:41.040 --> 00:22:43.280]  其實是成為提多
[00:22:43.280 --> 00:22:44.400]  領主們
[00:22:44.400 --> 00:22:46.400]  可能在生命裏面更多有機會
[00:22:46.400 --> 00:22:48.680]  是成為提多
[00:22:48.680 --> 00:22:49.720]  不過請留意
[00:22:49.720 --> 00:22:51.480]  提多真的不是那個
[00:22:51.480 --> 00:22:54.520]  你有道理我有道理大家都對的人
[00:22:54.520 --> 00:22:59.320]  提多最後是要讓錯誤的哥倫多教會的群體
[00:22:59.320 --> 00:23:01.800]  在保羅面前承認了錯誤
[00:23:01.800 --> 00:23:03.680]  所以保羅在後面很清楚地在講
[00:23:03.680 --> 00:23:04.800]  因為這個緣故
[00:23:04.800 --> 00:23:05.520]  你們怎樣
[00:23:05.520 --> 00:23:06.520]  你們很殷勤
[00:23:06.520 --> 00:23:07.760]  你們自掃自恨
[00:23:07.760 --> 00:23:08.240]  恐懼
[00:23:08.240 --> 00:23:08.760]  想念
[00:23:08.760 --> 00:23:09.720]  一大串的東西
[00:23:09.720 --> 00:23:13.160]  因著你們哥倫多教會的承認錯誤
[00:23:13.160 --> 00:23:16.040]  而出來的行為表現來的
[00:23:16.040 --> 00:23:16.960]  也都這樣
[00:23:16.960 --> 00:23:21.480]  保羅為教會而感到暢快
[00:23:21.480 --> 00:23:22.720]  會不會在生命當中
[00:23:22.720 --> 00:23:27.040]  這個時間我們有機會成為提多呢
[00:23:27.040 --> 00:23:29.400]  讓人在衝突矛盾
[00:23:29.400 --> 00:23:30.600]  但同樣地
[00:23:30.600 --> 00:23:32.880]  在對錯分辨當中
[00:23:32.880 --> 00:23:34.280]  是承認了
[00:23:34.280 --> 00:23:40.440]  又乃至整個關係得到復和呢
[00:23:40.440 --> 00:23:44.560]  第七章是很特別的一章聖經
[00:23:44.560 --> 00:23:45.440]  因為你發現
[00:23:45.440 --> 00:23:47.240]  對著上文下理
[00:23:47.240 --> 00:23:48.600]  很奇怪的
[00:23:48.600 --> 00:23:50.120]  因為第八章之後
[00:23:50.120 --> 00:23:51.560]  就在講很多教會
[00:23:51.560 --> 00:23:54.120]  在奉獻啊慈惠的東西
[00:23:54.120 --> 00:23:55.080]  之前的那些
[00:23:55.080 --> 00:23:56.200]  我們前面講了
[00:23:56.200 --> 00:23:57.840]  你發現又不是很配合的
[00:23:57.840 --> 00:23:59.040]  是
[00:23:59.040 --> 00:24:01.200]  但不是完全不配合的
[00:24:01.200 --> 00:24:02.360]  在第五第六章
[00:24:02.360 --> 00:24:03.400]  保羅一直在提
[00:24:03.400 --> 00:24:04.680]  我們有一個積分
[00:24:04.680 --> 00:24:07.920]  是使人與神和好的積分
[00:24:07.920 --> 00:24:10.680]  但第七章提多做多一件事
[00:24:10.680 --> 00:24:13.400]  不是單單叫人與神和好
[00:24:13.400 --> 00:24:15.960]  它是叫人與人和好
[00:24:15.960 --> 00:24:18.000]  這個安慰的角色
[00:24:18.000 --> 00:24:20.600]  就是讓群體得到建立
[00:24:20.600 --> 00:24:24.640]  讓群體離開爭吵的裏面
[00:24:24.640 --> 00:24:28.480]  會不會是我們今天值得學習的地方呢?
[00:24:28.480 --> 00:24:30.480]  可不可以一起結束這個禱告啊?
