
[00:00:00.000 --> 00:00:04.840]  有一對退休的夫婦在澳洲
[00:18:14.360 --> 00:18:15.280]  你跟了我這麼久
[00:18:15.280 --> 00:18:16.400]  你不知道你見到我
[00:18:16.400 --> 00:18:19.160]  就見到傅了嗎?
[00:18:19.160 --> 00:18:21.680]  你還問這個問題?
[00:18:21.680 --> 00:18:23.120]  見到耶穌
[00:18:23.120 --> 00:18:24.400]  神的義子
[00:18:24.400 --> 00:18:26.760]  就是見到天上的父親
[00:18:26.760 --> 00:18:28.520]  因為子與父
[00:18:28.520 --> 00:18:31.480]  同為三位一體裡面的真神
[00:18:31.480 --> 00:18:32.680]  如果我們想明白
[00:18:32.680 --> 00:18:36.080]  想經驗一個看不到的神的時候
[00:18:36.080 --> 00:18:38.640]  我們需要去到
[00:18:38.640 --> 00:18:39.800]  看得到的神
[00:18:39.800 --> 00:18:42.720]  就是我們的聖子
[00:18:42.720 --> 00:18:44.160]  耶穌基督
[00:18:44.160 --> 00:18:45.800]  這也是另外一個原因
[00:18:45.800 --> 00:18:47.560]  為什麼
[00:18:47.560 --> 00:18:50.200]  耶穌聖子明明知道進入這個世界
[00:18:50.200 --> 00:18:51.480]  都不受歡迎
[00:18:51.480 --> 00:18:55.240]  仍然選擇進入這個世界的原因
[00:18:55.240 --> 00:18:57.640]  剛才我們說到
[00:18:57.640 --> 00:18:59.760]  道成肉身
[00:18:59.760 --> 00:19:01.680]  住在人的當中
[00:19:01.680 --> 00:19:05.320]  將真理與恩典帶入世間
[00:19:05.320 --> 00:19:08.360]  不過如果我們去到第十六節這裡所說
[00:19:08.360 --> 00:19:10.840]  約翰就告訴我們
[00:19:10.840 --> 00:19:13.440]  在祂的豐滿的恩典裡面
[00:19:13.440 --> 00:19:16.080]  我們「恩上加恩」
[00:19:16.080 --> 00:19:18.560]  這個呢
[00:19:18.560 --> 00:19:20.480]  令我的感覺就是
[00:19:20.480 --> 00:19:23.480]  我們好像站在一個岸邊
[00:19:23.480 --> 00:19:25.480]  海浪一個一個地打過來
[00:19:25.480 --> 00:19:27.000]  不停地打過來
[00:19:27.000 --> 00:19:28.360]  那種感覺
[00:19:28.360 --> 00:19:29.400]  表示什麼?
[00:19:29.400 --> 00:19:31.880]  表示耶穌基督帶進來的恩典
[00:19:31.880 --> 00:19:33.520]  無窮無盡
[00:19:33.520 --> 00:19:35.440]  一浪接一浪地
[00:19:35.440 --> 00:19:38.760]  去給我們祂的恩典
[00:19:38.760 --> 00:19:40.760]  不過如果再看第十七節
[00:19:40.760 --> 00:19:42.520]  十七節那裡突然之間
[00:19:42.520 --> 00:19:45.440]  那個話鋒一轉就說到
[00:19:45.440 --> 00:19:48.080]  摩西和律法
[00:19:48.080 --> 00:19:49.120]  你說
[00:19:49.120 --> 00:19:50.920]  為什麼好像突然之間
[00:19:50.920 --> 00:19:53.400]  將所說的東西搞得不同了
[00:19:53.400 --> 00:19:56.080]  好像和上下文不太銜接
[00:19:56.080 --> 00:19:57.040]  很突兀
[00:19:57.040 --> 00:19:59.600]  那個突然之間出現
[00:19:59.600 --> 00:20:00.920]  為什麼
[00:20:00.920 --> 00:20:02.120]  是不是
[00:20:02.120 --> 00:20:03.840]  約翰突然之間
[00:20:03.840 --> 00:20:06.480]  想到第二樣東西寫了一些不太合乎
[00:20:06.480 --> 00:20:08.680]  上下文的東西在裡面呢?
[00:20:08.680 --> 00:20:10.600]  其實絕對不是
[00:20:10.600 --> 00:20:12.480]  這句話其實很重要
[00:20:12.480 --> 00:20:15.680]  就是讓讀者們能夠真正明白
[00:20:15.680 --> 00:20:18.160]  約翰在這裡想說些什麼
[00:20:18.160 --> 00:20:20.640]  那約翰想說些什麼呢?
[00:20:20.640 --> 00:20:23.080]  律法來自摩西
[00:20:23.080 --> 00:20:25.040]  恩典與真理
[00:20:25.040 --> 00:20:27.240]  來自耶穌基督
[00:20:27.240 --> 00:20:30.280]  在這裡我想大家去想像兩座山
[00:20:30.280 --> 00:20:31.480]  第一座是西乃山
[00:20:31.480 --> 00:20:33.600]  第二座是伽勒山
[00:20:33.600 --> 00:20:35.400]  在西乃山還發生過什麼事
[00:20:35.400 --> 00:20:38.480]  在西乃山就是摩西上山來奪取律法
[00:20:38.480 --> 00:20:39.680]  奪取十戒
[00:20:39.680 --> 00:20:41.000]  當時上山之後怎麼樣
[00:20:41.000 --> 00:20:42.840]  嘩!行雷閃電
[00:20:42.840 --> 00:20:44.160]  煙氣上騰
[00:20:44.160 --> 00:20:46.160]  嘩!每個百姓都嚇得
[00:20:46.160 --> 00:20:48.040]  有得震,沒得睡
[00:20:48.040 --> 00:20:50.080]  好了
[00:20:50.080 --> 00:20:52.600]  摩西所領受的十戒
[00:20:52.600 --> 00:20:54.440]  告訴世人
[00:20:54.440 --> 00:20:56.280]  這是一個什麼神
[00:20:56.280 --> 00:20:57.560]  祂的公義
[00:20:57.560 --> 00:20:58.560]  祂的憐憫
[00:20:58.560 --> 00:20:59.960]  祂的完美
[00:20:59.960 --> 00:21:01.720]  告訴我們
[00:21:01.720 --> 00:21:03.720]  律法簡單來說
[00:21:03.720 --> 00:21:06.080]  告訴世人什麼是罪
[00:21:06.080 --> 00:21:07.240]  祂告訴人
[00:21:07.240 --> 00:21:09.480]  神討厭罪惡
[00:21:09.480 --> 00:21:12.120]  確是喜愛公義
[00:21:12.120 --> 00:21:14.240]  不過問題在於
[00:21:14.240 --> 00:21:16.640]  我們越想去行律法的時候
[00:21:16.640 --> 00:21:19.000]  越發覺行不通
[00:21:19.000 --> 00:21:21.200]  沒辦法完全行得通
[00:21:21.200 --> 00:21:22.360]  為什麼
[00:21:22.360 --> 00:21:23.240]  因為
[00:21:23.240 --> 00:21:25.880]  律法只不過告訴我們
[00:21:25.880 --> 00:21:27.280]  人要做些什麼
[00:21:27.280 --> 00:21:29.080]  人不要做些什麼
[00:21:29.080 --> 00:21:31.800]  但是律法從來沒有給我們力量
[00:21:31.800 --> 00:21:34.440]  去完全遵守律法
[00:21:34.440 --> 00:21:35.800]  不是律法的問題
[00:21:35.800 --> 00:21:37.120]  只不過是律法的功用
[00:21:37.120 --> 00:21:39.920]  律法其實就好像一面鏡子
[00:21:39.920 --> 00:21:42.120]  大家去到鏡子面前
[00:21:42.120 --> 00:21:43.160]  女士化妝的時候
[00:21:43.160 --> 00:21:44.360]  哪裡有些紋
[00:21:44.360 --> 00:21:45.160]  弄一弄
[00:21:45.160 --> 00:21:47.560]  有點髒擦掉
[00:21:47.560 --> 00:21:49.160]  但是你不可能看著鏡子
[00:21:49.160 --> 00:21:51.760]  那些污跡會自己沒有了
[00:21:51.760 --> 00:21:54.480]  鏡子是讓你看到哪裡髒
[00:21:54.480 --> 00:21:56.440]  鏡子從來
[00:21:56.440 --> 00:21:59.720]  沒有作用,不是幫你除去污跡
[00:21:59.720 --> 00:22:01.960]  是不是
[00:22:01.960 --> 00:22:03.360]  史圖普洛這樣說
[00:22:03.360 --> 00:22:07.680]  律法是我們糞蒙的師傅
[00:22:07.680 --> 00:22:12.600]  它的作用就是引我們到耶穌基督那裡
[00:22:12.600 --> 00:22:16.000]  使我們恩順情義
[00:22:16.000 --> 00:22:20.560]  人從來不能夠靠自己的能力
[00:22:20.560 --> 00:22:22.920]  完全遵守律法
[00:22:22.920 --> 00:22:25.600]  因為律法從來的作用
[00:22:25.600 --> 00:22:29.480]  並不是要將人從罪惡裡面拯救出來
[00:22:29.480 --> 00:22:33.680]  而是將人帶到神的面前
[00:22:33.680 --> 00:22:35.880]  因著耶穌基督的信心
[00:22:35.880 --> 00:22:37.880]  而得著永生
[00:22:37.880 --> 00:22:42.080]  雖然律法不能夠拯救人
[00:22:42.080 --> 00:22:45.120]  不過仍然是神的恩典
[00:22:45.120 --> 00:22:48.120]  而約翰在這裡告訴我們
[00:22:48.120 --> 00:22:50.160]  更加大的恩典
[00:22:50.160 --> 00:22:53.240]  會在神那裡再來到人間
[00:22:53.240 --> 00:22:57.120]  這個大的恩典就發生在加勒山
[00:22:57.120 --> 00:22:59.200]  經文也說到「築樓地」
[00:22:59.200 --> 00:23:02.360]  是加勒山的另一個名字
[00:23:02.360 --> 00:23:04.160]  加勒山發生什麼事
[00:23:04.160 --> 00:23:07.680]  加勒山就是耶穌基督被懸掛在十字架上
[00:23:07.680 --> 00:23:09.040]  被掛的時候
[00:23:09.040 --> 00:23:11.680]  地動山搖,遍地黑暗
[00:23:11.680 --> 00:23:13.560]  不過這一次
[00:23:13.560 --> 00:23:16.320]  結果不是更加多的命令
[00:23:16.320 --> 00:23:18.280]  這一次的結果是什麼
[00:23:18.280 --> 00:23:21.280]  是主耶穌基督自己
[00:23:21.280 --> 00:23:25.600]  讓人可以沉著真理和恩典
[00:23:25.600 --> 00:23:26.440]  什麼是恩典
[00:23:26.440 --> 00:23:29.720]  恩典就是神給人一些人配得的東西
[00:23:29.720 --> 00:23:31.240]  這就叫恩典
[00:23:31.240 --> 00:23:32.280]  作為一個罪人
[00:23:32.280 --> 00:23:34.680]  我們配得的是什麼
[00:23:34.680 --> 00:23:38.520]  罪人配得的是罪的刑罰
[00:23:38.520 --> 00:23:39.800]  罪的刑罰是什麼
[00:23:39.800 --> 00:23:42.760]  罪的刑罰就是永遠的死亡
[00:23:42.760 --> 00:23:46.000]  不過通過我們在耶穌基督裡面的信心
[00:23:46.000 --> 00:23:48.800]  我們被神所赦免
[00:23:48.800 --> 00:23:50.360]  得著永遠的生命
[00:23:50.360 --> 00:23:52.760]  這就是恩典
[00:23:52.760 --> 00:23:55.720]  而在耶穌基督裡面的真理很簡單
[00:23:55.720 --> 00:23:58.720]  我們每一個人都是罪人
[00:23:58.720 --> 00:24:01.040]  而我們也沒有辦法
[00:24:01.040 --> 00:24:03.360]  但是按著我們自己的能力
[00:24:03.360 --> 00:24:07.000]  可以從神的永恆憤怒裡面
[00:24:07.000 --> 00:24:08.040]  被釋放出來
[00:24:08.040 --> 00:24:09.000]  沒有辦法
[00:24:09.000 --> 00:24:11.080]  只有耶穌基督是唯一一個道路
[00:24:11.080 --> 00:24:14.640]  讓罪人可以去到神那裡得著赦免
[00:24:14.640 --> 00:24:16.600]  得著永生
[00:24:16.600 --> 00:24:19.360]  我們大家都知道
[00:24:19.360 --> 00:24:21.840]  帶著身軀的耶穌基督
[00:24:21.840 --> 00:24:24.360]  在二千年之前已經升天
[00:24:24.360 --> 00:24:26.080]  離開了這個世界
[00:24:26.080 --> 00:24:30.680]  不過在地上所留下的恩典和真理
[00:24:30.680 --> 00:24:35.960]  仍然好像一個強光照耀著這個世界
[00:24:35.960 --> 00:24:37.600]  無論這個世界認不認識它
[00:24:37.600 --> 00:24:39.720]  無論這個世界接不接受它
[00:24:39.720 --> 00:24:42.800]  這個光仍然照射在這個黑暗的世界裡面
[00:24:42.800 --> 00:24:47.720]  就好像永不停止的漣漪
[00:24:47.720 --> 00:24:50.640]  繼續地散發開去
[00:24:50.640 --> 00:24:54.200]  今天你和我都有責任
[00:24:54.200 --> 00:24:55.880]  什麼責任?
[00:24:55.880 --> 00:25:00.120]  去參與這個無窮無盡的十誡漣漪
[00:25:00.120 --> 00:25:01.960]  一直繼續傳開去
[00:25:01.960 --> 00:25:03.480]  直到地極
[00:25:03.480 --> 00:25:04.760]  讓神的恩典
[00:25:04.760 --> 00:25:06.280]  讓神的真理
[00:25:06.280 --> 00:25:08.240]  繼續在這個世界裡面
[00:25:08.240 --> 00:25:10.160]  發揮它屬靈的效用
[00:25:10.160 --> 00:25:12.280]  以致每一個人都知道
[00:25:12.280 --> 00:25:14.640]  我們需要耶穌基督
[00:25:14.640 --> 00:25:17.240]  才可以成為神的兒女
[00:25:17.240 --> 00:25:20.640]  這個就是耶穌基督
[00:25:20.640 --> 00:25:23.080]  成為肉身的另外一個原因
[00:25:23.080 --> 00:25:24.400]  進入這個世界
[00:25:24.400 --> 00:25:27.320]  讓我們可以得到這個永恆的福分
[00:25:27.320 --> 00:25:28.240]  就是頂尖之門
[00:25:28.240 --> 00:25:32.080]  讓我們每一個人都聆聽神的說話
[00:25:32.080 --> 00:25:36.200]  相信和活在祂的亮光底下
[00:25:36.200 --> 00:25:38.880]  請我一同低頭祈禱
[00:25:38.880 --> 00:25:40.880]  主佑聖基督我們多謝祢
[00:25:40.880 --> 00:25:46.400]  因為祢是那個充滿恩典與真理
[00:25:46.400 --> 00:25:47.840]  的三一真神
[00:25:47.840 --> 00:25:48.960]  再多謝祢
[00:25:48.960 --> 00:25:53.560]  因為祢完成了人無法完成的律法
[00:25:53.560 --> 00:25:58.120]  祢也是賜過我們永遠賺取不到的恩典
[00:25:58.120 --> 00:25:59.720]  為此而感恩
[00:25:59.720 --> 00:26:01.360]  神下祂幫助我們
[00:26:01.360 --> 00:26:03.600]  願祢我們憑著我們的信心
[00:26:03.600 --> 00:26:06.920]  在祢的恩典裡面生活
[00:26:06.920 --> 00:26:08.480]  也是求神祢
[00:26:08.480 --> 00:26:12.000]  將祢的真理寫在我們的心裡面
[00:26:12.000 --> 00:26:13.560]  讓我們時刻知道
[00:26:13.560 --> 00:26:17.040]  祢在我們生命裡面奇妙的作為
[00:26:17.040 --> 00:26:19.600]  祢在我們生命裡面
[00:26:19.600 --> 00:26:22.760]  給過我們永恆不變的使命
[00:26:22.760 --> 00:26:23.560]  求祢恩代
[00:26:23.560 --> 00:26:25.880]  讓這個使命在我們的生活當中
[00:26:25.880 --> 00:26:27.280]  來繼續運行
[00:26:27.280 --> 00:26:29.000]  推動我們的生命
[00:26:29.000 --> 00:26:31.400]  成為一個祢所使用的器皿
[00:26:31.400 --> 00:26:32.440]  多謝祢給我們一切
[00:26:32.440 --> 00:26:35.240]  祈禱 教導 奉耶穌 基督 得聖的名字而求
[00:26:35.240 --> 00:26:35.720]  阿門
