
[00:00:00.000 --> 00:00:02.840]  首先想先講的是敬拜的定義
[00:15:37.280 --> 00:15:39.080]  因為我是長老
[00:15:39.080 --> 00:15:40.000]  我需要你教我嗎?
[00:15:40.000 --> 00:15:41.200]  我不知道嗎?
[00:15:41.200 --> 00:15:42.520]  但如果她不跟我說
[00:15:42.520 --> 00:15:43.640]  即是說祈禱
[00:15:43.640 --> 00:15:44.800]  在敬拜當中
[00:15:44.800 --> 00:15:45.920]  神跟我說
[00:15:45.920 --> 00:15:47.960]  「Philip Kwan,你怎麼了?」
[00:15:47.960 --> 00:15:49.280]  「為甚麼這麼生氣?」
[00:15:49.280 --> 00:15:51.040]  「你不可以行無端日落」
[00:15:51.040 --> 00:15:54.720]  「你的太太應該像外教一樣」
[00:15:54.720 --> 00:15:56.400]  同樣的說話
[00:15:56.400 --> 00:15:57.760]  同樣的經文
[00:15:57.760 --> 00:15:59.080]  但神不跟我說
[00:15:59.080 --> 00:16:00.560]  我哭了
[00:16:00.560 --> 00:16:02.720]  所以人是這麼壞
[00:16:02.720 --> 00:16:05.360]  所以大家不要輕視這段時間
[00:16:05.360 --> 00:16:09.720]  當你可以在崇拜開始的時候
[00:16:09.720 --> 00:16:11.160]  人講道之前
[00:16:11.160 --> 00:16:13.640]  先在殿當中敬拜主
[00:16:13.640 --> 00:16:15.200]  用經文的教導
[00:16:15.200 --> 00:16:16.400]  聽神說話
[00:16:16.400 --> 00:16:17.280]  神跟你說
[00:16:17.280 --> 00:16:18.320]  你認罪
[00:16:18.320 --> 00:16:19.520]  祂寬恕你
[00:16:19.520 --> 00:16:20.200]  經歷
[00:16:20.200 --> 00:16:21.440]  很划算
[00:16:21.440 --> 00:16:22.280]  不用錢
[00:16:22.280 --> 00:16:23.000]  很划算
[00:16:23.000 --> 00:16:27.400]  這部分可以說是主才
[00:16:27.400 --> 00:16:30.920]  因為神說話一定比人說話珍貴
[00:16:30.920 --> 00:16:34.000]  因此敬拜很重要
[00:16:34.000 --> 00:16:35.320]  以容金北的道理看
[00:16:35.320 --> 00:16:36.720]  當敬拜的時候
[00:16:36.720 --> 00:16:38.280]  人跟神對話
[00:16:38.280 --> 00:16:39.320]  所以我們說
[00:16:39.320 --> 00:16:41.120]  敬拜是祈禱
[00:16:41.120 --> 00:16:42.560]  敬拜是禱告
[00:16:42.560 --> 00:16:43.560]  因為在當中
[00:16:43.560 --> 00:16:45.440]  人跟神溝通
[00:16:45.440 --> 00:16:46.360]  因為這樣
[00:16:46.360 --> 00:16:48.440]  我們的祈禱會有這麼多唱詩
[00:16:48.440 --> 00:16:49.440]  有這麼多敬拜
[00:16:49.440 --> 00:16:50.520]  因為我們相信
[00:16:50.520 --> 00:16:51.800]  敬拜就是祈禱
[00:16:51.800 --> 00:16:53.360]  所以在敬拜當中
[00:16:53.360 --> 00:16:54.840]  我們期望神臨在
[00:16:54.840 --> 00:16:57.840]  期望人認罪、被寬恕
[00:16:57.840 --> 00:16:58.840]  聽神聲音
[00:16:58.840 --> 00:17:01.920]  然後經歷更新的改變
[00:17:01.920 --> 00:17:03.960]  所以用經文來看
[00:17:03.960 --> 00:17:06.560]  我們看看敬拜是什麼
[00:17:06.560 --> 00:17:10.040]  首先敬拜不是在說唱什麼歌
[00:17:10.040 --> 00:17:11.720]  我們唱這些詩歌
[00:17:11.720 --> 00:17:12.600]  為什麼呢?
[00:17:12.600 --> 00:17:14.400]  因為回眾也能接受
[00:17:14.400 --> 00:17:15.760]  我們希望這些詩歌
[00:17:15.760 --> 00:17:18.080]  能夠幫助大家敬拜神
[00:17:18.080 --> 00:17:19.240]  我們的YouTube
[00:17:19.240 --> 00:17:21.120]  他們唱的歌我唱不了
[00:17:21.120 --> 00:17:22.920]  我經常說他們的歌是沒有音調的
[00:17:22.920 --> 00:17:24.120]  只有拍子
[00:17:24.120 --> 00:17:26.080]  那些藥書等等
[00:17:26.080 --> 00:17:27.520]  我不是說這個不好
[00:17:27.520 --> 00:17:29.120]  只是我自己唱不了這首歌
[00:17:29.120 --> 00:17:30.640]  他們唱得到是OK的
[00:17:30.640 --> 00:17:32.360]  只要做到什麼呢?
[00:17:32.360 --> 00:17:34.480]  不是貪得意唱一首歌
[00:17:34.480 --> 00:17:36.600]  而是期望做回這些敬文
[00:17:36.600 --> 00:17:38.120]  就是唱詩歌的時候
[00:17:38.120 --> 00:17:40.560]  讓頂姐妹見得到神
[00:17:40.560 --> 00:17:41.920]  聽到神的聲音
[00:17:41.920 --> 00:17:43.480]  認罪、被寬恕
[00:17:43.480 --> 00:17:45.480]  被神差遣就可以了
[00:17:45.480 --> 00:17:47.760]  而另一群頂姐妹
[00:17:47.760 --> 00:17:49.440]  我們的哥哥姐姐
[00:17:49.440 --> 00:17:50.640]  她是頂姐妹
[00:17:50.640 --> 00:17:51.920]  她是唱粵曲的
[00:17:51.920 --> 00:17:52.960]  我唱不了
[00:17:52.960 --> 00:17:54.440]  因為我不是那些腔口
[00:17:54.440 --> 00:17:55.800]  就是唱不了粵曲腔
[00:17:55.800 --> 00:17:56.960]  但是也OK的
[00:17:56.960 --> 00:17:58.280]  因為唱歌的時候
[00:17:58.280 --> 00:18:00.280]  同樣有神的臨在
[00:18:00.280 --> 00:18:02.560]  他們經歷到神的同在的話
[00:18:02.560 --> 00:18:03.720]  這個是可以的
[00:18:03.720 --> 00:18:05.360]  所以敬拜唱什麼歌
[00:18:05.360 --> 00:18:07.200]  不是一個議題
[00:18:07.200 --> 00:18:08.280]  不需要爭辯
[00:18:08.280 --> 00:18:10.280]  重點就是說敬拜當中
[00:18:10.280 --> 00:18:12.800]  是不是按經文、按神教的道理
[00:18:12.800 --> 00:18:14.280]  能夠做到那幾件事
[00:18:14.280 --> 00:18:17.240]  敬拜不是說誰去打敬拜
[00:18:17.240 --> 00:18:18.440]  因為說過了
[00:18:18.440 --> 00:18:20.360]  不是看人,是看神
[00:18:20.360 --> 00:18:21.240]  所以敬拜
[00:18:21.240 --> 00:18:24.280]  打敬拜的時候不要針對誰去打敬拜
[00:18:24.280 --> 00:18:25.720]  唱歌不好
[00:18:25.720 --> 00:18:26.640]  音樂不好
[00:18:26.640 --> 00:18:27.480]  不和
[00:18:27.480 --> 00:18:28.400]  預了
[00:18:28.400 --> 00:18:29.920]  我們不是專業的
[00:18:29.920 --> 00:18:32.000]  寬恕我們吧,行不行?
[00:18:32.000 --> 00:18:34.400]  萬一打敬拜那個人得罪了你
[00:18:34.400 --> 00:18:35.440]  你原諒他吧
[00:18:35.440 --> 00:18:36.840]  我們是罪人來的
[00:18:36.840 --> 00:18:39.320]  因此你不要被誰打敬拜
[00:18:39.320 --> 00:18:40.760]  誰彈琴
[00:18:40.760 --> 00:18:42.200]  引起敬拜的心
[00:18:42.200 --> 00:18:43.720]  要單單仰望神
[00:18:43.720 --> 00:18:46.440]  單單去經歷神的臨在
[00:18:46.440 --> 00:18:48.320]  敬拜不是音樂技巧
[00:18:48.320 --> 00:18:49.960]  我們音樂看那麼多了
[00:18:49.960 --> 00:18:51.680]  有些厲害的我們做不到
[00:18:51.680 --> 00:18:54.680]  但不是說不想去改進
[00:18:54.680 --> 00:18:57.160]  敬拜是說我們的心見到主
[00:18:57.160 --> 00:18:58.440]  音樂不是不重要
[00:18:58.440 --> 00:19:00.040]  不是最重要
[00:19:00.040 --> 00:19:01.400]  而打敬拜的弟兄姊妹
[00:19:01.400 --> 00:19:03.800]  我經常說要隱藏自己
[00:19:03.800 --> 00:19:06.240]  我們這個地方很漂亮
[00:19:06.240 --> 00:19:07.240]  台上有打敬拜
[00:19:07.240 --> 00:19:09.160]  燈光在台上
[00:19:09.160 --> 00:19:10.840]  許鴻耳有很多驕傲
[00:19:10.840 --> 00:19:12.760]  所以我經常提醒他們
[00:19:12.760 --> 00:19:16.640]  不要心態那麼大的人去敬拜
[00:19:16.640 --> 00:19:17.840]  其實打敬拜的難處就是
[00:19:17.840 --> 00:19:19.560]  你是大又不是大
[00:19:19.560 --> 00:19:21.480]  你跟別人一起去敬拜主
[00:19:21.480 --> 00:19:23.400]  當你很想大的時候
[00:19:23.400 --> 00:19:26.800]  你會好像自己是某某大歌星一樣
[00:19:26.800 --> 00:19:28.280]  一站出來就很有型
[00:19:28.280 --> 00:19:30.120]  有型是好的
[00:19:30.120 --> 00:19:32.000]  但我不想你的型
[00:19:32.000 --> 00:19:33.600]  破壞了弟兄姊妹的見到主
[00:19:33.600 --> 00:19:34.480]  可以嗎?
[00:19:34.480 --> 00:19:35.880]  同樣的原因
[00:19:35.880 --> 00:19:37.560]  我們的結他手
[00:19:37.560 --> 00:19:39.720]  我們是叫他坐著彈結他
[00:19:39.720 --> 00:19:42.400]  因為當天我不想結他手太有型
[00:19:42.400 --> 00:19:43.680]  這樣彈結他
[00:19:43.680 --> 00:19:45.800]  有些弟兄姊妹不太習慣
[00:19:45.800 --> 00:19:46.920]  所以說不行
[00:19:46.920 --> 00:19:48.040]  坐著彈
[00:19:48.040 --> 00:19:50.320]  但很多年之後
[00:19:50.320 --> 00:19:51.800]  他們明白之後
[00:19:51.800 --> 00:19:52.520]  我跟他們說
[00:19:52.520 --> 00:19:53.960]  例如放寬條例
[00:19:53.960 --> 00:19:55.120]  站好彈結他
[00:19:55.120 --> 00:19:56.520]  他們說不要了潘先生
[00:19:56.520 --> 00:19:57.640]  我坐慣了很舒服
[00:19:57.640 --> 00:20:00.200]  我就不肯再站了
[00:20:00.200 --> 00:20:02.200]  所以你不是隨便做一些事
[00:20:02.200 --> 00:20:04.080]  我希望整個敬拜
[00:20:04.080 --> 00:20:05.600]  我們站什麼位置
[00:20:05.600 --> 00:20:06.760]  怎麼坐
[00:20:06.760 --> 00:20:08.280]  怎樣站
[00:20:08.280 --> 00:20:09.960]  希望讓弟兄姊妹
[00:20:09.960 --> 00:20:11.480]  是見不到人
[00:20:11.480 --> 00:20:12.400]  人是隱藏
[00:20:12.400 --> 00:20:13.440]  是見到主
[00:20:13.440 --> 00:20:14.840]  可以嗎?
[00:20:14.840 --> 00:20:17.920]  然後參與敬拜的弟兄姊妹
[00:20:17.920 --> 00:20:19.240]  很忙的
[00:20:19.240 --> 00:20:20.360]  要見到主
[00:20:20.360 --> 00:20:21.240]  要認罪
[00:20:21.240 --> 00:20:22.760]  聽神聲音等等
[00:20:22.760 --> 00:20:24.640]  所以我提議大家
[00:20:24.640 --> 00:20:26.560]  有些詩歌你不用唱
[00:20:26.560 --> 00:20:28.640]  不是叫大家不唱歌
[00:20:28.640 --> 00:20:31.320]  是當你進入神的同在的時候
[00:20:31.320 --> 00:20:33.600]  去祈禱、相交、聊天
[00:20:33.600 --> 00:20:34.520]  那些位置
[00:20:34.520 --> 00:20:35.600]  可以不用唱
[00:20:35.600 --> 00:20:36.800]  跟神禱告
[00:20:36.800 --> 00:20:40.160]  你浸淫在弟兄姊妹敬拜的聲音當中
[00:20:40.160 --> 00:20:41.200]  已經足夠
[00:20:41.200 --> 00:20:42.520]  你不唱也可以的
[00:20:42.520 --> 00:20:43.960]  身邊很多弟兄姊妹唱
[00:20:43.960 --> 00:20:45.280]  但不要搞錯
[00:20:45.280 --> 00:20:47.640]  我不是叫大家不要唱歌
[00:20:47.640 --> 00:20:50.040]  只不過有些時間、有些空間
[00:20:50.040 --> 00:20:51.560]  當神距離很近的時候
[00:20:51.560 --> 00:20:52.800]  你可以不唱
[00:20:52.800 --> 00:20:54.080]  在那個位置當中
[00:20:54.080 --> 00:20:55.840]  跟神聊天、禱告
[00:20:55.840 --> 00:20:57.280]  跟神說我的需要
[00:20:57.280 --> 00:21:01.160]  很好、很珍貴、很浪漫、很私人
[00:21:01.160 --> 00:21:02.280]  可以這樣做
[00:21:02.280 --> 00:21:06.480]  然後我們敬拜時間20分鐘
[00:21:06.480 --> 00:21:08.000]  做這麼多事情
[00:21:08.000 --> 00:21:10.000]  我沒有20分鐘不是很足夠
[00:21:10.000 --> 00:21:11.720]  你說是不是20分鐘呢?
[00:21:11.720 --> 00:21:12.520]  又不是
[00:21:12.520 --> 00:21:14.000]  這不是真理
[00:21:14.000 --> 00:21:15.040]  15分鐘也可以
[00:21:15.040 --> 00:21:16.040]  25分鐘也可以
[00:21:16.040 --> 00:21:17.480]  但我們大概安排到
[00:21:17.480 --> 00:21:20.480]  要報告、要唱詩的敬拜
[00:21:20.480 --> 00:21:22.000]  回應、講道
[00:21:22.000 --> 00:21:22.960]  差不多了
[00:21:22.960 --> 00:21:26.680]  因此是有這樣的時間篇幅安排
[00:21:26.680 --> 00:21:27.600]  入座了
[00:21:27.600 --> 00:21:30.000]  我們早堂是簡單一點
[00:21:30.000 --> 00:21:33.080]  第五堂、中堂等等
[00:21:33.080 --> 00:21:34.480]  大家要拍得很頻密
[00:21:34.480 --> 00:21:35.560]  為什麼會這樣呢?
[00:21:35.560 --> 00:21:38.240]  是不想當有人站在那裡的時候
[00:21:38.240 --> 00:21:39.280]  在訂座的時候
[00:21:39.280 --> 00:21:40.280]  身邊的
[00:21:40.280 --> 00:21:41.440]  前來的弟兄姊妹
[00:21:41.440 --> 00:21:42.880]  潘先生、謝美
[00:21:42.880 --> 00:21:44.040]  正在訂座的
[00:21:44.040 --> 00:21:45.160]  什麼都沒有了
[00:21:45.160 --> 00:21:48.480]  所以原本是希望大家有個私人空間
[00:21:48.480 --> 00:21:50.120]  可以在敬拜當中
[00:21:50.120 --> 00:21:51.440]  跟神相交
[00:21:51.440 --> 00:21:53.280]  而不會被別人影響你
[00:21:53.280 --> 00:21:54.680]  是這個原因
[00:21:54.680 --> 00:21:55.560]  因此
[00:21:55.560 --> 00:22:00.080]  在座的敬拜是基督的敬拜
[00:22:00.080 --> 00:22:02.280]  我今天的道全都講完了
[00:22:02.280 --> 00:22:03.920]  這幾點就是
[00:22:03.920 --> 00:22:06.800]  講最重要的敬拜的經文
[00:22:06.800 --> 00:22:07.720]  接下來講的
[00:22:07.720 --> 00:22:09.440]  是我再跟大家提醒的
[00:22:09.440 --> 00:22:11.920]  我最近的思想
[00:22:11.920 --> 00:22:12.840]  敬拜
[00:22:12.840 --> 00:22:14.160]  是不是要舉手呢?
[00:22:14.160 --> 00:22:15.800]  有沒有人在節目中試過敬拜舉手呢?
[00:22:15.800 --> 00:22:17.200]  舉手給我看看
[00:22:17.200 --> 00:22:17.920]  很多吧
[00:22:17.920 --> 00:22:18.560]  感謝主啊
[00:22:18.560 --> 00:22:19.360]  已經不同了
[00:22:19.360 --> 00:22:21.040]  每一間不同了
[00:22:21.040 --> 00:22:22.240]  聖經當中
[00:22:22.240 --> 00:22:24.440]  是充滿著舉手的經文
[00:22:24.440 --> 00:22:25.360]  特別是詩篇
[00:22:25.360 --> 00:22:27.000]  很多地方講舉手
[00:22:27.000 --> 00:22:29.680]  因此不用講那麼多
[00:22:29.680 --> 00:22:32.000]  經文是有足夠的例子
[00:22:32.000 --> 00:22:33.800]  去講到舉手
[00:22:33.800 --> 00:22:36.600]  但是舉手是不是命令呢?
[00:22:36.600 --> 00:22:38.360]  我不敢講
[00:22:38.360 --> 00:22:40.440]  但就算不是命令也好
[00:22:40.440 --> 00:22:43.400]  都是榜樣
[00:22:43.400 --> 00:22:44.960]  是例子
[00:22:44.960 --> 00:22:47.160]  那麼多人舉手
[00:22:47.160 --> 00:22:48.560]  起碼是榜樣吧
[00:22:48.560 --> 00:22:50.400]  不是命令也是榜樣
[00:22:50.400 --> 00:22:51.680]  榜樣也可以做
[00:22:51.680 --> 00:22:52.920]  不是說不做
[00:22:52.920 --> 00:22:54.680]  我們隨便浸禮
[00:22:54.680 --> 00:22:55.560]  浸了下去
[00:22:55.560 --> 00:22:57.240]  是一個命令嗎?
[00:22:57.240 --> 00:22:57.880]  不是
[00:22:57.880 --> 00:23:00.800]  有些教會不是浸是灑水
[00:23:00.800 --> 00:23:02.000]  起碼是一個榜樣
[00:23:02.000 --> 00:23:04.480]  就是很多的
[00:23:04.480 --> 00:23:08.560]  教會浸禮做這個儀式
[00:23:08.560 --> 00:23:11.400]  因此舉手是一個
[00:23:11.400 --> 00:23:12.960]  起碼是一個榜樣
[00:23:12.960 --> 00:23:14.120]  如果這樣想的話
[00:23:14.120 --> 00:23:17.960]  問題不是你為甚麼要舉手
[00:23:17.960 --> 00:23:21.800]  問題是大家為甚麼不舉手
[00:23:21.800 --> 00:23:25.160]  有人說敬拜舉手是心靈的割禮
[00:23:25.160 --> 00:23:27.960]  割禮是說人將一些肉體
[00:23:27.960 --> 00:23:30.560]  是難阻成長的除去
[00:23:30.560 --> 00:23:32.720]  心靈割禮是說心中的罪
[00:23:32.720 --> 00:23:34.640]  軟弱是除掉
[00:23:34.640 --> 00:23:36.680]  讓自己更親近神
[00:23:36.680 --> 00:23:38.680]  所以當敬拜舉手的時候
[00:23:38.680 --> 00:23:39.880]  按著詩歌歌詞
[00:23:39.880 --> 00:23:41.880]  跟神說主我在此
[00:23:41.880 --> 00:23:43.720]  我需要祢幫助我
[00:23:43.720 --> 00:23:45.160]  因為我知道我自己不行
[00:23:45.160 --> 00:23:46.440]  祢寬恕我一罪
[00:23:46.440 --> 00:23:47.880]  我一生跟隨祢
[00:23:47.880 --> 00:23:49.400]  是一個肯定
[00:23:49.400 --> 00:23:51.360]  一個跟神的呼求
[00:23:51.360 --> 00:23:53.880]  跟神的禱告
[00:23:53.880 --> 00:23:57.720]  是一個很私人的重新的立志
[00:23:57.720 --> 00:24:01.400]  所以敬拜是一個這樣的時間
[00:24:01.400 --> 00:24:03.080]  讓大家舉手
[00:24:03.080 --> 00:24:08.240]  讓自己做一次立志跟隨主
[00:24:08.240 --> 00:24:13.680]  我們CALL都大後排很多座位
[00:24:13.680 --> 00:24:17.240]  很多後排的頂尖
[00:24:17.240 --> 00:24:18.640]  有時候因為前面坐滿了
[00:24:18.640 --> 00:24:19.960]  就坐不到前面
[00:24:19.960 --> 00:24:22.720]  我說的話大家不要生氣
[00:24:22.720 --> 00:24:25.640]  我不是針對今天坐後排的頂尖
[00:24:25.640 --> 00:24:29.400]  而是說坐後排有一個好處
[00:24:29.400 --> 00:24:30.240]  好處是甚麼呢
[00:24:30.240 --> 00:24:31.560]  可以隱藏
[00:24:31.560 --> 00:24:33.080]  可以躲起來
[00:24:33.080 --> 00:24:36.000]  坐後排的時候跟台遠
[00:24:36.000 --> 00:24:37.560]  我讀書的時候喜歡坐後排
[00:24:37.560 --> 00:24:39.040]  即是頑皮
[00:24:39.040 --> 00:24:39.880]  不交功課
[00:24:39.880 --> 00:24:41.120]  不溫習
[00:24:41.120 --> 00:24:42.680]  不想Sir見到我
[00:24:42.680 --> 00:24:43.840]  不想Miss見到我
[00:24:43.840 --> 00:24:45.120]  因此我坐後排
[00:24:45.120 --> 00:24:46.880]  坐在角落躲起來
[00:24:46.880 --> 00:24:48.800]  讓別人看不到我
[00:24:48.800 --> 00:24:49.960]  我不是說大家
[00:24:49.960 --> 00:24:51.200]  只是坐後排的時候
[00:24:51.200 --> 00:24:52.160]  有這樣的情況
[00:24:52.160 --> 00:24:54.520]  跟台遠比較抽離
[00:24:54.520 --> 00:24:55.640]  看不近
[00:24:55.640 --> 00:24:58.200]  但當你舉手唱詩歌的時候
[00:24:58.200 --> 00:24:59.360]  你坐在哪裏都好
[00:24:59.360 --> 00:25:00.440]  很有趣
[00:25:00.440 --> 00:25:03.440]  將自己的心放在前面
[00:25:03.440 --> 00:25:04.600]  我舉手唱歌
[00:25:04.600 --> 00:25:07.560]  前排跟神說我在這裏
[00:25:07.560 --> 00:25:08.480]  我沒有躲起來
[00:25:08.480 --> 00:25:09.120]  我在這裏
[00:25:09.120 --> 00:25:10.560]  你見不見到我
[00:25:10.560 --> 00:25:11.920]  我需要你幫助我
[00:25:11.920 --> 00:25:13.040]  需要你原諒我
[00:25:13.040 --> 00:25:14.320]  需要你憐憫我
[00:25:14.320 --> 00:25:15.920]  是這樣的情況
[00:25:15.920 --> 00:25:18.080]  因此我鼓勵大家
[00:25:18.080 --> 00:25:19.000]  敬拜的時候
[00:25:19.000 --> 00:25:20.000]  唱詩歌的時候
[00:25:20.000 --> 00:25:21.520]  嘗試坐前一點
[00:25:21.520 --> 00:25:22.680]  嘗試舉手
[00:25:22.680 --> 00:25:25.320]  讓你的敬拜
[00:25:25.320 --> 00:25:27.440]  更加幫到自己
[00:25:27.440 --> 00:25:28.840]  不是幫教會
[00:25:28.840 --> 00:25:31.240]  不是教會想舉手就讓我舉
[00:25:31.240 --> 00:25:32.720]  完全不是這樣
[00:25:32.720 --> 00:25:35.320]  而是說當你舉手的時候
[00:25:35.320 --> 00:25:37.560]  自己的心靈被提升
[00:25:37.560 --> 00:25:38.440]  親近主
[00:25:38.440 --> 00:25:39.400]  不再隱藏
[00:25:39.400 --> 00:25:42.480]  得到那個好處
[00:25:42.480 --> 00:25:44.440]  我這兩三年想的問題
[00:25:44.440 --> 00:25:46.120]  就是為何唱歌那麼重要
[00:25:46.120 --> 00:25:48.200]  跟大家分享
[00:25:48.200 --> 00:25:49.680]  正經有兩個回望
[00:25:49.680 --> 00:25:50.760]  那首回望很清楚
[00:25:50.760 --> 00:25:52.880]  是沒有什麼講敬拜
[00:25:52.880 --> 00:25:55.040]  而在大陸的回望當中
[00:25:55.040 --> 00:25:56.880]  歷代至上的經文
[00:25:56.880 --> 00:25:59.800]  是說到他設立師班樂手
[00:25:59.800 --> 00:26:01.640]  他的回望充滿著歌聲
[00:26:01.640 --> 00:26:04.240]  和樂器的音樂
[00:26:04.240 --> 00:26:05.360]  因此
[00:26:05.360 --> 00:26:06.200]  聖經說
[00:26:06.200 --> 00:26:07.240]  神說
[00:26:07.240 --> 00:26:10.080]  在某日子要重建大陸的帳篷
[00:26:10.080 --> 00:26:11.680]  就是重建敬拜
[00:26:11.680 --> 00:26:14.520]  詩歌過的敬拜
[00:26:14.520 --> 00:26:16.560]  有三段經文跟大家分享
[00:26:16.560 --> 00:26:18.120]  詩篇150篇
[00:26:18.120 --> 00:26:19.120]  一起讀給大家
[00:26:19.120 --> 00:26:30.360]  「以用他大能的作為讚美他
[00:26:30.360 --> 00:26:32.920]  按著他極美的大德讚美他
[00:26:32.920 --> 00:26:34.880]  用國聲讚美他
[00:26:34.880 --> 00:26:39.000]  鼓瑟彈琴讚美他
[00:26:39.000 --> 00:26:42.360]  用詩言的樂器和詩的聲音讚美他
[00:26:42.360 --> 00:26:44.400]  用大聲的拔讚美他
[00:26:44.400 --> 00:26:46.560]  用高聲的拔讚美他
[00:26:46.560 --> 00:26:49.280]  朋友氣息的都要讚美耶和華
[00:26:49.280 --> 00:26:51.280]  你們要讚美耶和華」
[00:26:51.280 --> 00:26:52.520]  是詩篇的命令
[00:26:52.520 --> 00:26:54.080]  說到我們要讚美他
[00:26:54.080 --> 00:26:56.640]  然後用不同的樂器去讚美他
[00:26:56.640 --> 00:26:57.480]  用國
[00:26:57.480 --> 00:26:58.920]  用鼓瑟彈琴
[00:26:58.920 --> 00:27:00.120]  擊鼓跳舞
[00:27:00.120 --> 00:27:01.960]  用詩言和詩音讚美他
[00:27:01.960 --> 00:27:05.280]  因此敬拜可以用珠寶樂器
[00:27:05.280 --> 00:27:08.800]  我們可以用樂器去讚美他是可以的
[00:27:08.800 --> 00:27:11.680]  但今天我們限制做不到
[00:27:11.680 --> 00:27:13.440]  但不是說不應該這樣做
[00:27:13.440 --> 00:27:15.080]  另外在第五節
[00:27:15.080 --> 00:27:17.560]  經文說用大響的拔讚美他
[00:27:17.560 --> 00:27:19.120]  用高聲的拔讚美他
[00:27:19.120 --> 00:27:21.440]  所以敬拜讚美可以大聲
[00:27:21.440 --> 00:27:22.360]  所以弟兄姊妹
[00:27:22.360 --> 00:27:23.760]  你唱詩歌讚美
[00:27:23.760 --> 00:27:26.400]  不要這麼小聲
[00:27:26.400 --> 00:27:28.200]  有時候可以大聲讚美他
[00:27:28.200 --> 00:27:29.240]  因為經文這樣說
[00:27:29.240 --> 00:27:30.880]  當你大聲讚美他的時候
[00:27:30.880 --> 00:27:34.080]  你的詩歌歌詞是比較真實的
[00:27:34.080 --> 00:27:35.760]  譬如說「我主要愛你」
[00:27:35.760 --> 00:27:37.240]  和「主要愛你」是不同的
[00:27:37.240 --> 00:27:38.800]  大家明白嗎?
[00:27:38.800 --> 00:27:40.240]  是這樣的
[00:27:40.240 --> 00:27:41.960]  第二段不是經文
[00:27:41.960 --> 00:27:44.920]  是四段不同的聖經當中的例子
[00:27:44.920 --> 00:27:47.600]  是說到敬拜唱歌的時候
[00:27:47.600 --> 00:27:49.480]  能夠釋放神的能力
[00:27:49.480 --> 00:27:51.920]  第一段是大衛的例子
[00:27:51.920 --> 00:27:53.760]  在《撒末爾記》上十六章
[00:27:53.760 --> 00:27:54.760]  大衛彈琴
[00:27:54.760 --> 00:27:56.760]  是趕走所羅的惡魔
[00:27:56.760 --> 00:27:58.440]  美國在治下十七章
[00:27:58.440 --> 00:28:01.640]  撒法王是施班打敗入侵軍隊
[00:28:01.640 --> 00:28:04.000]  改變這個國家的命運
[00:28:04.000 --> 00:28:04.880]  同樣今日
[00:28:04.880 --> 00:28:06.640]  我相信敬拜讚美
[00:28:06.640 --> 00:28:08.720]  可以改變城市的命運
[00:28:08.720 --> 00:28:10.560]  神臨在改變人心
[00:28:10.560 --> 00:28:13.200]  祂的旨意就成就在城市當中
[00:28:13.200 --> 00:28:14.880]  用成就在天上
[00:28:14.880 --> 00:28:17.400]  《約書亞記》第五到六章
[00:28:17.400 --> 00:28:19.600]  約書亞的軍隊吹號角
[00:28:19.600 --> 00:28:20.720]  加大聲呼喊
[00:28:20.720 --> 00:28:22.800]  城牆就倒下
[00:28:22.800 --> 00:28:24.360]  《水龍傳》十六章
[00:28:24.360 --> 00:28:25.960]  保羅西拉獄中歌唱
[00:28:25.960 --> 00:28:28.240]  帶來地震
[00:28:28.240 --> 00:28:29.240]  敬拜釋放
[00:28:29.240 --> 00:28:30.440]  帶來神的能力
[00:28:30.440 --> 00:28:31.480]  我不知道為什麼
[00:28:31.480 --> 00:28:32.280]  不要問我
[00:28:32.280 --> 00:28:34.520]  但經文的例子說了
[00:28:34.520 --> 00:28:35.840]  舊約書亞也是
[00:28:35.840 --> 00:28:37.360]  人唱詩歌讚美祂
[00:28:37.360 --> 00:28:40.760]  神就能夠做奇蹟神蹟奇事
[00:28:40.760 --> 00:28:43.280]  第三個原因就是敬拜的時候
[00:28:43.280 --> 00:28:46.000]  是將神的話放在人的心當中
[00:28:46.000 --> 00:28:47.040]  一起讀經文
[00:28:47.040 --> 00:28:48.880]  《哥羅西書》三章十六節
[00:28:48.880 --> 00:28:54.920]  當用各樣的智慧
[00:28:54.920 --> 00:28:58.400]  用詩章用慈靈歌彼此教導
[00:28:58.400 --> 00:28:59.640]  互相勸誡
[00:28:59.640 --> 00:29:01.840]  心被恩感歌頌神
[00:29:01.840 --> 00:29:04.320]  原來唱詩歌是幫人記得神的話
[00:29:04.320 --> 00:29:05.800]  我們就這樣讀經可能忘記了
[00:29:05.800 --> 00:29:06.760]  經文說什麼
[00:29:06.760 --> 00:29:07.960]  背誦不到經文
[00:29:07.960 --> 00:29:11.400]  但如果經文的字放在詩歌當中唱出來
[00:29:11.400 --> 00:29:13.560]  是幫助你記得神的話
[00:29:13.560 --> 00:29:17.400]  是將主的道理豐豐富的存在心裡
[00:29:17.400 --> 00:29:20.120]  第二段經文是《新命記》的三十一章
[00:29:20.120 --> 00:29:21.200]  有一至二十二節
[00:29:21.200 --> 00:29:22.200]  一起讀吧
[00:29:25.920 --> 00:29:43.920]  (《新命記》)
[00:29:43.920 --> 00:29:47.520]  好,這段經文是講《新命記》的經文
[00:29:47.520 --> 00:29:51.680]  是講摩西當時神對他說你會唱歌
