
[00:00:00.000 --> 00:00:02.000]  頂尖會 早安
[00:20:15.000 --> 00:20:18.000]  有一個思想的陷阱
[00:20:18.000 --> 00:20:21.000]  他要不就自卑 要不就自大
[00:20:21.000 --> 00:20:22.000]  沒有中間
[00:20:22.000 --> 00:20:24.000]  要不就自卑 要不就自大
[00:20:24.000 --> 00:20:27.000]  有時覺得自己比別人差很多
[00:20:27.000 --> 00:20:29.000]  有時覺得自己很厲害
[00:20:29.000 --> 00:20:32.000]  好像戴了一副眼鏡
[00:20:32.000 --> 00:20:33.000]  不適合他自己度數
[00:20:33.000 --> 00:20:35.000]  他看什麼都歪了
[00:20:35.000 --> 00:20:37.000]  看人 看自己都歪了
[00:20:37.000 --> 00:20:41.000]  他的三大任務就是
[00:20:41.000 --> 00:20:43.000]  第一 職業的選擇
[00:20:43.000 --> 00:20:46.000]  他說職業不單是賺錢那麼簡單
[00:20:46.000 --> 00:20:49.000]  還包括那份工作的意義
[00:20:49.000 --> 00:20:55.000]  自我實現和那份工作對社會的貢獻
[00:20:55.000 --> 00:20:58.000]  第二 就是社會的參與
[00:20:58.000 --> 00:21:01.000]  人際關係 友誼和他人的合作
[00:21:01.000 --> 00:21:04.000]  對群體的歸屬感
[00:21:04.000 --> 00:21:07.000]  第三 親密關係的連結
[00:21:07.000 --> 00:21:09.000]  無論是好朋友還是伴侶
[00:21:09.000 --> 00:21:14.000]  意思是有沒有人打從心裏明白你
[00:21:14.000 --> 00:21:17.000]  和承載你的情緒
[00:21:17.000 --> 00:21:19.000]  這三個任務
[00:21:19.000 --> 00:21:22.000]  如果這三大任務都失敗的話
[00:21:22.000 --> 00:21:24.000]  阿德就會相信
[00:21:24.000 --> 00:21:26.000]  這個人很多時候會進入一個循環
[00:21:26.000 --> 00:21:30.000]  要不就自卑 要不就自大
[00:21:30.000 --> 00:21:33.000]  沒有中間
[00:21:33.000 --> 00:21:36.000]  結果是怎樣呢
[00:21:36.000 --> 00:21:40.000]  越來越看自己和別人越來越大的偏差
[00:21:40.000 --> 00:21:43.000]  最後就會和人類的群體抽離
[00:21:43.000 --> 00:21:48.000]  懷著一個全世界都欠他的心態
[00:21:48.000 --> 00:21:51.000]  最後孤獨地死去
[00:21:51.000 --> 00:21:53.000]  這樣聽起來好像很灰
[00:21:53.000 --> 00:21:55.000]  怎樣解決呢
[00:21:55.000 --> 00:22:01.000]  《老家福音》用了兩個經典的故事告訴我們
[00:22:01.000 --> 00:22:05.000]  人的真正敵人是靈界的魔鬼
[00:22:05.000 --> 00:22:07.000]  而不是其他的人類
[00:22:07.000 --> 00:22:13.000]  這鼓勵我們將焦點從人際衝突轉向屬靈的真賤
[00:22:13.000 --> 00:22:15.000]  我們踏出一步 想一想
[00:22:15.000 --> 00:22:17.000]  這個人雖然做了些壞事
[00:22:17.000 --> 00:22:20.000]  得罪了我 或者傷害了我
[00:22:20.000 --> 00:22:23.000]  但我嘗試走多一步去理解身邊的人
[00:22:23.000 --> 00:22:25.000]  看會不會這是一個誤會
[00:22:25.000 --> 00:22:28.000]  看會不會這是一個
[00:22:28.000 --> 00:22:32.000]  我們暫時理解不到的事
[00:22:32.000 --> 00:22:34.000]  請留意 聽完這篇講道
[00:22:34.000 --> 00:22:39.000]  不要期望一下子就會解開所有的誤會和仇恨
[00:22:39.000 --> 00:22:40.000]  是不會的
[00:22:40.000 --> 00:22:42.000]  因為我們會花很多時間和心力
[00:22:42.000 --> 00:22:44.000]  加上上帝的恩典
[00:22:44.000 --> 00:22:47.000]  慢慢慢慢抽絲剝繭
[00:22:47.000 --> 00:22:49.000]  你才會解開那些東西
[00:22:49.000 --> 00:22:53.000]  第一件事 我們要給自己有空間
[00:22:53.000 --> 00:22:57.000]  我們了解一下自己一直以來對人的觀點
[00:22:57.000 --> 00:22:59.000]  我自己的故事是這樣的
[00:22:59.000 --> 00:23:07.000]  曾經我都覺得很多的人在我身邊
[00:23:07.000 --> 00:23:09.000]  其中一個是我爸爸
[00:23:09.000 --> 00:23:16.000]  我覺得我爸爸小時候對我不是很好
[00:23:16.000 --> 00:23:17.000]  為什麼呢
[00:23:17.000 --> 00:23:23.000]  因為我爸爸在我小時候是做生意的
[00:23:23.000 --> 00:23:25.000]  他做著做著 生意困難
[00:23:25.000 --> 00:23:28.000]  基本上生意都失敗了
[00:23:28.000 --> 00:23:32.000]  家裡過了一個艱苦的日子
[00:23:32.000 --> 00:23:34.000]  他自己都受到很大的打擊
[00:23:34.000 --> 00:23:37.000]  同一時間很不想向人求助
[00:23:37.000 --> 00:23:40.000]  我心想 你做不到老闆
[00:23:40.000 --> 00:23:42.000]  你做打工仔也可以
[00:23:42.000 --> 00:23:47.000]  他不肯找工作 要我們捱餓
[00:23:47.000 --> 00:23:49.000]  我們有病都看不到醫生
[00:23:49.000 --> 00:23:52.000]  你知道很小的小朋友難道真的走去黑錢嗎
[00:23:52.000 --> 00:23:59.000]  我們就在想 為什麼要我們受苦呢
[00:23:59.000 --> 00:24:03.000]  後來我相信主 大概十年了
[00:24:03.000 --> 00:24:07.000]  之後我就鼓起勇氣問他
[00:24:07.000 --> 00:24:09.000]  我問他
[00:24:09.000 --> 00:24:14.000]  我就很婉轉地問他
[00:24:14.000 --> 00:24:18.000]  當年為什麼會發生這件事呢
[00:24:18.000 --> 00:24:24.000]  他說當年其實他都很後悔
[00:24:24.000 --> 00:24:27.000]  因為他生意搞不定都找不到工作
[00:24:27.000 --> 00:24:31.000]  他盡了他的能力 只賺了一點錢
[00:24:31.000 --> 00:24:37.000]  做了很大很大的事 最後都未如理想
[00:24:37.000 --> 00:24:41.000]  後來我才慢慢開始理解我爸爸當時的狀態
[00:24:41.000 --> 00:24:46.000]  我解開了一些我對他的仇恨和憎恨
[00:24:46.000 --> 00:24:49.000]  在未解開誤會之前
[00:24:49.000 --> 00:24:52.000]  我都以為我真的恨我爸爸
[00:24:52.000 --> 00:24:55.000]  只是影響我和他的關係
[00:24:55.000 --> 00:24:59.000]  我以為我疏遠一下他就沒事
[00:24:59.000 --> 00:25:05.000]  原來這些誤會都影響了我怎樣看待一些男性的長輩
[00:25:05.000 --> 00:25:08.000]  和一些男性長輩的關係
[00:25:08.000 --> 00:25:12.000]  我其實心裡很渴望一些長輩會照顧我
[00:25:12.000 --> 00:25:15.000]  有什麼事會提供適當的保護
[00:25:15.000 --> 00:25:19.000]  但同一時間我都很怕他們突然間會靠不住
[00:25:19.000 --> 00:25:21.000]  突然間就走了去
[00:25:21.000 --> 00:25:28.000]  可能很少的誤會就足以令到我遠離這段關係
[00:25:28.000 --> 00:25:32.000]  所以原來亞得納這樣告訴我們
[00:25:32.000 --> 00:25:38.000]  人可以離開群體
[00:25:38.000 --> 00:25:43.000]  但是群體的關係會影響我們怎樣看待自己
[00:25:43.000 --> 00:25:46.000]  影響我們怎樣看待身邊的人
[00:25:46.000 --> 00:25:51.000]  可想而知人與人之間的看法是很容易被人扭曲
[00:25:51.000 --> 00:25:59.000]  魔鬼就是利用我們人與人之間很細微的誤會
[00:25:59.000 --> 00:26:01.000]  或者很丁點的磨擦
[00:26:01.000 --> 00:26:03.000]  就令到我們彼此之間疏遠
[00:26:03.000 --> 00:26:06.000]  有些例子還會影響一生
[00:26:06.000 --> 00:26:08.000]  無法挽回
[00:26:08.000 --> 00:26:13.000]  所以總結
[00:26:13.000 --> 00:26:16.000]  大家知道嗎
[00:26:16.000 --> 00:26:21.000]  魔鬼令我們人與人之間彼此為仇
[00:26:21.000 --> 00:26:25.000]  人與人之間的誤會可以令我們彼此傷害
[00:26:25.000 --> 00:26:27.000]  彼此為敵
[00:26:27.000 --> 00:26:30.000]  而耶穌這樣講鬼就是告訴我們
[00:26:30.000 --> 00:26:34.000]  我們的敵人絕對不是人類而是魔鬼
[00:26:34.000 --> 00:26:38.000]  你們人生裡會不會也有些敵人
[00:26:38.000 --> 00:26:40.000]  你會不會也有一些
[00:26:40.000 --> 00:26:41.000]  你一直記住他
[00:26:41.000 --> 00:26:43.000]  你記住他
[00:26:43.000 --> 00:26:45.000]  有時睡不著
[00:26:45.000 --> 00:26:47.000]  有時你也會想起
[00:26:47.000 --> 00:26:50.000]  我真的很想摒他一鎚
[00:26:50.000 --> 00:26:54.000]  你記住他對你的不好
[00:26:54.000 --> 00:26:58.000]  曾經對你的傷害
[00:26:58.000 --> 00:27:01.000]  沒錯那些傷害是真的
[00:27:01.000 --> 00:27:03.000]  那些傷害一定是真的
[00:27:03.000 --> 00:27:08.000]  還有一些是無法挽回的
[00:27:08.000 --> 00:27:10.000]  還有時我們會覺得
[00:27:10.000 --> 00:27:13.000]  這個人根本就是衰格
[00:27:13.000 --> 00:27:16.000]  與魔鬼無關
[00:27:16.000 --> 00:27:17.000]  的確
[00:27:17.000 --> 00:27:20.000]  人絕對有人的責任
[00:27:20.000 --> 00:27:25.000]  我們不能將所有東西都推給魔鬼
[00:27:25.000 --> 00:27:28.000]  但面對今天的訊息我們可以做些什麼
[00:27:28.000 --> 00:27:29.000]  是吧
[00:27:29.000 --> 00:27:33.000]  當猶太人受到羅馬軍團的逼迫
[00:27:33.000 --> 00:27:38.000]  大部分人都是這樣看邪惡的羅馬政權
[00:27:38.000 --> 00:27:40.000]  是因為那些人衰格
[00:27:40.000 --> 00:27:43.000]  所以才有傷害和壓迫
[00:27:43.000 --> 00:27:46.000]  但為什麼耶穌要花這麼大的氣力
[00:27:46.000 --> 00:27:49.000]  去重申這段舊人歷史
[00:27:49.000 --> 00:27:51.000]  就是因為
[00:27:51.000 --> 00:27:55.000]  他疏解人與人之間的恩仇
[00:27:55.000 --> 00:27:58.000]  人與人之間的關係
[00:27:58.000 --> 00:28:03.000]  是影響我們很深很深
[00:28:03.000 --> 00:28:07.000]  玩完這個聖經版的來人殺
[00:28:07.000 --> 00:28:09.000]  最後我們都會知道
[00:28:09.000 --> 00:28:11.000]  誰是撒旦
[00:28:11.000 --> 00:28:13.000]  誰是魔鬼仔
[00:28:13.000 --> 00:28:15.000]  因為這是一個角色扮演
[00:28:15.000 --> 00:28:17.000]  但在現實的世界裡
[00:28:17.000 --> 00:28:19.000]  可能我們每一個人
[00:28:19.000 --> 00:28:22.000]  有一部分
[00:28:22.000 --> 00:28:27.000]  都被魔鬼影響扭曲了
[00:28:27.000 --> 00:28:29.000]  但沒有人清楚究竟
[00:28:29.000 --> 00:28:32.000]  那部分是人的責任
[00:28:32.000 --> 00:28:36.000]  還是魔鬼的責任
[00:28:36.000 --> 00:28:39.000]  我們可以做些什麼呢
[00:28:39.000 --> 00:28:41.000]  我們一起求主
[00:28:41.000 --> 00:28:43.000]  去幫助我們澄清一些想法
[00:28:43.000 --> 00:28:48.000]  重新去審視我們一直堅信的觀點
[00:28:48.000 --> 00:28:52.000]  求主醫治我們曾經受的傷害
[00:28:52.000 --> 00:28:53.000]  讓我們有力氣
[00:28:53.000 --> 00:28:54.000]  有勇氣
[00:28:54.000 --> 00:28:56.000]  有智慧
[00:28:56.000 --> 00:29:00.000]  認定我們的敵人只有魔鬼
[00:29:00.000 --> 00:29:07.000]  我們一起祈禱
[00:29:07.000 --> 00:29:11.000]  主啊
[00:29:11.000 --> 00:29:15.000]  多謝你用生命告訴我們
[00:29:15.000 --> 00:29:19.000]  讓我們認清我們生命裡
[00:29:19.000 --> 00:29:21.000]  的敵人是魔鬼
[00:29:21.000 --> 00:29:23.000]  不是我們身邊的人
[00:29:23.000 --> 00:29:26.000]  幫助我們有勇氣
[00:29:26.000 --> 00:29:27.000]  有智慧
[00:29:27.000 --> 00:29:30.000]  去搞清楚一些東西
[00:29:30.000 --> 00:29:35.000]  一些我們深藏我們生命裡的想法
[00:29:35.000 --> 00:29:40.000]  對我們以往一些熟悉的人的觀點
[00:29:40.000 --> 00:29:44.000]  重新審視一下我們以往的看法和觀點
[00:29:44.000 --> 00:29:45.000]  求主幫助我們
[00:29:45.000 --> 00:29:47.000]  醫治我們
[00:29:47.000 --> 00:29:50.000]  讓我們看清楚這個事實
[00:29:50.000 --> 00:29:52.880]  我們這樣祈禱奉耶穌的名禱
