
[00:00:00.000 --> 00:00:02.000]  很感謝神的恩典
[00:26:39.000 --> 00:26:44.000]  會不會是一個浪費時間的事情呢
[00:26:44.000 --> 00:26:47.000]  但是等候對上帝來說
[00:26:47.000 --> 00:26:50.000]  祂是有很清楚的目的
[00:26:50.000 --> 00:26:52.000]  等候的時候
[00:26:52.000 --> 00:26:56.000]  就是主作功的時候
[00:26:56.000 --> 00:27:00.000]  在彼得前書3章8至9節
[00:27:00.000 --> 00:27:05.000]  來這麼說主看一日如千年
[00:27:05.000 --> 00:27:08.000]  千年如一日
[00:27:08.000 --> 00:27:13.000]  這句話讓我想起自己一個經驗
[00:27:13.000 --> 00:27:15.000]  當我去到這個
[00:27:15.000 --> 00:27:17.000]  或者大家都有機會
[00:27:17.000 --> 00:27:21.000]  去到一些鐘乳石的洞穴
[00:27:21.000 --> 00:27:25.000]  來參觀來察看的時候
[00:27:25.000 --> 00:27:27.000]  我們看到那些鐘乳石
[00:27:27.000 --> 00:27:30.000]  是很美麗很漂亮
[00:27:30.000 --> 00:27:32.000]  一條一條這樣
[00:27:32.000 --> 00:27:35.000]  那些是從每一個水滴裡面
[00:27:35.000 --> 00:27:37.000]  來建立出來的
[00:27:37.000 --> 00:27:39.000]  當我觸碰它
[00:27:39.000 --> 00:27:41.000]  去碰它的時候
[00:27:41.000 --> 00:27:43.000]  我一碰
[00:27:43.000 --> 00:27:46.000]  就好像彷彿去到千年以前
[00:27:46.000 --> 00:27:52.000]  或者萬年以前那個時刻一樣
[00:27:52.000 --> 00:27:56.000]  在這裡第九節經文
[00:27:56.000 --> 00:27:58.000]  彼得後書3章9節
[00:27:58.000 --> 00:27:59.000]  繼續來說
[00:27:59.000 --> 00:28:03.000]  主所應許的尚未成就
[00:28:03.000 --> 00:28:06.000]  有人以為他是擔言
[00:28:06.000 --> 00:28:08.000]  其實不是擔言
[00:28:08.000 --> 00:28:10.000]  乃是寬容你們
[00:28:10.000 --> 00:28:13.000]  不願有一人沉淪
[00:28:13.000 --> 00:28:17.000]  乃願人人都悔改
[00:28:17.000 --> 00:28:19.000]  神要透過他的教會
[00:28:19.000 --> 00:28:21.000]  來與他同功
[00:28:21.000 --> 00:28:26.000]  給時間世人來回轉歸向神
[00:28:26.000 --> 00:28:30.000]  這個是教會八十年來的努力
[00:28:30.000 --> 00:28:32.000]  教會就是這樣
[00:28:32.000 --> 00:28:35.000]  提供了一個很美好的地方
[00:28:35.000 --> 00:28:38.000]  來培育信徒
[00:28:38.000 --> 00:28:40.000]  在將來的日子
[00:28:40.000 --> 00:28:44.000]  讓我們繼續本著神的旨意
[00:28:44.000 --> 00:28:47.000]  更加是以一個更新的心智
[00:28:47.000 --> 00:28:52.000]  悉切地去回應時代的需要
[00:28:52.000 --> 00:28:56.000]  這個是每一代教會的使命
[00:28:56.000 --> 00:29:05.000]  教會就是為他者而存在的一個門徒群體
[00:29:05.000 --> 00:29:06.000]  除此之外
[00:29:06.000 --> 00:29:11.000]  讓我們多多紀念世界各地受苦的群體
[00:29:11.000 --> 00:29:15.000]  以及在我們當中一些患病的肢體
[00:29:15.000 --> 00:29:21.000]  或者經歷沉重哀傷的一個群體
[00:29:21.000 --> 00:29:23.000]  一個家庭
[00:29:23.000 --> 00:29:30.000]  我們相信他們很可能比起生活安穩的人
[00:29:30.000 --> 00:29:37.000]  更加去期盼主耶穌的再臨
[00:29:37.000 --> 00:29:41.000]  比特前書四章十三節這樣說
[00:29:41.000 --> 00:29:44.000]  「你們是與基督一同受苦
[00:29:44.000 --> 00:29:47.000]  使你們在榮耀顯現的時候
[00:29:47.000 --> 00:29:50.000]  也可以歡喜快樂」
[00:29:50.000 --> 00:29:52.000]  十六、十七節
[00:29:52.000 --> 00:29:55.000]  「若為作基督徒受苦
[00:29:55.000 --> 00:29:58.000]  卻不要羞恥
[00:29:58.000 --> 00:30:02.000]  倒要因這命歸榮耀給神
[00:30:02.000 --> 00:30:05.000]  因為時候到了
[00:30:05.000 --> 00:30:11.000]  審判要從神的家起手」
[00:30:11.000 --> 00:30:16.000]  求主幫助教會成為他忠心的器皿
[00:30:16.000 --> 00:30:20.000]  忠心的教會
[00:30:20.000 --> 00:30:22.000]  在十二月份裏面
[00:30:22.000 --> 00:30:25.000]  我們或許都認識
[00:30:25.000 --> 00:30:32.000]  在傳統的基督教年曆之中的一個稱為張臨期
[00:30:32.000 --> 00:30:34.000]  將要來臨
[00:30:34.000 --> 00:30:35.000]  張臨期
[00:30:35.000 --> 00:30:40.000]  提醒我們應該嚴肅地去紀念
[00:30:40.000 --> 00:30:42.000]  主的降生
[00:30:42.000 --> 00:30:47.000]  從溫神的作為
[00:30:47.000 --> 00:30:50.000]  這種形式、方式
[00:30:50.000 --> 00:30:55.000]  以一年為一個循環來計算
[00:30:55.000 --> 00:30:58.000]  而這個張臨期
[00:30:58.000 --> 00:31:02.000]  正正就是這個循環的開始
[00:31:02.000 --> 00:31:06.000]  聖誕節快到了
[00:31:06.000 --> 00:31:08.000]  我想起一個片段
[00:31:08.000 --> 00:31:13.000]  最後很想和大家分享
[00:31:13.000 --> 00:31:16.000]  我曾經在另一間浸信會
[00:31:16.000 --> 00:31:22.000]  教導耶穌生平主日學的課程
[00:31:22.000 --> 00:31:27.000]  當時也是適逢聖誕節快到了
[00:31:27.000 --> 00:31:32.000]  我和一班同學分享
[00:31:32.000 --> 00:31:39.000]  耶穌是世人所期待的拯救者
[00:31:39.000 --> 00:31:46.000]  但這位新生王卻要在馬槽裏出生
[00:31:46.000 --> 00:31:52.000]  當時當政的元首並不認識這位耶穌
[00:31:52.000 --> 00:31:54.000]  更要來追殺祂
[00:31:54.000 --> 00:31:57.000]  後來世人都來否定
[00:31:57.000 --> 00:32:03.000]  這位耶穌就是尼塞亞的身份
[00:32:03.000 --> 00:32:08.000]  耶穌最後還要受著很多的凌辱
[00:32:08.000 --> 00:32:14.000]  最後被釘在十字架上來受死
[00:32:14.000 --> 00:32:22.000]  這是神對世人所命定的救恩計劃
[00:32:22.000 --> 00:32:31.000]  我講到這裏,一位姐妹抬起頭來說
[00:32:31.000 --> 00:32:39.000]  我估不到她臉上掛上兩行眼淚
[00:32:39.000 --> 00:32:46.000]  她問:「耶穌是王,但祂竟然要受這麼多的苦
[00:32:46.000 --> 00:32:50.000]  祂一出生就注定要死
[00:32:50.000 --> 00:32:58.000]  這樣的話,聖誕節還怎樣值得慶祝呢?」
[00:32:58.000 --> 00:33:03.000]  於是我嘗試簡單地向她解釋
[00:33:03.000 --> 00:33:09.000]  我說:「正因為這樣,這個救恩就成就了
[00:33:09.000 --> 00:33:14.000]  主現在已經復活,已經升天
[00:33:14.000 --> 00:33:18.000]  這位主更差派聖靈來幫助我們
[00:33:18.000 --> 00:33:24.000]  將來這位主要再回來,要和我們歡聚
[00:33:24.000 --> 00:33:32.000]  所以現在的聖誕節就值得我們一起慶祝了」
[00:33:32.000 --> 00:33:36.000]  這位姐妹就默然思想
[00:33:36.000 --> 00:33:44.000]  之後我也默想我和她的這段對話
[00:33:44.000 --> 00:33:48.000]  我越想越慚愧
[00:33:48.000 --> 00:33:55.000]  因為發現自己彷彿給了這位姐妹
[00:33:55.000 --> 00:34:03.000]  我為她提供了一個標準答案
[00:34:03.000 --> 00:34:10.000]  而我自己或許卻少有因為耶穌的出生
[00:34:10.000 --> 00:34:15.000]  有如此強烈的感受
[00:34:15.000 --> 00:34:21.000]  是的,如果我們對主耶穌的受苦和犧牲
[00:34:21.000 --> 00:34:25.000]  多一份領悟,多一份感受
[00:34:25.000 --> 00:34:34.000]  我們就會對主為我們降生的愛多一份體會
[00:34:34.000 --> 00:34:41.000]  更加對這位再來的王多一份期盼
[00:34:41.000 --> 00:34:48.000]  讓我們同心禱告
[00:34:48.000 --> 00:34:53.000]  行神跡奇事的神,奧秘的神
[00:34:53.000 --> 00:34:58.000]  尼迦伯匹瑪利亞曾經這樣說
[00:34:58.000 --> 00:35:02.000]  他說「怎能有此事呢?」
[00:35:02.000 --> 00:35:08.000]  事實上,主讓我們對祢的作為的理解是極其有限的
[00:35:08.000 --> 00:35:14.000]  因此,我們會視上的心存懷疑
[00:35:14.000 --> 00:35:20.000]  更加或許會忘記了祢的作為的真實
[00:35:20.000 --> 00:35:23.000]  主讓我們求祢來憐憫
[00:35:23.000 --> 00:35:26.000]  幫助我們領悟
[00:35:26.000 --> 00:35:31.000]  祢所差的愛子主耶穌基督一生的工作
[00:35:31.000 --> 00:35:38.000]  更加讓我們透過詩篇二十四篇來學習
[00:35:38.000 --> 00:35:43.000]  讓我們以讚美、以良善、以信心
[00:35:43.000 --> 00:35:48.000]  來期盼榮耀主的再來臨
[00:35:48.000 --> 00:35:50.000]  我們誠心的禱告
[00:35:50.000 --> 00:35:53.000]  是奉靠主耶穌的名字
[00:35:53.000 --> 00:35:55.000]  阿們
