
[00:00:00.000 --> 00:00:04.820]  今日的題目是「生命成長受苦的心智」
[00:23:01.180 --> 00:23:04.180]  這個榮耀是顯現出來的
[00:23:04.180 --> 00:23:11.180]  是讓我們和身邊的人都能看見的榮耀
[00:23:11.180 --> 00:23:14.180]  這是神的榮耀
[00:23:14.180 --> 00:23:18.180]  並且是顯於我們
[00:23:18.180 --> 00:23:22.180]  不是向我們顯現
[00:23:22.180 --> 00:23:28.180]  不是為我們顯現自我中心的「for us」
[00:23:28.180 --> 00:23:31.180]  是顯於我們
[00:23:31.180 --> 00:23:36.180]  即是在我們的苦楚之中
[00:23:36.180 --> 00:23:38.180]  苦楚之中
[00:23:38.180 --> 00:23:42.180]  神要顯出祂偉大的榮耀
[00:23:42.180 --> 00:23:46.180]  讓我們和其他人看見
[00:23:46.180 --> 00:23:50.180]  我們這個人經歷苦楚
[00:23:50.180 --> 00:23:56.180]  卻成為神顯出祂榮耀的器皿
[00:23:56.180 --> 00:24:01.180]  要這樣去比較
[00:24:01.180 --> 00:24:02.180]  保羅就說
[00:24:02.180 --> 00:24:06.180]  「現在的苦楚比起我們成為神的器皿
[00:24:06.180 --> 00:24:09.180]  顯出祂的榮耀
[00:24:09.180 --> 00:24:12.180]  就不足介意了」
[00:24:12.180 --> 00:24:14.180]  不足介意
[00:24:14.180 --> 00:24:17.180]  英文是「not worthy」
[00:24:17.180 --> 00:24:20.180]  意境是有個天秤
[00:24:20.180 --> 00:24:22.180]  左邊放一個物件
[00:24:22.180 --> 00:24:24.180]  右邊放一個物件
[00:24:24.180 --> 00:24:26.180]  看一看哪一邊輕
[00:24:26.180 --> 00:24:27.180]  哪一邊重
[00:24:27.180 --> 00:24:31.180]  輕的那一邊就是「not worthy」
[00:24:31.180 --> 00:24:32.180]  沒有價值
[00:24:32.180 --> 00:24:33.180]  不值一提
[00:24:33.180 --> 00:24:36.180]  不足介意
[00:24:36.180 --> 00:24:39.180]  我說過要細心看這字經文
[00:24:39.180 --> 00:24:41.180]  你再細心看看
[00:24:41.180 --> 00:24:44.180]  現在的苦楚有沒有得到解決呢?
[00:24:44.180 --> 00:24:46.180]  你回答我吧
[00:24:46.180 --> 00:24:49.180]  現在的苦楚有沒有自然消失呢?
[00:24:49.180 --> 00:24:51.180]  你回答我吧
[00:24:51.180 --> 00:24:54.180]  仍然的存在
[00:24:54.180 --> 00:24:56.180]  一直持續
[00:24:56.180 --> 00:24:59.180]  好像我們朋友一樣
[00:24:59.180 --> 00:25:02.180]  不足介意
[00:25:02.180 --> 00:25:04.180]  四個字
[00:25:04.180 --> 00:25:07.180]  是心態的調整
[00:25:07.180 --> 00:25:09.180]  苦楚一樣的存在
[00:25:09.180 --> 00:25:12.180]  然而心態不再一樣
[00:25:12.180 --> 00:25:15.180]  不再一樣得到更新
[00:25:15.180 --> 00:25:18.180]  因為我們不再逃避苦楚
[00:25:18.180 --> 00:25:21.180]  我們有願意承擔苦楚的心智
[00:25:21.180 --> 00:25:23.180]  明白到原來苦楚
[00:25:23.180 --> 00:25:26.180]  是可以在我們當中
[00:25:26.180 --> 00:25:31.180]  顯出神的榮耀出來
[00:25:31.180 --> 00:25:33.180]  逃避苦楚
[00:25:33.180 --> 00:25:35.180]  其實
[00:25:35.180 --> 00:25:39.180]  是做不到基督徒的
[00:25:39.180 --> 00:25:41.180]  承受苦楚
[00:25:41.180 --> 00:25:44.180]  才做到基督徒的
[00:25:44.180 --> 00:25:48.180]  剛剛美國的一位年青的基督徒演說家
[00:25:48.180 --> 00:25:53.180]  在演說當中被槍擊喪生
[00:25:53.180 --> 00:25:56.180]  大家可能都知道是誰了
[00:25:56.180 --> 00:26:01.180]  中國剛剛也有家庭教會的牧師和信徒
[00:26:01.180 --> 00:26:04.180]  被逮捕或失去聯絡
[00:26:04.180 --> 00:26:11.180]  剛才我們提到那位提摩泰凱勒Timothy Kayler
[00:26:11.180 --> 00:26:14.180]  他在2020年患上癌症
[00:26:14.180 --> 00:26:16.180]  他那麼忠心
[00:26:16.180 --> 00:26:18.180]  神會不會醫治他呢?
[00:26:18.180 --> 00:26:21.180]  在癌症掙扎了三年
[00:26:21.180 --> 00:26:25.180]  2023年他離開世界了
[00:26:25.180 --> 00:26:27.180]  現在72歲不算老
[00:26:27.180 --> 00:26:29.180]  也算年青
[00:26:29.180 --> 00:26:33.180]  寫過很多書激勵無數信徒的牧師
[00:26:33.180 --> 00:26:34.180]  激勵過我
[00:26:34.180 --> 00:26:36.180]  標桿人生的那位Rick Warren
[00:26:36.180 --> 00:26:40.180]  他的兒子
[00:26:40.180 --> 00:26:44.180]  因為情緒的困擾輕生
[00:26:44.180 --> 00:26:48.180]  Rick Warren提到他很傷心
[00:26:48.180 --> 00:26:53.180]  其實會不會真的逃避苦痛
[00:26:53.180 --> 00:26:55.180]  是做不到基督徒的呢?
[00:26:55.180 --> 00:26:58.180]  要承受苦痛才做到
[00:26:58.180 --> 00:27:00.180]  他們不能夠逃避
[00:27:00.180 --> 00:27:02.180]  耶穌也不能夠逃避
[00:27:02.180 --> 00:27:04.180]  其實我們也不能夠逃避
[00:27:04.180 --> 00:27:11.180]  我恐怕做基督徒只有一個選擇
[00:27:11.180 --> 00:27:13.180]  就是擁抱受苦的心志
[00:27:13.180 --> 00:27:17.180]  面對那些臨到每一個人的苦楚
[00:27:17.180 --> 00:27:20.180]  我和大家打個比喻
[00:27:20.180 --> 00:27:22.180]  如果將苦楚人形化
[00:27:22.180 --> 00:27:24.180]  當是一個人
[00:27:24.180 --> 00:27:27.180]  你和苦楚這個形態的苦楚
[00:27:27.180 --> 00:27:29.180]  在一個房間裏
[00:27:29.180 --> 00:27:32.180]  如果房間裏只有你和苦楚
[00:27:32.180 --> 00:27:34.180]  即使苦楚不大
[00:27:34.180 --> 00:27:35.180]  跟你這麼高這麼大
[00:27:35.180 --> 00:27:37.180]  體型也不大
[00:27:37.180 --> 00:27:38.180]  未必有你這麼強壯
[00:27:38.180 --> 00:27:41.180]  但你也會感覺到苦楚的存在
[00:27:41.180 --> 00:27:46.180]  因為房間裏只有你和苦楚
[00:27:46.180 --> 00:27:49.180]  甚至會覺得這個苦楚很大
[00:27:49.180 --> 00:27:51.180]  左頭左勢
[00:27:51.180 --> 00:27:54.180]  但在房間裏如果有神
[00:27:54.180 --> 00:27:56.180]  有弟兄姊妹的支持
[00:27:56.180 --> 00:27:58.180]  即使這個苦楚
[00:27:58.180 --> 00:28:00.180]  這個人很高大
[00:28:00.180 --> 00:28:02.180]  恐怖有力
[00:28:02.180 --> 00:28:05.180]  但在你身邊有神
[00:28:05.180 --> 00:28:08.180]  你自然會發覺到這個苦楚和神比較
[00:28:08.180 --> 00:28:13.180]  其實可以不足介意
[00:28:13.180 --> 00:28:17.180]  苦楚是成長不能缺少的
[00:28:17.180 --> 00:28:21.180]  因為我們應當成為獻出神榮耀
[00:28:21.180 --> 00:28:24.180]  擔當苦楚的器皿
[00:28:24.180 --> 00:28:28.180]  苦楚是成長和親近神
[00:28:28.180 --> 00:28:31.180]  必要的養分
[00:28:31.180 --> 00:28:33.180]  弟兄姊妹我跟大家分享的
[00:28:33.180 --> 00:28:36.180]  不只是羅馬書的《釋經》
[00:28:36.180 --> 00:28:38.180]  亦是自身的經歷
[00:28:38.180 --> 00:28:41.180]  其實也不過是我從經歷當中
[00:28:41.180 --> 00:28:45.180]  為自己嘗試尋找的出路
[00:28:45.180 --> 00:28:47.180]  在結語裏
[00:28:47.180 --> 00:28:50.180]  我想用少少穆靈的教導
[00:28:50.180 --> 00:28:51.180]  Pastoral Teaching
[00:28:51.180 --> 00:28:54.180]  去給大家一次面禮
[00:28:54.180 --> 00:28:56.180]  第一點
[00:28:56.180 --> 00:29:00.180]  受苦的心智是什麼呢?
[00:29:00.180 --> 00:29:05.180]  承擔他者的苦楚
[00:29:05.180 --> 00:29:08.180]  主耶穌原本不需要承擔苦楚
[00:29:08.180 --> 00:29:10.180]  祂是承擔我們的苦楚
[00:29:10.180 --> 00:29:11.180]  有一次
[00:29:11.180 --> 00:29:13.180]  有一個肢體對我說
[00:29:13.180 --> 00:29:15.180]  阿堅
[00:29:15.180 --> 00:29:17.180]  我們每次找你聊天
[00:29:17.180 --> 00:29:19.180]  都是講負面的事
[00:29:19.180 --> 00:29:21.180]  在你面前流眼淚
[00:29:21.180 --> 00:29:23.180]  好像倒垃圾一樣
[00:29:23.180 --> 00:29:25.180]  你就好像垃圾桶一樣
[00:29:25.180 --> 00:29:27.180]  其實真是不好意思
[00:29:27.180 --> 00:29:30.180]  的確聽到他者的苦楚
[00:29:30.180 --> 00:29:33.180]  也有少少苦澀味需要消化
[00:29:33.180 --> 00:29:35.180]  但我們做牧者更擔心的
[00:29:35.180 --> 00:29:39.180]  就是大家藏在心裏
[00:29:39.180 --> 00:29:41.180]  所以如果有苦楚
[00:29:41.180 --> 00:29:43.180]  儘管跟我們說
[00:29:43.180 --> 00:29:47.180]  然而承擔他者的苦楚
[00:29:47.180 --> 00:29:51.180]  本身就是基督徒的本分
[00:29:51.180 --> 00:29:57.180]  如果世界人人都不願意承擔他者的苦楚
[00:29:57.180 --> 00:30:01.180]  這個世界就很可悲了
[00:30:01.180 --> 00:30:03.180]  苦楚人人都有
[00:30:03.180 --> 00:30:07.180]  如果一個人常常看見自己的苦楚
[00:30:07.180 --> 00:30:13.180]  自然就失卻留意他者苦楚的敏銳力
[00:30:13.180 --> 00:30:19.180]  承載他者苦楚的承擔力
[00:30:19.180 --> 00:30:25.180]  現在的苦楚比起將來顯於我們的榮耀報
[00:30:25.180 --> 00:30:27.180]  就不足介意了
[00:30:27.180 --> 00:30:31.180]  是代表我們可以輕看自己的苦楚
[00:30:31.180 --> 00:30:35.180]  承擔他者的苦楚
[00:30:35.180 --> 00:30:37.180]  弟兄姊妹
[00:30:37.180 --> 00:30:39.180]  其實當我們不要想自己太多
[00:30:39.180 --> 00:30:42.180]  我們就更像主耶穌基督
[00:30:42.180 --> 00:30:45.180]  第二是承擔自身的苦楚
[00:30:45.180 --> 00:30:47.180]  輕看不代表叫我們逃避
[00:30:47.180 --> 00:30:49.180]  當我們不理會
[00:30:49.180 --> 00:30:50.180]  當我們沒有發生
[00:30:50.180 --> 00:30:54.180]  輕看是看見接受和思想
[00:30:54.180 --> 00:30:59.180]  如果苦楚是因為自己做了不好的決定
[00:30:59.180 --> 00:31:01.180]  我們始終要思想如何改過
[00:31:01.180 --> 00:31:04.180]  避免重蹈覆轍
[00:31:04.180 --> 00:31:09.180]  只是苦楚有時難以解釋
[00:31:09.180 --> 00:31:15.180]  有時苦楚實在太沉重
[00:31:15.180 --> 00:31:18.180]  我們覺得輕看是做不到
[00:31:18.180 --> 00:31:22.180]  如果你落在這個光景
[00:31:22.180 --> 00:31:24.180]  你可以怎樣呢?
[00:31:24.180 --> 00:31:29.180]  當然我們始終可以和身邊的人傾訴
[00:31:29.180 --> 00:31:32.180]  一同承擔是好的
[00:31:32.180 --> 00:31:34.180]  牽涉剛才第一點
[00:31:34.180 --> 00:31:38.180]  就是受苦的心智是承擔他者的苦楚
[00:31:38.180 --> 00:31:46.180]  不過有時苦楚是重到沉重到難以啟齒
[00:31:46.180 --> 00:31:50.180]  沉重到想孤立自己
[00:31:50.180 --> 00:31:57.180]  沉重到我們覺得說了別人也不明白
[00:31:57.180 --> 00:32:01.180]  並且有時別人真正未必能夠明白
[00:32:01.180 --> 00:32:05.180]  因為他們真的沒有經歷過
[00:32:05.180 --> 00:32:13.180]  有時傾訴可能令我們更加孤單
[00:32:13.180 --> 00:32:19.180]  經文說:現在的苦楚比起那將來要顯於我們的榮耀
[00:32:19.180 --> 00:32:22.180]  就不足為奇、不足介意
[00:32:22.180 --> 00:32:27.180]  假若現在的苦楚終究讓我們經歷神、親近神
[00:32:27.180 --> 00:32:31.180]  甚至榮耀神
[00:32:31.180 --> 00:32:34.180]  我們可以說服自己
[00:32:34.180 --> 00:32:38.180]  其實現在的苦楚就不足介意
[00:32:38.180 --> 00:32:40.180]  承擔他者的苦楚也好
[00:32:40.180 --> 00:32:42.180]  承擔自身的苦楚也好
[00:32:42.180 --> 00:32:44.180]  其實我們從來都不是獨自承擔
[00:32:44.180 --> 00:32:46.180]  我們是信徒
[00:32:46.180 --> 00:32:49.180]  大家都知道我的家庭的情況
[00:32:49.180 --> 00:32:52.180]  我的家庭給了我有不少的學習
[00:32:52.180 --> 00:32:57.180]  現在過去和將來都會有一些挑戰
[00:32:57.180 --> 00:33:00.180]  我曾經和神說過
[00:33:00.180 --> 00:33:04.180]  我曾經說過要活到一百歲
[00:33:04.180 --> 00:33:08.180]  因為在澳洲如果活到一百歲
[00:33:08.180 --> 00:33:11.180]  以前英女皇會寫信給我們
[00:33:11.180 --> 00:33:13.180]  現在變成了英皇
[00:33:13.180 --> 00:33:16.180]  並且我一百歲想要老當益壯
[00:33:16.180 --> 00:33:19.180]  我和神說:你給我一百歲,我老當益壯
[00:33:19.180 --> 00:33:21.180]  我侍奉到九十九
[00:33:21.180 --> 00:33:26.180]  神便說:不是因為我想活到長命百歲
[00:33:26.180 --> 00:33:29.180]  是因為我知道我需要照顧的人
[00:33:29.180 --> 00:33:32.180]  其實大家心裏都是這樣想的
[00:33:32.180 --> 00:33:34.180]  有些事情是放不下的
[00:33:34.180 --> 00:33:38.180]  有一首舊的英語流行曲的歌詞
[00:33:38.180 --> 00:33:42.180]  我每次聽到的時候都會被提醒
[00:33:42.180 --> 00:33:45.180]  主耶穌是在我們的身邊
[00:33:45.180 --> 00:33:49.180]  我翻譯成中文讀給大家聽
[00:33:49.180 --> 00:33:52.180]  當夜幕降臨
[00:33:52.180 --> 00:33:55.180]  大地一片漆黑
[00:33:55.180 --> 00:34:02.180]  月光是我們唯一能看見的光芒
[00:34:02.180 --> 00:34:05.180]  我們不會害怕
[00:34:05.180 --> 00:34:08.180]  我不會害怕
[00:34:08.180 --> 00:34:11.180]  只要你與我同在
[00:34:11.180 --> 00:34:13.180]  能猜到那首歌嗎?
[00:34:13.180 --> 00:34:15.180]  中文很難猜吧?
[00:34:15.180 --> 00:34:19.180]  我製作了一個英文的片段播給大家聽
[00:34:19.180 --> 00:34:22.180]  麻煩May姐妹幫我播放
[00:34:22.180 --> 00:34:25.180]  大聲一點
[00:34:25.180 --> 00:34:28.180]  當夜幕降臨
[00:34:28.180 --> 00:34:31.180]  大地一片漆黑
[00:34:31.180 --> 00:34:39.180]  月光是我們唯一能看見的光芒
[00:34:39.180 --> 00:34:43.180]  我們不會害怕
[00:34:43.180 --> 00:34:47.180]  我不會害怕
[00:34:47.180 --> 00:34:51.180]  只要你與我同在
[00:34:51.180 --> 00:34:54.180]  能猜到那首歌嗎?
[00:34:54.180 --> 00:34:57.180]  我製作了一個英文的片段播給大家聽
[00:34:57.180 --> 00:35:00.180]  麻煩May姐妹幫我播放
[00:35:00.180 --> 00:35:03.180]  大地一片漆黑
[00:35:03.180 --> 00:35:08.180]  月光是我們唯一能看見的光芒
[00:35:08.180 --> 00:35:11.180]  我們不會害怕
[00:35:11.180 --> 00:35:14.180]  只要你與我同在
[00:35:14.180 --> 00:35:17.180]  能猜到那首歌嗎?
[00:35:17.180 --> 00:35:20.180]  我製作了一個英文的片段播給大家聽
[00:35:20.180 --> 00:35:23.180]  麻煩May姐妹幫我播放
[00:35:23.180 --> 00:35:26.180]  大地一片漆黑
[00:35:26.180 --> 00:35:29.180]  月光是我們唯一能看見的光芒
[00:35:29.180 --> 00:35:32.180]  我們不會害怕
[00:35:32.180 --> 00:35:35.180]  只要你與我同在
[00:35:35.180 --> 00:35:38.180]  能猜到那首歌嗎?
[00:35:38.180 --> 00:35:41.180]  我製作了一個英文的片段播給大家聽
[00:35:41.180 --> 00:35:44.180]  麻煩May姐妹幫我播放
[00:35:44.180 --> 00:35:47.180]  大地一片漆黑
[00:35:47.180 --> 00:35:50.180]  無論在我們歡欣的時候
[00:35:50.180 --> 00:35:53.180]  在我們苦痛的時候 在我們察覺的時候
[00:35:53.180 --> 00:35:56.180]  在我們不察覺的時候 在我們起來的時候
[00:35:56.180 --> 00:35:59.180]  在我們睡覺的時候
[00:35:59.180 --> 00:36:02.180]  時時刻刻主你都看顧我們
[00:36:02.180 --> 00:36:05.180]  父神然而當我們面對苦楚
[00:36:05.180 --> 00:36:08.180]  我們會有感受 我們會有情感 我們會有難過
[00:36:08.180 --> 00:36:11.180]  大主耶穌教導我們望見十字架
[00:36:11.180 --> 00:36:14.180]  因為十字架正正印證
[00:36:14.180 --> 00:36:17.180]  求主你是100%完全完全
[00:36:17.180 --> 00:36:20.180]  體恤體諒感受得到
[00:36:20.180 --> 00:36:23.180]  我們當下所經歷的苦楚是怎樣一回事
[00:36:23.180 --> 00:36:26.180]  因為你經歷過人生最大的苦楚
[00:36:26.180 --> 00:36:29.180]  十字架
[00:36:29.180 --> 00:36:32.180]  並且你經歷過死亡 你得勝
[00:36:32.180 --> 00:36:35.180]  所以你有能力帶領我們穿過世上
[00:36:35.180 --> 00:36:38.180]  一切的苦楚
[00:36:38.180 --> 00:36:41.180]  亦都在一切之中得勝
[00:36:41.180 --> 00:36:44.180]  讓我們有一顆一心榮耀你的心
[00:36:44.180 --> 00:36:47.180]  讓我們一生成為榮耀主的器皿
[00:36:47.180 --> 00:36:50.180]  讓我們一生成為榮耀主的器皿
[00:36:50.180 --> 00:36:53.180]  我們祈禱奉耶穌你的名 阿們
