
[00:00:00.000 --> 00:00:04.720]  去年八月份 我在臺灣參與華復會的時候買了一本書
[00:15:18.480 --> 00:15:20.680]  那些猶太人不喜歡的外邦人
[00:15:20.680 --> 00:15:22.280]  路加寫得最多
[00:15:22.280 --> 00:15:23.680]  他正正要告訴這些人
[00:15:23.680 --> 00:15:24.680]  也要告訴猶太人
[00:15:24.680 --> 00:15:26.680]  我們的主制是這麼卑微的
[00:15:26.680 --> 00:15:28.680]  就是這樣一路一路
[00:15:28.680 --> 00:15:32.480]  隨着時間慢慢長大
[00:15:32.480 --> 00:15:38.680]  路加要凸顯耶穌人性的一面
[00:15:38.680 --> 00:15:40.680]  他和我們一樣
[00:15:40.680 --> 00:15:42.680]  有作爲人的限制
[00:15:42.680 --> 00:15:47.880]  是需要時間慢慢成長
[00:15:47.880 --> 00:15:50.280]  其實說需要時間成長
[00:15:50.280 --> 00:15:51.280]  我們身體是這樣
[00:15:51.280 --> 00:15:54.880]  我們的靈性也是這樣
[00:15:54.880 --> 00:15:56.880]  快不得
[00:15:56.880 --> 00:15:58.680]  我們不可能在一聖主的時候
[00:15:58.680 --> 00:16:00.280]  我們就什麼都會
[00:16:00.280 --> 00:16:02.480]  我們不可能在一聖主的時候
[00:16:02.480 --> 00:16:04.880]  我們什麼都會做
[00:16:04.880 --> 00:16:06.680]  我們不可能在一聖主的時候
[00:16:06.680 --> 00:16:07.680]  我們愛神
[00:16:07.680 --> 00:16:09.880]  怎麼將生命擺上
[00:16:09.880 --> 00:16:12.680]  因爲我們也要再來認識上帝多一點
[00:16:12.680 --> 00:16:13.880]  認識聖經多一點
[00:16:13.880 --> 00:16:14.880]  我們要學習侍奉
[00:16:14.880 --> 00:16:16.480]  我們需要時間
[00:16:16.480 --> 00:16:18.080]  就好像他們練詩一樣
[00:16:18.080 --> 00:16:19.880]  剛纔我因爲在祖堂過來
[00:16:19.880 --> 00:16:20.880]  遲了一點
[00:16:20.880 --> 00:16:22.680]  他們練習這麼多首的詩歌
[00:16:22.680 --> 00:16:23.880]  都需要時間
[00:16:23.880 --> 00:16:25.480]  他們要唱得好 彈得好
[00:16:25.480 --> 00:16:27.280]  無論是詩班也好 敬拜隊也好
[00:16:27.280 --> 00:16:29.480]  都是需要時間
[00:16:29.480 --> 00:16:31.480]  無論多有天分
[00:16:31.480 --> 00:16:34.080]  都是需要時間
[00:16:34.080 --> 00:16:36.880]  其實日常還有很多這些生活的例子
[00:16:36.880 --> 00:16:39.680]  我們要建立一個好的運動習慣
[00:16:39.680 --> 00:16:40.880]  健康生活的習慣
[00:16:40.880 --> 00:16:42.880]  都是需要時間
[00:16:42.880 --> 00:16:43.880]  我剛剛去完尼泊爾
[00:16:43.880 --> 00:16:44.480]  有弟兄姊妹問
[00:16:44.480 --> 00:16:45.680]  我們行山辛苦嗎
[00:16:45.680 --> 00:16:47.680]  你們事前有沒有練習
[00:16:47.680 --> 00:16:49.480]  我用了四天的時間
[00:16:49.480 --> 00:16:52.080]  走完一個叫潘逍的地方
[00:16:52.080 --> 00:16:53.880]  我們統計過了
[00:16:53.880 --> 00:16:55.680]  走了二十五個小時
[00:16:55.680 --> 00:16:58.680]  六十公里 十萬步
[00:16:58.680 --> 00:16:59.480]  之前有沒有練習呢
[00:16:59.480 --> 00:17:01.880]  我們練了四次
[00:17:01.880 --> 00:17:04.480]  其中一次走松仔園
[00:17:04.480 --> 00:17:05.280]  這麼簡單
[00:17:05.280 --> 00:17:07.880]  是啊
[00:17:07.880 --> 00:17:10.280]  要練一天可以走多久
[00:17:10.280 --> 00:17:11.880]  走多高
[00:17:11.880 --> 00:17:14.280]  走斜級有多喘氣
[00:17:14.280 --> 00:17:16.480]  下山
[00:17:16.480 --> 00:17:18.480]  腳不腳軟
[00:17:18.480 --> 00:17:20.680]  是需要時間
[00:17:20.680 --> 00:17:22.880]  本來我下年三月
[00:17:22.880 --> 00:17:25.080]  和一羣弟兄姊妹去以色列跑馬拉松
[00:17:25.080 --> 00:17:26.880]  沒有以色列跑馬拉松
[00:17:26.880 --> 00:17:28.680]  但因爲隊員這個不去那個不去
[00:17:28.680 --> 00:17:29.480]  結果只剩下兩個
[00:17:29.480 --> 00:17:30.080]  都是不去了
[00:17:30.080 --> 00:17:31.880]  這麼遠又這麼貴
[00:17:31.880 --> 00:17:33.280]  有沒有練跑
[00:17:33.280 --> 00:17:34.680]  有些弟兄姊妹知道我有練跑
[00:17:34.680 --> 00:17:38.080]  有個弟兄寫了一個跑步的計劃給我
[00:17:38.080 --> 00:17:39.280]  一個禮拜跑兩天
[00:17:39.280 --> 00:17:40.280]  每次跑二十分鐘
[00:17:40.280 --> 00:17:41.680]  然後增加到三十分鐘
[00:17:41.680 --> 00:17:42.880]  然後增加到四十分鐘
[00:17:42.880 --> 00:17:44.680]  然後有些還原的
[00:17:44.680 --> 00:17:46.680]  我又很乖去跑
[00:17:46.680 --> 00:17:47.880]  不過跑跑下
[00:17:47.880 --> 00:17:48.880]  姐姐有事
[00:17:48.880 --> 00:17:51.280]  哎呀好累啊
[00:17:51.280 --> 00:17:52.680]  好忙啊
[00:17:52.680 --> 00:17:53.880]  睡覺時間都不夠
[00:17:53.880 --> 00:17:55.080]  還是不跑了
[00:17:55.080 --> 00:17:56.480]  然後姐姐的事處理好了
[00:17:56.480 --> 00:17:57.280]  又復跑了
[00:17:57.280 --> 00:17:57.880]  很開心告訴她
[00:17:57.880 --> 00:17:59.280]  我復跑了
[00:17:59.280 --> 00:18:01.080]  然後又到嫂子有事
[00:18:01.080 --> 00:18:02.880]  然後又有些藉口
[00:18:02.880 --> 00:18:04.280]  好累啊
[00:18:04.280 --> 00:18:05.680]  好忙啊
[00:18:05.680 --> 00:18:07.080]  因爲嫂子的事都處理好了
[00:18:07.080 --> 00:18:08.280]  她又去尼泊爾
[00:18:08.280 --> 00:18:09.480]  我還是練習行山
[00:18:09.480 --> 00:18:12.280]  不跑步了
[00:18:12.280 --> 00:18:14.280]  建立一個好的習慣
[00:18:14.280 --> 00:18:17.480]  都是需要時間的
[00:18:17.480 --> 00:18:19.280]  有些人減肥也是
[00:18:19.280 --> 00:18:22.680]  你整天都立志減肥
[00:18:22.680 --> 00:18:24.680]  上次講一個講座
[00:18:24.680 --> 00:18:26.280]  二百多人蔘加
[00:18:26.280 --> 00:18:28.480]  怎樣可以喫肥一點點
[00:18:28.480 --> 00:18:29.280]  什麼叫喫肥一點點
[00:18:29.280 --> 00:18:31.280]  不是真的想肥
[00:18:31.280 --> 00:18:32.680]  是仍然可以喫得好
[00:18:32.680 --> 00:18:36.280]  不過又不會肥
[00:18:36.280 --> 00:18:37.280]  有多少人可以呢
[00:18:37.280 --> 00:18:38.680]  總是眼前美食
[00:18:38.680 --> 00:18:39.480]  我不是第一次講
[00:18:39.480 --> 00:18:41.080]  喫完這餐再減肥
[00:18:41.080 --> 00:18:43.280]  我們在旁邊的都是慫恿他
[00:18:43.280 --> 00:18:48.280]  喫完這餐再減肥
[00:18:48.280 --> 00:18:51.280]  我們的子女犯錯
[00:18:51.280 --> 00:18:52.480]  可能在你面前講
[00:18:52.480 --> 00:18:53.480]  媽媽我知錯了
[00:18:53.480 --> 00:18:54.680]  下次不敢了
[00:18:54.680 --> 00:18:55.680]  結果是怎樣
[00:18:55.680 --> 00:18:57.680]  下次又是這樣
[00:18:57.680 --> 00:18:58.880]  那你就等
[00:18:58.880 --> 00:19:02.680]  等他什麼時候真的改
[00:19:02.680 --> 00:19:03.080]  你們知道嗎
[00:19:03.080 --> 00:19:04.080]  成長需要時間
[00:19:04.080 --> 00:19:05.080]  身體是這樣
[00:19:05.080 --> 00:19:06.880]  靈性也是這樣
[00:19:06.880 --> 00:19:08.280]  近期看了一本書
[00:19:08.280 --> 00:19:10.680]  書名叫《照命》
[00:19:10.680 --> 00:19:12.680]  以生命回應神的呼叫
[00:19:12.680 --> 00:19:14.680]  是忠臣的榮譽孝穆
[00:19:14.680 --> 00:19:16.880]  楊石昌穆斯所寫的
[00:19:16.880 --> 00:19:19.080]  他在書中用這段經文
[00:19:19.080 --> 00:19:20.280]  來勉勵我們
[00:19:20.280 --> 00:19:22.080]  成長是需要時間
[00:19:22.080 --> 00:19:23.280]  快不來
[00:19:23.280 --> 00:19:24.480]  急不來
[00:19:24.480 --> 00:19:27.080]  他說甚至神爲了使我們成長
[00:19:27.080 --> 00:19:29.280]  其實是費盡心機
[00:19:29.280 --> 00:19:31.080]  靜靜的等候
[00:19:31.080 --> 00:19:34.880]  他的耐性是沒有人能及的
[00:19:34.880 --> 00:19:36.280]  我想我們也有這些經驗
[00:19:36.280 --> 00:19:37.680]  來講一講靈性
[00:19:37.680 --> 00:19:38.880]  我們立志
[00:19:38.880 --> 00:19:39.680]  靈脩
[00:19:39.680 --> 00:19:40.280]  讀經
[00:19:40.280 --> 00:19:40.880]  祈禱
[00:19:40.880 --> 00:19:42.480]  年頭總是有好的開始
[00:19:42.480 --> 00:19:43.080]  真的好
[00:19:43.080 --> 00:19:43.880]  每一天都有
[00:19:43.880 --> 00:19:45.280]  每個星期都回來
[00:19:45.280 --> 00:19:46.880]  然後到年中間我們就懶惰了
[00:19:46.880 --> 00:19:47.680]  到年尾
[00:19:47.680 --> 00:19:49.880]  都不敢回顧
[00:19:49.880 --> 00:19:52.080]  但我們因爲有年終感恩集美會回來
[00:19:52.080 --> 00:19:53.880]  或者你也會做那些年終數字
[00:19:53.880 --> 00:19:54.680]  我們又立志
[00:19:54.680 --> 00:19:56.080]  下一年再來
[00:19:56.080 --> 00:19:57.080]  再來
[00:19:57.080 --> 00:19:58.080]  然後年頭有好的開始
[00:19:58.080 --> 00:19:59.080]  年中間又懶惰
[00:19:59.080 --> 00:20:00.080]  然後又再起來
[00:20:00.080 --> 00:20:01.080]  又再跌
[00:20:01.080 --> 00:20:02.480]  然後又再來一次
[00:20:02.480 --> 00:20:03.480]  又再來一次
[00:20:03.480 --> 00:20:04.480]  但我們信得久的
[00:20:04.480 --> 00:20:05.680]  開始志都不敢立了
[00:20:05.680 --> 00:20:07.480]  爲什麼
[00:20:07.480 --> 00:20:10.680]  免得做不到
[00:20:10.680 --> 00:20:12.280]  但上帝是長期的忍耐
[00:20:12.280 --> 00:20:13.080]  等
[00:20:13.080 --> 00:20:15.280]  他沒有逼你
[00:20:15.280 --> 00:20:17.280]  只有邀請
[00:20:17.280 --> 00:20:19.080]  只有教會繼續安排
[00:20:19.080 --> 00:20:20.080]  年年如是
[00:20:20.080 --> 00:20:22.080]  爲什麼失敗都要做
[00:20:22.080 --> 00:20:24.680]  上帝等我們
[00:20:24.680 --> 00:20:26.680]  高耗正弟兄他寫一首詩歌
[00:20:26.680 --> 00:20:28.480]  叫《忘記背後》
[00:20:28.480 --> 00:20:29.280]  主耶穌說
[00:20:29.280 --> 00:20:31.280]  我的生命一團糟
[00:20:31.280 --> 00:20:33.680]  何以我竭力做對
[00:20:33.680 --> 00:20:35.080]  但我又跌倒
[00:20:35.080 --> 00:20:36.680]  想好好去做
[00:20:36.680 --> 00:20:38.080]  偏偏未夠好
[00:20:38.080 --> 00:20:40.480]  承諾今天開始改過
[00:20:40.480 --> 00:20:44.280]  說完又退步
[00:20:44.280 --> 00:20:46.080]  成長需要時間
[00:20:46.080 --> 00:20:47.280]  快不得
[00:20:47.280 --> 00:20:50.080]  因爲人有很多的軟弱和限制
[00:20:50.080 --> 00:20:51.880]  但這些不是我們的藉口
[00:20:51.880 --> 00:20:53.080]  不過耶穌他明白
[00:20:53.080 --> 00:20:54.880]  因爲他經歷過
[00:20:54.880 --> 00:20:56.280]  這些軟弱和限制
[00:20:56.280 --> 00:20:57.680]  有時是身體的
[00:20:57.680 --> 00:20:59.880]  有時是性格的
[00:20:59.880 --> 00:21:02.280]  有時是環境因素
[00:21:02.280 --> 00:21:04.080]  但我們主耶穌在世的日子
[00:21:04.080 --> 00:21:07.280]  他經歷了漫長的成長期
[00:21:07.280 --> 00:21:08.680]  他深深明白
[00:21:08.680 --> 00:21:12.080]  並且願意忍耐等候
[00:21:12.080 --> 00:21:14.680]  成長其實除了需要時間
[00:21:14.680 --> 00:21:17.480]  也都需要空間
[00:21:17.480 --> 00:21:19.280]  省不了
[00:21:19.280 --> 00:21:21.080]  少不了
[00:21:21.080 --> 00:21:24.080]  成長需要空間
[00:21:24.080 --> 00:21:27.080]  一棵植物
[00:21:27.080 --> 00:21:30.480]  它都需要空間來成長
[00:21:30.480 --> 00:21:31.880]  茁壯
[00:21:31.880 --> 00:21:33.280]  如果這棵植物
[00:21:33.280 --> 00:21:35.080]  沒有足夠的空間
[00:21:35.080 --> 00:21:36.480]  讓它成長的時候
[00:21:36.480 --> 00:21:38.280]  它就會生得不自然
[00:21:38.280 --> 00:21:39.880]  或者會扭曲
[00:21:39.880 --> 00:21:41.280]  其實人也是
[00:21:41.280 --> 00:21:43.080]  當我們一路成長
[00:21:43.080 --> 00:21:44.080]  我們的生命
[00:21:44.080 --> 00:21:45.680]  無論是外在也好
[00:21:45.680 --> 00:21:47.680]  或者我們的性格也好
[00:21:47.680 --> 00:21:50.080]  我們剛纔說的靈性也好
[00:21:50.080 --> 00:21:51.280]  成長是需要一些空間
[00:21:51.280 --> 00:21:52.480]  這些空間是什麼呢
[00:21:52.480 --> 00:21:53.880]  需要一些摸索的空間
[00:21:53.880 --> 00:21:55.280]  需要一些嘗試的空間
[00:21:55.280 --> 00:21:57.880]  需要一些經歷挫折的空間
[00:21:57.880 --> 00:21:59.680]  需要一些經歷失敗的空間
[00:21:59.680 --> 00:22:03.480]  需要一些從頭來過的空間
[00:22:03.480 --> 00:22:04.680]  就是機會
[00:22:04.680 --> 00:22:07.880]  而這些過程是必須的
[00:22:07.880 --> 00:22:09.680]  省不了
[00:22:09.680 --> 00:22:10.880]  減不了
[00:22:10.880 --> 00:22:12.280]  少不了
[00:22:12.280 --> 00:22:15.480]  不能走捷徑
[00:22:15.480 --> 00:22:17.280]  剛纔有一段經文我們沒有讀
[00:22:17.280 --> 00:22:18.280]  其實整個講座
[00:22:18.280 --> 00:22:20.280]  應該是由二十二節或者二十一節
[00:22:20.280 --> 00:22:22.880]  開始教你上讀五十二節
[00:22:22.880 --> 00:22:25.280]  就由四十一節開始講什麼呢
[00:22:25.280 --> 00:22:29.080]  四十一節提到耶穌的父母
[00:22:29.080 --> 00:22:32.280]  每年餘節都會上耶路撒冷
[00:22:32.280 --> 00:22:34.080]  其實猶太人有三個節期
[00:22:34.080 --> 00:22:36.480]  都會回去守這個節期
[00:22:36.480 --> 00:22:37.680]  就好像中國人
[00:22:37.680 --> 00:22:40.280]  可能新年的時候他就會回家鄉
[00:22:40.280 --> 00:22:41.680]  他們也是
[00:22:41.680 --> 00:22:44.680]  男男 女女 老老 少少
[00:22:44.680 --> 00:22:48.480]  一起回去 一起回來
[00:22:48.480 --> 00:22:51.080]  有一年耶穌十二歲的時候
[00:22:51.080 --> 00:22:53.880]  他按照節期的規矩上去
[00:22:53.880 --> 00:22:55.080]  就回去了
[00:22:55.080 --> 00:22:56.880]  十二歲就好像猶太人
[00:22:56.880 --> 00:22:59.080]  他們有一個成人禮
[00:22:59.080 --> 00:23:01.280]  就回去了
[00:23:01.280 --> 00:23:02.880]  四十三節告訴我們什麼呢
[00:23:02.880 --> 00:23:03.880]  守滿了節期
[00:23:03.880 --> 00:23:06.280]  他們全部回到拿撒勒勒
[00:23:06.280 --> 00:23:08.880]  這個孩童的耶穌仍舊在耶路撒冷
[00:23:08.880 --> 00:23:10.280]  沒有回去
[00:23:10.280 --> 00:23:12.880]  他的父母不知道
[00:23:12.880 --> 00:23:15.480]  以爲他在同行的人中間
[00:23:15.480 --> 00:23:17.480]  可能他們很習慣
[00:23:17.480 --> 00:23:19.080]  一起回去 大人有大人行
[00:23:19.080 --> 00:23:20.280]  年輕人有年輕人行
[00:23:20.280 --> 00:23:21.680]  小孩又一起玩
[00:23:21.680 --> 00:23:22.880]  那什麼時候找兒子呢
[00:23:22.880 --> 00:23:25.680]  喫飯啦
[00:23:25.680 --> 00:23:26.680]  找不到
[00:23:26.680 --> 00:23:28.280]  不知道是不是去了姑媽那裏
[00:23:28.280 --> 00:23:30.080]  不知道是不是去了姨丈那裏
[00:23:30.080 --> 00:23:31.880]  那就找吧 在親族的人找吧
[00:23:31.880 --> 00:23:34.080]  一路找就找不到
[00:23:34.080 --> 00:23:36.280]  結果就回到耶路撒冷找
[00:23:36.280 --> 00:23:38.280]  如果我們細心看《聖經》四十四節
[00:23:38.280 --> 00:23:41.080]  告訴他他們走了一天的時候找不到
[00:23:41.080 --> 00:23:42.480]  不見了 發現了
[00:23:42.480 --> 00:23:45.280]  回到耶路撒冷要走多久
[00:23:45.280 --> 00:23:46.880]  應該是一天吧
[00:23:46.880 --> 00:23:48.880]  但是找不到
[00:23:48.880 --> 00:23:49.680]  回去的時候
[00:23:49.680 --> 00:23:50.680]  四十六節告訴我們
[00:23:50.680 --> 00:23:53.680]  過了三天才找到
[00:23:53.680 --> 00:23:55.880]  找到耶穌在哪裏
[00:23:55.880 --> 00:23:57.080]  聖殿
[00:23:57.080 --> 00:23:58.280]  原來耶穌在聖殿
[00:23:58.280 --> 00:23:59.680]  坐在教室中間
[00:23:59.680 --> 00:24:02.080]  一面聽一面問
[00:24:02.080 --> 00:24:04.080]  過了三天
[00:24:04.080 --> 00:24:05.280]  走回頭也是一天
[00:24:05.280 --> 00:24:06.080]  那兩天
[00:24:06.080 --> 00:24:09.280]  耶穌的父母去了哪裏
[00:24:09.280 --> 00:24:11.680]  耶穌的父母去了哪裏
[00:24:11.680 --> 00:24:15.080]  耶穌的父母繼續找他
[00:24:15.080 --> 00:24:17.680]  四十七節和四十八節
[00:24:17.680 --> 00:24:19.680]  繼續講你就會明白
[00:24:19.680 --> 00:24:20.880]  首先
[00:24:20.880 --> 00:24:22.480]  四十七節形容
[00:24:22.480 --> 00:24:26.080]  十二歲的耶穌仍然在聖殿
[00:24:26.080 --> 00:24:27.880]  一面聽一面問
[00:24:27.880 --> 00:24:29.880]  凡是聽見的人都稀奇
[00:24:29.880 --> 00:24:32.280]  祂的聰明和祂的應對
[00:24:32.280 --> 00:24:35.880]  原來耶穌在聖殿聽教師講話
[00:24:35.880 --> 00:24:37.680]  當時不是像我們這樣
[00:24:37.680 --> 00:24:39.480]  有《聖經》或者我們有很多本《聖經》
[00:24:39.480 --> 00:24:40.680]  他們是沒有的
[00:24:40.680 --> 00:24:41.880]  平時是要去到會堂
[00:24:41.880 --> 00:24:42.880]  或者安息日的時候
[00:24:42.880 --> 00:24:45.680]  纔可以聽拉比老師
[00:24:45.680 --> 00:24:46.680]  來講一下
[00:24:46.680 --> 00:24:47.880]  創世的時候是怎樣
[00:24:47.880 --> 00:24:50.080]  講一下以色列人的歷史是怎樣
[00:24:50.080 --> 00:24:51.080]  講一下詩篇是怎樣
[00:24:51.080 --> 00:24:52.480]  講一下千詰書是怎樣
[00:24:52.480 --> 00:24:54.880]  講一下其他的書卷是怎樣
[00:24:54.880 --> 00:24:55.880]  一面聽
[00:24:55.880 --> 00:24:58.080]  耶穌聽得津津有味
[00:24:58.080 --> 00:24:59.280]  一面聽
[00:24:59.280 --> 00:25:00.080]  祂不是一早就說
[00:25:00.080 --> 00:25:01.280]  「我懂了,老師」
[00:25:01.280 --> 00:25:02.480]  我們的知幽生就是這樣
[00:25:02.480 --> 00:25:03.880]  「我知道」
[00:25:03.880 --> 00:25:04.680]  但祂怎樣知道
[00:25:04.680 --> 00:25:06.680]  也要有人第一個告訴祂
[00:25:06.680 --> 00:25:08.480]  耶穌就一面聽一面問
[00:25:08.480 --> 00:25:09.480]  一面聽一面問
[00:25:09.480 --> 00:25:10.480]  其他人就發現
[00:25:10.480 --> 00:25:12.680]  哇,十二歲的人
[00:25:12.680 --> 00:25:14.480]  你想想
[00:25:14.480 --> 00:25:16.280]  十二歲的人
[00:25:16.280 --> 00:25:17.280]  留在聖殿
[00:25:17.280 --> 00:25:19.080]  一邊聽一邊問
[00:25:19.080 --> 00:25:21.680]  剛纔我們疑團
[00:25:21.680 --> 00:25:22.280]  五六年班
[00:25:22.280 --> 00:25:24.480]  四年班是坐在那裏的
[00:25:24.480 --> 00:25:25.480]  他們不會留在崇拜那裏
[00:25:25.480 --> 00:25:26.880]  爲什麼
[00:25:26.880 --> 00:25:28.480]  他們有他們的時間
[00:25:28.480 --> 00:25:30.080]  不習慣坐在那裏那麼長
[00:25:30.080 --> 00:25:32.680]  你想想如果有一個小朋友
[00:25:32.680 --> 00:25:35.080]  其實我們有少少這樣的人
[00:25:35.080 --> 00:25:36.680]  很喜歡聽到
[00:25:36.680 --> 00:25:38.280]  一邊聽的時候就追着
[00:25:38.280 --> 00:25:40.480]  「牧師,你剛纔說的我很想知道更多」
[00:25:40.480 --> 00:25:42.480]  「你猜不猜疑?」
[00:25:42.480 --> 00:25:43.080]  「你猜疑吧」
[00:25:43.080 --> 00:25:45.080]  「我們的年輕人多數是怎樣?」
[00:25:45.080 --> 00:25:46.680]  「當然是走了」
[00:25:46.680 --> 00:25:49.080]  「越來越大的人開始不回主教學校了」
[00:25:49.080 --> 00:25:51.080]  「我不回,不行」
[00:25:51.080 --> 00:25:53.080]  上個星期有一個家長跟我說
[00:25:53.080 --> 00:25:54.480]  女兒五年班還是六年班
[00:25:54.480 --> 00:25:56.280]  開始不想回來
[00:25:56.280 --> 00:25:57.280]  你想想看到一個年輕人
[00:25:57.280 --> 00:25:59.080]  仍然留在聖殿
[00:25:59.080 --> 00:25:59.880]  教師一邊說
[00:25:59.880 --> 00:26:01.280]  他一邊問
[00:26:01.280 --> 00:26:04.680]  幾天了
[00:26:04.680 --> 00:26:07.680]  到48節告訴他
[00:26:07.680 --> 00:26:10.480]  他的父母看見也很稀奇
[00:26:10.480 --> 00:26:12.480]  爲什麼很稀奇
[00:26:12.480 --> 00:26:15.280]  因爲沒有想過耶穌
[00:26:15.280 --> 00:26:16.080]  找不到祂
[00:26:16.080 --> 00:26:17.080]  當然走了去玩
[00:26:17.080 --> 00:26:17.680]  不知道去了哪裏
[00:26:17.680 --> 00:26:19.680]  要不然被鬼扯大了
[00:26:19.680 --> 00:26:21.680]  沒有想過祂在聖殿
[00:26:21.680 --> 00:26:24.880]  所以他母親瑪利亞怎麼說
[00:26:24.880 --> 00:26:27.680]  「爲什麼向我們這樣行?」
[00:26:27.680 --> 00:26:31.680]  「漢娜,你父親和我雙心來找你」
[00:26:31.680 --> 00:26:35.480]  耶穌的父母用了三天的時間來找他
[00:26:35.480 --> 00:26:37.080]  他們不是第一次回來聖殿
[00:26:37.080 --> 00:26:39.680]  沒有想過祂在聖殿
[00:26:39.680 --> 00:26:41.080]  四處找他
[00:26:41.080 --> 00:26:43.480]  整個人都矛盾了
[00:26:43.480 --> 00:26:45.680]  所以耶穌的父母也很稀奇
[00:26:45.680 --> 00:26:51.680]  在那裏一邊聽一邊問
[00:26:51.680 --> 00:26:53.680]  很稀奇
[00:26:53.680 --> 00:26:55.680]  耶穌不是一開始就知道
[00:26:55.680 --> 00:26:56.880]  自己是天父的兒子
[00:26:56.880 --> 00:26:59.880]  來到這個世界做什麼
[00:26:59.880 --> 00:27:01.480]  祂一邊聽
[00:27:01.480 --> 00:27:04.280]  似乎在說的是自己
[00:27:04.280 --> 00:27:07.680]  祂在拿撒勒的時候
[00:27:07.680 --> 00:27:08.880]  祂聽過
[00:27:08.880 --> 00:27:10.880]  來到耶路撒冷的時候
[00:27:10.880 --> 00:27:12.280]  就像我們崇拜
[00:27:12.280 --> 00:27:13.680]  你總是學無一點
[00:27:13.680 --> 00:27:15.280]  你覺得祂講道
[00:27:15.280 --> 00:27:16.880]  教會是怎樣
[00:27:16.880 --> 00:27:18.880]  清楚明白
[00:27:18.880 --> 00:27:20.080]  有深奧的例子
[00:27:20.080 --> 00:27:21.480]  有應用的例子
[00:27:21.480 --> 00:27:23.880]  你會聽得津津有味
[00:27:23.880 --> 00:27:25.280]  耶穌很可能也是
[00:27:25.280 --> 00:27:26.680]  可能在家鄉
[00:27:26.680 --> 00:27:27.880]  好像不夠
[00:27:27.880 --> 00:27:28.680]  來到耶路撒冷
[00:27:28.680 --> 00:27:30.280]  越講越多
[00:27:30.280 --> 00:27:32.680]  祂對自己的身份越來越清楚
[00:27:32.680 --> 00:27:34.880]  耶穌不是一開始就知道
[00:27:34.880 --> 00:27:36.680]  所以繼續看應對
[00:27:36.680 --> 00:27:38.080]  耶穌怎麼說
[00:27:38.080 --> 00:27:39.880]  耶穌說:爲什麼找我呢?
[00:27:39.880 --> 00:27:42.480]  豈不知我應當以我父的事爲念嗎?
[00:27:42.480 --> 00:27:44.680]  留意括弧或作
[00:27:44.680 --> 00:27:48.880]  豈不知我應當在我父的家裏嗎?
[00:27:48.880 --> 00:27:50.280]  耶穌爲什麼這麼說
[00:27:50.280 --> 00:27:53.280]  就是糾結祂父母不明白祂說什麼
[00:27:53.280 --> 00:27:55.280]  豈不知我應該在我父的家裏
[00:27:55.280 --> 00:27:56.280]  在哪裏
[00:27:56.280 --> 00:27:58.480]  耶穌正在回答一件事
[00:27:58.480 --> 00:27:59.880]  父母說:我們來找你
[00:27:59.880 --> 00:28:02.880]  你應該跟我們一起回去拿撒勒
[00:28:02.880 --> 00:28:07.080]  耶穌回答:你不知我應當在我父的家裏嗎?
[00:28:07.080 --> 00:28:10.480]  耶穌說:你在父的家就是拿撒勒
[00:28:10.480 --> 00:28:12.480]  耶穌開始領受一個新的身份
[00:28:12.480 --> 00:28:13.880]  祂知道自己是天父的兒子
[00:28:13.880 --> 00:28:15.680]  祂的家是在耶路撒冷嗎?
[00:28:15.680 --> 00:28:17.880]  甚至是在聖殿嗎?
[00:28:17.880 --> 00:28:19.880]  耶穌正在回答這些
[00:28:19.880 --> 00:28:21.480]  祂摸索
[00:28:21.480 --> 00:28:23.480]  上帝究竟給祂一個什麼身份
[00:28:23.480 --> 00:28:26.680]  上帝究竟給祂一個什麼使命
[00:28:26.680 --> 00:28:28.080]  所以後期我們知道
[00:28:28.080 --> 00:28:30.080]  耶穌受洗
[00:28:30.080 --> 00:28:32.680]  耶穌受洗的時候發生什麼事
[00:28:32.680 --> 00:28:34.280]  天上有聲音
[00:28:34.280 --> 00:28:35.680]  說什麼
[00:28:35.680 --> 00:28:38.080]  「這是我的愛子
[00:28:38.080 --> 00:28:39.880]  我所喜悅的」
[00:28:39.880 --> 00:28:41.880]  在那個時候
[00:28:41.880 --> 00:28:44.680]  上帝公開地來承認
[00:28:44.680 --> 00:28:47.080]  或者宣告耶穌的身份
[00:28:47.080 --> 00:28:49.680]  耶穌在再世那三十年
[00:28:49.680 --> 00:28:52.080]  未算祂出來傳道之後
[00:28:52.080 --> 00:28:54.280]  就一路來摸索
[00:28:54.280 --> 00:28:55.280]  但在摸索的時候
[00:28:55.280 --> 00:28:57.080]  其實祂好像常人一樣
[00:28:57.080 --> 00:28:59.080]  小孩一路一路長大
[00:28:59.080 --> 00:29:00.280]  甚至像常人一樣
[00:29:00.280 --> 00:29:03.880]  年輕人一樣頂撞父母
[00:29:03.880 --> 00:29:05.680]  或者做事沒有交代
[00:29:05.680 --> 00:29:06.880]  耶穌真的沒有交代
[00:29:06.880 --> 00:29:08.280]  祂雖然聽得津津入味
[00:29:08.280 --> 00:29:09.880]  離開的時候應該告訴祂的父母
[00:29:09.880 --> 00:29:12.880]  「我不離開了 你們先回去吧」
[00:29:12.880 --> 00:29:14.480]  我們年輕人有時候也是跟父母說
[00:29:14.480 --> 00:29:16.480]  「等級都未放開 不回來喫飯」
[00:29:16.480 --> 00:29:18.280]  「不回來喫飯也好 打個電話回來」
[00:29:18.280 --> 00:29:20.880]  這些我們應該說過無數次
