
[00:00:00.000 --> 00:00:03.760]  今天的題目「只管去全港神的國」
[00:17:48.120 --> 00:17:51.560]  開到宣導會開到華人的教會
[00:17:51.560 --> 00:17:54.760]  包括在阿拉伯的世界我們有華人宣導會
[00:17:54.760 --> 00:17:57.360]  甚至在這一次我都聽到
[00:17:57.360 --> 00:18:00.400]  在以色列的耶路撒冷城裡面
[00:18:00.400 --> 00:18:03.640]  我們有一間華人宣導會
[00:18:03.640 --> 00:18:06.560]  這樣聽的時候覺得很厲害
[00:18:06.560 --> 00:18:08.960]  好像都做得不錯
[00:18:08.960 --> 00:18:11.880]  當在去世衛結束大會之後
[00:18:11.880 --> 00:18:14.560]  去探一些北宣會友
[00:18:14.560 --> 00:18:16.840]  大家不約而同地告訴我
[00:18:16.840 --> 00:18:19.880]  在英國的地方有很多福音的需要
[00:18:19.880 --> 00:18:21.640]  以前很荒涼
[00:18:21.640 --> 00:18:23.880]  但現在越來越興旺
[00:18:23.880 --> 00:18:26.680]  不同的移民移居的人去到那裡
[00:18:26.680 --> 00:18:28.560]  突然間願意去聽福音更多
[00:18:28.560 --> 00:18:30.600]  很容易相信
[00:18:30.600 --> 00:18:32.280]  有人就開始問
[00:18:32.280 --> 00:18:37.320]  北宣會不會在我們英國直搪
[00:18:37.320 --> 00:18:40.600]  這一句話背後可能有兩個意思
[00:18:40.600 --> 00:18:42.440]  第一個意思就是
[00:18:42.440 --> 00:18:44.560]  北宣過去都是很做差傳的
[00:18:44.560 --> 00:18:46.200]  很做直搪的
[00:18:46.200 --> 00:18:48.000]  這一套都行得很好
[00:18:48.000 --> 00:18:50.400]  都過來幫我們
[00:18:50.400 --> 00:18:52.800]  但同樣這一句話的意思就是
[00:18:52.800 --> 00:18:54.920]  北宣做得很好
[00:18:54.920 --> 00:18:57.520]  我們北宣會不會都在英國
[00:18:57.520 --> 00:19:02.360]  直搪一些我們的教會
[00:19:02.360 --> 00:19:04.880]  我們需不需要這樣做呢
[00:19:04.880 --> 00:19:09.320]  需不需要去強調我們你們呢
[00:19:09.320 --> 00:19:12.760]  耶穌基督的教導卻是教我們
[00:19:12.760 --> 00:19:16.040]  很多時候我們要忠心
[00:19:16.040 --> 00:19:19.040]  不是去立山頭
[00:19:19.040 --> 00:19:22.000]  你做好你眼前要負責的工作
[00:19:22.000 --> 00:19:24.800]  不是去擴展我們的力量
[00:19:24.800 --> 00:19:26.960]  我們的勢力
[00:19:26.960 --> 00:19:31.040]  不是去分我們自己人和別人
[00:19:31.040 --> 00:19:32.880]  神的國很大
[00:19:32.880 --> 00:19:35.920]  祂會呼召不同的人去工作
[00:19:35.920 --> 00:19:37.560]  上帝也感動過一個
[00:19:37.560 --> 00:19:40.360]  在圈外聽到耶穌福音的人
[00:19:40.360 --> 00:19:43.120]  用耶穌的名字去趕鬼幫助別人
[00:19:43.120 --> 00:19:45.600]  耶穌容許他這樣做
[00:19:45.600 --> 00:19:48.360]  今天我們都要只管忠心
[00:19:48.360 --> 00:19:52.360]  不要去立山頭
[00:19:52.360 --> 00:19:55.360]  由自己人爭大到攔阻圈外人
[00:19:55.360 --> 00:19:59.720]  來到第三個片段門徒再遭受衝擊
[00:19:59.720 --> 00:20:03.680]  這裏是說耶穌要預備走向耶路撒冷
[00:20:03.680 --> 00:20:07.640]  經文說他決定面向耶路撒冷走去
[00:20:07.640 --> 00:20:10.400]  原文的意思是set the face
[00:20:10.400 --> 00:20:15.920]  定義望實一路向那個方向走
[00:20:15.920 --> 00:20:17.240]  這句話告訴我們
[00:20:17.240 --> 00:20:19.760]  為何在這段落62節那裏說
[00:20:19.760 --> 00:20:22.880]  耶穌說手扶著麗向後看
[00:20:22.880 --> 00:20:24.640]  是不配進天國的
[00:20:24.640 --> 00:20:27.680]  因為祂自己沒有再向後看
[00:20:27.680 --> 00:20:29.880]  祂是面向耶路撒冷
[00:20:29.880 --> 00:20:32.720]  面向十字架走過去
[00:20:32.720 --> 00:20:34.240]  這是使命的道路
[00:20:34.240 --> 00:20:37.680]  背十字架的人要朝向
[00:20:37.680 --> 00:20:43.040]  完成上帝交託給你的使命和任務
[00:20:43.040 --> 00:20:47.040]  耶穌使命道路的第一站
[00:20:47.040 --> 00:20:49.280]  他們去到撒瑪尼亞
[00:20:49.280 --> 00:20:50.240]  他做了一件事
[00:20:50.240 --> 00:20:52.760]  他打法有門徒成為使者
[00:20:52.760 --> 00:20:55.680]  先到村莊打點
[00:20:55.680 --> 00:20:58.720]  大概去宣佈給當地的人聽
[00:20:58.720 --> 00:21:00.240]  耶穌來了
[00:21:00.240 --> 00:21:03.160]  你們會不會有地方可以接待祂
[00:21:03.160 --> 00:21:06.080]  祂是誰他們會介紹
[00:21:06.080 --> 00:21:09.880]  不過那裏的人卻是不接待祂
[00:21:09.880 --> 00:21:10.760]  這個不接待
[00:21:10.760 --> 00:21:11.880]  其實原本的字
[00:21:11.880 --> 00:21:16.840]  就是和上面接納小孩子的字一樣
[00:21:16.840 --> 00:21:20.920]  這些人不接納耶穌和耶穌的門徒
[00:21:20.920 --> 00:21:21.800]  為甚麼
[00:21:21.800 --> 00:21:24.280]  因為耶穌向著耶路撒冷去
[00:21:24.280 --> 00:21:25.640]  這裏說了一個原因
[00:21:25.640 --> 00:21:26.920]  是有原因的
[00:21:26.920 --> 00:21:28.040]  我們讀過約翰福音
[00:21:28.040 --> 00:21:29.720]  我們知道在很早期
[00:21:29.720 --> 00:21:33.560]  耶穌也去過撒瑪尼亞向井房婦人傳福音
[00:21:33.560 --> 00:21:36.800]  所以不一定撒瑪尼亞人不讓他們進去
[00:21:36.800 --> 00:21:38.480]  不過這次因為這個特別的原因
[00:21:38.480 --> 00:21:39.560]  祂是向著耶路撒冷
[00:21:39.560 --> 00:21:43.400]  所以撒瑪尼亞人不接納耶穌
[00:21:43.400 --> 00:21:47.600]  這些人為甚麼會對耶穌有這樣的態度呢
[00:21:47.600 --> 00:21:50.240]  大概仍然是源於歷史
[00:21:50.240 --> 00:21:52.760]  在南北國分裂的時候
[00:21:52.760 --> 00:21:55.680]  南國猶大就是耶路撒冷為中心
[00:21:55.680 --> 00:21:56.920]  北國以色列
[00:21:56.920 --> 00:22:00.480]  就是以撒瑪尼亞當時的試劍城為中心
[00:22:00.480 --> 00:22:01.840]  但是到了兩約之間
[00:22:01.840 --> 00:22:03.280]  當北國被毀之後
[00:22:03.280 --> 00:22:04.480]  再過多一段時間
[00:22:04.480 --> 00:22:07.280]  公元前二百年
[00:22:07.280 --> 00:22:09.920]  猶大他們有一個短暫的復興
[00:22:09.920 --> 00:22:11.920]  有一個叫馬加比王朝
[00:22:11.920 --> 00:22:15.920]  當時猶大馬加比王朝的王
[00:22:15.920 --> 00:22:21.040]  就派兵去消滅了撒瑪尼亞的試劍城
[00:22:21.040 --> 00:22:24.200]  並且拆毀撒瑪尼亞人
[00:22:24.200 --> 00:22:28.240]  在基利森山他們敬拜上帝的地方
[00:22:28.240 --> 00:22:30.680]  因為這些政治宗教的原因
[00:22:30.680 --> 00:22:33.920]  撒瑪尼亞人和猶大人到了耶穌的時期
[00:22:33.920 --> 00:22:37.400]  敵視是更深 互不往來
[00:22:37.400 --> 00:22:41.280]  現在知道耶穌是在去你的政治經濟的中心
[00:22:41.280 --> 00:22:43.160]  耶路撒冷
[00:22:43.160 --> 00:22:45.720]  我們當然不接納你了
[00:22:45.720 --> 00:22:48.040]  就是這樣一個拒絕
[00:22:48.040 --> 00:22:50.520]  讓門徒感覺到很生氣
[00:22:50.520 --> 00:22:53.000]  當時有兩個門徒有反應
[00:22:53.000 --> 00:22:54.400]  一起讀吧
[00:22:54.400 --> 00:22:59.880]  他的門徒雅各和約翰看見了就說
[00:22:59.880 --> 00:23:05.000]  主啊 你要我們吩咐火從天上降下來
[00:23:05.000 --> 00:23:07.840]  消滅他們嗎
[00:23:07.840 --> 00:23:09.520]  耶穌有教他們這樣對待
[00:23:09.520 --> 00:23:12.160]  不接納他們的村莊嗎
[00:23:12.160 --> 00:23:13.800]  當然沒有
[00:23:13.800 --> 00:23:15.320]  九章一字告訴權兵他們
[00:23:15.320 --> 00:23:17.120]  接著耶穌還教了一些東西
[00:23:17.120 --> 00:23:18.120]  接納你的人又怎樣
[00:23:18.120 --> 00:23:19.800]  不接納的
[00:23:19.800 --> 00:23:21.200]  九章五節說
[00:23:21.200 --> 00:23:23.520]  你拿起鞋子搖搖那個村莊
[00:23:23.520 --> 00:23:25.880]  踩到灰塵 搖走它
[00:23:25.880 --> 00:23:27.800]  這個就當他們不對了
[00:23:27.800 --> 00:23:30.080]  表達和他們無關
[00:23:30.080 --> 00:23:31.560]  沒有叫他們降火
[00:23:31.560 --> 00:23:34.320]  為甚麼門徒會有這樣的意念
[00:23:34.320 --> 00:23:36.840]  或者約翰雅各為甚麼有這樣的反應
[00:23:36.840 --> 00:23:39.400]  第一當然是因為他們的個性
[00:23:39.400 --> 00:23:43.760]  接著耶穌最初期介紹他們成為門徒的時候
[00:23:43.760 --> 00:23:46.560]  說他們是雷子
[00:23:46.560 --> 00:23:47.680]  不是Donkey
[00:23:47.680 --> 00:23:49.800]  是Sons of Thunder
[00:23:49.800 --> 00:23:51.800]  雷霆之子
[00:23:51.800 --> 00:23:53.520]  很暴躁的
[00:23:53.520 --> 00:23:55.200]  很剛烈的性格
[00:23:55.200 --> 00:23:57.760]  很容易一插就爆
[00:23:57.760 --> 00:23:58.400]  反應很大
[00:23:58.400 --> 00:24:00.720]  所以你們這樣對待耶穌
[00:24:00.720 --> 00:24:03.120]  我們已經有使者來告訴你
[00:24:03.120 --> 00:24:04.120]  耶穌基督來
[00:24:04.120 --> 00:24:05.560]  祂是彌賽亞
[00:24:05.560 --> 00:24:06.880]  祂能夠醫病趕鬼
[00:24:06.880 --> 00:24:08.520]  剛剛餵飽五千人
[00:24:08.520 --> 00:24:10.400]  登山變象
[00:24:10.400 --> 00:24:11.360]  你們都不接納祂
[00:24:11.360 --> 00:24:15.160]  來幫你傳神的國的福音
[00:24:15.160 --> 00:24:16.920]  竟然這麼大言不慚
[00:24:16.920 --> 00:24:19.880]  因為祂用使者走在前面準備的地方
[00:24:19.880 --> 00:24:22.080]  是一個王者公式
[00:24:22.080 --> 00:24:24.920]  你不接納這個接下來的王
[00:24:24.920 --> 00:24:27.920]  所以很生氣
[00:24:27.920 --> 00:24:32.600]  這種提升到政治層面的感受的衝突
[00:24:32.600 --> 00:24:35.640]  讓他們想起在舊約列王記下
[00:24:35.640 --> 00:24:37.200]  以利亞先知
[00:24:37.200 --> 00:24:41.680]  被撒瑪利亞派來的軍隊所圍困
[00:24:41.680 --> 00:24:44.560]  以利亞就從天上求降火
[00:24:44.560 --> 00:24:47.480]  消滅了那些來抓祂的軍兵
[00:24:47.480 --> 00:24:50.760]  大概亞哥和約翰這兩兄弟
[00:24:50.760 --> 00:24:52.720]  就是想起這個片段
[00:24:52.720 --> 00:24:54.640]  有衝突
[00:24:54.640 --> 00:24:56.320]  有撒瑪利亞人
[00:24:56.320 --> 00:24:58.320]  那就降天火吧
[00:24:58.320 --> 00:25:00.640]  就是這樣
[00:25:00.640 --> 00:25:06.800]  耶穌怎樣去回應這兩個門徒的說話
[00:25:06.800 --> 00:25:11.440]  祂轉身就斥責 責備他們兩個
[00:25:11.440 --> 00:25:13.600]  耶穌面對敵視和拒絕
[00:25:13.600 --> 00:25:17.680]  祂沒有覺得要去報復
[00:25:17.680 --> 00:25:19.240]  耶穌責備他們是因為
[00:25:19.240 --> 00:25:22.040]  即使人不要上帝的國和祂的福音
[00:25:22.040 --> 00:25:23.840]  拒絕祂的使者
[00:25:23.840 --> 00:25:27.200]  但上帝仍然會給他們一次 兩次 三次 四次
[00:25:27.200 --> 00:25:30.080]  更多次的機會
[00:25:30.080 --> 00:25:33.040]  不是一下子就消滅別人的
[00:25:33.040 --> 00:25:35.560]  在一個框框盛行的世代
[00:25:35.560 --> 00:25:38.280]  當時這種榮辱的文化
[00:25:38.280 --> 00:25:41.360]  你這樣被人羞辱就要報復了
[00:25:41.360 --> 00:25:44.400]  其實這種文化和今天都有點像
[00:25:44.400 --> 00:25:46.720]  世的價值觀是什麼
[00:25:46.720 --> 00:25:48.560]  就是敵我分明
[00:25:48.560 --> 00:25:50.160]  每天我們看到的報紙
[00:25:50.160 --> 00:25:53.920]  都是在說不同的陣營去對壘
[00:25:53.920 --> 00:25:56.240]  在說敬酒不飲飲罰酒
[00:25:56.240 --> 00:25:58.240]  在說十倍奉還
[00:25:58.240 --> 00:25:59.560]  不過你現在不聽了
[00:25:59.560 --> 00:26:02.160]  不過還有其他的復仇的戲
[00:26:02.160 --> 00:26:04.600]  你很喜歡看的
[00:26:04.600 --> 00:26:07.040]  我們很容易就有這種思想在裡面
[00:26:07.040 --> 00:26:09.680]  如果能夠很快去報復對方
[00:26:09.680 --> 00:26:11.440]  我們會舒服一點
[00:26:11.440 --> 00:26:13.720]  對方是應該這樣承受的
[00:26:13.720 --> 00:26:16.120]  另一方面這個世界去針對基督徒的時候
[00:26:16.120 --> 00:26:17.840]  有時候會令我們難受的
[00:26:17.840 --> 00:26:19.680]  是因為對方的世界觀扭曲
[00:26:19.680 --> 00:26:23.560]  他來到去羞辱 去侮辱主
[00:26:23.560 --> 00:26:25.520]  你會生氣的
[00:26:25.520 --> 00:26:27.400]  你會想以惡報惡的
[00:26:27.400 --> 00:26:29.840]  你會想以辱罵還辱罵的
[00:26:29.840 --> 00:26:31.880]  我們跟隨耶穌的人
[00:26:31.880 --> 00:26:32.960]  耶穌不是這樣教我們
[00:26:32.960 --> 00:26:35.520]  耶穌會轉身斥責我們 責備我們
[00:26:35.520 --> 00:26:38.400]  我們不要有這種想法
[00:26:38.400 --> 00:26:40.400]  這是主耶穌獨特的道路
[00:26:40.400 --> 00:26:42.480]  這是背十字架的道路
[00:26:42.480 --> 00:26:43.920]  這是門徒的道路
[00:26:43.920 --> 00:26:47.080]  就是跟世界的道路不一樣
[00:26:47.080 --> 00:26:50.200]  這是耶穌基督的道路
[00:26:50.200 --> 00:26:52.080]  祂教我們作門徒的
[00:26:52.080 --> 00:26:54.120]  你只管去忍耐
[00:26:54.120 --> 00:26:56.560]  不要讓這個世界的框架
[00:26:56.560 --> 00:27:00.640]  讓你常常想以惡報惡
[00:27:00.640 --> 00:27:03.160]  以辱罵還辱罵
[00:27:03.160 --> 00:27:07.120]  卻是你只管憐憫忍耐
[00:27:07.120 --> 00:27:08.960]  你只管去忍耐
[00:27:08.960 --> 00:27:11.040]  這就是背十字架要有
[00:27:11.040 --> 00:27:14.840]  好像主一樣的特質
[00:27:14.840 --> 00:27:17.920]  你常傳神的忍耐
[00:27:17.920 --> 00:27:20.400]  今天在這個段落裡
[00:27:20.400 --> 00:27:22.120]  我們知道耶穌沒有去滅了
[00:27:22.120 --> 00:27:24.600]  撒瑪利亞的村莊
[00:27:24.600 --> 00:27:27.720]  後來在路加同樣寫的《士路行傳》
[00:27:27.720 --> 00:27:32.640]  我們就知道有撒瑪利亞人歸順主
[00:27:32.640 --> 00:27:36.600]  上帝的忍耐是會結出義的果子
[00:27:36.600 --> 00:27:38.720]  當今天同樣我們的忍耐
[00:27:38.720 --> 00:27:40.880]  你不知道上帝會怎樣用
[00:27:40.880 --> 00:27:42.440]  但我們要做的
[00:27:42.440 --> 00:27:46.000]  就是上傳這一份的憐憫
[00:27:46.000 --> 00:27:47.440]  從這三個段落可見
[00:27:47.440 --> 00:27:50.880]  門徒不是完全明白作門徒的真義
[00:27:50.880 --> 00:27:53.200]  所以耶穌在路上教他們
[00:27:53.200 --> 00:27:56.160]  這一季我們說遇上耶穌的人
[00:27:56.160 --> 00:27:59.560]  在這段落裡很明顯遇上耶穌的
[00:27:59.560 --> 00:28:01.080]  是門徒自己
[00:28:01.080 --> 00:28:03.200]  天天遇到耶穌
[00:28:03.200 --> 00:28:05.120]  天天見到耶穌
[00:28:05.120 --> 00:28:07.400]  耶穌在他們生命的這些場景
[00:28:07.400 --> 00:28:09.040]  被價值觀框著
[00:28:09.040 --> 00:28:11.600]  世界觀扭曲的人生裡
[00:28:11.600 --> 00:28:13.920]  去解救他們
[00:28:13.920 --> 00:28:16.040]  今天我們跟隨主的人
[00:28:16.040 --> 00:28:18.720]  你和我有很多的思想
[00:28:18.720 --> 00:28:19.800]  很多的認為
[00:28:19.800 --> 00:28:22.800]  很多的價值觀 世界觀是錯的
[00:28:22.800 --> 00:28:25.080]  我們的反應是錯的
[00:28:25.080 --> 00:28:28.960]  但耶穌是內心去教我們
[00:28:28.960 --> 00:28:32.480]  祂的說話在我們心裡慢慢發生作用
[00:28:32.480 --> 00:28:35.720]  讓我們得到解救
[00:28:35.720 --> 00:28:37.120]  在接著最後一個段落
[00:28:37.120 --> 00:28:39.080]  有三個的場景
[00:28:39.080 --> 00:28:42.920]  有三個人去跟從耶穌掙扎的故事
[00:28:42.920 --> 00:28:46.160]  其實是用來去補回一個我們思想
[00:28:46.160 --> 00:28:48.320]  我們不是那十二個門徒
[00:28:48.320 --> 00:28:53.120]  但同樣耶穌都有呼召其他人去跟從祂的
[00:28:53.120 --> 00:28:54.800]  在第一個場景裡
[00:28:54.800 --> 00:28:56.280]  有人說要跟從耶穌
[00:28:56.280 --> 00:28:58.800]  無論你去哪裡我都跟從你
[00:28:58.800 --> 00:29:00.080]  這是第一次講跟從
[00:29:00.080 --> 00:29:02.800]  在這個小段落裡
[00:29:02.800 --> 00:29:04.160]  耶穌怎樣回答祂
[00:29:04.160 --> 00:29:05.000]  一起讀
[00:29:05.000 --> 00:29:07.440]  耶穌對他說
[00:29:07.440 --> 00:29:09.080]  狐狸有洞
[00:29:09.080 --> 00:29:11.720]  天空的飛鳥有窩
[00:29:11.720 --> 00:29:15.560]  人子卻沒有枕頭的地方
[00:29:15.560 --> 00:29:15.960]  很簡單
[00:29:15.960 --> 00:29:18.520]  這裡是講耶穌不像世人的期望
[00:29:18.520 --> 00:29:20.240]  會榮華富貴
[00:29:20.240 --> 00:29:24.320]  在這條定義面向耶路撒冷十字架的路程上
[00:29:24.320 --> 00:29:27.640]  終點不是榮華富貴
[00:29:27.640 --> 00:29:30.120]  耶穌說你有沒有計算過這個代價
[00:29:30.120 --> 00:29:33.480]  你知不知道可以是居無定所
[00:29:33.480 --> 00:29:35.960]  飄泊流離的
[00:29:35.960 --> 00:29:39.280]  耶穌的確不是去皇宮的高床遠寢
[00:29:39.280 --> 00:29:41.840]  祂最後可以將祂的頭安放在
[00:29:41.840 --> 00:29:45.680]  可以枕頭的地方最長時間的
[00:29:45.680 --> 00:29:49.200]  是在墳墓裡
[00:29:49.200 --> 00:29:54.840]  這是跟隨主的人要知道可以有的可能性
[00:29:54.840 --> 00:29:57.960]  當你認清了耶穌仍然是鼓勵人
[00:29:57.960 --> 00:30:01.800]  你認清了跟從主的意思
[00:30:01.800 --> 00:30:05.160]  你也是只管跟從
[00:30:05.160 --> 00:30:06.840]  第二個小的片段
[00:30:06.840 --> 00:30:08.280]  有另一個人
[00:30:08.280 --> 00:30:11.680]  耶穌再呼召這個人跟他說
[00:30:11.680 --> 00:30:13.160]  來跟從我
[00:30:13.160 --> 00:30:16.640]  這是第二次講跟從我
[00:30:16.640 --> 00:30:20.840]  那個人說讓我先回去埋葬我父親
[00:30:20.840 --> 00:30:23.400]  接著耶穌的答法很特別
[00:30:23.400 --> 00:30:25.280]  你讓那些死人去埋葬他們的死人
[00:30:25.280 --> 00:30:29.560]  你只管去傳講神的國
[00:30:29.560 --> 00:30:32.520]  你看到我們今天講圖的標題
[00:30:32.520 --> 00:30:34.960]  仍然是強調只管那兩個字
[00:30:34.960 --> 00:30:36.520]  你排除了這件事
[00:30:36.520 --> 00:30:39.080]  你先去做這件事
[00:30:39.080 --> 00:30:41.160]  這叫做「只管」
[00:30:41.160 --> 00:30:43.920]  耶穌是否叫人不孝敬父母
[00:30:43.920 --> 00:30:45.040]  當然不是
[00:30:45.040 --> 00:30:46.960]  耶穌這兩個說話是在挑戰這個人
[00:30:46.960 --> 00:30:50.480]  他內心的優先次序是什麼
[00:30:50.480 --> 00:30:52.600]  在當時猶太人的文化裡
[00:30:52.600 --> 00:30:54.920]  他們埋葬有兩部曲
[00:30:54.920 --> 00:30:57.520]  第一部曲就是當那個人離世
[00:30:57.520 --> 00:31:00.480]  家人幫他去抹乾淨屍體
[00:31:00.480 --> 00:31:03.040]  抹上香料包紮好
[00:31:03.040 --> 00:31:06.520]  就將屍體捧入墳墓裡
[00:31:06.520 --> 00:31:10.800]  放在墳墓裡有一個石桌上的整個屍體
[00:31:10.800 --> 00:31:12.760]  所以你知道我們講耶穌復活的時候
[00:31:12.760 --> 00:31:18.280]  他不是在那張桌子上留下包裹屍體的布嗎
[00:31:18.280 --> 00:31:19.760]  就是這樣,這是第一部曲
[00:31:19.760 --> 00:31:21.360]  有點像我們前面這張桌子
[00:31:21.360 --> 00:31:23.200]  放屍體在那裡
[00:31:23.200 --> 00:31:24.400]  放多久呢?
[00:31:24.400 --> 00:31:26.280]  一年
[00:31:26.280 --> 00:31:27.440]  當一年後
[00:31:27.440 --> 00:31:30.920]  中東的天氣變化很急迫
[00:31:30.920 --> 00:31:33.640]  所以屍體很快就會腐化
[00:31:33.640 --> 00:31:36.080]  一年後回來撿屍體
[00:31:36.080 --> 00:31:38.240]  正式他們在第二次埋葬的時候
[00:31:38.240 --> 00:31:40.920]  就會將屍體撿到屍體裡
[00:31:40.920 --> 00:31:43.800]  他們的棺材現在很小的考古畫出來
[00:31:43.800 --> 00:31:45.320]  小小的石盒
[00:31:45.320 --> 00:31:48.280]  因為裡面只放了骨頭
[00:31:48.280 --> 00:31:50.000]  大概這個人是在說
[00:31:50.000 --> 00:31:53.560]  耶穌說你等我一年
[00:31:53.560 --> 00:31:56.960]  一年之後我才來跟著你
[00:31:56.960 --> 00:31:59.240]  耶穌沒有一年不讓他等
[00:31:59.240 --> 00:32:01.120]  他已經在去耶路撒冷
[00:32:01.120 --> 00:32:06.840]  他已經邁向著他使命十字架的終點
[00:32:06.840 --> 00:32:09.960]  一年後已經是另一番景象
[00:32:09.960 --> 00:32:13.720]  在這一刻耶穌如果要呼召去跟從他
[00:32:13.720 --> 00:32:16.040]  必定在這路上有事要讓他知道
[00:32:16.040 --> 00:32:17.720]  讓他明白
[00:32:17.720 --> 00:32:19.440]  不能等一年
[00:32:19.440 --> 00:32:21.680]  是要及時的
[00:32:21.680 --> 00:32:25.280]  這就是耶穌的說話挑戰我們的優先次序
[00:32:25.280 --> 00:32:28.680]  其實接著那一段經文繼續說家人那樣東西
[00:32:28.680 --> 00:32:30.000]  都有些類似的
[00:32:30.000 --> 00:32:34.640]  都是說優先次序是怎樣擺放的
[00:32:34.640 --> 00:32:36.680]  跟耶穌基督給我們的使命
[00:32:36.680 --> 00:32:38.080]  如果祂是上帝的話
[00:32:38.080 --> 00:32:40.000]  有一樣東西我們要回應祂的時候
[00:32:40.000 --> 00:32:43.480]  祂說要去做世上所有其他的事情
[00:32:43.480 --> 00:32:45.840]  就算你自愛自親
[00:32:45.840 --> 00:32:52.840]  在那一刻優先次序都要後過上帝
[00:32:52.840 --> 00:32:54.960]  跟宣揚福音相比
[00:32:54.960 --> 00:32:56.920]  在我們人世間
[00:32:56.920 --> 00:33:01.560]  是更加這件事其他事情都變得次要
[00:33:01.560 --> 00:33:04.760]  不要拖延這個傳福音的使命
[00:33:04.760 --> 00:33:09.320]  不要猶豫你只管跟從
[00:33:09.320 --> 00:33:13.840]  兩個星期前收到一個弟兄給了我短訊
[00:33:13.840 --> 00:33:18.040]  告訴我他的父親急病進了醫院
[00:33:18.040 --> 00:33:19.400]  這次很不樂觀
[00:33:19.400 --> 00:33:21.520]  因為這半年都出了藥的醫院
[00:33:21.520 --> 00:33:24.960]  醫生說他應該沒辦法再出院了
[00:33:24.960 --> 00:33:27.120]  他很心急因為父親還沒相信
[00:33:27.120 --> 00:33:28.680]  過去試過帶他回教會
[00:33:28.680 --> 00:33:29.960]  或者用其他方式
[00:33:29.960 --> 00:33:32.000]  但是父親都拒絕
[00:33:32.000 --> 00:33:35.520]  在那個時候他就問我可以怎樣做
[00:33:35.520 --> 00:33:43.080]  當然木者很多時候是願意去探這些臨終的朋友
[00:33:43.080 --> 00:33:44.960]  不過那一刻我剛剛準備出門
[00:33:44.960 --> 00:33:46.800]  預備要去崇拜港道
[00:33:46.800 --> 00:33:49.880]  我就跟他說我講完道我就會來找你
[00:33:49.880 --> 00:33:51.320]  不過不要等
[00:33:51.320 --> 00:33:52.480]  你祈禱吧
[00:33:52.480 --> 00:33:53.720]  我跟弟兄說
[00:33:53.720 --> 00:33:54.960]  你祈禱吧
[00:33:54.960 --> 00:34:00.160]  你再一次將福音好好地告訴你爸爸
[00:34:00.160 --> 00:34:01.840]  你再去邀請他
[00:34:01.840 --> 00:34:03.840]  你不要怕不要想不要猶豫
[00:34:03.840 --> 00:34:06.840]  你只管去傳講吧
[00:34:06.840 --> 00:34:09.400]  弟兄說好我試
[00:34:09.400 --> 00:34:12.720]  本來這個父親是昏昏迷迷的
[00:34:12.720 --> 00:34:14.240]  但是誰知道在他禱告之後
[00:34:14.240 --> 00:34:16.840]  這個父親是醒了
[00:34:16.840 --> 00:34:18.560]  有一短暫的清醒
[00:34:18.560 --> 00:34:19.840]  他就把著那個時機
[00:34:19.840 --> 00:34:23.200]  他就只管向他這個爸爸去講福音
[00:34:23.200 --> 00:34:28.280]  他說他爸爸雖然不是很能動頭
[00:34:28.280 --> 00:34:31.120]  不可以給他很大的動作作為反應
[00:34:31.120 --> 00:34:33.760]  但是他很專心看著他聽
[00:34:33.760 --> 00:34:36.360]  並且願意眨眼表示
[00:34:36.360 --> 00:34:40.520]  聽得入福音願意去接受
[00:34:40.520 --> 00:34:41.800]  丁姐妹
[00:34:41.800 --> 00:34:44.320]  我們不要去顧那麼多了
[00:34:44.320 --> 00:34:47.640]  不要等我做了什麼先
[00:34:47.640 --> 00:34:50.640]  有時候你要把握時機
[00:34:50.640 --> 00:34:52.880]  你只管去跟從耶穌
[00:34:52.880 --> 00:34:55.160]  你要及時去傳揚
[00:34:55.160 --> 00:34:56.800]  當人生走到最後的時候
[00:34:56.800 --> 00:35:01.160]  你會發現你最愛的人是需要的就是福音
[00:35:01.160 --> 00:35:04.240]  其他一切優先次序都不再重要
[00:35:04.240 --> 00:35:08.440]  是上帝給的這份福音最重要
[00:35:08.440 --> 00:35:10.000]  我們不是那十二門徒
[00:35:10.000 --> 00:35:15.120]  但是主同樣用這三個人的經歷呼召我們
[00:35:15.120 --> 00:35:17.560]  來跟從我
[00:35:17.560 --> 00:35:21.360]  叫我們只管跟從祂
[00:35:21.360 --> 00:35:23.560]  今天每天與耶穌相遇的
[00:35:23.560 --> 00:35:26.760]  是我們這些信主的人
[00:35:26.760 --> 00:35:27.760]  當你打開聖經
[00:35:27.760 --> 00:35:33.640]  當你去禱告聖靈讓我們經歷耶穌的同在
[00:35:33.640 --> 00:35:35.680]  耶穌在昔日的說話
[00:35:35.680 --> 00:35:38.920]  在今天也繼續成為我們的提醒
[00:35:38.920 --> 00:35:43.000]  祂叫我們只管跟從及時傳揚
[00:35:43.000 --> 00:35:44.120]  在傳播的路上
[00:35:44.120 --> 00:35:46.480]  傳播的路上是有時候被人拒絕的
[00:35:46.480 --> 00:35:48.240]  你就只管忍耐
[00:35:48.240 --> 00:35:49.600]  對那些人有憐憫
[00:35:49.600 --> 00:35:50.920]  就算祂很敵擋你
[00:35:50.920 --> 00:35:54.240]  敵視你 嘲笑你 嘲笑信仰
[00:35:54.240 --> 00:35:56.880]  忍耐 憐憫
[00:35:56.880 --> 00:35:58.680]  在做得好的時候
[00:35:58.680 --> 00:36:00.120]  你忠心
