
[00:00:00.000 --> 00:00:05.440]  我找出埃及記大概有個概念
[00:20:15.600 --> 00:20:20.200]  和她們建基在一個正確的道德觀念裡
[00:20:20.200 --> 00:20:21.800]  還有她們很有智慧
[00:20:21.800 --> 00:20:24.200]  她們懂得回應埃及王
[00:20:24.200 --> 00:20:25.800]  而神也保守了她們
[00:20:25.800 --> 00:20:28.160]  不受到懲罰
[00:20:28.160 --> 00:20:31.880]  神也使用這兩個卑微的收生婆
[00:20:31.880 --> 00:20:34.160]  成為以色列人很大的祝福
[00:20:34.160 --> 00:20:35.600]  因為她們的敬畏
[00:20:35.600 --> 00:20:40.080]  以致以色列人多起來更加強盛
[00:20:40.080 --> 00:20:42.120]  她們也因為敬畏神
[00:20:42.120 --> 00:20:44.280]  得到了上帝的賜福
[00:20:44.280 --> 00:20:47.680]  神叫她們成立了家室
[00:20:47.680 --> 00:20:52.960]  第三個女性就是摩西的媽媽
[00:20:52.960 --> 00:20:54.960]  出於一份母親的愛
[00:20:54.960 --> 00:20:58.720]  她想辦法去保存她兒子的性命
[00:20:58.720 --> 00:21:00.960]  神就使用了這個媽媽
[00:21:00.960 --> 00:21:05.600]  她也使用了摩西的姐姐米利安
[00:21:05.600 --> 00:21:07.280]  她很聰明機智
[00:21:07.280 --> 00:21:09.480]  她顧念手足之情
[00:21:09.480 --> 00:21:13.760]  神就透過她來保存摩西的性命
[00:21:13.760 --> 00:21:16.600]  最後一個就是法魯的女兒
[00:21:16.600 --> 00:21:19.760]  一位善良憐憫人的公主
[00:21:19.760 --> 00:21:21.040]  在當時的年代
[00:21:21.040 --> 00:21:25.080]  其實婦女的地位無足輕重
[00:21:25.080 --> 00:21:28.720]  除了法魯的女兒的身份比較尊貴之外
[00:21:28.720 --> 00:21:30.880]  剛才所說的四位女性
[00:21:30.880 --> 00:21:32.760]  可以說是很卑微
[00:21:32.760 --> 00:21:35.200]  但是神卻使用她們
[00:21:35.200 --> 00:21:38.880]  成就了她們拯救的恩典
[00:21:38.880 --> 00:21:40.920]  傳授了摩西的性命
[00:21:40.920 --> 00:21:42.560]  以至這位摩西
[00:21:42.560 --> 00:21:46.440]  後來被神揀選成為以色列人的領袖
[00:21:46.440 --> 00:21:50.960]  帶領以色列人脫離埃及人的奴役
[00:21:50.960 --> 00:21:52.560]  在神的眼光
[00:21:52.560 --> 00:21:53.640]  在人的眼光
[00:21:53.640 --> 00:21:57.120]  我們人很多時候都會有很多偏見
[00:21:57.120 --> 00:22:00.400]  但是神卻不會偏待人
[00:22:00.400 --> 00:22:02.600]  聖經在《撒慕爾記》上也說
[00:22:02.600 --> 00:22:04.880]  上帝自己親口說
[00:22:04.880 --> 00:22:08.400]  我耶和華看人不像人看人
[00:22:08.400 --> 00:22:09.760]  人是看外表
[00:22:09.760 --> 00:22:14.880]  但是耶和華是看內心
[00:22:14.880 --> 00:22:16.960]  第四點反思的就是
[00:22:16.960 --> 00:22:20.840]  摩西其實就是耶穌基督的預表
[00:22:20.840 --> 00:22:24.800]  摩西和耶穌的生平有很多相似的地方
[00:22:24.800 --> 00:22:27.480]  其中我只舉兩點
[00:22:27.480 --> 00:22:28.680]  第一點就是
[00:22:28.680 --> 00:22:30.360]  摩西一生下來
[00:22:30.360 --> 00:22:31.560]  就被人追殺
[00:22:31.560 --> 00:22:33.520]  差點被人殺害
[00:22:33.520 --> 00:22:36.320]  因為法老的命令
[00:22:36.320 --> 00:22:38.320]  而耶穌同樣也是
[00:22:38.320 --> 00:22:41.240]  他出生後不久
[00:22:41.240 --> 00:22:45.080]  希律也下命令要滅絕伯利恆城
[00:22:45.080 --> 00:22:49.640]  和周圍四境所有兩歲以內的男嬰
[00:22:49.640 --> 00:22:52.840]  他們同樣是受到迫害
[00:22:52.840 --> 00:22:55.720]  一出生就受到迫害
[00:22:55.720 --> 00:22:58.560]  第二點就是
[00:22:58.560 --> 00:23:00.720]  摩西的名字的意思就是
[00:23:00.720 --> 00:23:04.040]  從水裡拉出來
[00:23:04.040 --> 00:23:06.400]  他的使命就是要拯救以色列人
[00:23:06.400 --> 00:23:08.000]  脫離埃及的奴役
[00:23:08.000 --> 00:23:11.200]  帶領他們經過曠野的路程
[00:23:11.200 --> 00:23:13.200]  進入迦南地
[00:23:13.200 --> 00:23:15.360]  而耶穌的名字的意思就是
[00:23:15.360 --> 00:23:17.040]  耶和華拯救
[00:23:17.040 --> 00:23:19.520]  他的使命就是要將自己的子民
[00:23:19.520 --> 00:23:22.880]  在罪惡裡面拯救出來
[00:23:22.880 --> 00:23:26.680]  這是預表耶穌基督要拯救信徒
[00:23:26.680 --> 00:23:28.880]  脫離罪惡的綑綁
[00:23:28.880 --> 00:23:31.800]  帶領我們經歷今世曠野的路程
[00:23:31.800 --> 00:23:35.160]  進入天上的迦南
[00:23:35.160 --> 00:23:37.040]  你和我都是這一群
[00:23:37.040 --> 00:23:41.960]  耶穌要拯救的人
[00:23:41.960 --> 00:23:43.400]  看完這個反思之後
[00:23:43.400 --> 00:23:45.760]  我們也要有些應用
[00:23:45.760 --> 00:23:47.280]  第一,我們要學習
[00:23:47.280 --> 00:23:52.160]  將我們的苦難都交給我們的神
[00:23:52.160 --> 00:23:54.720]  《馬太福音》有一段這樣的說話
[00:23:54.720 --> 00:23:56.360]  我們一起讀
[00:23:56.360 --> 00:23:59.360]  那些殺身體卻不能殺靈魂的
[00:23:59.360 --> 00:24:00.880]  不要怕他們
[00:24:00.880 --> 00:24:02.160]  倒要怕那位
[00:24:02.160 --> 00:24:05.960]  能把靈魂和身體都投入地獄裡的
[00:24:05.960 --> 00:24:08.920]  兩隻麻雀不是賣一個大錢嗎
[00:24:08.920 --> 00:24:11.240]  但你們的腹若不許可
[00:24:11.240 --> 00:24:13.880]  一隻也不會掉在地上
[00:24:13.880 --> 00:24:17.120]  甚至你們的頭髮都一一掃過了
[00:24:17.120 --> 00:24:18.440]  所以不要怕
[00:24:18.440 --> 00:24:21.760]  你們比許多麻雀貴重得多
[00:24:21.760 --> 00:24:24.240]  世上的苦難和迫害
[00:24:24.240 --> 00:24:30.600]  可能是想讓我們離開主
[00:24:30.600 --> 00:24:32.480]  但耶穌說
[00:24:32.480 --> 00:24:35.800]  這一切最多將你推到一個地步
[00:24:35.800 --> 00:24:38.480]  就是沒有今生的聖命
[00:24:38.480 --> 00:24:41.040]  但如果你失去主的話
[00:24:41.040 --> 00:24:43.240]  你連來生的聖命也沒有
[00:24:43.240 --> 00:24:44.640]  因為你沒有主的話
[00:24:44.640 --> 00:24:45.920]  你今生離開之後
[00:24:45.920 --> 00:24:48.680]  你將來是永恆的痛苦
[00:24:48.680 --> 00:24:50.720]  永恆的懲罰
[00:24:50.720 --> 00:24:54.440]  但如果你認定耶穌的話
[00:24:54.440 --> 00:24:57.760]  即使我們今生的生命沒有了
[00:24:57.760 --> 00:24:59.880]  但有一天耶穌再來的時候
[00:24:59.880 --> 00:25:01.200]  我們也要復活
[00:25:01.200 --> 00:25:03.600]  享受一個永恆的福氣
[00:25:03.600 --> 00:25:07.800]  到底你看到誰更加重要呢
[00:25:07.800 --> 00:25:09.000]  這裡說
[00:25:09.000 --> 00:25:10.560]  我們每一個人
[00:25:10.560 --> 00:25:11.880]  在神眼中
[00:25:11.880 --> 00:25:13.000]  都是很貴重
[00:25:13.000 --> 00:25:15.680]  祂連我們每一條頭髮都掃過
[00:25:15.680 --> 00:25:16.720]  聖經解釋
[00:25:16.720 --> 00:25:18.200]  這個掃過頭髮
[00:25:18.200 --> 00:25:21.760]  還將我們每一條頭髮都偏麻
[00:25:21.760 --> 00:25:24.040]  所以上帝認識我們每一個人
[00:25:24.040 --> 00:25:24.880]  去到一個地步
[00:25:24.880 --> 00:25:28.280]  是你和我都不能想像的
[00:25:28.280 --> 00:25:31.440]  還有一段在《耳塞夏書》41章
[00:25:31.440 --> 00:25:32.760]  我們一起讀
[00:25:32.760 --> 00:25:35.160]  你是我從地極找來的
[00:25:35.160 --> 00:25:37.720]  我從地的遠方召你來
[00:25:37.720 --> 00:25:38.600]  對你說
[00:25:38.600 --> 00:25:39.920]  你是我的僕人
[00:25:39.920 --> 00:25:41.320]  我揀選了你
[00:25:41.320 --> 00:25:43.120]  並沒有棄絕你
[00:25:43.120 --> 00:25:44.200]  不要懼怕
[00:25:44.200 --> 00:25:46.200]  因為我與你同在
[00:25:46.200 --> 00:25:47.720]  不要四處張望
[00:25:47.720 --> 00:25:49.360]  因為我是你的神
[00:25:49.360 --> 00:25:50.600]  我必兼顧你
[00:25:50.600 --> 00:25:52.120]  我必幫助你
[00:25:52.120 --> 00:25:55.360]  我必用公義的右手扶持你
[00:25:55.360 --> 00:25:56.560]  神應許過
[00:25:56.560 --> 00:25:58.280]  無論什麼境況都好
[00:25:58.280 --> 00:26:00.240]  祂都會不離不棄
[00:26:00.240 --> 00:26:01.760]  祂會和我們同在
[00:26:01.760 --> 00:26:03.560]  祂會幫助我們
[00:26:03.560 --> 00:26:05.960]  所以我們無論什麼境況
[00:26:05.960 --> 00:26:07.920]  將我們的苦難
[00:26:07.920 --> 00:26:12.360]  我們交給神
[00:26:12.360 --> 00:26:15.720]  第二點就是
[00:26:15.720 --> 00:26:21.520]  我們要忠於神給我們的崗位
[00:26:21.520 --> 00:26:24.840]  神如果給了你一個很特別的崗位
[00:26:24.840 --> 00:26:26.160]  可能你所做的事
[00:26:26.160 --> 00:26:29.320]  不是我們其他一般的人可以做到
[00:26:29.320 --> 00:26:32.520]  我們就要像埃及公主一樣
[00:26:32.520 --> 00:26:35.200]  也要像聖經舊約所說的
[00:26:35.200 --> 00:26:37.080]  一位以色列皇后
[00:26:37.080 --> 00:26:38.800]  有她這樣的心智
[00:26:38.800 --> 00:26:41.640]  這個皇后在外邦裡面
[00:26:41.640 --> 00:26:45.840]  神很奇妙地將她帶到王宮
[00:26:45.840 --> 00:26:49.240]  她又被揀選成為一個皇后
[00:26:49.240 --> 00:26:53.520]  但是後來遇到有人要滅整個以色列民族
[00:26:53.520 --> 00:26:55.320]  要滅她的民族
[00:26:55.320 --> 00:26:58.880]  於是她的養父就提醒她
[00:26:58.880 --> 00:27:02.080]  你不要以為你得到現在皇后的位份
[00:27:02.080 --> 00:27:04.480]  不是為了現今這個境況
[00:27:04.480 --> 00:27:07.400]  所以這個以斯帖後來就說
[00:27:07.400 --> 00:27:11.280]  她冒險來見那個皇后
[00:27:11.280 --> 00:27:13.760]  她就是為了拯救她的族人
[00:27:13.760 --> 00:27:15.120]  所以後來她說
[00:27:15.120 --> 00:27:18.400]  我若果死的話就死吧
[00:27:18.400 --> 00:27:19.440]  死就死吧
[00:27:19.440 --> 00:27:23.000]  我要拯救我的民族
[00:27:23.000 --> 00:27:28.760]  我們也同樣想起在2003年沙士期間
[00:27:28.760 --> 00:27:34.200]  我們香港面對著這麼嚴重的疫症
[00:27:34.200 --> 00:27:39.200]  當時也因為有一群很忠於職守的醫護人員
[00:27:39.200 --> 00:27:44.200]  他們自告奮勇請因進入這些病人當中
[00:27:44.200 --> 00:27:47.640]  但是當中有些人也因為這樣
[00:27:47.640 --> 00:27:49.920]  不幸他們自己也染病
[00:27:49.920 --> 00:27:52.760]  其中我們最熟悉的可能是這幾位
[00:27:52.760 --> 00:27:54.360]  謝遠文醫生
[00:27:54.360 --> 00:27:59.200]  鄭霞恩醫生
[00:27:59.200 --> 00:28:04.320]  還有一位護士劉永佳先生
[00:28:04.320 --> 00:28:06.920]  可能我們都認為自己很卑微
[00:28:06.920 --> 00:28:08.880]  沒有什麼過人之處
[00:28:08.880 --> 00:28:09.880]  但是不要忘記
[00:28:09.880 --> 00:28:14.040]  其實神看我們的品格多於我們的才能
[00:28:14.040 --> 00:28:16.760]  你看那兩個修生婦
[00:28:16.760 --> 00:28:18.560]  他們是因為敬畏神
[00:28:18.560 --> 00:28:22.040]  神就大大地使用他們和賜福給他們
[00:28:22.040 --> 00:28:26.600]  今天你和我都一樣可以被神大大地使用
[00:28:26.600 --> 00:28:29.680]  如果你是一位媽媽
[00:28:29.680 --> 00:28:32.520]  或者你只是一名家庭主婦
[00:28:32.520 --> 00:28:36.120]  我們仍然可以學習摩西的母親
[00:28:36.120 --> 00:28:38.760]  她用心去愛她的兒女
[00:28:38.760 --> 00:28:41.520]  愛她的兒子
[00:28:41.520 --> 00:28:43.240]  她用心去教養她的兒子
[00:28:43.240 --> 00:28:48.720]  我相信她後來成為她自己的親生兒子奶媽之後
[00:28:48.720 --> 00:28:53.520]  她可以帶他親身來教養他
[00:28:53.520 --> 00:28:56.120]  我相信她不是按自己的方法
[00:28:56.120 --> 00:28:59.960]  因為人的方法很多時候都是錯的
[00:28:59.960 --> 00:29:02.000]  因為我們自己的價值觀
[00:29:02.000 --> 00:29:03.720]  有時候也是錯的
[00:29:03.720 --> 00:29:06.000]  我們不可能用自己的方法
[00:29:06.000 --> 00:29:09.000]  價值觀去教養自己的小孩子
[00:29:09.000 --> 00:29:11.000]  我們的小孩子也會有問題
[00:29:11.000 --> 00:29:16.080]  唯有當我們按著上帝的心意和價值觀去教導他們的時候
[00:29:16.080 --> 00:29:20.680]  他們才能夠成為一個好的人
[00:29:20.680 --> 00:29:22.200]  我相信摩西的媽媽
[00:29:22.200 --> 00:29:25.840]  也都是至少她靠著上帝的幫助
[00:29:25.840 --> 00:29:27.840]  在摩西的童年的時候
[00:29:27.840 --> 00:29:29.760]  就已經在她的心靈裡面
[00:29:29.760 --> 00:29:34.040]  去摘下了純正的信仰的基礎
[00:29:34.040 --> 00:29:36.040]  所以特別我們在座當中
[00:29:36.040 --> 00:29:38.560]  有一對媽媽帶著小孩子一起來
[00:29:38.560 --> 00:29:42.400]  鼓勵我們好好用上帝的教導
[00:29:42.400 --> 00:29:43.920]  去教導我們下一代
[00:29:43.920 --> 00:29:47.640]  使他們成為敬虔的人
[00:29:47.640 --> 00:29:50.800]  聖經那裡也這樣提醒我們
[00:29:50.800 --> 00:29:51.920]  在《以西傑書》
[00:29:51.920 --> 00:29:54.880]  我們無論做什麼都要從心裡做
[00:29:54.880 --> 00:29:56.120]  就是給主做的
[00:29:56.120 --> 00:29:57.440]  不是給人做的
[00:29:57.440 --> 00:29:58.640]  是做給人的
[00:29:58.640 --> 00:30:00.120]  無論今天我們在什麼崗位
[00:30:00.120 --> 00:30:01.520]  做什麼職業
[00:30:01.520 --> 00:30:04.920]  希望我們做的時候不是安張工作
[00:30:04.920 --> 00:30:05.960]  不是怯著做
[00:30:05.960 --> 00:30:09.600]  不是為了拿一份工資而做
[00:30:09.600 --> 00:30:12.520]  而是你用心去做
[00:30:12.520 --> 00:30:14.280]  我自己回想過去
[00:30:14.280 --> 00:30:18.160]  我曾經有十年在一間大學裡面工作
[00:30:18.160 --> 00:30:21.840]  我到今天雖然我離開了那間大學
[00:30:21.840 --> 00:30:25.880]  離最上的一次都已經八年前了
[00:30:25.880 --> 00:30:28.160]  我2010年最後離開了那間大學
[00:30:28.160 --> 00:30:31.560]  但是其實在離開之後的過程裡面
[00:30:31.560 --> 00:30:36.080]  我一直跟這間大學以前的老闆同事
[00:30:36.080 --> 00:30:37.960]  都有很好的關係
[00:30:37.960 --> 00:30:41.680]  我相信在我過往任職的時候
[00:30:41.680 --> 00:30:44.640]  他看到我的工作態度和表現
[00:30:44.640 --> 00:30:47.640]  以致他都肯定我和信任我
[00:30:47.640 --> 00:30:50.400]  所以離開了那間公司很多年
[00:30:50.400 --> 00:30:51.920]  到我們幾年前說
[00:30:51.920 --> 00:30:56.160]  我們想進去教那些內地生廣東話的時候
[00:30:56.160 --> 00:30:57.920]  他們都很信任我們
[00:30:57.920 --> 00:31:04.080]  很樂於讓我們進去服務這些內地生
[00:31:04.080 --> 00:31:09.320]  在8月5日我的按摩禮的時候
[00:31:09.320 --> 00:31:12.680]  我都很驚訝我的老闆來了
[00:31:12.680 --> 00:31:17.200]  因為我以前曾經邀請過他來一些教會聚會
[00:31:17.200 --> 00:31:18.760]  他回應我的就是
[00:31:18.760 --> 00:31:21.440]  這些宗教活動不是我的杯茶
[00:31:21.440 --> 00:31:23.120]  就這樣一句
[00:31:23.120 --> 00:31:24.960]  我都不勉強他
[00:31:24.960 --> 00:31:27.760]  但這次我又儘管邀請他
[00:31:27.760 --> 00:31:30.160]  其實他又沒有回覆我的電郵
[00:31:30.160 --> 00:31:33.000]  也沒有告訴我會來還是不來
[00:31:33.000 --> 00:31:35.840]  但很感恩在那天我竟然
[00:31:35.840 --> 00:31:39.080]  在台上看下去的時候突然被我看到他
[00:31:39.080 --> 00:31:41.800]  我真的沒有想過他會來
[00:31:41.800 --> 00:31:44.880]  我都很感動和很感謝他
[00:31:44.880 --> 00:31:49.040]  我相信背後過去的日子
[00:31:49.040 --> 00:31:50.640]  在工作裡面
[00:31:50.640 --> 00:31:55.640]  我們建立了一份彼此的尊重和信任
[00:31:55.640 --> 00:31:58.320]  所以忠於神給你的崗位
[00:31:58.320 --> 00:32:01.120]  在你的工作的崗位裡面
[00:32:01.120 --> 00:32:05.160]  都要去榮耀神
[00:32:05.160 --> 00:32:07.760]  第三就是
[00:32:07.760 --> 00:32:09.400]  我們要認罪悔改
[00:32:09.400 --> 00:32:10.960]  歸向基督
[00:32:10.960 --> 00:32:14.160]  好像以色列人在埃及人的奴役之下
[00:32:14.160 --> 00:32:18.160]  其實我們每個人都在罪的奴役之下
[00:32:18.160 --> 00:32:22.240]  有些事情我們知道不應該做
[00:32:22.240 --> 00:32:25.400]  但很多時候我們忍不住又會做了
[00:32:25.400 --> 00:32:28.280]  我們好像忍不住戒不住
[00:32:28.280 --> 00:32:31.480]  有些事情應該做但我們又做不到
[00:32:31.480 --> 00:32:34.360]  但耶穌基督就是這樣來到這個世界
[00:32:34.360 --> 00:32:37.120]  將我們在罪裡面拯救出來
[00:32:37.120 --> 00:32:39.960]  祂說我們靠的不是我們的行為
[00:32:39.960 --> 00:32:43.240]  我們以為靠自己的力量我們做不到
[00:32:43.240 --> 00:32:49.320]  但是我們靠著耶穌基督求神去改變我們
[00:32:49.320 --> 00:32:52.680]  在在當中我不知道
[00:32:52.680 --> 00:32:55.120]  可能有些事情是未信的
[00:32:55.120 --> 00:32:57.040]  但是我們都會明白
[00:32:57.040 --> 00:32:59.320]  在每天的生活裡面
[00:32:59.320 --> 00:33:01.440]  其實都會影響我們
[00:33:01.440 --> 00:33:02.800]  就算基督徒都一樣
[00:33:02.800 --> 00:33:05.480]  我們每天都會被罪影響
[00:33:05.480 --> 00:33:08.040]  罪帶來的結果就是死亡
[00:33:08.040 --> 00:33:12.880]  是肉身和靈裡面的死亡
[00:33:12.880 --> 00:33:14.080]  靈裡的死亡
[00:33:14.080 --> 00:33:17.000]  是說你和上帝從此的關係割裂
[00:33:17.000 --> 00:33:19.160]  將來你離開世界之後
[00:33:19.160 --> 00:33:22.960]  你也永遠經歷一個永遠的受苦
[00:33:22.960 --> 00:33:26.120]  死了不是一了百了
[00:33:26.120 --> 00:33:28.920]  但唯有我們藉著接受耶穌基督
[00:33:28.920 --> 00:33:31.440]  在十字架上的救贖
[00:33:31.440 --> 00:33:33.640]  我們才可以和神和好
[00:33:33.640 --> 00:33:36.600]  才可以得到永生的福氣
[00:33:36.600 --> 00:33:37.680]  如果你未信的
[00:33:37.680 --> 00:33:41.920]  我都鼓勵你把握機會來認罪悔改
[00:33:41.920 --> 00:33:46.480]  接受耶穌基督做你的救主和生命的主
[00:33:46.480 --> 00:33:47.760]  信了耶穌的
[00:33:47.760 --> 00:33:51.640]  其實我們都要每一天來認罪
[00:33:51.640 --> 00:33:53.360]  因為我們每天生活裡面
[00:33:53.360 --> 00:33:55.160]  其實我們都會有很多的軟弱
[00:33:55.160 --> 00:33:56.920]  很多的跌倒
[00:33:56.920 --> 00:34:00.480]  但願我們每一天都能夠上上在神面前
[00:34:00.480 --> 00:34:02.760]  來誠心的認罪
[00:34:02.760 --> 00:34:05.720]  每一天來向神立志
[00:34:05.720 --> 00:34:08.280]  最後我想說的是
[00:34:08.280 --> 00:34:10.560]  今日這個經文其實都告訴我們
[00:34:10.560 --> 00:34:13.040]  無論我們在什麼境況裡面
[00:34:13.040 --> 00:34:16.400]  上帝沒有忘記你
[00:34:16.400 --> 00:34:17.440]  在二賽亞書
[00:34:17.440 --> 00:34:19.720]  它給了我們一個很寶貴的英許
[00:34:19.720 --> 00:34:21.760]  我想請大家一起讀
[00:34:21.760 --> 00:34:24.960]  「婦人怎能忘記她吃奶的嬰孩
[00:34:24.960 --> 00:34:27.520]  不憐憫她親生的兒子呢?
[00:34:27.520 --> 00:34:29.440]  即使他們可能忘記
[00:34:29.440 --> 00:34:31.320]  我也不會忘記你
[00:34:31.320 --> 00:34:34.360]  漢娜,我已經把你刻在我的掌上
[00:34:34.360 --> 00:34:38.800]  你的城牆上上在我面前」
[00:34:38.800 --> 00:34:41.960]  當你以為你的困難
[00:34:41.960 --> 00:34:44.840]  你的境況已經沒有人知道
[00:34:44.840 --> 00:34:46.640]  每個人都不記得你的時候
[00:34:46.640 --> 00:34:49.800]  但上帝說「我沒有忘記你」
[00:34:49.800 --> 00:34:52.120]  只要你投靠耶穌基督
[00:34:52.120 --> 00:34:56.440]  就算你現在的境況是漫天烽火也好
[00:34:56.440 --> 00:34:59.920]  但你可以靠著主走出黑暗
[00:34:59.920 --> 00:35:02.160]  你會很快見到黎明
[00:35:02.160 --> 00:35:08.600]  我們一起低頭祈禱
[00:35:08.600 --> 00:35:10.560]  親愛的主我們感謝祢
[00:35:10.560 --> 00:35:12.480]  祢是多麼的愛我們
[00:35:12.480 --> 00:35:14.240]  雖然我們有很多的罪
[00:35:14.240 --> 00:35:18.040]  我們每一天都會得罪別人、得罪祢
[00:35:18.040 --> 00:35:19.920]  但祢沒有忘記我們
[00:35:19.920 --> 00:35:21.480]  祢知道我們的軟弱
[00:35:21.480 --> 00:35:24.400]  祢又知道我們所經歷的每一個境況
[00:35:24.400 --> 00:35:26.000]  祢願意不離不棄
[00:35:26.000 --> 00:35:28.560]  祢願意在我們的旁邊來扶持我們
[00:35:28.560 --> 00:35:30.720]  主我為在在每一位禱告
[00:35:30.720 --> 00:35:33.320]  可能我們都在經歷不同的光景
[00:35:33.320 --> 00:35:36.520]  我們有身體患病的
[00:35:36.520 --> 00:35:38.320]  我們有心靈軟弱的
[00:35:38.320 --> 00:35:42.800]  甚至我們的親人也有面對著很大的困境
[00:35:42.800 --> 00:35:45.040]  主我們心裏面有很多的重擔
[00:35:45.040 --> 00:35:46.640]  我們都帶到祢面前
[00:35:46.640 --> 00:35:48.040]  求祢來安慰我們
[00:35:48.040 --> 00:35:49.800]  求祢的說話鼓勵我們
[00:35:49.800 --> 00:35:52.000]  求祢的恩典來托著我們
[00:35:52.000 --> 00:35:53.840]  以致我們可以靠著祢
[00:35:53.840 --> 00:35:56.000]  去面對漫天的烽火
[00:35:56.000 --> 00:35:58.480]  靠著祢能夠邁向黎明
[00:35:58.480 --> 00:36:00.000]  求祢與我們同在
[00:36:00.000 --> 00:36:01.080]  我們同心祈禱
[00:36:01.080 --> 00:36:02.320]  奉耶穌基督的名
[00:36:02.320 --> 00:36:03.440]  阿門
