
[00:00:00.000 --> 00:00:17.000]  今天特別是復活節的主日,主耶穌釘在十字架上,埋葬,第三日復活。
[00:50:16.000 --> 00:50:18.000]  這個世界也沒有時間看《屬靈》的書,
[00:50:18.000 --> 00:50:20.000]  不要說《聖經》《屬靈》的書,
[00:50:20.000 --> 00:50:21.000]  一樣都不看了,
[00:50:21.000 --> 00:50:28.000]  神的話都沒有時間去看,
[00:50:28.000 --> 00:50:30.000]  神的話都沒有時間去聽,
[00:50:30.000 --> 00:50:40.000]  耳朵經常掛著耳機聽不同的音樂,
[00:50:40.000 --> 00:50:47.000]  你看到有時候在網絡上也有基督教的網站,
[00:50:47.000 --> 00:50:53.000]  我也做過福音廣播,
[00:50:53.000 --> 00:51:03.000]  在有機電台幫他們解答有些人問的問題,
[00:51:03.000 --> 00:51:06.000]  看看點擊率,
[00:51:06.000 --> 00:51:09.000]  全世界的人都去看,
[00:51:09.000 --> 00:51:12.000]  只有四千多個點擊率,
[00:51:12.000 --> 00:51:21.000]  放了一個禮拜最多只有四千個點擊率,
[00:51:21.000 --> 00:51:26.000]  當時有一個韓國歌手,
[00:51:26.000 --> 00:51:31.000]  唱歌叫江南style,
[00:51:31.000 --> 00:51:37.000]  一上網就有幾億人點擊,
[00:51:37.000 --> 00:51:42.000]  有些人不但看完還自己錄音,
[00:51:42.000 --> 00:51:44.000]  跟著跳舞放上網,
[00:51:44.000 --> 00:51:46.000]  不光是聽,
[00:51:46.000 --> 00:51:49.000]  看了以後自己也錄一些放上網,
[00:51:49.000 --> 00:51:56.000]  最近還有一輯叫Gentleman,
[00:51:56.000 --> 00:51:59.000]  一天就有十幾億人去,
[00:51:59.000 --> 00:52:02.000]  另外一首Gentleman,
[00:52:02.000 --> 00:52:05.000]  一天就有十億人去點擊,
[00:52:05.000 --> 00:52:13.000]  我們今天心被傳媒吸引著,
[00:52:13.000 --> 00:52:17.000]  今天我們願不願意再一次回到神的面前,
[00:52:17.000 --> 00:52:20.000]  我們願不願意再一次回到神的面前,
[00:52:20.000 --> 00:52:23.000]  我們今天心究竟在拜什麼,
[00:52:23.000 --> 00:52:27.000]  我們心到底在拜什麼,
[00:52:27.000 --> 00:52:32.000]  提摩太后有一次提醒我們,
[00:52:32.000 --> 00:52:36.000]  她說這個世界有很多影響我們,
[00:52:36.000 --> 00:52:39.000]  不單止我們今天,
[00:52:39.000 --> 00:52:41.000]  今日也如此,
[00:52:41.000 --> 00:52:44.000]  提摩太太提醒我們,
[00:52:44.000 --> 00:52:48.000]  特別是在新的版本是這樣翻譯,
[00:52:48.000 --> 00:52:52.000]  她說以下這句話是可靠的,
[00:52:52.000 --> 00:52:57.000]  如果我們已經跟他同死,
[00:52:57.000 --> 00:53:01.000]  我們也會跟他同活,
[00:53:01.000 --> 00:53:04.000]  如果我們忍耐到底,
[00:53:04.000 --> 00:53:09.000]  我們也會跟他一同掌權,
[00:53:09.000 --> 00:53:14.000]  所以我們今天跟從什麼呢,
[00:53:14.000 --> 00:53:17.000]  神是允許我們,
[00:53:17.000 --> 00:53:21.000]  如果我們跟從耶穌基督到底,
[00:53:21.000 --> 00:53:24.000]  就好像他一樣,
[00:53:24.000 --> 00:53:28.000]  同樣是永活,
[00:53:28.000 --> 00:53:31.000]  如果我們忍耐到底,
[00:53:31.000 --> 00:53:35.000]  我們也會跟他一同掌權,
[00:53:35.000 --> 00:53:41.000]  能夠有權柄勝過這個世界,
[00:53:41.000 --> 00:53:43.000]  任何一樣事,
[00:53:43.000 --> 00:53:46.000]  包括地上的君王,
[00:53:46.000 --> 00:53:50.000]  就算是今次名譽地位,
[00:53:50.000 --> 00:53:54.000]  我們也可以靠著耶穌基督得勝,
[00:53:54.000 --> 00:53:58.000]  主要是我們願不願意來到祂面前,
[00:53:58.000 --> 00:54:00.000]  忍耐到底,
[00:54:00.000 --> 00:54:02.000]  跟從到底,
[00:54:02.000 --> 00:54:09.000]  我們的心是不是跟神的恩典連在一起,
[00:54:09.000 --> 00:54:15.000]  我們的生命能不能夠發出這個重讚的歌曲,
[00:54:15.000 --> 00:54:19.000]  我們再一次一體地低頭思想,
[00:54:19.000 --> 00:54:24.000]  主是這個佛祭的主人,
[00:54:24.000 --> 00:54:28.000]  我們再一次思想到神的恩典,
[00:54:28.000 --> 00:54:32.000]  我們都希望能夠靠著主,
[00:54:32.000 --> 00:54:36.000]  過一個得勝的人生,
[00:54:36.000 --> 00:54:40.000]  無論在什麼環境裏面,
[00:54:40.000 --> 00:54:43.000]  只要有主的同在,
[00:54:43.000 --> 00:54:47.000]  我們就可以勝過這個世界,
[00:54:47.000 --> 00:54:50.000]  一切邪惡的風俗,
[00:54:50.000 --> 00:54:53.000]  一切的隱憂,
[00:54:53.000 --> 00:54:58.000]  我們的天父我們感謝讚美你,
[00:54:58.000 --> 00:55:02.000]  因為你在十字架上為我們而死,
[00:55:02.000 --> 00:55:05.000]  因為我們藉著你的恩典,
[00:55:05.000 --> 00:55:07.000]  我們可以靠著你而活,
[00:55:07.000 --> 00:55:10.000]  雖然我們人在這個地上真是不配的,
[00:55:10.000 --> 00:55:15.000]  我們時時都受到不同的至情人的引誘,
[00:55:15.000 --> 00:55:19.000]  我們很多時候是無力量去見證你,
[00:55:19.000 --> 00:55:24.000]  有很多群眾的壓力,也有環境的影響,
[00:55:24.000 --> 00:55:27.000]  但我們深信聖經你寶貴的應許,
[00:55:27.000 --> 00:55:30.000]  你要叫我們好像耶穌基督一樣,
[00:55:30.000 --> 00:55:33.000]  是可以靠著父神你的大能,
[00:55:33.000 --> 00:55:36.000]  也是耶穌基督你給我們的恩典的時候,
[00:55:36.000 --> 00:55:39.000]  我們可以天天靠著你打鬧得勝的仗,
[00:55:39.000 --> 00:55:42.000]  讓主你引領我們,幫助我們,
[00:55:42.000 --> 00:55:45.000]  讓我們在這個萬變,
[00:55:45.000 --> 00:55:50.000]  也有很多潮流每一天攻擊引誘我們的時候,
[00:55:50.000 --> 00:55:55.000]  讓主你成為我們的幫助,成為我們的力量,成為我們的倚靠,
[00:55:55.000 --> 00:55:57.000]  我們求主帶領我們幫助,
[00:55:57.000 --> 00:56:01.000]  我們同心的祈禱是奉靠主耶穌基督得勝的命令,
[00:56:01.000 --> 00:56:02.000]  阿們。
