
[00:00:00.000 --> 00:00:02.000]  鳳子明文後電影節目提案
[00:13:39.960 --> 00:13:41.520]  即不是修辭性
[00:13:41.520 --> 00:13:43.320]  又不是消息性的問題
[00:13:43.320 --> 00:13:45.600]  不是修辭性和消息性的問題
[00:13:45.600 --> 00:13:47.560]  而是一個實在性的問題
[00:13:47.560 --> 00:13:48.960]  Existential的問題
[00:13:48.960 --> 00:13:50.800]  而是一個實在性的問題
[00:13:50.800 --> 00:13:52.480]  好了現在我們看第一點了
[00:13:52.480 --> 00:13:54.480]  好了現在我們看第一點了
[00:13:54.480 --> 00:13:57.120]  你們都違背了我
[00:13:57.120 --> 00:13:58.640]  你們都違背了我
[00:13:58.640 --> 00:14:02.040]  何苦與我爭辯呢
[00:14:02.040 --> 00:14:04.880]  何苦為何與我爭辯呢
[00:14:04.880 --> 00:14:08.240]  中文翻譯很多時候都是很斯文的
[00:14:08.240 --> 00:14:09.360]  爭辯呢
[00:14:09.360 --> 00:14:11.640]  你可以說打官司行不行
[00:14:11.640 --> 00:14:14.360]  中文翻譯有時候很
[00:14:14.360 --> 00:14:15.760]  原文是Rip
[00:14:15.760 --> 00:14:17.520]  Rip是打官司的
[00:14:17.520 --> 00:14:18.320]  打官司
[00:14:18.320 --> 00:14:20.040]  所以中文翻譯
[00:14:20.040 --> 00:14:22.440]  你不只是靠中文的Rip
[00:14:22.440 --> 00:14:24.160]  吵架不是吵架這麼簡單
[00:14:24.160 --> 00:14:25.400]  吵架呢
[00:14:25.400 --> 00:14:26.840]  不是吵架這麼簡單
[00:14:26.840 --> 00:14:28.480]  法庭
[00:14:28.480 --> 00:14:29.840]  那今天那些人
[00:14:29.840 --> 00:14:31.280]  國語說吵架不是吵架
[00:14:31.280 --> 00:14:32.520]  叫打架
[00:14:32.520 --> 00:14:33.760]  用機關槍
[00:14:33.760 --> 00:14:34.920]  用炸彈
[00:14:34.920 --> 00:14:36.360]  明白了嗎
[00:14:36.360 --> 00:14:37.680]  是打仗的
[00:14:37.680 --> 00:14:39.680]  是打仗的
[00:14:39.680 --> 00:14:40.960]  好了29節
[00:14:40.960 --> 00:14:41.560]  29節
[00:14:41.560 --> 00:14:43.160]  剛才你們在講
[00:14:43.160 --> 00:14:44.560]  29到32
[00:14:44.560 --> 00:14:46.960]  這裡有1,2,3,4,5,6,7,8
[00:14:46.960 --> 00:14:48.160]  我現在解釋給大家聽
[00:14:48.160 --> 00:14:48.880]  我不再讀了
[00:14:48.880 --> 00:14:50.640]  所以我現在解釋給大家聽
[00:14:50.640 --> 00:14:51.960]  我不再讀了
[00:14:51.960 --> 00:14:53.320]  上帝轉了口氣
[00:14:53.320 --> 00:14:55.520]  上帝轉了口氣
[00:14:55.520 --> 00:14:56.720]  很溫柔的說
[00:14:56.720 --> 00:14:57.800]  很溫柔的說
[00:14:57.800 --> 00:15:00.400]  你們
[00:15:00.400 --> 00:15:02.720]  中文和英文都很難看
[00:15:02.720 --> 00:15:04.440]  中文和英文都很難看到
[00:15:04.440 --> 00:15:05.320]  原文看到了
[00:15:05.320 --> 00:15:06.320]  原文可以看到
[00:15:06.320 --> 00:15:07.320]  這個你們呢
[00:15:07.320 --> 00:15:08.160]  這個你們
[00:15:08.160 --> 00:15:10.560]  Masculine Plural
[00:15:10.560 --> 00:15:12.800]  男性眾數
[00:15:12.800 --> 00:15:13.960]  是男性眾數
[00:15:13.960 --> 00:15:15.040]  是第二身
[00:15:15.040 --> 00:15:15.760]  第二身
[00:15:15.760 --> 00:15:17.160]  你看大家明白了嗎
[00:15:17.160 --> 00:15:18.360]  我是第一身
[00:15:18.360 --> 00:15:19.680]  你是第二身
[00:15:19.680 --> 00:15:22.480]  這個是你們 OK?
[00:15:22.480 --> 00:15:25.840]  為何與我爭辯呢?
[00:15:25.840 --> 00:15:27.240]  為何與我爭辯呢?
[00:15:27.240 --> 00:15:29.440]  爭辯是沒有理由的
[00:15:29.440 --> 00:15:30.920]  這個爭辯是無理的
[00:15:30.920 --> 00:15:32.160]  因為我對你這麼好
[00:15:32.160 --> 00:15:34.280]  我對你這麼好
[00:15:34.280 --> 00:15:35.240]  你不聽我的話
[00:15:35.240 --> 00:15:36.480]  你不聽我的話
[00:15:36.480 --> 00:15:39.280]  我從小長大
[00:15:39.280 --> 00:15:39.960]  我從小長大
[00:15:39.960 --> 00:15:41.040]  我從小長大
[00:15:41.040 --> 00:15:42.400]  我媽媽是師母
[00:15:42.400 --> 00:15:43.400]  我媽媽是師母
[00:15:43.400 --> 00:15:45.080]  有很多女人
[00:15:45.080 --> 00:15:47.320]  她不明白她丈夫為何會有女人
[00:15:47.320 --> 00:15:48.920]  我不明白為什麼她長毛了
[00:15:48.920 --> 00:15:51.000]  走來找師母聊天
[00:15:51.000 --> 00:15:52.760]  我媽媽不是什麼counselor
[00:15:52.760 --> 00:15:54.080]  不過遇到很多問題
[00:15:54.080 --> 00:15:55.400]  我媽媽不說什麼
[00:15:55.400 --> 00:15:57.560]  第一句聽到說話
[00:15:57.560 --> 00:15:58.760]  聽到說話的時候
[00:15:58.760 --> 00:16:03.320]  衰老有女人
[00:16:03.320 --> 00:16:05.760]  這個壞的男人有女人
[00:16:05.760 --> 00:16:08.720]  因為他丈夫有女人
[00:16:08.720 --> 00:16:10.560]  他不是battle
[00:16:10.560 --> 00:16:12.320]  我又帶孩子又煮飯
[00:16:12.320 --> 00:16:14.440]  但是他跟別的女人
[00:16:14.440 --> 00:16:15.800]  happy
[00:16:15.800 --> 00:16:17.200]  這個是不是香港
[00:16:17.200 --> 00:16:21.000]  這是我自小在60年代香港的現象
[00:16:21.000 --> 00:16:23.560]  這是我在小時候長大的
[00:16:23.560 --> 00:16:25.360]  請問現在有沒有
[00:16:25.360 --> 00:16:27.280]  現在有沒有
[00:16:27.280 --> 00:16:28.480]  有過之
[00:16:28.480 --> 00:16:30.760]  有過之
[00:16:30.760 --> 00:16:32.320]  而無不及
[00:16:32.320 --> 00:16:33.840]  世界越來越壞
[00:16:33.840 --> 00:16:36.000]  世界會越來越壞
[00:16:36.000 --> 00:16:37.280]  無理
[00:16:37.280 --> 00:16:39.240]  沒有理由
[00:16:39.240 --> 00:16:40.720]  但是Kane James Version
[00:16:40.720 --> 00:16:42.000]  就多加一個字
[00:16:42.000 --> 00:16:42.920]  Kane James Version
[00:16:42.920 --> 00:16:44.240]  我們終於找到
[00:16:44.240 --> 00:16:48.080]  You all 是全部
[00:16:48.080 --> 00:16:50.120]  你們全部
[00:16:50.120 --> 00:16:51.320]  All
[00:16:51.320 --> 00:16:52.800]  所以保羅連一個人都沒有
[00:16:52.800 --> 00:16:55.120]  你現在能不能relay聖經
[00:16:55.120 --> 00:16:57.320]  All 所有的
[00:16:57.320 --> 00:17:00.280]  如果不是KOL call
[00:17:00.280 --> 00:17:03.440]  OK 三小姐
[00:17:03.440 --> 00:17:06.520]  我責打你們的兒女是桃源的
[00:17:06.520 --> 00:17:08.680]  我知道你們兒女是桃源的
[00:17:08.680 --> 00:17:09.840]  他們不受懲戒
[00:17:09.840 --> 00:17:11.720]  他們不是
[00:17:11.720 --> 00:17:15.760]  他們自己的刀吞滅你們的先知
[00:17:15.760 --> 00:17:18.160]  你們自己的刀吞滅你們的先知
[00:17:18.160 --> 00:17:20.000]  好像殘骸的獅子
[00:17:20.000 --> 00:17:22.280]  好像殘骸的獅子
[00:17:22.280 --> 00:17:25.480]  這句話很
[00:17:25.480 --> 00:17:27.000]  很什麼厚
[00:17:27.000 --> 00:17:28.200]  很厚
[00:17:28.200 --> 00:17:30.960]  這句話非常拗口
[00:17:30.960 --> 00:17:31.760]  就是說我
[00:17:31.760 --> 00:17:32.640]  如果用廣東話
[00:17:32.640 --> 00:17:34.040]  所以
[00:17:34.040 --> 00:17:35.000]  我要翻譯一下
[00:17:35.000 --> 00:17:36.680]  我翻譯一下
[00:17:36.680 --> 00:17:38.920]  我責打你們的兒女是浪費力氣的
[00:17:38.920 --> 00:17:41.400]  我知道你們兒女是桃源的
[00:17:41.400 --> 00:17:42.840]  他們不受懲戒
[00:17:42.840 --> 00:17:43.520]  他們不聽
[00:17:43.520 --> 00:17:44.760]  是不是很清晰
[00:17:44.760 --> 00:17:45.280]  不肯聽
[00:17:45.280 --> 00:17:47.200]  清不清晰
[00:17:47.200 --> 00:17:49.880]  他們用刀殺害我派來的先知
[00:17:49.880 --> 00:17:51.560]  他們用刀殺害我派來的先知
[00:17:51.560 --> 00:17:53.240]  他殺先知的樣子是什麼呢
[00:17:53.240 --> 00:17:53.880]  殺先知的時候
[00:17:53.880 --> 00:17:55.080]  好像獅子
[00:17:55.080 --> 00:17:55.640]  好像獅子
[00:17:55.640 --> 00:17:57.320]  做到獵物一樣
[00:17:57.320 --> 00:17:58.520]  對 像獵物一樣
[00:17:58.520 --> 00:18:00.320]  你喜不喜歡看YouTube
[00:18:00.320 --> 00:18:01.080]  African lion
[00:18:01.080 --> 00:18:03.800]  看獅子怎樣來捕吃獵物
[00:18:03.800 --> 00:18:05.280]  喜不喜歡看非洲獅子
[00:18:05.280 --> 00:18:06.360]  聽不聽到聲音
[00:18:06.360 --> 00:18:08.240]  血不血腥
[00:18:08.240 --> 00:18:09.280]  那個鏡頭
[00:18:09.280 --> 00:18:10.040]  這個鏡頭
[00:18:10.040 --> 00:18:12.120]  就是以色列
[00:18:12.120 --> 00:18:14.440]  怎樣對待先知
[00:18:14.440 --> 00:18:15.720]  其實如果你明白這幅圖片
[00:18:15.720 --> 00:18:17.200]  對你獨身是有意思的
[00:18:17.200 --> 00:18:18.720]  當你明白這幅圖片
[00:18:18.720 --> 00:18:19.720]  你覺得耶穌在路加福音
[00:18:19.720 --> 00:18:21.520]  被死傷了嗎
[00:18:21.520 --> 00:18:23.840]  人都說你好的時候有和了
[00:18:23.840 --> 00:18:25.080]  人都說你好的時候有和了
[00:18:25.080 --> 00:18:27.080]  因為他們都是這樣對先知
[00:18:27.080 --> 00:18:28.040]  因為他們都是這樣對先知
[00:18:28.040 --> 00:18:29.320]  如果你有舊約這幅圖片
[00:18:29.320 --> 00:18:30.040]  漂亮嗎
[00:18:30.040 --> 00:18:31.800]  如果你有舊約這幅圖片的話
[00:18:31.800 --> 00:18:33.880]  好像獅子對著一隻綿羊
[00:18:33.880 --> 00:18:36.920]  像獅子對著一隻綿羊
[00:18:36.920 --> 00:18:38.240]  所以弟兄姐妹
[00:18:38.240 --> 00:18:39.480]  讀聖經很有意思的
[00:18:39.480 --> 00:18:40.480]  讀聖經很有意思的
[00:18:40.480 --> 00:18:41.480]  一節聖經的存在
[00:18:41.480 --> 00:18:42.160]  一節聖經的存在
[00:18:42.160 --> 00:18:43.160]  它不只是在這裡
[00:18:43.160 --> 00:18:44.160]  它不只是在這裡
[00:18:44.160 --> 00:18:46.520]  耶穌在新的經文中取得的
[00:18:46.520 --> 00:18:47.240]  耶穌在新的經文中取得的
[00:18:47.240 --> 00:18:48.320]  耶穌在新的經文中取得的
[00:18:48.320 --> 00:18:49.120]  新人也看的
[00:18:49.120 --> 00:18:50.440]  新人也看的
[00:18:50.440 --> 00:18:53.480]  31節
[00:18:53.480 --> 00:18:54.760]  31節
[00:18:54.760 --> 00:18:55.840]  上
[00:18:55.840 --> 00:18:56.480]  上半節
[00:18:56.480 --> 00:18:57.200]  上半節
[00:18:57.200 --> 00:18:58.560]  是耶利米
[00:18:58.560 --> 00:18:59.240]  耶利米
[00:18:59.240 --> 00:19:01.920]  又或者生命記學派的作者
[00:19:01.920 --> 00:19:05.360]  向當代人說話
[00:19:05.360 --> 00:19:05.960]  向當代人說話
[00:19:05.960 --> 00:19:07.760]  這些寫文章厲害了
[00:19:07.760 --> 00:19:09.120]  這些文章很了不起
[00:19:09.120 --> 00:19:11.600]  耶利米可以向當代人說話
[00:19:11.600 --> 00:19:12.880]  耶利米可以向那時代的人說話
[00:19:12.880 --> 00:19:14.440]  但成書的時候
[00:19:14.440 --> 00:19:15.120]  但成書的時候
[00:19:15.120 --> 00:19:18.400]  作者可以向秘魯口的人說話
[00:19:18.400 --> 00:19:19.360]  向秘魯口的人說話
[00:19:19.360 --> 00:19:21.280]  這些寫作技巧一流
[00:19:21.280 --> 00:19:22.240]  這些寫作技巧一流
[00:19:22.240 --> 00:19:24.520]  說這世代的人
[00:19:24.520 --> 00:19:25.600]  說這世代的人
[00:19:25.600 --> 00:19:27.360]  你們要看明
[00:19:27.360 --> 00:19:28.040]  你們要看明
[00:19:28.040 --> 00:19:29.040]  要留意
[00:19:29.040 --> 00:19:29.560]  要留意
[00:19:29.560 --> 00:19:36.440]  你們要有先知的意象
[00:19:36.440 --> 00:19:38.120]  你們要有先知的意象
[00:19:38.120 --> 00:19:40.720]  好了,留意耶和華的說話
[00:19:40.720 --> 00:19:41.920]  留意耶和華的說話
[00:19:41.920 --> 00:19:46.040]  然後這個就是耶和華的直接說話
[00:19:46.040 --> 00:19:50.400]  我起向以色列作曠野呢?
[00:19:50.400 --> 00:19:52.520]  我起向以色列作曠野呢?
[00:19:52.520 --> 00:19:55.000]  我起的意思是
[00:19:55.000 --> 00:19:57.320]  其實在原文裡面
[00:19:57.320 --> 00:19:58.360]  I
[00:19:58.360 --> 00:19:59.760]  就是問號
[00:19:59.760 --> 00:20:01.040]  我有沒有這樣做呢?
[00:20:01.040 --> 00:20:02.000]  他當然沒有
[00:20:02.000 --> 00:20:03.320]  我有沒有這樣做呢?
[00:20:03.320 --> 00:20:04.680]  我有沒有當你是曠野呢?
[00:20:04.680 --> 00:20:05.720]  我也沒有當你是曠野
[00:20:05.720 --> 00:20:07.640]  我有沒有當你是幽暗之地呢?
[00:20:07.640 --> 00:20:08.920]  我也沒有當你是幽暗之地
[00:20:08.920 --> 00:20:11.640]  這個幽暗之地其實翻譯得很溫和的
[00:20:11.640 --> 00:20:14.520]  就是這個幽暗之地翻譯得非常的
[00:20:14.520 --> 00:20:15.520]  不是很清楚
[00:20:15.520 --> 00:20:18.280]  溫和
[00:20:18.280 --> 00:20:19.920]  很溫和的
[00:20:19.920 --> 00:20:22.080]  其實是地獄來的,你知道嗎?
[00:20:22.080 --> 00:20:23.480]  我有沒有當你們是地獄?
[00:20:23.480 --> 00:20:24.080]  不理你啊
[00:20:24.080 --> 00:20:27.440]  我有沒有當你們是地獄呢?
[00:20:27.440 --> 00:20:29.720]  我的百姓為何說呢?
[00:20:29.720 --> 00:20:32.240]  我的百姓為何說呢?
[00:20:32.240 --> 00:20:33.960]  我們要脫離你的約束
[00:20:33.960 --> 00:20:35.720]  我們要脫離你的約束
[00:20:35.720 --> 00:20:36.920]  不再歸你
[00:20:36.920 --> 00:20:38.920]  再不歸向你
[00:20:38.920 --> 00:20:39.920]  基本上
[00:20:39.920 --> 00:20:40.600]  基本上
[00:20:40.600 --> 00:20:42.040]  二章六節
[00:20:42.040 --> 00:20:43.200]  二章六節
[00:20:43.200 --> 00:20:44.120]  已經有答案了
[00:20:44.120 --> 00:20:45.040]  已經有答案了
[00:20:45.040 --> 00:20:49.680]  耶和華在曠野和幽暗之地多次都答救了他們
[00:20:49.680 --> 00:20:51.960]  耶和華在曠野和幽暗之地
[00:20:51.960 --> 00:20:55.720]  就是說上帝對以色列的遭遇
[00:20:55.720 --> 00:20:59.240]  不會不聞不問
[00:20:59.240 --> 00:21:02.760]  上帝對以色列的遭遇不會不聞不問
[00:21:02.760 --> 00:21:06.120]  問題就是以色列在上帝答救他之後
[00:21:06.120 --> 00:21:08.120]  問題就是以色列在上帝答救他之後
[00:21:08.120 --> 00:21:09.200]  得到自由了
[00:21:09.200 --> 00:21:10.080]  得到自由了
[00:21:10.080 --> 00:21:11.040]  去放蕩了
[00:21:11.040 --> 00:21:11.640]  去放蕩了
[00:21:11.640 --> 00:21:13.640]  去隨從迦蘭風俗了
[00:21:13.640 --> 00:21:17.000]  去隨從迦蘭風俗了
[00:21:17.000 --> 00:21:20.680]  保羅其實在羅馬書有提到的第六章
[00:21:20.680 --> 00:21:23.120]  保羅在羅馬書第六章有提到
[00:21:23.120 --> 00:21:24.880]  這樣看來
[00:21:24.880 --> 00:21:26.360]  我們犯罪更多
[00:21:26.360 --> 00:21:27.360]  我們犯罪更多
[00:21:27.360 --> 00:21:28.880]  史上的恩典更多
[00:21:28.880 --> 00:21:30.560]  史上的恩典更多
[00:21:30.560 --> 00:21:32.640]  很多人留著一樣東西
[00:21:32.640 --> 00:21:33.600]  但不是
[00:21:33.600 --> 00:21:38.440]  今天很多人怎樣來應徵上帝的拯救呢?
[00:21:38.440 --> 00:21:40.320]  現在怎麼去?
[00:21:40.320 --> 00:21:42.320]  你派了耶穌來拯救我
[00:21:42.320 --> 00:21:46.320]  我犯罪上帝赦免我
[00:21:46.320 --> 00:21:49.120]  我犯罪上帝赦免我
[00:21:49.120 --> 00:21:50.320]  那我犯多一點罪
[00:21:50.320 --> 00:21:51.480]  我多犯一點罪
[00:21:51.480 --> 00:21:52.960]  那上帝可以得到更多的榮譽
[00:21:52.960 --> 00:21:55.040]  他恩大一點
[00:21:55.040 --> 00:21:56.080]  他恩大一點
[00:21:56.080 --> 00:21:58.040]  他的恩要多一點
[00:21:58.040 --> 00:21:59.560]  保羅那個時候的信徒
[00:21:59.560 --> 00:22:00.760]  每個人都這樣想
[00:22:00.760 --> 00:22:02.000]  保羅的時候很多信徒都這樣想
[00:22:02.000 --> 00:22:03.440]  但保羅這句話呢?
[00:22:03.440 --> 00:22:04.200]  保羅這麼說
[00:22:04.200 --> 00:22:05.200]  怨婦不是
[00:22:05.200 --> 00:22:06.640]  怨婦不是
[00:22:06.640 --> 00:22:09.160]  又是非常溫和
[00:22:09.160 --> 00:22:09.760]  非常溫和
[00:22:09.760 --> 00:22:11.880]  教我希臘文的教授
[00:22:11.880 --> 00:22:12.920]  教我希臘文的教授
[00:22:12.920 --> 00:22:15.440]  他用美國人那些街邊說
[00:22:15.440 --> 00:22:17.680]  Hell no
[00:22:17.680 --> 00:22:19.920]  很孤獨的說話
[00:22:19.920 --> 00:22:21.080]  有沒有搞錯?
[00:22:21.080 --> 00:22:23.120]  我也很溫和這句
[00:22:23.120 --> 00:22:25.120]  絕對怨婦不是
[00:22:25.120 --> 00:22:26.320]  絕對不是
[00:22:26.320 --> 00:22:28.320]  聽到沒有
[00:22:28.320 --> 00:22:29.440]  人
[00:22:29.440 --> 00:22:31.760]  意識很差的地方是什麼呢?
[00:22:31.760 --> 00:22:34.960]  得到上帝的恩典
[00:22:34.960 --> 00:22:36.600]  好了,我現在繼續犯罪
[00:22:36.600 --> 00:22:37.360]  我繼續犯罪
[00:22:37.360 --> 00:22:38.920]  剛才那個人欺負我
[00:22:38.920 --> 00:22:41.640]  上帝你現在幫我打走那個人
[00:22:41.640 --> 00:22:42.720]  你把那個人去打走
[00:22:42.720 --> 00:22:45.040]  我繼續去做我要做的事
[00:22:45.040 --> 00:22:47.440]  你知不知道異端就是這麼來的?
[00:22:47.440 --> 00:22:50.000]  異端就是這麼來的
[00:22:50.000 --> 00:22:51.160]  耶穌救了我
[00:22:51.160 --> 00:22:53.800]  耶穌救了我
[00:22:53.800 --> 00:22:55.240]  我有尚方寶劍
[00:22:55.240 --> 00:22:56.160]  我有尚方寶劍
[00:22:56.160 --> 00:22:57.920]  或者我有什麼免死金牌
[00:22:57.920 --> 00:22:58.880]  我有免死金牌
[00:22:58.880 --> 00:23:00.280]  我犯什麼罪都可以
[00:23:00.280 --> 00:23:02.080]  我犯什麼罪都可以 耶穌救了我
[00:23:02.080 --> 00:23:03.560]  耶穌救了我
[00:23:03.560 --> 00:23:06.680]  不過漏了斷乎不是這四個字
[00:23:06.680 --> 00:23:07.840]  漏掉但不是這四個字
[00:23:07.840 --> 00:23:09.720]  其實這個問題不是現在出現
[00:23:09.720 --> 00:23:12.960]  以色列一樣已經展示了
[00:23:12.960 --> 00:23:14.520]  只不過這個事不是現在
[00:23:14.520 --> 00:23:15.560]  而撒撒爾列
[00:23:15.560 --> 00:23:18.360]  撒撒爾列
[00:23:18.360 --> 00:23:20.880]  是哀鳴
[00:23:20.880 --> 00:23:22.640]  撒哀鳴
[00:23:22.640 --> 00:23:24.480]  處女
[00:23:24.480 --> 00:23:25.920]  處女
[00:23:25.920 --> 00:23:26.960]  焉能
[00:23:26.960 --> 00:23:29.680]  怎能忘記她的裝飾呢?
[00:23:29.680 --> 00:23:31.080]  怎能忘記她的裝飾呢?
[00:23:31.080 --> 00:23:32.120]  身負
[00:23:32.120 --> 00:23:33.080]  心負
[00:23:33.080 --> 00:23:35.120]  怎能忘記她的美意呢?
[00:23:35.120 --> 00:23:36.240]  怎能忘記她的美意呢?
[00:23:36.240 --> 00:23:37.200]  我的百姓
[00:23:37.200 --> 00:23:37.960]  我的百姓
[00:23:37.960 --> 00:23:41.440]  卻忘記了我無數的日子
[00:23:41.440 --> 00:23:42.560]  卻忘記了我無數的日子
[00:23:42.560 --> 00:23:43.920]  這個忘記可以用什麼?
[00:23:43.920 --> 00:23:44.920]  忘恩負義
[00:23:44.920 --> 00:23:47.400]  或者不守她的誡命
[00:23:47.400 --> 00:23:48.320]  或者不守誡命
[00:23:48.320 --> 00:23:51.120]  從這些文字我看到
[00:23:51.120 --> 00:23:52.320]  從這些文字我們看到
[00:23:52.320 --> 00:23:54.120]  當時的女士
[00:23:54.120 --> 00:23:55.000]  當時的女士
[00:23:55.000 --> 00:23:55.960]  去出嫁
[00:23:55.960 --> 00:23:56.600]  去嫁
[00:23:56.600 --> 00:23:57.800]  那些嫁衣
[00:23:57.800 --> 00:23:58.600]  嫁衣
[00:23:58.600 --> 00:24:01.920]  和那些裝飾
[00:24:01.920 --> 00:24:02.680]  那些裝飾
[00:24:02.680 --> 00:24:03.440]  我們今天叫什麼?
[00:24:03.440 --> 00:24:04.400]  嫁妝
[00:24:04.400 --> 00:24:06.160]  我們現在叫嫁妝
[00:24:06.160 --> 00:24:08.360]  漸漸記得了
[00:24:08.360 --> 00:24:09.800]  漸漸記得了
[00:24:09.800 --> 00:24:11.880]  漸漸都能記住
[00:24:11.880 --> 00:24:12.840]  但以色列呢?
[00:24:12.840 --> 00:24:14.920]  但以色列呢?
[00:24:14.920 --> 00:24:15.800]  不記得
[00:24:15.800 --> 00:24:16.280]  不記得
[00:24:16.280 --> 00:24:18.680]  卻忘記了我聽到什麼?
[00:24:18.680 --> 00:24:19.840]  卻忘記了我
[00:24:19.840 --> 00:24:21.520]  所以撒伊撒爾列呢?
[00:24:21.520 --> 00:24:22.200]  撒伊撒爾列
[00:24:22.200 --> 00:24:24.080]  我用今天的話來演繹
[00:24:24.080 --> 00:24:25.520]  我用今天的話來演繹
[00:24:25.520 --> 00:24:29.600]  你們是否活在那個世代的人?
[00:24:29.600 --> 00:24:31.040]  你們是否活在那個世代的人?
[00:24:31.040 --> 00:24:34.400]  你們要用語言的慰問
[00:24:34.400 --> 00:24:36.040]  你們要用語言的慰問
[00:24:36.040 --> 00:24:41.720]  耶和華你們的先祖在曠野或絕望之地的遭遇
[00:24:41.720 --> 00:24:42.840]  你們的先祖的曠野或絕望之地的遭遇
[00:24:42.840 --> 00:24:44.720]  對你們先祖
[00:24:44.720 --> 00:24:46.240]  對你們先祖
[00:24:46.240 --> 00:24:48.400]  起事不聞不問呢?
[00:24:48.400 --> 00:24:49.880]  起事不聞不問呢?
[00:24:54.520 --> 00:24:56.320]  你們既是耶和華的百姓
[00:24:56.320 --> 00:24:57.840]  你們既是耶和華的百姓
[00:24:57.840 --> 00:25:00.240]  為什麼在得到自由之後
[00:25:00.240 --> 00:25:01.520]  為什麼在得到自由之後
[00:25:01.520 --> 00:25:03.160]  還要出去遊蕩
[00:25:03.160 --> 00:25:04.200]  還要出去遊蕩
[00:25:04.200 --> 00:25:05.520]  不跟著耶和華呢?
[00:25:05.520 --> 00:25:06.600]  不跟隨耶和華
[00:25:06.600 --> 00:25:09.120]  從來沒有新娘
[00:25:09.120 --> 00:25:11.240]  是不記得她的嫁妝的
[00:25:11.240 --> 00:25:13.200]  承擔沒有新娘不會不記得她的嫁妝
[00:25:13.200 --> 00:25:15.040]  你作為耶和華的百姓
[00:25:15.040 --> 00:25:16.240]  作為耶和華的百姓
[00:25:16.240 --> 00:25:20.360]  你卻忘記了耶和華在無數日子照顧了你們
[00:25:20.360 --> 00:25:22.920]  卻忘記了耶和華在無數日子照顧你們
[00:25:22.920 --> 00:25:24.280]  所以我們今天要思想什麼呢?
[00:25:24.280 --> 00:25:25.720]  所以我們今天要思想什麼呢?
[00:25:25.720 --> 00:25:27.040]  既然蒙了拯救
[00:25:27.040 --> 00:25:28.320]  既然蒙了拯救
[00:25:28.320 --> 00:25:30.560]  就踏入平安踏入2017年
[00:25:30.560 --> 00:25:32.280]  就踏入平安踏入2017年
[00:25:32.280 --> 00:25:34.080]  我們有沒有好像以色列人那樣
[00:25:34.080 --> 00:25:37.080]  忘記上帝過去給我們的恩典呢?
[00:25:37.080 --> 00:25:38.160]  是不是像以色列人一樣
[00:25:38.160 --> 00:25:39.280]  忘記上帝給我們的恩典呢?
[00:25:39.280 --> 00:25:41.080]  我們卡蒙今天上了課
[00:25:41.080 --> 00:25:42.040]  我們卡蒙今天上了課
[00:25:42.040 --> 00:25:44.560]  不要忘記給你過去的恩典
[00:25:44.560 --> 00:25:46.040]  不要忘記上帝過去給你的恩典
[00:25:46.040 --> 00:25:46.880]  否則
[00:25:46.880 --> 00:25:47.480]  否則
[00:25:47.480 --> 00:25:50.360]  你就好像以色列猶大一樣
[00:25:50.360 --> 00:25:51.800]  就像以色列猶大一樣
[00:25:51.800 --> 00:25:52.400]  第二點
[00:25:52.400 --> 00:25:53.920]  第二點
[00:25:53.920 --> 00:25:58.120]  為何投靠我鄙視的埃及和亞述?
[00:25:58.120 --> 00:26:03.720]  為何投靠我鄙視的埃及和亞述?
[00:26:03.720 --> 00:26:04.800]  你讀聖經裡有沒有讀到
[00:26:04.800 --> 00:26:09.360]  上帝對埃及和亞述的感情呢?
[00:26:09.360 --> 00:26:12.120]  你讀聖經裡有沒有讀到
[00:26:12.120 --> 00:26:12.920]  上帝對埃及和亞述的感情呢?
[00:26:12.920 --> 00:26:13.520]  你讀聖經裡有沒有讀到
[00:26:13.520 --> 00:26:13.920]  上帝對埃及和亞述的感情呢?
[00:26:13.920 --> 00:26:14.120]  你讀聖經裡有沒有讀到
[00:26:14.120 --> 00:26:15.440]  上帝對埃及和亞述的感情呢?
[00:26:15.440 --> 00:26:17.160]  上帝有沒有看著這兩個國家?
[00:26:17.160 --> 00:26:18.520]  埃及是被詛咒的
[00:26:18.520 --> 00:26:19.720]  你回到上世紀
[00:26:19.720 --> 00:26:22.320]  埃及是被詛咒的
[00:26:22.320 --> 00:26:23.280]  亞述國呢?
[00:26:23.280 --> 00:26:25.520]  是上帝的棍子而已
[00:26:25.520 --> 00:26:27.520]  是上帝的棍子
[00:26:27.520 --> 00:26:28.320]  用什麼?
[00:26:28.320 --> 00:26:30.040]  用來打不聽話的雞毛掃?
[00:26:30.040 --> 00:26:31.440]  我經常用這個名字
[00:26:31.440 --> 00:26:34.360]  就是用雞毛掃打他
[00:26:34.360 --> 00:26:36.280]  香港是不是很多不聽話的兒子
[00:26:36.280 --> 00:26:37.880]  用雞毛掃打他?
[00:26:37.880 --> 00:26:39.440]  小孩子不聽話
[00:26:39.440 --> 00:26:42.280]  上帝就是上帝的雞毛掃而已
[00:26:42.280 --> 00:26:44.280]  上帝就上帝的雞毛掃
[00:26:44.280 --> 00:26:46.760]  上帝看重的那個呢?
[00:26:46.760 --> 00:26:47.800]  就是他的選民
[00:26:47.800 --> 00:26:49.720]  上帝所看重的是他的選民
[00:26:49.720 --> 00:26:52.720]  好,現在是第二個點
[00:26:52.720 --> 00:26:54.640]  亦都是上帝的哀鳴
