
[00:00:00.000 --> 00:00:07.000]  耶穌教是一本關於神怎麼帶領以色列百姓向前進的書卷。
[00:18:52.000 --> 00:18:55.000]  如果在這樣一個時代成爲禰的器皿,
[00:18:55.000 --> 00:18:58.000]  顯明禰的榮耀來!
[00:18:58.000 --> 00:19:01.000]  而這不單是需要一個牧者的尾聲,
[00:19:01.000 --> 00:19:06.000]  更需要整個會衆在相同的意向上,
[00:19:06.000 --> 00:19:10.000]  我們一起來向前進的!
[00:19:10.000 --> 00:19:11.000]  最後,
[00:19:11.000 --> 00:19:14.000]  當我們在思想到教會要向前進的時候,
[00:19:14.000 --> 00:19:15.000]  我們要來思想,
[00:19:15.000 --> 00:19:18.000]  這個前進的動力在哪裏?
[00:19:18.000 --> 00:19:21.000]  到底是什麼教會前進的動力?
[00:19:21.000 --> 00:19:24.000]  我想唯一的動力,
[00:19:24.000 --> 00:19:27.000]  就是我們對主的順服!
[00:19:27.000 --> 00:19:29.000]  就是我們對主的順服!
[00:19:29.000 --> 00:19:33.000]  因爲擺在我們面前不是沒有代價的!
[00:19:33.000 --> 00:19:36.000]  擺在我們面前不是沒有難處的!
[00:19:36.000 --> 00:19:38.000]  有時候按照我們人的角度來想,
[00:19:38.000 --> 00:19:41.000]  多一事真的不如少一事,不是嗎?
[00:19:41.000 --> 00:19:42.000]  但弟兄姊妹,
[00:19:42.000 --> 00:19:46.000]  最重要的不是多什麼事或少什麼事,
[00:19:46.000 --> 00:19:50.000]  最重要的是什麼是神的事啊!
[00:19:50.000 --> 00:19:53.000]  當年以色列人能夠在耶利哥城
[00:19:53.000 --> 00:19:55.000]  經歷神的得勝,
[00:19:55.000 --> 00:19:56.000]  我告訴你,
[00:19:56.000 --> 00:20:00.000]  是先從約蘇亞的順服開始!
[00:20:00.000 --> 00:20:02.000]  而今天作爲你們的牧師,
[00:20:02.000 --> 00:20:05.000]  我也再一次將我生命的主權
[00:20:05.000 --> 00:20:07.000]  交在神的手中!
[00:20:07.000 --> 00:20:09.000]  這不是我的教會,
[00:20:09.000 --> 00:20:12.000]  這是神的教會!
[00:20:12.000 --> 00:20:16.000]  而我只是神手中一個僕人而已!
[00:20:16.000 --> 00:20:18.000]  但另一方面教會要前進,
[00:20:18.000 --> 00:20:23.000]  我們也需要整個會衆一同來順服!
[00:20:23.000 --> 00:20:24.000]  想想看,
[00:20:24.000 --> 00:20:27.000]  當約蘇亞吩咐以色列百姓說
[00:20:27.000 --> 00:20:30.000]  要去繞城走七天的時候,
[00:20:30.000 --> 00:20:34.000]  你若是當時會衆其中一個,
[00:20:34.000 --> 00:20:37.000]  你會怎麼樣反應?
[00:20:37.000 --> 00:20:39.000]  要繞城走七圈?
[00:20:39.000 --> 00:20:41.000]  你會什麼反應?
[00:20:41.000 --> 00:20:43.000]  埋怨?
[00:20:43.000 --> 00:20:45.000]  還是乾脆離開?
[00:20:45.000 --> 00:20:50.000]  還是你願意順服一同來跟隨?
[00:20:50.000 --> 00:20:52.000]  當神的教會要向前進的時候,
[00:20:52.000 --> 00:20:53.000]  我告訴你,
[00:20:53.000 --> 00:20:55.000]  每一個弟兄姐妹都要跟上,
[00:20:55.000 --> 00:20:57.000]  沒有一個人例外!
[00:20:57.000 --> 00:20:58.000]  跟你媽說,
[00:20:58.000 --> 00:20:59.000]  每一個人都要跟上,
[00:20:59.000 --> 00:21:01.000]  你跟她說,
[00:21:01.000 --> 00:21:03.000]  今天教會若要成長,
[00:21:03.000 --> 00:21:05.000]  不但牧師需要付代價,
[00:21:05.000 --> 00:21:07.000]  會衆也要付代價!
[00:21:07.000 --> 00:21:08.000]  但弟兄姐妹的眼目,
[00:21:08.000 --> 00:21:11.000]  千萬不要只看見代價而已!
[00:21:11.000 --> 00:21:12.000]  我告訴你,
[00:21:12.000 --> 00:21:14.000]  這些我真的明白了!
[00:21:14.000 --> 00:21:17.000]  若是這些代價的付出,
[00:21:17.000 --> 00:21:21.000]  能夠使我們經歷到神的信實跟全能!
[00:21:21.000 --> 00:21:23.000]  若是這些代價的付出,
[00:21:23.000 --> 00:21:27.000]  能夠使神的國在全世界擴展!
[00:21:27.000 --> 00:21:29.000]  若是這些代價的付出,
[00:21:29.000 --> 00:21:32.000]  能夠使神的榮耀彰顯在全地!
[00:21:32.000 --> 00:21:33.000]  我告訴你,
[00:21:33.000 --> 00:21:36.000]  每一份付出都是值得的!
[00:21:36.000 --> 00:21:39.000]  願神再一次激勵我們,
[00:21:39.000 --> 00:21:42.000]  真的在這樣一個教會要前進的關口,
[00:21:42.000 --> 00:21:44.000]  憑着信心,
[00:21:44.000 --> 00:21:46.000]  一同勇敢跟隨!
[00:21:46.000 --> 00:21:48.000]  我們一起禱告!
[00:21:48.000 --> 00:21:50.000]  現在我們再次來到你面前,
[00:21:50.000 --> 00:21:52.000]  我們欣賞我們的感謝跟讚美!
[00:21:52.000 --> 00:21:54.000]  謝謝你再次接着約蘇亞,
[00:21:54.000 --> 00:21:55.000]  再次教導我們,
[00:21:55.000 --> 00:21:58.000]  你的心意就是要我們向前,
[00:21:58.000 --> 00:22:00.000]  不是停留在原地,
[00:22:00.000 --> 00:22:02.000]  而是抓住你的應許,
[00:22:02.000 --> 00:22:04.000]  勇敢向前!
[00:22:04.000 --> 00:22:05.000]  因爲的確,
[00:22:05.000 --> 00:22:08.000]  你所給我們的不是隻是一塊地,
[00:22:08.000 --> 00:22:10.000]  一場征戰,
[00:22:10.000 --> 00:22:12.000]  而是一個城市!
[00:22:12.000 --> 00:22:15.000]  你給我們一個偉大的異象跟夢想,
[00:22:15.000 --> 00:22:17.000]  擺在我們前面!
[00:22:17.000 --> 00:22:20.000]  就讓我們真的是抓住你的應許,
[00:22:20.000 --> 00:22:21.000]  憑着信心,
[00:22:21.000 --> 00:22:23.000]  勇敢跟隨,
[00:22:23.000 --> 00:22:25.000]  直到祝你得勝的應許,
[00:22:25.000 --> 00:22:27.000]  成就在我們中間!
[00:22:27.000 --> 00:22:28.000]  謝謝我們的主!
[00:22:28.000 --> 00:22:30.000]  感謝禱告奉耶穌得勝的名,
[00:22:30.000 --> 00:22:31.000]  祈求!
[00:22:31.000 --> 00:22:32.000]  阿們!
