
[00:00:00.000 --> 00:00:08.000]  我相信每一個父母都為自己的子女,預備最好的環境
[00:20:17.000 --> 00:20:20.000]  分別為性就是上帝將你拿出來
[00:20:20.000 --> 00:20:22.000]  特別侍奉他
[00:20:22.000 --> 00:20:24.000]  其實獅子約翰的祖先
[00:20:24.000 --> 00:20:26.000]  一直都是做祭司
[00:20:26.000 --> 00:20:31.000]  所以他的父親在耶路撒冷有心的人物
[00:20:31.000 --> 00:20:34.000]  約翰其實可以在聖殿的美好環境裏面
[00:20:34.000 --> 00:20:37.000]  即是名校,學習做祭司
[00:20:37.000 --> 00:20:39.000]  學習舊約的經卷
[00:20:39.000 --> 00:20:41.000]  生活舒適,有前途
[00:20:41.000 --> 00:20:45.000]  耶穌說你去見到那些穿細麻布的
[00:20:45.000 --> 00:20:48.000]  漂亮的就是在耶路撒冷
[00:20:48.000 --> 00:20:50.000]  其實他將來
[00:20:50.000 --> 00:20:53.000]  如果他在聖殿名校出來做祭司
[00:20:53.000 --> 00:20:55.000]  都已經是分別為性
[00:20:55.000 --> 00:20:57.000]  上帝要去抗野呢?
[00:20:57.000 --> 00:20:59.000]  但是上帝的旨意
[00:20:59.000 --> 00:21:02.000]  就是約翰去做一些特殊任務
[00:21:02.000 --> 00:21:04.000]  不單止分別為性
[00:21:04.000 --> 00:21:07.000]  而且分別為性這個群體裏面
[00:21:07.000 --> 00:21:09.000]  上帝要他去拿出來
[00:21:09.000 --> 00:21:11.000]  去做一些特別的事
[00:21:11.000 --> 00:21:13.000]  就好像一個國家的軍隊
[00:21:13.000 --> 00:21:15.000]  揀選其中一些出來
[00:21:15.000 --> 00:21:17.000]  訓練成為精銳部隊
[00:21:17.000 --> 00:21:19.000]  去做一些特別的任務
[00:21:19.000 --> 00:21:23.000]  所以約翰可以說在分別為性裏面
[00:21:23.000 --> 00:21:25.000]  是一個特別的部隊
[00:21:25.000 --> 00:21:27.000]  我就想到我們傳恩堂
[00:21:27.000 --> 00:21:31.000]  傳恩堂我覺得都是這樣的
[00:21:31.000 --> 00:21:33.000]  在分別為性裏面
[00:21:33.000 --> 00:21:35.000]  是一個特別的群體
[00:21:35.000 --> 00:21:37.000]  特別的任務
[00:21:37.000 --> 00:21:39.000]  在座當中有些人
[00:21:39.000 --> 00:21:41.000]  就是在這裏受贈成為基督徒
[00:21:41.000 --> 00:21:43.000]  這個就是你第一間教會
[00:21:43.000 --> 00:21:44.000]  但有其他的那些
[00:21:44.000 --> 00:21:46.000]  可能就是在其他地方上
[00:21:46.000 --> 00:21:48.000]  上帝將你帶來傳恩堂
[00:21:48.000 --> 00:21:50.000]  那為甚麼會將你帶來傳恩堂呢?
[00:21:50.000 --> 00:21:54.000]  就是所有教會都是分別為性的
[00:21:54.000 --> 00:21:58.000]  但在分別為性的體系裏面
[00:21:58.000 --> 00:22:01.000]  他將你抽出來放在傳恩堂
[00:22:01.000 --> 00:22:04.000]  就好像將約翰抽出來放在抗爺
[00:22:04.000 --> 00:22:06.000]  做一些特別的任務
[00:22:06.000 --> 00:22:08.000]  這個特別的任務是甚麼呢?
[00:22:08.000 --> 00:22:10.000]  傳恩堂有甚麼特別的氣質呢?
[00:22:10.000 --> 00:22:12.000]  傳恩堂的DNA是甚麼呢?
[00:22:12.000 --> 00:22:15.000]  我可以說傳恩堂的DNA就是宣教
[00:22:15.000 --> 00:22:16.000]  上帝抽你出來
[00:22:16.000 --> 00:22:18.000]  就是要你特別去做宣教
[00:22:18.000 --> 00:22:21.000]  宣教不單止是海外宣教
[00:22:21.000 --> 00:22:23.000]  包括本地宣教
[00:22:23.000 --> 00:22:25.000]  傳恩堂兩方面都著重
[00:22:25.000 --> 00:22:27.000]  傳恩堂不是很大間
[00:22:27.000 --> 00:22:29.000]  我們的歷史是新的
[00:22:29.000 --> 00:22:32.000]  但是我們在周圍
[00:22:32.000 --> 00:22:33.000]  在香港裏面
[00:22:33.000 --> 00:22:35.000]  跟所有的香港人傳福音
[00:22:35.000 --> 00:22:40.000]  我們亦都接觸少數民族
[00:22:40.000 --> 00:22:42.000]  我們又做學生工作
[00:22:42.000 --> 00:22:43.000]  不單止這樣
[00:22:43.000 --> 00:22:46.000]  在海外我們支持很多
[00:22:46.000 --> 00:22:49.000]  不少的宣教士和宣教機構
[00:22:49.000 --> 00:22:51.000]  而且積極參與
[00:22:51.000 --> 00:22:54.000]  播道差會的時工
[00:22:54.000 --> 00:22:56.000]  每一個宗派的差會
[00:22:56.000 --> 00:23:00.000]  就是宗派的宣教磅秘
[00:23:00.000 --> 00:23:03.000]  一個宗派沒有了差會
[00:23:03.000 --> 00:23:04.000]  就好像自廢武功
[00:23:04.000 --> 00:23:06.000]  斬了自己的手一樣
[00:23:06.000 --> 00:23:08.000]  上帝竟然揀選我們
[00:23:08.000 --> 00:23:10.000]  傳恩堂的弟兄姊妹
[00:23:10.000 --> 00:23:13.000]  在播道中派的差會裏面
[00:23:13.000 --> 00:23:15.000]  擔任非常重要的工作
[00:23:15.000 --> 00:23:17.000]  因為你和我
[00:23:17.000 --> 00:23:19.000]  開始傳恩堂的時候
[00:23:19.000 --> 00:23:23.000]  都沒有想到上帝這樣使用我們
[00:23:23.000 --> 00:23:24.000]  所以我可以說
[00:23:24.000 --> 00:23:26.000]  上帝將你放在傳恩堂
[00:23:26.000 --> 00:23:27.000]  不是偶然的
[00:23:27.000 --> 00:23:28.000]  不是這裏的地方好
[00:23:28.000 --> 00:23:29.000]  這裏的地方都挺好的
[00:23:29.000 --> 00:23:30.000]  風景又不錯
[00:23:30.000 --> 00:23:32.000]  望出去有山有水
[00:23:32.000 --> 00:23:34.000]  但是他要你
[00:23:34.000 --> 00:23:36.000]  在這個環境裏面
[00:23:36.000 --> 00:23:38.000]  成為一個特種部隊
[00:23:38.000 --> 00:23:40.000]  就是以宣教為使命
[00:23:40.000 --> 00:23:41.000]  不過我感恩
[00:23:41.000 --> 00:23:43.000]  上帝沒有叫你去抗野
[00:23:43.000 --> 00:23:45.000]  上帝沒有叫你約駱駝門
[00:23:45.000 --> 00:23:47.000]  沒有叫你去吃蝗蟲野蜜
[00:23:47.000 --> 00:23:51.000]  但是叫你做一些特別的事
[00:23:51.000 --> 00:23:54.000]  所以我希望鼓勵大家
[00:23:54.000 --> 00:23:55.000]  在神面前祈禱
[00:23:55.000 --> 00:23:58.000]  怎樣使用這個機會
[00:23:58.000 --> 00:24:00.000]  能夠真的傳福音呢
[00:24:00.000 --> 00:24:02.000]  聖誕節就快到了
[00:24:02.000 --> 00:24:03.000]  耶穌回來了
[00:24:03.000 --> 00:24:06.000]  耶穌降生已經二千多年
[00:24:06.000 --> 00:24:08.000]  有一天他會再回來
[00:24:08.000 --> 00:24:11.000]  二塞亞斯最尾章第十八節
[00:24:11.000 --> 00:24:13.000]  我跟大家講到提過
[00:24:13.000 --> 00:24:15.000]  上帝說事後將到
[00:24:15.000 --> 00:24:16.000]  我要萬民萬族
[00:24:16.000 --> 00:24:18.000]  照來看見我的榮耀
[00:24:18.000 --> 00:24:20.000]  我們傳恩堂這個宣教目的
[00:24:20.000 --> 00:24:21.000]  就是要萬民萬族
[00:24:21.000 --> 00:24:24.000]  來看到上帝的榮耀
[00:24:24.000 --> 00:24:26.000]  這點我們值得學
[00:24:26.000 --> 00:24:29.000]  分別為信裏面的分別為聖
[00:24:29.000 --> 00:24:31.000]  分別為聖裏面的特種部隊
[00:24:31.000 --> 00:24:32.000]  就是你
[00:24:32.000 --> 00:24:34.000]  就是傳恩堂的弟兄姊妹
[00:24:34.000 --> 00:24:35.000]  第二點
[00:24:35.000 --> 00:24:41.000]  學習師世約合艱苦節儉守紀律
[00:24:41.000 --> 00:24:43.000]  你為了神的言故
[00:24:43.000 --> 00:24:47.000]  你可以生活清淡一點
[00:24:47.000 --> 00:24:49.000]  以致你可以支持神的侍功
[00:24:49.000 --> 00:24:51.000]  以致你可以做一個榜樣
[00:24:51.000 --> 00:24:55.000]  幫助社會裏面有衰的人
[00:24:55.000 --> 00:24:57.000]  支持上帝的工作
[00:24:57.000 --> 00:24:59.000]  正直坦誠
[00:24:59.000 --> 00:25:01.000]  耶穌說事就是事
[00:25:01.000 --> 00:25:04.000]  說不事就是不事
[00:25:04.000 --> 00:25:07.000]  現要為信仰付出代價
[00:25:07.000 --> 00:25:08.000]  直到目前為止
[00:25:08.000 --> 00:25:10.000]  香港的教會基督徒
[00:25:10.000 --> 00:25:12.000]  不需要為自己的信仰
[00:25:12.000 --> 00:25:15.000]  付出生命的代價
[00:25:15.000 --> 00:25:16.000]  沒有人因為你是基督徒
[00:25:16.000 --> 00:25:17.000]  想殺你
[00:25:17.000 --> 00:25:19.000]  但是在每日的生活裏面
[00:25:19.000 --> 00:25:20.000]  都付出代價
[00:25:20.000 --> 00:25:21.000]  你跟人傳福音
[00:25:21.000 --> 00:25:22.000]  人家得你
[00:25:22.000 --> 00:25:23.000]  或者不理你
[00:25:23.000 --> 00:25:24.000]  你覺得面目蒙
[00:25:24.000 --> 00:25:26.000]  這些都是代價
[00:25:26.000 --> 00:25:28.000]  你用你的金錢
[00:25:28.000 --> 00:25:29.000]  支持宣教
[00:25:29.000 --> 00:25:30.000]  你用你的時間
[00:25:30.000 --> 00:25:32.000]  在教會裏面侍奉
[00:25:32.000 --> 00:25:34.000]  都是一些相當程度的代價
[00:25:34.000 --> 00:25:37.000]  但這是值得的
[00:25:37.000 --> 00:25:39.000]  耶穌說你積財寶在天上
[00:25:39.000 --> 00:25:42.000]  他百倍千倍地還給你
[00:25:42.000 --> 00:25:48.000]  所以我們在施洗藥物人生裏面
[00:25:48.000 --> 00:25:52.000]  很短的記錄裏面
[00:25:52.000 --> 00:25:54.000]  我們看到這個人
[00:25:54.000 --> 00:25:55.000]  真的很偉大
[00:25:55.000 --> 00:25:57.000]  真的上帝所揀選
[00:25:57.000 --> 00:25:59.000]  他贏在起跑線是值得的
[00:25:59.000 --> 00:26:00.000]  因為他未出母胎
[00:26:00.000 --> 00:26:02.000]  已經被聖靈充滿
[00:26:02.000 --> 00:26:04.000]  你和我就不夠這樣說
[00:26:04.000 --> 00:26:08.000]  但是上帝未出母胎
[00:26:08.000 --> 00:26:09.000]  就充滿他
[00:26:09.000 --> 00:26:11.000]  就是上帝揀選他
[00:26:11.000 --> 00:26:13.000]  其實上帝也揀選了你
[00:26:13.000 --> 00:26:15.000]  你得救是本乎因
[00:26:15.000 --> 00:26:16.000]  就揀選了你
[00:26:16.000 --> 00:26:18.000]  甚至將你放在這裏
[00:26:18.000 --> 00:26:21.000]  在這裏一起來同心合意
[00:26:21.000 --> 00:26:24.000]  你不是等著排到上天堂
[00:26:24.000 --> 00:26:27.000]  你在這裏其實有一個重要的使命
[00:26:27.000 --> 00:26:29.000]  就是我們一起宣教
[00:26:29.000 --> 00:26:31.000]  為主的道
[00:26:31.000 --> 00:26:35.000]  來發揚光大
[00:26:35.000 --> 00:26:37.000]  歷史書告訴我們
[00:26:37.000 --> 00:26:40.000]  世界上很多著名的人
[00:26:40.000 --> 00:26:43.000]  但沒有提到施洗藥物
[00:26:43.000 --> 00:26:44.000]  其實施洗藥物
[00:26:44.000 --> 00:26:47.000]  才是最重要的人之一
[00:26:47.000 --> 00:26:49.000]  舊約的先知以塞亞
[00:26:49.000 --> 00:26:52.000]  和馬拉基都預言他的降臨
[00:26:52.000 --> 00:26:54.000]  上帝為他度身訂造
[00:26:54.000 --> 00:26:56.000]  一個獨特的生命
[00:26:56.000 --> 00:26:57.000]  但是我要跟你說
[00:26:57.000 --> 00:26:59.000]  上帝也為你度身訂造
[00:26:59.000 --> 00:27:01.000]  一個獨特的生命
[00:27:01.000 --> 00:27:05.000]  讓我們今天聖誕節就快來到的時候
[00:27:05.000 --> 00:27:07.000]  我們在神面前反思
[00:27:07.000 --> 00:27:09.000]  怎樣能夠再一次
[00:27:09.000 --> 00:27:11.000]  將自己的生命奉獻
[00:27:11.000 --> 00:27:12.000]  好像約翰那樣
[00:27:12.000 --> 00:27:13.000]  盡忠職守
[00:27:13.000 --> 00:27:15.000]  分別為聖
[00:27:15.000 --> 00:27:16.000]  正直敢言
[00:27:16.000 --> 00:27:17.000]  經歷耶穌基督
[00:27:17.000 --> 00:27:19.000]  給我們一個豐盛的人生
[00:27:19.000 --> 00:27:21.000]  我們一起低頭祈禱
[00:27:21.000 --> 00:27:22.000]  昌總我們多謝你
[00:27:22.000 --> 00:27:25.000]  我們看到你揀選的牧人
[00:27:25.000 --> 00:27:28.000]  在這個歷史的重要時刻
[00:27:28.000 --> 00:27:30.000]  為主開路
[00:27:30.000 --> 00:27:35.000]  叫耶穌基督的降臨
[00:27:35.000 --> 00:27:39.000]  真的成就了神的恩典
[00:27:39.000 --> 00:27:40.000]  主我們在你面前
[00:27:40.000 --> 00:27:42.000]  我們要學習祂
[00:27:42.000 --> 00:27:44.000]  求你恩待我們全恩惠一同
[00:27:44.000 --> 00:27:45.000]  讓我們的生活有意義
[00:27:45.000 --> 00:27:47.000]  讓我們對準你
[00:27:47.000 --> 00:27:49.000]  讓我們潔淨自己在你面前
[00:27:49.000 --> 00:27:51.000]  一生一世奉獻給你
[00:27:51.000 --> 00:27:52.000]  為你使用
[00:27:52.000 --> 00:27:53.000]  奉耶穌基督的名
[00:27:53.000 --> 00:27:53.500]  阿姆
