
[00:00:00.000 --> 00:00:05.520]  你還記不記得你讀書的時候那些解方程式的方法
[00:19:45.720 --> 00:19:48.160]  還是說我沒怎麼逛過那裡
[00:19:48.160 --> 00:19:49.560]  我發現沒怎麼看見
[00:19:49.560 --> 00:19:51.760]  好像少了
[00:19:51.760 --> 00:19:53.680]  但其實你發現不是
[00:19:53.680 --> 00:19:59.440]  因為現在很多時候不需要靠這種實體界線
[00:19:59.440 --> 00:20:01.920]  而是透過網上的方式
[00:20:01.920 --> 00:20:03.920]  透過跨媒體的方式
[00:20:03.920 --> 00:20:06.280]  原來很多色情的界線
[00:20:06.280 --> 00:20:09.160]  已經無界線地衝擊我們
[00:20:09.160 --> 00:20:11.760]  原來這個世界就是這樣「色無界」
[00:20:11.760 --> 00:20:14.680]  原來已經不需要固定在某個地方
[00:20:14.680 --> 00:20:17.440]  才會接觸到一些和性有關
[00:20:17.440 --> 00:20:19.920]  原來到處都圍著你
[00:20:19.920 --> 00:20:21.880]  意圖去攻擊你
[00:20:21.880 --> 00:20:24.280]  另外一個叫「色無界」是什麼呢?
[00:20:24.280 --> 00:20:26.200]  就是內在的
[00:20:26.200 --> 00:20:27.200]  就是什麼呢?
[00:20:27.200 --> 00:20:29.360]  我們不知不覺在今天的社會裡
[00:20:29.360 --> 00:20:32.200]  那個文化都告訴我們
[00:20:32.200 --> 00:20:35.760]  「色」是不需要禁戒的
[00:20:35.760 --> 00:20:38.600]  「色」是不需要禁戒的
[00:20:38.600 --> 00:20:40.680]  今天的文化裡似乎就是
[00:20:40.680 --> 00:20:43.840]  當你看很多的電影
[00:20:43.840 --> 00:20:45.360]  很多的作品
[00:20:45.360 --> 00:20:47.720]  其實越來越露骨
[00:20:47.720 --> 00:20:50.280]  以前我們看一些電影
[00:20:50.280 --> 00:20:52.880]  是有很多的要求
[00:20:52.880 --> 00:20:58.160]  很斯文的感覺
[00:20:58.160 --> 00:21:04.480]  例如電影現在又不會吸煙
[00:21:04.480 --> 00:21:06.600]  基本上很多電影都不會吸煙
[00:21:06.600 --> 00:21:08.640]  如果是香港電影
[00:21:08.640 --> 00:21:13.400]  基本上都很少很粗口的粗口
[00:21:13.400 --> 00:21:15.520]  但我發現現在在網上
[00:21:15.520 --> 00:21:17.040]  你看那些YouTuber
[00:21:17.040 --> 00:21:21.560]  那些YouTuber是完全不需要去修飾
[00:21:21.560 --> 00:21:23.280]  粗口不斷播出來
[00:21:23.280 --> 00:21:24.240]  不斷爆出來
[00:21:24.240 --> 00:21:27.440]  是完全覺得沒問題
[00:21:27.440 --> 00:21:29.840]  而那些電影是很吵架的
[00:21:29.840 --> 00:21:31.920]  最近我們發現Netflix
[00:21:31.920 --> 00:21:34.280]  也有一套電影推出了
[00:21:34.280 --> 00:21:39.400]  叫做Billionaire's Bunker
[00:21:39.400 --> 00:21:42.720]  這套是說那些億萬富翁
[00:21:42.720 --> 00:21:45.240]  要逃離一個鬧市
[00:21:45.240 --> 00:21:49.680]  躲到一個山洞去避開戰爭的災難
[00:21:49.680 --> 00:21:52.080]  我想這套電影都很好看
[00:21:52.080 --> 00:21:53.880]  很緊張的劇情片
[00:21:53.880 --> 00:21:56.480]  但發現越看越吵架
[00:21:56.480 --> 00:22:00.160]  因為當中兩個有錢人
[00:22:00.160 --> 00:22:02.480]  這個跟他老婆有關係
[00:22:02.480 --> 00:22:04.400]  他老婆又跟另一個人有關係
[00:22:04.400 --> 00:22:06.200]  他兒子又不知道跟誰有關係
[00:22:06.200 --> 00:22:11.440]  他女兒又害死了他姐姐的男朋友
[00:22:11.440 --> 00:22:16.920]  總之那些感情線你亂到線就亂到
[00:22:16.920 --> 00:22:21.720]  看完之後我真的受不住了
[00:22:21.720 --> 00:22:23.400]  因為很吵架
[00:22:23.400 --> 00:22:24.560]  因為對於很多人來說
[00:22:24.560 --> 00:22:28.480]  今天的界線不需要這樣分
[00:22:28.480 --> 00:22:32.000]  所以這套電影裡有幾對同性戀
[00:22:32.000 --> 00:22:34.040]  那種界線就是
[00:22:34.040 --> 00:22:35.880]  原來我們今天的文化
[00:22:35.880 --> 00:22:39.360]  我們自己都覺得不需要這麼多規範
[00:22:39.360 --> 00:22:40.840]  不需要這麼多界線
[00:22:40.840 --> 00:22:45.000]  而外在都不斷用很多方法去衝破底線
[00:22:45.000 --> 00:22:48.720]  所以我覺得今天值得去想的一個問題就是
[00:22:48.720 --> 00:22:53.080]  我們面對這個社會的風氣是色無界和色無界的時候
[00:22:53.080 --> 00:22:55.280]  我們怎樣去面對呢?
[00:22:55.280 --> 00:22:57.920]  特別當耶穌說
[00:22:57.920 --> 00:23:03.120]  不是真的有些奸淫才會出問題
[00:23:03.120 --> 00:23:07.320]  而是當你在思想上動了淫念的時候
[00:23:07.320 --> 00:23:10.880]  已經要面對上帝了
[00:23:10.880 --> 00:23:13.440]  所以我想一下
[00:23:13.440 --> 00:23:17.920]  對於我們做門徒的反思是什麼呢?
[00:23:17.920 --> 00:23:19.000]  第一個就是
[00:23:19.000 --> 00:23:20.240]  我們做門徒應該要想一下
[00:23:20.240 --> 00:23:24.720]  我們怎樣在這個世代裡去解釋
[00:23:24.720 --> 00:23:28.280]  以致我們無奸淫無淫念呢?
[00:23:28.280 --> 00:23:30.880]  當然剛才這幅圖你會看到
[00:23:30.880 --> 00:23:33.720]  是否需要壯士斷臂
[00:23:33.720 --> 00:23:34.520]  斬了你的手
[00:23:34.520 --> 00:23:36.280]  當你的手一上網
[00:23:36.280 --> 00:23:38.280]  就斬了你的手呢?
[00:23:38.280 --> 00:23:40.240]  當然我們知道是不會的
[00:23:40.240 --> 00:23:41.640]  但我們可以怎樣呢?
[00:23:41.640 --> 00:23:44.040]  我自己也想了一些可行的方法
[00:23:44.040 --> 00:23:46.040]  或者我們可以探索的方法
[00:23:46.040 --> 00:23:47.600]  可能你想到更多也說不定
[00:23:47.600 --> 00:23:49.440]  不過來刺激一下大家想一下
[00:23:49.440 --> 00:23:54.120]  特別當你在網上有這麼多不同的東西彈出來的時候
[00:23:54.120 --> 00:23:58.240]  第一個我想到的就是壯士斷臂
[00:23:58.240 --> 00:24:00.360]  壯士斷臂大家明白吧
[00:24:00.360 --> 00:24:03.360]  但如果我們今天在這個世代裡
[00:24:03.360 --> 00:24:06.480]  如果有很多東西衝擊我們的價值的時候
[00:24:06.480 --> 00:24:09.240]  會不會有些時候我們要去謹慎一下
[00:24:09.240 --> 00:24:11.240]  要壯士斷臂
[00:24:11.240 --> 00:24:12.640]  斷臂是包括了
[00:24:12.640 --> 00:24:17.720]  如果有些應用程式真的會令你有很多不好的思想
[00:24:17.720 --> 00:24:20.080]  真的要小心一點,要刪除一下
[00:24:20.080 --> 00:24:23.640]  有時候有些YouTube影片可能不適合你的
[00:24:23.640 --> 00:24:25.320]  那你真的要想一下怎樣去面對
[00:24:25.320 --> 00:24:27.880]  待會我們也會再說
[00:24:27.880 --> 00:24:29.800]  所以這個我覺得是第一個
[00:24:29.800 --> 00:24:32.480]  我想到的一個值得在這個世代裡面想一下
[00:24:32.480 --> 00:24:33.840]  怎樣去戒
[00:24:33.840 --> 00:24:37.000]  他們沒有戒,但我們要戒住他們
[00:24:37.000 --> 00:24:38.840]  第二個我想到的是什麼呢
[00:24:38.840 --> 00:24:41.960]  我們要戰勝這個演算法
[00:24:41.960 --> 00:24:45.240]  大家知不知道你平時用手機用電腦
[00:24:45.240 --> 00:24:48.360]  有所謂的演算法
[00:24:48.360 --> 00:24:52.120]  演算法就是今時今日這個世代最好的方法
[00:24:52.120 --> 00:24:54.040]  就是對於那些做生意的人
[00:24:54.040 --> 00:24:58.280]  藉著一個演算法就可以知道你喜歡什麼
[00:24:58.280 --> 00:24:59.680]  知道你喜歡什麼之後
[00:24:59.680 --> 00:25:02.440]  他就馬上推出你喜歡的東西
[00:25:02.440 --> 00:25:06.120]  以致你不斷看他要的東西
[00:25:06.120 --> 00:25:08.600]  這個就是那種演算法
[00:25:08.600 --> 00:25:10.720]  藉著這種演算法
[00:25:10.720 --> 00:25:17.400]  你會發現好像你有一點點興趣的就鋪天蓋地而來
[00:25:17.400 --> 00:25:19.280]  舉一個例子
[00:25:19.280 --> 00:25:25.720]  前兩天有個需要我就要去看車了
[00:25:25.720 --> 00:25:28.280]  我只是去了一個看車的網站裡面
[00:25:28.280 --> 00:25:33.360]  看一看有什麼車款大約什麼價錢
[00:25:33.360 --> 00:25:38.040]  之後就彈出了很多不同的公司
[00:25:38.040 --> 00:25:42.080]  像是AutoNation在Weston那間
[00:25:42.080 --> 00:25:43.840]  Pample Price那間
[00:25:43.840 --> 00:25:47.600]  很多間賣車公司彈了廣告出來
[00:25:47.600 --> 00:25:49.920]  不單止是AutoNation這間公司
[00:25:49.920 --> 00:25:51.680]  還有其他的公司
[00:25:51.680 --> 00:25:55.560]  全部的車都是在我的Facebook裡面佔據著
[00:25:55.560 --> 00:26:01.000]  在我看YouTube裡面彈出很多都是叫我買車的
[00:26:01.000 --> 00:26:03.600]  我只是一個小小的舉動就吸引了他
[00:26:03.600 --> 00:26:04.600]  為什麼呢?
[00:26:04.600 --> 00:26:07.040]  他追蹤我的曲奇
[00:26:07.040 --> 00:26:09.800]  不是追蹤我的曲奇餅
[00:26:09.800 --> 00:26:17.400]  追蹤我的過程記錄就知道原來你有興趣
[00:26:17.400 --> 00:26:20.200]  所以就重要了
[00:26:20.200 --> 00:26:25.640]  今天我們要想一想 當我們按一些網站的時候真的要謹慎
[00:26:25.640 --> 00:26:27.760]  特別是你會知道他會演算的話
[00:26:27.760 --> 00:26:33.200]  如果我們真的被一些吸引眼球的不好的意念
[00:26:33.200 --> 00:26:34.880]  你按進去看一下
[00:26:34.880 --> 00:26:37.040]  你會知道那個演算法會告訴你
[00:26:37.040 --> 00:26:40.480]  他不斷播那些東西給你看
[00:26:40.480 --> 00:26:45.080]  所以你要知道我們要怎樣想一想勝過演算法
[00:26:45.080 --> 00:26:47.840]  而其中一種方法當然就是不按
[00:26:47.840 --> 00:26:51.600]  但另一種方法我覺得還好一點
[00:26:51.600 --> 00:26:53.240]  既然他用演算法
[00:26:53.240 --> 00:26:55.840]  我就多按一些真的好的東西
[00:26:55.840 --> 00:26:57.160]  讓他彈多一點出來
[00:26:57.160 --> 00:27:04.040]  例如有很多好的YouTube幫我們更加認識神
[00:27:04.040 --> 00:27:08.080]  我自己每一天都會看左邊那個
[00:27:08.080 --> 00:27:11.600]  左邊那個就是台灣的一間淡水教會
[00:27:11.600 --> 00:27:14.400]  他們每一天都有讀經釋義
[00:27:14.400 --> 00:27:19.040]  每一天都會講解一段聖經 幫我重溫一些聖經
[00:27:19.040 --> 00:27:20.840]  當我按了這個之後
[00:27:20.840 --> 00:27:23.600]  每一天他就自己彈出來了
[00:27:23.600 --> 00:27:27.120]  每一天彈出來的不是一些不合上帝心意的東西
[00:27:27.120 --> 00:27:33.320]  而是每一天都是幫我去造就我靈命和生命的東西
[00:27:33.320 --> 00:27:37.760]  以致我動的不是淫念 是神念
[00:27:37.760 --> 00:27:39.800]  當我裡面動很多神念的話
[00:27:39.800 --> 00:27:42.440]  我自然就會想很多神的東西
[00:27:42.440 --> 00:27:44.320]  幫助我生命
[00:27:44.320 --> 00:27:47.080]  當然看YouTube開車就不方便
[00:27:47.080 --> 00:27:51.680]  因為手機的YouTube是你按著YouTube
[00:27:51.680 --> 00:27:54.200]  關掉螢幕就會關掉
[00:27:54.200 --> 00:27:55.640]  當然有其他方法解決
[00:27:55.640 --> 00:27:59.120]  有興趣問一下Ivan
[00:27:59.120 --> 00:28:00.720]  他一定可以解答你
[00:28:00.720 --> 00:28:04.000]  但是另外一些就是你可以用Podcast
[00:28:04.000 --> 00:28:09.120]  Podcast就是可以播放一些聲音的軟件
[00:28:09.120 --> 00:28:12.760]  可以幫你播放很多聖經的講道
[00:28:12.760 --> 00:28:15.880]  一些好的牧者的分享
[00:28:15.880 --> 00:28:20.160]  你知不知道最右邊那個是誰?
[00:28:20.160 --> 00:28:22.520]  是Karen的老公
[00:28:22.520 --> 00:28:23.720]  是Dave
[00:28:23.720 --> 00:28:25.680]  他也有一些Podcast
[00:28:25.680 --> 00:28:28.720]  他也很好 我也有聽過
[00:28:28.720 --> 00:28:32.040]  說一些我們為神去爭戰的事情
[00:28:32.040 --> 00:28:37.400]  所以第一個我們要去思考的就是
[00:28:37.400 --> 00:28:38.600]  謹慎
[00:28:38.600 --> 00:28:43.400]  我們要去解除一些引致我們思想犯罪的事情
[00:28:43.400 --> 00:28:44.880]  這個可以是色
[00:28:44.880 --> 00:28:47.280]  也可以是其他的事情
[00:28:47.280 --> 00:28:48.800]  耶穌提醒我們
[00:28:48.800 --> 00:28:51.600]  不要讓我們思想上犯罪
[00:28:51.600 --> 00:28:53.200]  要小心
[00:28:53.200 --> 00:28:56.920]  第二個和大家去思考的就是論優妻
[00:28:56.920 --> 00:28:59.480]  論優妻這個段落是兩節
[00:28:59.480 --> 00:29:00.920]  又有話說
[00:29:00.920 --> 00:29:03.800]  無論誰優妻都要給他優恕
[00:29:03.800 --> 00:29:06.440]  但是我告訴你們凡優妻的
[00:29:06.440 --> 00:29:08.640]  除非是因不徵的緣故
[00:29:08.640 --> 00:29:12.000]  否則就是使他犯奸淫了
[00:29:12.000 --> 00:29:14.320]  人若娶被優的婦人
[00:29:14.320 --> 00:29:17.320]  也是犯奸淫了
[00:29:17.320 --> 00:29:19.240]  我會給一個分題
[00:29:19.240 --> 00:29:23.400]  提醒我們要重情
[00:29:23.400 --> 00:29:24.880]  為什麼這樣說呢?
[00:29:24.880 --> 00:29:27.600]  這裡說到婚姻
[00:29:27.600 --> 00:29:30.720]  耶穌提醒我們關於婚姻裡的事情
[00:29:30.720 --> 00:29:34.720]  很有趣的 我們有沒有想過怎樣去看我們的婚姻呢?
[00:29:34.720 --> 00:29:37.160]  這裡似乎說無論誰優妻
[00:29:37.160 --> 00:29:39.280]  只要給他優恕就可以了
[00:29:39.280 --> 00:29:42.040]  這個就是民事和法理出行的理解
[00:29:42.040 --> 00:29:45.920]  誰想離婚就給他優恕
[00:29:45.920 --> 00:29:49.680]  我想今天我們結婚會怎樣?
[00:29:49.680 --> 00:29:51.440]  我們結婚很緊張
[00:29:51.440 --> 00:29:54.240]  我們會簽一張結婚證書
[00:29:54.240 --> 00:29:57.440]  我們會大排筵席
[00:29:57.440 --> 00:30:00.200]  但我們離婚不會大排筵席
[00:30:00.200 --> 00:30:01.640]  不會請所有親友來
[00:30:01.640 --> 00:30:04.880]  「我們離婚了 恭喜我」
[00:30:04.880 --> 00:30:06.760]  也不會這樣
[00:30:06.760 --> 00:30:08.480]  我們只要一張優恕
[00:30:08.480 --> 00:30:12.320]  一張離婚證書就可以了
[00:30:12.320 --> 00:30:16.800]  有沒有想過我們的狀況是
[00:30:16.800 --> 00:30:18.720]  因為我們會不會覺得
[00:30:18.720 --> 00:30:20.760]  這個分開
[00:30:20.760 --> 00:30:23.240]  是令你得到一個開心的出路
[00:30:23.240 --> 00:30:27.120]  所以我們很快就解決了
[00:30:27.120 --> 00:30:28.440]  究竟我們有沒有想過
[00:30:28.440 --> 00:30:31.160]  當日你這麼辛苦才能結婚
[00:30:31.160 --> 00:30:35.600]  為何今天我們這麼輕易離婚
[00:30:35.600 --> 00:30:38.800]  究竟今天上帝怎樣看待我們的婚姻
[00:30:38.800 --> 00:30:41.400]  這也是耶穌在這個段落裡
[00:30:41.400 --> 00:30:44.360]  要讓我們思考的
[00:30:44.360 --> 00:30:47.880]  事實上按照舊約的律法
[00:30:47.880 --> 00:30:49.680]  去到耶穌年代
[00:30:49.680 --> 00:30:56.360]  確實如果有人要他的妻子離開
[00:30:56.360 --> 00:30:58.520]  在當時的法例裡
[00:30:58.520 --> 00:31:02.960]  真的可以給一封優恕 離婚證明書就可以了
[00:31:02.960 --> 00:31:04.920]  你看看在《生命記》裡
[00:31:04.920 --> 00:31:08.240]  在摩西的年代已經這樣說
[00:31:08.240 --> 00:31:11.440]  「人若娶妻作了他的丈夫
[00:31:11.440 --> 00:31:13.640]  發現他有不合宜的事
[00:31:13.640 --> 00:31:14.840]  不喜歡他
[00:31:14.840 --> 00:31:17.720]  就寫優恕交在他手中
[00:31:17.720 --> 00:31:20.360]  打發他離開夫家」
[00:31:20.360 --> 00:31:22.840]  就是這樣
[00:31:22.840 --> 00:31:24.960]  好像很輕鬆
[00:31:24.960 --> 00:31:26.200]  不合宜的事
[00:31:26.200 --> 00:31:29.720]  事實上去到耶穌的年代
[00:31:29.720 --> 00:31:33.440]  那些人都是這樣的
[00:31:33.440 --> 00:31:35.600]  利用摩西的律法
[00:31:35.600 --> 00:31:36.960]  只要有不合宜的事
[00:31:36.960 --> 00:31:38.720]  就可以休了他
[00:31:38.720 --> 00:31:40.040]  不喜歡就可以了
[00:31:40.040 --> 00:31:45.480]  所以有一些寬鬆的拉比老師說
[00:31:45.480 --> 00:31:47.280]  煮菜不好吃
[00:31:47.280 --> 00:31:50.720]  都可以成為一個不喜歡不合宜的理由
[00:31:50.720 --> 00:31:52.680]  所以就可以休了他
[00:31:52.680 --> 00:31:57.120]  原來當時他們就用了這種文字的理解
[00:31:57.120 --> 00:31:59.120]  找到不合宜的理由
[00:31:59.120 --> 00:32:00.560]  不喜歡的理由
[00:32:00.560 --> 00:32:01.440]  就可以休他
[00:32:01.440 --> 00:32:03.520]  於是他們找了很多理由
[00:32:03.520 --> 00:32:07.560]  去輕易說我們的婚姻結束了
[00:32:07.560 --> 00:32:10.400]  我們的婚姻完蛋了
[00:32:10.400 --> 00:32:12.880]  究竟今天我們怎麼看婚姻呢
[00:32:12.880 --> 00:32:14.480]  很老實
[00:32:14.480 --> 00:32:16.560]  這是合法的
[00:32:16.560 --> 00:32:17.960]  但是是不是合情呢
[00:32:17.960 --> 00:32:20.080]  離婚是合法的
[00:32:20.080 --> 00:32:21.400]  特別在今天
[00:32:21.400 --> 00:32:23.440]  無論在世界各地的社會裡
[00:32:23.440 --> 00:32:25.720]  似乎更加方便
[00:32:25.720 --> 00:32:27.000]  是越來越簡單
[00:32:27.000 --> 00:32:27.800]  越來越方便
[00:32:27.800 --> 00:32:28.800]  越來越快捷
[00:32:28.800 --> 00:32:30.880]  去完成一個離婚
[00:32:30.880 --> 00:32:32.640]  我沒有說離婚不可以
[00:32:32.640 --> 00:32:35.400]  不過這裡說合法的時候
[00:32:35.400 --> 00:32:37.920]  但是整個行動背後
[00:32:37.920 --> 00:32:42.720]  是不是合情的呢
[00:32:42.720 --> 00:32:43.880]  耶穌怎麼說呢
[00:32:43.880 --> 00:32:46.400]  我們看看耶穌的說法
[00:32:46.400 --> 00:32:48.000]  耶穌說凡優妻令娶的
[00:32:48.000 --> 00:32:50.520]  除非是因為不貞的緣故
[00:32:50.520 --> 00:32:53.240]  否則就是令她犯奸淫
[00:32:53.240 --> 00:32:56.120]  如果人若娶這個被休的婦人
[00:32:56.120 --> 00:32:59.360]  她也是犯奸淫
[00:32:59.360 --> 00:33:02.000]  我們理解一下這裡說什麼
[00:33:02.000 --> 00:33:05.960]  這裡說如果猶太人
[00:33:05.960 --> 00:33:09.480]  其實他們休妻是有理由
[00:33:09.480 --> 00:33:12.960]  剛才說要有一個合情理的理由
[00:33:12.960 --> 00:33:15.160]  但是原來耶穌的說法就是
[00:33:15.160 --> 00:33:18.360]  合情理的理由
[00:33:18.360 --> 00:33:21.960]  就是因為不貞的緣故
[00:33:21.960 --> 00:33:23.080]  因為不貞的緣故
[00:33:23.080 --> 00:33:26.800]  就是合情的理由
[00:33:26.800 --> 00:33:32.040]  所以你記得在約瑟和瑪麗亞的時候
[00:33:32.040 --> 00:33:35.360]  瑪麗亞懷孕的時候
[00:33:35.360 --> 00:33:37.240]  約瑟想怎樣
[00:33:37.240 --> 00:33:39.160]  想休妻
[00:33:39.160 --> 00:33:41.120]  他們還沒有同房
[00:33:41.120 --> 00:33:45.200]  但是他想給瑪麗亞一封休書
[00:33:45.200 --> 00:33:46.400]  給她一封休書
[00:33:46.400 --> 00:33:48.880]  因為確實有懷孕
[00:33:48.880 --> 00:33:50.400]  又不是她
[00:33:50.400 --> 00:33:52.400]  唯一的解釋是什麼
[00:33:52.400 --> 00:33:53.920]  一定是奸淫
[00:33:53.920 --> 00:33:57.640]  當然我們接受另一種說法
[00:33:57.640 --> 00:34:00.200]  但一般的理解就是不貞的緣故
[00:34:00.200 --> 00:34:02.480]  所以這個緣故給一封休書
[00:34:02.480 --> 00:34:05.480]  是很合情合理的
[00:34:05.480 --> 00:34:07.000]  這個也是耶穌說的
[00:34:07.000 --> 00:34:10.680]  這個就是一個可以接受的緣故
[00:34:10.680 --> 00:34:12.880]  其實事實上就是
[00:34:12.880 --> 00:34:16.440]  我們知道耶穌也說過
[00:34:16.440 --> 00:34:18.160]  摩西因為他們心硬
[00:34:18.160 --> 00:34:20.360]  才准許他們休妻
[00:34:20.360 --> 00:34:23.480]  但起初並不是這樣
[00:34:23.480 --> 00:34:24.720]  就是說
[00:34:24.720 --> 00:34:27.120]  原來摩西的年代
[00:34:27.120 --> 00:34:28.480]  摩西為什麼會頒布了一個
[00:34:28.480 --> 00:34:30.800]  「律法允許休妻」
[00:34:30.800 --> 00:34:33.040]  是因為當時很多猶太人
[00:34:33.040 --> 00:34:36.240]  都已經在做一個休妻的行動
[00:34:36.240 --> 00:34:38.120]  一個離婚的行動
[00:34:38.120 --> 00:34:40.200]  而這個離婚的行動裡面
[00:34:40.200 --> 00:34:42.920]  帶來的影響是什麼呢
[00:34:42.920 --> 00:34:46.520]  帶來的是對婦女的傷害
[00:34:46.520 --> 00:34:47.240]  你聽得明白嗎
[00:34:47.240 --> 00:34:49.680]  因為當時是一個男尊女卑的環境下
[00:34:49.680 --> 00:34:56.240]  一個婦人是一個男性家庭的財產
[00:34:56.240 --> 00:34:58.080]  女人是一個男性的財產
[00:34:58.080 --> 00:35:00.560]  所以在當時的猶太人裡面
[00:35:00.560 --> 00:35:02.680]  出埃及的這群猶太人裡面
[00:35:02.680 --> 00:35:05.840]  原來有很多人都會選擇休妻
[00:35:05.840 --> 00:35:08.080]  離棄了他的妻子
[00:35:08.080 --> 00:35:11.320]  但當離棄妻子的時候
[00:35:11.320 --> 00:35:12.840]  帶來的問題是什麼呢
[00:35:12.840 --> 00:35:17.200]  就是這個人無所依
[00:35:17.200 --> 00:35:18.880]  因為你知道一個女人
[00:35:18.880 --> 00:35:22.640]  在當時的社會是靠男人去供養她
[00:35:22.640 --> 00:35:26.240]  她的生活需要一個男人去支持她
[00:35:26.240 --> 00:35:28.080]  所以很多時候這些女人
[00:35:28.080 --> 00:35:29.840]  被丈夫拋棄之後
[00:35:29.840 --> 00:35:31.600]  無所依的時候
[00:35:31.600 --> 00:35:33.040]  她生活不了
[00:35:33.040 --> 00:35:35.720]  成為真正的孤兒寡婦一樣
[00:35:35.720 --> 00:35:39.240]  所以摩西關心這些無助的女人
[00:35:39.240 --> 00:35:41.160]  如果能夠得到幫助的話
[00:35:41.160 --> 00:35:43.920]  就頒布了一個律法
[00:35:43.920 --> 00:35:46.600]  讓他們有一個正式的離婚的紙
[00:35:46.600 --> 00:35:48.320]  就是一個休書
[00:35:48.320 --> 00:35:50.640]  當有這個正式的離婚紙的時候
[00:35:50.640 --> 00:35:52.680]  他就有這個證明
[00:35:52.680 --> 00:35:54.800]  這個和這個丈夫是完全分開
[00:35:54.800 --> 00:35:56.720]  我是屬於一個自由的
[00:35:56.720 --> 00:36:00.520]  我再不屬於這個丈夫的財產
[00:36:00.520 --> 00:36:01.680]  你聽得明白嗎
[00:36:01.680 --> 00:36:04.520]  他不屬於這個丈夫的財產
[00:36:04.520 --> 00:36:08.520]  所以其他人是可以擁有這個財產
[00:36:08.520 --> 00:36:10.880]  而且也成為了一個保障
[00:36:10.880 --> 00:36:12.000]  有了休書之後
[00:36:12.000 --> 00:36:14.880]  這個男人有時候走回頭來找她
[00:36:14.880 --> 00:36:15.920]  她很清楚告訴他
[00:36:15.920 --> 00:36:17.840]  我已經不屬於你了
[00:36:17.840 --> 00:36:19.600]  你和我再沒有任何關係
[00:36:19.600 --> 00:36:22.320]  請你不要搞擾我
[00:36:22.320 --> 00:36:25.000]  一個很清楚的確認
[00:36:25.000 --> 00:36:27.560]  保障他有一個獨立的身份
[00:36:27.560 --> 00:36:30.680]  他可以重新開始一個新的關係
[00:36:30.680 --> 00:36:32.680]  以致到另一個人
[00:36:32.680 --> 00:36:35.200]  如果見到這個人是有休書的話
[00:36:35.200 --> 00:36:37.000]  一個合情合理的狀況之下
[00:36:37.000 --> 00:36:39.520]  他就可以再娶這個女人
[00:36:39.520 --> 00:36:42.160]  這個女人可以開始一個新的生活
[00:36:42.160 --> 00:36:44.360]  可以重新來過
[00:36:44.360 --> 00:36:48.200]  所以摩西這個休書的律法
[00:36:48.200 --> 00:36:52.840]  其實是保障婦女的律法
[00:36:52.840 --> 00:36:53.640]  聽得明白嗎
[00:36:53.640 --> 00:36:58.360]  是一個保障婦女的做法
[00:36:58.360 --> 00:37:01.440]  所以這個問題就是
[00:37:01.440 --> 00:37:03.200]  既然這是一個保障這個婦女
[00:37:03.200 --> 00:37:05.720]  而這個婦女為什麼要被保障呢
[00:37:05.720 --> 00:37:09.280]  因為她需要有一個合理的理由
[00:37:09.280 --> 00:37:10.880]  去令她離開
[00:37:10.880 --> 00:37:13.120]  這裡特別說的是
[00:37:13.120 --> 00:37:15.400]  我們見到的狀況就是
[00:37:15.400 --> 00:37:17.920]  在神的裡面
[00:37:17.920 --> 00:37:19.640]  這裡說
[00:37:19.640 --> 00:37:23.240]  神接受的原因就是一個不徵的緣故
[00:37:23.240 --> 00:37:25.120]  耶穌說不徵的緣故
[00:37:25.120 --> 00:37:28.320]  這個就是一個很合理的理由
[00:37:28.320 --> 00:37:32.520]  而不是其他自私無理的原因
[00:37:32.520 --> 00:37:33.400]  剛才我們說過
[00:37:33.400 --> 00:37:34.480]  煮飯煮得不好
[00:37:34.480 --> 00:37:37.160]  這是一個自私無理的原因
[00:37:37.160 --> 00:37:39.800]  所以如果這些原因的狀況
[00:37:39.800 --> 00:37:41.440]  在耶穌的眼裡說
[00:37:41.440 --> 00:37:44.600]  這是神不接納的原因
[00:37:44.600 --> 00:37:46.720]  不接納的原因是什麼呢
[00:37:46.720 --> 00:37:47.920]  就是說
[00:37:47.920 --> 00:37:50.080]  當是一些其他的原因
[00:37:50.080 --> 00:37:53.320]  而你輕易去休妻的話
[00:37:53.320 --> 00:37:57.880]  在神的眼裡就叫休妻無效
[00:37:57.880 --> 00:37:59.040]  聽懂了嗎
[00:37:59.040 --> 00:37:59.720]  就是說
[00:37:59.720 --> 00:38:03.320]  就算你出了一張離婚證明書
[00:38:03.320 --> 00:38:05.400]  但是在神的眼裡
[00:38:05.400 --> 00:38:09.600]  這個證書是無效的
[00:38:09.600 --> 00:38:10.840]  OK
[00:38:10.840 --> 00:38:11.680]  行不行
[00:38:11.680 --> 00:38:12.160]  OK
[00:38:12.160 --> 00:38:13.560]  證書是無效的
[00:38:13.560 --> 00:38:15.960]  所以當這個證書無效的話
[00:38:15.960 --> 00:38:16.840]  就是說
[00:38:16.840 --> 00:38:17.840]  在神的眼裡
[00:38:17.840 --> 00:38:21.640]  這個女性仍然在這個男人之下的話
[00:38:21.640 --> 00:38:23.960]  所以如果她
[00:38:23.960 --> 00:38:26.760]  跟另一個男人娶了她
[00:38:26.760 --> 00:38:28.680]  那就有問題了
[00:38:28.680 --> 00:38:29.240]  就是說
[00:38:29.240 --> 00:38:35.160]  這個男人拿了另一個男人的財產
[00:38:35.160 --> 00:38:37.160]  而她跟他有
[00:38:37.160 --> 00:38:40.440]  想著是一個正常狀況之下娶他
[00:38:40.440 --> 00:38:42.720]  而有一個婚姻關係的時候
