
[00:00:00.000 --> 00:00:05.000]  今天的題目是活出奉獻的人生
[00:16:08.000 --> 00:16:11.000]  那個人是否有心請你
[00:16:11.000 --> 00:16:14.000]  你吃些什麼放上去
[00:16:14.000 --> 00:16:16.000]  他在說些什麼
[00:16:16.000 --> 00:16:20.000]  或者準備些什麼飲品
[00:16:20.000 --> 00:16:23.000]  其實你都知道的
[00:16:23.000 --> 00:16:28.000]  所以同樣我們準備獻祭給神
[00:16:28.000 --> 00:16:30.000]  神知道的
[00:16:30.000 --> 00:16:32.000]  祂知道你什麼好什麼不好
[00:16:32.000 --> 00:16:33.000]  一看就看得出來
[00:16:33.000 --> 00:16:35.000]  很重要的舊約
[00:16:35.000 --> 00:16:37.000]  不過保祿說都不夠好
[00:16:37.000 --> 00:16:38.000]  為什麼
[00:16:38.000 --> 00:16:41.000]  保祿說那些都是我們擁有的東西
[00:16:41.000 --> 00:16:42.000]  保祿再提出一個
[00:16:42.000 --> 00:16:44.000]  在新約的論點不同
[00:16:44.000 --> 00:16:45.000]  再高一層
[00:16:45.000 --> 00:16:47.000]  因為耶穌為了我們死
[00:16:47.000 --> 00:16:49.000]  所以我們要違反
[00:16:49.000 --> 00:16:51.000]  將我們生命獻給主
[00:16:51.000 --> 00:16:54.000]  不是每個禮拜來到教會
[00:16:54.000 --> 00:16:57.000]  不只是在聖殿獻祭
[00:16:57.000 --> 00:16:59.000]  是每天都獻祭
[00:16:59.000 --> 00:17:02.000]  每天上班就是你獻祭的地方
[00:17:02.000 --> 00:17:04.000]  每天在家就是你獻祭的地方
[00:17:04.000 --> 00:17:08.000]  每天在朋友圈就是你獻祭的地方
[00:17:08.000 --> 00:17:11.000]  每天我們的思想行動
[00:17:11.000 --> 00:17:15.000]  都是獻祭的地方
[00:17:15.000 --> 00:17:16.000]  真的
[00:17:16.000 --> 00:17:18.000]  特別在羅馬書第六章
[00:17:18.000 --> 00:17:19.000]  神說的
[00:17:19.000 --> 00:17:20.000]  我們獻給
[00:17:20.000 --> 00:17:23.000]  可以獻給神
[00:17:23.000 --> 00:17:26.000]  將你的肢體可以獻給神
[00:17:26.000 --> 00:17:28.000]  又可以獻給罪
[00:17:28.000 --> 00:17:31.000]  獻給罪作不義的器皿
[00:17:31.000 --> 00:17:32.000]  都是獻
[00:17:32.000 --> 00:17:33.000]  我們一定要選
[00:17:33.000 --> 00:17:34.000]  要麼是獻給神
[00:17:34.000 --> 00:17:36.000]  要麼是獻給罪
[00:17:36.000 --> 00:17:37.000]  在這裡
[00:17:37.000 --> 00:17:39.000]  這個剛才我們讀到
[00:17:39.000 --> 00:17:41.000]  將身體獻上當作活祭
[00:17:41.000 --> 00:17:43.000]  是聖潔是神所喜悅
[00:17:43.000 --> 00:17:45.000]  你們如此什麼
[00:17:45.000 --> 00:17:47.000]  侍奉
[00:17:47.000 --> 00:17:51.000]  原文和敬拜是同一個
[00:17:51.000 --> 00:17:53.000]  即是你如此的敬拜
[00:17:53.000 --> 00:17:57.000]  即是我們每一次來到教會裡面敬拜
[00:17:57.000 --> 00:18:01.000]  其實你就在想過去整個禮拜
[00:18:01.000 --> 00:18:03.000]  你每天的生活
[00:18:03.000 --> 00:18:06.000]  是不是都是獻給神
[00:18:06.000 --> 00:18:07.000]  接下來一個禮拜
[00:18:07.000 --> 00:18:09.000]  你不是同樣在教會
[00:18:09.000 --> 00:18:12.000]  搞一種敬拜的心
[00:18:12.000 --> 00:18:14.000]  敬拜的行動是一致
[00:18:14.000 --> 00:18:16.000]  很重要
[00:18:16.000 --> 00:18:18.000]  所以我自己都是
[00:18:18.000 --> 00:18:20.000]  每一次來到教會敬拜
[00:18:20.000 --> 00:18:21.000]  我都是在想
[00:18:21.000 --> 00:18:24.000]  究竟我過去一個禮拜是怎樣
[00:18:24.000 --> 00:18:26.000]  反思一下
[00:18:26.000 --> 00:18:29.000]  我在教會的行動和我在外面
[00:18:29.000 --> 00:18:30.000]  是不是一致
[00:18:30.000 --> 00:18:31.000]  第一點
[00:18:31.000 --> 00:18:33.000]  保祿說得很清楚
[00:18:33.000 --> 00:18:36.000]  全人獻上是重點
[00:18:36.000 --> 00:18:39.000]  我們回應這個救恩
[00:18:39.000 --> 00:18:42.000]  必定要全人獻上
[00:18:42.000 --> 00:18:45.000]  羅馬書第二節
[00:18:45.000 --> 00:18:46.000]  我們繼續看下去
[00:18:46.000 --> 00:18:47.000]  就是第二點
[00:18:47.000 --> 00:18:48.000]  我們一起唸
[00:18:48.000 --> 00:18:49.000]  一二三
[00:18:49.000 --> 00:18:52.000]  不要效法這個世界
[00:18:52.000 --> 00:18:55.000]  只要心意跟心意變化
[00:18:55.000 --> 00:18:58.000]  要你滿察天破壞心的線
[00:18:58.000 --> 00:19:01.000]  順著我們的旨意
[00:19:01.000 --> 00:19:05.000]  如果你真的想回應神的救恩
[00:19:05.000 --> 00:19:07.000]  是獻上是重點
[00:19:07.000 --> 00:19:08.000]  但是未完
[00:19:08.000 --> 00:19:10.000]  就好像一個銀的兩面
[00:19:10.000 --> 00:19:12.000]  一邊我們獻上
[00:19:12.000 --> 00:19:13.000]  同一邊我們知道
[00:19:13.000 --> 00:19:15.000]  這個世界拉扯著
[00:19:15.000 --> 00:19:18.000]  不停想將我們拉走
[00:19:18.000 --> 00:19:19.000]  所以保祿繼續
[00:19:19.000 --> 00:19:20.000]  第二節他說
[00:19:20.000 --> 00:19:22.000]  不要效法這世界
[00:19:22.000 --> 00:19:27.000]  只要心意跟心意變化
[00:19:27.000 --> 00:19:30.000]  所以你看看你旁邊那個
[00:19:30.000 --> 00:19:34.000]  你說你變了
[00:19:34.000 --> 00:19:35.000]  第二點
[00:19:35.000 --> 00:19:37.000]  不跟隨世界
[00:19:37.000 --> 00:19:40.000]  且按神旨意變化是要點
[00:19:40.000 --> 00:19:42.000]  是一定會發生的
[00:19:42.000 --> 00:19:44.000]  當我們經歷神的救恩
[00:19:44.000 --> 00:19:46.000]  當我們說身體獻上
[00:19:46.000 --> 00:19:49.000]  必定會不斷變化
[00:19:49.000 --> 00:19:51.000]  剛才說到一個銀的兩面
[00:19:51.000 --> 00:19:52.000]  又或者這麼說
[00:19:52.000 --> 00:19:53.000]  在第二節
[00:19:53.000 --> 00:19:55.000]  又是另一個方向去看
[00:19:55.000 --> 00:19:56.000]  一個對比
[00:19:56.000 --> 00:19:59.000]  效法世界外在你跟
[00:19:59.000 --> 00:20:01.000]  但是他說你要改變怎麼樣
[00:20:01.000 --> 00:20:04.000]  內在的跟心
[00:20:04.000 --> 00:20:07.000]  不要盲從
[00:20:07.000 --> 00:20:10.000]  不要盲跟世界一套
[00:20:10.000 --> 00:20:12.000]  不要效法這世界
[00:20:12.000 --> 00:20:15.000]  不可以倒模式
[00:20:15.000 --> 00:20:17.000]  跟從世界的方法
[00:20:17.000 --> 00:20:18.000]  實死
[00:20:18.000 --> 00:20:20.000]  他說是這樣就是這樣
[00:20:20.000 --> 00:20:21.000]  他說天天就是這樣
[00:20:21.000 --> 00:20:22.000]  你就天天就是這樣
[00:20:22.000 --> 00:20:23.000]  他說天天這樣做事
[00:20:23.000 --> 00:20:24.000]  你天天這樣做事
[00:20:24.000 --> 00:20:25.000]  或者天天這樣想
[00:20:25.000 --> 00:20:28.000]  天天就佔人小便宜
[00:20:28.000 --> 00:20:30.000]  不不不
[00:20:30.000 --> 00:20:33.000]  不要倒模式
[00:20:33.000 --> 00:20:35.000]  好像薯條那樣
[00:20:35.000 --> 00:20:37.000]  雖然我也很喜歡吃
[00:20:37.000 --> 00:20:38.000]  你可以吃薯條
[00:20:38.000 --> 00:20:39.000]  不過不要做薯條
[00:20:39.000 --> 00:20:40.000]  個個一樣
[00:20:40.000 --> 00:20:41.000]  這個世界就是做薯條
[00:20:41.000 --> 00:20:42.000]  做薯條
[00:20:42.000 --> 00:20:44.000]  這個世界就是這樣就是這樣
[00:20:44.000 --> 00:20:46.000]  不只不可以一式一樣
[00:20:46.000 --> 00:20:47.000]  你要思考
[00:20:47.000 --> 00:20:48.000]  要反思究竟你生活
[00:20:48.000 --> 00:20:50.000]  跟神有什麼關係
[00:20:50.000 --> 00:20:52.000]  跟神的原則有沒有看中
[00:20:52.000 --> 00:20:54.000]  並且你要學習
[00:20:54.000 --> 00:20:58.000]  不要好像變色的色役
[00:20:58.000 --> 00:21:03.000]  周圍的環境點你就變色
[00:21:03.000 --> 00:21:04.000]  有人跟我說
[00:21:04.000 --> 00:21:06.000]  哎呀他見到這個弟兄
[00:21:06.000 --> 00:21:08.000]  在教會就很神聖
[00:21:08.000 --> 00:21:10.000]  接著出了教會
[00:21:10.000 --> 00:21:15.000]  見到他在馬會就很野性
[00:21:15.000 --> 00:21:17.000]  兩面人
[00:21:17.000 --> 00:21:18.000]  世界仔
[00:21:18.000 --> 00:21:19.000]  當你問他
[00:21:19.000 --> 00:21:20.000]  為什麼他又會見到他
[00:21:20.000 --> 00:21:21.000]  在馬會
[00:21:21.000 --> 00:21:24.000]  他也是馬會這樣
[00:21:24.000 --> 00:21:25.000]  究竟我們的生活
[00:21:25.000 --> 00:21:27.000]  是不是這樣的呢
[00:21:27.000 --> 00:21:29.000]  在這裡一個
[00:21:29.000 --> 00:21:30.000]  在外面一個
[00:21:30.000 --> 00:21:31.000]  他說不要
[00:21:31.000 --> 00:21:32.000]  這個都是世界的方法
[00:21:32.000 --> 00:21:34.000]  你會變色的
[00:21:34.000 --> 00:21:35.000]  你會變樣的
[00:21:35.000 --> 00:21:37.000]  所以剛才我說你變了
[00:21:37.000 --> 00:21:38.000]  不是變這樣
[00:21:38.000 --> 00:21:40.000]  你再跟他說清楚
[00:21:40.000 --> 00:21:41.000]  你的心
[00:21:41.000 --> 00:21:42.000]  變了
[00:21:42.000 --> 00:21:44.000]  你變了心
[00:21:44.000 --> 00:21:45.000]  跟別人講一句話
[00:21:45.000 --> 00:21:48.000]  你變了心
[00:21:48.000 --> 00:21:51.000]  因為我們心意更新而變化
[00:21:51.000 --> 00:21:54.000]  保羅說不要仿效流行文化
[00:21:54.000 --> 00:21:55.000]  反而要變化
[00:21:55.000 --> 00:21:56.000]  保羅也跟我們說
[00:21:56.000 --> 00:21:58.000]  不是我們做隱居事
[00:21:58.000 --> 00:21:59.000]  離開這個世界
[00:21:59.000 --> 00:22:00.000]  不是不是不是
[00:22:00.000 --> 00:22:03.000]  我們不是在高山上面
[00:22:03.000 --> 00:22:04.000]  作為一個高人
[00:22:04.000 --> 00:22:06.000]  每天起身
[00:22:06.000 --> 00:22:07.000]  吸收天地的靈氣
[00:22:07.000 --> 00:22:09.000]  可以嗎
[00:22:09.000 --> 00:22:11.000]  接著繼續打坐
[00:22:11.000 --> 00:22:12.000]  不
[00:22:12.000 --> 00:22:13.000]  我們要進到世界
[00:22:13.000 --> 00:22:15.000]  這個神給我們的福氣
[00:22:15.000 --> 00:22:16.000]  我們的戰場
[00:22:16.000 --> 00:22:18.000]  我們的屬靈的戰場
[00:22:18.000 --> 00:22:20.000]  就在世界中
[00:22:20.000 --> 00:22:23.000]  我們要拒絕萬重
[00:22:23.000 --> 00:22:24.000]  如果這樣
[00:22:24.000 --> 00:22:26.000]  我們就可以被神塑造
[00:22:26.000 --> 00:22:29.000]  才可以經歷到神的旨意
[00:22:29.000 --> 00:22:31.000]  並且知道是善良
[00:22:31.000 --> 00:22:33.000]  順傳可以喜悅
[00:22:33.000 --> 00:22:34.000]  是Good的
[00:22:34.000 --> 00:22:35.000]  是Perfect的
[00:22:35.000 --> 00:22:36.000]  是Complete的
[00:22:36.000 --> 00:22:37.000]  有人問我為什麼
[00:22:37.000 --> 00:22:40.000]  我常常聽不到神的旨意
[00:22:40.000 --> 00:22:41.000]  保羅在這裡解答
[00:22:41.000 --> 00:22:43.000]  有兩樣東西你才會聽到
[00:22:43.000 --> 00:22:44.000]  第一
[00:22:44.000 --> 00:22:48.000]  就是我們必須要獻上給神
[00:22:48.000 --> 00:22:50.000]  如果不是你都不聽
[00:22:50.000 --> 00:22:51.000]  不去走
[00:22:51.000 --> 00:22:53.000]  你怎麼會聽到祂的旨意
[00:22:53.000 --> 00:22:55.000]  如果你不願意跟隨神
[00:22:55.000 --> 00:22:57.000]  又為什麼告訴你
[00:22:57.000 --> 00:23:01.000]  你只是想神完成你的心願
[00:23:01.000 --> 00:23:03.000]  那你不用聽神的旨意
[00:23:03.000 --> 00:23:04.000]  第二
[00:23:04.000 --> 00:23:08.000]  就是我們要拒絕萬重的世界
[00:23:08.000 --> 00:23:09.000]  這樣
[00:23:09.000 --> 00:23:10.000]  上帝的旨意
[00:23:10.000 --> 00:23:13.000]  你的生命就有果效
[00:23:13.000 --> 00:23:16.000]  有一次我跟朋友去玩
[00:23:16.000 --> 00:23:18.000]  當時天朗氣清
[00:23:18.000 --> 00:23:20.000]  陽光普照
[00:23:20.000 --> 00:23:22.000]  一開始看到新聞
[00:23:22.000 --> 00:23:23.000]  或天氣報告
[00:23:23.000 --> 00:23:26.000]  全日都漂亮得不得了
[00:23:26.000 --> 00:23:27.000]  當時在車上
[00:23:27.000 --> 00:23:30.000]  駕車的朋友
[00:23:30.000 --> 00:23:32.000]  又說天氣報告
[00:23:32.000 --> 00:23:34.000]  又說天朗氣清
[00:23:34.000 --> 00:23:37.000]  又說全日都是陽光普照
[00:23:37.000 --> 00:23:39.000]  我看到是黑漆漆的
[00:23:39.000 --> 00:23:40.000]  我坐在旁邊
[00:23:40.000 --> 00:23:43.000]  我當時說不是,天氣很漂亮
[00:23:43.000 --> 00:23:45.000]  還曬著我的手
[00:23:45.000 --> 00:23:47.000]  不是吧,很暗吧
[00:23:47.000 --> 00:23:48.000]  怎麼搞的
[00:23:48.000 --> 00:23:50.000]  於是我看一看
[00:23:50.000 --> 00:23:51.000]  原來是戴著一個
[00:23:51.000 --> 00:23:54.000]  物質太陽眼鏡
[00:23:54.000 --> 00:23:56.000]  你除了眼鏡再說
[00:23:56.000 --> 00:23:58.000]  看清楚,多漂亮
[00:23:58.000 --> 00:23:59.000]  有時也是
[00:23:59.000 --> 00:24:00.000]  其實我們戴了一個
[00:24:00.000 --> 00:24:03.000]  不合道理的物質眼鏡
[00:24:03.000 --> 00:24:04.000]  我們都不知道
[00:24:04.000 --> 00:24:07.000]  整個人生扭曲了
[00:24:07.000 --> 00:24:10.000]  不知道什麼是上帝的旨意
[00:24:10.000 --> 00:24:12.000]  不知道上帝給我們的是什麼
[00:24:12.000 --> 00:24:14.000]  如果我們結合這兩者
[00:24:14.000 --> 00:24:16.000]  必然讓我們可以測驗
[00:24:16.000 --> 00:24:17.000]  原來是說的
[00:24:17.000 --> 00:24:19.000]  Examine
[00:24:19.000 --> 00:24:20.000]  Test
[00:24:20.000 --> 00:24:21.000]  分辨,Decide
[00:24:21.000 --> 00:24:22.000]  Approve
[00:24:22.000 --> 00:24:25.000]  究竟神在我們生命的旨意是什麼
[00:24:25.000 --> 00:24:29.000]  包括我們經歷的物質世界
[00:24:29.000 --> 00:24:31.000]  包括我們經歷的屬靈世界
[00:24:31.000 --> 00:24:33.000]  包括經歷的思想
[00:24:33.000 --> 00:24:36.000]  上帝的意志徹底改變
[00:24:36.000 --> 00:24:37.000]  我們一定要知道
[00:24:37.000 --> 00:24:39.000]  兩個世界價值觀
[00:24:39.000 --> 00:24:41.000]  世界和神
[00:24:41.000 --> 00:24:45.000]  是互不相容的
[00:24:45.000 --> 00:24:48.000]  不可以又愛世界
[00:24:48.000 --> 00:24:50.000]  又跟隨神
[00:24:50.000 --> 00:24:51.000]  沒有這回事
[00:24:51.000 --> 00:24:52.000]  你一定要選擇
[00:24:52.000 --> 00:24:54.000]  保祿說你要選擇
[00:24:54.000 --> 00:24:56.000]  心意更新而變化思想
[00:24:56.000 --> 00:24:57.000]  才可以辨識
[00:24:57.000 --> 00:24:58.000]  珍惜
[00:24:58.000 --> 00:25:01.000]  行出神的旨意
[00:25:01.000 --> 00:25:02.000]  在上個月
[00:25:02.000 --> 00:25:03.000]  在我們的浸禮
[00:25:03.000 --> 00:25:04.000]  有位弟兄的見證
[00:25:04.000 --> 00:25:05.000]  我覺得很感動
[00:25:05.000 --> 00:25:08.000]  也很符合這裡所說的內容
[00:25:08.000 --> 00:25:11.000]  他說他小時候
[00:25:11.000 --> 00:25:13.000]  他讀一間基督教小學
[00:25:13.000 --> 00:25:17.000]  當時有基督教的教導信仰
[00:25:17.000 --> 00:25:20.000]  但是還是很年輕的他
[00:25:20.000 --> 00:25:21.000]  覺得聖經的教導
[00:25:21.000 --> 00:25:23.000]  好像童話式故事
[00:25:23.000 --> 00:25:25.000]  日後出來工作之後
[00:25:25.000 --> 00:25:26.000]  就將這個信仰
[00:25:26.000 --> 00:25:30.000]  將聖經忘記得一乾二淨
[00:25:30.000 --> 00:25:31.000]  剛剛出來工作的時候
[00:25:31.000 --> 00:25:32.000]  生活很正常的
[00:25:32.000 --> 00:25:34.000]  會跑步
[00:25:34.000 --> 00:25:36.000]  梁牧師現在每兩天都說跑步
[00:25:36.000 --> 00:25:38.000]  我自己保持著
[00:25:38.000 --> 00:25:39.000]  是我們的榜樣
[00:25:39.000 --> 00:25:40.000]  幸好我沒有說
[00:25:40.000 --> 00:25:42.000]  我每兩天都跑步
[00:25:42.000 --> 00:25:43.000]  我有空去跑步
[00:25:43.000 --> 00:25:46.000]  又去旅行
[00:25:46.000 --> 00:25:48.000]  他是做銷售員
[00:25:48.000 --> 00:25:51.000]  他說慢慢賣東西越來越做得好
[00:25:51.000 --> 00:25:52.000]  每個月的收入從兩萬元
[00:25:52.000 --> 00:25:53.000]  三萬元
[00:25:53.000 --> 00:25:54.000]  四萬元
[00:25:54.000 --> 00:25:55.000]  一路升升升
[00:25:55.000 --> 00:25:57.000]  升到每個月有十萬元賺到
[00:25:57.000 --> 00:25:59.000]  也不錯
[00:25:59.000 --> 00:26:01.000]  他說賺到錢
[00:26:01.000 --> 00:26:03.000]  開始盲從世界了
[00:26:03.000 --> 00:26:04.000]  他說賺到錢之後
[00:26:04.000 --> 00:26:07.000]  鼻子好像高了
[00:26:07.000 --> 00:26:08.000]  或者大了
[00:26:08.000 --> 00:26:10.000]  看看你旁邊的鼻子
[00:26:10.000 --> 00:26:12.000]  有沒有高到那麼多
[00:26:12.000 --> 00:26:13.000]  他說之後
[00:26:13.000 --> 00:26:16.000]  他開始沉淪在各樣的玩樂
[00:26:16.000 --> 00:26:18.000]  慢慢有了一些改變
[00:26:18.000 --> 00:26:20.000]  原來改變有兩種
[00:26:20.000 --> 00:26:21.000]  一是為神改變
[00:26:21.000 --> 00:26:24.000]  他說慢慢有改變
[00:26:24.000 --> 00:26:25.000]  他改變什麼
[00:26:25.000 --> 00:26:26.000]  一是為世界改變
[00:26:26.000 --> 00:26:27.000]  慢慢改變什麼
[00:26:27.000 --> 00:26:29.000]  跑步少了
[00:26:29.000 --> 00:26:31.000]  旅行又少了
[00:26:31.000 --> 00:26:34.000]  反而去disco多了
[00:26:34.000 --> 00:26:36.000]  他說二十年了
[00:26:36.000 --> 00:26:40.000]  他開始接觸動品
[00:26:40.000 --> 00:26:43.000]  自此他生活發生很大的變化
[00:26:43.000 --> 00:26:44.000]  不再喜歡去跑步
[00:26:44.000 --> 00:26:45.000]  不再喜歡去踢球
[00:26:45.000 --> 00:26:47.000]  不再喜歡去旅行
[00:26:47.000 --> 00:26:48.000]  原來上帝創造的世界
[00:26:48.000 --> 00:26:49.000]  都有好東西
[00:26:49.000 --> 00:26:50.000]  不過開始不做
[00:26:50.000 --> 00:26:51.000]  不好的東西
[00:26:51.000 --> 00:26:53.000]  他越做越足
[00:26:53.000 --> 00:26:54.000]  他開始接觸到一個
[00:26:54.000 --> 00:26:56.000]  很不同的世界
[00:26:56.000 --> 00:27:01.000]  他嫖賭飲吹
[00:27:01.000 --> 00:27:02.000]  他的見證說
[00:27:02.000 --> 00:27:03.000]  你有沒有聽錯
[00:27:03.000 --> 00:27:05.000]  是嫖賭飲吹
[00:27:05.000 --> 00:27:08.000]  慢慢將他變了
[00:27:08.000 --> 00:27:10.000]  看節目我們這裡
[00:27:10.000 --> 00:27:13.000]  有沒有人嫖賭飲吹
[00:27:13.000 --> 00:27:16.000]  有你舉手
[00:27:16.000 --> 00:27:17.000]  不用怕
[00:27:17.000 --> 00:27:18.000]  一定變到的
[00:27:18.000 --> 00:27:19.000]  他說
[00:27:19.000 --> 00:27:20.000]  這個見證很激勵
[00:27:20.000 --> 00:27:21.000]  接著他說
[00:27:21.000 --> 00:27:24.000]  他開始五光十四世界
[00:27:24.000 --> 00:27:25.000]  分不開賭
[00:27:25.000 --> 00:27:27.000]  我形容他開始效法世界
[00:27:27.000 --> 00:27:28.000]  他的事業經濟
[00:27:28.000 --> 00:27:29.000]  和家人開始
[00:27:29.000 --> 00:27:32.000]  又慢慢變得一塌糊塗
[00:27:32.000 --> 00:27:35.000]  變化真的有兩個n
[00:27:35.000 --> 00:27:37.000]  接著他開始
[00:27:37.000 --> 00:27:38.000]  一個星期七天
[00:27:38.000 --> 00:27:40.000]  就玩五天
[00:27:40.000 --> 00:27:42.000]  十萬人工都不夠玩
[00:27:42.000 --> 00:27:43.000]  因為每天出來
[00:27:43.000 --> 00:27:44.000]  就要去玩啊
[00:27:44.000 --> 00:27:46.000]  去吃吸毒
[00:27:46.000 --> 00:27:48.000]  發現月尾已經不夠錢
[00:27:48.000 --> 00:27:49.000]  吃飯
[00:27:49.000 --> 00:27:51.000]  還要捱麵包
[00:27:51.000 --> 00:27:52.000]  已經開始慢慢
[00:27:52.000 --> 00:27:53.000]  很少見到家人
[00:27:53.000 --> 00:27:54.000]  回到家一枝箭
[00:27:54.000 --> 00:27:55.000]  不想讓他們看到
[00:27:55.000 --> 00:27:57.000]  他的樣子是怎樣
[00:27:57.000 --> 00:27:59.000]  接著也不想人過問
[00:27:59.000 --> 00:28:00.000]  因為覺得
[00:28:00.000 --> 00:28:01.000]  這個都是我的問題
[00:28:01.000 --> 00:28:03.000]  我自己選擇人生
[00:28:03.000 --> 00:28:04.000]  我又沒有傷害人
[00:28:04.000 --> 00:28:08.000]  我又不需要你的慰問
[00:28:08.000 --> 00:28:11.000]  我入不敷支是我的問題
[00:28:11.000 --> 00:28:12.000]  所以
[00:28:12.000 --> 00:28:13.000]  不關你的事
[00:28:13.000 --> 00:28:14.000]  很有趣
[00:28:14.000 --> 00:28:15.000]  人開始覺得
[00:28:15.000 --> 00:28:17.000]  我的東西就是我的東西
[00:28:17.000 --> 00:28:18.000]  因為他大
[00:28:18.000 --> 00:28:19.000]  他需要大量的錢
[00:28:19.000 --> 00:28:21.000]  才能維持這種生活
[00:28:21.000 --> 00:28:23.000]  他開始發瘋
[00:28:23.000 --> 00:28:25.000]  搞不定
[00:28:25.000 --> 00:28:26.000]  醫食住行交稅
[00:28:26.000 --> 00:28:29.000]  毒品越來越嚴重
[00:28:29.000 --> 00:28:32.000]  一個過了二十年
[00:28:32.000 --> 00:28:33.000]  接著我形容
[00:28:33.000 --> 00:28:36.000]  開始心意更新變化
[00:28:36.000 --> 00:28:37.000]  當他的心情
[00:28:37.000 --> 00:28:39.000]  去到崩潰的時候
[00:28:39.000 --> 00:28:40.000]  很高興
[00:28:40.000 --> 00:28:42.000]  上帝藉著耶穌基督
[00:28:42.000 --> 00:28:44.000]  呼喚他
[00:28:44.000 --> 00:28:45.000]  又認識到一個
[00:28:45.000 --> 00:28:46.000]  戒毒中心
[00:28:46.000 --> 00:28:47.000]  裡面認識到
[00:28:47.000 --> 00:28:48.000]  亞根堂的弟兄
[00:28:48.000 --> 00:28:50.000]  在戒毒中心裡面
[00:28:50.000 --> 00:28:52.000]  又帶他來到亞根堂
[00:28:52.000 --> 00:28:55.000]  有機會重新認識主
[00:28:55.000 --> 00:28:56.000]  讓他有機會
[00:28:56.000 --> 00:28:57.000]  重新感謝主
[00:28:57.000 --> 00:28:58.000]  他說
[00:28:58.000 --> 00:28:59.000]  在這個花花世界裡面
[00:28:59.000 --> 00:29:00.000]  進到戒毒中心
[00:29:00.000 --> 00:29:01.000]  什麼都沒有
[00:29:01.000 --> 00:29:02.000]  天淵之別
[00:29:02.000 --> 00:29:03.000]  沒有手機
[00:29:03.000 --> 00:29:04.000]  沒有收音機
[00:29:04.000 --> 00:29:05.000]  沒有電視
[00:29:05.000 --> 00:29:07.000]  但是有聖經
[00:29:07.000 --> 00:29:08.000]  那份的寧靜
[00:29:08.000 --> 00:29:10.000]  很難形容
[00:29:10.000 --> 00:29:11.000]  他說
[00:29:11.000 --> 00:29:13.000]  接著又回到教會裡面
[00:29:13.000 --> 00:29:15.000]  去學習
[00:29:15.000 --> 00:29:16.000]  他說
[00:29:16.000 --> 00:29:17.000]  在亞根堂這段時間
[00:29:17.000 --> 00:29:18.000]  重新學習
[00:29:18.000 --> 00:29:20.000]  主耶穌基督的真理
[00:29:20.000 --> 00:29:21.000]  這個真理
[00:29:21.000 --> 00:29:22.000]  說什麼
[00:29:22.000 --> 00:29:24.000]  慢慢改變我
[00:29:24.000 --> 00:29:27.000]  他的心變了
[00:29:27.000 --> 00:29:31.000]  心變一定會新變的
[00:29:31.000 --> 00:29:32.000]  最重要就是
[00:29:32.000 --> 00:29:33.000]  改變了我的價值觀
[00:29:33.000 --> 00:29:35.000]  我做每一樣事情
[00:29:35.000 --> 00:29:37.000]  不單止他開始醒了
[00:29:37.000 --> 00:29:39.000]  不是跟自己交帳
[00:29:39.000 --> 00:29:41.000]  更加要跟
[00:29:41.000 --> 00:29:45.000]  愛我的主耶穌交帳
[00:29:45.000 --> 00:29:48.000]  以前我為了追求快感
[00:29:48.000 --> 00:29:49.000]  追求享樂
[00:29:49.000 --> 00:29:50.000]  追求金錢
[00:29:50.000 --> 00:29:51.000]  這樣追那樣
[00:29:51.000 --> 00:29:52.000]  對身邊的人和同事
[00:29:52.000 --> 00:29:53.000]  甚至自己
[00:29:53.000 --> 00:29:56.000]  都可以不理自己的身體
[00:29:56.000 --> 00:29:59.000]  我覺得描述得很棒
[00:29:59.000 --> 00:30:00.000]  但是
[00:30:00.000 --> 00:30:05.000]  這種崩潰的生活
[00:30:05.000 --> 00:30:07.000]  它想起都很恐怖
[00:30:07.000 --> 00:30:09.000]  我不知道你知不知道
[00:30:09.000 --> 00:30:10.000]  在罪裡面
[00:30:10.000 --> 00:30:12.000]  你不會覺得自己很恐怖
[00:30:12.000 --> 00:30:14.000]  直至到你醒了
[00:30:14.000 --> 00:30:15.000]  回頭看
[00:30:15.000 --> 00:30:18.000]  你就會覺得很恐怖
[00:30:18.000 --> 00:30:20.000]  這個就是撒旦的魔力
[00:30:20.000 --> 00:30:22.000]  就是這個世界的威力
[00:30:22.000 --> 00:30:23.000]  吸了你去
[00:30:23.000 --> 00:30:24.000]  你都不知道
[00:30:24.000 --> 00:30:26.000]  感謝主拯救他
[00:30:26.000 --> 00:30:27.000]  他說
[00:30:27.000 --> 00:30:28.000]  我不可以再因為
[00:30:28.000 --> 00:30:29.000]  我一時的快感
[00:30:29.000 --> 00:30:31.000]  去敗壞神這個殿
[00:30:31.000 --> 00:30:32.000]  身體是神的殿
[00:30:32.000 --> 00:30:33.000]  我們信主之後
[00:30:33.000 --> 00:30:34.000]  他信主之後
[00:30:34.000 --> 00:30:37.000]  決心向獨筆算路
[00:30:37.000 --> 00:30:39.000]  感謝主他成功了
[00:30:39.000 --> 00:30:41.000]  接著我形容他
[00:30:41.000 --> 00:30:43.000]  開始領受神善良
[00:30:43.000 --> 00:30:45.000]  順傳可希的旨意
[00:30:45.000 --> 00:30:46.000]  他說我以前賺錢很多
[00:30:46.000 --> 00:30:47.000]  一個月十萬元
[00:30:47.000 --> 00:30:49.000]  但是我今天不再這樣
[00:30:49.000 --> 00:30:51.000]  他情願去到戒毒中心
