
[00:00:00.000 --> 00:00:03.180]  各位弟兄姊妹,各位朋友,平安
[00:21:06.040 --> 00:21:07.760]  「至於以誰了的人
[00:21:07.760 --> 00:21:09.320]  我們不願意你們不知道
[00:21:09.320 --> 00:21:10.920]  恐怕你們憂傷
[00:21:10.920 --> 00:21:13.960]  像那些沒有子亡的人一樣」
[00:21:13.960 --> 00:21:15.800]  對於大部分人來說
[00:21:15.800 --> 00:21:24.600]  生離死別都是很憂傷的事
[00:21:24.600 --> 00:21:29.080]  但是生離死別的憂傷
[00:21:29.080 --> 00:21:32.640]  漸漸都會過去
[00:21:32.640 --> 00:21:36.600]  就算生離死別的憂傷不過去
[00:21:36.600 --> 00:21:38.240]  不消失
[00:21:38.240 --> 00:21:42.320]  其實我們還是要繼續生存下去
[00:21:42.320 --> 00:21:49.400]  我們唯有帶著那份憂傷繼續生存下去
[00:21:49.400 --> 00:21:51.320]  對於活著的人來說
[00:21:51.320 --> 00:21:53.520]  切身的問題是
[00:21:53.520 --> 00:21:57.160]  我在等候的日子之下
[00:21:57.160 --> 00:21:59.920]  我怎樣生存下去呢?
[00:21:59.920 --> 00:22:02.840]  我怎樣生活下去呢?
[00:22:02.840 --> 00:22:04.240]  回答這個問題
[00:22:04.240 --> 00:22:09.760]  我們不妨參考段落之前那兩句
[00:22:09.760 --> 00:22:12.800]  這個段落由十三節開始
[00:22:12.800 --> 00:22:14.800]  十一、十二節怎樣說呢?
[00:22:14.800 --> 00:22:16.440]  保羅是這樣教的
[00:22:16.440 --> 00:22:20.160]  他說要立志過安靜的生活
[00:22:20.160 --> 00:22:22.120]  管自己的事
[00:22:22.120 --> 00:22:24.560]  親手做工
[00:22:24.560 --> 00:22:27.720]  正如我們從前吩咐你們的
[00:22:27.720 --> 00:22:30.480]  好使你們的行為
[00:22:30.480 --> 00:22:33.040]  能得外邦人的尊敬
[00:22:33.040 --> 00:22:36.400]  同時也不依賴任何人
[00:22:36.400 --> 00:22:38.240]  那即是怎樣?
[00:22:38.240 --> 00:22:39.560]  即是說
[00:22:39.560 --> 00:22:43.640]  正正當當地生活
[00:22:43.640 --> 00:22:46.520]  負責任地生活
[00:22:46.520 --> 00:22:49.040]  有尊嚴地生活
[00:22:49.040 --> 00:22:54.560]  生活得被人尊重
[00:22:54.560 --> 00:22:55.840]  這個會不會
[00:22:55.840 --> 00:22:59.600]  也可以成為耶穌跟他的門徒說
[00:22:59.600 --> 00:23:06.160]  你們要警醒的一個註腳呢?
[00:23:06.160 --> 00:23:08.760]  或者
[00:23:08.760 --> 00:23:12.040]  有些基督徒對於那日子的想像
[00:23:12.040 --> 00:23:14.520]  是死了之後上天堂
[00:23:14.520 --> 00:23:16.040]  我不知道
[00:23:16.040 --> 00:23:19.400]  在座當中有沒有未是基督徒的朋友
[00:23:19.400 --> 00:23:21.480]  你聽回來也是這樣的
[00:23:21.480 --> 00:23:23.360]  做基督徒的意義是甚麼呢?
[00:23:23.360 --> 00:23:26.880]  就是死了之後上天堂
[00:23:26.880 --> 00:23:29.680]  會不會對於那日子的想像就是這樣呢?
[00:23:29.680 --> 00:23:34.520]  或者只是這樣呢?
[00:23:34.520 --> 00:23:36.680]  如果只是這樣的時候
[00:23:36.680 --> 00:23:41.640]  那跟我們現世的生活有甚麼關係呢?
[00:23:41.640 --> 00:23:43.200]  是否舉了手缺了志
[00:23:43.200 --> 00:23:47.800]  我就可以坐在這裡等那一天呢?
[00:23:47.800 --> 00:23:50.000]  從今天的四段經課
[00:23:50.000 --> 00:23:51.880]  我們會發現
[00:23:51.880 --> 00:23:55.200]  那一天的想像
[00:23:55.200 --> 00:23:59.000]  是比坐在這裡
[00:23:59.000 --> 00:24:00.720]  等死之後上天堂
[00:24:00.720 --> 00:24:02.760]  是豐富得多
[00:24:02.760 --> 00:24:05.880]  也是精彩得多
[00:24:05.880 --> 00:24:07.520]  做基督徒的意義
[00:24:07.520 --> 00:24:09.160]  也是豐富得多
[00:24:09.160 --> 00:24:12.160]  精彩得多
[00:24:12.160 --> 00:24:13.600]  那日子
[00:24:13.600 --> 00:24:18.240]  其實不單單是死後上天堂
[00:24:18.240 --> 00:24:23.560]  那日子也是關乎現在的世界
[00:24:23.560 --> 00:24:26.200]  而是現在的世界
[00:24:26.200 --> 00:24:28.360]  為甚麼這樣說呢?
[00:24:28.360 --> 00:24:30.320]  耶穌基督
[00:24:30.320 --> 00:24:34.360]  道成肉身來到我們當中
[00:24:34.360 --> 00:24:40.640]  就已經將那個日子帶來了
[00:24:40.640 --> 00:24:43.800]  耶穌基督呼喚我們
[00:24:43.800 --> 00:24:46.120]  「你來吧」
[00:24:46.120 --> 00:24:48.960]  「你來跟從我」
[00:24:48.960 --> 00:24:50.720]  「加入這個行列」
[00:24:50.720 --> 00:24:58.880]  「加入這個在地上將那個日子的美好體現的行列」
[00:24:58.880 --> 00:25:00.600]  正如我們的祈禱所說
[00:25:00.600 --> 00:25:07.480]  「願祢的旨意行在地上如同行在天上」
[00:25:07.480 --> 00:25:10.120]  我們不是靠自己
[00:25:10.120 --> 00:25:13.440]  去將那個日子圓滿地
[00:25:13.440 --> 00:25:15.840]  在地上實現
[00:25:15.840 --> 00:25:17.840]  而是我們相信
[00:25:17.840 --> 00:25:22.600]  耶穌基督有一天會更新天地
[00:25:22.600 --> 00:25:24.440]  去將那個日子的應許
[00:25:24.440 --> 00:25:27.320]  圓滿地實現
[00:25:27.320 --> 00:25:28.720]  有人說
[00:25:28.720 --> 00:25:31.600]  你們基督徒這麼天真
[00:25:31.600 --> 00:25:33.520]  又天真又浪漫
[00:25:33.520 --> 00:25:37.080]  你看不到這個世界有多邪惡嗎?
[00:25:37.080 --> 00:25:39.520]  你看不到人心有多險渣嗎?
[00:25:39.520 --> 00:25:47.040]  你看不到政治有多骯髒嗎?
[00:25:47.040 --> 00:25:48.920]  不過
[00:25:48.920 --> 00:25:51.400]  想想
[00:25:51.400 --> 00:25:54.320]  期待美好良善
[00:25:54.320 --> 00:25:56.400]  期待公平公義
[00:25:56.400 --> 00:26:02.920]  又有什麼不妥呢?
[00:26:02.920 --> 00:26:06.240]  會不會是我們已經長大成為大人之後
[00:26:06.240 --> 00:26:08.520]  我們在眾多社會條件之下
[00:26:08.520 --> 00:26:11.840]  已經將我們對美好的期待
[00:26:11.840 --> 00:26:14.880]  全部抹殺了呢?
[00:26:14.880 --> 00:26:20.760]  或者已經令我們不敢再期待美好呢?
[00:26:20.760 --> 00:26:24.600]  基督徒對美好的期待
[00:26:24.600 --> 00:26:34.200]  不是因為我們純粹覺得美好很好
[00:26:34.200 --> 00:26:36.680]  以致我們能夠靠自己
[00:26:36.680 --> 00:26:39.560]  就可以去實現美好
[00:26:39.560 --> 00:26:43.520]  而是因為耶穌基督應許了
[00:26:43.520 --> 00:26:48.160]  而是因為世界的終結會是這樣
[00:26:48.160 --> 00:26:51.880]  所以我們繼續維持這樣的期望
[00:26:51.880 --> 00:26:55.160]  亦繼續參與在這個地上
[00:26:55.160 --> 00:27:00.360]  來將這個美好的想像和應許
[00:27:00.360 --> 00:27:02.480]  來去體驗
[00:27:02.480 --> 00:27:05.320]  願上主幫助我們
[00:27:05.320 --> 00:27:08.160]  無論在這個環境
[00:27:08.160 --> 00:27:12.400]  你覺得是如何的不濟
[00:27:12.400 --> 00:27:16.240]  或者你覺得這個環境是如何的不可能
[00:27:16.240 --> 00:27:19.680]  如何的失望
[00:27:19.680 --> 00:27:21.840]  但讓我們心裏面
[00:27:21.840 --> 00:27:24.160]  我們仍然存留著
[00:27:24.160 --> 00:27:27.280]  那個對那日子的期望
[00:27:27.280 --> 00:27:32.680]  和那份參與那日子的動力
[00:27:32.680 --> 00:27:34.880]  我再說一次
[00:27:34.880 --> 00:27:40.080]  那日子不是我們FF創造出來的
[00:27:40.080 --> 00:27:42.880]  那日子是耶穌基督應許
[00:27:42.880 --> 00:27:46.960]  並且祂說那日子必然會實現
[00:27:46.960 --> 00:27:48.960]  願上主幫助我們
