
[00:00:00.000 --> 00:00:10.600]  好,感謝主,給我們今天很特別的時間,很特別的背景去崇拜
[00:17:53.000 --> 00:17:55.000]  寇爾森有一個總結
[00:17:55.000 --> 00:17:58.000]  他說耶穌復活是真實的
[00:17:58.000 --> 00:18:02.000]  因為我們有一群這麼高權位的人
[00:18:02.000 --> 00:18:04.000]  他是法律顧問
[00:18:04.000 --> 00:18:06.000]  他有總統的背後撐腰
[00:18:06.000 --> 00:18:08.000]  他說我們一群人
[00:18:08.000 --> 00:18:10.000]  在幾個星期裡嘗試說謊
[00:18:10.000 --> 00:18:12.000]  去保守秘密
[00:18:12.000 --> 00:18:14.000]  但是都被人拆穿了
[00:18:14.000 --> 00:18:17.000]  而如果耶穌的門徒
[00:18:17.000 --> 00:18:18.000]  這些小民
[00:18:18.000 --> 00:18:19.000]  這些愚民
[00:18:19.000 --> 00:18:20.000]  這些稅吏
[00:18:20.000 --> 00:18:21.000]  這些罪人
[00:18:21.000 --> 00:18:24.000]  他們在幾十年的壁壩裡都熬得過
[00:18:24.000 --> 00:18:27.000]  這個一定是真實的說話
[00:18:27.000 --> 00:18:29.000]  因為如果有漏洞的話
[00:18:29.000 --> 00:18:31.000]  他們一定會被人拆穿
[00:18:31.000 --> 00:18:32.000]  有漏洞的話
[00:18:32.000 --> 00:18:34.000]  他們都不會為了一個謊言
[00:18:34.000 --> 00:18:36.000]  這樣去受苦
[00:18:36.000 --> 00:18:37.000]  被人逼迫
[00:18:37.000 --> 00:18:38.000]  鞭打
[00:18:38.000 --> 00:18:39.000]  或者處死
[00:18:39.000 --> 00:18:42.000]  所以寇爾森透過自己的經歷
[00:18:42.000 --> 00:18:45.000]  他說這個一定是事實
[00:18:45.000 --> 00:18:47.000]  如果可以說謊
[00:18:47.000 --> 00:18:49.000]  我們都能搞定
[00:18:49.000 --> 00:18:50.000]  他是法律顧問
[00:18:50.000 --> 00:18:53.000]  他是一個當時很有權勢的人
[00:18:53.000 --> 00:18:57.000]  故此我們可以相信
[00:18:57.000 --> 00:18:59.000]  這個復活是有歷史的記載
[00:18:59.000 --> 00:19:00.000]  不單是聖經
[00:19:00.000 --> 00:19:02.000]  你自己說而已
[00:19:02.000 --> 00:19:04.000]  但是聖經的存在
[00:19:04.000 --> 00:19:05.000]  都是很重要
[00:19:05.000 --> 00:19:08.000]  是沒有人能夠推翻聖經的真實性
[00:19:08.000 --> 00:19:09.000]  歷史的學家
[00:19:09.000 --> 00:19:11.000]  或者個人的見證和經歷
[00:19:11.000 --> 00:19:15.000]  再加上我們自己人生所經歷的事情
[00:19:15.000 --> 00:19:18.000]  我都能夠肯定耶穌是復活的主
[00:19:18.000 --> 00:19:19.000]  如果不是
[00:19:19.000 --> 00:19:22.000]  我沒有力量活到今天
[00:19:22.000 --> 00:19:26.000]  沒有盼望在人生裡面去存在
[00:19:26.000 --> 00:19:27.000]  第三
[00:19:27.000 --> 00:19:30.000]  保羅在第九至十一節提到
[00:19:30.000 --> 00:19:32.000]  原是使徒中最少的
[00:19:32.000 --> 00:19:34.000]  不配稱為使徒
[00:19:34.000 --> 00:19:37.000]  因為我從前是逼迫神的教會
[00:19:37.000 --> 00:19:39.000]  然而我今天成了何等人
[00:19:39.000 --> 00:19:41.000]  是蒙神的恩才成
[00:19:41.000 --> 00:19:44.000]  並且他賜我的恩不是徒然的
[00:19:44.000 --> 00:19:47.000]  我比眾使徒格外勞苦
[00:19:47.000 --> 00:19:48.000]  這原不是我
[00:19:48.000 --> 00:19:50.000]  乃是神的恩與我同在
[00:19:50.000 --> 00:19:52.000]  不驅使我是眾使徒
[00:19:52.000 --> 00:19:54.000]  我們如此存
[00:19:54.000 --> 00:19:57.000]  你們也如此信了
[00:19:57.000 --> 00:19:59.000]  保羅說到
[00:19:59.000 --> 00:20:01.000]  這個復活主耶穌基督
[00:20:01.000 --> 00:20:03.000]  是給人的盼望
[00:20:03.000 --> 00:20:06.000]  在福士裡面有一種盼望
[00:20:06.000 --> 00:20:09.000]  因為保羅固然是一個
[00:20:09.000 --> 00:20:11.000]  很後才信主的人
[00:20:11.000 --> 00:20:13.000]  但他說我是格外的勞力
[00:20:13.000 --> 00:20:15.000]  為什麼是格外的勞力呢?
[00:20:15.000 --> 00:20:16.000]  因為他未信主的時候
[00:20:16.000 --> 00:20:18.000]  他就逼迫基督徒
[00:20:18.000 --> 00:20:20.000]  他就逼害別人
[00:20:20.000 --> 00:20:21.000]  去抓人坐牢
[00:20:21.000 --> 00:20:24.000]  甚至令人要面對死刑
[00:20:24.000 --> 00:20:26.000]  但當他真正經歷到
[00:20:26.000 --> 00:20:28.000]  這個復活的救主耶穌的時候
[00:20:28.000 --> 00:20:31.000]  他甘願被人逼迫
[00:20:31.000 --> 00:20:32.000]  他不是不知道
[00:20:32.000 --> 00:20:34.000]  被人逼迫的痛苦
[00:20:34.000 --> 00:20:35.000]  被人坐牢
[00:20:35.000 --> 00:20:36.000]  和家人分開
[00:20:36.000 --> 00:20:39.000]  你以為是很好的事情嗎?
[00:20:39.000 --> 00:20:42.000]  被人放在監獄裡的那種孤單
[00:20:42.000 --> 00:20:43.000]  去到面對死刑的時候
[00:20:43.000 --> 00:20:45.000]  那種痛苦
[00:20:45.000 --> 00:20:47.000]  你以為是很容易的事情嗎?
[00:20:47.000 --> 00:20:49.000]  為什麼他願意呢?
[00:20:49.000 --> 00:20:52.000]  為什麼他從一個逼迫別人的人
[00:20:52.000 --> 00:20:55.000]  成為一個被人逼迫的人呢?
[00:20:55.000 --> 00:20:58.000]  因為他知道這個信仰是真實的
[00:20:58.000 --> 00:21:00.000]  他願意付這個代價
[00:21:00.000 --> 00:21:04.000]  他知道將來是有獎賞的
[00:21:04.000 --> 00:21:07.000]  他知道神是真實的
[00:21:07.000 --> 00:21:09.000]  我們知道保羅的背景
[00:21:09.000 --> 00:21:13.000]  他是一個很優秀出色的學者
[00:21:13.000 --> 00:21:15.000]  很崇高的猶太地位
[00:21:15.000 --> 00:21:17.000]  一個法利塞人
[00:21:17.000 --> 00:21:19.000]  之中的法利塞人
[00:21:19.000 --> 00:21:21.000]  他是羅馬公民的身份
[00:21:21.000 --> 00:21:23.000]  他的地位
[00:21:23.000 --> 00:21:24.000]  他的明星
[00:21:24.000 --> 00:21:25.000]  他的知識
[00:21:25.000 --> 00:21:29.000]  就好像今天一個明星的政治學家一樣
[00:21:29.000 --> 00:21:30.000]  很有地位
[00:21:30.000 --> 00:21:31.000]  很有能力
[00:21:31.000 --> 00:21:32.000]  很有能幹
[00:21:32.000 --> 00:21:33.000]  可以坐在高位上
[00:21:33.000 --> 00:21:37.000]  大大被人尊重
[00:21:37.000 --> 00:21:38.000]  但是
[00:21:38.000 --> 00:21:39.000]  他為了這個信仰
[00:21:39.000 --> 00:21:42.000]  傳揚這個信仰的緣故
[00:21:42.000 --> 00:21:44.000]  不惜一切的代價
[00:21:44.000 --> 00:21:46.000]  不惜一切代價
[00:21:46.000 --> 00:21:47.000]  要跟別人分享
[00:21:47.000 --> 00:21:52.000]  耶穌是復活的救主
[00:21:52.000 --> 00:21:53.000]  《使徒行傳》第九章說到
[00:21:53.000 --> 00:21:54.000]  這種經歷
[00:21:54.000 --> 00:21:57.000]  他一生都不能忘記
[00:21:57.000 --> 00:22:00.000]  走在大馬骰的路上
[00:22:00.000 --> 00:22:03.000]  有四面的光照著他
[00:22:03.000 --> 00:22:04.000]  他問
[00:22:04.000 --> 00:22:06.000]  主啊,你是誰?
[00:22:06.000 --> 00:22:07.000]  耶穌對他說
[00:22:07.000 --> 00:22:10.000]  我就是你所逼迫的耶穌
[00:22:10.000 --> 00:22:13.000]  這個經歷成為人生一個絕對大的轉捩點
[00:22:13.000 --> 00:22:14.000]  不單止一次
[00:22:14.000 --> 00:22:16.000]  他之後也同樣在受逼迫中
[00:22:16.000 --> 00:22:18.000]  耶穌再一次向他顯現
[00:22:18.000 --> 00:22:19.000]  聖靈向他顯現
[00:22:19.000 --> 00:22:22.000]  再一次去強化他的生命
[00:22:22.000 --> 00:22:24.000]  讓他知道神是真實的
[00:22:24.000 --> 00:22:27.000]  這個何嘗不是我們的信仰呢?
[00:22:27.000 --> 00:22:28.000]  我們信主耶穌
[00:22:28.000 --> 00:22:30.000]  在我們人生的高高低低中
[00:22:30.000 --> 00:22:32.000]  神再一次向我們顯現
[00:22:32.000 --> 00:22:33.000]  透過聖經的說話
[00:22:33.000 --> 00:22:35.000]  透過不同的經歷
[00:22:35.000 --> 00:22:36.000]  神告訴我們
[00:22:36.000 --> 00:22:41.000]  祂是死而復活的主
[00:22:41.000 --> 00:22:43.000]  我們知道昔日的猶太人
[00:22:43.000 --> 00:22:45.000]  所面對的一個
[00:22:45.000 --> 00:22:47.000]  基督徒面對著很多的逼迫
[00:22:47.000 --> 00:22:48.000]  在羅馬的政權裏面
[00:22:48.000 --> 00:22:50.000]  在猶太宗教的手裏面
[00:22:50.000 --> 00:22:51.000]  是很多的迫害
[00:22:51.000 --> 00:22:53.000]  很多的逼迫
[00:22:53.000 --> 00:22:56.000]  但是他絕對有這種信心
[00:22:56.000 --> 00:22:59.000]  神是一個信實的神
[00:22:59.000 --> 00:23:01.000]  神是會有將來
[00:23:01.000 --> 00:23:02.000]  去幫助
[00:23:02.000 --> 00:23:03.000]  去拯救
[00:23:03.000 --> 00:23:06.000]  去成就更多的事情
[00:23:06.000 --> 00:23:09.000]  在提摩大學書第一章那裏這樣說
[00:23:09.000 --> 00:23:11.000]  但如今藉著我們救主
[00:23:11.000 --> 00:23:13.000]  基督耶穌的顯現
[00:23:13.000 --> 00:23:14.000]  才表明出來
[00:23:14.000 --> 00:23:17.000]  他已經將死廢藉著福音
[00:23:17.000 --> 00:23:20.000]  將不能壞的生命彰顯出來
[00:23:20.000 --> 00:23:21.000]  我為了這個福音
[00:23:21.000 --> 00:23:23.000]  奉派做傳道的
[00:23:23.000 --> 00:23:25.000]  作使徒 作師父
[00:23:25.000 --> 00:23:28.000]  為者緣故我也受這些苦難
[00:23:28.000 --> 00:23:30.000]  然而我不以為恥
[00:23:30.000 --> 00:23:33.000]  因為知道我所信的是誰
[00:23:33.000 --> 00:23:36.000]  也深信他能保存我所交付他的
[00:23:36.000 --> 00:23:39.000]  直到那日
[00:23:39.000 --> 00:23:40.000]  這裏說到
[00:23:40.000 --> 00:23:42.000]  福音那種顯現
[00:23:42.000 --> 00:23:44.000]  是透過耶穌基督去表明出來
[00:23:44.000 --> 00:23:46.000]  他將死亡廢去
[00:23:46.000 --> 00:23:48.000]  我們的最硬點
[00:23:48.000 --> 00:23:50.000]  不是死亡就算數
[00:23:50.000 --> 00:23:52.000]  是死亡之後仍然有復活
[00:23:52.000 --> 00:23:54.000]  所以我們所做的事
[00:23:54.000 --> 00:23:56.000]  不是為了死亡之前
[00:23:56.000 --> 00:23:57.000]  享受
[00:23:57.000 --> 00:23:59.000]  或者去用盡一些
[00:23:59.000 --> 00:24:01.000]  好處在自己的身上
[00:24:01.000 --> 00:24:03.000]  我們做的事是為了死亡之後
[00:24:03.000 --> 00:24:05.000]  仍然要交帳
[00:24:05.000 --> 00:24:07.000]  仍然在我們人生的歷程上
[00:24:07.000 --> 00:24:10.000]  為了上帝榮耀而活
[00:24:10.000 --> 00:24:13.000]  我不知道現在還有沒有人的錢
[00:24:13.000 --> 00:24:16.000]  有沒有人的錢不放在銀行裏面
[00:24:16.000 --> 00:24:17.000]  應該沒有吧
[00:24:17.000 --> 00:24:19.000]  每個人都放錢在銀行裏面
[00:24:19.000 --> 00:24:20.000]  在今日的社會裏面
[00:24:20.000 --> 00:24:24.000]  但你怕不怕銀行倒閉
[00:24:24.000 --> 00:24:26.000]  有沒有人怕銀行倒閉
[00:24:26.000 --> 00:24:27.000]  不怕嗎
[00:24:27.000 --> 00:24:28.000]  怕
[00:24:28.000 --> 00:24:29.000]  如果你很多錢你會怕
[00:24:29.000 --> 00:24:31.000]  你不多可能就不怕
[00:24:31.000 --> 00:24:32.000]  因為有些賠償
[00:24:32.000 --> 00:24:35.000]  不知道多少給你
[00:24:35.000 --> 00:24:37.000]  我們的人生都是這樣
[00:24:37.000 --> 00:24:38.000]  我們所做的事
[00:24:38.000 --> 00:24:39.000]  將來有一個回報
[00:24:39.000 --> 00:24:40.000]  有一個獎賞
[00:24:40.000 --> 00:24:42.000]  這個獎賞不是物質的
[00:24:42.000 --> 00:24:43.000]  我想說的是
[00:24:43.000 --> 00:24:45.000]  和神一種很密切的關係
[00:24:45.000 --> 00:24:48.000]  是一個很密切的關係
[00:24:48.000 --> 00:24:50.000]  這種獎賞將來是可以有
[00:24:50.000 --> 00:24:51.000]  保羅相信
[00:24:51.000 --> 00:24:53.000]  因為將來有這種
[00:24:53.000 --> 00:24:55.000]  和神的關係這麼密切
[00:24:55.000 --> 00:24:58.000]  故此人生是不介意
[00:24:58.000 --> 00:25:00.000]  付上一切的代價
[00:25:00.000 --> 00:25:03.000]  去侍奉上帝
[00:25:03.000 --> 00:25:05.000]  以前當我做宣教的時候
[00:25:05.000 --> 00:25:07.000]  認識很多偉大的童工
[00:25:07.000 --> 00:25:08.000]  我有一個童工
[00:25:08.000 --> 00:25:10.000]  她是加拿大籍的醫生
[00:25:10.000 --> 00:25:11.000]  女醫生
[00:25:11.000 --> 00:25:14.000]  她年青
[00:25:14.000 --> 00:25:15.000]  她年青的時候我不認識她
[00:25:15.000 --> 00:25:16.000]  我不知道她幾歲
[00:25:16.000 --> 00:25:18.000]  不過她做了很短時間在加拿大行醫
[00:25:18.000 --> 00:25:20.000]  然後大概有四五十年的時間
[00:25:20.000 --> 00:25:23.000]  印度去宣教
[00:25:23.000 --> 00:25:25.000]  你想想如果一個女醫生
[00:25:25.000 --> 00:25:26.000]  在加拿大做了
[00:25:26.000 --> 00:25:27.000]  不要說這麼多年
[00:25:27.000 --> 00:25:29.000]  做了二十年三十年
[00:25:29.000 --> 00:25:31.000]  她賺取到什麼呢
[00:25:31.000 --> 00:25:33.000]  一定是很多物質上
[00:25:33.000 --> 00:25:35.000]  在生活享受上很多東西
[00:25:35.000 --> 00:25:39.000]  在印度服侍了幾十年
[00:25:39.000 --> 00:25:42.000]  當時起碼我的差會
[00:25:42.000 --> 00:25:44.000]  我們每一個人的
[00:25:44.000 --> 00:25:45.000]  工資都是一樣這麼多
[00:25:45.000 --> 00:25:46.000]  無論你是小學畢業
[00:25:46.000 --> 00:25:47.000]  你是大學畢業
[00:25:47.000 --> 00:25:48.000]  你是醫生
[00:25:48.000 --> 00:25:50.000]  你是專業的律師
[00:25:50.000 --> 00:25:52.000]  工資一樣這麼多
[00:25:52.000 --> 00:25:54.000]  她並不比我有錢
[00:25:54.000 --> 00:25:55.000]  她做了幾十年
[00:25:55.000 --> 00:25:56.000]  在印度的生活
[00:25:56.000 --> 00:25:58.000]  她是一個單身的女士
[00:25:58.000 --> 00:25:59.000]  大家知道
[00:25:59.000 --> 00:26:00.000]  在印度生活是不簡單的
[00:26:00.000 --> 00:26:01.000]  有些挑戰的
[00:26:01.000 --> 00:26:04.000]  有些比較重男輕女的社會
[00:26:04.000 --> 00:26:05.000]  但是她
[00:26:05.000 --> 00:26:07.000]  是不會被人欺負到的
[00:26:07.000 --> 00:26:09.000]  因為她幾十年是老江湖
[00:26:09.000 --> 00:26:10.000]  可以這樣說
[00:26:10.000 --> 00:26:11.000]  她說的印度文是很流利
[00:26:11.000 --> 00:26:12.000]  她知道的東西
[00:26:12.000 --> 00:26:15.000]  比絕大部分人都知道得多
[00:26:15.000 --> 00:26:16.000]  所以去到哪裡
[00:26:16.000 --> 00:26:17.000]  沒有人敢欺負她
[00:26:17.000 --> 00:26:18.000]  她的外形
[00:26:18.000 --> 00:26:20.000]  雖然是一個白人
[00:26:20.000 --> 00:26:21.000]  是一個加拿大人
[00:26:21.000 --> 00:26:22.000]  但去到哪裡
[00:26:22.000 --> 00:26:23.000]  人們很尊重她
[00:26:23.000 --> 00:26:24.000]  她在印度幾十年
[00:26:24.000 --> 00:26:27.000]  建設了很多醫療的設施
[00:26:27.000 --> 00:26:28.000]  很多的醫院
[00:26:28.000 --> 00:26:29.000]  因為她的緣故
[00:26:29.000 --> 00:26:31.000]  被建立起來
[00:26:31.000 --> 00:26:33.000]  在香港我也認識一些人
[00:26:33.000 --> 00:26:34.000]  她曾經去讀神學
[00:26:34.000 --> 00:26:35.000]  她賣了一層樓
[00:26:35.000 --> 00:26:36.000]  因為沒錢讀書
[00:26:36.000 --> 00:26:38.000]  她賣了一層樓讀書
[00:26:38.000 --> 00:26:40.000]  我認識一個牙醫
[00:26:40.000 --> 00:26:44.000]  當他受呼召去服侍的時候
[00:26:44.000 --> 00:26:46.000]  他就不再做牙醫
[00:26:46.000 --> 00:26:47.000]  去讀神學
[00:26:47.000 --> 00:26:48.000]  讀完之後
[00:26:48.000 --> 00:26:50.000]  在他的房門口掛了兩個牌
[00:26:50.000 --> 00:26:51.000]  一個是什麼傳道
[00:26:51.000 --> 00:26:52.000]  第二個牌
[00:26:52.000 --> 00:26:54.000]  他將以前牙醫的牌都掛在門口
[00:26:54.000 --> 00:26:55.000]  他告訴別人
[00:26:55.000 --> 00:26:56.000]  我以前是做牙醫
[00:26:56.000 --> 00:26:58.000]  現在我主要是做傳道
[00:26:58.000 --> 00:26:59.000]  他留下一個牌
[00:26:59.000 --> 00:27:00.000]  他也是這樣留
[00:27:00.000 --> 00:27:02.000]  他留下一個牌掛在門口
[00:27:02.000 --> 00:27:05.000]  很多人都為信仰付上代價
[00:27:05.000 --> 00:27:07.000]  為什麼這麼傻呢
[00:27:07.000 --> 00:27:09.000]  為什麼按書
[00:27:09.000 --> 00:27:11.000]  這麼富有的生活
[00:27:11.000 --> 00:27:13.000]  要拋棄呢
[00:27:13.000 --> 00:27:15.000]  因為福音
[00:27:15.000 --> 00:27:17.000]  因為耶穌是復活的神
[00:27:17.000 --> 00:27:20.000]  因為耶穌是值得我們付上代價
[00:27:20.000 --> 00:27:21.000]  為了祂的緣故
[00:27:21.000 --> 00:27:23.000]  擺上自己
[00:27:23.000 --> 00:27:26.000]  我相信大家有聽過鐵達尼號的故事
[00:27:26.000 --> 00:27:28.000]  但另一艘船
[00:27:28.000 --> 00:27:31.000]  叫做愛爾蘭的女王號
[00:27:31.000 --> 00:27:35.000]  這是一個1914年發生的事件
[00:27:35.000 --> 00:27:38.000]  當時這艘船在加拿大啟航
[00:27:38.000 --> 00:27:40.000]  在大霧之中
[00:27:40.000 --> 00:27:41.000]  還是看不到
[00:27:41.000 --> 00:27:44.000]  突然間和一艘運煤船
[00:27:44.000 --> 00:27:45.000]  撞擊
[00:27:45.000 --> 00:27:47.000]  猛烈的爆炸
[00:27:47.000 --> 00:27:49.000]  這艘船在14分鐘之內
[00:27:49.000 --> 00:27:51.000]  就全員沉沒在水裡
[00:27:51.000 --> 00:27:54.000]  船上有1400個乘客
[00:27:54.000 --> 00:27:57.000]  最終只有400多人存活
[00:27:57.000 --> 00:27:59.000]  即是大約1000人死了
[00:27:59.000 --> 00:28:01.000]  在船上當時
[00:28:01.000 --> 00:28:06.000]  有170個救世軍的青年領袖
[00:28:06.000 --> 00:28:08.000]  去英國開會
[00:28:08.000 --> 00:28:10.000]  倫敦開會
[00:28:10.000 --> 00:28:12.000]  他們坐的地方附近都有救生衣
[00:28:12.000 --> 00:28:14.000]  因為他們都年輕
[00:28:14.000 --> 00:28:16.000]  他們剛好坐的位置附近都有救生衣
[00:28:16.000 --> 00:28:18.000]  不過
[00:28:18.000 --> 00:28:20.000]  在獲救的400多人裡
[00:28:20.000 --> 00:28:23.000]  沒有一個是救世軍的人
[00:28:23.000 --> 00:28:25.000]  你知道為什麼嗎
[00:28:25.000 --> 00:28:27.000]  因為他們穿了救生衣
[00:28:27.000 --> 00:28:29.000]  跳進水裡的時候
[00:28:29.000 --> 00:28:31.000]  他們原本可以獲救
[00:28:31.000 --> 00:28:33.000]  但是他們看到其他人沒有救生衣
[00:28:33.000 --> 00:28:35.000]  他們都游向他們那裡
[00:28:35.000 --> 00:28:36.000]  跟他們說
[00:28:36.000 --> 00:28:38.000]  我給你一件救生衣
[00:28:38.000 --> 00:28:42.000]  有一個少女的領袖
[00:28:42.000 --> 00:28:43.000]  一個女孩子
[00:28:43.000 --> 00:28:46.000]  很年輕的救世軍領袖
[00:28:46.000 --> 00:28:48.000]  向一個中年男人說
[00:28:48.000 --> 00:28:49.000]  我給你一件救生衣
[00:28:49.000 --> 00:28:52.000]  這個中年男人不好意思
[00:28:52.000 --> 00:28:54.000]  這個少女就問他
[00:28:54.000 --> 00:28:56.000]  你信了耶穌了嗎
[00:28:56.000 --> 00:28:57.000]  這個中年男人說
[00:28:57.000 --> 00:28:58.000]  還沒有 還沒有信耶穌
[00:28:58.000 --> 00:29:02.000]  他就堅持把救生衣給了他
[00:29:02.000 --> 00:29:04.000]  因為他已經信了耶穌
[00:29:04.000 --> 00:29:05.000]  可以上天堂
[00:29:05.000 --> 00:29:06.000]  他不怕死
[00:29:06.000 --> 00:29:08.000]  但是他還沒有信耶穌
[00:29:08.000 --> 00:29:09.000]  他要得救
[00:29:09.000 --> 00:29:11.000]  他要認識耶穌
[00:29:11.000 --> 00:29:13.000]  所以在這個沉淪裡
[00:29:13.000 --> 00:29:16.000]  170個救世軍
[00:29:16.000 --> 00:29:18.000]  全部都是這樣
[00:29:18.000 --> 00:29:22.000]  把救生衣給了其他人
[00:29:22.000 --> 00:29:24.000]  最終有四百多人得救
[00:29:24.000 --> 00:29:27.000]  大概一千人來到這個世界
[00:29:27.000 --> 00:29:28.000]  弟兄姊妹
[00:29:28.000 --> 00:29:32.000]  如果耶穌不是復活
[00:29:32.000 --> 00:29:35.000]  我們所傳的是謊言
[00:29:35.000 --> 00:29:38.000]  你們所信的也是謊言
[00:29:38.000 --> 00:29:40.000]  如果耶穌沒有復活
[00:29:40.000 --> 00:29:41.000]  沒有人願意這麼傻
[00:29:41.000 --> 00:29:44.000]  去付出這樣的代價
[00:29:44.000 --> 00:29:46.000]  輕的是付上時間
[00:29:46.000 --> 00:29:48.000]  安舒的生活
[00:29:48.000 --> 00:29:51.000]  重的是付上性命
[00:29:51.000 --> 00:29:57.000]  但願我們今天去領受神的話語
[00:29:57.000 --> 00:30:02.000]  相信聖經從古至今的應許
[00:30:02.000 --> 00:30:05.000]  接受耶穌基督成為我們個人的救主
[00:30:05.000 --> 00:30:08.000]  因為祂要活現在我們生命裡
[00:30:08.000 --> 00:30:10.000]  正如保羅的另一段經文說
[00:30:10.000 --> 00:30:12.000]  如今活著的不再是我
[00:30:12.000 --> 00:30:14.000]  是基督在我裡面活著
[00:30:14.000 --> 00:30:17.000]  這個正是復活的基督耶穌
[00:30:17.000 --> 00:30:20.000]  我們低頭禱告
[00:30:20.000 --> 00:30:21.000]  親愛的天父
[00:30:21.000 --> 00:30:22.000]  我們多謝讚美你
[00:30:22.000 --> 00:30:26.000]  因為是你完美的計劃
[00:30:26.000 --> 00:30:30.000]  救恩就臨到了我們的身上
[00:30:30.000 --> 00:30:33.000]  我們看到保羅是一個盡心盡意
[00:30:33.000 --> 00:30:37.000]  毫無保留擺相的忠心僕人
[00:30:37.000 --> 00:30:41.000]  主今日讓我們再一次宣稱
[00:30:41.000 --> 00:30:44.000]  耶穌基督是復活的神
[00:30:44.000 --> 00:30:48.000]  耶穌基督是要拯救我們的救主
[00:30:48.000 --> 00:30:52.000]  但願我們堅心去相信
[00:30:52.000 --> 00:30:56.000]  請耶穌進入我們內心最深的深處
[00:30:56.000 --> 00:30:59.000]  扭轉我們的人生價值觀
[00:30:59.000 --> 00:31:05.000]  幫助我們面對一些犯罪得罪你的事情
[00:31:05.000 --> 00:31:08.000]  靠著耶穌得勝
[00:31:08.000 --> 00:31:11.000]  靠著復活的救主
[00:31:11.000 --> 00:31:13.000]  活出新生命
[00:31:13.000 --> 00:31:15.000]  我們這樣的禱告交代
[00:31:15.000 --> 00:31:19.000]  讚美和感恩奉耶穌基督的名
[00:31:19.000 --> 00:31:20.000]  阿門
