
[00:00:00.000 --> 00:00:04.080]  今日的講題是「莊稼淑寮」
[00:19:07.960 --> 00:19:11.960]  佔人數的總人數30%
[00:19:11.960 --> 00:19:13.960]  在教生最新的報告裡
[00:19:13.960 --> 00:19:16.960]  堂會青少年其實佔總人數13%
[00:19:16.960 --> 00:19:18.960]  是多出很多很多
[00:19:18.960 --> 00:19:25.960]  或許我們所接觸的每一個人
[00:19:25.960 --> 00:19:29.960]  最後都不會穩定在教會裡的成長
[00:19:29.960 --> 00:19:32.960]  但是主耶穌提到
[00:19:32.960 --> 00:19:35.960]  去收割有賴前人的工作
[00:19:35.960 --> 00:19:37.960]  在這裡肯定殺種者的付出
[00:19:37.960 --> 00:19:39.960]  他們的擺相很寶貴
[00:19:39.960 --> 00:19:41.960]  也很值得重視
[00:19:41.960 --> 00:19:44.960]  我自己作為一個青少年服事者
[00:19:44.960 --> 00:19:45.960]  都經歷過
[00:19:45.960 --> 00:19:47.960]  你和一些人走了很久
[00:19:47.960 --> 00:19:50.960]  他很願意和你分享
[00:19:50.960 --> 00:19:52.960]  關心陪伴
[00:19:52.960 --> 00:19:54.960]  建立了很深厚的關係
[00:19:54.960 --> 00:19:56.960]  但原來他最後還是疏遠教會
[00:19:56.960 --> 00:19:59.960]  他不想再和你接觸
[00:19:59.960 --> 00:20:01.960]  是很可惜的
[00:20:01.960 --> 00:20:03.960]  但我也聽過不少見證
[00:20:03.960 --> 00:20:06.960]  是從前聽聞過福音
[00:20:06.960 --> 00:20:08.960]  之後沒有再回教會
[00:20:08.960 --> 00:20:10.960]  但在他人生某一個階段
[00:20:10.960 --> 00:20:12.960]  他再次回轉
[00:20:12.960 --> 00:20:16.960]  願意重新確立他的信仰
[00:20:16.960 --> 00:20:18.960]  相信耶穌
[00:20:18.960 --> 00:20:20.960]  想和大家分享一個見證
[00:20:20.960 --> 00:20:24.960]  這個見證是梁靜然姊妹
[00:20:24.960 --> 00:20:26.960]  她是我的小醫
[00:20:26.960 --> 00:20:30.960]  她還未到四十歲
[00:20:30.960 --> 00:20:34.960]  她就幻想一個很嚴重的疾病
[00:20:34.960 --> 00:20:37.960]  叫做運動神經炎症
[00:20:37.960 --> 00:20:40.960]  和顫動人症ALS很相似
[00:20:40.960 --> 00:20:43.960]  但這類病是有生命危險的
[00:20:43.960 --> 00:20:45.960]  是絕症
[00:20:45.960 --> 00:20:47.960]  是不能醫治的
[00:20:47.960 --> 00:20:50.960]  根據我們家族的病史
[00:20:50.960 --> 00:20:54.960]  患病的人可能一至兩年就過世
[00:20:54.960 --> 00:20:57.960]  所以當她得知這個消息的時候
[00:20:57.960 --> 00:21:00.960]  是一個很重大的噩耗
[00:21:00.960 --> 00:21:02.960]  陷入絕望的狀況
[00:21:02.960 --> 00:21:05.960]  她開始去治療
[00:21:05.960 --> 00:21:09.960]  甚至很早期就要住院
[00:21:09.960 --> 00:21:12.960]  因為她的身體機能不斷衰退
[00:21:12.960 --> 00:21:15.960]  我一直關心她 和她分享信仰
[00:21:15.960 --> 00:21:17.960]  和她一起祈禱
[00:21:17.960 --> 00:21:18.960]  她和我分享
[00:21:18.960 --> 00:21:20.960]  其實我在中學時期
[00:21:20.960 --> 00:21:23.960]  回過教會一段日子
[00:21:23.960 --> 00:21:25.960]  我之後就沒有再回教會
[00:21:25.960 --> 00:21:27.960]  已經十多年了
[00:21:27.960 --> 00:21:29.960]  但她和我分享
[00:21:29.960 --> 00:21:31.960]  其實她覺得這一生人裡
[00:21:31.960 --> 00:21:33.960]  三十多年對她來說
[00:21:33.960 --> 00:21:35.960]  最開心的日子
[00:21:35.960 --> 00:21:38.960]  她想起她在教會裡的日子
[00:21:38.960 --> 00:21:40.960]  藉著這個病
[00:21:40.960 --> 00:21:43.960]  重新再次立志
[00:21:43.960 --> 00:21:45.960]  迴轉來信靠上帝
[00:21:45.960 --> 00:21:48.960]  這張圖是牧師替她撒水泥
[00:21:48.960 --> 00:21:50.960]  可看到她的笑容嗎?
[00:21:50.960 --> 00:21:52.960]  很開心
[00:21:52.960 --> 00:21:55.960]  牧師問她她的感想是什麼?
[00:21:55.960 --> 00:21:57.960]  因為到了病患的中後期
[00:21:57.960 --> 00:21:59.960]  她完全不能說話
[00:21:59.960 --> 00:22:01.960]  只能寫字
[00:22:01.960 --> 00:22:05.960]  她寫下了其中語錄兩句說話給大家看
[00:22:05.960 --> 00:22:07.960]  她說現在想起主耶穌
[00:22:07.960 --> 00:22:11.960]  就好像和我同在,沒有更多的恐懼
[00:22:11.960 --> 00:22:13.960]  她和我分享
[00:22:13.960 --> 00:22:15.960]  人雖然在醫院
[00:22:15.960 --> 00:22:17.960]  有六個字很powerful
[00:22:17.960 --> 00:22:18.960]  她寫給我看
[00:22:18.960 --> 00:22:20.960]  有耶穌,很平安
[00:22:20.960 --> 00:22:22.960]  有耶穌,很平安
[00:22:22.960 --> 00:22:24.960]  她甚至很希望她兩個兒女
[00:22:24.960 --> 00:22:27.960]  都能夠在教會裡成長
[00:22:27.960 --> 00:22:29.960]  這個信仰
[00:22:29.960 --> 00:22:33.960]  主耶穌陪她走過人生最後的階段
[00:22:33.960 --> 00:22:36.960]  是她的力量,是她的平安
[00:22:36.960 --> 00:22:38.960]  她今天已經認識盧歸主十年
[00:22:38.960 --> 00:22:43.960]  但她做了一個很美好的見證
[00:22:43.960 --> 00:22:45.960]  亦提醒我們
[00:22:45.960 --> 00:22:48.960]  一個福音如何在人的生命裡活現
[00:22:48.960 --> 00:22:50.960]  那一點的種子
[00:22:50.960 --> 00:22:52.960]  原來想當年撒在心裡
[00:22:52.960 --> 00:22:54.960]  假以時日
[00:22:54.960 --> 00:22:55.960]  在神的手裡
[00:22:55.960 --> 00:22:57.960]  原來可以發芽、生長
[00:22:57.960 --> 00:22:59.960]  如果我們單單只是看一刻的消失
[00:22:59.960 --> 00:23:01.960]  我們會很氣餒
[00:23:01.960 --> 00:23:03.960]  但如果我們以上帝的國度
[00:23:03.960 --> 00:23:05.960]  建造生命的工程來看
[00:23:05.960 --> 00:23:07.960]  那人撒種,這人收割
[00:23:07.960 --> 00:23:09.960]  是叫我們好好珍惜
[00:23:09.960 --> 00:23:11.960]  每一個傳揚福音的機會
[00:23:11.960 --> 00:23:14.960]  好好撒種,收割一定會發生
[00:23:14.960 --> 00:23:16.960]  只是我們未見到
[00:23:16.960 --> 00:23:21.960]  但生命在那位全能的上帝的手裡
[00:23:21.960 --> 00:23:26.960]  最後,我想以一個小故事來結束今天的講道
[00:23:26.960 --> 00:23:29.960]  在1666年的時候
[00:23:29.960 --> 00:23:32.960]  有一位叫克里斯多佛的人
[00:23:32.960 --> 00:23:36.960]  奉命重建保羅大教堂
[00:23:36.960 --> 00:23:40.960]  有一天,他分別問三位砌磚的工人
[00:23:40.960 --> 00:23:42.960]  你在做什麼?
[00:23:42.960 --> 00:23:44.960]  第一個工人回應
[00:23:44.960 --> 00:23:46.960]  我在砌一塊石頭
[00:23:46.960 --> 00:23:48.960]  我在砌石頭
[00:23:48.960 --> 00:23:50.960]  第二個工人回應
[00:23:50.960 --> 00:23:54.960]  我不是為了那兩塊錢去做苦力嗎?
[00:23:54.960 --> 00:23:56.960]  第三個工人回應
[00:23:56.960 --> 00:24:00.960]  我在建造充滿神榮耀的教堂
[00:24:00.960 --> 00:24:02.960]  弟兄姊妹,見到嗎?
[00:24:02.960 --> 00:24:04.960]  原來正在做同一件事
[00:24:04.960 --> 00:24:06.960]  如果你用一個更高遠的眼光
[00:24:06.960 --> 00:24:10.960]  更宏大的眼光去看這些工作
[00:24:10.960 --> 00:24:15.960]  即使在手裡微不足道
[00:24:15.960 --> 00:24:18.960]  但原來都是很偉大的意義
[00:24:18.960 --> 00:24:20.960]  福音的工作其實都一樣
[00:24:20.960 --> 00:24:24.960]  如果我們是用神宏大的救贖歷史來看
[00:24:24.960 --> 00:24:28.960]  我們是參與神國度救恩的計劃
[00:24:28.960 --> 00:24:30.960]  的眼光來看的時候
[00:24:30.960 --> 00:24:33.960]  我們擺上很可能很微小
[00:24:33.960 --> 00:24:35.960]  說一句「耶穌愛你」
[00:24:35.960 --> 00:24:37.960]  給一張福音的單張
[00:24:37.960 --> 00:24:39.960]  你未必見到即時的果效
[00:24:39.960 --> 00:24:44.960]  但我們是在回應上帝所託付給我們的使命
[00:24:44.960 --> 00:24:47.960]  我們所作的都是充滿意義
[00:24:47.960 --> 00:24:51.960]  我們所作的,上帝都仍然會使用
[00:24:51.960 --> 00:24:53.960]  總括而言
[00:24:53.960 --> 00:24:57.960]  最後,想一點的總結
[00:24:57.960 --> 00:25:01.960]  透過耶穌遇上撒瑪尼亞婦人和門徒的對話
[00:25:01.960 --> 00:25:03.960]  讓我們知道
[00:25:03.960 --> 00:25:07.960]  第一,傳授福音絕對是我們很重要的使命
[00:25:07.960 --> 00:25:11.960]  透過耶穌與婦人對話的行動
[00:25:11.960 --> 00:25:13.960]  就算會惹來社會的爭議
[00:25:13.960 --> 00:25:15.960]  但耶穌表達
[00:25:15.960 --> 00:25:19.960]  我所做的是信服並且遵從天父的旨意
[00:25:19.960 --> 00:25:21.960]  所以今天無論對景福堂也好
[00:25:21.960 --> 00:25:23.960]  臥福堂也好
[00:25:23.960 --> 00:25:25.960]  傳福音絕對是我們今天最重要
[00:25:25.960 --> 00:25:29.960]  最值得擺上資源的使命和工作
[00:25:29.960 --> 00:25:31.960]  第二,把握機會來傳揚福音
[00:25:31.960 --> 00:25:35.960]  耶穌說「舉目觀看,莊稼熟了」
[00:25:35.960 --> 00:25:37.960]  因為那位婦人的說話
[00:25:37.960 --> 00:25:39.960]  影響了城內很多人
[00:25:39.960 --> 00:25:41.960]  來相信耶穌
[00:25:41.960 --> 00:25:44.960]  提醒門徒要把握時機來修葛
[00:25:44.960 --> 00:25:46.960]  弟兄姊妹,讓我們珍惜
[00:25:46.960 --> 00:25:49.960]  上帝擺我們在每一個地方
[00:25:49.960 --> 00:25:51.960]  給我們每一個角色
[00:25:51.960 --> 00:25:53.960]  是上帝預備我們
[00:25:53.960 --> 00:25:55.960]  遇到每一個人
[00:25:55.960 --> 00:25:57.960]  有很多不同的場景
[00:25:57.960 --> 00:25:59.960]  但願意我們好好把握機會
[00:25:59.960 --> 00:26:01.960]  珍惜上帝
[00:26:01.960 --> 00:26:03.960]  帶我們去每一個地方
[00:26:03.960 --> 00:26:06.960]  可以是傳揚福音的好機會
[00:26:06.960 --> 00:26:07.960]  最後一點
[00:26:07.960 --> 00:26:09.960]  撒種和修葛很重要
[00:26:09.960 --> 00:26:12.960]  耶穌肯定在福音的過程中
[00:26:12.960 --> 00:26:14.960]  工作中
[00:26:14.960 --> 00:26:16.960]  有人撒種,有人修葛
[00:26:16.960 --> 00:26:18.960]  兼有不同的角色
[00:26:18.960 --> 00:26:20.960]  雖然今天我們未見到修葛
[00:26:20.960 --> 00:26:22.960]  作為撒種者
[00:26:22.960 --> 00:26:24.960]  但仍然提醒我們
[00:26:24.960 --> 00:26:26.960]  值得去擺上老虎
[00:26:26.960 --> 00:26:28.960]  上帝會按著他的心意
[00:26:28.960 --> 00:26:30.960]  叫不同的生命來成長
[00:26:30.960 --> 00:26:33.960]  弟兄姊妹,舉目觀看
[00:26:33.960 --> 00:26:35.960]  莊稼熟了
[00:26:35.960 --> 00:26:38.960]  願意我們一起去把握機會
[00:26:38.960 --> 00:26:40.960]  回應上帝的吩咐
