
[00:00:00.000 --> 00:00:03.320]  今天很高興和大家分享一份訊息
[00:15:54.480 --> 00:15:55.880]  除了他生性衝動
[00:15:55.880 --> 00:15:57.640]  說話不激大腦之外
[00:15:57.640 --> 00:15:59.440]  能夠讓你那麼記得他
[00:15:59.440 --> 00:16:02.360]  就是他三次不認主
[00:16:02.360 --> 00:16:03.880]  另外有一對兄弟
[00:16:03.880 --> 00:16:06.040]  我們大家都有印象
[00:16:06.040 --> 00:16:07.600]  雅各和約翰
[00:16:07.600 --> 00:16:09.720]  約翰是被上帝稱為
[00:16:09.720 --> 00:16:13.080]  他自己稱為為耶穌所愛的門徒
[00:16:13.080 --> 00:16:14.920]  但是你問耶穌怎麼形容他
[00:16:14.920 --> 00:16:17.240]  他們的花名叫伴離奇
[00:16:17.240 --> 00:16:18.360]  這個名字挺好的
[00:16:18.360 --> 00:16:21.360]  就是說非常暴躁的人
[00:16:21.360 --> 00:16:23.760]  當他們經過十萬里街
[00:16:23.760 --> 00:16:25.200]  要向南走的時候
[00:16:25.200 --> 00:16:27.240]  那裡的人不歡迎他
[00:16:27.240 --> 00:16:28.680]  這兩個門徒怎麼說
[00:16:28.680 --> 00:16:29.760]  有沒有搞錯
[00:16:29.760 --> 00:16:30.960]  他竟然拒絕我們
[00:16:30.960 --> 00:16:32.440]  我們應該要求神
[00:16:32.440 --> 00:16:35.280]  放把火下來燒毀那條村
[00:16:35.280 --> 00:16:36.640]  姐妹
[00:16:36.640 --> 00:16:38.880]  門徒啊這兩個
[00:16:38.880 --> 00:16:40.800]  就是說下個月
[00:16:40.800 --> 00:16:43.680]  你現在去幫我們做社區探訪
[00:16:43.680 --> 00:16:45.400]  我們預備了中秋節包
[00:16:45.400 --> 00:16:46.440]  除了月餅
[00:16:46.440 --> 00:16:48.840]  我們還會買個泰國的金油給他
[00:16:48.840 --> 00:16:51.520]  有個小朋友的燈籠在那裡做
[00:16:51.520 --> 00:16:52.560]  好了你上去探訪
[00:16:52.560 --> 00:16:53.480]  是不是要打電話
[00:16:53.480 --> 00:16:55.120]  要約時間
[00:16:55.120 --> 00:16:56.880]  很辛苦你就放假了
[00:16:56.880 --> 00:16:58.320]  新水新巷這樣玩著
[00:16:58.320 --> 00:16:59.360]  很重的金油
[00:16:59.360 --> 00:17:00.360]  上去門口
[00:17:00.360 --> 00:17:02.040]  婆婆應該來探望你
[00:17:02.040 --> 00:17:02.960]  誰知道去到
[00:17:02.960 --> 00:17:04.840]  叮噹
[00:17:04.840 --> 00:17:06.640]  去哪了
[00:17:06.640 --> 00:17:08.240]  出去
[00:17:08.240 --> 00:17:10.000]  放了你飛機
[00:17:10.000 --> 00:17:11.240]  那你怎麼想
[00:17:11.240 --> 00:17:12.760]  上帝啊
[00:17:12.760 --> 00:17:14.520]  竟然這樣糟蹋我們的東西
[00:17:14.520 --> 00:17:16.440]  又糟蹋我們的愛心
[00:17:16.440 --> 00:17:20.840]  放一把火燒了他
[00:17:20.840 --> 00:17:22.000]  就是門徒
[00:17:22.000 --> 00:17:23.360]  門徒就是這樣
[00:17:23.360 --> 00:17:25.080]  你明白我的意思嗎
[00:17:25.080 --> 00:17:27.240]  這樣的人上帝都選
[00:17:27.240 --> 00:17:28.960]  你是不是覺得很離奇
[00:17:28.960 --> 00:17:30.120]  另一個你會認識的
[00:17:30.120 --> 00:17:30.920]  多瑪
[00:17:30.920 --> 00:17:32.280]  為什麼你認識他
[00:17:32.280 --> 00:17:33.040]  耶穌死了
[00:17:33.040 --> 00:17:35.000]  復活山剛好在他面前
[00:17:35.000 --> 00:17:36.840]  他都夠膽死
[00:17:36.840 --> 00:17:38.640]  你可不可以讓我
[00:17:38.640 --> 00:17:40.960]  摸摸你那釘痕的手
[00:17:40.960 --> 00:17:43.480]  摸過我就相信了
[00:17:43.480 --> 00:17:44.880]  簡單的說
[00:17:44.880 --> 00:17:46.760]  大家很喜歡劉德華
[00:17:46.760 --> 00:17:48.520]  今天劉德華來參加崇拜
[00:17:48.520 --> 00:17:49.600]  坐在前面
[00:17:49.600 --> 00:17:50.600]  VIP
[00:17:50.600 --> 00:17:52.600]  你會走過去
[00:17:52.600 --> 00:17:53.400]  不好意思
[00:17:53.400 --> 00:17:55.280]  雖然你的樣子很像劉德華
[00:17:55.280 --> 00:17:57.960]  可不可以給個身份證來檢查一下
[00:17:57.960 --> 00:17:59.480]  你會不會這樣
[00:17:59.480 --> 00:18:00.400]  你不會
[00:18:00.400 --> 00:18:02.600]  但是多瑪會
[00:18:02.600 --> 00:18:05.360]  耶穌基督真的不知道怎樣選人
[00:18:05.360 --> 00:18:06.320]  而是最恐怖的
[00:18:06.320 --> 00:18:09.680]  想不到他選了一個粉瑞黨的西門
[00:18:09.680 --> 00:18:11.760]  粉瑞黨的西門是什麼人
[00:18:11.760 --> 00:18:13.440]  簡單用現在的形容
[00:18:13.440 --> 00:18:14.880]  他是黃絲帶
[00:18:14.880 --> 00:18:16.480]  嘩 捉蟲
[00:18:16.480 --> 00:18:18.120]  為什麼選這樣的人
[00:18:18.120 --> 00:18:19.560]  選一個黃絲帶都不要緊
[00:18:19.560 --> 00:18:20.640]  全黃就可以了
[00:18:20.640 --> 00:18:21.680]  都合一格
[00:18:21.680 --> 00:18:23.800]  竟然你沒有發現他們當中有一個
[00:18:23.800 --> 00:18:25.760]  我們剛才提過的馬太
[00:18:25.760 --> 00:18:28.240]  馬太是藍絲
[00:18:28.240 --> 00:18:30.760]  他是羅馬政府的官
[00:18:30.760 --> 00:18:33.000]  建制派
[00:18:33.000 --> 00:18:34.400]  你12個團隊
[00:18:34.400 --> 00:18:35.680]  你是不是在玩
[00:18:35.680 --> 00:18:36.960]  我們小組
[00:18:36.960 --> 00:18:39.200]  當日的組長都很害怕
[00:18:39.200 --> 00:18:40.840]  糟糕了 組長裏面
[00:18:40.840 --> 00:18:42.440]  小組裏面有些是黃的
[00:18:42.440 --> 00:18:43.160]  有些是藍的
[00:18:43.160 --> 00:18:44.320]  那怎麼辦
[00:18:44.320 --> 00:18:46.360]  我們說我們是綠的
[00:18:46.360 --> 00:18:47.800]  千萬是綠色的
[00:18:47.800 --> 00:18:48.680]  給自己一點掌聲
[00:18:48.680 --> 00:18:51.920]  我們是綠色的
[00:18:51.920 --> 00:18:52.720]  弟子妹
[00:18:52.720 --> 00:18:54.840]  耶穌為什麼會選這班人
[00:18:54.840 --> 00:18:56.240]  各有目的
[00:18:56.240 --> 00:18:57.440]  各懷鬼胎
[00:18:57.440 --> 00:18:58.880]  性格奇怪
[00:18:58.880 --> 00:19:00.200]  最離譜的
[00:19:00.200 --> 00:19:01.800]  為什麼他會容許
[00:19:01.800 --> 00:19:04.680]  加勒人猶大和他們一起
[00:19:04.680 --> 00:19:06.160]  你想想 耶穌是上帝
[00:19:06.160 --> 00:19:07.240]  他怎麼會不知道這個人
[00:19:07.240 --> 00:19:09.360]  會有機會出賣他
[00:19:09.360 --> 00:19:10.000]  怎麼會不知道
[00:19:10.000 --> 00:19:11.720]  這個是他們的弱點
[00:19:11.720 --> 00:19:12.560]  弱點來的
[00:19:12.560 --> 00:19:13.960]  整個團隊
[00:19:13.960 --> 00:19:14.680]  是不是
[00:19:14.680 --> 00:19:15.960]  你的團隊如果有個弱點
[00:19:15.960 --> 00:19:17.520]  你就換了他
[00:19:17.520 --> 00:19:19.800]  你怎麼會讓他在這裏
[00:19:19.800 --> 00:19:23.760]  猶大三年和耶穌一起
[00:19:23.760 --> 00:19:26.320]  看著耶穌行神蹟騎士
[00:19:26.320 --> 00:19:27.320]  和這班門徒
[00:19:27.320 --> 00:19:29.840]  一起聽到耶穌的教訓
[00:19:29.840 --> 00:19:31.240]  耶穌愛他
[00:19:31.240 --> 00:19:33.040]  耶穌揀選他
[00:19:33.040 --> 00:19:35.120]  耶穌給他機會
[00:19:35.120 --> 00:19:36.400]  弟子妹
[00:19:36.400 --> 00:19:38.520]  當我們今天去問自己
[00:19:38.520 --> 00:19:40.400]  為什麼上帝要使用我們
[00:19:40.400 --> 00:19:42.680]  為什麼上帝要使用教會的時候
[00:19:42.680 --> 00:19:44.000]  可能我們都有很多事情
[00:19:44.000 --> 00:19:46.480]  覺得自己是不濟的
[00:19:46.480 --> 00:19:47.640]  但是
[00:19:47.640 --> 00:19:49.160]  我們感謝主
[00:19:49.160 --> 00:19:51.800]  他在地上親自揀選這12個人
[00:19:51.800 --> 00:19:53.160]  縱有失敗
[00:19:53.160 --> 00:19:54.440]  但他的揀選
[00:19:54.440 --> 00:19:56.960]  從來都沒有後悔
[00:19:56.960 --> 00:19:58.360]  所以弟子妹
[00:19:58.360 --> 00:19:59.320]  你怎麼去面對
[00:19:59.320 --> 00:20:01.920]  今天上帝給你的大使命呢
[00:20:01.920 --> 00:20:05.440]  12個門徒憑什麼被上帝揀選
[00:20:05.440 --> 00:20:09.440]  從來不是憑他們有什麼能力和恩賜
[00:20:09.440 --> 00:20:10.880]  《聖經》提及
[00:20:10.880 --> 00:20:13.160]  上帝說他要憐憫誰
[00:20:13.160 --> 00:20:14.640]  要恩待誰
[00:20:14.640 --> 00:20:16.520]  就恩待誰
[00:20:16.520 --> 00:20:18.360]  在十字架的救恩之下
[00:20:18.360 --> 00:20:22.120]  今天上帝是憐憫我們當中每一個人
[00:20:22.120 --> 00:20:25.640]  上帝也樂意恩待我們每一個人
[00:20:25.640 --> 00:20:27.960]  他給我們的恩賜和揀選
[00:20:27.960 --> 00:20:30.080]  從來都沒有後悔
[00:20:30.080 --> 00:20:32.000]  或者你會說我沒有傳福音的恩賜
[00:20:32.000 --> 00:20:33.120]  我講一句話
[00:20:33.120 --> 00:20:35.280]  我講了一年都不明白
[00:20:35.280 --> 00:20:37.720]  跟旁邊的人說傳福音不是恩賜
[00:20:37.720 --> 00:20:39.000]  不要搞錯
[00:20:39.000 --> 00:20:40.120]  你翻查整本《聖經》
[00:20:40.120 --> 00:20:43.320]  從來沒有說傳福音是恩賜
[00:20:43.320 --> 00:20:45.200]  傳福音是命令
[00:20:45.200 --> 00:20:50.240]  是每一個信主的人所接受耶穌的吩咐
[00:20:50.240 --> 00:20:53.440]  耶穌沒有介意我們懂什麼
[00:20:53.440 --> 00:20:57.720]  反而上帝將最重要的權柄賜給門徒
[00:20:57.720 --> 00:20:59.080]  權柄是什麼
[00:20:59.080 --> 00:21:02.320]  權柄是一個身份
[00:21:02.320 --> 00:21:04.120]  你老闆又豬又蠢
[00:21:04.120 --> 00:21:06.120]  做事又無能
[00:21:06.120 --> 00:21:09.320]  為什麼他可以做你老闆
[00:21:09.320 --> 00:21:13.560]  誰叫他是你大老闆的兒子
[00:21:13.560 --> 00:21:14.800]  你明白嗎
[00:21:14.800 --> 00:21:15.880]  他坐這個位
[00:21:15.880 --> 00:21:17.640]  不是因為他的才能
[00:21:17.640 --> 00:21:19.680]  是因為他的身份
[00:21:19.680 --> 00:21:22.720]  公主王子能夠接任成國王
[00:21:22.720 --> 00:21:24.680]  也不是因為他的才能
[00:21:24.680 --> 00:21:26.480]  是因為他的身份
[00:21:26.480 --> 00:21:31.520]  因為你和我能夠去參與這麼偉大的傳福音的事工
[00:21:31.520 --> 00:21:33.280]  不是因為你有多有口才
[00:21:33.280 --> 00:21:34.400]  你有多有能力
[00:21:34.400 --> 00:21:35.960]  是因為你的身份
[00:21:35.960 --> 00:21:37.760]  是因為你和天父的關係
[00:21:37.760 --> 00:21:39.560]  是因為你生命裏面的歷程
[00:21:39.560 --> 00:21:41.560]  你經歷到上帝的真實
[00:21:41.560 --> 00:21:43.040]  在黑暗當中的人
[00:21:43.040 --> 00:21:44.320]  經歷不到
[00:21:44.320 --> 00:21:47.120]  只要你樂於去分享你的見證的時候
[00:21:47.120 --> 00:21:49.800]  你就能夠將這個好消息
[00:21:49.800 --> 00:21:51.800]  和其他人分享
[00:21:51.800 --> 00:21:52.400]  還有一樣東西
[00:21:52.400 --> 00:21:53.640]  本來要提醒我們
[00:21:53.640 --> 00:21:55.440]  我們需要追求愛之外
[00:21:55.440 --> 00:21:57.720]  也要切務屬靈的恩賜
[00:21:57.720 --> 00:22:02.520]  其中最重要的是要善務作先知講道
[00:22:02.520 --> 00:22:03.840]  作先知講道
[00:22:03.840 --> 00:22:05.640]  不是說我現在在做的事
[00:22:05.640 --> 00:22:10.280]  是說我們每一個人都要渴求做上帝的代言人
[00:22:10.280 --> 00:22:12.640]  舊約的先知就是上帝的代言人
[00:22:12.640 --> 00:22:14.280]  死求爛求一兩句說話
[00:22:14.280 --> 00:22:16.000]  就去和一群百姓講
[00:22:16.000 --> 00:22:18.720]  一生可能講一句半句的先知
[00:22:18.720 --> 00:22:20.760]  但是今天你和我藉著十字架
[00:22:20.760 --> 00:22:23.000]  我們就進入了同神和好
[00:22:23.000 --> 00:22:24.920]  我們同神可以直接溝通
[00:22:24.920 --> 00:22:27.040]  神將聖靈賜給我們每一個
[00:22:27.040 --> 00:22:29.920]  我們大家都可以天天去親近神
[00:22:29.920 --> 00:22:31.200]  去和神聊天
[00:22:31.200 --> 00:22:32.960]  我們會聽到上帝的聲音
[00:22:32.960 --> 00:22:34.600]  知道祂的心意
[00:22:34.600 --> 00:22:35.760]  這樣我都明白
[00:22:35.760 --> 00:22:38.160]  弟兄姊妹就說這樣才麻煩
[00:22:38.160 --> 00:22:40.720]  突然間又說興這個潮流
[00:22:40.720 --> 00:22:42.160]  叫我們敬拜讚美
[00:22:42.160 --> 00:22:44.440]  突然間又說要興宣教
[00:22:44.440 --> 00:22:46.000]  突然間又說講這個小祖
[00:22:46.000 --> 00:22:47.000]  又講那個小祖
[00:22:47.000 --> 00:22:48.560]  很混亂
[00:22:48.560 --> 00:22:50.120]  我都不知道做什麼好
[00:22:50.120 --> 00:22:51.040]  弟兄姊妹
[00:22:51.040 --> 00:22:52.640]  本來已經知道我們的困難
[00:22:52.640 --> 00:22:55.400]  所以在十字架教導我們怎樣運用自然的時候
[00:22:55.400 --> 00:22:57.400]  有四個字你怎樣都要記得
[00:22:57.400 --> 00:22:59.400]  就是神思明辨
[00:22:59.400 --> 00:23:00.960]  和旁邊的朋友講這四個字
[00:23:00.960 --> 00:23:03.080]  神思明辨
[00:23:03.080 --> 00:23:04.360]  什麼意思
[00:23:04.360 --> 00:23:06.280]  就是說當很多時候
[00:23:06.280 --> 00:23:07.240]  在現在這個世代
[00:23:07.240 --> 00:23:09.360]  人人都說聽到上帝的聲音的時候
[00:23:09.360 --> 00:23:12.000]  我們更加要留心
[00:23:12.000 --> 00:23:14.160]  我們感謝上帝給我們很多祝福
[00:23:14.160 --> 00:23:15.840]  很多東西是對我們好的
[00:23:15.840 --> 00:23:18.440]  但是我們需要在上帝面前
[00:23:18.440 --> 00:23:19.600]  聽到祂的聲音
[00:23:19.600 --> 00:23:22.520]  知道我們要專注做些什麼
[00:23:22.520 --> 00:23:23.960]  神思明辨
[00:23:23.960 --> 00:23:26.200]  是叫我們眾人以為美的事
[00:23:26.200 --> 00:23:27.760]  要留心去做
[00:23:27.760 --> 00:23:28.800]  但是
[00:23:28.800 --> 00:23:29.920]  另一邊
[00:23:29.920 --> 00:23:31.080]  都是這樣講
[00:23:31.080 --> 00:23:33.200]  眾人以為美的事
[00:23:33.200 --> 00:23:34.880]  你都要留心去做
[00:23:34.880 --> 00:23:36.200]  在末世的時候
[00:23:36.200 --> 00:23:39.280]  我們真的需要分辨的靈在我們當中
[00:23:39.280 --> 00:23:42.520]  我們做基督徒才不會迷失方向
[00:23:42.520 --> 00:23:43.360]  實際上
[00:23:43.360 --> 00:23:45.760]  今天做基督徒有兩樣東西我們不能逃避
[00:23:45.760 --> 00:23:46.480]  第一
[00:23:46.480 --> 00:23:48.800]  你是耶穌基督所愛
[00:23:48.800 --> 00:23:50.880]  是用重價買回來的
[00:23:50.880 --> 00:23:52.360]  如果你有這份心情
[00:23:52.360 --> 00:23:53.560]  你就會明白
[00:23:53.560 --> 00:23:56.080]  現在活著的不再是你
[00:23:56.080 --> 00:23:57.960]  那是基督在裡面活著
[00:23:57.960 --> 00:23:59.040]  每一個受浸的人
[00:23:59.040 --> 00:24:00.240]  在那個階段
[00:24:00.240 --> 00:24:02.200]  這段經文他們是很記得的
[00:24:02.200 --> 00:24:03.280]  不過很可惜
[00:24:03.280 --> 00:24:04.240]  在水上來之後
[00:24:04.240 --> 00:24:05.880]  慢慢他們就淡忘
[00:24:05.880 --> 00:24:07.520]  我們仍然靠自己的生活
[00:24:07.520 --> 00:24:09.600]  我們仍然靠自己來面對我們
[00:24:09.600 --> 00:24:11.000]  生命當中的困難
[00:24:11.000 --> 00:24:13.240]  我們忘記十字架上面的主
[00:24:13.240 --> 00:24:15.320]  已經為我們承擔一切
[00:24:15.320 --> 00:24:15.960]  第二
[00:24:15.960 --> 00:24:18.440]  我們熱心在教會的活動
[00:24:18.440 --> 00:24:20.280]  我們喜歡教會的生活
[00:24:20.280 --> 00:24:21.600]  但是我們忘記了
[00:24:21.600 --> 00:24:23.520]  耶穌交付給門徒的
[00:24:23.520 --> 00:24:25.160]  是傳福音的使命
[00:24:25.160 --> 00:24:26.960]  耶穌叫我們來
[00:24:26.960 --> 00:24:29.840]  不只是叫我們來這裡享受
[00:24:29.840 --> 00:24:32.600]  來這裡是為了我們要出去
[00:24:32.600 --> 00:24:33.640]  所以保羅說
[00:24:33.640 --> 00:24:35.280]  如果我們不傳福音
[00:24:35.280 --> 00:24:36.880]  我們是有禍的
[00:24:36.880 --> 00:24:38.080]  為什麼?
[00:24:38.080 --> 00:24:40.240]  他說如果你甘心樂意去傳福音
[00:24:40.240 --> 00:24:41.920]  就會有賞賜
[00:24:41.920 --> 00:24:43.240]  但是如果你不甘心
[00:24:43.240 --> 00:24:45.080]  你不做
[00:24:45.080 --> 00:24:47.920]  責任都已經交在你身上了
[00:24:47.920 --> 00:24:49.680]  弟兄姊妹
[00:24:49.680 --> 00:24:51.920]  這是鐵一般的事實
[00:24:51.920 --> 00:24:54.200]  我們不能逃避的道理
[00:24:54.200 --> 00:24:56.040]  不過在穆勃裡
[00:24:56.040 --> 00:24:58.720]  我明白弟兄姊妹的困難
[00:24:58.720 --> 00:24:59.840]  三個字
[00:24:59.840 --> 00:25:01.280]  無力感
[00:25:01.280 --> 00:25:02.440]  越信主來
[00:25:02.440 --> 00:25:04.840]  越熱心的弟兄姊妹
[00:25:04.840 --> 00:25:07.280]  越容易墮入無力感的狀態
[00:25:07.280 --> 00:25:10.240]  因為我努力過
[00:25:10.240 --> 00:25:12.560]  但是都不行
[00:25:12.560 --> 00:25:13.760]  我去做過了
[00:25:13.760 --> 00:25:15.480]  都不成功
[00:25:15.480 --> 00:25:17.040]  為什麼會這樣?
[00:25:17.040 --> 00:25:19.560]  我今天很想提醒我們自己教會的弟兄姊妹
[00:25:19.560 --> 00:25:23.080]  你要好好照顧屬靈的身體
[00:25:23.080 --> 00:25:27.200]  要照顧屬靈的身體
[00:25:27.200 --> 00:25:29.600]  在香港生活很艱難
[00:25:29.600 --> 00:25:31.200]  零歲的嬰兒一出生
[00:25:31.200 --> 00:25:32.600]  到八十歲的老人家
[00:25:32.600 --> 00:25:33.960]  都很多壓力
[00:25:33.960 --> 00:25:36.960]  我們不知為什麼在香港的生活裡
[00:25:36.960 --> 00:25:38.600]  一天都忙忙忙
[00:25:38.600 --> 00:25:40.720]  忙又不知為何忙
[00:25:40.720 --> 00:25:43.320]  忙完不是開心快樂大滿足
[00:25:43.320 --> 00:25:46.520]  忙完是更加空虛更加無助
[00:25:46.520 --> 00:25:47.400]  弟兄姊妹
[00:25:47.400 --> 00:25:50.160]  生活的壓力 煩擾太多了
[00:25:50.160 --> 00:25:52.120]  我們需要抽身出來
[00:25:52.120 --> 00:25:54.040]  單單的去親近主
[00:25:54.040 --> 00:25:57.400]  不要在這個潮流裡迷失
[00:25:57.400 --> 00:25:59.720]  做上帝要你做的事
[00:25:59.720 --> 00:26:02.640]  上帝不做的事我們無必要選擇做
[00:26:02.640 --> 00:26:04.200]  但上帝要做的事
[00:26:04.200 --> 00:26:06.040]  快點去跟從
[00:26:06.040 --> 00:26:06.680]  第二
[00:26:06.680 --> 00:26:08.280]  就因為太忙了
[00:26:08.280 --> 00:26:09.880]  香港人太多了
[00:26:09.880 --> 00:26:11.840]  但反而我們人的心靈
[00:26:11.840 --> 00:26:13.400]  是很疏離的
[00:26:13.400 --> 00:26:14.960]  小組忙
[00:26:14.960 --> 00:26:16.880]  所以我們沒時間聊天
[00:26:16.880 --> 00:26:18.480]  我們沒時間建立
[00:26:18.480 --> 00:26:20.560]  我們在程式裡
[00:26:20.560 --> 00:26:24.120]  其實我們不能真正彼此相愛和合一
[00:26:24.120 --> 00:26:25.840]  所以當有事的時候
[00:26:25.840 --> 00:26:27.320]  很奇怪的
[00:26:27.320 --> 00:26:28.880]  我們早期的弟兄姊妹
[00:26:28.880 --> 00:26:30.320]  即是我們當年那些
[00:26:30.320 --> 00:26:32.320]  我們通常有什麼事都會回來
[00:26:32.320 --> 00:26:33.600]  有時組長說有沒有搞錯
[00:26:33.600 --> 00:26:34.200]  有事才回來
[00:26:34.200 --> 00:26:35.440]  沒事就走了
[00:26:35.440 --> 00:26:37.440]  現在不同的
[00:26:37.440 --> 00:26:38.880]  現在年輕的那些
[00:26:38.880 --> 00:26:40.320]  有事是不見了的
[00:26:40.320 --> 00:26:41.880]  你知不知道
[00:26:41.880 --> 00:26:44.040]  很有趣的
[00:26:44.040 --> 00:26:45.640]  我有事就躲起來
[00:26:45.640 --> 00:26:47.080]  電話不聽 WhatsApp不見
[00:26:47.080 --> 00:26:49.440]  樣樣都不見 失蹤
[00:26:49.440 --> 00:26:50.440]  原來他說
[00:26:50.440 --> 00:26:51.600]  等我好一點
[00:26:51.600 --> 00:26:53.840]  我才出來見人
[00:26:53.840 --> 00:26:54.760]  弟兄姊妹
[00:26:54.760 --> 00:26:57.920]  這個是很愚蠢的
[00:26:57.920 --> 00:26:59.640]  這個這麼不安全的感覺
[00:26:59.640 --> 00:27:03.600]  要在人面前活得光鮮才回教會
[00:27:03.600 --> 00:27:04.680]  這個是錯的
[00:27:04.680 --> 00:27:06.960]  魔鬼將這麼大的一個詭計
[00:27:06.960 --> 00:27:08.640]  擺在生命當中
[00:27:08.640 --> 00:27:12.240]  讓你不能經歷弟兄姊妹彼此相愛
[00:27:12.240 --> 00:27:14.920]  互相扶持的那種美
[00:27:14.920 --> 00:27:16.640]  這個就是我們在教會裏面
[00:27:16.640 --> 00:27:19.880]  護衛肢體最重要的東西
[00:27:19.880 --> 00:27:21.360]  最重要的一個問題就是
[00:27:21.360 --> 00:27:22.600]  因為我們屬靈裏面
[00:27:22.600 --> 00:27:24.200]  個個都飢餓
[00:27:24.200 --> 00:27:26.160]  大家屬靈減肥
[00:27:26.160 --> 00:27:28.480]  一個星期吃一餐
[00:27:28.480 --> 00:27:30.720]  大家就星期天回來聽編導
[00:27:30.720 --> 00:27:31.560]  譬如我們忙
[00:27:31.560 --> 00:27:32.720]  我們沒時間照顧自己
[00:27:32.720 --> 00:27:35.120]  我們不會在神的話語裏面下功夫
[00:27:35.120 --> 00:27:37.800]  我們不會在禱告裏面去渴求親近主
[00:27:37.800 --> 00:27:39.080]  於是我們沒經驗
[00:27:39.080 --> 00:27:40.720]  我們沒時間去受訓練
[00:27:40.720 --> 00:27:42.360]  我們沒時間去上課
[00:27:42.360 --> 00:27:44.360]  我們也沒時間去服侍主
[00:27:44.360 --> 00:27:47.160]  因此我們會覺得上帝很怨
[00:27:47.160 --> 00:27:48.320]  經常都會懷疑
[00:27:48.320 --> 00:27:50.800]  上帝你究竟在不在
[00:27:50.800 --> 00:27:53.080]  植根在小祖國裏面對我們重要
[00:27:53.080 --> 00:27:54.760]  我們需要一個屬靈的家
[00:27:54.760 --> 00:27:56.600]  每一個星期彼此的鞭策
[00:27:56.600 --> 00:27:57.920]  互相的鼓勵
[00:27:57.920 --> 00:28:00.680]  是能夠讓我們好好地照顧
[00:28:00.680 --> 00:28:03.360]  屬靈生命的一個很好的地方
[00:28:03.360 --> 00:28:05.200]  如果還沒回經歷神明會的弟兄姊妹
[00:28:05.200 --> 00:28:06.280]  可能你不知道這是甚麼
[00:28:06.280 --> 00:28:09.160]  所以我鼓勵你盡快報
[00:28:09.160 --> 00:28:11.080]  九月份的經歷神明會
[00:28:11.080 --> 00:28:12.280]  但當我們明白的時候
[00:28:12.280 --> 00:28:13.880]  我就提醒我們當中的弟兄姊妹
[00:28:13.880 --> 00:28:19.440]  你的車是否已經掉下坡了
[00:28:19.440 --> 00:28:20.480]  你發覺你屬靈的生命
[00:28:20.480 --> 00:28:23.560]  經常會卡住是因為甚麼原因
[00:28:23.560 --> 00:28:27.120]  很多時候是因為我們很多的傷口
[00:28:27.120 --> 00:28:29.080]  是沒有給上帝的醫治
[00:28:29.080 --> 00:28:30.320]  我們理性地說
[00:28:30.320 --> 00:28:31.720]  可以了
[00:28:31.720 --> 00:28:32.640]  我忘記了
[00:28:32.640 --> 00:28:34.000]  我寬恕了
[00:28:34.000 --> 00:28:36.480]  但其實你不是的
[00:28:36.480 --> 00:28:39.000]  很多時候有些事我會改的
[00:28:39.000 --> 00:28:42.000]  但怎知你又再犯
[00:28:42.000 --> 00:28:43.120]  當再犯的時候
[00:28:43.120 --> 00:28:45.120]  那種罪疚感
[00:28:45.120 --> 00:28:48.440]  好像萬千的重力把你吸住
[00:28:48.440 --> 00:28:51.480]  如果你發覺你的車不能再向前走
[00:28:51.480 --> 00:28:53.600]  你的心沒有這種動力的時候
[00:28:53.600 --> 00:28:55.920]  我鼓勵你真的要回到上帝的身邊
[00:28:55.920 --> 00:28:57.440]  好好地土居
[00:28:57.440 --> 00:29:00.200]  或者你再來經歷神明會
[00:29:00.200 --> 00:29:02.720]  讓上帝讓弟兄姊妹為你禱告
[00:29:02.720 --> 00:29:07.200]  讓你去經歷到那份重新得力的力量
[00:29:07.200 --> 00:29:08.960]  事實上當我們說我們要學習
[00:29:08.960 --> 00:29:12.400]  盡心盡性盡義盡力愛主我們的上帝
[00:29:12.400 --> 00:29:14.600]  這是一生的功課
[00:29:14.600 --> 00:29:16.720]  靈修祈禱讀經傳福音
[00:29:16.720 --> 00:29:18.200]  這些所謂四大本份
[00:29:18.200 --> 00:29:20.120]  你這輩子都離不開的
[00:29:20.120 --> 00:29:22.920]  這四個輪子是永遠要修剪
[00:29:22.920 --> 00:29:23.960]  要鞭策
[00:29:23.960 --> 00:29:25.280]  要扶持的
[00:29:25.280 --> 00:29:26.240]  丁子妹
[00:29:26.240 --> 00:29:28.560]  當你的敬拜生活出現問題的時候
[00:29:28.560 --> 00:29:32.160]  你要小心你的心開始受損
[00:29:32.160 --> 00:29:35.240]  你和上帝的關係沒有那麼親密
[00:29:35.240 --> 00:29:39.320]  坐前面那些和坐後面那些的敬拜的情操
[00:29:39.320 --> 00:29:39.960]  是不同的
[00:29:39.960 --> 00:29:40.920]  丁子妹
[00:29:40.920 --> 00:29:43.960]  我鼓勵你爭坐前面
[00:29:43.960 --> 00:29:46.440]  因為前面那群人很愛主
[00:29:46.440 --> 00:29:47.200]  你坐在那裏
[00:29:47.200 --> 00:29:49.880]  你都好像被人撻熱了一樣
[00:29:49.880 --> 00:29:50.720]  丁子妹
[00:29:50.720 --> 00:29:54.320]  不要讓自己屬靈的關係和上帝向後退
[00:29:54.320 --> 00:29:54.760]  第二
[00:29:54.760 --> 00:29:58.320]  當你讀聖經去參加一些講座
[00:29:58.320 --> 00:29:59.120]  聖經課程的時候
[00:29:59.120 --> 00:30:00.640]  你發覺你沒有什麼能力
[00:30:00.640 --> 00:30:02.560]  或者你測不開時間
[00:30:02.560 --> 00:30:06.360]  難怪你悼念都沒有滴墨水
