
[00:00:00.000 --> 00:00:05.000]  我在想 如果經過今年這麼頻繁
[00:20:55.000 --> 00:20:56.000]  這個禮拜六
[00:20:56.000 --> 00:21:01.000]  珍光學校來演出
[00:21:01.000 --> 00:21:05.000]  馬克·托溫的英語名劇
[00:21:05.000 --> 00:21:08.000]  《黑丐與王子》
[00:21:08.000 --> 00:21:09.000]  其實是講歷史
[00:21:09.000 --> 00:21:12.000]  亨利八世之後的皇朝
[00:21:12.000 --> 00:21:14.000]  可能發生的事
[00:21:14.000 --> 00:21:16.000]  我們請他來
[00:21:16.000 --> 00:21:21.000]  是除了他們唱和演得很好
[00:21:21.000 --> 00:21:24.000]  其實背後更重要的一個原因
[00:21:24.000 --> 00:21:28.000]  我們很想這一班少年人
[00:21:28.000 --> 00:21:30.000]  老師家長
[00:21:30.000 --> 00:21:32.000]  若然沒有去其他教會的話
[00:21:32.000 --> 00:21:35.000]  通過這個演出的交流
[00:21:35.000 --> 00:21:36.000]  我們告訴他們
[00:21:36.000 --> 00:21:38.000]  這裡是一個平台
[00:21:38.000 --> 00:21:40.000]  我們歡迎你
[00:21:40.000 --> 00:21:43.000]  傳福音 製造門徒
[00:21:43.000 --> 00:21:45.000]  在沒有條件下
[00:21:45.000 --> 00:21:47.000]  要創造條件
[00:21:47.000 --> 00:21:50.000]  讓人能夠聽聞福音和跟隨著
[00:21:50.000 --> 00:21:52.000]  在人願意下
[00:21:52.000 --> 00:21:54.000]  將他的生命打造
[00:21:54.000 --> 00:21:56.000]  打造到一個地步
[00:21:56.000 --> 00:21:59.000]  好像錘金煉銀一樣
[00:21:59.000 --> 00:22:02.000]  讓他能夠有耶穌基督的餅人
[00:22:02.000 --> 00:22:04.000]  這個就是我們去的原因
[00:22:04.000 --> 00:22:07.000]  就是要使萬民
[00:22:07.000 --> 00:22:10.000]  做耶穌基督的門徒
[00:22:10.000 --> 00:22:12.000]  第三個動力
[00:22:12.000 --> 00:22:14.000]  是來自「洗」字
[00:22:14.000 --> 00:22:17.000]  奉父子聖靈的名
[00:22:17.000 --> 00:22:19.000]  給他們施洗
[00:22:19.000 --> 00:22:21.000]  「洗」的意思是甚麼呢?
[00:22:21.000 --> 00:22:25.000]  「洗」的意思是公開見證
[00:22:25.000 --> 00:22:27.000]  公開見證受浸者
[00:22:27.000 --> 00:22:30.000]  今天在眾人面前
[00:22:30.000 --> 00:22:32.000]  在神和人的面前
[00:22:32.000 --> 00:22:35.000]  宣告他的認順
[00:22:35.000 --> 00:22:38.000]  和說他生命自始不變
[00:22:38.000 --> 00:22:39.000]  不一樣
[00:22:39.000 --> 00:22:42.000]  他要做耶穌基督的門徒
[00:22:42.000 --> 00:22:46.000]  大家記得我通常在幫人浸禮的時候
[00:22:46.000 --> 00:22:48.000]  最後一條問題
[00:22:48.000 --> 00:22:51.000]  我就會問某某弟兄或姐妹
[00:22:51.000 --> 00:22:54.000]  你願不願意自此之後
[00:22:54.000 --> 00:22:57.000]  一生一世跟隨耶穌基督
[00:22:57.000 --> 00:22:59.000]  永不改變
[00:22:59.000 --> 00:23:03.000]  這個神聖莊嚴前度
[00:23:03.000 --> 00:23:08.000]  是等於在正婚的時候
[00:23:08.000 --> 00:23:09.000]  問那個人
[00:23:09.000 --> 00:23:11.000]  你願不願意嫁給他
[00:23:11.000 --> 00:23:13.000]  成為他的妻子
[00:23:13.000 --> 00:23:14.000]  去幫助他
[00:23:14.000 --> 00:23:16.000]  你願不願意娶這個人
[00:23:16.000 --> 00:23:18.000]  成為他的丈夫
[00:23:18.000 --> 00:23:20.000]  去愛護他保護他
[00:23:20.000 --> 00:23:23.000]  原來浸禮最後這條問題
[00:23:23.000 --> 00:23:25.000]  的莊嚴神聖程度
[00:23:25.000 --> 00:23:27.000]  就好像在正婚的時候
[00:23:27.000 --> 00:23:30.000]  問雙方願不願意毀身
[00:23:30.000 --> 00:23:32.000]  立約一生一世
[00:23:32.000 --> 00:23:33.000]  永不分離
[00:23:33.000 --> 00:23:35.000]  一樣神聖
[00:23:35.000 --> 00:23:39.000]  婚姻仍然有時間
[00:23:39.000 --> 00:23:41.000]  有生命的局限
[00:23:41.000 --> 00:23:45.000]  Till death we depart
[00:23:45.000 --> 00:23:48.000]  直到死我們才分開
[00:23:48.000 --> 00:23:52.000]  但當你在浸禮裡的宣告
[00:23:52.000 --> 00:23:55.000]  不只是死
[00:23:55.000 --> 00:23:57.000]  是一直在永恆
[00:23:57.000 --> 00:23:58.000]  是你跟隨神
[00:23:58.000 --> 00:24:00.000]  是今生今世
[00:24:00.000 --> 00:24:01.000]  來生來世
[00:24:01.000 --> 00:24:03.000]  都永不改變
[00:24:03.000 --> 00:24:06.000]  那個誓言的莊重嚴重性
[00:24:06.000 --> 00:24:08.000]  是多倍很多
[00:24:08.000 --> 00:24:11.000]  受洗是堅定我們的信心
[00:24:11.000 --> 00:24:14.000]  受洗是歸入主的名下
[00:24:14.000 --> 00:24:19.000]  受洗是領受所應許的聖靈
[00:24:19.000 --> 00:24:21.000]  所以在這裡講到
[00:24:21.000 --> 00:24:26.000]  我們要奉父子聖靈的名
[00:24:26.000 --> 00:24:28.000]  為祂宣朕
[00:24:28.000 --> 00:24:31.000]  奉這位三一神的名字
[00:24:31.000 --> 00:24:32.000]  是什麼意思呢
[00:24:32.000 --> 00:24:34.000]  當奉神的名字
[00:24:34.000 --> 00:24:36.000]  為這個見證者
[00:24:36.000 --> 00:24:38.000]  這個缺借者
[00:24:38.000 --> 00:24:40.000]  來施浸的時候
[00:24:40.000 --> 00:24:42.000]  是宣告他自此之後
[00:24:42.000 --> 00:24:44.000]  成為神的兒女
[00:24:44.000 --> 00:24:47.000]  也給這個受浸者
[00:24:47.000 --> 00:24:48.000]  一個印證
[00:24:48.000 --> 00:24:51.000]  我是神國度的子民
[00:24:51.000 --> 00:24:53.000]  奉耶穌基督的名
[00:24:53.000 --> 00:24:54.000]  為他施浸
[00:24:54.000 --> 00:24:57.000]  代表耶穌基督完成的救贖
[00:24:57.000 --> 00:25:00.000]  是與這個受浸者有份
[00:25:00.000 --> 00:25:02.000]  也都印證他
[00:25:02.000 --> 00:25:06.000]  我真是在耶穌基督補血的潔淨
[00:25:06.000 --> 00:25:08.000]  這一種的應許下
[00:25:08.000 --> 00:25:10.000]  奉聖靈的名
[00:25:10.000 --> 00:25:12.000]  為一個人施浸
[00:25:12.000 --> 00:25:15.000]  就是宣告所應許的聖靈
[00:25:15.000 --> 00:25:16.000]  自此這一刻
[00:25:16.000 --> 00:25:18.000]  內在這個缺借者
[00:25:18.000 --> 00:25:21.000]  和浸禮者的生命裡
[00:25:21.000 --> 00:25:23.000]  對這個浸禮者來說
[00:25:23.000 --> 00:25:28.000]  是聖靈內著一個眼見的印證
[00:25:28.000 --> 00:25:29.000]  所以呢
[00:25:29.000 --> 00:25:31.000]  我們不單止出去
[00:25:31.000 --> 00:25:32.000]  洗到人
[00:25:32.000 --> 00:25:34.000]  被耶穌基督吸引
[00:25:34.000 --> 00:25:36.000]  來到周圍他的門徒
[00:25:36.000 --> 00:25:38.000]  我們還要堅定他的信仰
[00:25:38.000 --> 00:25:40.000]  藉著這個禮儀
[00:25:40.000 --> 00:25:41.000]  告訴他
[00:25:41.000 --> 00:25:42.000]  自此以後
[00:25:42.000 --> 00:25:44.000]  你成為神的子民
[00:25:44.000 --> 00:25:47.000]  基督的保衛
[00:25:47.000 --> 00:25:48.000]  是遮蓋你
[00:25:48.000 --> 00:25:50.000]  聖靈內著在你心
[00:25:50.000 --> 00:25:52.000]  與你同行同在
[00:25:52.000 --> 00:25:55.000]  運動訓練第四個字
[00:25:55.000 --> 00:25:57.000]  是教字
[00:25:57.000 --> 00:26:00.000]  凡我所吩咐你們的
[00:26:00.000 --> 00:26:02.000]  都教訓他們
[00:26:02.000 --> 00:26:06.000]  凡主耶穌所教導
[00:26:06.000 --> 00:26:08.000]  他信了之後那怎麼辦
[00:26:08.000 --> 00:26:10.000]  你要教他
[00:26:10.000 --> 00:26:15.000]  除非你去到一個臨終的病床
[00:26:15.000 --> 00:26:18.000]  我們這個禮拜開了五天
[00:26:18.000 --> 00:26:20.000]  同工的檢討會
[00:26:20.000 --> 00:26:21.000]  在那裡談
[00:26:21.000 --> 00:26:24.000]  哪些是我們優先次序教
[00:26:24.000 --> 00:26:25.000]  我們嘗試有一個
[00:26:25.000 --> 00:26:30.000]  很突破性和顛覆性的想法
[00:26:30.000 --> 00:26:31.000]  我們跟同工列了
[00:26:31.000 --> 00:26:34.000]  基本上神學院課程要教的東西
[00:26:34.000 --> 00:26:35.000]  換言之
[00:26:35.000 --> 00:26:39.000]  假如你有足夠的壽命的話
[00:26:39.000 --> 00:26:41.000]  你應該上完這些課
[00:26:41.000 --> 00:26:43.000]  那就是一個好的會友基督徒
[00:26:43.000 --> 00:26:45.000]  但我們問
[00:26:45.000 --> 00:26:47.000]  假如那個人只有一人命
[00:26:47.000 --> 00:26:49.000]  你教他宗教比較好
[00:26:49.000 --> 00:26:50.000]  還是系統神學好
[00:26:50.000 --> 00:26:52.000]  還是護教學好
[00:26:52.000 --> 00:26:55.000]  還是查經方法好呢
[00:26:55.000 --> 00:26:58.000]  假如那個人還有一人命的話
[00:26:58.000 --> 00:27:01.000]  你教他什麼呢
[00:27:01.000 --> 00:27:03.000]  這樣我們就看到
[00:27:03.000 --> 00:27:05.000]  其實信仰裡面最核心
[00:27:05.000 --> 00:27:08.000]  要給人的是什麼
[00:27:08.000 --> 00:27:10.000]  假如他不是有一人命
[00:27:10.000 --> 00:27:11.000]  他有一個禮拜命
[00:27:11.000 --> 00:27:13.000]  你又教多一點他什麼呢
[00:27:13.000 --> 00:27:15.000]  他有一個月命
[00:27:15.000 --> 00:27:17.000]  他有一年的命
[00:27:17.000 --> 00:27:19.000]  當然我們沒辦法知道
[00:27:19.000 --> 00:27:21.000]  因為生命在神的手
[00:27:21.000 --> 00:27:23.000]  假設大家長命百歲
[00:27:23.000 --> 00:27:26.000]  你基本上什麼都要學
[00:27:26.000 --> 00:27:28.000]  但是我們假設
[00:27:28.000 --> 00:27:31.000]  生命是有優先次序的話
[00:27:31.000 --> 00:27:33.000]  有些東西是必須最基本
[00:27:33.000 --> 00:27:36.000]  一定把握住的
[00:27:36.000 --> 00:27:39.000]  我常常教我的女兒
[00:27:39.000 --> 00:27:41.000]  現在教孫子
[00:27:41.000 --> 00:27:43.000]  我一個小朋友學的
[00:27:43.000 --> 00:27:45.000]  父母能夠教他的
[00:27:45.000 --> 00:27:46.000]  是兩樣必須
[00:27:46.000 --> 00:27:48.000]  第一是懂得游泳
[00:27:48.000 --> 00:27:49.000]  為什麼要學游泳呢
[00:27:49.000 --> 00:27:50.000]  跌下水的時候
[00:27:50.000 --> 00:27:54.000]  他懂得能夠游回岸邊
[00:27:54.000 --> 00:27:56.000]  如果我不在他身邊的時候
[00:27:56.000 --> 00:27:58.000]  或者到我年老的時候
[00:27:58.000 --> 00:27:59.000]  他救回我
[00:27:59.000 --> 00:28:00.000]  懂得游泳
[00:28:00.000 --> 00:28:02.000]  第一要教小朋友
[00:28:02.000 --> 00:28:04.000]  第二也不是那麼重要
[00:28:04.000 --> 00:28:06.000]  就是踩單車
[00:28:06.000 --> 00:28:08.000]  怎樣平衡不會跌倒
[00:28:08.000 --> 00:28:09.000]  撲崩你的牙
[00:28:09.000 --> 00:28:10.000]  所以這兩樣東西
[00:28:10.000 --> 00:28:13.000]  我很喜歡親自操刀
[00:28:13.000 --> 00:28:16.000]  小時候的女兒
[00:28:16.000 --> 00:28:19.000]  那時候沒有四輪單車平衡
[00:28:19.000 --> 00:28:21.000]  就兩個人扶著她
[00:28:21.000 --> 00:28:23.000]  扶了一段時間就單手了
[00:28:23.000 --> 00:28:25.000]  扶了一段時間就放手了
[00:28:25.000 --> 00:28:28.000]  然後她踩到都不知道你放手
[00:28:28.000 --> 00:28:30.000]  她就開始平衡了
[00:28:30.000 --> 00:28:33.000]  甚至有一種
[00:28:33.000 --> 00:28:36.000]  Shark Philippine的教育方法
[00:28:36.000 --> 00:28:38.000]  就是當她踩了一段時間
[00:28:38.000 --> 00:28:40.000]  在後面一推一放手
[00:28:40.000 --> 00:28:43.000]  用速度讓她自己怕的時候踩
[00:28:43.000 --> 00:28:46.000]  單車就平衡了
[00:28:46.000 --> 00:28:47.000]  同樣的
[00:28:47.000 --> 00:28:51.000]  如果有一些熟齡的知識
[00:28:51.000 --> 00:28:52.000]  好像游泳
[00:28:52.000 --> 00:28:53.000]  好像踩單車
[00:28:53.000 --> 00:28:55.000]  那麼重要一樣
[00:28:55.000 --> 00:28:57.000]  你必定去教她
[00:28:57.000 --> 00:28:58.000]  唉
[00:28:58.000 --> 00:29:00.000]  那些人真是很不受教
[00:29:00.000 --> 00:29:03.000]  聽到又說眼瞓
[00:29:03.000 --> 00:29:05.000]  講得心又說悶
[00:29:05.000 --> 00:29:08.000]  講得錢又說膚淺
[00:29:08.000 --> 00:29:09.000]  我告訴你
[00:29:09.000 --> 00:29:10.000]  有些事情
[00:29:10.000 --> 00:29:12.000]  你不會有這樣的抱怨
[00:29:12.000 --> 00:29:14.000]  就是你坐飛機的時候
[00:29:14.000 --> 00:29:16.000]  你覺得那個空中小姐
[00:29:16.000 --> 00:29:17.000]  每次講
[00:29:17.000 --> 00:29:18.000]  就是說
[00:29:18.000 --> 00:29:20.000]  飛機有問題
[00:29:20.000 --> 00:29:21.000]  那個救生衣怎麼穿
[00:29:21.000 --> 00:29:22.000]  哪個門那些
[00:29:22.000 --> 00:29:24.000]  你聽不聽得懂
[00:29:24.000 --> 00:29:26.000]  聽不聽得懂
[00:29:26.000 --> 00:29:29.000]  還有你有沒有留心聽
[00:29:29.000 --> 00:29:30.000]  沒有
[00:29:30.000 --> 00:29:32.000]  因為很悶
[00:29:32.000 --> 00:29:34.000]  你坐飛機經常坐
[00:29:34.000 --> 00:29:36.000]  而且每個空中小姐
[00:29:36.000 --> 00:29:38.000]  都未必一樣那麼漂亮
[00:29:38.000 --> 00:29:39.000]  甚至漂亮
[00:29:39.000 --> 00:29:41.000]  她示範做的那些東西
[00:29:41.000 --> 00:29:43.000]  都未必一樣
[00:29:43.000 --> 00:29:44.000]  但是
[00:29:44.000 --> 00:29:46.000]  如果那個空中小姐說
[00:29:46.000 --> 00:29:48.000]  很對不起
[00:29:48.000 --> 00:29:50.000]  你剛剛上了一個飛機
[00:29:50.000 --> 00:29:52.000]  是有一些故障
[00:29:52.000 --> 00:29:54.000]  我們很快就要降落
[00:29:54.000 --> 00:29:56.000]  現在緊急一分鐘裡面
[00:29:56.000 --> 00:29:58.000]  要學的東西
[00:29:58.000 --> 00:29:59.000]  你那個時候
[00:29:59.000 --> 00:30:00.000]  眼又睜大
[00:30:00.000 --> 00:30:02.000]  耳又張開
[00:30:02.000 --> 00:30:04.000]  你平時都沒有什麼吸收力
[00:30:04.000 --> 00:30:05.000]  在那個時候吸收力
[00:30:05.000 --> 00:30:07.000]  很厲害
[00:30:07.000 --> 00:30:09.000]  其實熟齡的知識
[00:30:09.000 --> 00:30:11.000]  也是一樣
[00:30:11.000 --> 00:30:13.000]  Life and death
[00:30:13.000 --> 00:30:15.000]  的一種knowledge
[00:30:15.000 --> 00:30:16.000]  在那個時候
[00:30:16.000 --> 00:30:18.000]  你覺得being frightened
[00:30:18.000 --> 00:30:20.000]  你要survive的時候
[00:30:20.000 --> 00:30:21.000]  那些東西
[00:30:21.000 --> 00:30:23.000]  你就入腦了
[00:30:23.000 --> 00:30:25.000]  聖經教導我們
[00:30:25.000 --> 00:30:27.000]  就說我們出去
[00:30:27.000 --> 00:30:29.000]  使萬民做耶穌基督的門徒
[00:30:29.000 --> 00:30:31.000]  被耶穌吸引之後
[00:30:31.000 --> 00:30:33.000]  我們奉父子聖靈的名
[00:30:33.000 --> 00:30:34.000]  為祂施浸
[00:30:34.000 --> 00:30:36.000]  堅定去信心
[00:30:36.000 --> 00:30:40.000]  然後祂仍然要走祂人生的路
[00:30:40.000 --> 00:30:41.000]  背十字架
[00:30:41.000 --> 00:30:42.000]  跟隨主的時候
[00:30:42.000 --> 00:30:44.000]  我們將聖經裡面的東西
[00:30:44.000 --> 00:30:46.000]  耶穌示範的東西
[00:30:46.000 --> 00:30:48.000]  教導他們
[00:30:48.000 --> 00:30:50.000]  所以聖經主耶穌說
[00:30:50.000 --> 00:30:53.000]  凡聽見我的話就去行的人
[00:30:53.000 --> 00:30:55.000]  好比一個聰明人
[00:30:55.000 --> 00:30:58.000]  將房子建造在盤石上
[00:30:58.000 --> 00:30:59.000]  保羅也說
[00:30:59.000 --> 00:31:01.000]  你們在我身上所學習的
[00:31:01.000 --> 00:31:03.000]  所領受的
[00:31:03.000 --> 00:31:04.000]  所聽見的
[00:31:04.000 --> 00:31:05.000]  所看見的
[00:31:05.000 --> 00:31:08.000]  這些事你們都要去行
[00:31:08.000 --> 00:31:10.000]  似平安的神
[00:31:10.000 --> 00:31:12.000]  就與你們同在
[00:31:12.000 --> 00:31:15.000]  保羅教導提摩太的教導就說
[00:31:15.000 --> 00:31:17.000]  不單止是有教無類
[00:31:17.000 --> 00:31:18.000]  殺種下去
[00:31:18.000 --> 00:31:20.000]  讓他自己發揮
[00:31:20.000 --> 00:31:24.000]  看看誰是一百倍
[00:31:24.000 --> 00:31:25.000]  誰是一千倍
[00:31:25.000 --> 00:31:26.000]  誰是一萬倍
[00:31:26.000 --> 00:31:27.000]  讓他發揮
[00:31:27.000 --> 00:31:29.000]  保羅教導就說
[00:31:29.000 --> 00:31:31.000]  我們除了有教無類
[00:31:31.000 --> 00:31:34.000]  我們要精挑細選
[00:31:34.000 --> 00:31:37.000]  選精英來教導
[00:31:37.000 --> 00:31:40.000]  因為我們希望有一天
[00:31:40.000 --> 00:31:42.000]  他也像我們一樣
[00:31:42.000 --> 00:31:44.000]  能夠教導別人
[00:31:44.000 --> 00:31:47.000]  帶領別人來主的面前
[00:31:47.000 --> 00:31:49.000]  所以保羅在提摩太書信
[00:31:49.000 --> 00:31:50.000]  跟提摩太說
[00:31:50.000 --> 00:31:53.000]  你要教導那忠心
[00:31:53.000 --> 00:31:56.000]  能教導別人的人
[00:31:56.000 --> 00:31:58.000]  保羅教導提摩太
[00:31:58.000 --> 00:32:00.000]  提摩太要教導那忠心
[00:32:00.000 --> 00:32:01.000]  那忠心的人
[00:32:01.000 --> 00:32:03.000]  又教導別人
[00:32:03.000 --> 00:32:06.000]  三個循環
[00:32:06.000 --> 00:32:08.000]  四個generation
[00:32:08.000 --> 00:32:11.000]  這個教導這個訓練
[00:32:11.000 --> 00:32:12.000]  是甚麼呢
[00:32:12.000 --> 00:32:13.000]  息息不斷
[00:32:13.000 --> 00:32:16.000]  不單止給他屬靈上生存的知識
[00:32:16.000 --> 00:32:19.000]  也鼓勵他將這種經驗知識
[00:32:19.000 --> 00:32:22.000]  去跟其他要跟隨耶穌基督的人
[00:32:22.000 --> 00:32:23.000]  來分享
[00:32:23.000 --> 00:32:24.000]  學習
[00:32:24.000 --> 00:32:26.000]  幫助的路
[00:32:26.000 --> 00:32:31.000]  最後一個門徒訓練的動力
[00:32:31.000 --> 00:32:33.000]  是守能
[00:32:33.000 --> 00:32:35.000]  這個守不單止是被動
[00:32:35.000 --> 00:32:36.000]  Obey
[00:32:36.000 --> 00:32:37.000]  是Observe
[00:32:37.000 --> 00:32:41.000]  這個守就是遵行和持守
[00:32:41.000 --> 00:32:42.000]  教了一個道理
[00:32:42.000 --> 00:32:43.000]  你記得住
[00:32:43.000 --> 00:32:45.000]  能夠遵行
[00:32:45.000 --> 00:32:47.000]  譬如小時候有很多人
[00:32:47.000 --> 00:32:48.000]  讀三字經
[00:32:48.000 --> 00:32:49.000]  讀弟子規
[00:32:49.000 --> 00:32:50.000]  教他們禮貌
[00:32:50.000 --> 00:32:53.000]  長輩不能夠直呼其名
[00:32:53.000 --> 00:32:55.000]  某某人
[00:32:55.000 --> 00:32:57.000]  某某人你叫的嗎
[00:32:57.000 --> 00:32:59.000]  不能夠直呼其名
[00:32:59.000 --> 00:33:01.000]  叔叔 爸爸 公公 爺爺
[00:33:01.000 --> 00:33:04.000]  或者甚麼先生
[00:33:04.000 --> 00:33:05.000]  然後呢
[00:33:05.000 --> 00:33:06.000]  吃飯
[00:33:06.000 --> 00:33:08.000]  要吃乾淨
[00:33:08.000 --> 00:33:12.000]  不然將來你娶個老婆嫁的配偶
[00:33:12.000 --> 00:33:16.000]  是沒那麼漂亮的
[00:33:16.000 --> 00:33:19.000]  到今時今日
[00:33:19.000 --> 00:33:21.000]  你都不爭在那一口飯
[00:33:21.000 --> 00:33:23.000]  吃完就扔掉
[00:33:23.000 --> 00:33:24.000]  或者怎樣
[00:33:24.000 --> 00:33:27.000]  但是其實是一個家教問題
[00:33:27.000 --> 00:33:29.000]  你應該完成
[00:33:29.000 --> 00:33:31.000]  你所不的飯量
[00:33:31.000 --> 00:33:33.000]  所點的菜
[00:33:33.000 --> 00:33:36.000]  不是你有沒有錢的問題
[00:33:36.000 --> 00:33:38.000]  而是一個環保
[00:33:38.000 --> 00:33:40.000]  一個資源運用
[00:33:40.000 --> 00:33:43.000]  全中國那些桌面食剩的東西
[00:33:43.000 --> 00:33:47.000]  足夠中國三億人一年的食物
[00:33:47.000 --> 00:33:48.000]  很厲害
[00:33:48.000 --> 00:33:50.000]  全中國會議裏面
[00:33:50.000 --> 00:33:52.000]  飲剩半支水扔
[00:33:52.000 --> 00:33:53.000]  是多少呢
[00:33:53.000 --> 00:33:56.000]  有六千萬瓶那麼多
[00:33:56.000 --> 00:33:59.000]  不是你給不給得起的問題
[00:33:59.000 --> 00:34:00.000]  而是說
[00:34:00.000 --> 00:34:02.000]  是一種生活態度
[00:34:02.000 --> 00:34:03.000]  於是呢
[00:34:03.000 --> 00:34:06.000]  就有些人學了之後
[00:34:06.000 --> 00:34:07.000]  很節儉了
[00:34:07.000 --> 00:34:10.000]  我聽說香港有一個大前線家
[00:34:10.000 --> 00:34:12.000]  去到國內開會
[00:34:12.000 --> 00:34:15.000]  他在飛機飲剩半支水
[00:34:15.000 --> 00:34:16.000]  有很多人就不拿
[00:34:16.000 --> 00:34:18.000]  有些人拿了就扔下去
[00:34:18.000 --> 00:34:20.000]  有一個寫報刊的人就說
[00:34:20.000 --> 00:34:22.000]  為甚麼這個這麼有錢的前線家
[00:34:22.000 --> 00:34:24.000]  還拿著那支水
[00:34:24.000 --> 00:34:27.000]  整架飛機的人沒有拿水下去
[00:34:27.000 --> 00:34:29.000]  他就是喝完
[00:34:29.000 --> 00:34:33.000]  然後才扔了去
[00:34:33.000 --> 00:34:35.000]  這個前線家是不是沒有錢
[00:34:35.000 --> 00:34:36.000]  不是
[00:34:36.000 --> 00:34:39.000]  是一種生活上節儉的習慣
[00:34:39.000 --> 00:34:43.000]  如果耶穌基督教導你的東西
[00:34:43.000 --> 00:34:45.000]  或者我們去教的東西
[00:34:45.000 --> 00:34:47.000]  是能夠遵行持守
[00:34:47.000 --> 00:34:49.000]  你就得獎
[00:34:49.000 --> 00:34:53.000]  最後我想給大家一些挑戰
[00:34:53.000 --> 00:34:55.000]  明年我相信
[00:34:55.000 --> 00:34:58.000]  我們都會繼續去河南周候
[00:34:58.000 --> 00:34:59.000]  為甚麼
[00:34:59.000 --> 00:35:01.000]  因為你們答應了
[00:35:01.000 --> 00:35:03.000]  你問小朋友
[00:35:03.000 --> 00:35:06.000]  明年你們來不來
[00:35:06.000 --> 00:35:07.000]  來
[00:35:07.000 --> 00:35:09.000]  那老師你們來不來
[00:35:09.000 --> 00:35:10.000]  來
[00:35:10.000 --> 00:35:11.000]  死了
[00:35:11.000 --> 00:35:12.000]  今年二百多人
[00:35:12.000 --> 00:35:13.000]  十幾對
[00:35:13.000 --> 00:35:15.000]  明年剩下小貓兩三個
[00:35:15.000 --> 00:35:17.000]  一對都不組成
[00:35:17.000 --> 00:35:21.000]  你怎樣兌現你對那班小朋友的承諾
[00:35:21.000 --> 00:35:23.000]  所以我想世情奇苦
[00:35:23.000 --> 00:35:26.000]  明年河南周候一定要去
[00:35:26.000 --> 00:35:28.000]  等等的東西
[00:35:28.000 --> 00:35:32.000]  所以我們能夠為明年準備
[00:35:32.000 --> 00:35:34.000]  但是我們是不是在等
[00:35:34.000 --> 00:35:35.000]  等到明年
[00:35:35.000 --> 00:35:38.000]  原來今年三十週年
[00:35:38.000 --> 00:35:41.000]  還有接下來真光這種服事
[00:35:41.000 --> 00:35:44.000]  就是一個小事牛刀
[00:35:44.000 --> 00:35:45.000]  一個起步點
[00:35:45.000 --> 00:35:47.000]  我們求主幫助我們
[00:35:47.000 --> 00:35:51.000]  叫我們的火熱不是空降部隊
[00:35:51.000 --> 00:35:53.000]  去到一個陌生的地方
[00:35:53.000 --> 00:35:55.000]  自己所有害羞的感覺
[00:35:55.000 --> 00:35:56.000]  除去
[00:35:56.000 --> 00:35:58.000]  就發揮出來
[00:35:58.000 --> 00:36:00.000]  我們要回來做陸戰隊
[00:36:00.000 --> 00:36:02.000]  打城巷戰
[00:36:02.000 --> 00:36:05.000]  在廣福裡面有很多的伏線
[00:36:05.000 --> 00:36:07.000]  需要我們的擺上
[00:36:07.000 --> 00:36:11.000]  求主先我們祈禱
[00:36:11.000 --> 00:36:13.000]  結束今天的聚會
[00:36:13.000 --> 00:36:16.000]  但願主耶穌基督的恩惠
[00:36:16.000 --> 00:36:18.000]  天父的慈愛
[00:36:18.000 --> 00:36:20.000]  聖靈的感動
[00:36:20.000 --> 00:36:22.000]  引導與交通
[00:36:22.000 --> 00:36:25.000]  上與我們眾人同在
[00:36:25.000 --> 00:36:29.000]  從今直到主耶穌基督榮耀的再來
[00:36:29.000 --> 00:36:30.000]  阿門
