
[00:00:00.000 --> 00:00:02.820]  使徒信經 要講到是
[00:18:28.000 --> 00:18:30.560]  但是你發現聖經的作者居然
[00:18:30.560 --> 00:18:35.680]  在描寫教會面臨第一宗內憂的時候
[00:18:35.680 --> 00:18:38.500]  他的例子不是那種什麼
[00:18:38.500 --> 00:18:40.800]  在環教會認為是要麼你就
[00:18:40.800 --> 00:18:45.920]  要麼就婚外情什麼最嚴重的罪搞同性戀什麼
[00:18:45.920 --> 00:18:47.200]  但這邊講的不是這個
[00:18:47.200 --> 00:18:49.500]  這邊講的反而是有人
[00:18:49.500 --> 00:18:52.060]  居然在奉獻的時候
[00:18:52.060 --> 00:18:57.440]  因為在奉獻的事實上他裝差的嘛我是個很屬靈的我捐了很多錢
[00:18:57.700 --> 00:18:59.240]  但其實捐的並沒有那麼多
[00:18:59.240 --> 00:19:03.580]  結果因為要欺騙神因為在奉獻的時候奉獻
[00:19:03.580 --> 00:19:06.140]  其實應該也奉獻了蠻大一筆錢
[00:19:06.140 --> 00:19:08.460]  結果因為奉獻
[00:19:08.460 --> 00:19:10.760]  而當場死在
[00:19:10.760 --> 00:19:12.040]  教會裡面
[00:19:12.040 --> 00:19:14.600]  這是很恐怖的一件事
[00:19:14.600 --> 00:19:16.900]  這種事我除了在
[00:19:16.900 --> 00:19:20.740]  我除了在聖經裡面看到
[00:19:20.740 --> 00:19:21.500]  以外
[00:19:21.500 --> 00:19:23.300]  我只聽過兩個例子
[00:19:23.300 --> 00:19:25.340]  另外一個是
[00:19:25.860 --> 00:19:28.940]  當初有間教會買堂的時候那麼有一個
[00:19:28.940 --> 00:19:32.520]  政府來的官員來來來參觀教會說
[00:19:32.520 --> 00:19:35.080]  要去故意找教會麻煩說
[00:19:35.080 --> 00:19:38.660]  反正反正我們他是教
[00:19:38.660 --> 00:19:41.740]  這個政府的那個什麼planning committee就是負責
[00:19:41.740 --> 00:19:46.860]  你教會見完之後不是要領一個使用許可證嗎他負責去檢驗
[00:19:46.860 --> 00:19:49.680]  要讓你合不合格他說我一定不批你了
[00:19:49.680 --> 00:19:53.760]  打死也不批你打死也不用你想都不用想在這裡能夠聚會
[00:19:54.020 --> 00:19:57.080]  結果剛剛講完出門馬上就死在教會門口
[00:19:57.080 --> 00:19:58.880]  那結果
[00:19:58.880 --> 00:20:01.180]  政府知道之後派另外一個
[00:20:01.180 --> 00:20:06.040]  官員來檢查那個官員就不來到教會門口不敢進來就說啊過了
[00:20:06.040 --> 00:20:08.600]  都已全都過了
[00:20:08.600 --> 00:20:14.740]  另外一個例子是我好多年前我以前在上神學院的時候我院長說過的事
[00:20:14.740 --> 00:20:17.820]  他年輕的時候去到
[00:20:17.820 --> 00:20:20.120]  在東南亞的一個城市
[00:20:20.120 --> 00:20:22.680]  去那邊宣教開了一個教會
[00:20:23.200 --> 00:20:24.740]  那麼當時他年少氣盛
[00:20:24.740 --> 00:20:26.280]  他就啊
[00:20:26.280 --> 00:20:28.320]  把教會的規矩做得很死
[00:20:28.320 --> 00:20:33.180]  那當時的有件事發生就是在城裡面有個
[00:20:33.180 --> 00:20:36.520]  聽說是當時是內那個城市裡面的首富
[00:20:36.520 --> 00:20:42.920]  那當時那個城市是很流行基督教就是覺得啊在基督教裡面能夠辦個婚禮呢
[00:20:42.920 --> 00:20:44.440]  是一個非常啊
[00:20:44.440 --> 00:20:47.520]  重陽還是什麼員工不知道反正就是覺得這教會
[00:20:47.520 --> 00:20:50.840]  辦個婚禮是辦個婚禮是高大上的事情很有面子
[00:20:51.620 --> 00:20:54.440]  那麼他那個這個首富的孩子呢
[00:20:54.440 --> 00:20:57.500]  去去把另外一個女生的肚子給搞大了
[00:20:57.500 --> 00:21:02.380]  那結果就奉旨成婚就是啊兩個都不是基督徒但兩個就
[00:21:02.380 --> 00:21:04.420]  反正就肚子搞大了就結婚了
[00:21:04.420 --> 00:21:06.220]  那他們就堅持
[00:21:06.220 --> 00:21:11.340]  要來我們院長的教堂舉行婚禮因為聽說院長當時年少氣盛啊把
[00:21:11.340 --> 00:21:15.180]  把教堂裝得像Donald Trump的那個
[00:21:15.180 --> 00:21:21.580]  什麼那個家那個套我一樣就是金碧輝煌的一個字真的用他說是用純金裝的
[00:21:22.080 --> 00:21:28.480]  說金光閃閃可能是有錢看到這個教會不錯啊如果我的孩子能夠在這裡
[00:21:28.480 --> 00:21:31.560]  舉行婚禮那我都有面子說他堅持要來
[00:21:31.560 --> 00:21:33.860]  那我院長就堅持不給
[00:21:33.860 --> 00:21:37.440]  為什麼他說第一你不是基督徒你來我這裡
[00:21:37.440 --> 00:21:40.520]  舉行什麼婚禮對吧只是個儀式第二
[00:21:40.520 --> 00:21:42.560]  你還給我奉旨成婚
[00:21:42.560 --> 00:21:45.120]  兩個都不是基督徒
[00:21:45.120 --> 00:21:46.920]  搞三搞四來這邊
[00:21:46.920 --> 00:21:48.200]  他說不給
[00:21:48.960 --> 00:21:54.340]  但是呢這個很有錢的那就收買了當時教會所有的這些領袖們
[00:21:54.340 --> 00:21:55.880]  領袖們就覺得
[00:21:55.880 --> 00:21:57.420]  很難得啊
[00:21:57.420 --> 00:22:01.500]  我們教會有一個這麼有錢的首富能夠來我們教會舉辦婚禮
[00:22:01.500 --> 00:22:04.840]  而且他還答應只要你肯給他舉行這個婚禮
[00:22:04.840 --> 00:22:09.440]  一大筆的奉獻就進來你知道這筆奉獻能夠支持我們教會運作多久嗎
[00:22:09.440 --> 00:22:12.000]  你不要開這個玩笑你不要跟他作對
[00:22:12.000 --> 00:22:16.860]  於是整個領導層就去施壓力給我們的院長說
[00:22:17.380 --> 00:22:19.420]  要麼你就開門給他在這裡
[00:22:19.420 --> 00:22:20.200]  舉行婚禮
[00:22:20.200 --> 00:22:21.220]  要麼你給我滾蛋
[00:22:21.220 --> 00:22:24.540]  院長就很倔院長說不行
[00:22:24.540 --> 00:22:26.340]  這樣吧滾蛋就滾蛋
[00:22:26.340 --> 00:22:30.180]  所以他就回答打算收包扶走我就辭職走了
[00:22:30.180 --> 00:22:33.260]  但是他走之前就說鑰匙我絕對
[00:22:33.260 --> 00:22:34.280]  不交給你
[00:22:34.280 --> 00:22:36.320]  有本事你踹門進來
[00:22:36.320 --> 00:22:39.400]  鑰匙我不給反正我辭職就辭職那結果
[00:22:39.400 --> 00:22:41.960]  沒辦法那群
[00:22:41.960 --> 00:22:47.340]  那群的高層們後來就去請了聽說當時城裡面另外一個
[00:22:48.100 --> 00:22:49.900]  有一些名望的牧師
[00:22:49.900 --> 00:22:53.220]  來主持當天的婚禮結果還真的就踹門
[00:22:53.220 --> 00:22:54.760]  踹門進來就
[00:22:54.760 --> 00:22:55.780]  舉行婚禮
[00:22:55.780 --> 00:22:59.120]  結果那個牧師也答應了
[00:22:59.120 --> 00:23:03.460]  畢竟是很光榮的事為當地的首富舉行一個婚禮
[00:23:03.460 --> 00:23:05.000]  那結果那個牧師
[00:23:05.000 --> 00:23:06.540]  上去的時候當晚
[00:23:06.540 --> 00:23:10.120]  就突然間上台的時候變成了啞巴
[00:23:10.120 --> 00:23:11.140]  一句話說不出來
[00:23:11.140 --> 00:23:14.720]  那後來師母上去代替他舉行的婚禮
[00:23:14.980 --> 00:23:18.040]  那個牧師當晚回到家之後
[00:23:18.040 --> 00:23:18.820]  就病死
[00:23:18.820 --> 00:23:24.440]  這件事發生之後教會的高層當晚跑去院長家
[00:23:24.440 --> 00:23:27.000]  跪著求他說不要走回來
[00:23:27.000 --> 00:23:30.580]  回來那個是一個禮拜六說明天主日
[00:23:30.580 --> 00:23:31.860]  你還是留在教會
[00:23:31.860 --> 00:23:32.900]  我們錯了
[00:23:32.900 --> 00:23:34.420]  看來這件事是神出手
[00:23:34.420 --> 00:23:36.740]  院長第二天在
[00:23:36.740 --> 00:23:38.260]  主日崇拜的時候
[00:23:38.260 --> 00:23:39.800]  那個首富
[00:23:39.800 --> 00:23:41.080]  跟他的
[00:23:41.080 --> 00:23:42.100]  孩子
[00:23:42.100 --> 00:23:43.380]  那兩個
[00:23:43.640 --> 00:23:45.420]  瘋子成婚的就坐在第一排
[00:23:45.420 --> 00:23:46.700]  聽院長講的
[00:23:46.700 --> 00:23:49.260]  這是我另外一個聽到
[00:23:49.260 --> 00:23:50.800]  有時候神
[00:23:50.800 --> 00:23:52.860]  在教會裡面彰顯公義
[00:23:52.860 --> 00:23:54.640]  的一個事件
[00:23:54.640 --> 00:23:55.420]  一個見證
[00:23:55.420 --> 00:23:57.720]  大部分的時間神都不這樣做的
[00:23:57.720 --> 00:24:01.040]  神總是給人很多的機會去迴轉
[00:24:01.040 --> 00:24:03.340]  很多的機會很多的憐憫很多的
[00:24:03.340 --> 00:24:04.120]  理解
[00:24:04.120 --> 00:24:06.160]  通常神是充滿慈愛
[00:24:06.160 --> 00:24:08.460]  除非有些很過分的事情
[00:24:08.460 --> 00:24:11.540]  他知道這件事是絕對傷害到教會
[00:24:11.540 --> 00:24:13.340]  你公然做對了
[00:24:13.840 --> 00:24:14.360]  偶爾
[00:24:14.360 --> 00:24:16.140]  偶爾你會看到神出手
[00:24:16.140 --> 00:24:18.960]  就包括當初出席教會也是
[00:24:18.960 --> 00:24:22.040]  很多的逼迫來到神沒有出手神就允許
[00:24:22.040 --> 00:24:24.080]  那些不好的東西臨到
[00:24:24.080 --> 00:24:25.880]  是為了證明給大家看
[00:24:25.880 --> 00:24:28.180]  這群門徒是真的門徒
[00:24:28.180 --> 00:24:32.020]  但偶爾有些內憂出現的時候神說這不像話
[00:24:32.020 --> 00:24:34.840]  你在我教會裝什麼X呢對吧
[00:24:34.840 --> 00:24:39.960]  大家知道神最討厭的當初耶穌在世上最討厭的是什麼
[00:24:39.960 --> 00:24:41.240]  假冒偽善
[00:24:42.260 --> 00:24:45.580]  耶穌在世上從來沒有罵過那些妓女啊
[00:24:45.580 --> 00:24:49.940]  那些當漢奸當初的稅率就是漢奸耶穌反而是接納他們
[00:24:49.940 --> 00:24:53.520]  耶穌反而最討厭是當時那些宗教領袖
[00:24:53.520 --> 00:24:57.360]  那些裝X的人就是表面好像很聖潔可是
[00:24:57.360 --> 00:24:59.660]  基本上裡面卻是
[00:24:59.660 --> 00:25:00.960]  亂七八糟
[00:25:00.960 --> 00:25:03.260]  耶穌很討厭那種
[00:25:03.260 --> 00:25:05.040]  裡外不一樣的人
[00:25:05.040 --> 00:25:09.920]  所以到了出席教會你發現同樣的事情也發生聖靈就很討厭那種
[00:25:10.420 --> 00:25:13.740]  明明大家都很好真心樂意的我真的
[00:25:13.740 --> 00:25:17.340]  聖靈感動我就賣掉田場就捐了那有些就
[00:25:17.340 --> 00:25:18.620]  明明是裝的
[00:25:18.620 --> 00:25:22.460]  你沒這個感動你就不要裝得好像你很聖潔
[00:25:22.460 --> 00:25:25.520]  我賣掉房子要捐給什麼教會
[00:25:25.520 --> 00:25:26.300]  說不需要
[00:25:26.300 --> 00:25:29.360]  所以每次到奉獻我都提醒大家就是
[00:25:29.360 --> 00:25:31.160]  憑感動好嗎憑感動
[00:25:31.160 --> 00:25:33.980]  你經歷到神的感動我想要奉獻
[00:25:33.980 --> 00:25:35.520]  這是好事
[00:25:35.520 --> 00:25:36.800]  沒感動
[00:25:36.800 --> 00:25:38.840]  千萬不要勉強
[00:25:39.100 --> 00:25:41.660]  完全不需要這就是教會的一個原則
[00:25:41.660 --> 00:25:45.500]  好那麼第二個內憂好嗎我們看最後一個內憂了
[00:25:45.500 --> 00:25:50.120]  剛剛第一個內憂就是有人裝插結果死掉第二個內憂
[00:25:50.120 --> 00:25:53.440]  就記載在十六行中第六章一到五節
[00:25:53.440 --> 00:25:55.240]  那邊是這樣說的他說
[00:25:55.240 --> 00:25:57.280]  這些時候
[00:25:57.280 --> 00:26:00.100]  門徒的數目日日增加
[00:26:00.100 --> 00:26:01.120]  他說啊
[00:26:01.120 --> 00:26:04.200]  結果發生了內訌什麼內訌呢
[00:26:04.200 --> 00:26:07.000]  那些說希臘化的猶太人
[00:26:07.260 --> 00:26:11.360]  和說希伯來土化的猶太人之間發生了爭執
[00:26:11.360 --> 00:26:16.720]  說希臘化的猶太人埋怨使徒在分配每日的生活
[00:26:16.720 --> 00:26:18.000]  費上
[00:26:18.000 --> 00:26:21.080]  忽略了他們當中的寡婦
[00:26:21.080 --> 00:26:25.180]  因此使徒召集全體門徒對他們說
[00:26:25.180 --> 00:26:31.060]  叫我們放下傳講上帝信息的工作去辦善事這是不應該的
[00:26:31.060 --> 00:26:33.120]  所以主內的朋友啊
[00:26:33.360 --> 00:26:38.980]  要從你們當中選出17個有名望受聖靈充滿
[00:26:38.980 --> 00:26:40.520]  又有智慧的人
[00:26:40.520 --> 00:26:43.080]  讓他們來負責這個事務
[00:26:43.080 --> 00:26:46.160]  至於我們呢我們要專心的禱告
[00:26:46.160 --> 00:26:48.200]  和傳道的任務
[00:26:48.200 --> 00:26:54.600]  使徒的建議得到了全體的認同於是大家就推選了施提凡
[00:26:54.600 --> 00:26:58.700]  他是一個信心堅定被聖靈充滿的人又選出了斐力
[00:26:58.960 --> 00:27:03.320]  波羅哥羅尼加拿提門
[00:27:03.320 --> 00:27:05.360]  巴米拿和改
[00:27:05.360 --> 00:27:11.000]  中加入過猶太教的安提亞人尼戈拉
[00:27:11.000 --> 00:27:13.040]  這是第二個
[00:27:13.040 --> 00:27:15.860]  所謂的教會裡面的內患
[00:27:15.860 --> 00:27:17.400]  一個內憂
[00:27:17.400 --> 00:27:21.740]  當時說什麼呢就是很像我們教會
[00:27:21.740 --> 00:27:23.540]  有一批
[00:27:23.540 --> 00:27:25.080]  第一批
[00:27:25.080 --> 00:27:28.660]  就是在耶路撒冷居住的猶太人他們講
[00:27:28.920 --> 00:27:31.740]  希伯來文就是現在的希伯來話
[00:27:31.740 --> 00:27:33.020]  他們講他們的土語
[00:27:33.020 --> 00:27:35.580]  他們的母語希伯來話
[00:27:35.580 --> 00:27:42.240]  那有第二代的猶太人的因為是散居在各地偶爾又回到耶路撒冷那這群因為
[00:27:42.240 --> 00:27:44.020]  當時是羅馬帝國
[00:27:44.020 --> 00:27:50.180]  因為大家知道經過那個亞利桑那之後整個羅馬帝國的地區都是被希臘化
[00:27:50.180 --> 00:27:52.980]  當時羅馬帝國是講希臘文的
[00:27:52.980 --> 00:27:56.580]  是一個希臘文的文化所以他們是在海外長大
[00:27:56.580 --> 00:27:58.620]  講希臘文就不講希伯來文
[00:27:59.380 --> 00:28:00.920]  那在教會當時
[00:28:00.920 --> 00:28:06.300]  剛剛說了很快就增長了兩萬多人那當初有一批這麼樣的人就是
[00:28:06.300 --> 00:28:08.080]  他們屬於第二代
[00:28:08.080 --> 00:28:12.940]  劉過揚在希臘文化的情況下長大
[00:28:12.940 --> 00:28:16.280]  他們就不講自己的母語只講希臘文
[00:28:16.280 --> 00:28:19.100]  那兩群聚在一起呢
[00:28:19.100 --> 00:28:21.140]  就有一些文化上的衝突
[00:28:21.140 --> 00:28:23.200]  有各種衝突那
[00:28:23.200 --> 00:28:25.760]  聖經只選擇了講那個爆點就是
[00:28:25.760 --> 00:28:28.320]  引爆的那一點是因為你們忽略了我們
[00:28:29.080 --> 00:28:31.860]  結果你就看到門徒怎麼處理呢
[00:28:31.860 --> 00:28:33.380]  門徒是這樣處理的
[00:28:33.380 --> 00:28:35.420]  第一個處理的方式門徒是
[00:28:35.420 --> 00:28:39.780]  邀請他們這群人加入了他們侍奉的團隊
[00:28:39.780 --> 00:28:42.340]  要跟他們分享權利
[00:28:42.340 --> 00:28:43.620]  分享權利
[00:28:43.620 --> 00:28:45.420]  分享什麼權利呢
[00:28:45.420 --> 00:28:52.320]  你或許讀不懂你說他們說我們就選七個人出來負責辦理善事
[00:28:52.320 --> 00:28:54.640]  派發你說他這種功夫
[00:28:54.900 --> 00:28:59.260]  小case你只是分一些
[00:28:59.260 --> 00:29:02.840]  這不是分享權利這只是叫你擺擺凳子的你錯了
[00:29:02.840 --> 00:29:04.880]  你知道辦理善事是什麼意思嗎
[00:29:04.880 --> 00:29:06.680]  前面的經文有講嘛
[00:29:06.680 --> 00:29:11.540]  那些人不是很多賣掉自己房產把錢交給使徒嗎使徒用錢來幹嘛
[00:29:11.540 --> 00:29:14.880]  去供應所有人的善事他們的需要
[00:29:14.880 --> 00:29:17.940]  所以管理善事就等於什麼
[00:29:17.940 --> 00:29:19.220]  管理錢財
[00:29:19.220 --> 00:29:24.080]  所以當初使徒跟他們分享什麼財政大權
[00:29:24.600 --> 00:29:27.160]  說把財政大權分給你們
[00:29:27.160 --> 00:29:31.000]  以後那些賣掉房產的錢就拿給你們你們負責
[00:29:31.000 --> 00:29:33.820]  在飯食上供應這些有需要的人
[00:29:33.820 --> 00:29:39.200]  所以他們很不容易把這個財政大權分給一群跟他們
[00:29:39.200 --> 00:29:43.300]  算是同一個民族但是不同文化的人
[00:29:43.300 --> 00:29:47.140]  所以因為這個緣故他們開始有了
[00:29:47.140 --> 00:29:51.740]  第二批的領袖第一批是講希伯來話的領袖第二批
[00:29:51.740 --> 00:29:54.560]  開始有了講希臘文的領袖
[00:29:55.580 --> 00:29:56.100]  這一點
[00:29:56.100 --> 00:29:57.620]  是教會的轉折點
[00:29:57.620 --> 00:30:02.480]  因為接下來的事情教會就開始有了更大的逼迫
[00:30:02.480 --> 00:30:08.120]  門徒就釋散除了當初講希伯來話的那群使徒還留在耶路撒冷
[00:30:08.120 --> 00:30:11.960]  其他講希臘文的不講希伯來話的就全部釋散
[00:30:11.960 --> 00:30:13.740]  去到猶太傳遞
[00:30:13.740 --> 00:30:14.520]  去到
[00:30:14.520 --> 00:30:19.380]  撒瑪利亞一直到地極把福音傳開是這群人
[00:30:19.380 --> 00:30:23.220]  是第二代的領袖負責把福音繼續傳給其他人
[00:30:23.740 --> 00:30:28.100]  後來就影響了西方歷史一直到現在到後來福音傳到中國各種的歷史
[00:30:28.100 --> 00:30:31.420]  門徒做的第一個決定非常對
[00:30:31.420 --> 00:30:36.540]  他們如果他們是心胸窄的話覺得這群人不像話怎麼還不講母語
[00:30:36.540 --> 00:30:38.340]  還想跟我來爭權
[00:30:38.340 --> 00:30:40.900]  管你的給我滾開的嗎錢是我們的
[00:30:40.900 --> 00:30:44.480]  沒有啊門徒非常的大方說好既然是這樣
[00:30:44.480 --> 00:30:47.800]  大家有有些文化上的爭議不重要
[00:30:47.800 --> 00:30:50.100]  這樣我們一起邀請你
[00:30:50.100 --> 00:30:51.900]  來到我們的領導團隊
[00:30:51.900 --> 00:30:52.920]  咱們分權好嗎
[00:30:53.440 --> 00:30:56.520]  財政搭權給你們我們繼續負責講道
[00:30:56.520 --> 00:30:57.280]  禱告
[00:30:57.280 --> 00:30:59.080]  你們去負責財政
[00:30:59.080 --> 00:31:01.640]  這樣從此開始了
[00:31:01.640 --> 00:31:03.180]  教會的第二代
[00:31:03.180 --> 00:31:05.980]  為什麼要分享這個呢
[00:31:05.980 --> 00:31:09.060]  我們教會面臨同樣的問題
[00:31:09.060 --> 00:31:11.360]  在我們教會
[00:31:11.360 --> 00:31:12.380]  so far
[00:31:12.380 --> 00:31:14.180]  有300個
[00:31:14.180 --> 00:31:17.500]  不講母語的華人在我們教會
[00:31:17.500 --> 00:31:19.040]  我們的第二代
[00:31:19.040 --> 00:31:22.120]  我們粗略算一下有300多個
[00:31:22.620 --> 00:31:25.700]  只講英文在這裡出生的不會講
[00:31:25.700 --> 00:31:28.000]  國語也不會講廣東話的
[00:31:28.000 --> 00:31:34.400]  我們教會從從中學到高中中學到幼稚園到剛剛出生
[00:31:34.400 --> 00:31:35.680]  總共有300多個
[00:31:35.680 --> 00:31:39.000]  佔了我們教會聚會人數的1/3
[00:31:39.000 --> 00:31:40.800]  我們教會大概900多人
[00:31:40.800 --> 00:31:41.820]  三堂加起來
[00:31:41.820 --> 00:31:46.440]  我們大概這群第二代所謂的不講我們母語的
[00:31:46.440 --> 00:31:48.220]  這群第二代有1/3
[00:31:48.220 --> 00:31:50.280]  現在問題是
[00:31:52.060 --> 00:31:53.340]  怎麼跟他們相處
[00:31:53.340 --> 00:31:56.420]  一個滾
[00:31:56.420 --> 00:32:00.260]  我就給個房間你自己在裡面玩去
[00:32:00.260 --> 00:32:02.820]  還是我們可以做些改變
[00:32:02.820 --> 00:32:07.420]  有沒有一些更好的方式我們可以把這群第二代
[00:32:07.420 --> 00:32:08.960]  把它栽培成
[00:32:08.960 --> 00:32:10.500]  像樣的門徒
[00:32:10.500 --> 00:32:13.560]  因為他們才是教會未來的接班人
[00:32:13.560 --> 00:32:17.660]  等教會栽培了第二代之後其實
[00:32:17.660 --> 00:32:20.740]  到了幾乎到了第二世紀
[00:32:20.980 --> 00:32:24.820]  耶路撒冷講希伯來文教會的這些人就開始沒落了
[00:32:24.820 --> 00:32:28.920]  之後開始發展最快的是這種希臘文的教會
[00:32:28.920 --> 00:32:31.220]  那我們也能夠看到
[00:32:31.220 --> 00:32:35.840]  除非移民潮不斷的來我們也不斷說母語的人
[00:32:35.840 --> 00:32:36.860]  不然的話
[00:32:36.860 --> 00:32:38.400]  到了第二代
[00:32:38.400 --> 00:32:39.680]  一定是
[00:32:39.680 --> 00:32:44.800]  教會接班的應該是這一群這300個不同講母語的講英文的人
[00:32:44.800 --> 00:32:48.640]  問題是我們怎麼栽培他們是不是有些東西可以做
[00:32:49.140 --> 00:32:55.280]  所以後來我們就請到我們的美女牧師Priscilla來了之後她經過一段時間還有Pastor Mary
[00:32:55.280 --> 00:32:57.340]  負責我們的高中生中學生
[00:32:57.340 --> 00:32:59.380]  Priscilla負責我們的這群
[00:32:59.380 --> 00:33:02.200]  所有的小學跟我們的這些baby
[00:33:02.200 --> 00:33:06.040]  負責完之後呢她就跟他們就跟我們一個建議說
[00:33:06.040 --> 00:33:11.160]  如果教會要好好培養這群人能夠成為教會像樣的下一代
[00:33:11.160 --> 00:33:13.720]  我們中文堂也必須做出一些改變
[00:33:13.720 --> 00:33:16.280]  我們不能把他們忽略
[00:33:16.280 --> 00:33:18.320]  也不能把他們只是撇在一邊
[00:33:18.580 --> 00:33:21.900]  我們需要welcome他們進來進到我們當中
[00:33:21.900 --> 00:33:23.700]  分享權利
[00:33:23.700 --> 00:33:25.740]  就是把一些領導層
[00:33:25.740 --> 00:33:29.320]  一些服事的崗位也給他們一同來服事
[00:33:29.320 --> 00:33:32.140]  這樣可以更有效的栽培他們
[00:33:32.140 --> 00:33:35.720]  有一天他們需要接班的有一天接班的就是他們
[00:33:35.720 --> 00:33:39.060]  我們講母語的人會越來越少的我們會一起變老的嗎
[00:33:39.060 --> 00:33:42.380]  我們都說我跟弟兄姊妹說我陪著你們變老
[00:33:42.380 --> 00:33:45.460]  有一天我們老了一起退休一起申請同一間老人院
[00:33:45.460 --> 00:33:48.020]  繼續搞小組繼續high繼續唱K
[00:33:48.520 --> 00:33:49.300]  這可以的
[00:33:49.300 --> 00:33:51.600]  但是問題是我們要看遠一點
[00:33:51.600 --> 00:33:54.160]  就是我們這300個下一代
[00:33:54.160 --> 00:33:56.980]  我們有責任把他們培養好
[00:33:56.980 --> 00:33:58.520]  成為像樣的一代
[00:33:58.520 --> 00:34:02.360]  他們才是我們教會未來要接班繼續服役工作的人
[00:34:02.360 --> 00:34:08.500]  所以他們開會之後才會給我們教會一個建議說intergeneral ministry他們給了一個proposal
[00:34:08.500 --> 00:34:13.880]  給完proposal之後張博士拿來跟我們商量我們經過大半年的
[00:34:13.880 --> 00:34:15.400]  不斷的禱告商量
[00:34:15.920 --> 00:34:19.760]  才制定了我們現在的intergenerational ministry
[00:34:19.760 --> 00:34:21.800]  的一個方向明年的方向
[00:34:21.800 --> 00:34:23.600]  所以明年我們會
[00:34:23.600 --> 00:34:26.160]  教會有一個很大的方向的改變
[00:34:26.160 --> 00:34:29.480]  至於我們國語怎麼配合呢
[00:34:29.480 --> 00:34:31.280]  目前還不知道
[00:34:31.280 --> 00:34:36.900]  我還在禱告跟大家商量的當中所以我會不斷的找你們談
[00:34:36.900 --> 00:34:39.460]  我也希望能夠在明年盡早
[00:34:39.460 --> 00:34:41.780]  知道給他這個方案知道
[00:34:41.780 --> 00:34:43.820]  既然教會明年
[00:34:44.080 --> 00:34:47.420]  他們的英文跟中文都有一些大的改變那國語
[00:34:47.420 --> 00:34:51.260]  是不變嗎還是我們也可以做些改變我們也可以
[00:34:51.260 --> 00:34:54.320]  我是希望我們國語現在
[00:34:54.320 --> 00:34:55.860]  也能夠有一些
[00:34:55.860 --> 00:35:02.260]  不同的不論是老人家還是年輕的還是有家庭的能夠不同的generation
[00:35:02.260 --> 00:35:03.280]  不同代的人
[00:35:03.280 --> 00:35:04.820]  能夠進到我們當中
[00:35:04.820 --> 00:35:07.900]  所以我們或許也需要做一些的改變
[00:35:07.900 --> 00:35:11.980]  但是我也希望這些的改變雖然會帶來
[00:35:11.980 --> 00:35:13.520]  沒有人喜歡改變啊
[00:35:13.780 --> 00:35:15.320]  會帶來很多的不便
[00:35:15.320 --> 00:35:17.880]  大家會覺得很恐怖為什麼又要變
[00:35:17.880 --> 00:35:19.160]  但是我希望
[00:35:19.160 --> 00:35:21.200]  大家可以一同來
[00:35:21.200 --> 00:35:22.480]  一同努力
[00:35:22.480 --> 00:35:25.820]  希望我們真的可以把這個施工做好
[00:35:25.820 --> 00:35:30.160]  任何不同的事情大家可以來問我那我們其實
[00:35:30.160 --> 00:35:32.460]  像你所說其實沒有定案
[00:35:32.460 --> 00:35:36.300]  大家都在商量當中說任何你覺得有意見
[00:35:36.300 --> 00:35:39.120]  我覺得這個方向挺好的這個方向不好
[00:35:39.120 --> 00:35:40.400]  我們都可以商討
[00:35:40.400 --> 00:35:41.940]  但是商討過後
[00:35:42.200 --> 00:35:44.760]  我希望當我們最後決定推出來的時候
[00:35:44.760 --> 00:35:47.580]  我們大家是可以同心合意去支持的
[00:35:47.580 --> 00:35:51.160]  這就是為什麼
[00:35:51.160 --> 00:35:52.700]  要講這篇經文
[00:35:52.700 --> 00:35:55.520]  因為我們面臨跟當初教會同一個問題
[00:35:55.520 --> 00:35:57.820]  就怎麼樣把我們下一代
[00:35:57.820 --> 00:35:58.840]  能夠做好
[00:35:58.840 --> 00:36:00.120]  我們一同禱告
[00:36:00.120 --> 00:36:06.780]  咱們謝謝你一次給我們教會不知不覺我們的下一代原來已經有300多人了
[00:36:06.780 --> 00:36:09.860]  雖然文化或許真的不一樣
[00:36:10.620 --> 00:36:14.460]  他們也不講我們的母語可是畢竟是同一個民族
[00:36:14.460 --> 00:36:16.500]  是我們的同胞也是我們的
[00:36:16.500 --> 00:36:19.320]  下一代也是教會未來需要接班的一代
[00:36:19.320 --> 00:36:22.660]  幫助我們讓我們知道在教會裡面
[00:36:22.660 --> 00:36:25.460]  不只是來拿祝福
[00:36:25.460 --> 00:36:26.740]  也不是一個消費者
[00:36:26.740 --> 00:36:28.020]  懂得
[00:36:28.020 --> 00:36:30.840]  去付出也懂得去投入
[00:36:30.840 --> 00:36:34.180]  懂得去跟神建立很單純愛的關係
[00:36:34.180 --> 00:36:40.320]  幫助我們教會真的雖然教會有時候面臨很多的外在的問題也內在的內憂的問題
[00:36:40.820 --> 00:36:41.600]  可是看到
[00:36:41.600 --> 00:36:45.440]  原來聖靈的帶領之下我們都能夠去解決並且
[00:36:45.440 --> 00:36:46.460]  成為一個
[00:36:46.460 --> 00:36:49.020]  這些的危機都能夠成為一個轉機
[00:36:49.020 --> 00:36:55.420]  幫助我們讓我們看到你這麼賜福我們教會的時候未來的路我們也懂得怎麼去安排怎麼去定
[00:36:55.420 --> 00:36:56.700]  一個對的方向
[00:36:56.700 --> 00:37:01.560]  也求主你的聖靈感動每一個弟兄姊妹也願意一同的來參與
[00:37:01.560 --> 00:37:04.380]  我們真的禱告感恩奉主耶穌基督名求
