
[00:00:00.000 --> 00:00:04.240]  在教會八十週年的堂慶當中
[00:21:08.680 --> 00:21:10.680]  我們知道
[00:21:10.680 --> 00:21:13.680]  其實神已經做了事情
[00:21:13.680 --> 00:21:17.680]  神已經差遠祂的兒子
[00:21:17.680 --> 00:21:20.680]  耶穌基督是祂唯一的兒子
[00:21:20.680 --> 00:21:24.680]  在這個大地未建立根基以前
[00:21:24.680 --> 00:21:26.680]  祂就是將祂的兒子
[00:21:26.680 --> 00:21:28.680]  差遣來到世界上
[00:21:28.680 --> 00:21:31.680]  去經歷地獄的痛苦
[00:21:31.680 --> 00:21:33.680]  祂為我們成就一切
[00:21:33.680 --> 00:21:36.680]  救贖我們一切
[00:21:36.680 --> 00:21:39.680]  所以保羅的意思就是說
[00:21:39.680 --> 00:21:42.680]  這個是要記得
[00:21:42.680 --> 00:21:44.680]  在一章二章保羅祈禱之前
[00:21:44.680 --> 00:21:46.680]  要記得我們祈禱的時候
[00:21:46.680 --> 00:21:49.680]  記得神已經做了很多事情
[00:21:49.680 --> 00:21:52.680]  不要想著神啊!不要做事
[00:21:52.680 --> 00:21:54.680]  或者神啊!我一點都沒有的
[00:21:54.680 --> 00:21:56.680]  你快點給我多一點東西
[00:21:56.680 --> 00:22:01.680]  不是啊!你和我已經有很多東西了
[00:22:01.680 --> 00:22:04.680]  所以保羅屈膝在神的面前祈禱
[00:22:04.680 --> 00:22:06.680]  他的意思就是說
[00:22:06.680 --> 00:22:07.680]  我們都知道
[00:22:07.680 --> 00:22:09.680]  神啊!祢已經將祢的兒子給我們
[00:22:09.680 --> 00:22:13.680]  已經在陰間為我們緣故
[00:22:13.680 --> 00:22:16.680]  我知道這個豐盛
[00:22:16.680 --> 00:22:19.680]  不是我們向祢祈求的
[00:22:19.680 --> 00:22:22.680]  多謝祢已經給了豐盛給我們
[00:22:22.680 --> 00:22:26.680]  所以我們都不敢去怨憤
[00:22:26.680 --> 00:22:27.680]  多謝祢給了我們
[00:22:27.680 --> 00:22:31.680]  但現在我有其他的需要
[00:22:31.680 --> 00:22:34.680]  相對來說是微不足道的需要
[00:22:34.680 --> 00:22:37.680]  相對祢兒子為我們犧牲
[00:22:37.680 --> 00:22:40.680]  是微不足道的需要
[00:22:40.680 --> 00:22:43.680]  懇求祢幫助我們
[00:22:43.680 --> 00:22:47.680]  所以我們面對生命的困難
[00:22:47.680 --> 00:22:48.680]  保羅就說
[00:22:48.680 --> 00:22:50.680]  要這樣去禱告
[00:22:50.680 --> 00:22:54.680]  在福中求福
[00:22:54.680 --> 00:22:56.680]  你和我不是乞丐
[00:22:56.680 --> 00:22:59.680]  你和我已經有了
[00:22:59.680 --> 00:23:03.680]  不過我們要繼續去求
[00:23:03.680 --> 00:23:05.680]  這是我們在祈禱的視角
[00:23:05.680 --> 00:23:06.680]  一個眼界
[00:23:06.680 --> 00:23:07.680]  很多時候我們在祈禱
[00:23:07.680 --> 00:23:08.680]  我們以為什麼都沒有
[00:23:08.680 --> 00:23:10.680]  當然死了
[00:23:10.680 --> 00:23:12.680]  沒有當然死了
[00:23:12.680 --> 00:23:13.680]  不是保羅說
[00:23:13.680 --> 00:23:17.680]  其實你看看神的救贖是很真實
[00:23:17.680 --> 00:23:20.680]  你就站在這個真實的當中
[00:23:20.680 --> 00:23:28.680]  你再去懇求神的豐盛
[00:23:28.680 --> 00:23:33.680]  這是我們面對眾多困難
[00:23:33.680 --> 00:23:37.680]  挑戰的視角
[00:23:37.680 --> 00:23:39.680]  神已經賜福給我們
[00:23:39.680 --> 00:23:44.680]  多過我們所求所想
[00:23:44.680 --> 00:23:49.680]  這個就是禱告的目標的意思
[00:23:49.680 --> 00:23:50.680]  接著我們看看
[00:23:50.680 --> 00:23:53.680]  保羅他怎樣去懇求呢
[00:23:53.680 --> 00:23:54.680]  在第三章
[00:23:54.680 --> 00:23:58.680]  保羅如果說我們祈禱的目標
[00:23:58.680 --> 00:24:02.680]  是神的豐盛充滿我們
[00:24:02.680 --> 00:24:05.680]  我們是怎樣去祈禱呢
[00:24:05.680 --> 00:24:07.680]  在十四節
[00:24:07.680 --> 00:24:11.680]  保羅說「我屈膝」
[00:24:11.680 --> 00:24:12.680]  什麼意思呢
[00:24:12.680 --> 00:24:16.680]  屈膝的意思有很多
[00:24:16.680 --> 00:24:21.680]  其實屈膝不是猶太人慣常的動作
[00:24:21.680 --> 00:24:24.680]  猶太人是站在那裡祈禱
[00:24:24.680 --> 00:24:26.680]  所以當法利塞人和瑞利
[00:24:26.680 --> 00:24:29.680]  在聖殿那裡祈禱的時候
[00:24:29.680 --> 00:24:31.680]  他們作致意的祈禱的時候
[00:24:31.680 --> 00:24:33.680]  他們要悔改祈禱的時候
[00:24:33.680 --> 00:24:34.680]  他們怎樣站呢
[00:24:34.680 --> 00:24:35.680]  他們站在那裡祈禱
[00:24:35.680 --> 00:24:37.680]  給大家去看
[00:24:37.680 --> 00:24:40.680]  摩西他為軍隊祈禱的時候
[00:24:40.680 --> 00:24:41.680]  他怎樣去祈禱呢
[00:24:41.680 --> 00:24:44.680]  他站在那裡雙手高舉去祈禱
[00:24:44.680 --> 00:24:47.680]  這是慣常的祈禱方式
[00:24:47.680 --> 00:24:48.680]  但在聖經當中
[00:24:48.680 --> 00:24:51.680]  有些人真的會很奇怪地
[00:24:51.680 --> 00:24:54.680]  屈膝、俯伏在地
[00:24:54.680 --> 00:24:56.680]  趴在那裡
[00:24:56.680 --> 00:24:59.680]  趴在神的面前去禱告
[00:24:59.680 --> 00:25:02.680]  當人趴在神面前去禱告的時候
[00:25:02.680 --> 00:25:04.680]  這麼奇怪地去禱告的時候
[00:25:04.680 --> 00:25:06.680]  這個顯示他知道
[00:25:06.680 --> 00:25:09.680]  他絕對要依賴神
[00:25:09.680 --> 00:25:12.680]  耶穌基督下西馬利元
[00:25:12.680 --> 00:25:14.680]  他趴在那裡
[00:25:14.680 --> 00:25:16.680]  向父神祈禱
[00:25:16.680 --> 00:25:17.680]  假如可以的話
[00:25:17.680 --> 00:25:19.680]  把這個杯子拿走
[00:25:19.680 --> 00:25:22.680]  但是也不要按我的心意
[00:25:22.680 --> 00:25:25.680]  是按你的心意去成就
[00:25:25.680 --> 00:25:27.680]  所以姆羅就在那裡
[00:25:27.680 --> 00:25:30.680]  和以弗所人去說
[00:25:30.680 --> 00:25:33.680]  向城鎮迦弟兄姊妹們說
[00:25:33.680 --> 00:25:38.680]  你們趴在那裡祈禱吧
[00:25:38.680 --> 00:25:40.680]  面對這麼多挑戰
[00:25:40.680 --> 00:25:42.680]  這個社會這麼躁動
[00:25:42.680 --> 00:25:45.680]  你們在這裡做什麼?
[00:25:45.680 --> 00:25:48.680]  趴在那裡祈禱吧
[00:25:48.680 --> 00:25:54.680]  你們需要全然全面的依賴神
[00:25:54.680 --> 00:25:58.680]  你需要把事情交託給神
[00:25:58.680 --> 00:26:00.680]  接著姆羅又祈求
[00:26:00.680 --> 00:26:03.680]  按著他豐盛的榮耀
[00:26:03.680 --> 00:26:05.680]  藉著他的靈
[00:26:05.680 --> 00:26:09.680]  使你們內心的力量剛強起來
[00:26:09.680 --> 00:26:12.680]  又要他使基督
[00:26:12.680 --> 00:26:17.680]  因著你們的信住在你們心裡
[00:26:17.680 --> 00:26:21.680]  我們看十六節這一節
[00:26:21.680 --> 00:26:27.680]  為要他按著他豐盛的榮耀
[00:26:27.680 --> 00:26:33.680]  姆羅希望去理解
[00:26:33.680 --> 00:26:38.680]  怎樣去回應生命的困難
[00:26:38.680 --> 00:26:39.680]  那種挑戰
[00:26:39.680 --> 00:26:45.680]  他說按著神那種豐盛的榮耀
[00:26:45.680 --> 00:26:46.680]  意思就是說
[00:26:46.680 --> 00:26:50.680]  其實我們怎樣去祈禱呢?
[00:26:50.680 --> 00:26:52.680]  我們很多時候說
[00:26:52.680 --> 00:26:55.680]  神有沒有回答我們的祈禱
[00:26:55.680 --> 00:26:58.680]  其實神對保祿來說
[00:26:58.680 --> 00:27:00.680]  神會不會回答我們的祈禱
[00:27:00.680 --> 00:27:03.680]  根本不在於他有沒有能力
[00:27:03.680 --> 00:27:05.680]  因為他是豐盛的
[00:27:05.680 --> 00:27:07.680]  神所能夠做的
[00:27:07.680 --> 00:27:10.680]  是遠遠超過我們所想
[00:27:10.680 --> 00:27:12.680]  我們所求的
[00:27:12.680 --> 00:27:15.680]  一切都是在神的心裡
[00:27:15.680 --> 00:27:17.680]  所以當我們去懇求的時候
[00:27:17.680 --> 00:27:23.680]  這就不關於神會不會做什麼事情
[00:27:23.680 --> 00:27:26.680]  這是關於我們祈禱的時候
[00:27:26.680 --> 00:27:27.680]  我們的意念
[00:27:27.680 --> 00:27:32.680]  是不是和神的意念相接
[00:27:32.680 --> 00:27:34.680]  這就是為什麼耶穌基督
[00:27:34.680 --> 00:27:35.680]  祈禱的時候
[00:27:35.680 --> 00:27:36.680]  祈禱的時候說
[00:27:36.680 --> 00:27:38.680]  神啊按你的意念
[00:27:38.680 --> 00:27:41.680]  不要按我的意念
[00:27:41.680 --> 00:27:44.680]  這是祈禱的榜樣
[00:27:44.680 --> 00:27:46.680]  所以我們祈禱的時候
[00:27:46.680 --> 00:27:48.680]  神啊按你的意念
[00:27:48.680 --> 00:27:50.680]  不是按我們的意念
[00:27:50.680 --> 00:27:55.680]  我們祈禱能不能夠蒙英文
[00:27:55.680 --> 00:27:59.680]  這是不關乎神的能力的問題
[00:27:59.680 --> 00:28:01.680]  而是關乎神的意念
[00:28:01.680 --> 00:28:04.680]  關乎我們和神的意念
[00:28:04.680 --> 00:28:05.680]  有沒有接駁
[00:28:05.680 --> 00:28:09.680]  所以不是說神沒有能力回答
[00:28:09.680 --> 00:28:13.680]  不是說神你為什麼不在這裡做事
[00:28:13.680 --> 00:28:14.680]  不是
[00:28:14.680 --> 00:28:17.680]  因為有時候神不說話
[00:28:17.680 --> 00:28:20.680]  神說No
[00:28:20.680 --> 00:28:26.680]  這是為了賜福給我們偉大的計劃
[00:28:26.680 --> 00:28:28.680]  我們再想想耶穌基督所做的
[00:28:28.680 --> 00:28:29.680]  祂所祈禱的
[00:28:29.680 --> 00:28:31.680]  祂有沒有祈錯禱呢
[00:28:31.680 --> 00:28:34.680]  祂當然沒有祈錯禱
[00:28:34.680 --> 00:28:35.680]  祂祈禱的時候
[00:28:35.680 --> 00:28:38.680]  祂說假如可能的話
[00:28:38.680 --> 00:28:41.680]  拿走那個虎杯
[00:28:41.680 --> 00:28:45.680]  大家知道那個回應是No
[00:28:45.680 --> 00:28:48.680]  所以男和女
[00:28:48.680 --> 00:28:50.680]  小朋友小女孩
[00:28:50.680 --> 00:28:52.680]  每一個種族
[00:28:52.680 --> 00:28:54.680]  每一個國家
[00:28:54.680 --> 00:28:55.680]  包括我們
[00:28:55.680 --> 00:29:00.680]  我們都是能夠和神聯合
[00:29:00.680 --> 00:29:02.680]  我們能夠得救
[00:29:02.680 --> 00:29:05.680]  因為是神的No
[00:29:05.680 --> 00:29:08.680]  神不會拿走那個虎杯
[00:29:08.680 --> 00:29:11.680]  所以我們知道祈禱的時候
[00:29:11.680 --> 00:29:13.680]  這個蒙英文
[00:29:13.680 --> 00:29:16.680]  這個不是關乎神的能力的問題
[00:29:16.680 --> 00:29:19.680]  這個也不關乎我們是否控制神
[00:29:19.680 --> 00:29:22.680]  這個也不關乎我們是否有充足的信心
[00:29:22.680 --> 00:29:24.680]  可以叫神
[00:29:24.680 --> 00:29:25.680]  Make神
[00:29:25.680 --> 00:29:26.680]  做某些事
[00:29:26.680 --> 00:29:28.680]  不是
[00:29:28.680 --> 00:29:30.680]  普羅的意思就是說
[00:29:30.680 --> 00:29:33.680]  趴在這裡依賴神
[00:29:33.680 --> 00:29:36.680]  讓神的意念成為你的意念
[00:29:36.680 --> 00:29:40.680]  你的意念和神的意念接駁
[00:29:40.680 --> 00:29:43.680]  還有要知道
[00:29:43.680 --> 00:29:44.680]  你未祈禱的時候
[00:29:44.680 --> 00:29:45.680]  神已經給了你一切
[00:29:45.680 --> 00:29:47.680]  給了你
[00:29:47.680 --> 00:29:48.680]  神很豐盛
[00:29:48.680 --> 00:29:49.680]  給了你
[00:29:49.680 --> 00:29:51.680]  不過你再祈求
[00:29:51.680 --> 00:29:55.680]  更多的豐盛
[00:29:55.680 --> 00:29:57.680]  普羅接著
[00:29:57.680 --> 00:29:59.680]  說按著
[00:29:59.680 --> 00:30:02.680]  除了說按著他豐盛的榮耀
[00:30:02.680 --> 00:30:04.680]  普羅繼續去祈禱說
[00:30:04.680 --> 00:30:07.680]  使你們內心的力量
[00:30:07.680 --> 00:30:11.680]  剛強起來
[00:30:11.680 --> 00:30:13.680]  在這裡我們看到
[00:30:13.680 --> 00:30:16.680]  其實就是基督徒的生命
[00:30:16.680 --> 00:30:19.680]  就是要知道其實真是
[00:30:19.680 --> 00:30:21.680]  是藉著聖靈
[00:30:21.680 --> 00:30:24.680]  以致我們是能夠剛強起來
[00:30:24.680 --> 00:30:27.680]  所以其實不是說
[00:30:27.680 --> 00:30:29.680]  神就說我救了你
[00:30:29.680 --> 00:30:30.680]  你也OK
[00:30:30.680 --> 00:30:33.680]  所以你現在做最好的了
[00:30:33.680 --> 00:30:35.680]  你做給我看做最好的
[00:30:35.680 --> 00:30:37.680]  不是啊
[00:30:37.680 --> 00:30:39.680]  對普羅來說
[00:30:39.680 --> 00:30:41.680]  基督徒的生命
[00:30:41.680 --> 00:30:42.680]  是一種依賴神的
[00:30:42.680 --> 00:30:44.680]  供應的生命
[00:30:44.680 --> 00:30:45.680]  所以不是說
[00:30:45.680 --> 00:30:46.680]  我救了你
[00:30:46.680 --> 00:30:47.680]  你搞定了
[00:30:47.680 --> 00:30:48.680]  你做給我看
[00:30:48.680 --> 00:30:50.680]  做最好的
[00:30:50.680 --> 00:30:52.680]  不是
[00:30:52.680 --> 00:30:54.680]  原來就是我們要繼續
[00:30:54.680 --> 00:30:57.680]  是懇求聖靈
[00:30:57.680 --> 00:31:00.680]  不斷來堅強我們
[00:31:00.680 --> 00:31:02.680]  所以我們的生命
[00:31:02.680 --> 00:31:04.680]  不是說只有一個瞬間
[00:31:04.680 --> 00:31:06.680]  只有一個moment依靠神
[00:31:06.680 --> 00:31:09.680]  我們是要常常依靠神
[00:31:09.680 --> 00:31:11.680]  在每一個瞬間
[00:31:11.680 --> 00:31:13.680]  我們需要神的加力
[00:31:13.680 --> 00:31:19.680]  需要聖靈在我們當中
[00:31:19.680 --> 00:31:21.680]  所以說到聖靈的時候
[00:31:21.680 --> 00:31:25.680]  我想大家又要糾正一下
[00:31:25.680 --> 00:31:28.680]  當你說懇求聖靈的時候
[00:31:28.680 --> 00:31:32.680]  叫聖靈給力量剛強起來的時候
[00:31:32.680 --> 00:31:36.680]  你不要想著在裡面去找
[00:31:36.680 --> 00:31:39.680]  你不要想著去叫你裡面那個巨人
[00:31:39.680 --> 00:31:41.680]  甦醒那個巨人
[00:31:41.680 --> 00:31:45.680]  你不要想著釋放你內裡潛能的力量
[00:31:45.680 --> 00:31:48.680]  這個是異教的思想
[00:31:48.680 --> 00:31:51.680]  這個不是普羅的教法
[00:31:51.680 --> 00:31:52.680]  所以普羅說
[00:31:52.680 --> 00:31:55.680]  你不是往你內心的深處提取力量
[00:31:55.680 --> 00:31:57.680]  是往外邊
[00:31:57.680 --> 00:31:59.680]  是往你的神
[00:31:59.680 --> 00:32:01.680]  在聖靈
[00:32:01.680 --> 00:32:02.680]  在你的幫助
[00:32:02.680 --> 00:32:05.680]  從聖靈而得
[00:32:05.680 --> 00:32:08.680]  所以每次禱告的時候
[00:32:08.680 --> 00:32:11.680]  我們真的求主幫助
[00:32:11.680 --> 00:32:14.680]  藉著聖靈使我們內心的力量
[00:32:14.680 --> 00:32:17.680]  剛強起來
[00:32:17.680 --> 00:32:19.680]  我們一起看十七節
[00:32:19.680 --> 00:32:23.680]  因此基督因著你們的信
[00:32:23.680 --> 00:32:27.680]  住在你們心裡
[00:32:27.680 --> 00:32:29.680]  普羅祈禱的意思就是說
[00:32:29.680 --> 00:32:30.680]  有聖靈的加力
[00:32:30.680 --> 00:32:32.680]  叫你內心裡面的Inner Man
[00:32:32.680 --> 00:32:35.680]  得到堅固
[00:32:35.680 --> 00:32:37.680]  因為這樣的緣故
[00:32:37.680 --> 00:32:39.680]  聖靈在你裡面
[00:32:39.680 --> 00:32:43.680]  讓耶穌基督在你裡面
[00:32:43.680 --> 00:32:47.680]  耶穌基督住在你裡面
[00:32:47.680 --> 00:32:50.680]  這個不是說額外
[00:32:50.680 --> 00:32:52.680]  附加補足的東西
[00:32:52.680 --> 00:32:54.680]  根本是怎樣呢?
[00:32:54.680 --> 00:32:56.680]  一早已經有一個豐盛
[00:32:56.680 --> 00:32:57.680]  有一個救恩
[00:32:57.680 --> 00:33:00.680]  不過我們繼續祈求
[00:33:00.680 --> 00:33:03.680]  聖靈幫手
[00:33:03.680 --> 00:33:05.680]  在我們的內裡
[00:33:05.680 --> 00:33:07.680]  做裝修的工作
[00:33:07.680 --> 00:33:13.680]  讓耶穌基督住在我們當中
[00:33:13.680 --> 00:33:16.680]  所以普羅的意思就是說
[00:33:16.680 --> 00:33:20.680]  當你純粹懇求聖靈在裡面加力
[00:33:20.680 --> 00:33:22.680]  你的生命裡面
[00:33:22.680 --> 00:33:24.680]  是被神去建造
[00:33:24.680 --> 00:33:27.680]  因此裝修完畢的時候
[00:33:27.680 --> 00:33:31.680]  你發覺你的內心很堅強
[00:33:31.680 --> 00:33:33.680]  你的內心堅強是什麼呢?
[00:33:33.680 --> 00:33:35.680]  因為你的慾念
[00:33:35.680 --> 00:33:37.680]  是耶穌基督的慾念
[00:33:37.680 --> 00:33:41.680]  你的愛是耶穌基督的愛
[00:33:41.680 --> 00:33:44.680]  你的感情是耶穌基督的感情
[00:33:44.680 --> 00:33:46.680]  你所珍惡的
[00:33:46.680 --> 00:33:49.680]  是耶穌基督所珍惡的
[00:33:49.680 --> 00:33:51.680]  在這樣的時候
[00:33:51.680 --> 00:33:55.680]  靈性在你的內心做裝修工作的時候
[00:33:55.680 --> 00:33:58.680]  那個時候你的慾念是很堅強的
[00:33:58.680 --> 00:34:04.680]  你內裡的感情是很堅強的
[00:34:04.680 --> 00:34:05.680]  這個就是普羅的意思
[00:34:05.680 --> 00:34:07.680]  所以普羅說
[00:34:07.680 --> 00:34:10.680]  要藉著信心
[00:34:10.680 --> 00:34:15.680]  懇求聖靈住在你的心裡面
[00:34:15.680 --> 00:34:20.680]  這個不單止是普羅向已乏所人所說的
[00:34:20.680 --> 00:34:23.680]  普羅也向我們的城鎮家
[00:34:23.680 --> 00:34:28.680]  每個弟兄姊妹們說這件事情
[00:34:28.680 --> 00:34:29.680]  在第二章
[00:34:29.680 --> 00:34:32.680]  普羅已經提醒已乏所的人
[00:34:32.680 --> 00:34:34.680]  同樣提醒你們
[00:34:34.680 --> 00:34:38.680]  從前你們是因著自己的過犯罪惡而死
[00:34:38.680 --> 00:34:40.680]  那時候你們在過犯
[00:34:40.680 --> 00:34:42.680]  在罪惡當中生活
[00:34:42.680 --> 00:34:44.680]  隨從今世的風俗
[00:34:44.680 --> 00:34:47.680]  順服宮中掌權者的領袖
[00:34:47.680 --> 00:34:49.680]  然而上帝有豐富的憐憫
[00:34:49.680 --> 00:34:52.680]  因為他愛我們的大愛
[00:34:52.680 --> 00:34:55.680]  僅在我們因過犯而死的時候
[00:34:55.680 --> 00:34:59.680]  使我們和耶穌基督一同活過來
[00:34:59.680 --> 00:35:00.680]  可以得到救恩
[00:35:00.680 --> 00:35:03.680]  因為救恩是本福恩
[00:35:03.680 --> 00:35:08.680]  你們是有耶穌基督在你們心裡面
[00:35:08.680 --> 00:35:12.680]  耶穌基督是住在我們中間
[00:35:12.680 --> 00:35:15.680]  所以普羅不是為你們祈求
[00:35:15.680 --> 00:35:18.680]  叫耶穌基督來你們的心那裡
[00:35:18.680 --> 00:35:21.680]  給你們一些你們以前沒有的東西
[00:35:21.680 --> 00:35:23.680]  你們已經有了
[00:35:23.680 --> 00:35:28.680]  普羅只是懇求神來幫助這些人
[00:35:28.680 --> 00:35:33.680]  讓他們能夠更多的經歷耶穌基督
[00:35:33.680 --> 00:35:37.680]  更加親密的經歷耶穌基督
[00:35:37.680 --> 00:35:40.680]  和耶穌基督去同行
[00:35:40.680 --> 00:35:42.680]  這個是普羅的祈禱
[00:35:42.680 --> 00:35:44.680]  普羅的意思就是說
[00:35:44.680 --> 00:35:46.680]  你們要更加親近耶穌
[00:35:46.680 --> 00:35:49.680]  你們要更親近神的羔羊
[00:35:49.680 --> 00:35:56.680]  你們要有更多的耶穌在你們心靈裡面
[00:35:56.680 --> 00:35:57.680]  在明天
[00:35:57.680 --> 00:36:02.680]  我將會探討普羅禱告的其他部分
[00:36:02.680 --> 00:36:04.680]  但是今晚我們看到的
[00:36:04.680 --> 00:36:09.680]  原來在這樣的紛亂躁動的社會當中
[00:36:09.680 --> 00:36:11.680]  正如普羅在監牢當中
[00:36:11.680 --> 00:36:16.680]  以弗所的教會將會面對的困難當中
[00:36:16.680 --> 00:36:19.680]  普羅叫弟兄姊妹們不要灰心
[00:36:19.680 --> 00:36:21.680]  不要喪志
[00:36:21.680 --> 00:36:24.680]  普羅在那個時間
[00:36:24.680 --> 00:36:30.680]  他沒有批評外邦政權的獨裁
[00:36:30.680 --> 00:36:34.680]  他沒有懇求神就坐迫害他的人
[00:36:34.680 --> 00:36:39.680]  他也沒有鼓勵以弗所人要快點逃亡
[00:36:39.680 --> 00:36:45.680]  他只是祈求神充滿以弗所人的心
[00:36:45.680 --> 00:36:49.680]  懇求神的豐盛充滿他們
[00:36:49.680 --> 00:36:51.680]  充滿他們的生命
[00:36:51.680 --> 00:36:52.680]  唯有這樣的話
[00:36:52.680 --> 00:36:57.680]  他們就會有站身的力量
[00:36:57.680 --> 00:36:59.680]  其實八月份
[00:36:59.680 --> 00:37:01.680]  是我們城鎮家
[00:37:01.680 --> 00:37:07.680]  慶祝八十週年最高峰期的一個月
[00:37:07.680 --> 00:37:12.680]  我們慶祝我們這群神的兒女得到救贖
[00:37:12.680 --> 00:37:15.680]  過往我們有這麼豐盛的恩典
[00:37:15.680 --> 00:37:18.680]  我們慶賀我們的自由
[00:37:18.680 --> 00:37:20.680]  慶賀我們的歷史
[00:37:20.680 --> 00:37:22.680]  但是周圍的事情
[00:37:22.680 --> 00:37:26.680]  似乎是要阻礙我們的慶賀
[00:37:26.680 --> 00:37:28.680]  你說是不是?
[00:37:28.680 --> 00:37:34.680]  我們在昨晚從普羅的禱告
[00:37:34.680 --> 00:37:36.680]  再得到提醒
[00:37:36.680 --> 00:37:39.680]  教會面對這些局面
[00:37:39.680 --> 00:37:42.680]  甚至面對將來更嚴厲的局面
[00:37:42.680 --> 00:37:46.680]  我們真的需要藉著聖靈
[00:37:46.680 --> 00:37:52.680]  祈求基督直接信心住在我們當中
[00:37:52.680 --> 00:37:54.680]  我們的社會
[00:37:54.680 --> 00:37:55.680]  我們的土地
[00:37:55.680 --> 00:37:56.680]  我們的世界
[00:37:56.680 --> 00:38:00.680]  是需要耶穌基督
[00:38:00.680 --> 00:38:06.680]  唯有這樣教會才能夠有熱力
[00:38:06.680 --> 00:38:09.680]  能夠去救那些失散的人
[00:38:09.680 --> 00:38:15.680]  繼續以弗所書一章二章所講的救贖計劃
[00:38:15.680 --> 00:38:20.680]  所以當我們面對這個躁動的世界
[00:38:20.680 --> 00:38:23.680]  我們應該怎樣做呢?
[00:38:23.680 --> 00:38:25.680]  普羅已經告訴我們
[00:38:25.680 --> 00:38:29.680]  他常常想起神的救贖計劃
[00:38:29.680 --> 00:38:32.680]  他知道這位神是三一的神
[00:38:32.680 --> 00:38:35.680]  這位神是滿有主權的神
[00:38:35.680 --> 00:38:38.680]  這位神是豐盛
[00:38:38.680 --> 00:38:45.680]  祈求神的豐盛在你們當中
[00:38:45.680 --> 00:38:48.680]  所以懇求神憐憫我們
[00:38:48.680 --> 00:38:51.680]  這樣祈禱是很奇怪的祈禱
[00:38:51.680 --> 00:38:54.680]  不過我們儘管去祈禱
[00:38:54.680 --> 00:38:59.680]  就在這麼艱難、這麼不知所措的時候
[00:38:59.680 --> 00:39:01.680]  我們跟普羅一起
[00:39:01.680 --> 00:39:03.680]  趴在那裡
[00:39:03.680 --> 00:39:07.680]  祈求神的豐盛充滿我們
[00:39:07.680 --> 00:39:10.680]  充滿我們的教會
[00:39:10.680 --> 00:39:13.680]  因此我們作為神的兒女
[00:39:13.680 --> 00:39:15.680]  我們這樣祈禱的時候
[00:39:15.680 --> 00:39:18.680]  我們不應該絕望
[00:39:18.680 --> 00:39:23.680]  我們的君王在真正的寶座上
[00:39:23.680 --> 00:39:28.680]  祂是那位講最後說話的人
[00:39:28.680 --> 00:39:30.680]  我們一同去相信
[00:39:30.680 --> 00:39:32.680]  阿們
