
[00:00:00.000 --> 00:00:03.000]  我們一直在讀舊約的聖經
[00:17:34.800 --> 00:17:35.600]  但是你要記得
[00:17:35.600 --> 00:17:37.400]  我們在讀的是舊約
[00:17:37.400 --> 00:17:40.200]  所有的東西指向新約
[00:17:40.200 --> 00:17:43.400]  舊事已過都變成新的了
[00:17:43.400 --> 00:17:45.600]  在舊約裏面是一個影子
[00:17:45.600 --> 00:17:48.800]  當時候講的是一個實實在在的聖殿
[00:17:48.800 --> 00:17:51.200]  後來被巴比倫圍了
[00:17:51.200 --> 00:17:53.400]  後來他們在重建一個小的聖殿
[00:17:53.400 --> 00:17:55.600]  當耶穌來的時候是
[00:17:55.600 --> 00:17:58.000]  西律王重建
[00:17:58.000 --> 00:18:00.200]  變得很大很美的一個聖殿
[00:18:00.200 --> 00:18:02.200]  但是耶穌說一句話
[00:18:02.200 --> 00:18:05.200]  他說你可以圍掉這個聖殿
[00:18:05.200 --> 00:18:06.200]  三天之內
[00:18:06.200 --> 00:18:10.600]  我要再建一個不是人所所造的殿
[00:18:10.600 --> 00:18:13.400]  而是上帝永遠的聖殿
[00:18:13.400 --> 00:18:17.600]  今天當我說禱告總要在聖殿
[00:18:17.600 --> 00:18:20.200]  這個聖殿再不是耶路撒冷的聖殿
[00:18:20.200 --> 00:18:22.200]  是耶穌的聖殿
[00:18:22.200 --> 00:18:24.200]  甚至你不用來到教會
[00:18:24.200 --> 00:18:27.400]  你在家裏奉耶穌的名
[00:18:27.400 --> 00:18:29.600]  你懇求在當中
[00:18:29.600 --> 00:18:31.000]  上帝必聆聽
[00:18:31.000 --> 00:18:32.600]  聆聽什麼
[00:18:32.600 --> 00:18:36.000]  聆聽你謙卑的禱告
[00:18:36.000 --> 00:18:39.800]  聆聽你悔轉惡行的禱告
[00:18:39.800 --> 00:18:44.000]  然後上帝會給我們赦免你的罪
[00:18:44.000 --> 00:18:44.600]  你明白嗎
[00:18:44.600 --> 00:18:45.800]  這是給我們的應許
[00:18:45.800 --> 00:18:48.000]  當耶穌基督在新約來的時候
[00:18:48.000 --> 00:18:50.000]  祂叫我們悔轉
[00:18:50.000 --> 00:18:51.000]  在祂裏面
[00:18:51.000 --> 00:18:53.000]  在這個聖殿裏面
[00:18:53.000 --> 00:18:56.000]  當我們悔轉向耶穌基督的時候
[00:18:56.000 --> 00:18:58.000]  罪就得到赦免
[00:18:58.000 --> 00:19:00.600]  這是我們所相信的福音
[00:19:00.600 --> 00:19:03.000]  唯一的福音
[00:19:03.000 --> 00:19:07.000]  所以我爲歷代字做了一個slide
[00:19:07.000 --> 00:19:08.800]  去總結它
[00:19:08.800 --> 00:19:10.800]  那個題目叫做
[00:19:10.800 --> 00:19:13.600]  明若謙卑不滅絕
[00:19:13.600 --> 00:19:15.600]  當然這是比較反面的一個
[00:19:15.600 --> 00:19:16.800]  如果你謙卑
[00:19:16.800 --> 00:19:18.600]  你不會被滅絕
[00:19:18.600 --> 00:19:20.800]  但是正面一點
[00:19:20.800 --> 00:19:22.400]  如果我們謙卑
[00:19:22.400 --> 00:19:24.400]  我們必然得救
[00:19:24.400 --> 00:19:25.800]  如果我們謙卑的話
[00:19:25.800 --> 00:19:27.200]  必然得救
[00:19:27.200 --> 00:19:30.000]  我希望你不介意我用中國的天壇
[00:19:30.000 --> 00:19:31.400]  作爲這個圖畫
[00:19:31.400 --> 00:19:33.600]  因爲只是一個代表
[00:19:33.600 --> 00:19:34.800]  不代表什麼東西
[00:19:34.800 --> 00:19:38.200]  這代表着在歷代字裏面的
[00:19:38.200 --> 00:19:40.800]  兩個很重要的主題
[00:19:40.800 --> 00:19:43.200]  等待一個完美的君王
[00:19:43.200 --> 00:19:44.600]  等待着一個將來
[00:19:44.600 --> 00:19:48.200]  永永遠遠的聖殿
[00:19:48.200 --> 00:19:50.000]  願在新年裏面
[00:19:50.000 --> 00:19:52.000]  你跟我都謙卑常常
[00:19:52.000 --> 00:19:54.200]  在耶穌基督的面前
[00:19:54.200 --> 00:19:57.600]  我們必得到上帝的赦免
[00:19:57.600 --> 00:19:59.800]  祂與我們同在
[00:19:59.800 --> 00:20:02.000]  我們再繼續等待
[00:20:02.000 --> 00:20:03.400]  耶穌基督的再來
[00:20:03.400 --> 00:20:04.800]  大家努力
[00:20:04.800 --> 00:20:06.000]  新年快樂
