
[00:00:00.000 --> 00:00:03.400]  OK,我現在帶你去第二個故事
[00:16:33.220 --> 00:16:34.020]  簡單來講
[00:16:34.020 --> 00:16:35.020]  他做的那一行
[00:16:35.020 --> 00:16:36.520]  其實騙很多錢
[00:16:36.520 --> 00:16:39.920]  就是說到最後他一無所有
[00:16:39.920 --> 00:16:43.220]  撒蓋是整個故事的高峰
[00:16:43.220 --> 00:16:46.720]  撒蓋是真信心的代表
[00:16:46.720 --> 00:16:47.720]  OK
[00:16:47.720 --> 00:16:48.520]  完了
[00:16:48.520 --> 00:16:50.720]  我只是想給一點
[00:16:50.720 --> 00:16:53.420]  應用給大家
[00:16:53.420 --> 00:16:55.420]  我想你真的記住
[00:16:55.420 --> 00:16:57.320]  你一定要聽到
[00:16:57.320 --> 00:16:58.720]  你不聽到
[00:16:58.720 --> 00:17:00.820]  你的祈禱
[00:17:00.820 --> 00:17:02.720]  會左搖右擺
[00:17:02.720 --> 00:17:04.120]  很歪的
[00:17:04.120 --> 00:17:07.120]  你聽準天國的信息
[00:17:07.120 --> 00:17:08.720]  你的祈禱
[00:17:08.720 --> 00:17:11.920]  就可以直插上帝的生命
[00:17:11.920 --> 00:17:13.620]  而且不只是一次祈禱
[00:17:13.620 --> 00:17:20.020]  就業不斷祈求天國的來臨
[00:17:20.020 --> 00:17:22.020]  給大家新年的挑戰
[00:17:22.020 --> 00:17:23.520]  你
[00:17:23.520 --> 00:17:24.520]  我們
[00:17:24.520 --> 00:17:26.520]  聆聽主導
[00:17:26.520 --> 00:17:27.920]  為自己祈禱
[00:17:27.920 --> 00:17:30.920]  讓我們成為一個聆聽主導的教會
[00:17:30.920 --> 00:17:31.620]  第二
[00:17:31.620 --> 00:17:36.720]  我們祈禱天國嗎
[00:17:36.720 --> 00:17:37.620]  為我們祈禱
[00:17:37.620 --> 00:17:38.520]  為我們教會祈禱
[00:17:38.520 --> 00:17:41.120]  讓我們成為一個祈禱天國的教會
[00:17:41.120 --> 00:17:42.120]  第三
[00:17:42.120 --> 00:17:44.220]  我們有沒有真正的馴服
[00:17:44.220 --> 00:17:46.120]  好像《路加宮》裡面
[00:17:46.120 --> 00:17:47.120]  當人子來
[00:17:47.120 --> 00:17:49.620]  人子真的來了
[00:17:49.620 --> 00:17:52.120]  世上有真信特
[00:17:52.120 --> 00:17:54.420]  願我們的教會
[00:17:54.420 --> 00:17:55.820]  一個使命的教會
[00:17:55.820 --> 00:18:00.220]  就是一個真正馴服上帝的教會
[00:18:00.220 --> 00:18:00.920]  好
[00:18:00.920 --> 00:18:05.320]  我們做一個祈禱結束
[00:18:05.320 --> 00:18:06.020]  我們天父
[00:18:06.020 --> 00:18:06.820]  我們很感謝你
[00:18:06.820 --> 00:18:09.620]  這個是你的話語
[00:18:09.620 --> 00:18:13.020]  這個不是我所創造出來的故事
[00:18:13.020 --> 00:18:15.120]  我們需要聆聽
[00:18:15.120 --> 00:18:17.720]  我們需要咀嚼
[00:18:17.720 --> 00:18:20.720]  求主祢真的幫助我們
[00:18:20.720 --> 00:18:23.020]  去思想
[00:18:23.020 --> 00:18:28.020]  你每個故事中的奇妙
[00:18:28.020 --> 00:18:30.920]  讓我們知道
[00:18:30.920 --> 00:18:32.020]  讀聖經故事
[00:18:32.020 --> 00:18:35.520]  其實真的有多大的危險
[00:18:35.520 --> 00:18:41.320]  我們很容易把我們自己讀入了故事
[00:18:41.320 --> 00:18:45.320]  我們把我們自己想要聽的
[00:18:45.320 --> 00:18:49.720]  讀入了故事
[00:18:49.720 --> 00:18:52.520]  主啊求主祢幫助我們
[00:18:52.520 --> 00:18:55.220]  叫我們從我們的忙碌當中
[00:18:55.220 --> 00:18:57.320]  從我們懶惰當中
[00:18:57.320 --> 00:19:00.220]  逃跑出來
[00:19:00.220 --> 00:19:03.620]  叫我們坐在主耶穌基督的跟前
[00:19:03.620 --> 00:19:06.620]  去聆聽祂
[00:19:06.620 --> 00:19:09.620]  天國的故事
[00:19:09.620 --> 00:19:11.920]  又叫我們成為
[00:19:11.920 --> 00:19:17.520]  禱告天國的侍女
[00:19:17.520 --> 00:19:21.520]  讓我們
[00:19:21.520 --> 00:19:25.520]  不灰心的上上奏夜
[00:19:25.520 --> 00:19:29.420]  禱告祢天國的來臨
[00:19:29.420 --> 00:19:31.720]  也求主祢憐憫我們的教會
[00:19:31.720 --> 00:19:35.420]  讓我們教會裡面每一個人
[00:19:35.420 --> 00:19:39.020]  都反映著一個真信心
[00:19:39.020 --> 00:19:43.520]  真正的馴服
[00:19:43.520 --> 00:19:47.020]  叫我們求祢的赦免
[00:19:47.020 --> 00:19:48.820]  求祢的憐憫
[00:19:48.820 --> 00:19:51.720]  叫我們放下自己
[00:19:51.720 --> 00:19:55.420]  放下我們所擁有的一切
[00:19:55.420 --> 00:19:59.820]  去追求為我們捨身的救主
[00:19:59.820 --> 00:20:03.420]  求主祢幫助
[00:20:03.420 --> 00:20:08.120]  我們這個婦女、婦事團
[00:20:08.120 --> 00:20:14.020]  讓他們成為一個禱告的團體
[00:20:14.020 --> 00:20:18.920]  讓他們推動我們的教會
[00:20:18.920 --> 00:20:21.820]  信心走動
[00:20:21.820 --> 00:20:25.120]  成為一個真正的使命的教會
[00:20:25.120 --> 00:20:30.020]  祝福我們這個團體
[00:20:30.020 --> 00:20:31.020]  祝福我們的教會
[00:20:31.020 --> 00:20:31.820]  我們這樣期待
[00:20:31.820 --> 00:20:33.320]  用JSO基督明求
[00:20:33.320 --> 00:20:34.120]  阿彌陀佛
