
[00:00:00.000 --> 00:00:05.880]  讀兩節聖經,我們在《死渡行傳》第十六章第九到第十節
[00:19:45.760 --> 00:19:52.160]  所以2009年我們就在哈薩克建立了第一間中亞的分堂
[00:19:52.160 --> 00:19:56.360]  2015年我們在哈薩克進入土耳其建立分堂
[00:19:56.360 --> 00:19:58.560]  後來更是進入到烏茲別克
[00:19:58.560 --> 00:20:04.520]  現在我們在中亞三個國家建立了13間分堂
[00:20:08.160 --> 00:20:12.120]  回頭看起來真的看見神從一開始
[00:20:12.120 --> 00:20:15.000]  第一天就我們開始佈局
[00:20:15.000 --> 00:20:18.960]  從蒙古帶領我們進入到中亞
[00:20:18.960 --> 00:20:21.360]  你說爲什麼要進入中亞
[00:20:21.360 --> 00:20:22.360]  很重要
[00:20:22.360 --> 00:20:23.840]  因爲第三
[00:20:23.840 --> 00:20:27.280]  神在一帶一路的佈局
[00:20:27.280 --> 00:20:29.480]  聽過一帶一路嗎
[00:20:29.480 --> 00:20:31.320]  應該聽過
[00:20:31.320 --> 00:20:33.280]  什麼是一帶一路
[00:20:33.280 --> 00:20:39.600]  一帶一路是中國要打通歐亞大陸的交通與經濟
[00:20:39.600 --> 00:20:42.480]  爲要擴展它影響力的計劃
[00:20:42.480 --> 00:20:44.880]  我們看這張圖看一下
[00:20:44.880 --> 00:20:46.840]  這一帶一路我們看見
[00:20:46.840 --> 00:20:48.920]  首先什麼叫一帶
[00:20:48.920 --> 00:20:50.000]  一帶的兩部分
[00:20:50.000 --> 00:20:53.760]  一帶是路上的一個思路的經濟帶
[00:20:53.760 --> 00:20:58.360]  上面兩條主要的幹線都是路上的思路
[00:20:58.360 --> 00:21:02.280]  目前中國正在加速的打造高鐵
[00:21:02.280 --> 00:21:04.360]  來聯絡路上的思路
[00:21:04.360 --> 00:21:06.920]  事實上在一帶一路的計劃裏面
[00:21:06.920 --> 00:21:10.760]  它高鐵一共是要長8萬公里長
[00:21:10.760 --> 00:21:13.040]  非常偉大的一個工程
[00:21:13.040 --> 00:21:14.200]  你說爲什麼要這樣做
[00:21:14.200 --> 00:21:17.280]  因爲交通一通生意就通
[00:21:17.280 --> 00:21:20.800]  政治經濟的影響力就跟着開展
[00:21:20.800 --> 00:21:21.920]  什麼叫一路
[00:21:21.920 --> 00:21:23.720]  一路是海上的思路
[00:21:23.720 --> 00:21:26.920]  往下走這條你看見是海上的思路
[00:21:26.920 --> 00:21:29.520]  從中國的福州經過印度洋災
[00:21:29.520 --> 00:21:32.640]  經過地中海轉到歐洲
[00:21:32.640 --> 00:21:34.920]  這個一帶一路
[00:21:34.920 --> 00:21:36.440]  路上的經濟帶
[00:21:36.440 --> 00:21:38.040]  海上的思路
[00:21:38.040 --> 00:21:41.000]  會經過66個不同的國家
[00:21:41.000 --> 00:21:44.200]  影響全世界44億的人口
[00:21:44.200 --> 00:21:48.480]  而且經濟總額是全世界的40%
[00:21:48.480 --> 00:21:52.280]  那你說這一帶一路跟宣教有什麼關係呢
[00:21:52.280 --> 00:21:54.760]  因爲這一帶一路正是福音
[00:21:54.760 --> 00:21:59.000]  要從中國再向西進的路線
[00:21:59.000 --> 00:22:02.640]  1942年中國西北林工團的同工
[00:22:02.640 --> 00:22:05.080]  領受了一個很重要的意向
[00:22:05.080 --> 00:22:08.160]  就是福音要從中國再沿着思路
[00:22:08.160 --> 00:22:09.280]  傳回耶路撒冷
[00:22:09.280 --> 00:22:10.040]  聽過嗎
[00:22:10.040 --> 00:22:13.920]  我們英文叫做Back to Jerusalem Movement
[00:22:13.920 --> 00:22:15.880]  其實如果你曾經到過思路
[00:22:15.880 --> 00:22:17.360]  那是非常荒涼的一個地方
[00:22:17.360 --> 00:22:18.440]  說老實話
[00:22:18.440 --> 00:22:21.360]  以前我怎麼想怎麼沿着思路傳呢
[00:22:21.360 --> 00:22:24.560]  現在在一帶一路的計劃正是
[00:22:24.560 --> 00:22:25.840]  我們看見
[00:22:25.840 --> 00:22:28.400]  中國是要透過高鐵
[00:22:28.400 --> 00:22:30.160]  能夠連接思路
[00:22:30.160 --> 00:22:32.320]  然後一同貫通下來
[00:22:32.320 --> 00:22:34.000]  換句話說
[00:22:34.000 --> 00:22:37.840]  在過去中國教會一個福音的夢想
[00:22:37.840 --> 00:22:41.440]  如今神界的中國的一帶一路的計劃
[00:22:41.440 --> 00:22:45.400]  正在加速福音向西進的腳步
[00:22:45.400 --> 00:22:48.520]  而這一帶一路所經過的國家
[00:22:48.520 --> 00:22:51.240]  多半都是回教國家
[00:22:51.240 --> 00:22:53.080]  只要一帶一路一通
[00:22:53.080 --> 00:22:55.520]  福音就很容易透過管道
[00:22:55.520 --> 00:22:58.480]  進入到回教世界
[00:22:58.480 --> 00:23:01.640]  那你說這跟我們什麼關係呢
[00:23:01.640 --> 00:23:04.120]  這就是我一開始所說的
[00:23:04.120 --> 00:23:05.720]  以前我們所做的好像是
[00:23:05.720 --> 00:23:07.840]  這裏一點那裏一點
[00:23:07.840 --> 00:23:10.240]  看不出所以然來
[00:23:10.240 --> 00:23:12.000]  可是現在
[00:23:12.000 --> 00:23:16.480]  當你把這一帶一路路線一畫出來
[00:23:16.480 --> 00:23:19.760]  你就立刻看見原來神早已經把我們
[00:23:19.760 --> 00:23:22.520]  佈局在一帶一路的沿線上
[00:23:22.520 --> 00:23:23.680]  我們看這張圖
[00:23:23.680 --> 00:23:25.320]  同一張圖
[00:23:25.320 --> 00:23:26.640]  所有的紅點地方
[00:23:26.640 --> 00:23:28.320]  我把我們有分堂的國家
[00:23:28.320 --> 00:23:30.080]  都用紅點圈出來
[00:23:30.080 --> 00:23:32.720]  所有的紅圈都是我們有分堂的國家
[00:23:32.720 --> 00:23:34.280]  所有的藍圈
[00:23:34.280 --> 00:23:36.600]  都是我們所支持的宣教單位
[00:23:36.600 --> 00:23:39.640]  已經多年支持宣教單位所在的地方
[00:23:39.640 --> 00:23:41.640]  你看這個佈局不是嗎
[00:23:41.640 --> 00:23:43.960]  幾乎我們的都是沿線在
[00:23:43.960 --> 00:23:46.200]  一帶一路的沿線
[00:23:46.200 --> 00:23:50.160]  當我看到再次看到這樣一個佈局的時候
[00:23:50.160 --> 00:23:52.000]  我真的不得不心存敬畏
[00:23:52.000 --> 00:23:55.560]  我們的神何等偉大奇妙的作爲
[00:23:55.560 --> 00:24:00.280]  在當初我們真的懵懂無知
[00:24:00.280 --> 00:24:01.040]  我常常講這樣
[00:24:01.040 --> 00:24:03.080]  我們真的懵懂無知像孩子一樣
[00:24:03.080 --> 00:24:05.880]  神卻早已經幫我們佈局好一切
[00:24:05.880 --> 00:24:09.000]  讓我們今天能夠在一帶一路的路線上
[00:24:09.000 --> 00:24:10.760]  佔有策略性的地位
[00:24:10.760 --> 00:24:12.080]  Hallelujah
[00:24:12.080 --> 00:24:13.960]  事實上下禮拜
[00:24:13.960 --> 00:24:15.840]  我們要發給大家
[00:24:15.840 --> 00:24:19.840]  一張生命核的宣教職堂地圖
[00:24:19.840 --> 00:24:21.760]  我們看一下這張地圖
[00:24:21.760 --> 00:24:22.560]  感謝神
[00:24:22.560 --> 00:24:25.520]  神已經帶我們到全世界的分堂
[00:24:25.520 --> 00:24:28.520]  已經遍佈了六大揚州
[00:24:28.520 --> 00:24:32.680]  北美、中美洲、歐洲、非洲、亞洲跟大揚州
[00:24:32.680 --> 00:24:34.360]  遍佈六大揚州
[00:24:34.360 --> 00:24:37.640]  在三十一個國家建立了275間教會
[00:24:37.640 --> 00:24:38.720]  Hallelujah
[00:24:38.720 --> 00:24:44.360]  生命核真的已經果然流向萬國萬民了
[00:24:44.360 --> 00:24:48.640]  神的作爲實在是何等偉大奇妙
[00:24:48.640 --> 00:24:50.680]  第三我們來看
[00:24:50.680 --> 00:24:52.160]  神的時機
[00:24:52.160 --> 00:24:54.160]  跟你們說這是神的時機
[00:24:54.160 --> 00:24:56.880]  第二點在疫情期間
[00:24:56.880 --> 00:24:59.120]  雖然我們看見各種的限制跟不方便
[00:24:59.120 --> 00:24:59.720]  但是我告訴你
[00:24:59.720 --> 00:25:01.440]  神的手從來沒有停止工作過
[00:25:01.440 --> 00:25:02.480]  Amen
[00:25:02.480 --> 00:25:04.440]  事實上越是在危機的時刻
[00:25:04.440 --> 00:25:07.600]  越是神工作的時刻
[00:25:07.600 --> 00:25:12.760]  我們剛剛收到海外分堂的一些回報
[00:25:12.760 --> 00:25:14.800]  他們受洗的人數
[00:25:14.800 --> 00:25:17.160]  這只是部分的海外分堂
[00:25:17.160 --> 00:25:19.920]  還不包括我們北美的分堂
[00:25:19.920 --> 00:25:23.920]  他們今年受洗人數的總和
[00:25:23.920 --> 00:25:26.280]  已經達到1550位
[00:25:26.280 --> 00:25:27.320]  Hallelujah
[00:25:27.320 --> 00:25:31.200]  我們來看一下照片
[00:25:31.200 --> 00:25:34.160]  這是Nigeria
[00:25:34.160 --> 00:25:36.360]  他們有37位受洗
[00:25:36.360 --> 00:25:37.760]  下一張
[00:25:37.760 --> 00:25:39.680]  這是Guinea Bissau
[00:25:39.680 --> 00:25:41.160]  幾內亞比索
[00:25:41.160 --> 00:25:44.400]  今年是有92位受洗
[00:25:44.400 --> 00:25:45.200]  下一張
[00:25:45.200 --> 00:25:47.720]  剛果民主共和國剛剛成立的教會
[00:25:47.720 --> 00:25:50.360]  有49位受洗
[00:25:50.360 --> 00:25:51.280]  第四張
[00:25:51.280 --> 00:25:52.760]  土耳其
[00:25:52.760 --> 00:25:53.560]  今年有三位
[00:25:53.560 --> 00:25:55.520]  感謝者9月份剛剛過去有三位
[00:25:55.520 --> 00:25:56.640]  中間的三位就受洗
[00:25:56.640 --> 00:25:57.360]  Hallelujah
[00:25:57.360 --> 00:26:02.760]  而這一次在疫情當中
[00:26:02.760 --> 00:26:05.360]  我們在多哥的分堂
[00:26:05.360 --> 00:26:09.320]  進入以前我們所沒辦法進入的回教地區
[00:26:09.320 --> 00:26:10.240]  謝謝AXE
[00:26:10.240 --> 00:26:12.040]  我知道亞琛不是在這
[00:26:12.040 --> 00:26:13.600]  謝謝AXE的幫助
[00:26:13.600 --> 00:26:15.320]  以前這些回教地區
[00:26:15.320 --> 00:26:17.360]  他們拒絕抵擋我們
[00:26:17.360 --> 00:26:19.400]  現在因爲我們送救濟包
[00:26:19.400 --> 00:26:21.480]  我們打開了福音的門
[00:26:21.480 --> 00:26:23.440]  現在我們在Kara這個地區
[00:26:23.440 --> 00:26:24.920]  建立了一間分堂了
[00:26:24.920 --> 00:26:26.360]  已經Hallelujah
[00:26:26.360 --> 00:26:28.360]  北南也拆派了一個文物者
[00:26:28.360 --> 00:26:31.000]  進入到民主共和剛果國
[00:26:31.000 --> 00:26:32.600]  首都Kinshasa
[00:26:32.600 --> 00:26:34.840]  開拓了一間分堂
[00:26:34.840 --> 00:26:39.200]  這是我們在非洲的第14個國家的分堂
[00:26:39.200 --> 00:26:41.000]  不但是在非洲
[00:26:41.000 --> 00:26:42.880]  在亞洲菲律賓的教會
[00:26:42.880 --> 00:26:46.440]  也在疫情期間在三區開了幾間新的分堂
[00:26:46.440 --> 00:26:48.880]  哈薩克的分堂剛纔我們禱告了
[00:26:48.880 --> 00:26:51.680]  也是開始進入到兩個新的城市
[00:26:51.680 --> 00:26:53.240]  做拓展的工作
[00:26:53.240 --> 00:26:54.440]  第二就是越來越看見
[00:26:54.440 --> 00:26:56.160]  你不要看現在疫情期間
[00:26:56.160 --> 00:26:59.200]  神手工作沒有停止過
[00:26:59.200 --> 00:27:03.200]  神現在正是工作的時機
[00:27:03.200 --> 00:27:05.720]  求主開我們的眼睛來看見
[00:27:05.720 --> 00:27:07.440]  莊稼已經成熟了
[00:27:07.440 --> 00:27:09.200]  可以收割了
[00:27:09.200 --> 00:27:12.200]  而神正在呼召他的工人
[00:27:12.200 --> 00:27:14.120]  要爲主興起
[00:27:14.120 --> 00:27:16.640]  收取他的莊稼
[00:27:16.640 --> 00:27:20.400]  也許有人說:牧師那裏趕快去吧!
[00:27:20.400 --> 00:27:24.240]  No,神的呼召不是給牧師
[00:27:24.240 --> 00:27:27.920]  是給每一位願意擺上自己
[00:27:27.920 --> 00:27:30.720]  給神所使用的人
[00:27:30.720 --> 00:27:32.760]  也許神今天呼召你
[00:27:32.760 --> 00:27:35.160]  要在職場來侍奉
[00:27:35.160 --> 00:27:37.000]  活出卓越
[00:27:37.000 --> 00:27:39.000]  帶來影響力
[00:27:39.000 --> 00:27:40.720]  也許神呼召你
[00:27:40.720 --> 00:27:42.480]  要進入全職侍奉
[00:27:42.480 --> 00:27:45.600]  用你的生命來服侍神
[00:27:45.600 --> 00:27:48.840]  也許神呼召你要進入宣教的工廠
[00:27:48.840 --> 00:27:51.480]  在各處宣揚神的福音
[00:27:51.480 --> 00:27:54.720]  你是否願意像以賽亞那樣回應神說:
[00:27:54.720 --> 00:27:59.360]  "主啊!我在這裏啊!請猜測我!"
[00:27:59.360 --> 00:28:00.800]  第二件事,你可知道
[00:28:00.800 --> 00:28:02.800]  今天神在你的生命當中
[00:28:02.800 --> 00:28:06.840]  也是有神的命定跟佈局的嗎?
[00:28:06.840 --> 00:28:08.040]  如果你真的知道
[00:28:08.040 --> 00:28:12.160]  神是在你生命中的佈局者
[00:28:12.160 --> 00:28:16.000]  你就不會一天到晚只爲自己在打算了
[00:28:16.000 --> 00:28:19.160]  你會回到神的面前來尋求神
[00:28:19.160 --> 00:28:20.960]  就像保羅一樣
[00:28:20.960 --> 00:28:23.640]  當他來到神面尋求神的時候
[00:28:23.640 --> 00:28:27.640]  神就向他顯明神命定的心意
[00:28:27.640 --> 00:28:30.000]  當他順從神的呼召的時候
[00:28:30.000 --> 00:28:34.760]  神的手就親自爲他的生命來佈局
[00:28:34.760 --> 00:28:38.520]  同樣,今天只要你我
[00:28:38.520 --> 00:28:40.720]  願意來尋求神
[00:28:40.720 --> 00:28:42.640]  願意來順從神
[00:28:42.640 --> 00:28:47.280]  神也要親自爲你的生命來佈局的
[00:28:47.280 --> 00:28:52.120]  給你毛澤東,神要親自爲你生命來佈局
[00:28:52.120 --> 00:28:53.840]  Hallelujah!
[00:28:53.840 --> 00:28:55.600]  接下來我想我們就花點時間
[00:28:55.600 --> 00:29:00.120]  爲明年的宣教事工來做信心認現了
[00:29:00.120 --> 00:29:02.240]  什麼是信心認現?
[00:29:02.240 --> 00:29:07.240]  那就是我們願意爲明年的宣教事工
[00:29:07.240 --> 00:29:09.680]  所奉獻的一個數字
[00:29:09.680 --> 00:29:11.240]  不是叫你現在來奉獻
[00:29:11.240 --> 00:29:14.400]  但是在靈裏面有的感動
[00:29:14.400 --> 00:29:16.360]  你願意認現這個數字
[00:29:16.360 --> 00:29:21.680]  你也相信神在明年會親自供應你這個數字
[00:29:21.680 --> 00:29:24.360]  我真的鼓勵在我們中間每一位弟兄姐妹
[00:29:24.360 --> 00:29:27.840]  每一個家庭這個單位都要來參與
[00:29:27.840 --> 00:29:29.880]  這些年我在整個宣教事工當中
[00:29:29.880 --> 00:29:31.960]  我真的看見宣教認現是非常重要
[00:29:31.960 --> 00:29:34.280]  從第一天我剛剛講的是命定的時刻
[00:29:34.280 --> 00:29:37.560]  就是從宣教信心認現開始
[00:29:37.560 --> 00:29:40.280]  我所看重的從來不是前述
[00:29:40.280 --> 00:29:42.880]  我所看重的是參與
[00:29:42.880 --> 00:29:47.640]  因爲宣教真的是生命核的動脈
[00:29:47.640 --> 00:29:49.560]  今天你在生命核
[00:29:49.560 --> 00:29:51.840]  你的參與太重要了
[00:29:51.840 --> 00:29:54.040]  因爲宣教不是劉牧師的事工
[00:29:54.040 --> 00:29:55.360]  不是的
[00:29:55.360 --> 00:29:58.200]  宣教也不是教會牧師團隊
[00:29:58.200 --> 00:29:59.680]  或者是宣教委員的事工
[00:29:59.680 --> 00:30:00.920]  不是
[00:30:00.920 --> 00:30:04.080]  宣教就是你的事工
[00:30:04.080 --> 00:30:07.600]  是因着你的信心的擺上與神同宮
[00:30:07.600 --> 00:30:09.520]  在神的國度當中
[00:30:09.520 --> 00:30:11.880]  我們看見讓神能夠在全世界
[00:30:11.880 --> 00:30:15.120]  祂的福音能夠擴展
[00:30:15.120 --> 00:30:17.640]  是屬於你的事工
[00:30:17.640 --> 00:30:19.160]  所以非常重要
[00:30:19.160 --> 00:30:20.400]  當我們參與在其中
[00:30:20.400 --> 00:30:21.960]  你就是這個生命核
[00:30:21.960 --> 00:30:23.880]  當你參與在其中的時候
[00:30:23.880 --> 00:30:28.400]  我們看見你是參與神國在全世界的擴展
[00:30:28.400 --> 00:30:31.480]  所以我鼓勵在我們中間每一位弟兄姐妹
[00:30:31.480 --> 00:30:32.440]  你一定要多
[00:30:32.440 --> 00:30:36.080]  無論多少你一定要參與
[00:30:36.080 --> 00:30:38.400]  讓你能夠在整個生命核
[00:30:38.400 --> 00:30:41.320]  全世界的事工上有份
[00:30:41.320 --> 00:30:42.400]  所以在現場的弟兄姐妹
[00:30:42.400 --> 00:30:45.280]  你可以在你eBay前面有個認線卡
[00:30:45.280 --> 00:30:46.840]  可以拿出來
[00:30:46.840 --> 00:30:48.960]  認線卡是稍微兩年的
[00:30:48.960 --> 00:30:50.760]  你可以稍微填寫一下
[00:30:50.760 --> 00:30:52.320]  有是全年奉獻多少錢
[00:30:52.320 --> 00:30:54.440]  或者每月奉獻多少錢
[00:30:54.440 --> 00:30:56.200]  如果上禮拜你填過
[00:30:56.200 --> 00:30:56.960]  你就可以不用填
[00:30:56.960 --> 00:30:57.680]  這個禮拜你還
[00:30:57.680 --> 00:30:58.600]  上禮拜沒機會填
[00:30:58.600 --> 00:31:00.000]  這個禮拜可以填
[00:31:00.000 --> 00:31:01.600]  或者在熒幕前的弟兄姐妹
[00:31:01.600 --> 00:31:02.280]  或者現場
[00:31:02.280 --> 00:31:07.280]  你也可以用線上來做認線的工作
[00:31:07.280 --> 00:31:11.160]  你可以用掃描QR Code很方便
[00:31:11.160 --> 00:31:12.800]  它會帶你到認線的頁面
[00:31:12.800 --> 00:31:15.680]  或者你可以拿出手機來
[00:31:15.680 --> 00:31:18.880]  你找到我們的ROLCC Social App
[00:31:18.880 --> 00:31:20.440]  這非常powerful的tool
[00:31:20.440 --> 00:31:21.800]  我發現感謝神了
[00:31:21.800 --> 00:31:25.440]  ROLCC Social裏面有一個信心認線的icon
[00:31:25.440 --> 00:31:27.200]  你點擊進去
[00:31:27.200 --> 00:31:30.640]  它會帶你進入到認線的頁面
[00:31:30.640 --> 00:31:33.720]  那會問你全年奉獻多少
[00:31:33.720 --> 00:31:35.280]  每個月認線多少
[00:31:35.280 --> 00:31:37.640]  所以請大家花點時間在神的面前
[00:31:37.640 --> 00:31:39.360]  爲這件事情禱告
[00:31:39.360 --> 00:31:41.000]  也能夠填寫
[00:31:41.000 --> 00:31:42.160]  真的不要只是隨便填寫
[00:31:42.160 --> 00:31:42.760]  我常常說
[00:31:42.760 --> 00:31:45.840]  你真的禱告求神感動你
[00:31:45.840 --> 00:31:47.360]  讓你知道明年
[00:31:47.360 --> 00:31:51.080]  你能夠爲宣教士工奉獻的素質
[00:31:51.080 --> 00:31:52.520]  憑信心來填寫
[00:31:52.520 --> 00:31:55.200]  也相信神必定要供應你一切需要
[00:31:55.200 --> 00:31:56.120]  Amen
[00:31:56.120 --> 00:31:57.840]  現場弟兄姐妹你填寫完後
[00:31:57.840 --> 00:31:58.920]  在散會之後
[00:31:58.920 --> 00:32:01.400]  可以撕下來兩年一年你自己保管
[00:32:01.400 --> 00:32:04.680]  另外一年可以投在奉獻箱的裏面
[00:32:04.680 --> 00:32:05.400]  Amen
[00:32:05.400 --> 00:32:08.080]  好我們一起禱告
[00:32:08.080 --> 00:32:11.480]  親愛的主耶穌我們感謝你
[00:32:11.480 --> 00:32:13.200]  謝謝你
[00:32:13.200 --> 00:32:17.600]  在25年來帶領生命和的宣教士工
[00:32:17.600 --> 00:32:18.360]  我們真的要說
[00:32:18.360 --> 00:32:21.760]  我們一開始的時候真的像孩子一樣
[00:32:21.760 --> 00:32:23.960]  懵懂無知
[00:32:23.960 --> 00:32:25.880]  現在回頭來看
[00:32:25.880 --> 00:32:28.960]  生命和真的在湧流了
[00:32:28.960 --> 00:32:30.880]  我們真的看見
[00:32:30.880 --> 00:32:33.960]  這個教會是有你的命定
[00:32:33.960 --> 00:32:36.720]  是有你的佈局的
[00:32:36.720 --> 00:32:40.360]  主再一次我們來到你的心存敬畏
[00:32:40.360 --> 00:32:43.720]  我們再次願意僞身在你的面前
[00:32:43.720 --> 00:32:46.280]  把我們自己交在你的手中
[00:32:46.280 --> 00:32:48.600]  我們深深的相信主
[00:32:48.600 --> 00:32:51.640]  你要繼續帶領生命和向前進
[00:32:51.640 --> 00:32:54.920]  你的工作還沒有完成
[00:32:54.920 --> 00:32:57.600]  所以我們就渴望來到你面前
[00:32:57.600 --> 00:33:00.280]  再一次把我們自己交在你手中
[00:33:00.280 --> 00:33:01.200]  我們真的說主啊
[00:33:01.200 --> 00:33:03.760]  我們在這裏啊
[00:33:03.760 --> 00:33:06.080]  拆遣我們
[00:33:06.080 --> 00:33:10.920]  直到生命和流到世界每一個角落
[00:33:10.920 --> 00:33:13.440]  把這樣的意向放在我們的裏面
[00:33:13.440 --> 00:33:16.560]  把這樣的夢想放在我們裏面
[00:33:16.560 --> 00:33:21.400]  把這樣一個偉大的心智放在我們裏面
[00:33:21.400 --> 00:33:23.080]  這麼多年來
[00:33:23.080 --> 00:33:27.720]  華人教會領受你多少的恩典
[00:33:27.720 --> 00:33:29.400]  我們也求你
[00:33:29.400 --> 00:33:31.440]  在這樣一個時代
[00:33:31.440 --> 00:33:33.320]  興起這個教會
[00:33:33.320 --> 00:33:35.600]  興起生命和
[00:33:35.600 --> 00:33:36.720]  能夠在這樣一個時代
[00:33:36.720 --> 00:33:39.880]  成爲影響世代的一個教會
[00:33:39.880 --> 00:33:42.600]  讓福音傳向萬國萬民
[00:33:42.600 --> 00:33:43.880]  我們謝謝你
[00:33:43.880 --> 00:33:45.440]  將一切榮耀歸給你
[00:33:45.440 --> 00:33:46.280]  感謝禱告
[00:33:46.280 --> 00:33:48.480]  奉耶穌得聖的名祈求
[00:33:48.480 --> 00:33:50.480]  阿們
