
[00:00:00.000 --> 00:00:06.000]  各位電視節目的朋友們,早安,很高興有這個機會能夠分享訊息
[00:19:25.000 --> 00:19:27.000]  把你的眼睛燒壞了
[00:19:27.000 --> 00:19:29.000]  所以我們也不能夠
[00:19:29.000 --> 00:19:31.000]  面對對神的面
[00:19:31.000 --> 00:19:33.000]  神說我經過去
[00:19:33.000 --> 00:19:34.000]  你先遮蓋到
[00:19:34.000 --> 00:19:37.000]  我經過去你就得見我的肺
[00:19:37.000 --> 00:19:40.000]  其實神的意思是說
[00:19:40.000 --> 00:19:42.000]  神的肺表示說
[00:19:42.000 --> 00:19:44.000]  祂所走過去
[00:19:44.000 --> 00:19:48.000]  所以神所走過的叫做神跡
[00:19:48.000 --> 00:19:51.000]  祂的恩寵要臨到你
[00:19:51.000 --> 00:19:53.000]  神要新神跡在你身上
[00:19:53.000 --> 00:19:55.000]  你要病得醫治
[00:19:55.000 --> 00:19:58.000]  你有匱乏的神要加添你
[00:19:58.000 --> 00:20:00.000]  神要賜給你力量
[00:20:00.000 --> 00:20:02.000]  恩上加恩 利上加利
[00:20:02.000 --> 00:20:03.000]  福上加福 樂上加樂
[00:20:03.000 --> 00:20:05.000]  榮上加榮
[00:20:05.000 --> 00:20:07.000]  神要大大的加添給你
[00:20:07.000 --> 00:20:09.000]  所以我們就再一次
[00:20:09.000 --> 00:20:11.000]  能夠看到神的作為
[00:20:11.000 --> 00:20:15.000]  恩寵可以使宙主變成主
[00:20:15.000 --> 00:20:16.000]  約伯記
[00:20:16.000 --> 00:20:17.000]  他說
[00:20:17.000 --> 00:20:20.000]  約伯為他的朋友祈禱
[00:20:20.000 --> 00:20:24.000]  耶和華就是約伯從苦境轉回
[00:20:24.000 --> 00:20:26.000]  且耶和華賜給他
[00:20:26.000 --> 00:20:29.000]  比從前所有的加倍
[00:20:29.000 --> 00:20:32.000]  所以神恩寵在他
[00:20:32.000 --> 00:20:34.000]  恩寵也是我們基督徒
[00:20:34.000 --> 00:20:36.000]  能夠稱義
[00:20:36.000 --> 00:20:37.000]  聖經上面說
[00:20:37.000 --> 00:20:40.000]  如今蒙神的恩典
[00:20:40.000 --> 00:20:42.000]  因基督耶穌的救贖
[00:20:42.000 --> 00:20:45.000]  就白白的稱義了
[00:20:45.000 --> 00:20:46.000]  白白的
[00:20:46.000 --> 00:20:48.000]  什麼都沒有用
[00:20:48.000 --> 00:20:50.000]  恩寵就是這麼大
[00:20:50.000 --> 00:20:52.000]  好像我們常常講
[00:20:52.000 --> 00:20:56.000]  一份耕耘一份收穫不是嗎
[00:20:56.000 --> 00:21:01.000]  恩寵可以叫你一份耕耘三份收穫
[00:21:01.000 --> 00:21:04.000]  一個蘿蔔一個坑不是嗎
[00:21:04.000 --> 00:21:08.000]  恩寵可以叫你一個蘿蔔挖十個坑
[00:21:08.000 --> 00:21:10.000]  一個坑挖十個蘿蔔出來
[00:21:10.000 --> 00:21:12.000]  這就是神的恩寵
[00:21:12.000 --> 00:21:15.000]  恩寵可以叫你
[00:21:15.000 --> 00:21:18.000]  吃的不是你種的
[00:21:18.000 --> 00:21:21.000]  收成的不是你辛苦栽種的
[00:21:21.000 --> 00:21:23.000]  神就讓他有你了
[00:21:23.000 --> 00:21:24.000]  是不是
[00:21:24.000 --> 00:21:28.000]  我有一次剛來西雅圖的時候
[00:21:28.000 --> 00:21:29.000]  到華大去參觀
[00:21:29.000 --> 00:21:33.000]  看到一棵栗子樹
[00:21:33.000 --> 00:21:35.000]  Water chestnut
[00:21:35.000 --> 00:21:36.000]  那個栗子樹
[00:21:36.000 --> 00:21:39.000]  掉了一地滿樹的栗子
[00:21:39.000 --> 00:21:40.000]  好興奮
[00:21:40.000 --> 00:21:44.000]  下了車就開始搖樹就開始接
[00:21:44.000 --> 00:21:48.000]  接了就載了一車回家
[00:21:48.000 --> 00:21:51.000]  趕快叫我太太幫我煮一個
[00:21:51.000 --> 00:21:52.000]  煮了一口咬下去
[00:21:52.000 --> 00:21:55.000]  太太哭哭的
[00:21:55.000 --> 00:21:57.000]  難怪沒有人要
[00:21:57.000 --> 00:21:59.000]  你知道嗎
[00:21:59.000 --> 00:22:01.000]  但是不管怎麼樣
[00:22:01.000 --> 00:22:03.000]  恩寵可以讓我們
[00:22:03.000 --> 00:22:07.000]  真正是能夠再一次得著
[00:22:07.000 --> 00:22:09.000]  祂所要賜給我們的
[00:22:09.000 --> 00:22:11.000]  我們常常有說
[00:22:11.000 --> 00:22:12.000]  聖經上面說
[00:22:12.000 --> 00:22:16.000]  你呼求我就應你
[00:22:16.000 --> 00:22:18.000]  你叩門我就給你開門
[00:22:18.000 --> 00:22:21.000]  你尋找我就讓你尋見
[00:22:21.000 --> 00:22:22.000]  真的
[00:22:22.000 --> 00:22:23.000]  我拼命呼求
[00:22:23.000 --> 00:22:25.000]  為什麼我並不得一致
[00:22:25.000 --> 00:22:26.000]  我拼命尋找
[00:22:26.000 --> 00:22:28.000]  為什麼我找不找
[00:22:28.000 --> 00:22:29.000]  我拼命叩門
[00:22:29.000 --> 00:22:32.000]  為什麼你不給我開門呢
[00:22:32.000 --> 00:22:36.000]  或許是我們沒有得到神的恩寵
[00:22:36.000 --> 00:22:38.000]  你如果來了神的面前
[00:22:38.000 --> 00:22:40.000]  你求祂賜恩給你
[00:22:40.000 --> 00:22:43.000]  你再一次要來修正你自己
[00:22:43.000 --> 00:22:45.000]  你想想看
[00:22:45.000 --> 00:22:46.000]  你的小孩子
[00:22:46.000 --> 00:22:50.000]  或者當我們還是小孩子的時候
[00:22:50.000 --> 00:22:53.000]  我們多麼希望成為
[00:22:53.000 --> 00:22:56.000]  我們父母心目中的
[00:22:56.000 --> 00:22:58.000]  那個心肝寶貝
[00:22:58.000 --> 00:23:02.000]  或者是成為我們父母的掌上明珠
[00:23:02.000 --> 00:23:03.000]  不是嗎
[00:23:03.000 --> 00:23:05.000]  但是有的時候你發現
[00:23:05.000 --> 00:23:08.000]  你真的不是心肝寶貝
[00:23:08.000 --> 00:23:09.000]  你是盲腸
[00:23:09.000 --> 00:23:10.000]  你知道嗎
[00:23:10.000 --> 00:23:12.000]  你也不是掌上明珠
[00:23:12.000 --> 00:23:13.000]  為什麼
[00:23:13.000 --> 00:23:17.000]  因為我們沒有得到父母的恩寵
[00:23:17.000 --> 00:23:18.000]  所以我們有的時候
[00:23:18.000 --> 00:23:19.000]  要來到神的面前
[00:23:19.000 --> 00:23:22.000]  如果你希望得到父母的恩寵
[00:23:22.000 --> 00:23:24.000]  你要做一個所謂的
[00:23:24.000 --> 00:23:28.000]  聽話、孝順、努力
[00:23:28.000 --> 00:23:30.000]  而且得到父母的歡心的
[00:23:30.000 --> 00:23:33.000]  那麼你就可以得到祂的恩寵
[00:23:33.000 --> 00:23:34.000]  不是嗎
[00:23:34.000 --> 00:23:35.000]  同樣的
[00:23:35.000 --> 00:23:37.000]  我們要得到神的恩寵
[00:23:37.000 --> 00:23:40.000]  我們要在許許多多的方面
[00:23:40.000 --> 00:23:44.000]  能夠像Samuel一樣
[00:23:44.000 --> 00:23:48.000]  聖經上面說孩子漸漸長大
[00:23:48.000 --> 00:23:52.000]  耶和華語人越發喜愛他
[00:23:52.000 --> 00:23:55.000]  也就是說越發的恩寵在他
[00:23:55.000 --> 00:23:57.000]  好像路加福音說
[00:23:57.000 --> 00:23:59.000]  耶穌的智慧和聲量
[00:23:59.000 --> 00:24:01.000]  令神與人喜悅
[00:24:01.000 --> 00:24:03.000]  祂的心都一起增長
[00:24:03.000 --> 00:24:06.000]  就是恩寵在他
[00:24:06.000 --> 00:24:07.000]  或者是
[00:24:07.000 --> 00:24:11.000]  但以理蒙彌補賈尼沙王的
[00:24:11.000 --> 00:24:17.000]  蒙大愛神恩寵在他
[00:24:17.000 --> 00:24:18.000]  所以有的時候我們看到
[00:24:18.000 --> 00:24:20.000]  有的教會好興旺
[00:24:20.000 --> 00:24:22.000]  人好多
[00:24:22.000 --> 00:24:24.000]  我們不要嫉妒
[00:24:24.000 --> 00:24:26.000]  也不要羨慕多少
[00:24:26.000 --> 00:24:29.000]  因為神恩寵在他
[00:24:29.000 --> 00:24:32.000]  我們也不要去論斷
[00:24:32.000 --> 00:24:34.000]  這個教會什麼樣什麼樣
[00:24:34.000 --> 00:24:38.000]  真的是神恩寵在他
[00:24:38.000 --> 00:24:42.000]  因為上帝要恩待誰就恩待誰
[00:24:42.000 --> 00:24:45.000]  上帝要憐憫神就憐憫神
[00:24:45.000 --> 00:24:47.000]  倒是我們要求神
[00:24:47.000 --> 00:24:49.000]  分一些恩寵給我們
[00:24:49.000 --> 00:24:52.000]  讓我們能夠得到神的恩寵
[00:24:52.000 --> 00:24:53.000]  你做生意
[00:24:53.000 --> 00:24:55.000]  你用盡了腦子
[00:24:55.000 --> 00:24:57.000]  用盡所有你在學校
[00:24:57.000 --> 00:25:00.000]  說的一些招攬的方式
[00:25:00.000 --> 00:25:04.000]  或者是一些商業的技巧
[00:25:04.000 --> 00:25:06.000]  為什麼我沒有生意
[00:25:06.000 --> 00:25:07.000]  就是沒有生意
[00:25:07.000 --> 00:25:10.000]  或許是你沒有得到神的恩寵
[00:25:10.000 --> 00:25:12.000]  神沒有恩寵待你
[00:25:12.000 --> 00:25:13.000]  你想想看
[00:25:13.000 --> 00:25:16.000]  我們做生意不用許許多多
[00:25:16.000 --> 00:25:20.000]  東西再好賣得再便宜
[00:25:20.000 --> 00:25:22.000]  但是沒有神的恩寵
[00:25:22.000 --> 00:25:25.000]  好像客人就少了一些
[00:25:25.000 --> 00:25:26.000]  是的
[00:25:26.000 --> 00:25:29.000]  讓我們再一次來到神的面前
[00:25:29.000 --> 00:25:31.000]  我們要想
[00:25:31.000 --> 00:25:34.000]  我們要如何能夠得到恩寵
[00:25:34.000 --> 00:25:35.000]  我教你幾步
[00:25:35.000 --> 00:25:37.000]  聖經上面講了很多很多
[00:25:37.000 --> 00:25:40.000]  基本上你整本聖經看夠了
[00:25:40.000 --> 00:25:42.000]  你就不用我來講了
[00:25:42.000 --> 00:25:46.000]  在這個Chris跟這個Bill Johnson
[00:25:46.000 --> 00:25:48.000]  他們出了一本書
[00:25:48.000 --> 00:25:52.000]  名字叫君尊皇族的覺醒
[00:25:52.000 --> 00:25:58.000]  發覺身為神而你的特權與恩寵
[00:25:58.000 --> 00:26:01.000]  他書上面說
[00:26:01.000 --> 00:26:07.000]  我們的價值不在於我們擁有什麼
[00:26:07.000 --> 00:26:14.000]  我們的價值是在於你被什麼所擁有
[00:26:14.000 --> 00:26:21.000]  如果說你的爸爸是歐巴馬
[00:26:21.000 --> 00:26:24.000]  你在美國可以來去自如
[00:26:24.000 --> 00:26:26.000]  不在乎你擁有什麼
[00:26:26.000 --> 00:26:28.000]  是你被什麼所擁有
[00:26:28.000 --> 00:26:30.000]  你是歐巴馬的兒子
[00:26:30.000 --> 00:26:33.000]  你是總統的公子
[00:26:33.000 --> 00:26:38.000]  所以我們的價值實際上是人看我們
[00:26:38.000 --> 00:26:41.000]  人或許看不起你
[00:26:41.000 --> 00:26:44.000]  人或許是不看你為眾
[00:26:44.000 --> 00:26:46.000]  但是你要知道
[00:26:46.000 --> 00:26:49.000]  唯有你們是被覺醒的族人
[00:26:49.000 --> 00:26:50.000]  是有君尊的居心
[00:26:50.000 --> 00:26:51.000]  是聖覺的國度
[00:26:51.000 --> 00:26:53.000]  是屬神的子民
[00:26:53.000 --> 00:26:55.000]  這是我們的價值
[00:26:55.000 --> 00:26:57.000]  我們被神所擁有
[00:26:57.000 --> 00:27:00.000]  不是說我擁有什麼
[00:27:00.000 --> 00:27:02.000]  是的感謝神讚美神
[00:27:02.000 --> 00:27:05.000]  所以費歐江森他說
[00:27:05.000 --> 00:27:08.000]  摩西他能夠帶以色列人出埃及
[00:27:08.000 --> 00:27:10.000]  就像摩西他自己說的
[00:27:10.000 --> 00:27:11.000]  我奔口著蛇
[00:27:11.000 --> 00:27:13.000]  我放羊放了那麼久
[00:27:13.000 --> 00:27:15.000]  你叫我去帶埃及人
[00:27:15.000 --> 00:27:17.000]  帶以色列人出埃及
[00:27:17.000 --> 00:27:19.000]  法老王能夠聽我嗎
[00:27:19.000 --> 00:27:22.000]  以色列人願意跟我走嗎
[00:27:22.000 --> 00:27:26.000]  問題是不是說你摩西有什麼能耐
[00:27:26.000 --> 00:27:29.000]  是說神呼召你
[00:27:29.000 --> 00:27:31.000]  神遷循你
[00:27:31.000 --> 00:27:35.000]  是說你從小被當成王子養大
[00:27:35.000 --> 00:27:39.000]  所以你的身份不是地上的小雞
[00:27:39.000 --> 00:27:42.000]  你的身份是天上的老鷹
[00:27:42.000 --> 00:27:45.000]  所以你不要活得像一隻小雞
[00:27:45.000 --> 00:27:48.000]  我就嘟嘟嘟嘟嘟嘟吃蚯蚓吧
[00:27:48.000 --> 00:27:50.000]  你是老鷹
[00:27:50.000 --> 00:27:52.000]  你要翱翔在天
[00:27:52.000 --> 00:27:54.000]  乘風浪
[00:27:54.000 --> 00:27:55.000]  你要再一次
[00:27:55.000 --> 00:27:57.000]  so like ego
[00:27:57.000 --> 00:27:59.000]  所以是我們擁有什麼
[00:27:59.000 --> 00:28:01.000]  我們擁有王族的血統
[00:28:01.000 --> 00:28:03.000]  我們要發掘我們自身的特權
[00:28:03.000 --> 00:28:06.000]  還有我們的恩寵
[00:28:06.000 --> 00:28:07.000]  好的
[00:28:07.000 --> 00:28:08.000]  再來
[00:28:08.000 --> 00:28:11.000]  我們要怎麼樣得到神的恩寵
[00:28:11.000 --> 00:28:17.000]  先說你要怎麼得到父母的恩寵
[00:28:17.000 --> 00:28:20.000]  如果說你一天到晚
[00:28:20.000 --> 00:28:22.000]  表現出我很不利
[00:28:22.000 --> 00:28:25.000]  我不需要靠父母親
[00:28:25.000 --> 00:28:29.000]  我天天也不跟父母親講話
[00:28:29.000 --> 00:28:33.000]  我也不跟他有任何互動
[00:28:33.000 --> 00:28:36.000]  你想父母親會喜歡你愛你嗎
[00:28:36.000 --> 00:28:37.000]  不會
[00:28:37.000 --> 00:28:39.000]  他就不會恩寵在你
[00:28:39.000 --> 00:28:40.000]  同樣的
[00:28:40.000 --> 00:28:44.000]  我們也要來尋求親近神
[00:28:44.000 --> 00:28:47.000]  那麼你就會得到神的恩寵
[00:28:47.000 --> 00:28:49.000]  當然了尋求親近神
[00:28:49.000 --> 00:28:51.000]  有很多的方式
[00:28:51.000 --> 00:28:53.000]  也有很多的條件
[00:28:53.000 --> 00:28:55.000]  這樣子說好了
[00:28:55.000 --> 00:28:57.000]  假如我這個人很詭詐很邪惡
[00:28:57.000 --> 00:29:00.000]  滿心的污穢
[00:29:00.000 --> 00:29:02.000]  神躲你躲得遠遠的
[00:29:02.000 --> 00:29:03.000]  是不是
[00:29:03.000 --> 00:29:05.000]  雖然他很愛你
[00:29:05.000 --> 00:29:07.000]  但是他不願意
[00:29:07.000 --> 00:29:09.000]  即使你要親近他
[00:29:09.000 --> 00:29:13.000]  神不願意向你秀恩寵
[00:29:13.000 --> 00:29:16.000]  因為我常常喜歡講的
[00:29:16.000 --> 00:29:19.000]  垃圾桶裡面最多什麼
[00:29:19.000 --> 00:29:23.000]  垃圾文銀鼠輩
[00:29:23.000 --> 00:29:26.000]  那神怎麼會進來呢
[00:29:26.000 --> 00:29:30.000]  所以我們必須要先打掃乾淨了
[00:29:30.000 --> 00:29:32.000]  然後尋求親近他
[00:29:32.000 --> 00:29:35.000]  靠著讀經靠著禱告
[00:29:35.000 --> 00:29:37.000]  靠著遵循神的話語
[00:29:37.000 --> 00:29:39.000]  還有在許許多多的事情上
[00:29:39.000 --> 00:29:42.000]  能夠來仰仗他
[00:29:42.000 --> 00:29:44.000]  能夠來謙卑聖服
[00:29:44.000 --> 00:29:47.000]  能夠來得著他的恩寵
[00:29:47.000 --> 00:29:49.000]  我們不是說
[00:29:49.000 --> 00:29:51.000]  順服就是蒙福嗎
[00:29:51.000 --> 00:29:53.000]  如果說我們不能夠順服
[00:29:53.000 --> 00:29:54.000]  不能夠謙卑
[00:29:54.000 --> 00:29:57.000]  我們怎麼蒙福呢
[00:29:57.000 --> 00:29:59.000]  Hallelujah 是的
[00:29:59.000 --> 00:30:01.000]  所以箴言上面說
[00:30:01.000 --> 00:30:05.000]  聽從我日日在我門口仰望
[00:30:05.000 --> 00:30:09.000]  在我門框旁邊等候的人
[00:30:09.000 --> 00:30:11.000]  這人便為有福
[00:30:11.000 --> 00:30:13.000]  因為尋得我的就尋得生命
[00:30:13.000 --> 00:30:17.000]  也必謀耶和華的恩貴
[00:30:17.000 --> 00:30:19.000]  就是恩寵
[00:30:19.000 --> 00:30:22.000]  還有我們要誠實待人
[00:30:22.000 --> 00:30:25.000]  還有慈愛恩慈待人
[00:30:25.000 --> 00:30:27.000]  如同神待我們一樣
[00:30:27.000 --> 00:30:28.000]  聖經上面也舉了一個
[00:30:28.000 --> 00:30:30.000]  很簡單的一個例子
[00:30:30.000 --> 00:30:31.000]  他是這麼說
[00:30:31.000 --> 00:30:34.000]  他說有一個人有一個僕人
[00:30:34.000 --> 00:30:37.000]  欠了主人一千萬
[00:30:37.000 --> 00:30:39.000]  這個主人要他還錢
[00:30:39.000 --> 00:30:41.000]  他還不起
[00:30:41.000 --> 00:30:44.000]  那麼主人最後說
[00:30:44.000 --> 00:30:46.000]  好了
[00:30:46.000 --> 00:30:48.000]  赦免你的債了
[00:30:48.000 --> 00:30:50.000]  這個人出來一轉頭
[00:30:50.000 --> 00:30:52.000]  就抓了另外一個人
[00:30:52.000 --> 00:30:54.000]  說你欠我十兩銀子
[00:30:54.000 --> 00:30:55.000]  現在就還
[00:30:55.000 --> 00:30:57.000]  你不還我就把你抓到官府去
[00:30:57.000 --> 00:31:00.000]  結果把這個人抓到官府去了
[00:31:00.000 --> 00:31:02.000]  這個事情傳到主人的耳朵裡面
[00:31:02.000 --> 00:31:03.000]  主人說
[00:31:03.000 --> 00:31:05.000]  我赦免了你一千萬
[00:31:05.000 --> 00:31:07.000]  這個人欠你十兩
[00:31:07.000 --> 00:31:08.000]  你都不能夠饒恕他
[00:31:08.000 --> 00:31:10.000]  你都不能夠赦免他
[00:31:10.000 --> 00:31:13.000]  你都不能夠恩寵待他嗎
[00:31:13.000 --> 00:31:15.000]  你都不能夠免他的債嗎
[00:31:15.000 --> 00:31:18.000]  你這個惡僕
[00:31:18.000 --> 00:31:19.000]  惡奴
[00:31:19.000 --> 00:31:21.000]  所以神大大的懲罰他
[00:31:21.000 --> 00:31:23.000]  也把他抓下去了
[00:31:23.000 --> 00:31:25.000]  所以我們要誠實待人
[00:31:25.000 --> 00:31:26.000]  真人說不可失
[00:31:26.000 --> 00:31:28.000]  慈愛誠實離開你
[00:31:28.000 --> 00:31:30.000]  要繫在你的頸相上
[00:31:30.000 --> 00:31:32.000]  刻在你的心板
[00:31:32.000 --> 00:31:35.000]  這樣你必在神和世人眼前
[00:31:35.000 --> 00:31:39.000]  蒙恩寵永聰明
[00:31:39.000 --> 00:31:42.000]  所以講起來很簡單
[00:31:42.000 --> 00:31:45.000]  我們就能夠第一
[00:31:45.000 --> 00:31:48.000]  我們要知道你自己的身份
[00:31:48.000 --> 00:31:50.000]  你是基督徒
[00:31:50.000 --> 00:31:52.000]  你是神的兒女
[00:31:52.000 --> 00:31:54.000]  所以我們信的神
[00:31:54.000 --> 00:31:59.000]  上帝不是比習主席更偉大嗎
[00:31:59.000 --> 00:32:01.000]  不是比歐巴馬更偉大嗎
[00:32:01.000 --> 00:32:03.000]  你是他的兒女
[00:32:03.000 --> 00:32:06.000]  所以我們的身份已經不一樣
[00:32:06.000 --> 00:32:09.000]  所以當我們感覺到
[00:32:09.000 --> 00:32:11.000]  心裡面有許多苦悶的時候
[00:32:11.000 --> 00:32:14.000]  當我們身體有病痛的時候
[00:32:14.000 --> 00:32:18.000]  當我們覺得好像世事都不如意
[00:32:18.000 --> 00:32:22.000]  當我們覺得沒有什麼搞頭的時候
[00:32:22.000 --> 00:32:24.000]  你自己摸摸你的脈搏
[00:32:24.000 --> 00:32:26.000]  如果你發現你的脈搏
[00:32:26.000 --> 00:32:27.000]  還在跳動的時候
[00:32:27.000 --> 00:32:28.000]  你就說
[00:32:28.000 --> 00:32:31.000]  我還活著
[00:32:31.000 --> 00:32:33.000]  我還是神的兒女
[00:32:33.000 --> 00:32:37.000]  神全世界的主宰
[00:32:37.000 --> 00:32:40.000]  祂有恩寵在我身上
[00:32:40.000 --> 00:32:43.000]  做總統也不過是四年一任
[00:32:43.000 --> 00:32:46.000]  做市長兩年一任
[00:32:46.000 --> 00:32:48.000]  做省長兩年一任
[00:32:48.000 --> 00:32:52.000]  我們做神的兒子可是一生一世
[00:32:52.000 --> 00:32:55.000]  所以我們永遠有恩寵
[00:32:55.000 --> 00:32:59.000]  永遠永遠要住在祂的家中
[00:32:59.000 --> 00:33:00.000]  Hallelujah
[00:33:00.000 --> 00:33:03.000]  我們再一次來到神的面前
[00:33:03.000 --> 00:33:04.000]  你知道嗎
[00:33:04.000 --> 00:33:07.000]  聖經上面說
[00:33:07.000 --> 00:33:10.000]  神讓你以恩典為連睡的關門
[00:33:10.000 --> 00:33:13.000]  你的路徑充滿自由
[00:33:13.000 --> 00:33:16.000]  所以當我們走在神的路上的時候
[00:33:16.000 --> 00:33:17.000]  慢慢走
[00:33:17.000 --> 00:33:18.000]  當心走
[00:33:18.000 --> 00:33:20.000]  滿地的自由
[00:33:20.000 --> 00:33:22.000]  不當心在那滑了一跤
[00:33:22.000 --> 00:33:24.000]  神的恩寵佈滿了地面
[00:33:24.000 --> 00:33:25.000]  Hallelujah
[00:33:25.000 --> 00:33:26.000]  讚美神
[00:33:26.000 --> 00:33:29.000]  以善雅書又說
[00:33:29.000 --> 00:33:33.000]  那惡也必因肥壯的緣故
[00:33:33.000 --> 00:33:34.000]  掙脫
[00:33:34.000 --> 00:33:36.000]  那惡肥壯
[00:33:36.000 --> 00:33:38.000]  它原文的意思就是
[00:33:38.000 --> 00:33:39.000]  神的高柔
[00:33:39.000 --> 00:33:41.000]  神的恩寵
[00:33:41.000 --> 00:33:43.000]  換句話說
[00:33:43.000 --> 00:33:46.000]  我們有許多的困苦患難
[00:33:46.000 --> 00:33:48.000]  如重彈壓在我們的肩上
[00:33:48.000 --> 00:33:51.000]  如重惡捆綁我們一樣
[00:33:51.000 --> 00:33:54.000]  但是我們裡面所信的
[00:33:54.000 --> 00:33:55.000]  大過這個世界
[00:33:55.000 --> 00:33:57.000]  我們要長肉肥壯
[00:33:57.000 --> 00:33:59.000]  所以你肥胖沒有關係
[00:33:59.000 --> 00:34:01.000]  你就掙脫沈重惡
[00:34:01.000 --> 00:34:02.000]  Hallelujah
[00:34:02.000 --> 00:34:03.000]  再一次的
[00:34:03.000 --> 00:34:04.000]  又如詩篇說
[00:34:04.000 --> 00:34:07.000]  你用柔高了我的頭
[00:34:07.000 --> 00:34:08.000]  感謝神
[00:34:08.000 --> 00:34:09.000]  讚美神
