
[00:00:00.000 --> 00:00:02.880]  各位來賓 主內地的兄姊妹 早安
[00:26:06.120 --> 00:26:13.640]  我們才可以有一個甘心無悔的人生奮鬥的方向
[00:26:13.640 --> 00:26:16.120]  我們的子女在學校裡面
[00:26:16.120 --> 00:26:21.720]  從小學開始 初中到中學 甚至上到大學
[00:26:21.720 --> 00:26:24.200]  我們都有很多的課外活動
[00:26:24.200 --> 00:26:28.680]  很多的運動項目可以參與
[00:26:28.680 --> 00:26:31.080]  那些小朋友有可能參與幾項
[00:26:31.080 --> 00:26:33.400]  我們所謂的十項全能
[00:26:33.400 --> 00:26:36.520]  可能玩幾項活動都非常厲害的
[00:26:36.520 --> 00:26:39.800]  當中有些子女
[00:26:39.800 --> 00:26:47.880]  但是我們人生的奮鬥方向是不是周圍都沒有一個揀選的呢?
[00:26:47.880 --> 00:26:50.920]  我們應該在基督的根基上面
[00:26:50.920 --> 00:26:56.360]  選擇選擇一個知道我們人生奮鬥的方向
[00:26:56.360 --> 00:26:59.400]  使得我們有一個新的生命在當中
[00:26:59.400 --> 00:27:02.840]  我們要做一個成熟、有智慧的基督徒
[00:27:02.840 --> 00:27:12.760]  明白到我們的神給我們每個人的責任去完成它
[00:27:12.760 --> 00:27:20.760]  我們這個方向是好像我們當年那樣提到
[00:27:20.760 --> 00:27:25.240]  保羅在提摩太前書那樣勸勉提摩太
[00:27:25.240 --> 00:27:32.600]  我勸你 你第一要為萬人懇求、禱告、代求、祝謝
[00:27:32.600 --> 00:27:39.000]  這是好的 在神我們救主面前蒙悅納
[00:27:39.000 --> 00:27:42.440]  他願意萬人得救 明白真道
[00:27:42.440 --> 00:27:45.720]  我們要明白神給我們的新的方向
[00:27:45.720 --> 00:27:50.040]  我們要向這個新的方向去奮鬥
[00:27:50.040 --> 00:27:52.600]  去有一個新的生命
[00:27:52.600 --> 00:27:56.680]  我們當中都經歷過有不同階段
[00:27:56.680 --> 00:27:58.280]  我們當中有學生的
[00:27:58.280 --> 00:28:06.040]  我們為了學業 我們以前都為了學業去拼命
[00:28:06.040 --> 00:28:10.680]  為了工作而流血流淚
[00:28:10.680 --> 00:28:15.400]  將我們的生命、時間完全交託在身上
[00:28:15.400 --> 00:28:20.440]  我們又可以想起我們以前為了我們的配偶
[00:28:20.440 --> 00:28:24.120]  拍拖的時候都做了很多傻事
[00:28:24.120 --> 00:28:28.120]  我們又為事業有事甚至犧牲我們的健康
[00:28:28.120 --> 00:28:32.600]  我們各種的時候 各種生命的階段
[00:28:32.600 --> 00:28:38.680]  都用我們的命去拼 又血又淚
[00:28:38.680 --> 00:28:43.480]  我們真的要搞清楚我們奮鬥的方向
[00:28:43.480 --> 00:28:47.880]  我們當中有一幫應屆的畢業生都在找工作
[00:28:47.880 --> 00:28:50.680]  我們當中的弟兄姊妹
[00:28:50.680 --> 00:28:54.600]  有些在找工作 失業了
[00:28:54.600 --> 00:29:00.040]  有些是有事要做的 都可能在背後裡面找尋工作
[00:29:00.040 --> 00:29:02.440]  其實全教會都在為你們祈禱
[00:29:02.440 --> 00:29:04.840]  我們在禮拜五的祈禱事項當中
[00:29:04.840 --> 00:29:08.120]  都將這件事情擺上
[00:29:08.120 --> 00:29:10.520]  但是我勸勉大家
[00:29:10.520 --> 00:29:12.280]  我們在找工作的時候
[00:29:12.280 --> 00:29:17.400]  我們要搞清楚我們的人生方向
[00:29:17.400 --> 00:29:22.600]  我們從這個願神為大家開路
[00:29:22.600 --> 00:29:26.040]  在這個方向裡面為大家開路
[00:29:26.040 --> 00:29:31.080]  在職場上面可以去榮耀神
[00:29:31.080 --> 00:29:34.680]  我們接著下去看到第三點
[00:29:34.680 --> 00:29:39.880]  我們將我們的生命建立在基督的根基上
[00:29:39.880 --> 00:29:48.600]  有一個發奮的方向來建立我們的新的生命
[00:29:48.600 --> 00:29:53.960]  大象有一個新的生命信息在當中
[00:29:53.960 --> 00:29:57.800]  這個信息可以告訴我們一些的旁觀者
[00:29:57.800 --> 00:29:59.960]  一些其他的朋友
[00:29:59.960 --> 00:30:01.480]  一些無道的朋友
[00:30:01.480 --> 00:30:03.720]  或者一些主內的弟兄姊妹
[00:30:03.720 --> 00:30:09.080]  看到我們生命裡面是充滿福氣的
[00:30:09.080 --> 00:30:12.520]  我們有一個永遠的福分在當中
[00:30:12.520 --> 00:30:19.720]  因為我們對神忠貞就會有這個福分
[00:30:19.720 --> 00:30:24.360]  地上的金錢財物我們都帶不走
[00:30:24.360 --> 00:30:33.240]  我們的父母很多時候都將他的財產留給下一代
[00:30:33.240 --> 00:30:37.400]  我們當中美國有很多人有買房子自住的
[00:30:37.400 --> 00:30:39.960]  他年老的時候將他的房子
[00:30:39.960 --> 00:30:47.080]  過世之後可能會將房子轉給下一代的子女
[00:30:47.080 --> 00:30:51.560]  這些是一個福氣
[00:30:51.560 --> 00:30:56.600]  但是這些事情、這些世上的物件是帶不走的
[00:30:56.600 --> 00:30:59.560]  這種福氣是帶不走的
[00:30:59.560 --> 00:31:05.000]  但是神、主耶穌基督為我們的罪受死
[00:31:05.000 --> 00:31:06.920]  我們罪得赦
[00:31:06.920 --> 00:31:08.120]  我們跟隨神
[00:31:08.120 --> 00:31:15.320]  我們的英許就是有這個永遠的福分
[00:31:15.320 --> 00:31:19.320]  我在教會沒關門的時候
[00:31:19.320 --> 00:31:23.400]  在會堂大會的禮堂外面
[00:31:23.400 --> 00:31:31.320]  都有時跟一幫戰後嬰兒潮出身的朋友聊天
[00:31:31.320 --> 00:31:33.560]  他們都有個掙扎
[00:31:33.560 --> 00:31:37.160]  他們來教會聽到都聽了很久
[00:31:37.160 --> 00:31:41.000]  或者大家在上網裡面都聽到 聽了很久
[00:31:41.000 --> 00:31:43.720]  我自己的媽媽都有這樣的掙扎
[00:31:43.720 --> 00:31:45.800]  就是怎樣呢?
[00:31:45.800 --> 00:31:50.120]  當他們的父母過世的時候
[00:31:50.120 --> 00:31:54.120]  他們的父母都有個遺願給了他們
[00:31:54.120 --> 00:31:58.920]  就是說他們要承擔一個責任
[00:31:58.920 --> 00:32:05.240]  就是去上香還神
[00:32:05.240 --> 00:32:12.680]  到一個指定的日期他們要上香給他們的祖先
[00:32:12.680 --> 00:32:20.440]  這個包袱是令到他們阻礙他們跟從神、信奉神
[00:32:20.440 --> 00:32:24.200]  但是我可以和大家分享一件事
[00:32:24.200 --> 00:32:32.840]  基督教和其它的宗教和民間的信仰是很不同的
[00:32:32.840 --> 00:32:39.800]  是提到人生盡頭那方面死後的英雄是非常不同的
[00:32:39.800 --> 00:32:45.000]  我們基督教有個信律知道的一件事
[00:32:45.000 --> 00:32:48.360]  就是主耶穌基督為我們的罪受死
[00:32:48.360 --> 00:32:50.760]  我們的罪已經得死了
[00:32:50.760 --> 00:32:56.440]  我們不再需要靠一些的祭物去上香
[00:32:56.440 --> 00:33:03.400]  或者去做一些好事去抵償我們以前所犯的罪
[00:33:03.400 --> 00:33:09.880]  去抵償有一個期望有更好的
[00:33:09.880 --> 00:33:17.400]  而不用透過上香去搏另一個死後有一個新的不同的生命
[00:33:17.400 --> 00:33:26.040]  基督教明白到我們死後信靠神的、跟隨神的
[00:33:26.040 --> 00:33:27.800]  我們會有永生的盼望
[00:33:27.800 --> 00:33:30.200]  我們不再需要有輪迴
[00:33:30.200 --> 00:33:34.840]  我們不需要去做任何的事去抵償我們以前
[00:33:34.840 --> 00:33:39.400]  去做一些好事去抵償我們以前的過犯
[00:33:39.400 --> 00:33:44.200]  所以我們當中的弟兄姊妹、信靠神的弟兄姊妹
[00:33:44.200 --> 00:33:47.480]  要為這班失喪者來代禱
[00:33:47.480 --> 00:33:49.720]  事事上上為他們來代禱
[00:33:49.720 --> 00:33:52.360]  祈求神有一天
[00:33:52.360 --> 00:33:56.840]  祈求他們有一天有得救的一天
[00:33:56.840 --> 00:34:00.600]  我們在《約翰一書》第二章提到
[00:34:00.600 --> 00:34:07.320]  「因為凡從神身的就勝過世界
[00:34:07.320 --> 00:34:12.200]  使我們勝了世界的就是我們的信心」
[00:34:12.200 --> 00:34:13.800]  繼續第十節
[00:34:13.800 --> 00:34:18.280]  「信神的而至的就有者見證在他心裡
[00:34:18.280 --> 00:34:22.760]  不信神的就是將神當作說方
[00:34:22.760 --> 00:34:26.600]  因不信神為他而至作的見證
[00:34:26.600 --> 00:34:29.640]  這見證就是神賜給我們永生
[00:34:29.640 --> 00:34:32.520]  這永生也是在他而至裡面
[00:34:32.520 --> 00:34:36.760]  人有了神的而至就有生命
[00:34:36.760 --> 00:34:39.560]  沒有神的而至就沒有生命」
[00:34:39.560 --> 00:34:43.880]  我期望我們當中冒道的朋友
[00:34:43.880 --> 00:34:47.080]  我們信靠神的而至主耶穌基督
[00:34:47.080 --> 00:34:49.400]  我們就有一個新的生命
[00:34:49.400 --> 00:34:53.960]  我們這個新的生命是建立在主耶穌基督上面
[00:34:53.960 --> 00:34:57.720]  我們就會有一個新的人生方向
[00:34:57.720 --> 00:35:02.440]  我們的生命見證就可以來影響其他人的生命
[00:35:02.440 --> 00:35:07.480]  我們見到基督徒的永生的盼望
[00:35:07.480 --> 00:35:10.280]  有個永遠的福分
[00:35:10.280 --> 00:35:13.320]  我們就不需要再懼怕
[00:35:13.320 --> 00:35:22.040]  不需要在這些大災難或者大災難以前所發生的困苦的時候
[00:35:22.040 --> 00:35:25.080]  而感到憂慮懼怕
[00:35:25.080 --> 00:35:29.800]  因為神主耶穌基督已經將我們罪赦免了
[00:35:29.800 --> 00:35:34.520]  如果我們在困苦當中仍然可以對神忠貞的話
[00:35:34.520 --> 00:35:38.040]  我們將來能夠得到獎賞
[00:35:38.040 --> 00:35:40.520]  承受神的產業
[00:35:40.520 --> 00:35:47.240]  這個產業是永遠的產業是永遠的福分
[00:35:47.240 --> 00:35:52.120]  和地上的產業是完全不同的
[00:35:52.120 --> 00:35:56.440]  我期望大家可以繼續去堅持對神忠貞
[00:35:56.440 --> 00:35:58.120]  微信主的朋友
[00:35:58.120 --> 00:36:03.800]  我們可以接受主耶穌基督為我們的救主
[00:36:03.800 --> 00:36:06.440]  最後我們一起讀
[00:36:06.440 --> 00:36:09.480]  我們今個季度的背誦經文
[00:36:09.480 --> 00:36:13.400]  本季的背誦經文是記載八章
[00:36:13.400 --> 00:36:16.280]  《馬可福音》第八章三十四至三十六節
[00:36:16.280 --> 00:36:18.920]  我們今天從三十五節開始讀
[00:36:18.920 --> 00:36:24.200]  因為凡要救自己生命的必喪掉生命
[00:36:24.200 --> 00:36:28.920]  凡為我和福音喪掉生命的必救了生命
[00:36:28.920 --> 00:36:33.720]  人就是贏得全世界賠上自己的生命
[00:36:33.720 --> 00:36:38.920]  有甚麼益處呢?
[00:36:38.920 --> 00:36:43.560]  我們一起低頭祈禱
[00:36:43.560 --> 00:36:45.160]  主耶穌我們感謝祢
[00:36:45.160 --> 00:36:50.440]  感謝祢過去的三個月裏面
[00:36:50.440 --> 00:36:53.400]  我們依然可以在網上崇拜
[00:36:53.400 --> 00:36:55.880]  可以繼續聽祢的話語
[00:36:55.880 --> 00:37:01.320]  我們藉著祢的話語可以得到鼓勵
[00:37:01.320 --> 00:37:05.160]  我們生命可以得到建築
[00:37:05.160 --> 00:37:09.400]  我們感謝祢在從《大義理書》當中
[00:37:09.400 --> 00:37:14.280]  學習到的功課
[00:37:14.280 --> 00:37:18.760]  明白到一切都是神掌權之下
[00:37:18.760 --> 00:37:24.040]  雖然我們在困難當中
[00:37:24.040 --> 00:37:28.200]  有時會又失望又憂慮
[00:37:28.200 --> 00:37:29.720]  但是祢的大靈的手
[00:37:29.720 --> 00:37:33.880]  一天一天將我們托住
[00:37:33.880 --> 00:37:36.920]  求聖靈充滿我們
[00:37:36.920 --> 00:37:39.960]  繼續去能夠緊緊跟隨祢
[00:37:39.960 --> 00:37:42.760]  學習跟進主耶穌基督
[00:37:42.760 --> 00:37:45.160]  我們當中有身體軟弱的
[00:37:45.160 --> 00:37:48.760]  求祢去保守他們
[00:37:48.760 --> 00:37:53.880]  我們當中有受到在家庭上
[00:37:53.880 --> 00:37:57.800]  在事業上或者學業上
[00:37:57.800 --> 00:38:01.640]  都有困局的
[00:38:01.640 --> 00:38:07.720]  求祢一天一天將我們的憂慮重擔
[00:38:07.720 --> 00:38:09.880]  打開
[00:38:09.880 --> 00:38:12.440]  因為我們知道世上沒有一件事
[00:38:12.440 --> 00:38:13.720]  沒有一件物件
[00:38:13.720 --> 00:38:17.320]  將我們和我們的愛能夠隔絕
[00:38:17.320 --> 00:38:19.640]  不是一些的疫情
[00:38:19.640 --> 00:38:26.440]  不是一些的困難
[00:38:26.440 --> 00:38:28.680]  不是一些的疾病
[00:38:28.680 --> 00:38:32.920]  不是一些的社會的混亂
[00:38:32.920 --> 00:38:36.040]  我們深信總有一天
[00:38:36.040 --> 00:38:39.160]  我們能夠再次見到祢
[00:38:39.160 --> 00:38:43.160]  我們可以和祢一起去
[00:38:43.160 --> 00:38:45.880]  在這個世界上掌權
[00:38:45.880 --> 00:38:52.440]  在這個世界上有一個盼望
[00:38:52.440 --> 00:38:56.200]  盼望到有一天我們一同
[00:38:56.200 --> 00:38:59.240]  能夠再次見到祢
[00:38:59.240 --> 00:39:03.720]  求祢幫助我們當中的無道的朋友
[00:39:03.720 --> 00:39:06.440]  明白到原來只有藉著祢
[00:39:06.440 --> 00:39:10.920]  我們才可以有一個永生的盼望
[00:39:10.920 --> 00:39:15.640]  求聖靈親自跟我們說話
[00:39:15.640 --> 00:39:17.240]  願主耶穌的恩惠
[00:39:17.240 --> 00:39:18.520]  父神的慈愛
[00:39:18.520 --> 00:39:20.200]  聖靈的交通
[00:39:20.200 --> 00:39:22.920]  常常與眾弟兄姊妹同在
[00:39:22.920 --> 00:39:23.720]  從今時
[00:39:23.720 --> 00:39:25.720]  直到榮榮圓圓
[00:39:25.720 --> 00:39:26.560]  阿們
