
[00:00:00.000 --> 00:00:02.680]  好 那丁文哲妹 我們上個禮拜
[00:19:03.680 --> 00:19:04.680]  最值得驕傲
[00:19:04.680 --> 00:19:08.680]  最值得以以為榮的是什麼
[00:19:08.680 --> 00:19:13.680]  你是天國國民
[00:19:13.680 --> 00:19:16.680]  Amen
[00:19:16.680 --> 00:19:19.680]  你擁有天國國民的這個權利
[00:19:19.680 --> 00:19:20.680]  Amen
[00:19:20.680 --> 00:19:22.680]  確定這一點嗎
[00:19:22.680 --> 00:19:24.680]  確定
[00:19:24.680 --> 00:19:26.680]  等一下不確定的我們要確定一下
[00:19:26.680 --> 00:19:28.680]  好第二個
[00:19:28.680 --> 00:19:33.680]  接下來保留在這裡去講
[00:19:33.680 --> 00:19:39.680]  他說我們在愛子裡得蒙救贖
[00:19:39.680 --> 00:19:44.680]  罪過得以赦免
[00:19:44.680 --> 00:19:45.680]  注意看這裡
[00:19:45.680 --> 00:19:50.680]  他說我們在愛子裡得蒙救贖
[00:19:50.680 --> 00:19:53.680]  這邊講到蒙救贖
[00:19:53.680 --> 00:19:56.680]  接下來就說罪過得以赦免
[00:19:56.680 --> 00:19:59.680]  所以罪得赦
[00:19:59.680 --> 00:20:02.680]  聖經上很多次的地方經文裡面提到說
[00:20:02.680 --> 00:20:08.680]  我們是神用重價買來的
[00:20:08.680 --> 00:20:10.680]  我們是用重價買來的
[00:20:10.680 --> 00:20:14.680]  你是上帝用很大的重價
[00:20:14.680 --> 00:20:17.680]  這個重價重到一個什麼地步你知道嗎
[00:20:17.680 --> 00:20:22.680]  這個重價就是耶穌基督祂兒子的生命
[00:20:22.680 --> 00:20:24.680]  為你而死
[00:20:24.680 --> 00:20:28.680]  用這樣子的價格把你買回來的
[00:20:28.680 --> 00:20:31.680]  所以救贖的意思
[00:20:31.680 --> 00:20:36.680]  其實就是這樣的意思
[00:20:36.680 --> 00:20:39.680]  救贖這個字
[00:20:39.680 --> 00:20:43.680]  可以說是付出贖金把一個人贖回來
[00:20:43.680 --> 00:20:48.680]  使他得到自由
[00:20:48.680 --> 00:20:49.680]  保留在寫這個書信的時候
[00:20:49.680 --> 00:20:54.680]  當時候羅馬的奴隸制度是很厲害的
[00:20:54.680 --> 00:21:03.680]  整個羅馬的奴隸的比例佔了非常的高
[00:21:03.680 --> 00:21:05.680]  所以你知道嗎
[00:21:05.680 --> 00:21:08.680]  在公元前一世紀
[00:21:08.680 --> 00:21:11.680]  羅馬城有一百五十萬的人口
[00:21:11.680 --> 00:21:15.680]  奴隸就佔了九十萬
[00:21:15.680 --> 00:21:17.680]  這個數據是大概多少呢
[00:21:17.680 --> 00:21:20.680]  是超過了多少
[00:21:20.680 --> 00:21:22.680]  二分之一
[00:21:22.680 --> 00:21:24.680]  羅馬東征西討
[00:21:24.680 --> 00:21:26.680]  他打下一個國家到非洲到哪裡去
[00:21:26.680 --> 00:21:28.680]  就把這些人通通擄過來
[00:21:28.680 --> 00:21:31.680]  希臘打下來把希臘人擄過來
[00:21:31.680 --> 00:21:34.680]  就做什麼就做奴隸
[00:21:34.680 --> 00:21:37.680]  我在看這個奴隸死的時候我也覺得
[00:21:37.680 --> 00:21:40.680]  就彷彿看到惡武戰爭又讓我感覺
[00:21:40.680 --> 00:21:43.680]  這個世界人怎麼這麼可惡
[00:21:43.680 --> 00:21:48.680]  人心怎麼這麼敗壞
[00:21:48.680 --> 00:21:51.680]  我們在美國真的很難體會這件事情
[00:21:51.680 --> 00:21:54.680]  但是我相信在美國的黑奴
[00:21:54.680 --> 00:21:57.680]  曾經經歷過黑奴的他們能夠體會這件事情
[00:21:57.680 --> 00:21:59.680]  我想我們大概對美國的黑奴
[00:21:59.680 --> 00:22:02.680]  稍微有點概念對不對
[00:22:02.680 --> 00:22:05.680]  馬丁路德金恩在講說I have a dream
[00:22:05.680 --> 00:22:07.680]  當他在講這句話的時候
[00:22:07.680 --> 00:22:09.680]  他講到的是什麼
[00:22:09.680 --> 00:22:12.680]  那個時候的黑人坐學校的bus
[00:22:12.680 --> 00:22:15.680]  你不能夠跟白人在一起同車的
[00:22:15.680 --> 00:22:19.680]  甚至黑人都不可以去學校讀書的
[00:22:19.680 --> 00:22:23.680]  你就會覺得說黑人在他們白人的眼中
[00:22:23.680 --> 00:22:27.680]  好像是一個好像不是人
[00:22:27.680 --> 00:22:30.680]  現在就準備那奴隸呢
[00:22:30.680 --> 00:22:35.680]  羅馬時代的奴隸就像動物一樣
[00:22:35.680 --> 00:22:39.680]  拉在這個市場上面就賣
[00:22:39.680 --> 00:22:43.680]  有的很便宜五毛錢五塊錢就賣掉了
[00:22:43.680 --> 00:22:45.680]  有的高一點有的他很有知識
[00:22:45.680 --> 00:22:49.680]  有的女孩子長得很漂亮的這個價錢高一點
[00:22:49.680 --> 00:22:51.680]  就這樣子
[00:22:51.680 --> 00:22:54.680]  姐妹們你能想像嗎
[00:22:54.680 --> 00:22:57.680]  前頭這邊
[00:22:57.680 --> 00:23:00.680]  保羅在這邊用這個來告訴我們一件事情
[00:23:00.680 --> 00:23:03.680]  我們是主耶穌基督用他種家
[00:23:03.680 --> 00:23:05.680]  用他自己的生命
[00:23:05.680 --> 00:23:10.680]  把我們從罪惡的撒旦惡者的手下怎麼樣
[00:23:10.680 --> 00:23:16.680]  贖出來使我們得到什麼自由
[00:23:16.680 --> 00:23:19.680]  這個叫做救贖
[00:23:19.680 --> 00:23:21.680]  所以保羅說你要為了這件事情
[00:23:21.680 --> 00:23:29.680]  為了我們得謀救贖罪過得以赦免
[00:23:29.680 --> 00:23:31.680]  保羅講到救贖
[00:23:31.680 --> 00:23:32.680]  接著就講罪過得以赦免
[00:23:32.680 --> 00:23:34.680]  所以這兩件事情形形相關的
[00:23:34.680 --> 00:23:36.680]  罪過得以赦免
[00:23:36.680 --> 00:23:39.680]  首先我們要來看一下
[00:23:39.680 --> 00:23:41.680]  我們要認識一下什麼叫罪
[00:23:41.680 --> 00:23:44.680]  跟你旁邊的兩個人很快的問一下
[00:23:44.680 --> 00:23:47.680]  你們平時討論一下什麼叫罪
[00:23:47.680 --> 00:23:51.680]  罪是什麼
[00:23:51.680 --> 00:24:01.680]  罪是什麼
[00:24:01.680 --> 00:24:04.680]  罪這一個字
[00:24:04.680 --> 00:24:10.680]  在希臘文的意思就是設不中地
[00:24:10.680 --> 00:24:13.680]  好像我們都設標 設過吧
[00:24:13.680 --> 00:24:16.680]  設過靶嗎
[00:24:16.680 --> 00:24:20.680]  有沒有人最近去練槍的
[00:24:20.680 --> 00:24:23.680]  現在華人也開始練槍了
[00:24:23.680 --> 00:24:26.680]  要打到那個紅心對不對
[00:24:26.680 --> 00:24:29.680]  我們一般的打靶紅心是100分有沒有
[00:24:29.680 --> 00:24:31.680]  紅心旁邊是多少
[00:24:31.680 --> 00:24:34.680]  90分 95分是不是
[00:24:34.680 --> 00:24:35.680]  再過來是什麼
[00:24:35.680 --> 00:24:38.680]  可能80分到90分之類對不對
[00:24:38.680 --> 00:24:40.680]  我們是這樣定的對不對
[00:24:40.680 --> 00:24:43.680]  可是什麼叫罪
[00:24:43.680 --> 00:24:46.680]  罪就是你沒有達到這一個目標
[00:24:46.680 --> 00:24:50.680]  這個就是罪
[00:24:50.680 --> 00:24:53.680]  所以不管你是95分的那一點
[00:24:53.680 --> 00:24:55.680]  或者98分的
[00:24:55.680 --> 00:24:57.680]  你沒有達到紅心100分
[00:24:57.680 --> 00:24:58.680]  你沒有達到紅心100分
[00:24:58.680 --> 00:25:01.680]  這個就叫罪
[00:25:01.680 --> 00:25:03.680]  瞭解這意思嗎
[00:25:03.680 --> 00:25:05.680]  我們中國人會有這種概念
[00:25:05.680 --> 00:25:07.680]  大罪小罪輕罪重罪有沒有
[00:25:07.680 --> 00:25:11.680]  法律也是這樣子嘛 是不是
[00:25:11.680 --> 00:25:14.680]  但是神的標準罪就是罪
[00:25:14.680 --> 00:25:16.680]  所以聖經上也說
[00:25:16.680 --> 00:25:19.680]  在約翰一書第三章第四節
[00:25:19.680 --> 00:25:21.680]  第三章第四節我們一起來練好不好
[00:25:21.680 --> 00:25:22.680]  來 預備 請
[00:25:22.680 --> 00:25:26.680]  凡犯罪的就是違背律法
[00:25:26.680 --> 00:25:29.680]  違背律法的就是罪
[00:25:29.680 --> 00:25:31.680]  律法是什麼呢
[00:25:31.680 --> 00:25:32.680]  律法就是神的話
[00:25:32.680 --> 00:25:34.680]  所以違背神的話
[00:25:34.680 --> 00:25:36.680]  不按照神的話去行的
[00:25:36.680 --> 00:25:39.680]  這個就叫做罪
[00:25:39.680 --> 00:25:43.680]  這是聖經最直接了當的解釋
[00:25:43.680 --> 00:25:44.680]  相當之美
[00:25:44.680 --> 00:25:47.680]  那如果按照聖經這樣子的解釋
[00:25:47.680 --> 00:25:50.680]  請問
[00:25:50.680 --> 00:25:51.680]  我們在這裡有沒有人
[00:25:51.680 --> 00:25:55.680]  你沒有犯過罪的請舉手
[00:25:55.680 --> 00:26:00.680]  有沒有
[00:26:00.680 --> 00:26:04.680]  沒有什麼
[00:26:04.680 --> 00:26:06.680]  是 所以你有沒有罪
[00:26:06.680 --> 00:26:11.680]  有吧
[00:26:11.680 --> 00:26:14.680]  統治者有罪
[00:26:14.680 --> 00:26:17.680]  那你是被統治者
[00:26:17.680 --> 00:26:20.680]  你是奴隸
[00:26:20.680 --> 00:26:22.680]  奴隸就無罪嗎
[00:26:22.680 --> 00:26:24.680]  奴隸會不會撒謊
[00:26:24.680 --> 00:26:26.680]  奴隸會不會嫉妒
[00:26:26.680 --> 00:26:28.680]  奴隸會不會恨主人
[00:26:28.680 --> 00:26:30.680]  會嗎
[00:26:30.680 --> 00:26:31.680]  聖經上告訴我們
[00:26:31.680 --> 00:26:34.680]  凡是違背律法的都是罪
[00:26:34.680 --> 00:26:36.680]  因此聖經上說
[00:26:36.680 --> 00:26:40.680]  四人都犯了罪
[00:26:40.680 --> 00:26:46.680]  虧缺了神的榮耀
[00:26:46.680 --> 00:26:50.680]  其他就是美
[00:26:50.680 --> 00:26:56.680]  我們中國人聽過道貌岸然嗎
[00:26:56.680 --> 00:27:00.680]  我們中國人最會裝假
[00:27:00.680 --> 00:27:05.680]  在人前的時候西裝鼻涕
[00:27:05.680 --> 00:27:08.680]  衣著打扮
[00:27:08.680 --> 00:27:11.680]  君子不重則不威
[00:27:11.680 --> 00:27:16.680]  回到家裡面去
[00:27:16.680 --> 00:27:21.680]  馬上那個狐狸尾巴通通出來了
[00:27:21.680 --> 00:27:24.680]  哎呀 姐妹們在別人面前
[00:27:24.680 --> 00:27:27.680]  講話嬌生氣氣
[00:27:27.680 --> 00:27:29.680]  哎呀 小鳥依人的
[00:27:29.680 --> 00:27:31.360]  回到家裏面
[00:27:31.360 --> 00:27:33.360]  馬上變母夜叉了
[00:27:33.360 --> 00:27:37.360]  笑的人是不是有同感
[00:27:37.360 --> 00:27:39.360]  前六十輩
[00:27:39.360 --> 00:27:41.360]  我告訴你
[00:27:41.360 --> 00:27:43.360]  真的
[00:27:43.360 --> 00:27:45.360]  真的 如果我們仔細的
[00:27:45.360 --> 00:27:47.360]  來 也許你
[00:27:47.360 --> 00:27:49.360]  自己都看不見 但是呢
[00:27:49.360 --> 00:27:51.360]  在你旁邊的人一定看得清楚
[00:27:51.360 --> 00:27:53.360]  所以
[00:27:53.360 --> 00:27:55.360]  他又提了另外一個叫過犯
[00:27:55.360 --> 00:27:57.360]  過犯
[00:27:57.360 --> 00:27:59.360]  過犯
[00:27:59.360 --> 00:28:01.360]  這個過犯他原來的意思呢
[00:28:01.360 --> 00:28:03.360]  即是故意
[00:28:03.360 --> 00:28:05.360]  或者惡意違反上帝的
[00:28:05.360 --> 00:28:07.360]  律法
[00:28:07.360 --> 00:28:09.360]  所以其實
[00:28:09.360 --> 00:28:11.360]  罪或過犯
[00:28:11.360 --> 00:28:13.360]  講的都是跟違背
[00:28:13.360 --> 00:28:15.360]  神的律法有關係
[00:28:15.360 --> 00:28:19.360]  有一次
[00:28:19.360 --> 00:28:21.360]  有一個
[00:28:21.360 --> 00:28:23.360]  到印度的宣教士
[00:28:23.360 --> 00:28:25.360]  你知道印度是
[00:28:25.360 --> 00:28:27.360]  印度教 他們很多都是信印度教
[00:28:27.360 --> 00:28:29.360]  那印度教
[00:28:29.360 --> 00:28:31.360]  那個神多得不得了 超過三千萬的神
[00:28:31.360 --> 00:28:33.360]  那麼這一個
[00:28:33.360 --> 00:28:35.360]  印度的宣教士
[00:28:35.360 --> 00:28:37.360]  這個
[00:28:37.360 --> 00:28:39.360]  Dr.Kamberlain
[00:28:39.360 --> 00:28:41.360]  他就在
[00:28:41.360 --> 00:28:43.360]  印度
[00:28:43.360 --> 00:28:45.360]  他就說 我在印度從來沒有聽到
[00:28:45.360 --> 00:28:47.360]  一個人否認他是罪人
[00:28:47.360 --> 00:28:49.360]  但是有一次
[00:28:49.360 --> 00:28:51.360]  有一個婆羅門教
[00:28:51.360 --> 00:28:53.360]  婆羅門是
[00:28:53.360 --> 00:28:55.360]  他們一個 算是他們種姓制度
[00:28:55.360 --> 00:28:57.360]  的高層的
[00:28:57.360 --> 00:28:59.360]  他說有一個婆羅門的高級
[00:28:59.360 --> 00:29:01.360]  僧侶 他阻止我
[00:29:01.360 --> 00:29:03.360]  他對我說 我否認
[00:29:03.360 --> 00:29:05.360]  你的話 我不是
[00:29:05.360 --> 00:29:07.360]  罪人 我行之
[00:29:07.360 --> 00:29:09.360]  為人 人盡
[00:29:09.360 --> 00:29:11.360]  意志 無需改善
[00:29:11.360 --> 00:29:13.360]  哇
[00:29:13.360 --> 00:29:15.360]  你碰到有人這樣跟你講你怎麼辦
[00:29:15.360 --> 00:29:17.360]  這一個
[00:29:17.360 --> 00:29:19.360]  Dr.Kamberlain
[00:29:21.360 --> 00:29:23.360]  他突然神給他一個
[00:29:23.360 --> 00:29:25.360]  智慧 他馬上就說
[00:29:25.360 --> 00:29:27.360]  他說 但是你的
[00:29:27.360 --> 00:29:29.360]  鄰居對你怎麼說呢
[00:29:29.360 --> 00:29:31.360]  這時候他旁邊
[00:29:31.360 --> 00:29:33.360]  有一個鄰居就
[00:29:33.360 --> 00:29:35.360]  在旁邊喊著說 他在
[00:29:35.360 --> 00:29:37.360]  買馬的時候欺騙我
[00:29:37.360 --> 00:29:39.360]  接著又有一個鄰居就說
[00:29:39.360 --> 00:29:41.360]  他說 他詐取
[00:29:41.360 --> 00:29:43.360]  一位寡婦的遺產
[00:29:43.360 --> 00:29:45.360]  哇 這一個
[00:29:45.360 --> 00:29:47.360]  僧侶啊 聽了之後
[00:29:47.360 --> 00:29:49.360]  臉紅得不得了 趕快
[00:29:49.360 --> 00:29:51.360]  就跑掉了
[00:29:51.360 --> 00:29:53.360]  剛才
[00:29:53.360 --> 00:29:55.360]  不是還說他人盡意志嗎
[00:29:55.360 --> 00:29:57.360]  剛才他不是說 他從來沒有犯過罪嗎
[00:29:57.360 --> 00:29:59.360]  但是 別人不知道
[00:29:59.360 --> 00:30:01.360]  這個宣教士不知道 可是他旁邊
[00:30:01.360 --> 00:30:03.360]  的鄰居知道
[00:30:03.360 --> 00:30:05.360]  所以我很喜歡這個 約翰欽牧師講的
[00:30:05.360 --> 00:30:07.360]  一句 在門徒訓練裡面講的一句話
[00:30:07.360 --> 00:30:09.360]  他說 那個人是不是基督徒 我不知道
[00:30:09.360 --> 00:30:11.360]  但是呢 請你去
[00:30:11.360 --> 00:30:13.360]  問他太太
[00:30:13.360 --> 00:30:17.360]  有沒有 姐妹們
[00:30:17.360 --> 00:30:19.360]  姐妹們
[00:30:19.360 --> 00:30:21.360]  阿門
[00:30:21.360 --> 00:30:23.360]  那個人
[00:30:23.360 --> 00:30:25.360]  是不是基督徒 我不知道
[00:30:25.360 --> 00:30:27.360]  請你問他先生 弟兄們
[00:30:27.360 --> 00:30:29.360]  阿門嗎
[00:30:29.360 --> 00:30:31.360]  弟兄 你們自己
[00:30:31.360 --> 00:30:33.360]  要團結一點嘛 只有一個
[00:30:33.360 --> 00:30:35.360]  阿門 來 弟兄們
[00:30:35.360 --> 00:30:37.360]  阿門嗎
[00:30:37.360 --> 00:30:39.360]  阿門
[00:30:39.360 --> 00:30:43.360]  前輩 我們在外面
[00:30:43.360 --> 00:30:45.360]  我們可以裝一下
[00:30:45.360 --> 00:30:47.360]  但是你在家裡面
[00:30:47.360 --> 00:30:49.360]  你是什麼樣的人 你最清楚
[00:30:49.360 --> 00:30:51.360]  你自己 有時候你不清楚
[00:30:51.360 --> 00:30:53.360]  你的太太最清楚 你兒女最清楚
[00:30:53.360 --> 00:30:55.360]  是不是
[00:30:55.360 --> 00:30:57.360]  有些兒女不願意到教會 不願意信主
[00:30:57.360 --> 00:30:59.360]  為什麼 因為他覺得
[00:30:59.360 --> 00:31:01.360]  他的父母親很fake
[00:31:01.360 --> 00:31:03.360]  懂這意思嗎
[00:31:03.360 --> 00:31:05.360]  他覺得父母親假
[00:31:05.360 --> 00:31:07.360]  他覺得父母親是講一套做一套
[00:31:07.360 --> 00:31:09.360]  親愛的兄弟們 千萬不要做
[00:31:09.360 --> 00:31:11.360]  講一套做基督 講一套
[00:31:11.360 --> 00:31:13.360]  做一套的基督徒 阿門
[00:31:15.360 --> 00:31:17.360]  所以
[00:31:17.360 --> 00:31:19.360]  我們都會犯罪 我們都會
[00:31:19.360 --> 00:31:21.360]  犯過 我們都需要
[00:31:21.360 --> 00:31:23.360]  得到主的赦免
[00:31:23.360 --> 00:31:27.360]  親愛的屋子們
[00:31:27.360 --> 00:31:31.360]  在舊約裡面
[00:31:31.360 --> 00:31:33.360]  講到什麼樣子
[00:31:33.360 --> 00:31:35.360]  在舊約裡面有一個
[00:31:35.360 --> 00:31:37.360]  用詞
[00:31:37.360 --> 00:31:39.360]  這個東西是 大家很多
[00:31:39.360 --> 00:31:41.360]  讀了不太懂 什麼意思叫做
[00:31:41.360 --> 00:31:43.360]  阿薩謝勒
[00:31:43.360 --> 00:31:45.360]  聽過這個詞嗎
[00:31:45.360 --> 00:31:47.360]  沒聽過
[00:31:47.360 --> 00:31:49.360]  阿薩謝勒聽過
[00:31:49.360 --> 00:31:51.360]  真的沒聽過
[00:31:51.360 --> 00:31:57.360]  舊約的祭司
[00:31:57.360 --> 00:31:59.360]  在立位記 十六章裡面
[00:31:59.360 --> 00:32:01.360]  就記載著
[00:32:01.360 --> 00:32:03.360]  亞倫大祭司
[00:32:03.360 --> 00:32:05.360]  他要把
[00:32:05.360 --> 00:32:07.360]  兩個
[00:32:07.360 --> 00:32:09.360]  兩個羊
[00:32:09.360 --> 00:32:11.360]  帶過來
[00:32:11.360 --> 00:32:13.360]  羊呢 他
[00:32:13.360 --> 00:32:15.360]  就是
[00:32:15.360 --> 00:32:17.360]  為他們
[00:32:17.360 --> 00:32:19.360]  做獻祭之後 一隻羊呢
[00:32:19.360 --> 00:32:21.360]  最後是要殺掉的
[00:32:21.360 --> 00:32:23.360]  作為獻祭用的
[00:32:23.360 --> 00:32:25.360]  但是另外一隻羊呢
[00:32:25.360 --> 00:32:27.360]  是
[00:32:27.360 --> 00:32:29.360]  祭司為他暗手了
[00:32:29.360 --> 00:32:31.360]  之後把以色列人的罪
[00:32:31.360 --> 00:32:33.360]  都放在他的身上
[00:32:33.360 --> 00:32:35.360]  然後他就帶著全以色列人的罪
[00:32:35.360 --> 00:32:37.360]  然後把這個羊就
[00:32:37.360 --> 00:32:39.360]  放到曠野去
[00:32:39.360 --> 00:32:41.360]  無人之處
[00:32:41.360 --> 00:32:43.360]  以至於到最後
[00:32:43.360 --> 00:32:45.360]  他消失無蹤
[00:32:45.360 --> 00:32:47.360]  這什麼意思
[00:32:47.360 --> 00:32:49.360]  原來
[00:32:49.360 --> 00:32:51.360]  在這一個儀式的當中
[00:32:51.360 --> 00:32:53.360]  帶著一個屬靈的
[00:32:53.360 --> 00:32:55.360]  一個含義在裡面
[00:32:55.360 --> 00:32:57.360]  阿薩謝勒
[00:32:57.360 --> 00:32:59.360]  就是
[00:32:59.360 --> 00:33:01.360]  把他
[00:33:01.360 --> 00:33:03.360]  把罪
[00:33:03.360 --> 00:33:05.360]  送到 遷到
[00:33:05.360 --> 00:33:07.360]  曠野去 遷到原野的地方去
[00:33:07.360 --> 00:33:09.360]  而那一隻
[00:33:09.360 --> 00:33:11.360]  獻祭的
[00:33:11.360 --> 00:33:13.360]  羊
[00:33:13.360 --> 00:33:15.360]  他是怎麼樣 他流了血
[00:33:15.360 --> 00:33:17.360]  所以他的血代表
[00:33:17.360 --> 00:33:19.360]  生命 所以他的生命
[00:33:19.360 --> 00:33:21.360]  就怎麼樣 就
[00:33:21.360 --> 00:33:23.360]  使得這一個
[00:33:23.360 --> 00:33:25.360]  另外這一隻羊 可以活著 你懂這意思嗎
[00:33:25.360 --> 00:33:27.360]  所以他一方面
[00:33:27.360 --> 00:33:29.360]  講了就是說
[00:33:29.360 --> 00:33:31.360]  這個戴罪的 贖罪的
[00:33:31.360 --> 00:33:33.360]  這個觀念在裡面
[00:33:33.360 --> 00:33:35.360]  但另外一方面呢
[00:33:35.360 --> 00:33:37.360]  他又把這一個神
[00:33:37.360 --> 00:33:39.360]  對我們的赦免
[00:33:39.360 --> 00:33:41.360]  很明白地表出來
[00:33:41.360 --> 00:33:43.360]  藉著這一隻公羊
[00:33:43.360 --> 00:33:45.360]  他到曠野去 他把我們的罪
[00:33:45.360 --> 00:33:47.360]  背負到 遠遠的地方
[00:33:47.360 --> 00:33:49.360]  再也沒有人紀念了
[00:33:49.360 --> 00:33:51.360]  哈勒路亞
[00:33:51.360 --> 00:33:53.360]  這叫做赦免
[00:33:53.360 --> 00:33:55.360]  所以聖經上說什麼
[00:33:55.360 --> 00:33:57.360]  聖經上說什麼
[00:33:57.360 --> 00:33:59.360]  東離西
[00:33:59.360 --> 00:34:01.360]  有多遠
[00:34:01.360 --> 00:34:03.360]  他叫我們的
[00:34:03.360 --> 00:34:05.360]  過犯離我們 也有多遠
[00:34:05.360 --> 00:34:09.360]  他把我們的罪丟得遠遠的
[00:34:09.360 --> 00:34:11.360]  親愛的丟子們
[00:34:11.360 --> 00:34:13.360]  這就是
[00:34:13.360 --> 00:34:15.360]  神的赦免
[00:34:15.360 --> 00:34:19.360]  所以有些丟子們 你說
[00:34:19.360 --> 00:34:21.360]  唉呀 我過去在還沒有
[00:34:21.360 --> 00:34:23.360]  信主的時候 我曾經做了一件
[00:34:23.360 --> 00:34:25.360]  很糟很糟很糟很糟糕的
[00:34:25.360 --> 00:34:27.360]  事情
[00:34:27.360 --> 00:34:29.360]  但是我信主的時候我認罪了
[00:34:29.360 --> 00:34:31.360]  可是呢
[00:34:31.360 --> 00:34:33.360]  我總覺得那個罪
[00:34:33.360 --> 00:34:35.360]  大到一個地步 認一次
[00:34:35.360 --> 00:34:37.360]  不夠 所以又再認
[00:34:37.360 --> 00:34:39.360]  丟子們你有沒有這個
[00:34:39.360 --> 00:34:41.360]  你有沒有這種現象
[00:34:41.360 --> 00:34:43.360]  以前我曾經帶過一個弟兄
[00:34:43.360 --> 00:34:45.360]  他在
[00:34:45.360 --> 00:34:47.360]  他在信主前曾經
[00:34:47.360 --> 00:34:49.360]  跟一個女孩子同居
[00:34:49.360 --> 00:34:51.360]  生了孩子
[00:34:51.360 --> 00:34:53.360]  沒有 對不起
[00:34:53.360 --> 00:34:55.360]  懷孕了 但是
[00:34:55.360 --> 00:34:57.360]  因為還沒有結婚 所以他就
[00:34:57.360 --> 00:34:59.360]  他就
[00:34:59.360 --> 00:35:01.360]  已經是40年前了
[00:35:01.360 --> 00:35:03.360]  非常保守的一個
[00:35:03.360 --> 00:35:05.360]  所以他就叫他的一個
[00:35:05.360 --> 00:35:07.360]  女朋友去墮胎
[00:35:07.360 --> 00:35:09.360]  後來信了主
[00:35:09.360 --> 00:35:11.360]  信主當然也認罪了
[00:35:11.360 --> 00:35:13.360]  可是這件事他從來
[00:35:13.360 --> 00:35:15.360]  沒有跟人家講
[00:35:15.360 --> 00:35:19.360]  只要我每次看了他
[00:35:19.360 --> 00:35:21.360]  我就覺得他怎麼臉這麼樣子
[00:35:21.360 --> 00:35:23.360]  我覺得他不像是一個
[00:35:23.360 --> 00:35:25.360]  喜樂的基督徒
[00:35:25.360 --> 00:35:27.360]  甚至我要講 一個基督徒
[00:35:27.360 --> 00:35:29.360]  怎麼這麼愁眉苦臉呢
[00:35:29.360 --> 00:35:31.360]  有一次跟他談了
[00:35:31.360 --> 00:35:33.360]  之後我才了解這麼一件事情
[00:35:33.360 --> 00:35:37.360]  他一直背著這個罪
[00:35:37.360 --> 00:35:39.360]  他覺得過去他曾經
[00:35:39.360 --> 00:35:41.360]  恢復了這一個女孩子
[00:35:41.360 --> 00:35:43.360]  他曾經 等於說
[00:35:43.360 --> 00:35:45.360]  他曾經淫亂
[00:35:45.360 --> 00:35:47.360]  他曾經殺人 他曾經做了這些
[00:35:47.360 --> 00:35:49.360]  壞事 他覺得這些是好大的事情
[00:35:49.360 --> 00:35:51.360]  這些真的是大得不得了的
[00:35:51.360 --> 00:35:53.360]  罪惡 他就一直在背
[00:35:53.360 --> 00:35:55.360]  一直在背 一直在那邊認罪
[00:35:55.360 --> 00:35:57.360]  一直在認罪 可是他從來
[00:35:57.360 --> 00:35:59.360]  沒有得到赦罪的平安
[00:35:59.360 --> 00:36:03.360]  現在你問我怎麼樣
[00:36:03.360 --> 00:36:05.360]  請問他該怎麼辦
[00:36:05.360 --> 00:36:07.360]  繼續認罪下去
[00:36:07.360 --> 00:36:09.360]  他應該怎麼辦
[00:36:09.360 --> 00:36:11.360]  繼續認罪下去嗎
[00:36:11.360 --> 00:36:17.360]  聖經上告訴我們說
[00:36:17.360 --> 00:36:19.360]  我們接著
[00:36:19.360 --> 00:36:21.360]  以父所說第一章第七節說
[00:36:21.360 --> 00:36:23.360]  接著愛子的血
[00:36:23.360 --> 00:36:25.360]  我們得贖
[00:36:25.360 --> 00:36:27.360]  是憑著基督的什麼
[00:36:27.360 --> 00:36:29.360]  寶血
[00:36:29.360 --> 00:36:33.360]  我們是憑著耶穌基督的寶血
[00:36:33.360 --> 00:36:35.360]  是因著耶穌基督為我們低死之價
[00:36:35.360 --> 00:36:37.360]  因著祂死流出的血
[00:36:37.360 --> 00:36:39.360]  血代表生命 剛才我已經講了
[00:36:39.360 --> 00:36:41.360]  因此
[00:36:41.360 --> 00:36:43.360]  當我們每次聖餐紀念著
[00:36:43.360 --> 00:36:45.360]  我們說祂的寶血
[00:36:45.360 --> 00:36:47.360]  你知道為什麼要用寶這個字嗎
[00:36:47.360 --> 00:36:51.360]  這個寶就代表這是重價
[00:36:51.360 --> 00:36:53.360]  這是何等寶貴
[00:36:53.360 --> 00:36:55.360]  你我的生命尚且寶貴
[00:36:55.360 --> 00:36:59.360]  更何況耶穌基督神的愛子
[00:36:59.360 --> 00:37:01.360]  祂的生命豈不是更是寶貴
[00:37:01.360 --> 00:37:03.360]  是無價
[00:37:03.360 --> 00:37:05.360]  是沒有辦法priceless
[00:37:05.360 --> 00:37:07.360]  是不是
[00:37:07.360 --> 00:37:09.360]  前宗之輩 這樣子的一位主
[00:37:09.360 --> 00:37:11.360]  為我們定在死之價上面
[00:37:11.360 --> 00:37:13.360]  祂流出的寶血
[00:37:13.360 --> 00:37:15.360]  使得若不流血
[00:37:15.360 --> 00:37:17.360]  罪就不得赦免
[00:37:17.360 --> 00:37:19.360]  聖經上告訴我們
[00:37:19.360 --> 00:37:21.360]  因此
[00:37:21.360 --> 00:37:23.360]  因著祂的流血
[00:37:23.360 --> 00:37:25.360]  我們的罪得赦免
[00:37:25.360 --> 00:37:29.360]  我們一點都不是
[00:37:29.360 --> 00:37:31.360]  靠著我們任何的功勞
