
[00:00:00.000 --> 00:00:02.000]  好 今天的題目
[00:19:58.000 --> 00:20:02.000]  你一樣是殷勤服侍主
[00:20:02.000 --> 00:20:05.000]  你一樣是全心全意服侍主
[00:20:05.000 --> 00:20:07.000]  上帝都喜悅
[00:20:07.000 --> 00:20:08.000]  都悅立
[00:20:08.000 --> 00:20:09.000]  無論你是結了婚
[00:20:09.000 --> 00:20:11.000]  還是單身
[00:20:11.000 --> 00:20:13.000]  Amen
[00:20:13.000 --> 00:20:17.000]  大家不要不留心34節
[00:20:17.000 --> 00:20:18.000]  剛才你們讀了一句
[00:20:18.000 --> 00:20:20.000]  那句說的
[00:20:20.000 --> 00:20:22.000]  我們要討主喜悅
[00:20:22.000 --> 00:20:24.000]  有一個很重要的條件
[00:20:24.000 --> 00:20:27.000]  這個條件是我們的生命
[00:20:27.000 --> 00:20:28.000]  我們的生命
[00:20:28.000 --> 00:20:32.000]  我們是身體靈魂都要聖潔
[00:20:32.000 --> 00:20:33.000]  他特別提到
[00:20:33.000 --> 00:20:36.000]  獨身那些更加要留意
[00:20:36.000 --> 00:20:39.000]  身體靈魂都要聖潔
[00:20:39.000 --> 00:20:41.000]  全人都要聖潔
[00:20:41.000 --> 00:20:42.000]  身體靈魂
[00:20:42.000 --> 00:20:44.000]  即是包括我們全人
[00:20:44.000 --> 00:20:48.000]  不要讓自己掉進一個陷阱
[00:20:48.000 --> 00:20:50.000]  不要以為自己獨身厲害一點
[00:20:50.000 --> 00:20:53.000]  其實我們把自己放進一個陷阱
[00:20:53.000 --> 00:20:55.000]  不知道發生什麼事
[00:20:55.000 --> 00:20:57.000]  很多人以為
[00:20:57.000 --> 00:20:59.000]  很開心
[00:20:59.000 --> 00:21:00.000]  我自由了
[00:21:00.000 --> 00:21:01.000]  外面的價值觀
[00:21:01.000 --> 00:21:02.000]  所有東西
[00:21:02.000 --> 00:21:06.000]  我不需要被一張婚書綁住
[00:21:06.000 --> 00:21:09.000]  我可以有更多時間
[00:21:09.000 --> 00:21:10.000]  他以為服侍主
[00:21:10.000 --> 00:21:13.000]  原來他自己根本控制不了自己
[00:21:13.000 --> 00:21:17.000]  所以他可能有不恰當的婚外性行為
[00:21:17.000 --> 00:21:21.000]  他有另外的同居生活
[00:21:21.000 --> 00:21:24.000]  其實他不是專心服侍主
[00:21:24.000 --> 00:21:28.000]  如果人活在不聖潔當中
[00:21:28.000 --> 00:21:30.000]  如果人活在罪當中
[00:21:30.000 --> 00:21:34.000]  是不可能專心服侍主
[00:21:34.000 --> 00:21:36.000]  那怎麼會土處喜悅呢
[00:21:36.000 --> 00:21:38.000]  是不可能的事
[00:21:38.000 --> 00:21:40.000]  所以無論你是單身
[00:21:40.000 --> 00:21:42.000]  無論你是獨身
[00:21:42.000 --> 00:21:44.000]  聖潔的生活
[00:21:44.000 --> 00:21:50.000]  是我們抵抗屬靈疾病的抗生素
[00:21:50.000 --> 00:21:52.000]  真的
[00:21:52.000 --> 00:21:54.000]  如果我們沒有抗生素
[00:21:54.000 --> 00:21:57.000]  病毒就把我們打殘
[00:21:57.000 --> 00:22:00.000]  和新冠一樣厲害
[00:22:00.000 --> 00:22:01.000]  可能更厲害
[00:22:01.000 --> 00:22:04.000]  因為摧毀是去到永遠
[00:22:04.000 --> 00:22:06.000]  說到活出聖潔
[00:22:06.000 --> 00:22:08.000]  專心服侍主
[00:22:08.000 --> 00:22:10.000]  當我預備的時候
[00:22:10.000 --> 00:22:12.000]  我不期然就一定想起
[00:22:12.000 --> 00:22:14.000]  一個很重要的人
[00:22:14.000 --> 00:22:17.000]  這個我認識他很久了
[00:22:17.000 --> 00:22:18.000]  很多年了
[00:22:18.000 --> 00:22:21.000]  這個大家在座
[00:22:21.000 --> 00:22:23.000]  看下去都應該會認識的
[00:22:23.000 --> 00:22:24.000]  就是Pastor Pam
[00:22:24.000 --> 00:22:26.000]  他今天也坐在這裡
[00:22:26.000 --> 00:22:27.000]  這堂崇拜
[00:22:27.000 --> 00:22:29.000]  Pastor Pam
[00:22:29.000 --> 00:22:31.000]  我認識了他很多年了
[00:22:31.000 --> 00:22:32.000]  因為他全職服侍
[00:22:32.000 --> 00:22:35.000]  上帝已經踏入第20年頭
[00:22:35.000 --> 00:22:37.000]  而我呢
[00:22:37.000 --> 00:22:39.000]  差不多都16年了
[00:22:39.000 --> 00:22:41.000]  即是我跟隨了他的服侍
[00:22:41.000 --> 00:22:43.000]  已經16年的時間
[00:22:43.000 --> 00:22:46.000]  我見證著這位牧者
[00:22:46.000 --> 00:22:48.000]  他怎樣去專心
[00:22:48.000 --> 00:22:52.000]  專一服侍上帝
[00:22:52.000 --> 00:22:56.000]  這裡有牧區的羊
[00:22:56.000 --> 00:22:59.000]  請問牧區叫什麼名字
[00:22:59.000 --> 00:23:00.000]  迦勒區
[00:23:00.000 --> 00:23:03.000]  迦勒區裡面有個很重要
[00:23:03.000 --> 00:23:05.000]  迦勒有個很重要的生命質素
[00:23:05.000 --> 00:23:07.000]  你們的牧區牧
[00:23:07.000 --> 00:23:08.000]  就是有這個金序質素
[00:23:08.000 --> 00:23:11.000]  就是迦勒有另一個心智
[00:23:11.000 --> 00:23:14.000]  專一跟從神
[00:23:14.000 --> 00:23:16.000]  這個也是Pastor Pam
[00:23:16.000 --> 00:23:18.000]  很喜歡迦勒的緣故
[00:23:18.000 --> 00:23:20.000]  我還記得我剛入職的時候
[00:23:20.000 --> 00:23:22.000]  他是教會的行政主任
[00:23:22.000 --> 00:23:25.000]  而我就是他的副手
[00:23:25.000 --> 00:23:27.000]  由於我跟他都是單身
[00:23:27.000 --> 00:23:29.000]  現在還是單身
[00:23:29.000 --> 00:23:30.000]  我跟他都是單身
[00:23:30.000 --> 00:23:32.000]  他當時跟我說
[00:23:32.000 --> 00:23:36.000]  他說當我們還是單身的時候
[00:23:36.000 --> 00:23:40.000]  我們要更多時間給上帝用
[00:23:40.000 --> 00:23:42.000]  因為有家庭的弟兄姊妹
[00:23:42.000 --> 00:23:47.000]  一定需要分一些時間給家庭用
[00:23:47.000 --> 00:23:54.000]  這句話也成為我在教會服侍的起步
[00:23:54.000 --> 00:23:56.000]  我還當單身
[00:23:56.000 --> 00:23:59.000]  我就要盡心服侍上帝
[00:23:59.000 --> 00:24:01.000]  但他不只是說
[00:24:01.000 --> 00:24:03.000]  因為他自己先去做
[00:24:03.000 --> 00:24:06.000]  他真的自己先去走
[00:24:06.000 --> 00:24:08.000]  當我去問他
[00:24:08.000 --> 00:24:11.000]  我問他可不可以今天分享這件事
[00:24:11.000 --> 00:24:14.000]  他第一個反應是
[00:24:14.000 --> 00:24:17.000]  我沒有獨身的恩賜
[00:24:17.000 --> 00:24:19.000]  他很快就呆了
[00:24:19.000 --> 00:24:20.000]  就在那個位置
[00:24:20.000 --> 00:24:21.000]  他呆了
[00:24:21.000 --> 00:24:22.000]  我沒有獨身的恩賜
[00:24:22.000 --> 00:24:24.000]  我說我知道
[00:24:24.000 --> 00:24:26.000]  我說正正是這樣
[00:24:26.000 --> 00:24:29.000]  不是有獨身的恩賜才專一服侍上帝
[00:24:29.000 --> 00:24:31.000]  而是在你等候的過程當中
[00:24:31.000 --> 00:24:34.000]  你怎樣去專一服侍上帝
[00:24:34.000 --> 00:24:37.000]  你怎樣去專注跟從上帝
[00:24:37.000 --> 00:24:39.000]  今天他什麼年歲
[00:24:39.000 --> 00:24:41.000]  如果大家熟悉的或者有他facebook的
[00:24:41.000 --> 00:24:43.000]  大約都知道
[00:24:43.000 --> 00:24:46.000]  但他仍然忠心服侍上帝
[00:24:46.000 --> 00:24:48.000]  謹守著這個教會
[00:24:48.000 --> 00:24:51.000]  大家都知道
[00:24:51.000 --> 00:24:55.000]  這不是我們要學習的榜樣嗎
[00:24:55.000 --> 00:24:57.000]  當我們還作單身的時候
[00:24:57.000 --> 00:24:59.000]  你有沒有獨身恩賜也好
[00:24:59.000 --> 00:25:00.000]  還是你在等候也好
[00:25:00.000 --> 00:25:03.000]  你是將時間去自己享受
[00:25:03.000 --> 00:25:06.000]  還是我專心跟隨主
[00:25:06.000 --> 00:25:10.000]  難怪你經常寫情信給上帝
[00:25:10.000 --> 00:25:12.000]  上帝又寫情信給你
[00:25:12.000 --> 00:25:17.000]  這是很美好的生命
[00:25:17.000 --> 00:25:20.000]  值不值得我們學習呢
[00:25:20.000 --> 00:25:21.000]  所以我在此鼓勵大家
[00:25:21.000 --> 00:25:24.000]  如果你現在還是單身
[00:25:24.000 --> 00:25:26.000]  無論你是男還是女
[00:25:26.000 --> 00:25:28.000]  有沒有獨身恩賜
[00:25:28.000 --> 00:25:32.000]  還是你仍然等候上帝
[00:25:32.000 --> 00:25:37.000]  願不願意過一個聖潔的生活
[00:25:37.000 --> 00:25:39.000]  專一跟隨主
[00:25:39.000 --> 00:25:43.000]  我在此也挑戰結婚的弟兄姊妹
[00:25:43.000 --> 00:25:45.000]  就算你在婚姻當中
[00:25:45.000 --> 00:25:49.000]  又願不願意過一個聖潔的生活
[00:25:49.000 --> 00:25:52.000]  專心跟隨主
[00:25:52.000 --> 00:25:55.000]  無論你是單身還是結婚
[00:25:55.000 --> 00:25:59.000]  我們都要有一個聖潔的生活
[00:25:59.000 --> 00:26:03.000]  將最好的呈獻給上帝
[00:26:03.000 --> 00:26:07.000]  這個非常重要
[00:26:07.000 --> 00:26:09.000]  到第三個錦囊
[00:26:09.000 --> 00:26:11.000]  主的恩典
[00:26:11.000 --> 00:26:13.000]  獨身也精彩
[00:26:13.000 --> 00:26:15.000]  我們一起讀這三節聖經
[00:26:15.000 --> 00:26:16.000]  一二三
[00:26:29.000 --> 00:26:47.000]  (下課時間)
[00:26:47.000 --> 00:26:48.000]  寶萊又來了
[00:26:48.000 --> 00:26:49.000]  出嫁也好
[00:26:49.000 --> 00:26:50.000]  不出嫁也好
[00:26:50.000 --> 00:26:52.000]  我們寶萊很好
[00:26:52.000 --> 00:26:56.000]  其實他在這裡想說什麼呢
[00:26:56.000 --> 00:26:58.000]  先讀三十六節
[00:26:58.000 --> 00:27:00.000]  三十六節提到
[00:27:00.000 --> 00:27:04.000]  自己待他的女兒
[00:27:04.000 --> 00:27:07.000]  和合本的翻譯
[00:27:07.000 --> 00:27:08.000]  和合本的翻譯
[00:27:08.000 --> 00:27:10.000]  通常在傳統的解釋
[00:27:10.000 --> 00:27:14.000]  是解釋父親和女兒的關係
[00:27:14.000 --> 00:27:18.000]  不過原來在聖經的原文
[00:27:18.000 --> 00:27:21.000]  女兒是年輕的女子
[00:27:21.000 --> 00:27:23.000]  未婚的女子
[00:27:23.000 --> 00:27:26.000]  而NIV的翻譯是virgin
[00:27:26.000 --> 00:27:28.000]  而很多聖經的翻譯
[00:27:28.000 --> 00:27:30.000]  有不同版本的翻譯
[00:27:30.000 --> 00:27:32.000]  或者在聖經書中
[00:27:32.000 --> 00:27:35.000]  很多聖經研究的都會這樣看
[00:27:35.000 --> 00:27:39.000]  可能是說一對已經訂婚的男女
[00:27:39.000 --> 00:27:41.000]  不過過了適婚年齡
[00:27:41.000 --> 00:27:43.000]  遲遲都未結婚
[00:27:43.000 --> 00:27:45.000]  為什麼遲遲都未結婚呢
[00:27:45.000 --> 00:27:46.000]  已經訂婚了
[00:27:46.000 --> 00:27:48.000]  為什麼不結婚呢
[00:27:48.000 --> 00:27:50.000]  等於拍拖了拍拖了拍拖了
[00:27:50.000 --> 00:27:52.000]  拍了很久都不結婚
[00:27:52.000 --> 00:27:55.000]  為什麼不結婚呢
[00:27:55.000 --> 00:27:57.000]  因為當時的哥倫多教會
[00:27:57.000 --> 00:27:59.000]  這就不關現在的事
[00:27:59.000 --> 00:28:01.000]  當時的哥倫多教會
[00:28:01.000 --> 00:28:03.000]  正在鼓吹禁錮主義
[00:28:03.000 --> 00:28:06.000]  他們覺得這可能是神聖一點
[00:28:06.000 --> 00:28:08.000]  地位超越一點
[00:28:08.000 --> 00:28:11.000]  所以可能有這樣的機會
[00:28:11.000 --> 00:28:13.000]  他們遲遲都未結婚
[00:28:13.000 --> 00:28:15.000]  不過保羅認為
[00:28:15.000 --> 00:28:16.000]  如果過了一年歲
[00:28:16.000 --> 00:28:18.000]  事有當行
[00:28:18.000 --> 00:28:21.000]  就應該隨意辦事
[00:28:21.000 --> 00:28:23.000]  結婚不算有罪
[00:28:23.000 --> 00:28:27.000]  兩人成親就是了
[00:28:27.000 --> 00:28:30.000]  什麼叫做事有當行呢
[00:28:30.000 --> 00:28:32.000]  即是說要解決
[00:28:32.000 --> 00:28:35.000]  感情上和生理上的需要
[00:28:35.000 --> 00:28:38.000]  如果你到了適婚年齡
[00:28:38.000 --> 00:28:40.000]  而你感情上和生理上有需要
[00:28:40.000 --> 00:28:42.000]  就應該結婚
[00:28:42.000 --> 00:28:43.000]  否則你就將自己
[00:28:43.000 --> 00:28:46.000]  扔進一個罪的陷阱裡
[00:28:46.000 --> 00:28:48.000]  所以保羅說
[00:28:48.000 --> 00:28:51.000]  你一定要過一個聖潔生活
[00:28:51.000 --> 00:28:53.000]  但他在三十七節就說
[00:28:53.000 --> 00:28:55.000]  人如果心裏堅定
[00:28:55.000 --> 00:28:57.000]  就由自己作主
[00:28:57.000 --> 00:29:00.000]  心裏留下不出嫁
[00:29:00.000 --> 00:29:02.000]  這樣又是好
[00:29:02.000 --> 00:29:03.000]  這裏說什麼
[00:29:03.000 --> 00:29:04.000]  就說保羅自己
[00:29:04.000 --> 00:29:05.000]  好像保羅一樣
[00:29:05.000 --> 00:29:07.000]  有獨身恩賜的人
[00:29:07.000 --> 00:29:09.000]  怎樣可以堅定
[00:29:09.000 --> 00:29:10.000]  就是因為他有獨身恩賜
[00:29:10.000 --> 00:29:12.000]  才會堅定
[00:29:12.000 --> 00:29:14.000]  否則很難堅定
[00:29:14.000 --> 00:29:19.000]  如果大家還有一點印象
[00:29:19.000 --> 00:29:22.000]  其實在第七章早期
[00:29:22.000 --> 00:29:24.000]  第七節和第九節
[00:29:24.000 --> 00:29:28.000]  保羅已經警告過我們
[00:29:28.000 --> 00:29:29.000]  他警告我們什麼呢
[00:29:29.000 --> 00:29:30.000]  看看第七節
[00:29:30.000 --> 00:29:33.000]  他說我願意眾人像我一樣
[00:29:33.000 --> 00:29:35.000]  只是各人領受神的恩賜
[00:29:35.000 --> 00:29:36.000]  一個是這樣
[00:29:36.000 --> 00:29:38.000]  一個是這樣
[00:29:38.000 --> 00:29:40.000]  保羅自己有獨身恩賜
[00:29:40.000 --> 00:29:41.000]  所以我們不知道
[00:29:41.000 --> 00:29:43.000]  保羅原本有沒有結過婚
[00:29:43.000 --> 00:29:45.000]  還是他從來沒有結過婚
[00:29:45.000 --> 00:29:48.000]  不過他當時是單身
[00:29:48.000 --> 00:29:50.000]  但他當時已經有獨身恩賜
[00:29:50.000 --> 00:29:52.000]  所以他願眾人是這樣的
[00:29:52.000 --> 00:29:55.000]  他可以專心服侍主
[00:29:55.000 --> 00:29:57.000]  保羅的獨身恩賜
[00:29:57.000 --> 00:30:02.000]  所以第九節他再提醒大家
[00:30:02.000 --> 00:30:04.000]  倘若自己禁止不住
[00:30:04.000 --> 00:30:06.000]  就可以嫁娶
[00:30:06.000 --> 00:30:07.000]  與其辱火攻心
[00:30:07.000 --> 00:30:10.000]  倒不如嫁娶為妙
[00:30:10.000 --> 00:30:12.000]  所以保羅不是說
[00:30:12.000 --> 00:30:13.000]  你一定不結婚
[00:30:13.000 --> 00:30:15.000]  還是一定要結婚
[00:30:15.000 --> 00:30:18.000]  而是每一個人都應該
[00:30:18.000 --> 00:30:21.000]  不要將自己放一個罪的陷阱
[00:30:21.000 --> 00:30:24.000]  這是最不智的
[00:30:24.000 --> 00:30:27.000]  因為當我們犯罪得罪上帝的時候
[00:30:27.000 --> 00:30:29.000]  我們就不可以討神喜悅
[00:30:29.000 --> 00:30:35.000]  不可以專心服侍神
[00:30:35.000 --> 00:30:38.000]  其實獨身的恩賜和婚姻
[00:30:38.000 --> 00:30:41.000]  都是上帝所賜的恩典
[00:30:41.000 --> 00:30:43.000]  是恩典
[00:30:43.000 --> 00:30:46.000]  如果我們恰當在上帝裡面生活
[00:30:46.000 --> 00:30:51.000]  兩者都可以活出美好豐盛的生命
[00:30:51.000 --> 00:30:53.000]  同不同意嗎?
[00:30:53.000 --> 00:30:55.000]  我希望你們同意
[00:30:55.000 --> 00:30:59.000]  上次陳牧師說
[00:30:59.000 --> 00:31:02.000]  留給我講獨身恩賜
[00:31:02.000 --> 00:31:04.000]  因為這個實實在在
[00:31:04.000 --> 00:31:06.000]  是聖靈很大的恩典
[00:31:06.000 --> 00:31:08.000]  上帝很大的恩典
[00:31:08.000 --> 00:31:10.000]  當我離婚之後
[00:31:10.000 --> 00:31:16.000]  從迷失 破碎 到迴轉 重見
[00:31:16.000 --> 00:31:18.000]  我當時真的認為
[00:31:18.000 --> 00:31:20.000]  我必須有另一段感情
[00:31:20.000 --> 00:31:23.000]  有另一段婚姻
[00:31:23.000 --> 00:31:26.000]  由於我前夫早已再婚
[00:31:26.000 --> 00:31:28.000]  所以我迴轉的初期
[00:31:28.000 --> 00:31:32.000]  第一次第一次見全道人
[00:31:32.000 --> 00:31:34.000]  我就馬上問這個問題
[00:31:34.000 --> 00:31:37.000]  其實我可以再婚嗎?
[00:31:37.000 --> 00:31:41.000]  你明白我內心在想什麼吧
[00:31:41.000 --> 00:31:44.000]  當時的全道人說
[00:31:44.000 --> 00:31:47.000]  按你的情況是可以的
[00:31:47.000 --> 00:31:49.000]  教會也不會反對
[00:31:49.000 --> 00:31:52.000]  不過記住和基督徒結婚
[00:31:52.000 --> 00:31:54.000]  我聽到了
[00:31:54.000 --> 00:31:55.000]  我聽到之後
[00:31:55.000 --> 00:31:57.000]  我當然留心
[00:31:57.000 --> 00:31:58.000]  我的心在那裡
[00:31:58.000 --> 00:32:00.000]  其實人很有趣
[00:32:00.000 --> 00:32:01.000]  你的心在那裡
[00:32:01.000 --> 00:32:04.000]  你做的行為就會偏向那裡
[00:32:04.000 --> 00:32:06.000]  我當然留意我身邊
[00:32:06.000 --> 00:32:08.000]  有沒有人對我特別好的弟兄
[00:32:08.000 --> 00:32:11.000]  你覺得特別有機會的弟兄
[00:32:11.000 --> 00:32:13.000]  自然會這樣想
[00:32:13.000 --> 00:32:17.000]  當我認為某某是Mr.Right的時候
[00:32:17.000 --> 00:32:18.000]  就麻煩了
[00:32:18.000 --> 00:32:21.000]  我現在不讓弟兄姊妹
[00:32:21.000 --> 00:32:22.000]  我經常說
[00:32:22.000 --> 00:32:25.000]  不准用求籤式的方法讀聖經
[00:32:25.000 --> 00:32:27.000]  揭開聖經一篤
[00:32:27.000 --> 00:32:29.000]  一篤上上籤
[00:32:29.000 --> 00:32:32.000]  還不是這個
[00:32:32.000 --> 00:32:34.000]  死定了
[00:32:34.000 --> 00:32:36.000]  我就死定了
[00:32:36.000 --> 00:32:38.000]  我感恩上帝很快出手
[00:32:38.000 --> 00:32:40.000]  什麼叫做很快出手
[00:32:40.000 --> 00:32:44.000]  弟兄很快就拖了另一個姐妹出來拍拖
[00:32:44.000 --> 00:32:46.000]  多好啊
[00:32:46.000 --> 00:32:48.000]  上帝的恩典夠用
[00:32:48.000 --> 00:32:50.000]  我告訴你們
[00:32:50.000 --> 00:32:52.000]  不過上帝的恩典
[00:32:52.000 --> 00:32:54.000]  是多過我所想所求
[00:32:54.000 --> 00:32:58.000]  正正是我要放下這個失望的假象
[00:32:58.000 --> 00:32:59.000]  祂的醫治
[00:32:59.000 --> 00:33:00.000]  祂的愛
[00:33:00.000 --> 00:33:03.000]  就帶出一個全新的我
[00:33:03.000 --> 00:33:05.000]  一個完全我以前不知道
[00:33:05.000 --> 00:33:10.000]  在我裡面會是這樣的我
[00:33:10.000 --> 00:33:13.000]  當上帝的愛不斷進入的時候
[00:33:13.000 --> 00:33:16.000]  我的苦澀不斷地離開
[00:33:16.000 --> 00:33:21.000]  我以前就算身邊的同事陪我去卡拉OK
[00:33:21.000 --> 00:33:22.000]  去哪裡玩
[00:33:22.000 --> 00:33:24.000]  去到三更半夜也好
[00:33:24.000 --> 00:33:25.000]  我三更半夜回到家
[00:33:25.000 --> 00:33:27.000]  就繼續坐在窗台哭
[00:33:27.000 --> 00:33:30.000]  苦澀沒有離開我
[00:33:30.000 --> 00:33:32.000]  我仍然覺得
[00:33:32.000 --> 00:33:34.000]  為什麼我要被拋棄那個呢
[00:33:34.000 --> 00:33:38.000]  為什麼我不可以有自己的家庭呢
[00:33:38.000 --> 00:33:40.000]  不過很有趣
[00:33:40.000 --> 00:33:42.000]  越多上帝的愛
[00:33:42.000 --> 00:33:44.000]  我越賭心裡的東西
[00:33:44.000 --> 00:33:46.000]  這些東西不知道為什麼會自己走
[00:33:46.000 --> 00:33:48.000]  會真的離開
[00:33:48.000 --> 00:33:50.000]  你越多上帝的話
[00:33:50.000 --> 00:33:53.000]  慢慢的苦澀就不見了
[00:33:53.000 --> 00:33:55.000]  我由失眠
[00:33:55.000 --> 00:33:57.000]  我就走出廳跟上帝聊天
[00:33:57.000 --> 00:33:59.000]  東聊西聊
[00:33:59.000 --> 00:34:00.000]  說著說著
[00:34:00.000 --> 00:34:03.000]  一個小時就回到房間睡覺
[00:34:03.000 --> 00:34:04.000]  大家都知道
[00:34:04.000 --> 00:34:06.000]  現在我不用五分鐘就睡著了
[00:34:06.000 --> 00:34:08.000]  不知多好
[00:34:08.000 --> 00:34:10.000]  苦澀是騙不了人的
[00:34:10.000 --> 00:34:12.000]  我從來不會
[00:34:12.000 --> 00:34:15.000]  我現在很開心地去別人的婚禮
[00:34:15.000 --> 00:34:18.000]  我裡面很替別人高興
[00:34:18.000 --> 00:34:19.000]  我真的很開心
[00:34:19.000 --> 00:34:21.000]  我覺得我很開心
[00:34:21.000 --> 00:34:22.000]  祝福你
[00:34:22.000 --> 00:34:23.000]  很開心
[00:34:23.000 --> 00:34:25.000]  我知道苦澀裡面沒有
[00:34:25.000 --> 00:34:26.000]  如果我有
[00:34:26.000 --> 00:34:31.000]  我不可以打從心底的喜樂出來
[00:34:31.000 --> 00:34:33.000]  更重要的是
[00:34:33.000 --> 00:34:34.000]  在自由當中
[00:34:34.000 --> 00:34:36.000]  我很享受
[00:34:36.000 --> 00:34:39.000]  我可以全時間去服侍上帝
[00:34:39.000 --> 00:34:42.000]  我可以完全自由地安排時間
[00:34:42.000 --> 00:34:44.000]  給上帝使用
[00:34:44.000 --> 00:34:45.000]  這個我真的很享受
[00:34:45.000 --> 00:34:48.000]  我不用擔心去教人
[00:34:48.000 --> 00:34:51.000]  不過我想跟結了婚的弟兄姊妹說
[00:34:51.000 --> 00:34:52.000]  教人是要的
[00:34:52.000 --> 00:34:54.000]  不要聽錯了
[00:34:54.000 --> 00:34:56.000]  是絕對需要的
[00:34:56.000 --> 00:34:59.000]  而且你們要有交代
[00:34:59.000 --> 00:35:02.000]  真的不可以武美飛驒
[00:35:02.000 --> 00:35:05.000]  是應該對你的配偶交代
[00:35:05.000 --> 00:35:07.000]  你有責任這樣做
[00:35:07.000 --> 00:35:09.000]  你對你的家庭有責任這樣做
[00:35:09.000 --> 00:35:12.000]  當我覺得我裡面這麼開心的時候
[00:35:12.000 --> 00:35:14.000]  突然要直堂
[00:35:14.000 --> 00:35:17.000]  既然直堂
[00:35:17.000 --> 00:35:20.000]  我可以為上帝做些什麼呢
[00:35:20.000 --> 00:35:23.000]  不如我自己做一次恩賜調查
[00:35:23.000 --> 00:35:25.000]  拿本書做一次恩賜調查
[00:35:25.000 --> 00:35:26.000]  一做
[00:35:26.000 --> 00:35:28.000]  最高分的
[00:35:28.000 --> 00:35:30.000]  其實我之前也沒想過
[00:35:30.000 --> 00:35:32.000]  當然是教導的恩賜
[00:35:32.000 --> 00:35:33.000]  最高分
[00:35:33.000 --> 00:35:34.000]  今天不說了
[00:35:34.000 --> 00:35:37.000]  第二高分我就更加驚訝了
[00:35:37.000 --> 00:35:40.000]  已經是獨身的恩賜
[00:35:40.000 --> 00:35:41.000]  嘩
[00:35:41.000 --> 00:35:44.000]  但我知道之後我又很開心
[00:35:44.000 --> 00:35:46.000]  我還記得沒來之前
[00:35:46.000 --> 00:35:47.000]  一次聊天
[00:35:47.000 --> 00:35:48.000]  我告訴陳牧師
[00:35:48.000 --> 00:35:49.000]  陳牧師說
[00:35:49.000 --> 00:35:51.000]  你真的有獨身恩賜
[00:35:51.000 --> 00:35:53.000]  我說真的
[00:35:53.000 --> 00:35:55.000]  但你知道的
[00:35:55.000 --> 00:35:57.000]  我不知道為什麼知道之後
[00:35:57.000 --> 00:35:59.000]  我有一個很大的滿足
[00:35:59.000 --> 00:36:01.000]  有一個很大的感恩的心情
[00:36:01.000 --> 00:36:02.000]  真的很有趣
[00:36:02.000 --> 00:36:05.000]  直堂之後弟兄姊妹都知道
[00:36:05.000 --> 00:36:09.000]  相對地我比較晚離開教會
[00:36:09.000 --> 00:36:13.000]  相對地我睡得比較少
[00:36:13.000 --> 00:36:14.000]  大家放心
[00:36:14.000 --> 00:36:17.000]  我會照顧好自己的身體
[00:36:17.000 --> 00:36:19.000]  不過我裡面真的開心
[00:36:19.000 --> 00:36:22.000]  很開心的是我有一個很自由的生命
[00:36:22.000 --> 00:36:24.000]  去服侍上帝
[00:36:24.000 --> 00:36:26.000]  那個焦點自己知道
[00:36:26.000 --> 00:36:28.000]  究竟你是不是焦點去跟隨主
[00:36:28.000 --> 00:36:29.000]  去服侍主
[00:36:29.000 --> 00:36:30.000]  還是
[00:36:30.000 --> 00:36:31.000]  嘩
[00:36:31.000 --> 00:36:33.000]  我可以很自由去做很多不同的事
[00:36:33.000 --> 00:36:34.000]  是吧
[00:36:34.000 --> 00:36:35.000]  不過很有趣
[00:36:35.000 --> 00:36:37.000]  當你們覺得我放了很多時間
[00:36:37.000 --> 00:36:39.000]  我都知道我真的放了很多時間
[00:36:39.000 --> 00:36:41.000]  去服侍上帝
[00:36:41.000 --> 00:36:44.000]  但不代表我其他東西都沒有了
[00:36:44.000 --> 00:36:47.000]  我仍然有更多時間和弟兄姊妹去吃飯
[00:36:47.000 --> 00:36:48.000]  去看電影
[00:36:48.000 --> 00:36:50.000]  去商交
[00:36:50.000 --> 00:36:51.000]  今天又有
[00:36:51.000 --> 00:36:53.000]  弟兄姊妹說要去看電影
[00:36:53.000 --> 00:36:54.000]  真的很好
[00:36:54.000 --> 00:36:56.000]  說完道可以下個星期
[00:36:56.000 --> 00:36:59.000]  真的很好
[00:36:59.000 --> 00:37:00.000]  我很開心
[00:37:00.000 --> 00:37:01.000]  很享受
[00:37:01.000 --> 00:37:02.000]  但同樣地
[00:37:02.000 --> 00:37:03.000]  我很享受
[00:37:03.000 --> 00:37:06.000]  我又不介意自己一個人回家吃飯
[00:37:06.000 --> 00:37:08.000]  昨天有人送了粽給我
[00:37:08.000 --> 00:37:10.000]  於是我回家就自己一個人吃粽
[00:37:10.000 --> 00:37:12.000]  我又很開心
[00:37:12.000 --> 00:37:15.000]  我又很享受自己的生活
[00:37:15.000 --> 00:37:17.000]  所以那樣東西是
[00:37:17.000 --> 00:37:18.000]  我真的很感謝主
[00:37:18.000 --> 00:37:21.000]  因為我覺得我無論在哪裡都好
[00:37:21.000 --> 00:37:23.000]  祂都會和我一起
[00:37:23.000 --> 00:37:25.000]  祂都會和我一起
[00:37:25.000 --> 00:37:27.000]  我覺得自從我取回
[00:37:27.000 --> 00:37:29.000]  我在上帝裡面的身份
[00:37:29.000 --> 00:37:32.000]  我是祂寶貝的女兒的時候
[00:37:32.000 --> 00:37:35.000]  我這個重新的生命已經不再一樣
[00:37:35.000 --> 00:37:37.000]  我不知道為什麼在過程當中
[00:37:37.000 --> 00:37:38.000]  我真的很感恩
