
[00:00:00.000 --> 00:00:03.500]  很多年前有一天呢 我在教會裡面
[00:20:36.500 --> 00:20:41.500]  就是約翰福音一章16節說
[00:20:41.500 --> 00:20:44.500]  從他豐滿的恩典裡我們都領受了
[00:20:44.500 --> 00:20:45.500]  而且恩上加恩
[00:20:45.500 --> 00:20:47.500]  豐滿的好像跟豐富的有點像
[00:20:47.500 --> 00:20:49.500]  但是有一點不一樣
[00:20:49.500 --> 00:20:52.500]  豐滿的重點在那個滿
[00:20:52.500 --> 00:20:54.500]  就是它是滿足的
[00:20:54.500 --> 00:20:57.500]  也就是這個神的恩典
[00:20:57.500 --> 00:21:01.500]  是滿足你一切所需要的
[00:21:01.500 --> 00:21:04.500]  可以為你個人量身定做的
[00:21:04.500 --> 00:21:07.500]  因為每個人需要的恩典可能是不一樣
[00:21:07.500 --> 00:21:10.500]  這個人可能他需要的恩典是經濟上的恩典
[00:21:10.500 --> 00:21:13.500]  可是這個人可能需要的恩典是身體上的恩典
[00:21:13.500 --> 00:21:16.500]  那個人可能需要的恩典是一個心理上的恩典
[00:21:16.500 --> 00:21:19.500]  每個人需要的恩典不同
[00:21:19.500 --> 00:21:20.500]  神都可以滿足
[00:21:20.500 --> 00:21:24.500]  因為他的恩典是豐滿的
[00:21:24.500 --> 00:21:29.500]  然後這個恩典是倍加的
[00:21:29.500 --> 00:21:31.500]  會長出來的
[00:21:31.500 --> 00:21:35.500]  就是你已經有恩典了
[00:21:35.500 --> 00:21:37.500]  你放心
[00:21:37.500 --> 00:21:40.500]  你不要害怕說已經有恩典了
[00:21:40.500 --> 00:21:42.500]  然後就到這裡為止
[00:21:42.500 --> 00:21:46.500]  沒有神給的恩典是恩上加恩
[00:21:46.500 --> 00:21:49.500]  一直加上去的
[00:21:49.500 --> 00:21:53.500]  所以神若是你已經嘗到主恩的滋味
[00:21:53.500 --> 00:21:55.500]  你不要停在那裡
[00:21:55.500 --> 00:21:56.500]  還有的
[00:21:56.500 --> 00:22:00.500]  還會再給你的
[00:22:00.500 --> 00:22:03.500]  那是一個倍加的恩典
[00:22:03.500 --> 00:22:07.500]  這是神恩典的特質
[00:22:07.500 --> 00:22:10.500]  要領到我們的生命
[00:22:10.500 --> 00:22:14.500]  那講了這麼多神恩典的特質
[00:22:14.500 --> 00:22:19.500]  那我們什麼時候可以領受這樣的恩典呢
[00:22:19.500 --> 00:22:21.500]  我們就要來看
[00:22:21.500 --> 00:22:25.500]  什麼時候我們領受恩典的時機跟資格呢
[00:22:25.500 --> 00:22:28.500]  第一個相信的時候
[00:22:28.500 --> 00:22:30.500]  羅馬書五章一到二節我們一起來念
[00:22:30.500 --> 00:22:32.500]  我們既因性稱義
[00:22:32.500 --> 00:22:36.500]  就藉著我們的主耶穌基督得與神相合
[00:22:36.500 --> 00:22:41.500]  我們又藉著他因性得進入現在所站的這恩典中
[00:22:41.500 --> 00:22:47.500]  並且歡歡喜喜盼望神的榮耀
[00:22:47.500 --> 00:22:50.500]  因性你可以站在恩典中
[00:22:50.500 --> 00:22:53.500]  那雖然這邊講的恩典
[00:22:53.500 --> 00:22:56.500]  還是一個舊恩上的恩典
[00:22:56.500 --> 00:22:59.500]  就是因性稱義的恩典
[00:22:59.500 --> 00:23:02.500]  你因著相信你就會成為一個義人
[00:23:02.500 --> 00:23:06.500]  但是我就說神的恩典
[00:23:06.500 --> 00:23:11.500]  給你的每一項恩典
[00:23:11.500 --> 00:23:15.500]  你只要相信你就會得著
[00:23:15.500 --> 00:23:17.500]  你相信你是個有恩典的人嗎
[00:23:17.500 --> 00:23:20.500]  你相信你就是
[00:23:20.500 --> 00:23:23.500]  你相信在你的生活中會蒙恩嗎
[00:23:23.500 --> 00:23:27.500]  你相信這個恩典就領到你身上
[00:23:27.500 --> 00:23:34.500]  所以相信這是神給我們的一個出路
[00:23:34.500 --> 00:23:37.500]  也是對我們的一個要求
[00:23:37.500 --> 00:23:39.500]  所以你在四福音書上會看見
[00:23:39.500 --> 00:23:43.500]  很多有求於耶穌的來到耶穌的面前
[00:23:43.500 --> 00:23:45.500]  是不是每個人問題都得到解決了呢
[00:23:45.500 --> 00:23:48.500]  不是
[00:23:48.500 --> 00:23:54.500]  只有相信的人問題才得到解決
[00:23:54.500 --> 00:23:58.500]  所以每次當一個人問題得到解決的時候
[00:23:58.500 --> 00:24:02.500]  耶穌總是會告訴他們一句話說
[00:24:02.500 --> 00:24:06.500]  因為你的信救了你
[00:24:06.500 --> 00:24:09.500]  相信是個出路
[00:24:09.500 --> 00:24:13.500]  相信是領受恩典的一個管道
[00:24:13.500 --> 00:24:19.500]  你要相信
[00:24:19.500 --> 00:24:25.500]  有一個人他妹妹得了絕症
[00:24:25.500 --> 00:24:28.500]  得了絕症要死
[00:24:28.500 --> 00:24:31.500]  醫生都已經宣佈說沒有指望
[00:24:31.500 --> 00:24:36.500]  但是這一個人他很愛他的妹妹
[00:24:36.500 --> 00:24:38.500]  他就很傷心
[00:24:38.500 --> 00:24:43.500]  他就到庭院裡面
[00:24:43.500 --> 00:24:45.500]  因為他不想要親眼看見
[00:24:45.500 --> 00:24:47.500]  他妹妹死亡的樣子
[00:24:47.500 --> 00:24:49.500]  他就到庭院裡面
[00:24:49.500 --> 00:24:51.500]  就去跟主耶穌去哭
[00:24:51.500 --> 00:24:53.500]  跟主耶穌說主啊
[00:24:53.500 --> 00:24:55.500]  我只有這樣一個妹妹
[00:24:55.500 --> 00:24:58.500]  請你不要把她接走
[00:24:58.500 --> 00:25:02.500]  你讓她留在這世上
[00:25:02.500 --> 00:25:06.500]  能夠跟我一起長大
[00:25:06.500 --> 00:25:10.500]  他就用一個單純的信心
[00:25:10.500 --> 00:25:12.500]  就來到主面前懇求
[00:25:12.500 --> 00:25:17.500]  就在這樣懇求的時候恩典就來了
[00:25:17.500 --> 00:25:21.500]  恩典就像火花那個燦爛的煙火一樣
[00:25:21.500 --> 00:25:23.500]  就這樣的飄然降臨
[00:25:23.500 --> 00:25:29.500]  他就感覺好像進入到一個非常光輝的時刻裡面
[00:25:29.500 --> 00:25:32.500]  就是有一種當你門恩典的時候
[00:25:32.500 --> 00:25:34.500]  你就有一種飄飄然的感覺
[00:25:34.500 --> 00:25:37.500]  他就好像進入到那一種特殊的境地
[00:25:37.500 --> 00:25:40.500]  然後他裡頭有一個說不出的平安
[00:25:40.500 --> 00:25:44.500]  他不覺得他要跟他妹妹說再見
[00:25:44.500 --> 00:25:50.500]  然後就隔了很久
[00:25:50.500 --> 00:25:53.500]  突然間就回過神來
[00:25:53.500 --> 00:25:57.500]  就想想看還是要進去看看妹妹一眼
[00:25:57.500 --> 00:25:59.500]  所以就又回到屋子裡
[00:25:59.500 --> 00:26:01.500]  當他回到屋子裡就發現
[00:26:01.500 --> 00:26:03.500]  這個屋子裡面的氣氛
[00:26:03.500 --> 00:26:06.500]  跟他剛剛離開的時候是不一樣的
[00:26:06.500 --> 00:26:10.500]  他就看見媽媽的臉上有笑容
[00:26:10.500 --> 00:26:13.500]  然後還沒有看到妹妹
[00:26:13.500 --> 00:26:16.500]  因為妹妹還躺在房間裡面
[00:26:16.500 --> 00:26:19.500]  媽媽就迫不及待跟他說
[00:26:19.500 --> 00:26:22.500]  說你妹妹已經好了
[00:26:22.500 --> 00:26:25.500]  他妹妹已經得醫治了
[00:26:25.500 --> 00:26:28.500]  為什麼就因為這個人的相信
[00:26:28.500 --> 00:26:34.500]  相信恩典就領到
[00:26:34.500 --> 00:26:39.500]  第二個領受恩典的時機及資格是認罪
[00:26:39.500 --> 00:26:41.500]  羅馬書五章二十節我們一起來念
[00:26:41.500 --> 00:26:44.500]  律法本是外天的,教過犯險多
[00:26:44.500 --> 00:26:48.500]  只是罪在哪裡險多,恩典就更險多了
[00:26:48.500 --> 00:26:53.500]  在這一節經文裡面是告訴我們說
[00:26:53.500 --> 00:26:57.500]  罪在哪裡險多,恩典就更險多
[00:26:57.500 --> 00:26:59.500]  以前我念這個經文
[00:26:59.500 --> 00:27:03.500]  我以為就是說一個很多罪的罪人
[00:27:03.500 --> 00:27:07.500]  他會門神更大的恩典
[00:27:07.500 --> 00:27:10.500]  但是我最近讀這個經文
[00:27:10.500 --> 00:27:12.500]  我就發現不是說你犯罪越多
[00:27:12.500 --> 00:27:14.500]  有越多的恩典
[00:27:14.500 --> 00:27:18.500]  我發現這裡講的其實是
[00:27:18.500 --> 00:27:21.500]  當你願意承認你的罪
[00:27:21.500 --> 00:27:26.500]  越多的人會領受越多的恩典
[00:27:26.500 --> 00:27:30.500]  也就是當聖靈顯明我們裡面的罪
[00:27:30.500 --> 00:27:35.500]  當我們的良心顯明我們裡面的罪的時候
[00:27:35.500 --> 00:27:37.500]  我不要把它掩藏起來
[00:27:37.500 --> 00:27:40.500]  我願意來到主的面前認罪
[00:27:40.500 --> 00:27:44.500]  承認我有這樣的罪的時候
[00:27:44.500 --> 00:27:48.500]  恩典就來了
[00:27:48.500 --> 00:27:53.500]  所以在美國有一個馬鞍峰教會
[00:27:53.500 --> 00:27:55.500]  他們有一個醫治復原事工
[00:27:55.500 --> 00:27:59.500]  這個醫治復原事工就是一個小組
[00:27:59.500 --> 00:28:01.500]  那這小組來的是什麼樣的人呢
[00:28:01.500 --> 00:28:03.500]  就是有各種癮的人
[00:28:03.500 --> 00:28:08.500]  有酒癮的人 有毒癮的人 有賭博癮的人 有網路癮的人
[00:28:08.500 --> 00:28:11.500]  那這些人都上癮了沒辦法解除
[00:28:11.500 --> 00:28:13.500]  那通常有這些上癮的人都是掩蓋的
[00:28:13.500 --> 00:28:15.500]  都不敢讓人家知道
[00:28:15.500 --> 00:28:17.500]  是悄悄的上癮的
[00:28:17.500 --> 00:28:19.500]  那問題也沒辦法解決
[00:28:19.500 --> 00:28:21.500]  但是呢 這些人他們就來了
[00:28:21.500 --> 00:28:27.500]  來了呢 他們就願意承認我有這些癮頭
[00:28:27.500 --> 00:28:30.500]  那很奇妙喔 就是一個很簡單的動作
[00:28:30.500 --> 00:28:36.500]  我承認 很奇怪 主就施恩典了
[00:28:36.500 --> 00:28:39.500]  他們就得勝
[00:28:39.500 --> 00:28:46.500]  所以在這個小組裡面就很多的見證
[00:28:46.500 --> 00:28:48.500]  就是呢 喝酒的人不再喝酒了
[00:28:48.500 --> 00:28:50.500]  賭博的人不再賭博了
[00:28:50.500 --> 00:28:53.500]  吸毒的人也不再吸毒了
[00:28:53.500 --> 00:28:56.500]  那他們唯一做的就是來到這個小組
[00:28:56.500 --> 00:29:02.500]  公開承認罪 承認我有這個罪
[00:29:02.500 --> 00:29:07.500]  然後恩典就臨到這個小組裡面
[00:29:07.500 --> 00:29:11.500]  所以認罪是我們領受恩典的時刻
[00:29:11.500 --> 00:29:14.500]  如果我們有什麼罪呢 不要隱藏
[00:29:14.500 --> 00:29:16.500]  罪是見光時
[00:29:16.500 --> 00:29:19.500]  當我們有這個罪 我們不要把它掩蓋
[00:29:19.500 --> 00:29:22.500]  我們公開承認的時候呢
[00:29:22.500 --> 00:29:26.500]  就恩典就來
[00:29:26.500 --> 00:29:29.500]  我們承認之後呢 我們求主施恩會
[00:29:29.500 --> 00:29:33.500]  施恩會我們就會蒙恩典
[00:29:33.500 --> 00:29:37.500]  然後第三呢 什麼時候領受恩典
[00:29:37.500 --> 00:29:42.500]  謙卑 彼得前書五章五節我們一起來念
[00:29:42.500 --> 00:29:45.500]  你們年幼的也要順服年長的
[00:29:45.500 --> 00:29:48.500]  就是你們眾人也都要以謙卑塑邀
[00:29:48.500 --> 00:29:51.500]  彼此順服因為神阻擋驕傲的人
[00:29:51.500 --> 00:29:54.500]  施恩給謙卑的人
[00:29:54.500 --> 00:29:58.500]  那我就不用多解釋謙卑你們都曉得
[00:29:58.500 --> 00:30:01.500]  你們坐在這裡已經很謙卑了
[00:30:01.500 --> 00:30:03.500]  神要施恩給你們
[00:30:03.500 --> 00:30:05.500]  那第四個呢
[00:30:05.500 --> 00:30:09.500]  第四個領受神恩典的時刻 貧窮
[00:30:09.500 --> 00:30:12.500]  我們格林多後書八章九節我們一起來念
[00:30:12.500 --> 00:30:14.500]  你們知道我們主耶穌基督的恩典
[00:30:14.500 --> 00:30:17.500]  祂本來富足卻為你們成了貧窮
[00:30:17.500 --> 00:30:22.500]  叫你們因祂的貧窮可以成為富足
[00:30:22.500 --> 00:30:25.500]  當我們知道我們是貧窮的時候
[00:30:25.500 --> 00:30:28.500]  你就要領受一個富足的恩典
[00:30:28.500 --> 00:30:31.500]  因為耶穌願意為我們的貧窮
[00:30:31.500 --> 00:30:36.500]  放下祂的富足 把祂的富足給我們
[00:30:36.500 --> 00:30:39.500]  叫貧窮我們成為富足
[00:30:39.500 --> 00:30:41.500]  這個貧窮有兩個解釋
[00:30:41.500 --> 00:30:43.500]  一個是靈理的貧窮
[00:30:43.500 --> 00:30:47.500]  就是當你覺得你的禱告呢
[00:30:47.500 --> 00:30:50.500]  你很貧窮 你的禱告很單調
[00:30:50.500 --> 00:30:54.500]  你希望能夠在禱告上的生活更豐富
[00:30:54.500 --> 00:30:56.500]  你要領受恩典了
[00:30:56.500 --> 00:30:59.500]  你在禱告上會富足起來
[00:30:59.500 --> 00:31:02.500]  當你讀聖經覺得讀得很乏味很貧窮
[00:31:02.500 --> 00:31:07.500]  怎麼禱的聖經都看不見什麼幫助你的地方
[00:31:07.500 --> 00:31:09.500]  當你這樣感覺的時候
[00:31:09.500 --> 00:31:12.500]  你正要領受恩典 你要突破了
[00:31:12.500 --> 00:31:16.500]  那所以靈理的貧窮
[00:31:16.500 --> 00:31:18.500]  你感受到靈理的貧窮
[00:31:18.500 --> 00:31:22.500]  而渴望的時候呢
[00:31:22.500 --> 00:31:24.500]  正是你領受恩典的時候
[00:31:24.500 --> 00:31:25.500]  然後這裡的貧窮
[00:31:25.500 --> 00:31:28.500]  另外一個就是物質上的貧窮
[00:31:28.500 --> 00:31:30.500]  就當你經濟上發生問題的時候
[00:31:30.500 --> 00:31:31.500]  不用擔心
[00:31:31.500 --> 00:31:34.500]  正是你領受恩典的時刻
[00:31:34.500 --> 00:31:36.500]  你就來到主的面前
[00:31:36.500 --> 00:31:40.500]  主會幫助你領受恩典
[00:31:40.500 --> 00:31:42.500]  然後第五
[00:31:42.500 --> 00:31:45.500]  領受恩典的時機跟資格是苦難的時候
[00:31:45.500 --> 00:31:46.500]  苦難的時刻
[00:31:46.500 --> 00:31:48.500]  彼得前書五章十節我們來念
[00:31:48.500 --> 00:31:50.500]  那賜諸般恩典的神
[00:31:50.500 --> 00:31:52.500]  曾在基督裡召你們
[00:31:52.500 --> 00:31:54.500]  得享祂永遠的榮耀
[00:31:54.500 --> 00:31:56.500]  等你們戰受苦難之後
[00:31:56.500 --> 00:31:58.500]  必要親自成全你們
[00:31:58.500 --> 00:31:59.500]  兼顧你們
[00:31:59.500 --> 00:32:02.500]  賜力量給你們
[00:32:02.500 --> 00:32:05.500]  賜諸般恩典的神
[00:32:05.500 --> 00:32:10.500]  要把那些戰受苦難的人
[00:32:10.500 --> 00:32:14.500]  讓他們得恩典
[00:32:14.500 --> 00:32:16.500]  要親自成全
[00:32:16.500 --> 00:32:17.500]  兼顧
[00:32:17.500 --> 00:32:20.500]  而且賜力量給這些在苦難中的人
[00:32:20.500 --> 00:32:23.500]  所以如果你的生命
[00:32:23.500 --> 00:32:25.500]  正在經歷苦難呢
[00:32:25.500 --> 00:32:28.500]  你要有一個眼光看見
[00:32:28.500 --> 00:32:32.500]  你其實正是要蒙恩的時候
[00:32:32.500 --> 00:32:35.500]  你不要被苦難抓住
[00:32:35.500 --> 00:32:38.500]  你要轉眼看神的恩典
[00:32:38.500 --> 00:32:42.500]  因為魔鬼常常用苦難門閉我們的眼
[00:32:42.500 --> 00:32:44.500]  讓我們忘記了
[00:32:44.500 --> 00:32:48.500]  我們所信的耶穌是有恩典的耶穌
[00:32:48.500 --> 00:32:52.500]  讓我們忘記了我們是有恩典的人
[00:32:52.500 --> 00:32:54.500]  所以不要被苦難門閉你的心
[00:32:54.500 --> 00:32:58.500]  要從苦難的火爐當中
[00:32:58.500 --> 00:33:00.500]  轉離你的眼目
[00:33:00.500 --> 00:33:04.500]  望向神寶座的恩典
[00:33:04.500 --> 00:33:05.500]  然後呢
[00:33:05.500 --> 00:33:09.500]  第六個管道就是軟弱
[00:33:09.500 --> 00:33:11.500]  哥林多後書十二章九節
[00:33:11.500 --> 00:33:12.500]  我們一起來念
[00:33:12.500 --> 00:33:13.500]  他對我說
[00:33:13.500 --> 00:33:15.500]  我的恩典夠你用的
[00:33:15.500 --> 00:33:19.500]  因為我的能力是在人的軟弱上顯得完全
[00:33:19.500 --> 00:33:22.500]  所以我更喜歡誇自己的軟弱
[00:33:22.500 --> 00:33:27.500]  叫基督的能力復辟我
[00:33:27.500 --> 00:33:29.500]  在這節經文告訴我們說
[00:33:29.500 --> 00:33:31.500]  當我們軟弱的時候
[00:33:31.500 --> 00:33:34.500]  有足夠用的恩典
[00:33:34.500 --> 00:33:40.500]  足夠用的恩典等著我們
[00:33:40.500 --> 00:33:44.500]  在家裡夫妻有些時候
[00:33:44.500 --> 00:33:47.500]  就會為一點點小小的事情吵架
[00:33:47.500 --> 00:33:49.500]  那個叫軟弱
[00:33:49.500 --> 00:33:50.500]  那在這軟弱的時候
[00:33:50.500 --> 00:33:52.500]  就會生對方的氣
[00:33:52.500 --> 00:33:54.500]  情緒就很不好
[00:33:54.500 --> 00:33:56.500]  但是在這軟弱的時候
[00:33:56.500 --> 00:34:00.500]  你要記得恩典正要臨到這個家
[00:34:00.500 --> 00:34:02.500]  你不要因為這個家的
[00:34:02.500 --> 00:34:05.500]  這樣的一個軟弱灰心
[00:34:05.500 --> 00:34:07.500]  你要抓住這個時候
[00:34:07.500 --> 00:34:11.500]  這是神的恩典要臨到這個家的時候
[00:34:11.500 --> 00:34:12.500]  有時候呢
[00:34:12.500 --> 00:34:15.500]  教養兒女也是有軟弱的時候
[00:34:15.500 --> 00:34:18.500]  孩子跟父母的意見不合
[00:34:18.500 --> 00:34:20.500]  產生衝突
[00:34:20.500 --> 00:34:21.500]  那在這軟弱的時候
[00:34:21.500 --> 00:34:23.500]  不要生氣
[00:34:23.500 --> 00:34:24.500]  也不要灰心
[00:34:24.500 --> 00:34:27.500]  在這個時候也是恩典
[00:34:27.500 --> 00:34:30.500]  正要臨到這個家庭的時候
[00:34:30.500 --> 00:34:33.500]  就是在我們軟弱的時候
[00:34:33.500 --> 00:34:35.500]  恩典夠用的
[00:34:35.500 --> 00:34:38.500]  這個是領受恩典的時刻
[00:34:38.500 --> 00:34:42.500]  所以我們剛剛也說
[00:34:42.500 --> 00:34:46.500]  恩典是透過耶穌基督向我們顯露
[00:34:46.500 --> 00:34:49.500]  所以我們已經信了耶穌
[00:34:49.500 --> 00:34:50.500]  一定有恩典了
[00:34:50.500 --> 00:34:53.500]  而且這恩典是一生之久
[00:34:53.500 --> 00:34:55.500]  所以雖然有軟弱
[00:34:55.500 --> 00:34:58.500]  但是正在這個時刻
[00:34:58.500 --> 00:35:00.500]  就是領受恩典的時刻
[00:35:00.500 --> 00:35:05.500]  所以不要因為這些軟弱就灰心
[00:35:05.500 --> 00:35:09.500]  神祂賜恩給我們
[00:35:09.500 --> 00:35:13.500]  祂不是按著標準來看我們的
[00:35:13.500 --> 00:35:15.500]  當我們還不夠標準的時候
[00:35:15.500 --> 00:35:17.500]  祂就喜歡你
[00:35:17.500 --> 00:35:19.500]  祂就要施恩
[00:35:19.500 --> 00:35:21.500]  祂就要施恩給我們
[00:35:21.500 --> 00:35:25.500]  所以當我們一起在這裡聚會的時候
[00:35:25.500 --> 00:35:28.500]  你不要覺得是受苦
[00:35:28.500 --> 00:35:31.500]  不要覺得當基督徒很倒楣
[00:35:31.500 --> 00:35:34.500]  每個禮拜天還要準時去參加聚會
[00:35:34.500 --> 00:35:37.500]  這個不是一個框架把你框住
[00:35:37.500 --> 00:35:39.500]  讓你背負一個重擔
[00:35:39.500 --> 00:35:43.500]  這是一個恩典讓你來蒙恩
[00:35:43.500 --> 00:35:45.500]  所以你要享受這個恩典
[00:35:45.500 --> 00:35:49.500]  當你有一個眼光來享受這個恩典
[00:35:49.500 --> 00:35:54.500]  你就會在這個聚會當中領受恩典
[00:35:54.500 --> 00:35:56.500]  然後你不要以為說
[00:35:56.500 --> 00:35:58.500]  每天你還要讀經禱告
[00:35:58.500 --> 00:36:02.500]  這是一個又是一個框架
[00:36:02.500 --> 00:36:04.500]  因為這是一個框架
[00:36:04.500 --> 00:36:06.500]  所以你來到教會
[00:36:06.500 --> 00:36:09.500]  就最怕人家問你有沒有讀經禱告
[00:36:09.500 --> 00:36:11.500]  因為不讀經不禱告的人
[00:36:11.500 --> 00:36:13.500]  好像不合標準
[00:36:13.500 --> 00:36:16.500]  好像是留級生一樣
[00:36:16.500 --> 00:36:19.500]  你不要害怕
[00:36:19.500 --> 00:36:21.500]  如果你沒有讀經沒有禱告
[00:36:21.500 --> 00:36:22.500]  你就承認
[00:36:22.500 --> 00:36:25.500]  因為認罪是一個蒙恩的時機
[00:36:25.500 --> 00:36:27.500]  你就承認我沒有力量做到
[00:36:27.500 --> 00:36:28.500]  不就好了嗎
[00:36:28.500 --> 00:36:30.500]  當你願意認罪
[00:36:30.500 --> 00:36:33.500]  就是蒙恩的時刻
[00:36:33.500 --> 00:36:35.500]  所以我的意思就是說
[00:36:35.500 --> 00:36:37.500]  來聚會不是一個框架
[00:36:37.500 --> 00:36:40.500]  讀經禱告不是一個框架
[00:36:40.500 --> 00:36:44.500]  不是一個標準要把你框住
[00:36:44.500 --> 00:36:46.500]  不是的
[00:36:46.500 --> 00:36:50.500]  神要我們是來做個有恩典的人
[00:36:50.500 --> 00:36:52.500]  神要我們領受這個恩典
[00:36:52.500 --> 00:36:55.500]  所以你在這裡是一個什麼樣的人
[00:36:55.500 --> 00:36:58.500]  你出到外面你還是什麼樣的人
[00:36:58.500 --> 00:37:00.500]  表裡一致
[00:37:00.500 --> 00:37:03.500]  這是恩典
[00:37:03.500 --> 00:37:05.500]  所以我們難免有軟弱
[00:37:05.500 --> 00:37:09.500]  但是軟弱就是你領受恩典的時刻
[00:37:09.500 --> 00:37:11.500]  你不要掩蓋你的軟弱
[00:37:11.500 --> 00:37:16.500]  不要害怕你的軟弱暴露給眾人
[00:37:16.500 --> 00:37:19.500]  人家會瞧不起你
[00:37:19.500 --> 00:37:21.500]  可能會有人瞧不起你
[00:37:21.500 --> 00:37:22.500]  我也承認
[00:37:22.500 --> 00:37:26.500]  但是神絕對不會瞧不起你
[00:37:26.500 --> 00:37:29.500]  我們領受的恩典不是從人來的
[00:37:29.500 --> 00:37:32.500]  人的恩典受情緒的干擾
[00:37:32.500 --> 00:37:36.500]  但是神的恩典不受情緒的干擾
[00:37:36.500 --> 00:37:41.500]  所以生病的時候
[00:37:41.500 --> 00:37:44.500]  我們有得一致的恩典
[00:37:44.500 --> 00:37:46.500]  你要相信
[00:37:46.500 --> 00:37:50.500]  失敗的時候我們有逆轉勝的恩典
[00:37:50.500 --> 00:37:54.500]  在缺乏的時候我們有門供應的恩典
[00:37:54.500 --> 00:37:59.500]  在灰心的時候我們有深盼望的恩典
[00:37:59.500 --> 00:38:03.500]  在憂傷的時候我們有要喜樂的恩典
[00:38:03.500 --> 00:38:07.500]  在軟弱的時候我們有足夠用的恩典
[00:38:07.500 --> 00:38:11.500]  在壓力的時候我們有到主前的恩典
[00:38:11.500 --> 00:38:15.500]  你還可以寫很多
[00:38:15.500 --> 00:38:17.500]  如果你現在遇到什麼時候
[00:38:17.500 --> 00:38:18.500]  你就來想
[00:38:18.500 --> 00:38:20.500]  你會有什麼恩典會領到呢
[00:38:20.500 --> 00:38:22.500]  你要找尋這些恩典
[00:38:22.500 --> 00:38:25.500]  恩典無處不在
[00:38:25.500 --> 00:38:29.500]  時時可見
[00:38:29.500 --> 00:38:32.500]  我們是有恩典的人
[00:38:32.500 --> 00:38:34.500]  不論何時我們都要說
[00:38:34.500 --> 00:38:36.500]  我們總有恩典
[00:38:36.500 --> 00:38:38.500]  不論何事我們都要說
[00:38:38.500 --> 00:38:40.500]  我們總有恩典
[00:38:40.500 --> 00:38:42.500]  所以請你跟隔壁的說
[00:38:42.500 --> 00:38:51.500]  我們總有恩典
[00:38:51.500 --> 00:38:53.500]  我們一起低頭禱告
[00:38:53.500 --> 00:38:55.500]  親愛的天父我們謝謝你
[00:38:55.500 --> 00:38:58.500]  你是有恩典有真理的神
[00:38:58.500 --> 00:39:03.500]  主啊你藉著你的話語再一次提醒我們
[00:39:03.500 --> 00:39:06.500]  要喚醒我們裡面的感覺
[00:39:06.500 --> 00:39:11.500]  讓我們真是知道我們可以感受恩典
[00:39:11.500 --> 00:39:15.500]  讓我們真是知道我們是有恩典的
[00:39:15.500 --> 00:39:18.500]  這個恩典不只是在我們腦袋裡面的一個想法
[00:39:18.500 --> 00:39:21.500]  而這個恩典是我們可以經歷的
[00:39:21.500 --> 00:39:23.500]  是在我們生命的當中
[00:39:23.500 --> 00:39:25.500]  我們一生都可以來承受的
[00:39:25.500 --> 00:39:28.500]  我們一生都可以來經歷
[00:39:28.500 --> 00:39:29.500]  我們是有恩典的人
[00:39:29.500 --> 00:39:33.500]  而且我們天天都要來遇見這個恩典
[00:39:33.500 --> 00:39:36.500]  每一天都有好事情要發生
[00:39:36.500 --> 00:39:38.500]  在我們生命的當中
[00:39:38.500 --> 00:39:43.500]  你讓我們是一個活在好事連連的日子當中
[00:39:43.500 --> 00:39:46.500]  主啊即便苦日子也有好事發生
[00:39:46.500 --> 00:39:49.500]  主啊即便是在困乏的時候
[00:39:49.500 --> 00:39:52.500]  也有你的恩典存在
[00:39:52.500 --> 00:39:55.500]  主耶穌讚美你求你賜恩祝福
[00:39:55.500 --> 00:40:00.500]  每一個有耳朵聽見這樣的一個好消息的人
[00:40:00.500 --> 00:40:02.500]  主啊讓他們每一個人
[00:40:02.500 --> 00:40:06.500]  都從內心的深處領受了這個恩典
[00:40:06.500 --> 00:40:10.500]  主啊謝謝你這樣禱告靠耶穌基督的聖名
[00:40:10.500 --> 00:40:12.500]  Amen
