
[00:00:00.000 --> 00:00:02.000]  我們起來讀今天的經文
[00:20:32.000 --> 00:20:34.000]  你有沒有被人家這樣講過
[00:20:34.000 --> 00:20:36.000]  有沒有被人家這樣講過
[00:20:36.000 --> 00:20:38.000]  沒有啊
[00:20:38.000 --> 00:20:41.000]  那你信得還不夠
[00:20:41.000 --> 00:20:43.000]  感謝主啊
[00:20:43.000 --> 00:20:46.000]  人家說我信迷了
[00:20:46.000 --> 00:20:48.000]  我不是信迷了
[00:20:48.000 --> 00:20:51.000]  我是信路了
[00:20:51.000 --> 00:20:55.000]  我們信這位耶穌不是受洗的那一天
[00:20:55.000 --> 00:20:57.000]  那叫做信耶穌
[00:20:57.000 --> 00:21:00.000]  信耶穌是一個ungoing是一個持續的
[00:21:00.000 --> 00:21:02.000]  從我受洗的那一天開始
[00:21:02.000 --> 00:21:05.000]  我就要一直的信靠他持續的信靠他
[00:21:05.000 --> 00:21:08.000]  這個信心要越來越加增越來越加增的
[00:21:08.000 --> 00:21:10.000]  這個是這裡的信的意思
[00:21:10.000 --> 00:21:12.000]  而且他原文裡面是一個持續進行式
[00:21:12.000 --> 00:21:14.000]  表明就是一個持續進行式
[00:21:14.000 --> 00:21:16.000]  不是一個一次的one time thing
[00:21:16.000 --> 00:21:18.000]  不是一次的一次受洗
[00:21:18.000 --> 00:21:20.000]  好了從此等著上天堂
[00:21:20.000 --> 00:21:24.000]  不這種信仰是一個非常廉價的信仰
[00:21:24.000 --> 00:21:26.000]  我們所信的這位耶穌
[00:21:26.000 --> 00:21:28.000]  不是只是受洗的那一天的耶穌
[00:21:28.000 --> 00:21:31.000]  他是我們一生要相信並且要跟隨
[00:21:31.000 --> 00:21:35.000]  並且要追侍奉他的這位耶穌
[00:21:35.000 --> 00:21:38.000]  你要有這樣子的信心
[00:21:38.000 --> 00:21:40.000]  你要有這樣子的信心
[00:21:40.000 --> 00:21:42.000]  你要有這樣子的信心
[00:21:42.000 --> 00:21:46.000]  你才能夠經歷到他這裡所說的
[00:21:46.000 --> 00:21:50.000]  保羅說在信的人身上所顯的能力
[00:21:50.000 --> 00:21:55.000]  是什麼 二等好大
[00:21:55.000 --> 00:22:01.000]  丘子梅你又經歷過神的能力嗎
[00:22:01.000 --> 00:22:03.000]  我不知道你有沒有經歷過
[00:22:03.000 --> 00:22:06.000]  神的能力你又經歷多少
[00:22:06.000 --> 00:22:10.000]  你在預備這信息我回想我自己的一生
[00:22:10.000 --> 00:22:11.000]  我怎麼會知道
[00:22:11.000 --> 00:22:17.000]  我怎麼會有把握確信這位神呢
[00:22:17.000 --> 00:22:21.000]  我想到神怎麼樣醫治我多年的疾病
[00:22:21.000 --> 00:22:24.000]  所以這位神他的人力是有大人的
[00:22:24.000 --> 00:22:27.000]  他能夠醫治人的疾病
[00:22:27.000 --> 00:22:30.000]  我想到我被聖靈充滿的時候
[00:22:30.000 --> 00:22:33.000]  我親身的經歷的感受到
[00:22:33.000 --> 00:22:37.000]  那種overwhelming的一種的喜樂
[00:22:37.000 --> 00:22:42.000]  那不是我天生的抑鬱的性格能夠有的
[00:22:42.000 --> 00:22:44.000]  那是一個supernatural
[00:22:44.000 --> 00:22:46.000]  從上面澆灌下來
[00:22:46.000 --> 00:22:48.000]  澆灌到我的裡面的那一種的喜樂
[00:22:48.000 --> 00:22:50.000]  我知道那就是神
[00:22:50.000 --> 00:22:53.000]  那就是神的大人
[00:22:53.000 --> 00:22:55.000]  使得剛才像我們完美姐妹一講的
[00:22:55.000 --> 00:22:59.000]  我們本來是活在懼怕恐懼憂慮的這一個世界
[00:22:59.000 --> 00:23:02.000]  我們本來是好像覺得不知道人生方向的
[00:23:02.000 --> 00:23:04.000]  但是因著信了耶穌之後
[00:23:04.000 --> 00:23:06.000]  耶穌基督那個復活的大人
[00:23:06.000 --> 00:23:08.000]  進入我們的生命裡面
[00:23:08.000 --> 00:23:10.000]  而且你要不斷的去經歷他
[00:23:10.000 --> 00:23:12.000]  你要不斷的相信他
[00:23:12.000 --> 00:23:14.000]  他就會在你的身上
[00:23:14.000 --> 00:23:18.000]  顯出這個能力是何等的浩大
[00:23:18.000 --> 00:23:19.000]  Amen
[00:23:19.000 --> 00:23:21.000]  我很喜歡中文這個何等
[00:23:21.000 --> 00:23:24.000]  何等就表示什麼
[00:23:24.000 --> 00:23:27.000]  哎呀形容不出來
[00:23:27.000 --> 00:23:29.000]  形容不出來的浩大
[00:23:29.000 --> 00:23:30.000]  Amen
[00:23:30.000 --> 00:23:33.000]  我們的神他是這麼樣子偉大的神
[00:23:33.000 --> 00:23:35.000]  他有這樣子浩大的能力
[00:23:35.000 --> 00:23:39.000]  要彰顯在我們這些信的人身上
[00:23:39.000 --> 00:23:41.000]  有一次在
[00:23:41.000 --> 00:23:45.000]  這個有一個著名的指揮家
[00:23:45.000 --> 00:23:51.000]  叫吳定一
[00:23:51.000 --> 00:23:55.000]  我們第一弟兄也是著名的指揮家
[00:23:55.000 --> 00:23:56.000]  沒有話講
[00:23:56.000 --> 00:23:59.000]  這個上海音樂學院
[00:23:59.000 --> 00:24:01.000]  但我現在講的是有一個
[00:24:01.000 --> 00:24:05.000]  在二十世紀一個很著名的瑞士
[00:24:05.000 --> 00:24:08.000]  瑞士的一個指揮家
[00:24:08.000 --> 00:24:11.000]  也是作曲家
[00:24:11.000 --> 00:24:13.000]  那麼他有一次
[00:24:13.000 --> 00:24:15.000]  也是在復活節的時候
[00:24:15.000 --> 00:24:18.000]  他帶領師班還有交響樂團
[00:24:18.000 --> 00:24:22.000]  他們在彩排韓德爾
[00:24:22.000 --> 00:24:23.000]  你們知道韓德爾
[00:24:23.000 --> 00:24:29.000]  他所作的那個彌賽亞這一曲這個聖曲
[00:24:29.000 --> 00:24:31.000]  那在彌賽亞
[00:24:31.000 --> 00:24:34.000]  其中在這個第三部分的時候
[00:24:34.000 --> 00:24:37.000]  那麼講到耶穌基督的復活
[00:24:37.000 --> 00:24:39.000]  講到這些的時候
[00:24:39.000 --> 00:24:42.000]  那麼他有一個女高音的獨唱副歌
[00:24:42.000 --> 00:24:49.000]  叫做我知我的救贖主活著
[00:24:49.000 --> 00:24:54.000]  這時候在彩排的時候
[00:24:54.000 --> 00:24:57.000]  這個女高音就在那邊唱
[00:24:57.000 --> 00:25:00.000]  那個真的是聲音非常的美妙
[00:25:00.000 --> 00:25:02.000]  呼吸順暢
[00:25:02.000 --> 00:25:04.000]  發音清晰
[00:25:04.000 --> 00:25:06.000]  真是無懈可擊
[00:25:06.000 --> 00:25:07.000]  他唱完之後
[00:25:07.000 --> 00:25:10.000]  大家所有的這些交響樂團員
[00:25:10.000 --> 00:25:12.000]  還有這些班員都在等待
[00:25:12.000 --> 00:25:15.000]  指揮會給他大大的讚賞
[00:25:15.000 --> 00:25:18.000]  沒有想到這個指揮
[00:25:18.000 --> 00:25:22.000]  看著這個女高音
[00:25:22.000 --> 00:25:25.000]  然後他就跟她說
[00:25:25.000 --> 00:25:27.000]  他說女兒
[00:25:27.000 --> 00:25:33.000]  你相信你的救贖主活著嗎
[00:25:33.000 --> 00:25:36.000]  大家本來期待這個指揮要給他
[00:25:36.000 --> 00:25:39.000]  大大的獎賞一番對不對
[00:25:39.000 --> 00:25:40.000]  沒想到他竟然問了這一句
[00:25:40.000 --> 00:25:44.000]  而且帶著有點憂傷的表情在問她
[00:25:44.000 --> 00:25:45.000]  這個女高音一聽了之後
[00:25:45.000 --> 00:25:47.000]  就有點很尷尬就說
[00:25:47.000 --> 00:25:50.000]  他說I think I know
[00:25:50.000 --> 00:25:54.000]  我想我是知道的
[00:25:54.000 --> 00:25:56.000]  然後這個指揮就跟她講
[00:25:56.000 --> 00:26:02.000]  他說如果你真的知道你的救贖主活著
[00:26:02.000 --> 00:26:04.000]  好
[00:26:04.000 --> 00:26:06.000]  那我們再來練習
[00:26:06.000 --> 00:26:09.000]  所以他就帶她們再一次的練習
[00:26:09.000 --> 00:26:12.000]  他說你要把你自己所認識的
[00:26:12.000 --> 00:26:14.000]  這位耶穌基督唱出來
[00:26:14.000 --> 00:26:15.000]  就帶她們練習
[00:26:15.000 --> 00:26:18.000]  再一次的在練習的時候
[00:26:18.000 --> 00:26:21.000]  後來又輪到這個女高音在那邊唱的時候
[00:26:21.000 --> 00:26:23.000]  他唱到我知我的救贖主活著
[00:26:23.000 --> 00:26:24.000]  I know
[00:26:24.000 --> 00:26:27.000]  I know that my redeemer lives
[00:26:27.000 --> 00:26:29.000]  他唱到這裡的時候
[00:26:29.000 --> 00:26:31.000]  他用他自己從他生命裡面
[00:26:31.000 --> 00:26:33.000]  所經歷的那種感受
[00:26:33.000 --> 00:26:35.000]  唱出了一個
[00:26:35.000 --> 00:26:40.000]  整個大家聽了之後都非常的感動
[00:26:40.000 --> 00:26:42.000]  這個姐妹自己唱的時候
[00:26:42.000 --> 00:26:47.000]  也是眼淚盈眶的流下來
[00:26:47.000 --> 00:26:48.000]  她用她的生命
[00:26:48.000 --> 00:26:51.000]  來唱出了這一個救贖活著
[00:26:51.000 --> 00:26:55.000]  Amen
[00:26:55.000 --> 00:26:57.000]  最後這個指揮
[00:26:57.000 --> 00:27:01.000]  也眼淚盈眶的對她說
[00:27:01.000 --> 00:27:05.000]  她說現在我知道
[00:27:05.000 --> 00:27:07.000]  你真的是知道
[00:27:07.000 --> 00:27:10.000]  你的救贖活著了
[00:27:10.000 --> 00:27:14.000]  童子妹不管你信主多少年
[00:27:14.000 --> 00:27:16.000]  今天我要挑戰你
[00:27:16.000 --> 00:27:20.000]  你知道你的救贖活著嗎
[00:27:20.000 --> 00:27:23.000]  你相信這位救贖活著嗎
[00:27:23.000 --> 00:27:27.000]  當你相信知道這位救贖活著的時候
[00:27:27.000 --> 00:27:30.000]  在你面臨人生當中不管什麼難處
[00:27:30.000 --> 00:27:31.000]  夫妻的問題
[00:27:31.000 --> 00:27:32.000]  婚姻的問題
[00:27:32.000 --> 00:27:33.000]  兒女的問題
[00:27:33.000 --> 00:27:36.000]  或者是各式各樣的人生的挑戰
[00:27:36.000 --> 00:27:38.000]  你面對到人生當中
[00:27:38.000 --> 00:27:39.000]  這一切的挑戰和苦難的時候
[00:27:39.000 --> 00:27:41.000]  你有把握
[00:27:41.000 --> 00:27:42.000]  你有信心
[00:27:42.000 --> 00:27:44.000]  因為在新的人身上所顯的能力
[00:27:44.000 --> 00:27:47.000]  是何等的浩大
[00:27:47.000 --> 00:27:48.000]  而這浩大的能力
[00:27:48.000 --> 00:27:51.000]  要帶領我們乘風破浪
[00:27:51.000 --> 00:27:52.000]  這個浩大的能力
[00:27:52.000 --> 00:27:55.000]  要幫助我們能夠勝過一切萬難
[00:27:55.000 --> 00:27:56.000]  Amen
