
[00:00:00.000 --> 00:00:05.000]  以上的相片不是在雀仔書裏拍攝出來的
[00:17:44.000 --> 00:17:46.000]  你和我都需要上帝的話語
[00:17:46.000 --> 00:17:48.000]  成為我們天路歷程的能源
[00:17:50.000 --> 00:17:52.000]  如果沒有上帝的話語成為能源
[00:17:52.000 --> 00:17:54.000]  歷程多短多順
[00:17:54.000 --> 00:17:56.000]  我們都走不動的
[00:17:56.000 --> 00:17:58.000]  如果有上帝的能源
[00:17:58.000 --> 00:18:00.000]  縱使天路歷程有時要上山
[00:18:00.000 --> 00:18:02.000]  下車
[00:18:02.000 --> 00:18:04.000]  或者經過崎嶇
[00:18:04.000 --> 00:18:06.000]  我們都能夠有力量去
[00:18:06.000 --> 00:18:08.000]  經過、克服
[00:18:08.000 --> 00:18:10.000]  因此漸長
[00:18:10.000 --> 00:18:12.000]  這個「此」就是指
[00:18:12.000 --> 00:18:14.000]  那個純正的靈奶
[00:18:14.000 --> 00:18:18.000]  當信徒的靈命健康成長
[00:18:18.000 --> 00:18:20.000]  彼得告訴我們
[00:18:20.000 --> 00:18:22.000]  我們就能夠獲取一個完全
[00:18:22.000 --> 00:18:24.000]  豐盛的救恩
[00:18:24.000 --> 00:18:26.000]  其實你和我已經
[00:18:26.000 --> 00:18:28.000]  獲救了
[00:18:28.000 --> 00:18:30.000]  我們就好像原本在一個汪洋的大海裡
[00:18:30.000 --> 00:18:32.000]  快要淤溺
[00:18:32.000 --> 00:18:34.000]  快要死的時候
[00:18:34.000 --> 00:18:36.000]  耶穌就將我們救上岸
[00:18:36.000 --> 00:18:40.000]  然後等候送我們回家
[00:18:40.000 --> 00:18:42.000]  我們在等候的過程裡
[00:18:42.000 --> 00:18:44.000]  我們很安心
[00:18:44.000 --> 00:18:46.000]  為什麼呢?
[00:18:46.000 --> 00:18:48.000]  因為我們站在一個很穩固的
[00:18:48.000 --> 00:18:50.000]  盤石上
[00:18:50.000 --> 00:18:52.000]  我們需要的是什麼?
[00:18:52.000 --> 00:18:54.000]  繼續保持自己身體
[00:18:54.000 --> 00:18:56.000]  健康的狀況
[00:18:56.000 --> 00:18:58.000]  不然怎麼回家呢?
[00:18:58.000 --> 00:19:00.000]  所以弟兄姊妹
[00:19:00.000 --> 00:19:02.000]  彼得的意思是
[00:19:02.000 --> 00:19:04.000]  這個得救的生命我們已經擁有了
[00:19:04.000 --> 00:19:06.000]  這份永恆的福樂我們已經擁有了
[00:19:06.000 --> 00:19:08.000]  不過我們需要繼續
[00:19:08.000 --> 00:19:10.000]  讓上帝的話語
[00:19:10.000 --> 00:19:12.000]  使我們能夠進入到
[00:19:12.000 --> 00:19:14.000]  那個生命的豐盛裡面
[00:19:16.000 --> 00:19:18.000]  信徒的生命
[00:19:18.000 --> 00:19:20.000]  不單要成長
[00:19:20.000 --> 00:19:22.000]  更加有一個目標
[00:19:22.000 --> 00:19:24.000]  就是要進入到一個成熟的地步
[00:19:24.000 --> 00:19:26.000]  至少有三個原因
[00:19:26.000 --> 00:19:28.000]  第一個原因
[00:19:28.000 --> 00:19:30.000]  因為這個是上帝創造的原意
[00:19:30.000 --> 00:19:32.000]  無論是對萬物
[00:19:32.000 --> 00:19:34.000]  創造的原意
[00:19:34.000 --> 00:19:36.000]  也都是對每一個
[00:19:36.000 --> 00:19:38.000]  擁有永生的教徒
[00:19:38.000 --> 00:19:40.000]  你和我的原意
[00:19:40.000 --> 00:19:42.000]  剛才我們看過片段
[00:19:42.000 --> 00:19:44.000]  那隻小鳥叫什麼?
[00:19:44.000 --> 00:19:46.000]  叫紅耳匹
[00:19:46.000 --> 00:19:48.000]  有些人讀個「匕」字
[00:19:48.000 --> 00:19:50.000]  紅耳匹
[00:19:50.000 --> 00:19:52.000]  或者是什麼?
[00:19:52.000 --> 00:19:54.000]  鳥頭掌
[00:19:54.000 --> 00:19:56.000]  這個型一點
[00:19:56.000 --> 00:19:58.000]  上帝做鳥頭掌
[00:19:58.000 --> 00:20:00.000]  不是要告訴你
[00:20:00.000 --> 00:20:02.000]  什麼叫型掌
[00:20:02.000 --> 00:20:04.000]  上帝也不是告訴你
[00:20:04.000 --> 00:20:06.000]  雞蛋不好吃,吃個鳥蛋
[00:20:06.000 --> 00:20:08.000]  上帝更加不是因為
[00:20:08.000 --> 00:20:10.000]  要那班鳥仔
[00:20:10.000 --> 00:20:12.000]  繼續享受在鳥窩裡面
[00:20:12.000 --> 00:20:14.000]  無憂無慮
[00:20:14.000 --> 00:20:16.000]  吃飽就睡,睡飽就叫
[00:20:16.000 --> 00:20:18.000]  叫累了就繼續睡
[00:20:18.000 --> 00:20:20.000]  那種的生活
[00:20:20.000 --> 00:20:22.000]  上帝做這個鳥頭掌
[00:20:22.000 --> 00:20:24.000]  要看到牠生命成長
[00:20:24.000 --> 00:20:26.000]  長大到成為一隻
[00:20:26.000 --> 00:20:28.000]  美麗的鳥頭掌
[00:20:28.000 --> 00:20:30.000]  振翅高飛
[00:20:30.000 --> 00:20:32.000]  發揮掌應有的本能
[00:20:32.000 --> 00:20:36.000]  同樣上帝永存的道
[00:20:36.000 --> 00:20:38.000]  不只是要我們看
[00:20:38.000 --> 00:20:40.000]  或者只是聽
[00:20:40.000 --> 00:20:42.000]  只是說
[00:20:42.000 --> 00:20:44.000]  上帝的道是活潑的
[00:20:44.000 --> 00:20:46.000]  是永存的
[00:20:46.000 --> 00:20:48.000]  祂希望我們去傳揚
[00:20:48.000 --> 00:20:50.000]  希望我們去經歷
[00:20:50.000 --> 00:20:52.000]  以致能夠開花結果
[00:20:52.000 --> 00:20:56.000]  保羅在哥羅西書一章六節
[00:20:56.000 --> 00:20:58.000]  他說
[00:20:58.000 --> 00:21:00.000]  這福音傳到你們那裡
[00:21:00.000 --> 00:21:02.000]  也傳到普天之下
[00:21:02.000 --> 00:21:04.000]  並且結果增長
[00:21:04.000 --> 00:21:06.000]  如同在你們中間
[00:21:06.000 --> 00:21:08.000]  自從你們聽見福音
[00:21:08.000 --> 00:21:10.000]  因為日子一樣
[00:21:10.000 --> 00:21:12.000]  上帝的道不只是留在這裡
[00:21:12.000 --> 00:21:14.000]  讓我們欣賞
[00:21:14.000 --> 00:21:16.000]  那些鳥仔如果只是看
[00:21:16.000 --> 00:21:18.000]  看不了多久
[00:21:18.000 --> 00:21:20.000]  我們需要的是
[00:21:20.000 --> 00:21:22.000]  一個活生生的生命
[00:21:22.000 --> 00:21:24.000]  怎樣去展現
[00:21:24.000 --> 00:21:26.000]  生命的奇妙
[00:21:26.000 --> 00:21:28.000]  看到生命的成全
[00:21:28.000 --> 00:21:30.000]  這是上帝創造的原意
[00:21:30.000 --> 00:21:34.000]  上帝將我們
[00:21:34.000 --> 00:21:36.000]  由死亡帶進永生的裡面
[00:21:36.000 --> 00:21:38.000]  祂的原意是什麼
[00:21:38.000 --> 00:21:40.000]  是要我們去榮耀祂
[00:21:40.000 --> 00:21:42.000]  是叫人因為我們的緣故
[00:21:42.000 --> 00:21:44.000]  可以認識
[00:21:44.000 --> 00:21:46.000]  祂的真道
[00:21:46.000 --> 00:21:48.000]  你明白嗎
[00:21:48.000 --> 00:21:50.000]  你的生命是不是這樣
[00:21:50.000 --> 00:21:52.000]  體察上帝的心意
[00:21:52.000 --> 00:21:54.000]  另一方面
[00:21:54.000 --> 00:21:56.000]  我們要追求到一個成熟
[00:21:56.000 --> 00:21:58.000]  是因為只有一個成熟的生命
[00:21:58.000 --> 00:22:00.000]  才能夠自我保護
[00:22:00.000 --> 00:22:02.000]  自我照顧
[00:22:02.000 --> 00:22:04.000]  如果一個嬰兒
[00:22:04.000 --> 00:22:06.000]  在出生的時候會摺衣服
[00:22:06.000 --> 00:22:08.000]  沖奶粉
[00:22:08.000 --> 00:22:10.000]  這就很好了
[00:22:10.000 --> 00:22:12.000]  這是一個怪嬰
[00:22:12.000 --> 00:22:14.000]  很厲害的嬰兒
[00:22:14.000 --> 00:22:16.000]  將來是一個天才也好
[00:22:16.000 --> 00:22:18.000]  他小時候是一模一樣的
[00:22:18.000 --> 00:22:20.000]  是需要父母的餵奶
[00:22:20.000 --> 00:22:22.000]  需要父母幫他照顧
[00:22:22.000 --> 00:22:24.000]  人生兩件重要的事情
[00:22:24.000 --> 00:22:28.000]  嬰兒的意識
[00:22:28.000 --> 00:22:30.000]  相對來說是未成熟的
[00:22:30.000 --> 00:22:32.000]  一個很熟練的嬰兒
[00:22:32.000 --> 00:22:34.000]  進到禮堂的時候
[00:22:34.000 --> 00:22:36.000]  如果肚子餓不舒服會怎樣
[00:22:36.000 --> 00:22:38.000]  就會哭
[00:22:38.000 --> 00:22:40.000]  他不會說不行不行
[00:22:40.000 --> 00:22:42.000]  在崇拜
[00:22:42.000 --> 00:22:44.000]  如果嬰兒這麼厲害就好了
[00:22:44.000 --> 00:22:46.000]  除非是神的恩典
[00:22:46.000 --> 00:22:48.000]  正常嬰兒肚子餓會哭
[00:22:48.000 --> 00:22:52.000]  所以我們在六樓有嬰兒房
[00:22:52.000 --> 00:22:54.000]  就是這個意思
[00:22:54.000 --> 00:22:56.000]  嬰兒不會理會其他情況
[00:22:56.000 --> 00:22:58.000]  肚子餓就會哭
[00:22:58.000 --> 00:23:00.000]  沒有具體成熟的意識
[00:23:00.000 --> 00:23:02.000]  他沒有能力保護自己
[00:23:02.000 --> 00:23:04.000]  他更加不懂得照顧其他嬰兒
[00:23:04.000 --> 00:23:08.000]  同樣一個基督徒的嬰兒
[00:23:08.000 --> 00:23:12.000]  在他生命裡
[00:23:12.000 --> 00:23:14.000]  只會時時埋怨
[00:23:14.000 --> 00:23:18.000]  認為自己的東西不足夠
[00:23:18.000 --> 00:23:20.000]  恩典不是太美麗
[00:23:20.000 --> 00:23:22.000]  不像潘祖堂所說
[00:23:22.000 --> 00:23:24.000]  恩典太美麗
[00:23:24.000 --> 00:23:26.000]  一個熟練的嬰兒
[00:23:26.000 --> 00:23:28.000]  他只會覺得恩典不夠太少
[00:23:28.000 --> 00:23:30.000]  在他生命裡不懂得感恩
[00:23:30.000 --> 00:23:32.000]  只有要求 只有依賴
[00:23:32.000 --> 00:23:34.000]  牧師你不是牧養我的嗎?
[00:23:34.000 --> 00:23:36.000]  導師你不是教導我的嗎?
[00:23:36.000 --> 00:23:40.000]  他看不到自己應有的責任
[00:23:40.000 --> 00:23:42.000]  他看不到自己應該去成長
[00:23:42.000 --> 00:23:44.000]  如果我們的子女
[00:23:44.000 --> 00:23:48.000]  到成年的時候
[00:23:48.000 --> 00:23:50.000]  仍要我們幫他洗衣服
[00:23:50.000 --> 00:23:52.000]  摺衣服 煮飯 洗碗
[00:23:52.000 --> 00:23:54.000]  穿衣服
[00:23:54.000 --> 00:23:56.000]  我們做父母就可憐了
[00:23:58.000 --> 00:24:00.000]  同樣教會群體
[00:24:00.000 --> 00:24:02.000]  如果大部份都是有一班
[00:24:02.000 --> 00:24:04.000]  不成熟的嬰兒
[00:24:04.000 --> 00:24:06.000]  我們稱為基督徒的嬰兒
[00:24:06.000 --> 00:24:08.000]  你可以想像這間教會
[00:24:08.000 --> 00:24:10.000]  是一間怎樣的教會
[00:24:10.000 --> 00:24:14.000]  同樣如果天國事公
[00:24:14.000 --> 00:24:16.000]  是一班熟練的基督徒嬰兒
[00:24:16.000 --> 00:24:18.000]  他承擔的時候
[00:24:18.000 --> 00:24:20.000]  你想想這個天國事公
[00:24:20.000 --> 00:24:22.000]  何時才能做完
[00:24:22.000 --> 00:24:24.000]  這個天國的大業
[00:24:24.000 --> 00:24:26.000]  的光景如何
[00:24:26.000 --> 00:24:28.000]  好像潮州話所說
[00:24:28.000 --> 00:24:30.000]  倒掉即是倒掉
[00:24:30.000 --> 00:24:36.000]  第三個原因
[00:24:36.000 --> 00:24:38.000]  是因為
[00:24:38.000 --> 00:24:40.000]  只有成熟的生命
[00:24:40.000 --> 00:24:42.000]  才能夠承擔
[00:24:42.000 --> 00:24:44.000]  責任和使命
[00:24:44.000 --> 00:24:48.000]  我們做父母都很清楚
[00:24:48.000 --> 00:24:50.000]  自己多忙都好
[00:24:50.000 --> 00:24:52.000]  你不會對自己的嬰兒說
[00:24:52.000 --> 00:24:54.000]  嬰兒 爸爸媽媽很忙
[00:24:54.000 --> 00:24:56.000]  你自己開奶
[00:24:56.000 --> 00:24:58.000]  你自己入片
[00:24:58.000 --> 00:25:00.000]  他做不到
[00:25:00.000 --> 00:25:02.000]  因為他未成熟
[00:25:02.000 --> 00:25:04.000]  正如在講到開始的時候
[00:25:04.000 --> 00:25:06.000]  我們所播放的片段
[00:25:06.000 --> 00:25:08.000]  如果大家留意
[00:25:08.000 --> 00:25:10.000]  在雀仔蛋
[00:25:10.000 --> 00:25:12.000]  或者雀仔的
[00:25:12.000 --> 00:25:14.000]  有些相片裏面
[00:25:14.000 --> 00:25:16.000]  有兩隻或一隻的成年的雀仔
[00:25:16.000 --> 00:25:18.000]  他就是那個雀仔的
[00:25:18.000 --> 00:25:20.000]  爸爸和媽媽
[00:25:20.000 --> 00:25:22.000]  他們站在高空裏面
[00:25:22.000 --> 00:25:24.000]  去看著雀巢的情況
[00:25:24.000 --> 00:25:28.000]  當他們叫的時候
[00:25:28.000 --> 00:25:30.000]  他就會飛過去
[00:25:30.000 --> 00:25:32.000]  看他們是肚餓還是甚麼原因
[00:25:32.000 --> 00:25:34.000]  到最後你會發現
[00:25:34.000 --> 00:25:36.000]  那個雀巢是怎樣
[00:25:36.000 --> 00:25:38.000]  是空的
[00:25:38.000 --> 00:25:40.000]  為甚麼
[00:25:40.000 --> 00:25:42.000]  飛走了
[00:25:42.000 --> 00:25:44.000]  雀仔媽媽在自己的子女成長的過程裏
[00:25:44.000 --> 00:25:46.000]  她擔任一個看守
[00:25:46.000 --> 00:25:48.000]  保護餵養
[00:25:48.000 --> 00:25:50.000]  照顧的責任
[00:25:50.000 --> 00:25:52.000]  她要陪伴她的子女
[00:25:52.000 --> 00:25:54.000]  遠走高飛
[00:25:54.000 --> 00:25:56.000]  傲長萬里
[00:25:56.000 --> 00:25:58.000]  因為這個是做雀仔
[00:25:58.000 --> 00:26:00.000]  一個應有的表現
[00:26:00.000 --> 00:26:02.000]  同樣我們基督徒的生命
[00:26:02.000 --> 00:26:04.000]  不只是留院
[00:26:04.000 --> 00:26:06.000]  雀巢如何舒服
[00:26:06.000 --> 00:26:08.000]  巢窩如何溫暖
[00:26:08.000 --> 00:26:10.000]  我們基督徒的生命
[00:26:10.000 --> 00:26:12.000]  一個很重要的目標
[00:26:12.000 --> 00:26:14.000]  就是要承傳
[00:26:14.000 --> 00:26:16.000]  將生命一代傳一代
[00:26:16.000 --> 00:26:18.000]  我相信最後的那個雀仔
[00:26:18.000 --> 00:26:20.000]  除非他被
[00:26:20.000 --> 00:26:22.000]  其他雀仔吃了
[00:26:22.000 --> 00:26:24.000]  或者是甚麼
[00:26:24.000 --> 00:26:26.000]  他長大了做了父母
[00:26:26.000 --> 00:26:28.000]  他都會怎樣
[00:26:28.000 --> 00:26:30.000]  好像爸爸媽媽一樣
[00:26:30.000 --> 00:26:32.000]  照顧另一隻鳥頭雀仔
[00:26:32.000 --> 00:26:36.000]  基督徒要追求成長
[00:26:36.000 --> 00:26:38.000]  彼得最後告訴我們
[00:26:38.000 --> 00:26:40.000]  在第三節
[00:26:40.000 --> 00:26:42.000]  我們一起讀
[00:26:42.000 --> 00:26:44.000]  你們若嘗過主恩的滋味
[00:26:44.000 --> 00:26:46.000]  就必如此
[00:26:46.000 --> 00:26:48.000]  我們要成長
[00:26:48.000 --> 00:26:50.000]  我們要成熟
[00:26:50.000 --> 00:26:52.000]  這不是單單責任
[00:26:52.000 --> 00:26:54.000]  在彼得的信念裡面
[00:26:54.000 --> 00:26:56.000]  他說如果你嘗過主恩的滋味
[00:26:56.000 --> 00:26:58.000]  你一定會如此
[00:26:58.000 --> 00:27:00.000]  詩人三十四篇第八節說
[00:27:00.000 --> 00:27:02.000]  你們要嘗上主恩的滋味
[00:27:02.000 --> 00:27:04.000]  就知道
[00:27:04.000 --> 00:27:06.000]  祂是美善
[00:27:06.000 --> 00:27:08.000]  投靠祂的人
[00:27:08.000 --> 00:27:10.000]  都是有福的
[00:27:10.000 --> 00:27:12.000]  原來主恩的滋味
[00:27:12.000 --> 00:27:14.000]  是很豐富的
[00:27:14.000 --> 00:27:16.000]  我們不去嘗
[00:27:16.000 --> 00:27:18.000]  不去投靠
[00:27:18.000 --> 00:27:20.000]  簡單來說
[00:27:20.000 --> 00:27:22.000]  我們就是走寶
[00:27:22.000 --> 00:27:24.000]  我們就是有福
[00:27:24.000 --> 00:27:26.000]  有福不會響
[00:27:26.000 --> 00:27:28.000]  我們就是有福
[00:27:28.000 --> 00:27:30.000]  但願我們有詩人那種智慧經歷
[00:27:30.000 --> 00:27:32.000]  我們要嘗下主恩的滋味
[00:27:32.000 --> 00:27:34.000]  因為是美善的
[00:27:34.000 --> 00:27:36.000]  如此我們才會成為有福的人
[00:27:36.000 --> 00:27:38.000]  有日本人這樣說
[00:27:38.000 --> 00:27:40.000]  因為你們已經
[00:27:40.000 --> 00:27:42.000]  驗過
[00:27:42.000 --> 00:27:44.000]  我們經歷過主是美善的
[00:27:44.000 --> 00:27:46.000]  我們經歷過主是多麼美善
[00:27:46.000 --> 00:27:48.000]  一個真正
[00:27:48.000 --> 00:27:50.000]  和上帝有關係
[00:27:50.000 --> 00:27:52.000]  經歷到信仰的實在的時候
[00:27:52.000 --> 00:27:54.000]  你和我都不會否定
[00:27:54.000 --> 00:27:56.000]  生命是如此精彩
[00:27:56.000 --> 00:27:58.000]  生命是如此實在
[00:27:58.000 --> 00:28:00.000]  生命是很棒的
[00:28:00.000 --> 00:28:02.000]  生命是很棒的
[00:28:02.000 --> 00:28:04.000]  頂姐妹
[00:28:04.000 --> 00:28:06.000]  我們今天屬靈的情況如何
[00:28:06.000 --> 00:28:08.000]  我們在信心
[00:28:08.000 --> 00:28:10.000]  盼望愛心上有沒有長大
[00:28:10.000 --> 00:28:12.000]  我們在信心
[00:28:12.000 --> 00:28:14.000]  盼望愛心上有沒有長大
[00:28:14.000 --> 00:28:16.000]  當我們聽到一些不好的醫療報告
[00:28:16.000 --> 00:28:18.000]  當我們聽到一些不好的醫療報告
[00:28:18.000 --> 00:28:20.000]  我們會否很害怕
[00:28:20.000 --> 00:28:22.000]  當我們面對人生
[00:28:22.000 --> 00:28:24.000]  當我們面對人生
[00:28:24.000 --> 00:28:26.000]  我們會否很害怕
[00:28:26.000 --> 00:28:28.000]  我們會否很害怕
[00:28:28.000 --> 00:28:30.000]  當我們面對黑暗的環境的時候
[00:28:30.000 --> 00:28:32.000]  我們會否感受到那種懼怕
[00:28:32.000 --> 00:28:34.000]  當我們面對黑暗的環境的時候
[00:28:34.000 --> 00:28:36.000]  我們會否感受到那種懼怕
[00:28:36.000 --> 00:28:38.000]  當我一個人在家的時候
[00:28:38.000 --> 00:28:40.000]  你們不知道
[00:28:40.000 --> 00:28:42.000]  上帝已經將永生
[00:28:42.000 --> 00:28:44.000]  賜給你們嗎
[00:28:44.000 --> 00:28:46.000]  你們不知道當你在黑暗的環境
[00:28:46.000 --> 00:28:48.000]  你們不知道當你在黑暗的環境
[00:28:48.000 --> 00:28:50.000]  聖靈保衛師已經保護你
[00:28:50.000 --> 00:28:52.000]  除去一切黑暗的憂慮嗎
[00:28:52.000 --> 00:28:54.000]  如果你仍然對一些
[00:28:54.000 --> 00:28:56.000]  世俗人認為不吉利的事情
[00:28:56.000 --> 00:28:58.000]  你仍然耿耿於懷的時候
[00:28:58.000 --> 00:29:00.000]  你在對上帝的信心上
[00:29:00.000 --> 00:29:02.000]  仍然未成長
[00:29:02.000 --> 00:29:06.000]  你們將來如何
[00:29:06.000 --> 00:29:08.000]  沒錯,今天有很多人
[00:29:08.000 --> 00:29:10.000]  對我們的政府,對我們香港
[00:29:10.000 --> 00:29:12.000]  有很多不滿,甚至很盼望
[00:29:12.000 --> 00:29:14.000]  但你對上帝
[00:29:14.000 --> 00:29:16.000]  是否有盼望
[00:29:16.000 --> 00:29:18.000]  你是不是仍然相信上帝沒有離開你
[00:29:18.000 --> 00:29:20.000]  沒有離開我們
[00:29:20.000 --> 00:29:22.000]  你是不是仍然相信
[00:29:22.000 --> 00:29:24.000]  在這麼惡劣的環境裡面
[00:29:24.000 --> 00:29:26.000]  上帝仍然坐著為王
[00:29:26.000 --> 00:29:28.000]  沒有離開過我們
[00:29:28.000 --> 00:29:30.000]  這是我們對上帝的盼望
[00:29:30.000 --> 00:29:32.000]  你見到別人
[00:29:32.000 --> 00:29:34.000]  未信的人
[00:29:34.000 --> 00:29:36.000]  有需要的人
[00:29:36.000 --> 00:29:38.000]  你能不能有上帝那份心
[00:29:38.000 --> 00:29:40.000]  去愛他們
[00:29:40.000 --> 00:29:42.000]  只有一個愛神
[00:29:42.000 --> 00:29:44.000]  愛人
[00:29:44.000 --> 00:29:46.000]  有這份心的人
[00:29:46.000 --> 00:29:48.000]  這個愛心才有真正的增長
[00:29:48.000 --> 00:29:50.000]  我們對上帝的話語
[00:29:50.000 --> 00:29:52.000]  有沒有學無呢
[00:29:52.000 --> 00:29:56.000]  主要學報名情況
[00:29:56.000 --> 00:29:58.000]  都是這麼低
[00:29:58.000 --> 00:30:00.000]  當然有很多原因
[00:30:00.000 --> 00:30:02.000]  有些人說我沒空
[00:30:02.000 --> 00:30:04.000]  這麼忙
[00:30:04.000 --> 00:30:06.000]  還要我上課
[00:30:06.000 --> 00:30:08.000]  我每個星期日
[00:30:08.000 --> 00:30:10.000]  只給上帝一個半小時
[00:30:10.000 --> 00:30:12.000]  多些都不給
[00:30:12.000 --> 00:30:14.000]  唯有選擇崇拜
[00:30:14.000 --> 00:30:16.000]  又開書
[00:30:16.000 --> 00:30:18.000]  我很熟悉
[00:30:18.000 --> 00:30:20.000]  我不想再聽了
[00:30:20.000 --> 00:30:24.000]  很多很多原因
[00:30:24.000 --> 00:30:26.000]  我們不追究
[00:30:26.000 --> 00:30:28.000]  也不想深究
[00:30:28.000 --> 00:30:30.000]  但很想今天
[00:30:30.000 --> 00:30:32.000]  你和我都要很正視
[00:30:32.000 --> 00:30:34.000]  為什麼我們有一個心境
[00:30:34.000 --> 00:30:38.000]  莫非上帝的話語
[00:30:38.000 --> 00:30:40.000]  就是這麼容易
[00:30:40.000 --> 00:30:42.000]  這麼短時間就明白嗎
[00:30:42.000 --> 00:30:46.000]  我相信上帝的話語
[00:30:46.000 --> 00:30:48.000]  是我們一生之久
[00:30:48.000 --> 00:30:50.000]  都沒辦法完全發掘得完
[00:30:50.000 --> 00:30:52.000]  那種寶藏
[00:30:52.000 --> 00:30:54.000]  是無盡的寶藏
[00:30:54.000 --> 00:30:56.000]  是你和我
[00:30:56.000 --> 00:30:58.000]  每天都需要的
[00:30:58.000 --> 00:31:00.000]  因為我們每天都有新的挑戰
[00:31:00.000 --> 00:31:02.000]  所以我們每時每刻
[00:31:02.000 --> 00:31:04.000]  都需要上帝的話語
[00:31:04.000 --> 00:31:06.000]  來幫助我們
[00:31:06.000 --> 00:31:08.000]  我們有沒有愛慕上帝的話語的心
[00:31:08.000 --> 00:31:12.000]  如果上帝真的賜福我們
[00:31:12.000 --> 00:31:14.000]  我鼓勵大家
[00:31:14.000 --> 00:31:18.000]  將你所擁有的福氣
[00:31:18.000 --> 00:31:20.000]  透過你主動的教導
[00:31:20.000 --> 00:31:22.000]  你告訴基督教的同工聽
[00:31:22.000 --> 00:31:24.000]  我很想去教上帝的話語
[00:31:24.000 --> 00:31:26.000]  因為我在神的話語裡面
[00:31:26.000 --> 00:31:28.000]  有很大的領袖
[00:31:28.000 --> 00:31:30.000]  我不想我願意去教
[00:31:30.000 --> 00:31:32.000]  都是好的
[00:31:32.000 --> 00:31:34.000]  我相信教學是相長的
[00:31:34.000 --> 00:31:38.000]  但如果你又不教又不學
[00:31:38.000 --> 00:31:40.000]  那想怎樣呢
[00:31:40.000 --> 00:31:42.000]  繼續在茶窩裡面
[00:31:42.000 --> 00:31:44.000]  等人餵我們
[00:31:44.000 --> 00:31:46.000]  恐怕
[00:31:46.000 --> 00:31:48.000]  當我還沒吃第二餐的時候
[00:31:48.000 --> 00:31:50.000]  牽著我們的鷹
[00:31:50.000 --> 00:31:52.000]  已經將我們成為
[00:31:52.000 --> 00:31:54.000]  牠討福的食物
[00:31:54.000 --> 00:31:56.000]  弟兄姊妹
[00:31:56.000 --> 00:31:58.000]  但願今天的訊息提醒我們
[00:31:58.000 --> 00:32:02.000]  我們看到自己的光景
[00:32:02.000 --> 00:32:04.000]  但更加看到初信的弟兄姊妹
[00:32:04.000 --> 00:32:06.000]  他們是軟弱無力的
[00:32:06.000 --> 00:32:08.000]  他們是寶貴的生命
[00:32:08.000 --> 00:32:10.000]  但他們需要我們的愛護
[00:32:10.000 --> 00:32:12.000]  照顧和關心
[00:32:12.000 --> 00:32:16.000]  坦白說
[00:32:16.000 --> 00:32:18.000]  今天教會的初信栽培員
[00:32:18.000 --> 00:32:20.000]  是很不足夠
[00:32:20.000 --> 00:32:22.000]  原本應該單對單的個人栽培
[00:32:22.000 --> 00:32:24.000]  被迫要集體栽培
[00:32:24.000 --> 00:32:26.000]  甚麼是集體栽培
[00:32:26.000 --> 00:32:28.000]  就好像在育嬰院
[00:32:28.000 --> 00:32:30.000]  一個姑娘
[00:32:30.000 --> 00:32:32.000]  餵十個嬰兒
[00:32:32.000 --> 00:32:34.000]  餵二十個嬰兒
[00:32:34.000 --> 00:32:36.000]  應該餓不死那些嬰兒
[00:32:36.000 --> 00:32:38.000]  但他們需要的不只是奶
[00:32:38.000 --> 00:32:40.000]  他們需要一個溫柔的擁抱
[00:32:40.000 --> 00:32:44.000]  他們需要一個溫柔的呵護的聲音
[00:32:44.000 --> 00:32:48.000]  當我們不能夠有足夠的栽培員的時候
[00:32:48.000 --> 00:32:50.000]  他們有的只不過是
[00:32:50.000 --> 00:32:52.000]  知識的傳達
[00:32:52.000 --> 00:32:54.000]  他們沒有的
[00:32:54.000 --> 00:32:56.000]  是一個生命的交流
[00:32:56.000 --> 00:33:00.000]  現在我們被迫這樣做
[00:33:00.000 --> 00:33:02.000]  這是不健康的
[00:33:02.000 --> 00:33:04.000]  這是逼於無奈的
[00:33:04.000 --> 00:33:06.000]  如果上帝今天感動你
[00:33:06.000 --> 00:33:08.000]  你願不願意承擔這個保母的角色
[00:33:08.000 --> 00:33:12.000]  弟兄不是不關你的事
[00:33:12.000 --> 00:33:14.000]  你也是保母
[00:33:14.000 --> 00:33:16.000]  保母是一個身份
[00:33:16.000 --> 00:33:18.000]  不是一個性別
[00:33:18.000 --> 00:33:20.000]  你要承擔照顧初訓頂姊妹的責任
[00:33:20.000 --> 00:33:26.000]  請你為這件事好好祈禱
[00:33:26.000 --> 00:33:28.000]  接下來四月我們會開初訓栽培員訓練班
[00:33:28.000 --> 00:33:30.000]  如果你已經受訓練的
[00:33:30.000 --> 00:33:32.000]  請你好好計劃
[00:33:32.000 --> 00:33:34.000]  承擔這個責任
[00:33:34.000 --> 00:33:36.000]  如果你說你很想願意承擔
[00:33:36.000 --> 00:33:38.000]  但我沒有受過訓練的
[00:33:38.000 --> 00:33:40.000]  請你預留四月報名
[00:33:40.000 --> 00:33:42.000]  請留意周刊的報告
[00:33:42.000 --> 00:33:46.000]  內地棄嬰事件
[00:33:46.000 --> 00:33:48.000]  頻頻發生
[00:33:48.000 --> 00:33:50.000]  深圳社會福利中心
[00:33:50.000 --> 00:33:52.000]  在有一次的新聞裡面
[00:33:52.000 --> 00:33:54.000]  他說明年
[00:33:54.000 --> 00:33:56.000]  其實是今年
[00:33:56.000 --> 00:33:58.000]  他們會在廣東
[00:33:58.000 --> 00:34:00.000]  建一個
