
[00:00:00.000 --> 00:00:04.160]  之前我在週六的聖經課程裏面
[00:16:24.560 --> 00:16:26.920]  是要過一段時間實現
[00:16:26.920 --> 00:16:29.800]  在這個等候的時間裡面
[00:16:29.800 --> 00:16:31.080]  他沒有灰心
[00:16:31.080 --> 00:16:32.160]  也沒有放棄
[00:16:32.160 --> 00:16:33.400]  也很堅定知道
[00:16:33.400 --> 00:16:38.480]  神說一定會實現在裡面
[00:16:38.480 --> 00:16:40.400]  接著下去
[00:16:40.400 --> 00:16:42.920]  在27-38節
[00:16:42.920 --> 00:16:45.000]  27-32節
[00:16:45.000 --> 00:16:47.680]  其中講到十四天
[00:16:47.680 --> 00:16:49.200]  水獸有些想逃走
[00:16:49.200 --> 00:16:52.280]  保羅通知帕夫想跟丁丁不要讓他們走
[00:16:52.280 --> 00:16:52.840]  如果走了之後
[00:16:52.840 --> 00:16:54.280]  誰來控制這條船
[00:16:54.280 --> 00:16:57.600]  然後去到33節
[00:16:57.600 --> 00:16:59.480]  我們一起讀這段聖經
[00:16:59.480 --> 00:17:00.880]  預備起
[00:17:00.880 --> 00:17:02.880]  天亮的時候
[00:17:02.880 --> 00:17:05.560]  保羅勸眾人都吃飯
[00:17:05.560 --> 00:17:09.600]  說:你們願望飲餓不吃什麼
[00:17:09.600 --> 00:17:11.800]  已經十四天了
[00:17:11.800 --> 00:17:14.600]  所以我勸你們吃飯
[00:17:14.600 --> 00:17:17.840]  這是關乎你們救命的事
[00:17:17.840 --> 00:17:20.840]  因為你們各人連一根頭髮
[00:17:20.840 --> 00:17:23.040]  也不至於損壞
[00:17:23.040 --> 00:17:24.960]  保羅說了這話
[00:17:24.960 --> 00:17:26.440]  就拿著餅
[00:17:26.440 --> 00:17:27.920]  在眾人面前
[00:17:27.920 --> 00:17:29.320]  捉著鳥神
[00:17:29.320 --> 00:17:30.600]  張開吃
[00:17:30.600 --> 00:17:33.280]  於是他們都放下心
[00:17:33.280 --> 00:17:35.040]  也就吃了
[00:17:35.040 --> 00:17:39.520]  我們在船上共有276人
[00:17:39.520 --> 00:17:41.360]  他們吃飽了
[00:17:41.360 --> 00:17:43.320]  就把船上的物資
[00:17:43.320 --> 00:17:45.200]  拋在海裡
[00:17:45.200 --> 00:17:49.360]  要叫船慶一典
[00:17:49.360 --> 00:17:51.520]  保羅勸大家
[00:17:51.520 --> 00:17:53.240]  十四天沒什麼吃東西
[00:17:53.240 --> 00:17:54.920]  其實是非常累
[00:17:54.920 --> 00:17:56.320]  沒什麼體能
[00:17:56.320 --> 00:17:58.840]  他就跟他們說吃飯
[00:17:58.840 --> 00:18:01.240]  這件事是關乎你們救命的事
[00:18:01.240 --> 00:18:02.360]  神都跟我說過
[00:18:02.360 --> 00:18:05.760]  你們一根頭髮都不會損壞
[00:18:05.760 --> 00:18:07.640]  於是他們放心去吃東西
[00:18:07.640 --> 00:18:09.160]  為什麼要吃東西呢
[00:18:09.160 --> 00:18:11.000]  因為如果沒有體能
[00:18:11.000 --> 00:18:12.760]  當有機會上岸的時候
[00:18:12.760 --> 00:18:13.920]  可能也要游泳
[00:18:13.920 --> 00:18:15.560]  沒有體能怎麼游泳
[00:18:15.560 --> 00:18:16.640]  所以保羅說
[00:18:16.640 --> 00:18:18.320]  你要準備好
[00:18:18.320 --> 00:18:19.760]  吃好
[00:18:19.760 --> 00:18:21.400]  增加自己的體力
[00:18:21.400 --> 00:18:23.160]  以至能夠有能力
[00:18:23.160 --> 00:18:25.640]  來救自己
[00:18:25.640 --> 00:18:27.600]  所以基督徒面對人生態度
[00:18:27.600 --> 00:18:28.200]  還有一樣東西
[00:18:28.200 --> 00:18:30.400]  中藥環境再差也好
[00:18:30.400 --> 00:18:31.920]  你也要積極地
[00:18:31.920 --> 00:18:33.720]  預備好自己
[00:18:33.720 --> 00:18:35.880]  當機會來到的時候
[00:18:35.880 --> 00:18:37.280]  因為有了預備
[00:18:37.280 --> 00:18:41.040]  你就可以把握機會去做
[00:18:41.040 --> 00:18:42.520]  事實上也是
[00:18:42.520 --> 00:18:45.600]  去到第39至44節的時候
[00:18:45.600 --> 00:18:47.120]  機會真的出現了
[00:18:47.120 --> 00:18:48.120]  簡單來說
[00:18:48.120 --> 00:18:49.600]  他在一個地方
[00:18:49.600 --> 00:18:52.000]  被兩水流夾住的時候
[00:18:52.000 --> 00:18:53.200]  逐個作踐
[00:18:53.200 --> 00:18:54.120]  於是怎麼樣
[00:18:54.120 --> 00:18:55.760]  游水上岸
[00:18:55.760 --> 00:18:58.480]  於是他們得救了
[00:18:58.480 --> 00:19:00.400]  過了十四天之後
[00:19:00.400 --> 00:19:01.560]  機會出現了
[00:19:01.560 --> 00:19:04.400]  但幸好他們有吃飯
[00:19:04.400 --> 00:19:05.360]  有體力
[00:19:05.360 --> 00:19:07.160]  所以就游水上岸
[00:19:07.160 --> 00:19:09.360]  他們就得救了
[00:19:09.360 --> 00:19:10.800]  弟兄姊妹也是
[00:19:10.800 --> 00:19:11.840]  當你面對艱難
[00:19:11.840 --> 00:19:14.440]  或者你覺得無望的時候
[00:19:14.440 --> 00:19:16.280]  基督徒是有一些特別的態度
[00:19:16.280 --> 00:19:18.400]  逆流而上的態度就是
[00:19:18.400 --> 00:19:19.440]  中藥更艱難
[00:19:19.440 --> 00:19:22.720]  我也要積極地準備好自己
[00:19:22.720 --> 00:19:26.280]  為著往後可能機會來到的時候
[00:19:26.280 --> 00:19:27.240]  你有能力
[00:19:27.240 --> 00:19:28.640]  可以把握機會
[00:19:28.640 --> 00:19:32.200]  來突破你的困難
[00:19:32.200 --> 00:19:33.400]  面對
[00:19:33.400 --> 00:19:35.040]  大家都知道疫症裡面
[00:19:35.040 --> 00:19:37.480]  其中一個行業是重災區
[00:19:37.480 --> 00:19:40.000]  就是航空業
[00:19:40.000 --> 00:19:42.000]  在一段時間之前
[00:19:42.000 --> 00:19:43.560]  無綫就搞了一個節目
[00:19:43.560 --> 00:19:45.120]  招募這些人
[00:19:45.120 --> 00:19:48.360]  來轉行
[00:19:48.360 --> 00:19:51.160]  無論你無綫的態度怎麼想都好
[00:19:51.160 --> 00:19:52.840]  但對於這一班人來說
[00:19:52.840 --> 00:19:55.640]  其實是要把握機會的
[00:19:55.640 --> 00:19:57.960]  學一下怎麼演藝
[00:19:57.960 --> 00:20:01.760]  將來會不會有一個新的出路在裡面
[00:20:01.760 --> 00:20:04.120]  我之前認識一個婦女
[00:20:04.120 --> 00:20:05.440]  她也是個奶奶
[00:20:05.440 --> 00:20:08.120]  大家都知道她有移民的
[00:20:08.120 --> 00:20:09.720]  年輕時都考慮移民
[00:20:09.720 --> 00:20:10.440]  她有兩個兒子
[00:20:10.440 --> 00:20:11.640]  一個兒子計劃移民
[00:20:11.640 --> 00:20:13.040]  一個就不會
[00:20:13.040 --> 00:20:15.200]  她跟我說她也很捨得
[00:20:15.200 --> 00:20:16.880]  不過又很理解這個需要
[00:20:16.880 --> 00:20:18.800]  為了下一代
[00:20:18.800 --> 00:20:21.680]  其中她的另一個媳婦
[00:20:21.680 --> 00:20:23.240]  就是要移民的媳婦
[00:20:23.240 --> 00:20:24.480]  她在香港有工作
[00:20:24.480 --> 00:20:25.560]  但她也準備
[00:20:25.560 --> 00:20:26.560]  去到別的地方
[00:20:26.560 --> 00:20:29.160]  其實都可能找不到自己的工作
[00:20:29.160 --> 00:20:30.280]  那怎麼辦呢
[00:20:30.280 --> 00:20:31.560]  她很積極準備
[00:20:31.560 --> 00:20:32.280]  做什麼
[00:20:32.280 --> 00:20:34.160]  她學一些美甲的課程
[00:20:34.160 --> 00:20:35.240]  就是指甲
[00:20:35.240 --> 00:20:37.080]  美甲的課程
[00:20:37.080 --> 00:20:39.680]  還學了穴位按摩
[00:20:39.680 --> 00:20:41.120]  萬一找不到的時候
[00:20:41.120 --> 00:20:43.120]  嘗試做一些生意
[00:20:43.120 --> 00:20:46.720]  會不會有新計的幫助
[00:20:46.720 --> 00:20:47.360]  其實不知道
[00:20:47.360 --> 00:20:51.440]  不過準備好自己
[00:20:51.440 --> 00:20:52.720]  我們有時弟兄姊妹
[00:20:52.720 --> 00:20:53.520]  都有一個心願
[00:20:53.520 --> 00:20:55.640]  很想家人或者親友
[00:20:55.640 --> 00:20:57.520]  想去信耶穌
[00:20:57.520 --> 00:20:59.360]  你都要為他祈禱
[00:20:59.360 --> 00:21:01.480]  但我想問問大家
[00:21:01.480 --> 00:21:03.040]  有機會來到的時候
[00:21:03.040 --> 00:21:08.040]  你會不會講福音的內容給他聽
[00:21:08.040 --> 00:21:10.040]  你現在要準備
[00:21:10.040 --> 00:21:11.400]  你不是說等到那個時候
[00:21:11.400 --> 00:21:12.160]  糟糕了
[00:21:12.160 --> 00:21:13.480]  我不懂得講福音的內容
[00:21:13.480 --> 00:21:14.480]  那怎麼辦
[00:21:14.480 --> 00:21:15.800]  然後才要找人
[00:21:15.800 --> 00:21:18.560]  就錯失了那個時機
[00:21:18.560 --> 00:21:19.640]  在這個時候裏面
[00:21:19.640 --> 00:21:21.080]  你既然很想家人
[00:21:21.080 --> 00:21:22.400]  親友信主的時候
[00:21:22.400 --> 00:21:24.400]  你現在已經好好裝備自己
[00:21:24.400 --> 00:21:25.440]  至少你怎樣
[00:21:25.440 --> 00:21:28.280]  你都懂得講福音的內容
[00:21:28.280 --> 00:21:31.320]  當你想家人信主的時候
[00:21:31.320 --> 00:21:33.080]  你不單只懂得福音的內容準備
[00:21:33.080 --> 00:21:37.160]  你都要為你的親友祈禱
[00:21:37.160 --> 00:21:38.840]  預備好他的心
[00:21:38.840 --> 00:21:40.160]  求神預備機會
[00:21:40.160 --> 00:21:41.320]  當機會來到的時候
[00:21:41.320 --> 00:21:42.600]  你可以及時把握
[00:21:42.600 --> 00:21:45.280]  並且你可以將福音介紹
[00:21:45.280 --> 00:21:45.840]  還有一樣東西
[00:21:45.840 --> 00:21:47.520]  我們需要準備的是什麼
[00:21:47.520 --> 00:21:49.920]  平時的生活見證
[00:21:49.920 --> 00:21:52.120]  如果你生活見證不好的時候
[00:21:52.120 --> 00:21:54.120]  見到你都不想信耶穌
[00:21:54.120 --> 00:21:58.200]  你又怎樣可以有一個好的機會出現
[00:21:58.200 --> 00:22:01.920]  這些就是我們平時要做的積極的準備
[00:22:01.920 --> 00:22:05.200]  讓日後福音的機會來到的時候
[00:22:05.200 --> 00:22:12.960]  我們能夠可以及時來把握
[00:22:12.960 --> 00:22:16.800]  保羅他由凱撒利亞坐船
[00:22:16.800 --> 00:22:18.040]  遇上海難
[00:22:18.040 --> 00:22:20.560]  要去到羅馬
[00:22:20.560 --> 00:22:22.440]  是不是保羅一個人
[00:22:22.440 --> 00:22:23.600]  當然有其他人在一起
[00:22:23.600 --> 00:22:24.920]  有囚犯在一起
[00:22:24.920 --> 00:22:27.760]  是不是保羅自己一個人去呢
[00:22:27.760 --> 00:22:29.440]  沒有其他同伴呢
[00:22:29.440 --> 00:22:30.440]  不是的
[00:22:30.440 --> 00:22:34.320]  在史萊姆傳第27章的開始的時候
[00:22:34.320 --> 00:22:36.080]  第一第二節就這樣說
[00:22:36.080 --> 00:22:38.320]  菲斯都既然定規了
[00:22:38.320 --> 00:22:40.720]  叫我們坐船往意大利去
[00:22:40.720 --> 00:22:42.640]  而將保羅和別的囚犯
[00:22:42.640 --> 00:22:45.160]  交給預迎裡的一個白夫長
[00:22:45.160 --> 00:22:46.520]  名叫尤劉
[00:22:46.520 --> 00:22:49.440]  有一隻亞大米田的船
[00:22:49.440 --> 00:22:52.720]  要沿著亞細亞一帶的地方海邊走
[00:22:52.720 --> 00:22:54.160]  我們就上了那船
[00:22:54.160 --> 00:22:59.040]  開行有馬其頓的帖薩羅尼加阿里達古
[00:22:59.040 --> 00:23:00.960]  往我們同去
[00:23:00.960 --> 00:23:03.920]  保羅他是犯事
[00:23:03.920 --> 00:23:05.680]  當然你認為犯事
[00:23:05.680 --> 00:23:06.440]  拉他坐牢
[00:23:06.440 --> 00:23:07.600]  不知道現在運送上去
[00:23:07.600 --> 00:23:09.280]  所以他都有一個囚犯的身份
[00:23:09.280 --> 00:23:11.280]  但是和他一起去的時候
[00:23:11.280 --> 00:23:12.600]  有一個阿里達古
[00:23:12.600 --> 00:23:13.560]  他沒有犯事
[00:23:13.560 --> 00:23:16.440]  不過他願意一起照應著
[00:23:16.440 --> 00:23:19.120]  還有一個人我們叫做盧嘉
[00:23:19.120 --> 00:23:20.680]  因為在《我們》出現
[00:23:20.680 --> 00:23:22.640]  這本書的作者就是盧嘉
[00:23:22.640 --> 00:23:25.560]  盧嘉亦都很詳細記載整個海難過程
[00:23:25.560 --> 00:23:28.080]  因為他親身在當中
[00:23:28.080 --> 00:23:30.400]  盧嘉和阿里達古
[00:23:30.400 --> 00:23:33.520]  綁著保羅一起上去
[00:23:33.520 --> 00:23:36.000]  在《聖經》裡面記載
[00:23:36.000 --> 00:23:38.320]  到日後保羅在羅馬坐牢的時候
[00:23:38.320 --> 00:23:40.240]  他寫了一些監獄書信
[00:23:40.240 --> 00:23:42.520]  其中一卷叫做《肥利門書》
[00:23:42.520 --> 00:23:44.120]  裡面提及過幾個人
[00:23:44.120 --> 00:23:46.160]  其中有兩個
[00:23:46.160 --> 00:23:47.440]  其中有兩個一樣
[00:23:47.440 --> 00:23:50.640]  就是阿里達古和盧嘉
[00:23:50.640 --> 00:23:55.080]  即是從阿宋保羅開始去的時候
[00:23:55.080 --> 00:23:57.000]  盧嘉和阿里達古沒有犯事
[00:23:57.000 --> 00:23:59.400]  不過他們一起綁著保羅去
[00:23:59.400 --> 00:24:00.440]  去到羅馬
[00:24:00.440 --> 00:24:03.440]  保羅在羅馬裡面被拘留的時候
[00:24:03.440 --> 00:24:05.040]  他們都綁著他
[00:24:05.040 --> 00:24:09.480]  這兩個的同伴相當的難得
[00:24:09.480 --> 00:24:10.480]  他沒有犯事
[00:24:10.480 --> 00:24:12.240]  不過要綁著保羅
[00:24:12.240 --> 00:24:15.640]  和他一起去面對他的問題
[00:24:15.640 --> 00:24:17.920]  當遇到人生風浪的時候
[00:24:17.920 --> 00:24:19.280]  基督徒的態度就是
[00:24:19.280 --> 00:24:21.240]  當你的同伴有難的時候
[00:24:21.240 --> 00:24:22.960]  我們是不離開他的
[00:24:22.960 --> 00:24:24.120]  要綁著他
[00:24:24.120 --> 00:24:28.560]  幫助他一同來面對
[00:24:28.560 --> 00:24:30.360]  大家都知道
[00:24:30.360 --> 00:24:34.200]  國際新聞就是阿富汗的變天
[00:24:34.200 --> 00:24:36.440]  所以裡面很多人都要走
[00:24:36.440 --> 00:24:39.240]  逼爆了機場在裡面
[00:24:39.240 --> 00:24:42.600]  其實裡面有很多類的人都很擔心
[00:24:42.600 --> 00:24:44.200]  有些女性
[00:24:44.200 --> 00:24:45.280]  有些兒童
[00:24:45.280 --> 00:24:46.120]  甚至兒教徒
[00:24:46.120 --> 00:24:47.720]  譬如基督徒是非常擔心
[00:24:47.720 --> 00:24:51.360]  塔利班這個政權已經是非常極端的
[00:24:51.360 --> 00:24:53.560]  嚴格的
[00:24:53.560 --> 00:24:54.720]  搜救那些
[00:24:54.720 --> 00:24:56.320]  伊斯蘭原教主義者
[00:24:56.320 --> 00:24:57.600]  所以很擔心
[00:24:57.600 --> 00:25:00.040]  其實還有一類人是非常擔心的
[00:25:00.040 --> 00:25:01.360]  那類人就是
[00:25:01.360 --> 00:25:04.080]  去幫美國或者歐洲一些國家
[00:25:04.080 --> 00:25:05.720]  在阿富汗裡面
[00:25:05.720 --> 00:25:06.480]  做工作
[00:25:06.480 --> 00:25:08.040]  在機構執行一些任務
[00:25:08.040 --> 00:25:09.480]  甚至幫忙認出
[00:25:09.480 --> 00:25:12.000]  這些就是塔利班的地點
[00:25:12.000 --> 00:25:13.400]  這些就是塔利班的人
[00:25:13.400 --> 00:25:14.480]  去捉他
[00:25:14.480 --> 00:25:15.880]  這些人是最擔心的
[00:25:15.880 --> 00:25:17.800]  因為如果他走不了的時候
[00:25:17.800 --> 00:25:21.080]  他們可能遭遇的迫害是更大的
[00:25:21.080 --> 00:25:22.680]  但是有一次看新聞的時候說
[00:25:22.680 --> 00:25:23.320]  這些人
[00:25:23.320 --> 00:25:25.160]  其中有些人還沒有得到一些
[00:25:25.160 --> 00:25:27.360]  特別的移民簽證
[00:25:27.360 --> 00:25:29.720]  給他們去走
[00:25:29.720 --> 00:25:31.600]  他們就很擔心了
[00:25:31.600 --> 00:25:34.480]  因為怕被報復
[00:25:34.480 --> 00:25:36.240]  在裡面
[00:25:36.240 --> 00:25:37.080]  我現在不知道
[00:25:37.080 --> 00:25:38.680]  因為新聞報導得很少
[00:25:38.680 --> 00:25:40.080]  是要方便
[00:25:40.080 --> 00:25:41.640]  現在就美軍撤離了
[00:25:41.640 --> 00:25:43.480]  但仍然有一百多位的
[00:25:43.480 --> 00:25:44.760]  美國公民
[00:25:44.760 --> 00:25:46.080]  仍然留在當中
[00:25:46.080 --> 00:25:49.680]  希望藉著外交途徑來幫助
[00:25:49.680 --> 00:25:51.040]  但假如
[00:25:51.040 --> 00:25:52.920]  美國真的捨棄了這群人
[00:25:52.920 --> 00:25:54.240]  或者歐洲國家捨棄了這群
[00:25:54.240 --> 00:25:55.880]  曾經幫助過你的人
[00:25:55.880 --> 00:25:57.560]  你會對他的態度怎樣看?
[00:25:57.560 --> 00:25:59.760]  覺得很沒有道義
[00:25:59.760 --> 00:26:01.880]  覺得打完仗不要和尚
[00:26:01.880 --> 00:26:04.160]  就送他去死
[00:26:04.160 --> 00:26:05.080]  但誠心告訴你
[00:26:05.080 --> 00:26:08.240]  當人去面對一種艱難困境的時候
[00:26:08.240 --> 00:26:10.440]  作為你身邊的同伴的基督徒
[00:26:10.440 --> 00:26:11.760]  你不是離開他
[00:26:11.760 --> 00:26:12.960]  是你和他一起
[00:26:12.960 --> 00:26:16.440]  共同去面對
[00:26:16.440 --> 00:26:18.360]  我們人生是有風浪的
[00:26:18.360 --> 00:26:19.720]  我們基督徒都一樣
[00:26:19.720 --> 00:26:22.160]  我們和其他人一樣的問題
[00:26:22.160 --> 00:26:23.880]  但我們做基督徒的態度就是
[00:26:23.880 --> 00:26:26.080]  在困難絕境裡面
[00:26:26.080 --> 00:26:28.600]  我們要懷著盼望
[00:26:28.600 --> 00:26:31.800]  並且要很積極地準備好自己
[00:26:31.800 --> 00:26:34.320]  等候神的時間的來臨
[00:26:34.320 --> 00:26:35.720]  當神的時間來臨的時候
[00:26:35.720 --> 00:26:37.680]  我們靠主就可以
[00:26:37.680 --> 00:26:40.160]  乘風破浪
[00:26:40.160 --> 00:26:43.440]  我留下幾條問題給大家思想
[00:26:43.440 --> 00:26:46.800]  我們繼續深化今天的信息
[00:26:46.800 --> 00:26:47.840]  第一條問題是
[00:26:47.840 --> 00:26:52.400]  如果在風浪中保留有堅信神的話
[00:26:52.400 --> 00:26:54.360]  我信神他怎樣對我說
[00:26:54.360 --> 00:26:56.680]  事情也要怎樣的成就
[00:26:56.680 --> 00:27:00.760]  今天你對神的話語有多少堅信的程度呢?
[00:27:00.760 --> 00:27:02.160]  如果由零至十分零
[00:27:02.160 --> 00:27:03.000]  即是不堅信
[00:27:03.000 --> 00:27:05.000]  十分就是十分堅信
[00:27:05.000 --> 00:27:07.880]  你給自己有多少分呢?
[00:27:07.880 --> 00:27:10.120]  為什麼呢?
[00:27:10.120 --> 00:27:11.400]  第二條問題
[00:27:11.400 --> 00:27:14.400]  在你身邊有沒有一些人處於失望
[00:27:14.400 --> 00:27:17.960]  或者失意無望當中的時候
[00:27:17.960 --> 00:27:20.560]  你可以怎樣幫助他、鼓勵他
[00:27:20.560 --> 00:27:24.280]  又可以重建希望呢?
[00:27:24.280 --> 00:27:26.560]  現在你認為自己需要在哪一方面
[00:27:26.560 --> 00:27:29.080]  來好好地預備好自己
[00:27:29.080 --> 00:27:32.600]  迎向未來的風浪呢?
[00:27:32.600 --> 00:27:37.400]  讓我們從心低頭來禱告
[00:27:37.400 --> 00:27:40.160]  真愛天父我們的神,我們多謝祢
[00:27:40.160 --> 00:27:43.280]  保羅他遭遇一個人生的風浪
[00:27:43.280 --> 00:27:44.640]  但我們看到
[00:27:44.640 --> 00:27:47.200]  在身邊裡面有些不離棄的同伴
[00:27:47.200 --> 00:27:49.440]  和他一起同行這條路
[00:27:49.440 --> 00:27:50.560]  我們看到
[00:27:50.560 --> 00:27:52.840]  他對上帝話語的堅信
[00:27:52.840 --> 00:27:54.680]  以至他伸出盼望
[00:27:54.680 --> 00:27:56.920]  縱若在無望當中裡
[00:27:56.920 --> 00:28:00.240]  為人帶出希望和向前的動力
[00:28:00.240 --> 00:28:01.920]  最後求祢幫助我們
[00:28:01.920 --> 00:28:03.080]  好像保羅一樣
[00:28:03.080 --> 00:28:05.200]  有這份堅信的心
[00:28:05.200 --> 00:28:08.120]  相信祢的話語,謹守祢的話語
[00:28:08.120 --> 00:28:11.040]  並且等候祢話語的應許實現
[00:28:11.040 --> 00:28:14.960]  以致我們能夠面對人生風浪的時候
[00:28:14.960 --> 00:28:18.080]  我們有一個很穩定的罅隙
[00:28:18.080 --> 00:28:20.000]  能夠知道怎樣前行
[00:28:20.000 --> 00:28:21.840]  不是靠自己的經驗
[00:28:21.840 --> 00:28:23.480]  不是靠自己的力量
[00:28:23.480 --> 00:28:26.040]  而是靠上帝話語的信實
[00:28:26.040 --> 00:28:28.160]  來堅信
[00:28:28.160 --> 00:28:30.720]  讓我們看見祢話語的實現
[00:28:30.720 --> 00:28:32.800]  和神的能力的彰顯
[00:28:32.800 --> 00:28:35.920]  也幫助我們無論在什麼環境裡
[00:28:35.920 --> 00:28:37.160]  我們都積極好
[00:28:37.160 --> 00:28:38.560]  預備好自己
[00:28:38.560 --> 00:28:40.520]  面對未來的風浪
[00:28:40.520 --> 00:28:43.440]  讓我們靠著主能夠跨過
[00:28:43.440 --> 00:28:44.320]  多謝主
[00:28:44.320 --> 00:28:45.520]  聽我們禱告
[00:28:45.520 --> 00:28:47.760]  奉主耶穌基督的名字
[00:28:47.760 --> 00:28:48.760]  阿門
