
[00:00:00.000 --> 00:00:05.380]  今日我的主題是「奇妙無比的基督」
[00:17:56.900 --> 00:17:58.900]  有一個人的身體
[00:17:58.900 --> 00:18:00.900]  是我們拿十字架
[00:18:00.900 --> 00:18:03.900]  賞還了你和我犯罪要受的刑罰
[00:18:03.900 --> 00:18:05.900]  耶穌基督擔負了
[00:18:05.900 --> 00:18:06.900]  在十字架上
[00:18:06.900 --> 00:18:09.900]  公義和憐憫擁抱在一起
[00:18:09.900 --> 00:18:11.900]  在十字架上
[00:18:11.900 --> 00:18:14.900]  公義和憐憫得著和解
[00:18:14.900 --> 00:18:17.900]  所有信耶穌基督的人
[00:18:17.900 --> 00:18:19.900]  與神和好
[00:18:19.900 --> 00:18:21.900]  成為神的兒女
[00:18:21.900 --> 00:18:23.900]  就是這八點
[00:18:23.900 --> 00:18:25.900]  耶穌基督奇妙的屬性
[00:18:25.900 --> 00:18:27.900]  是不能看見的神的形象
[00:18:27.900 --> 00:18:29.900]  祂是首先的
[00:18:29.900 --> 00:18:31.900]  萬物是藉著祂做
[00:18:31.900 --> 00:18:32.900]  而且是為祂做的
[00:18:32.900 --> 00:18:35.900]  萬物都是靠祂而得以存在的
[00:18:35.900 --> 00:18:37.900]  祂是教會的元首
[00:18:37.900 --> 00:18:39.900]  祂是死人中首先復活的
[00:18:39.900 --> 00:18:42.900]  所有豐盛都在耶穌基督裡面
[00:18:42.900 --> 00:18:46.900]  基督在十字架上成就了和平
[00:18:46.900 --> 00:18:48.900]  如果你真的明白
[00:18:48.900 --> 00:18:50.900]  接受了這八點的話
[00:18:50.900 --> 00:18:53.900]  你沒有辦法不做一個好基督徒
[00:18:53.900 --> 00:18:55.900]  你就是一個好基督徒
[00:18:55.900 --> 00:18:56.900]  你會很自然的
[00:18:56.900 --> 00:18:58.900]  因為你會愛祂
[00:18:58.900 --> 00:19:00.900]  你很自然的就會做
[00:19:00.900 --> 00:19:02.900]  所以我們這些經文教導
[00:19:02.900 --> 00:19:03.900]  我們有什麼實踐呢?
[00:19:03.900 --> 00:19:04.900]  第一
[00:19:04.900 --> 00:19:07.900]  我們要提防那些矮化基督的異端
[00:19:07.900 --> 00:19:09.900]  所以大部分的異端
[00:19:09.900 --> 00:19:12.900]  都是說耶穌基督不是神
[00:19:12.900 --> 00:19:14.900]  我記得
[00:19:14.900 --> 00:19:16.900]  二十年前
[00:19:16.900 --> 00:19:18.900]  有一位傳道人
[00:19:18.900 --> 00:19:20.900]  都很有恩慈
[00:19:20.900 --> 00:19:23.900]  他創造了
[00:19:23.900 --> 00:19:27.900]  建造了八、九間堂會成為一個小宗派
[00:19:27.900 --> 00:19:30.900]  他向穆斯林的人傳福音
[00:19:30.900 --> 00:19:33.900]  誰知道穆斯林的人就說服了他
[00:19:33.900 --> 00:19:36.900]  說耶穌基督其實不是自有永有
[00:19:36.900 --> 00:19:38.900]  祂是上帝生的
[00:19:38.900 --> 00:19:39.900]  最厲害的那個
[00:19:39.900 --> 00:19:40.900]  但是都是被造的
[00:19:40.900 --> 00:19:43.900]  他就在《釋經》出了問題
[00:19:43.900 --> 00:19:46.900]  他後來就跟那些堂公說
[00:19:46.900 --> 00:19:50.900]  我真的沒有辦法接受耶穌基督是自有永有
[00:19:50.900 --> 00:19:52.900]  因為講得很清楚祂是被造的
[00:19:52.900 --> 00:19:54.900]  祂是守山的
[00:19:54.900 --> 00:19:56.900]  祂是獨生子
[00:19:56.900 --> 00:19:58.900]  結果那個宗派就散了
[00:19:58.900 --> 00:20:03.900]  所以一念之差
[00:20:03.900 --> 00:20:06.900]  就可以成為大錯
[00:20:06.900 --> 00:20:08.900]  你都要想清楚
[00:20:08.900 --> 00:20:11.900]  提防那些矮化基督的異端
[00:20:11.900 --> 00:20:12.900]  第二
[00:20:12.900 --> 00:20:15.900]  明白我們的豐盛不是靠自己的功勞
[00:20:15.900 --> 00:20:16.900]  而是上帝的恩典
[00:20:16.900 --> 00:20:19.900]  有時候我們驕傲
[00:20:19.900 --> 00:20:22.900]  我今天這個成就就是我厲害
[00:20:22.900 --> 00:20:25.900]  有些老人家跟我說
[00:20:25.900 --> 00:20:27.900]  我當年在大陸很辛苦
[00:20:27.900 --> 00:20:29.900]  現在來到這裡之後發達了
[00:20:29.900 --> 00:20:30.900]  當然是我厲害
[00:20:30.900 --> 00:20:32.900]  我自己有實力
[00:20:32.900 --> 00:20:35.900]  你知不知道驕傲其實就是拜偶像
[00:20:35.900 --> 00:20:37.900]  驕傲就是拜自己
[00:20:37.900 --> 00:20:40.900]  一個人驕傲就是把自己當做上帝
[00:20:40.900 --> 00:20:42.900]  你把上帝的榮耀偷了
[00:20:42.900 --> 00:20:46.900]  所以魔鬼驕傲就敗壞
[00:20:46.900 --> 00:20:52.900]  我們看到耶穌基督是奇妙無比
[00:20:52.900 --> 00:20:54.900]  我們就謙卑在祂面前
[00:20:54.900 --> 00:20:57.900]  我們就知道我們其實沒有什麼值得驕傲
[00:20:57.900 --> 00:20:59.900]  全部都是祂的
[00:20:59.900 --> 00:21:00.900]  祂創造你
[00:21:00.900 --> 00:21:01.900]  祂維繫你
[00:21:01.900 --> 00:21:02.900]  祂賜福給你
[00:21:02.900 --> 00:21:03.900]  祂為你釘十字架
[00:21:03.900 --> 00:21:05.900]  祂叫你得逐永生
[00:21:05.900 --> 00:21:07.900]  全部都是祂的
[00:21:07.900 --> 00:21:08.900]  祂做的
[00:21:08.900 --> 00:21:11.900]  我們就不要驕傲
[00:21:11.900 --> 00:21:12.900]  我們如果不驕傲的話
[00:21:12.900 --> 00:21:14.900]  我們對頂姐妹都好一點
[00:21:14.900 --> 00:21:19.900]  你不要看有些人對其他人不好
[00:21:19.900 --> 00:21:20.900]  因為他覺得自己厲害
[00:21:20.900 --> 00:21:21.900]  比別人厲害
[00:21:21.900 --> 00:21:23.900]  其實在上帝面前我們都是罪人
[00:21:23.900 --> 00:21:25.900]  當我們能夠了解這一點
[00:21:25.900 --> 00:21:30.900]  我們對人都會好一點
[00:21:30.900 --> 00:21:31.900]  第三
[00:21:31.900 --> 00:21:34.900]  在基督你尋找喜樂
[00:21:34.900 --> 00:21:37.900]  人生是充滿憂患
[00:21:37.900 --> 00:21:44.900]  我們好想得到喜樂
[00:21:44.900 --> 00:21:46.900]  但總是覺得空虛
[00:21:46.900 --> 00:21:47.900]  中國的詩人
[00:21:47.900 --> 00:21:49.900]  外國的詩人
[00:21:49.900 --> 00:21:53.900]  很多時都捨得人生的痛苦
[00:21:53.900 --> 00:21:56.900]  譬如在流行的佛教裏面
[00:21:56.900 --> 00:21:58.900]  強調人生的空虛
[00:21:58.900 --> 00:22:00.900]  一切事都變幻無常
[00:22:00.900 --> 00:22:07.900]  宗教大部份都是好辛苦
[00:22:07.900 --> 00:22:08.900]  都是空虛
[00:22:08.900 --> 00:22:09.900]  都是覺得人生痛苦
[00:22:09.900 --> 00:22:10.900]  除了基督教
[00:22:10.900 --> 00:22:13.900]  基督教不是人想出來的宗教
[00:22:13.900 --> 00:22:14.900]  人想出來的東西就是這樣
[00:22:14.900 --> 00:22:16.900]  因為我們是痛苦的
[00:22:16.900 --> 00:22:19.900]  但基督教是上帝的啟示
[00:22:19.900 --> 00:22:20.900]  在基督裏面有快樂
[00:22:20.900 --> 00:22:23.900]  因為所有的豐盛都在基督裏面
[00:22:23.900 --> 00:22:32.900]  我們要毀身那位奇妙無比的基督
[00:22:32.900 --> 00:22:35.900]  毀身就是將你的主權交給他
[00:22:35.900 --> 00:22:37.900]  讓他做你的主
[00:22:37.900 --> 00:22:39.900]  有些人信耶穌
[00:22:39.900 --> 00:22:40.900]  譬如台灣就是
[00:22:40.900 --> 00:22:42.900]  很多人拜神拜佛
[00:22:42.900 --> 00:22:43.900]  很虔誠的
[00:22:43.900 --> 00:22:45.900]  廟家都有廟
[00:22:45.900 --> 00:22:46.900]  經常在那裏拜
[00:22:46.900 --> 00:22:49.900]  但他沒有毀身
[00:22:49.900 --> 00:22:53.900]  因為偶像菩薩不會動也不會眨眼
[00:22:53.900 --> 00:22:56.900]  也不會跟他走
[00:22:56.900 --> 00:22:58.900]  但耶穌基督就不是
[00:22:58.900 --> 00:23:01.900]  耶穌基督是值得你去毀身
[00:23:01.900 --> 00:23:04.900]  在聖經提到
[00:23:04.900 --> 00:23:05.900]  彼得對耶穌說
[00:23:05.900 --> 00:23:07.900]  我已經撇下所有跟隨你
[00:23:07.900 --> 00:23:09.900]  我得到什麼呢
[00:23:09.900 --> 00:23:10.900]  彼得對耶穌說
[00:23:10.900 --> 00:23:11.900]  我實在告訴你知道
[00:23:11.900 --> 00:23:12.900]  到了萬物根生
[00:23:12.900 --> 00:23:13.900]  人子在在
[00:23:13.900 --> 00:23:15.900]  他榮耀的寶座上的時候
[00:23:15.900 --> 00:23:17.900]  你們跟隨我的人
[00:23:17.900 --> 00:23:19.900]  就要在十月的寶座上
[00:23:19.900 --> 00:23:21.900]  審判以色列十月的支派
[00:23:21.900 --> 00:23:22.900]  凡為我命
[00:23:22.900 --> 00:23:23.900]  撇下房屋
[00:23:23.900 --> 00:23:24.900]  弟兄姊妹
[00:23:24.900 --> 00:23:25.900]  父母兒女的
[00:23:25.900 --> 00:23:27.900]  得著百倍
[00:23:27.900 --> 00:23:29.900]  而且承受永生
[00:23:29.900 --> 00:23:32.900]  耶穌基督對你的應許
[00:23:32.900 --> 00:23:34.900]  所以如果你毀身基督
[00:23:34.900 --> 00:23:35.900]  是有賺的
[00:23:35.900 --> 00:23:37.900]  如果你不知道去那裏投資
[00:23:37.900 --> 00:23:38.900]  剛才我有千多萬
[00:23:38.900 --> 00:23:39.900]  不知道放在那裏
[00:23:39.900 --> 00:23:41.900]  你最好就毀身基督
[00:23:41.900 --> 00:23:43.900]  因為那裏是有賺的
[00:23:45.900 --> 00:23:47.900]  我希望大家在新年就立志
[00:23:47.900 --> 00:23:48.900]  兩點
[00:23:48.900 --> 00:23:49.900]  第一
[00:23:49.900 --> 00:23:50.900]  根生你對基督的認識
[00:23:50.900 --> 00:23:51.900]  如果你以前夢查查的話
[00:23:51.900 --> 00:23:53.900]  你再記住這八點
[00:23:53.900 --> 00:23:54.900]  這八點不是我想出來的
[00:23:54.900 --> 00:23:56.900]  是聖經白字黑字寫出來的
[00:23:56.900 --> 00:23:57.900]  這八點很厲害
[00:23:57.900 --> 00:23:59.900]  你回去再想想
[00:23:59.900 --> 00:24:00.900]  我今天所說的
[00:24:00.900 --> 00:24:02.900]  只不過是一個前菜
[00:24:02.900 --> 00:24:05.900]  希望你可以盡心去研究
[00:24:05.900 --> 00:24:07.900]  去思想這八點
[00:24:07.900 --> 00:24:09.900]  根生你對基督的認識
[00:24:09.900 --> 00:24:10.900]  第二點
[00:24:10.900 --> 00:24:13.900]  毀身那位奇妙無比的基督
[00:24:14.900 --> 00:24:17.900]  保羅在羅馬書十二章一到二節
[00:24:17.900 --> 00:24:19.900]  很清楚地說
[00:24:19.900 --> 00:24:21.900]  大家都懂得唸的
[00:24:21.900 --> 00:24:22.900]  所以弟兄們
[00:24:22.900 --> 00:24:24.900]  我憑著神的慈悲勸你們
[00:24:24.900 --> 00:24:27.900]  要把身體獻上當作聖潔
[00:24:27.900 --> 00:24:29.900]  而夢神月立的活祭
[00:24:29.900 --> 00:24:31.900]  這是理所當然的侍奉
[00:24:31.900 --> 00:24:34.900]  不要模仿這個世代
[00:24:34.900 --> 00:24:37.900]  要藉著心意的根生改變過來
[00:24:37.900 --> 00:24:39.900]  叫你可以測驗出
[00:24:39.900 --> 00:24:40.900]  什麼是神的旨意
[00:24:40.900 --> 00:24:43.900]  就是測驗出什麼是美好的
[00:24:43.900 --> 00:24:46.900]  夢祂月立的事
[00:24:46.900 --> 00:24:48.900]  弟兄姊妹
[00:24:48.900 --> 00:24:49.900]  當我看你們各位的時候
[00:24:49.900 --> 00:24:51.900]  我心裏覺得很感恩
[00:24:51.900 --> 00:24:54.900]  你們按著你對耶穌基督的認識
[00:24:54.900 --> 00:24:56.900]  有些淺有些深
[00:24:56.900 --> 00:24:58.900]  但你按著你對耶穌基督的認識
[00:24:58.900 --> 00:25:00.900]  在教會裏面服侍
[00:25:00.900 --> 00:25:02.900]  弟兄姊妹彼此配搭相愛
[00:25:02.900 --> 00:25:04.900]  這個是美好的
[00:25:04.900 --> 00:25:06.900]  有些是真的為主好為身
[00:25:06.900 --> 00:25:08.900]  我要提一提
[00:25:08.900 --> 00:25:11.900]  就是我們的台主任江維明牧師
[00:25:11.900 --> 00:25:14.900]  他在傳恩堂是台主任
[00:25:14.900 --> 00:25:15.900]  唯一的傳道人
[00:25:15.900 --> 00:25:17.900]  他其實有很多很繁重的工作
[00:25:17.900 --> 00:25:20.900]  羊仔一隻一隻都不容易照顧
[00:25:20.900 --> 00:25:21.900]  有些還未做羊仔
[00:25:21.900 --> 00:25:23.900]  在外面的那些是慕道者
[00:25:23.900 --> 00:25:25.900]  都經常找他
[00:25:25.900 --> 00:25:28.900]  但他不單止在教會侍奉
[00:25:28.900 --> 00:25:31.900]  他還在播道環球差會
[00:25:31.900 --> 00:25:34.900]  做董事會主席
[00:25:34.900 --> 00:25:36.900]  這份工作是義工
[00:25:36.900 --> 00:25:37.900]  他沒有薪酬
[00:25:37.900 --> 00:25:39.900]  他的時間是額外的
[00:25:39.900 --> 00:25:42.900]  除了全職在傳恩堂之外
[00:25:42.900 --> 00:25:46.900]  他還用其他時間在差會服侍
[00:25:46.900 --> 00:25:50.900]  整個播道宗派的宣教傍臂
[00:25:50.900 --> 00:25:51.900]  就是播道差會
[00:25:51.900 --> 00:25:53.900]  而播道差會就是江牧師帶領
[00:25:53.900 --> 00:25:55.900]  我們傳恩堂是不是很榮幸
[00:25:55.900 --> 00:25:57.900]  神選了你這個教會仔
[00:25:57.900 --> 00:25:59.900]  這個最新開始的教會
[00:25:59.900 --> 00:26:00.900]  派你的傳道人
[00:26:00.900 --> 00:26:03.900]  去服侍整個宗派的差會
[00:26:03.900 --> 00:26:05.900]  所以你不要以為自己吃虧了
[00:26:05.900 --> 00:26:06.900]  我江牧師去了那裏
[00:26:06.900 --> 00:26:11.900]  不是我們傳恩堂少了一些益處
[00:26:11.900 --> 00:26:12.900]  他沒有的
[00:26:12.900 --> 00:26:14.900]  他全是額外的
[00:26:14.900 --> 00:26:16.900]  而且還有一個協同效應
[00:26:16.900 --> 00:26:17.900]  有一個synergy
[00:26:17.900 --> 00:26:19.900]  當他跟外面侍奉的時候
[00:26:19.900 --> 00:26:21.900]  對傳恩堂都有福氣
[00:26:21.900 --> 00:26:23.900]  但是他就很辛苦
[00:26:23.900 --> 00:26:24.900]  心勞力水
[00:26:24.900 --> 00:26:28.900]  所以大家姐妹愛護他
[00:26:28.900 --> 00:26:29.900]  多些請他吃飯
[00:26:29.900 --> 00:26:30.900]  鼓勵他
[00:26:30.900 --> 00:26:34.900]  真是因為很難得
[00:26:34.900 --> 00:26:37.900]  我認識很多香港的傳道人
[00:26:37.900 --> 00:26:39.900]  很多外國的傳道人
[00:26:39.900 --> 00:26:44.900]  江牧師是少有
[00:26:44.900 --> 00:26:45.900]  講到我自己
[00:26:45.900 --> 00:26:48.900]  我上次講到我和我太太
[00:26:48.900 --> 00:26:50.900]  現在在台灣宣教
[00:26:50.900 --> 00:26:52.900]  每個月都來回
[00:26:52.900 --> 00:26:53.900]  有種飄泊
[00:26:53.900 --> 00:26:54.900]  我們所有的家當
[00:26:54.900 --> 00:26:57.900]  就放在北角大酒店旁邊
[00:26:57.900 --> 00:27:00.900]  那間大酒店的其中一個房裏
[00:27:00.900 --> 00:27:02.900]  就這麽多
[00:27:02.900 --> 00:27:04.900]  上個月我又多了一份工
[00:27:04.900 --> 00:27:07.900]  就是報到總幹事辭職
[00:27:07.900 --> 00:27:09.900]  警察會的董事會
[00:27:09.900 --> 00:27:11.900]  包括江牧師在內
[00:27:11.900 --> 00:27:12.900]  就說: 羅牧師
[00:27:12.900 --> 00:27:14.900]  既然接下來一年
[00:27:14.900 --> 00:27:15.900]  你會有多一些時間
[00:27:15.900 --> 00:27:16.900]  一半以上在香港
[00:27:16.900 --> 00:27:17.900]  一半以上在台灣
[00:27:17.900 --> 00:27:19.900]  其實你飛來飛去都不要緊
[00:27:19.900 --> 00:27:23.900]  可以暫時做我們的處理總幹事
[00:27:23.900 --> 00:27:25.900]  幫我們搞定一些事
[00:27:25.900 --> 00:27:27.900]  幫我們請個人
[00:27:27.900 --> 00:27:29.900]  多了一份工
[00:27:29.900 --> 00:27:30.900]  一份都是全職
[00:27:30.900 --> 00:27:31.900]  兩份都是全職
[00:27:31.900 --> 00:27:34.900]  其實警察會對我們很好
[00:27:34.900 --> 00:27:36.900]  我們要給你薪酬
[00:27:36.900 --> 00:27:38.900]  我就婉拒了
[00:27:38.900 --> 00:27:41.900]  現在警察會的經濟
[00:27:41.900 --> 00:27:44.900]  經常費去年都缺欠
[00:27:44.900 --> 00:27:46.900]  我就不支薪
[00:27:46.900 --> 00:27:47.900]  不要薪酬
[00:27:47.900 --> 00:27:50.900]  其實我做台灣的宣教士
[00:27:50.900 --> 00:27:51.900]  我都沒有要薪酬
[00:27:51.900 --> 00:27:53.900]  因為那裏我們希望建立教會
[00:27:53.900 --> 00:27:55.900]  我們需要籌款註冊
[00:27:55.900 --> 00:27:58.900]  上帝恩代我現在有兩份全職工
[00:27:58.900 --> 00:28:00.900]  我自己說不要薪酬
[00:28:00.900 --> 00:28:01.900]  兩份全職工
[00:28:01.900 --> 00:28:03.900]  但上帝又給我供應
[00:28:03.900 --> 00:28:06.900]  因為我住那裏附近有間兩餸飯
[00:28:06.900 --> 00:28:08.900]  是28元
[00:28:08.900 --> 00:28:10.900]  一碟夠我和太太兩個人吃
[00:28:10.900 --> 00:28:13.900]  而且都好像幾有營養
[00:28:13.900 --> 00:28:14.900]  所以我不明白
[00:28:14.900 --> 00:28:16.900]  為何你個個都說我瘦了
[00:28:16.900 --> 00:28:17.900]  其實我應該沒有
[00:28:17.900 --> 00:28:22.900]  那你說黃絲你是不是笨
[00:28:22.900 --> 00:28:24.900]  做兩份工都不要薪水
[00:28:24.900 --> 00:28:26.900]  因為我愛耶穌
[00:28:26.900 --> 00:28:31.900]  因為我愛這位奇妙無比的基督
[00:28:31.900 --> 00:28:33.900]  因為我明白這八點
[00:28:33.900 --> 00:28:35.900]  我明白我其實這麼老
[00:28:35.900 --> 00:28:36.900]  我今年73歲
[00:28:36.900 --> 00:28:37.900]  上帝都用我
[00:28:37.900 --> 00:28:40.900]  有誰73歲有兩份工
[00:28:40.900 --> 00:28:41.900]  沒有
[00:28:41.900 --> 00:28:45.900]  有些37歲有一份工都沒有
[00:28:45.900 --> 00:28:48.900]  這是上帝使用我的恩典
[00:28:48.900 --> 00:28:49.900]  所以頂智媒
[00:28:49.900 --> 00:28:50.900]  我今天說
[00:28:50.900 --> 00:28:53.900]  如果我只說這八點可能都不夠
[00:28:53.900 --> 00:28:56.900]  但我講康穆斯的見證
[00:28:56.900 --> 00:28:58.900]  講我和我太太的見證
[00:28:58.900 --> 00:29:02.900]  希望給你們有血肉有活生生看到
[00:29:02.900 --> 00:29:05.900]  原來信耶穌真的可以信得很真
[00:29:05.900 --> 00:29:07.900]  當你愛一個人的時候
[00:29:07.900 --> 00:29:08.900]  你信耶穌就是愛耶穌
[00:29:08.900 --> 00:29:10.900]  當你愛一個人的時候
[00:29:10.900 --> 00:29:13.900]  你就不求拿東西
[00:29:13.900 --> 00:29:15.900]  你是求付出
[00:29:15.900 --> 00:29:18.900]  朱先生如果你愛朱太
[00:29:18.900 --> 00:29:19.900]  你當時有沒有說
[00:29:19.900 --> 00:29:20.900]  我愛你
[00:29:20.900 --> 00:29:21.900]  拜託你給我點錢
[00:29:21.900 --> 00:29:23.900]  沒有
[00:29:23.900 --> 00:29:25.900]  朱太要什麼你給她
[00:29:25.900 --> 00:29:27.900]  朱太也不會要朱先生要什麼
[00:29:27.900 --> 00:29:29.900]  你愛的時候你就付出
[00:29:29.900 --> 00:29:30.900]  我愛耶穌
[00:29:30.900 --> 00:29:31.900]  康穆斯愛耶穌
[00:29:31.900 --> 00:29:34.900]  所以我們很樂意為耶穌基督付出
[00:29:34.900 --> 00:29:35.900]  所以頂智媒
[00:29:35.900 --> 00:29:38.900]  這八點是真實的
[00:29:38.900 --> 00:29:40.900]  是真的實踐到的
[00:29:40.900 --> 00:29:42.900]  是真的影響到你的生命
[00:29:42.900 --> 00:29:44.900]  你信耶穌的時候你會快樂
[00:29:44.900 --> 00:29:48.900]  你會願意為祂犧牲而快樂
[00:29:48.900 --> 00:29:50.900]  因為祂是那位奇妙無比
[00:29:50.900 --> 00:29:51.900]  值得你和我愛
[00:29:51.900 --> 00:29:52.900]  我們一起祈禱
[00:29:52.900 --> 00:29:54.900]  張主我們多謝你
[00:29:54.900 --> 00:29:55.900]  我感謝你
[00:29:55.900 --> 00:29:56.900]  你這麼奇妙
[00:29:56.900 --> 00:29:57.900]  自有永逸的神
[00:29:57.900 --> 00:29:58.900]  竟然來到這個世界
[00:29:58.900 --> 00:29:59.900]  為我們釘十字架
[00:29:59.900 --> 00:30:00.900]  我們愛你
[00:30:00.900 --> 00:30:01.900]  我們要服侍你
[00:30:01.900 --> 00:30:03.900]  我們要跟隨你
[00:30:03.900 --> 00:30:04.900]  我們感恩禱告
[00:30:04.900 --> 00:30:05.900]  奉耶穌基督的名
[00:30:05.900 --> 00:30:07.900]  阿們
