
[00:00:00.000 --> 00:00:04.800]  開始之前我們一起祈禱吧
[00:20:36.920 --> 00:20:39.120]  但耶穌竟然要求門徒
[00:20:39.120 --> 00:20:42.440]  幫他們預備食物
[00:20:42.440 --> 00:20:43.960]  對於耶穌的回應
[00:20:43.960 --> 00:20:46.280]  門徒覺得很困惑
[00:20:46.280 --> 00:20:48.080]  因為他們現在要預備的
[00:20:48.080 --> 00:20:51.040]  是五千人的晚飯
[00:20:51.040 --> 00:20:53.480]  所以他們建議大家自己去買食物
[00:20:53.480 --> 00:20:55.560]  是非常合理的
[00:20:55.560 --> 00:20:57.080]  而耶穌的要求
[00:20:57.080 --> 00:21:00.360]  是一個不可能的任務
[00:21:00.360 --> 00:21:03.320]  所以他們用一句反問句來回應耶穌
[00:21:03.320 --> 00:21:06.440]  應該還帶一點諷刺和質疑
[00:21:06.440 --> 00:21:07.880]  如果用現代版演繹
[00:21:07.880 --> 00:21:09.560]  大概就是這樣
[00:21:09.560 --> 00:21:11.920]  你不是要我們拿兩百個銀幣
[00:21:11.920 --> 00:21:16.040]  去買餅給他們吃吧
[00:21:16.040 --> 00:21:18.200]  耶穌沒有回應他們
[00:21:18.200 --> 00:21:22.520]  只是叫他們去看看有多少食物
[00:21:22.520 --> 00:21:24.600]  他們看到只有五個餅
[00:21:24.600 --> 00:21:26.720]  兩條魚
[00:21:26.720 --> 00:21:28.320]  當時兩百個銀幣
[00:21:28.320 --> 00:21:32.440]  大概是一般工人二百天的工資
[00:21:32.440 --> 00:21:35.760]  門徒身上不可能有這麼多錢
[00:21:35.760 --> 00:21:38.840]  就算他們有PayMe支付寶也好
[00:21:38.840 --> 00:21:40.080]  他們要一時間
[00:21:40.080 --> 00:21:42.360]  買不買到五千人份的晚餐
[00:21:42.360 --> 00:21:45.000]  也是一個問題
[00:21:45.000 --> 00:21:51.520]  門徒可以給到的食物並不足夠
[00:21:51.520 --> 00:21:53.960]  之後耶穌就吩咐門徒
[00:21:53.960 --> 00:21:58.120]  叫眾人一排一排坐在草地上
[00:21:58.120 --> 00:22:02.800]  「坐」這個字原文是「斜倚依靠」的意思
[00:22:02.800 --> 00:22:07.640]  這個字是希臘文化用餐時的坐法
[00:22:07.640 --> 00:22:12.240]  是側身躺著坐
[00:22:12.240 --> 00:22:15.160]  耶穌將沒有人牧養的羊群
[00:22:15.160 --> 00:22:19.240]  從曠野帶到清草地
[00:22:19.240 --> 00:22:21.680]  反映了祂在詩篇23篇裏面
[00:22:21.680 --> 00:22:25.520]  那位群羊大牧者的角色
[00:22:25.520 --> 00:22:31.040]  祂會為祂的羊供應一切的需要
[00:22:31.040 --> 00:22:33.560]  耶穌安排一排一排的坐法
[00:22:33.560 --> 00:22:39.240]  也令人回顧上帝透過摩西對以色列的供應
[00:22:39.240 --> 00:22:45.320]  神曾經奇蹟地滿足曠野裏面人們的需要
[00:22:45.320 --> 00:22:47.800]  耶穌拿著這五個餅兩條魚
[00:22:47.800 --> 00:22:49.560]  望著天祝福
[00:22:49.560 --> 00:22:50.720]  打開餅之後
[00:22:50.720 --> 00:22:54.440]  就遞給門徒分給眾人
[00:22:54.440 --> 00:22:58.080]  擺在眾人面前
[00:22:58.080 --> 00:23:03.040]  在呂鎮忠譯本是這樣譯的
[00:23:03.040 --> 00:23:11.240]  「連續地給門徒擺在眾人面前」
[00:23:11.240 --> 00:23:15.520]  顯示門徒是有份參與
[00:23:15.520 --> 00:23:19.320]  所以門徒所擁有的食物很少
[00:23:19.320 --> 00:23:23.000]  耶穌卻被他們參與在其中
[00:23:23.000 --> 00:23:25.400]  他們一直從耶穌那裏拿到餅
[00:23:25.400 --> 00:23:28.480]  再分派給群眾
[00:23:28.480 --> 00:23:30.600]  最後各人都吃飽
[00:23:30.600 --> 00:23:34.120]  餘下的食物還裝滿了十二個籃
[00:23:34.120 --> 00:23:39.440]  這裏讓我們看見上帝對他們指紋神奇的供應
[00:23:39.440 --> 00:23:45.080]  我們也發現門徒和耶穌是有不同的看見
[00:23:45.080 --> 00:23:48.480]  門徒看見的是荒野
[00:23:48.480 --> 00:23:50.360]  甚麼都沒有
[00:23:50.360 --> 00:23:55.160]  夜了,資源有限
[00:23:55.160 --> 00:23:59.000]  但耶穌的目光是向上注視
[00:23:59.000 --> 00:24:01.080]  仰望著天
[00:24:01.080 --> 00:24:05.120]  尋求上帝的力量去做這件大難的工作
[00:24:05.120 --> 00:24:10.320]  他也讓門徒看見五餅已餘已經足夠
[00:24:10.320 --> 00:24:11.480]  在耶穌手中
[00:24:11.480 --> 00:24:15.400]  他們變為充足甚至有餘
[00:24:15.400 --> 00:24:18.200]  我想起要罩一齊罩開始的時候
[00:24:18.200 --> 00:24:23.120]  也是教會連儲備的口罩都快沒有的時候
[00:24:23.120 --> 00:24:27.240]  平時供應的口罩箱都供應不到口罩了
[00:24:27.240 --> 00:24:31.120]  但我們卻要拿口罩出來給有需要的人
[00:24:31.120 --> 00:24:36.360]  我們不禁會擔心不禁少口罩夠不夠派
[00:24:36.360 --> 00:24:40.320]  我們有邀請頂姐妹捐出口罩和人分享
[00:24:40.320 --> 00:24:41.440]  不過又會想
[00:24:41.440 --> 00:24:43.640]  當全港都不夠口罩的時候
[00:24:43.640 --> 00:24:47.120]  還有人可以捐口罩出來嗎?
[00:24:47.120 --> 00:24:50.240]  結果上帝的供應真是很奇妙
[00:24:50.240 --> 00:24:53.840]  大家都見證著我們收到的口罩越來越多
[00:24:53.840 --> 00:24:58.880]  我們送出去的口罩也越來越多
[00:24:58.880 --> 00:25:02.560]  今天你見到的是荒野
[00:25:02.560 --> 00:25:04.400]  什麼都沒有
[00:25:04.400 --> 00:25:06.400]  夜了
[00:25:06.400 --> 00:25:09.120]  資源有限
[00:25:09.120 --> 00:25:15.120]  還是你見到供應的上帝呢?
[00:25:15.120 --> 00:25:17.200]  當耶穌要你休息
[00:25:17.200 --> 00:25:19.520]  放下你的工作
[00:25:19.520 --> 00:25:23.520]  你會不會覺得是不可能的任務呢?
[00:25:23.520 --> 00:25:26.640]  你會不會只是見到不可以停下來
[00:25:26.640 --> 00:25:31.480]  沒有我是不可以的?
[00:25:31.480 --> 00:25:36.360]  當耶穌要你參與在祂的工作裡面
[00:25:36.360 --> 00:25:41.200]  你會不會覺得是不可能的任務呢?
[00:25:41.200 --> 00:25:46.960]  你會不會只是見到自己的不足夠呢?
[00:25:46.960 --> 00:25:50.160]  當我們在忙碌裡面
[00:25:50.160 --> 00:25:52.000]  會不會忘記了
[00:25:52.000 --> 00:25:56.240]  其實上帝是我們的供應者
[00:25:56.240 --> 00:26:01.560]  我們可以不需要單靠自己的聰明和努力
[00:26:01.560 --> 00:26:05.480]  因為我們是需要倚靠神的
[00:26:05.480 --> 00:26:07.520]  門徒所擁有的很少
[00:26:07.520 --> 00:26:09.160]  並不足夠
[00:26:09.160 --> 00:26:12.080]  耶穌卻讓他們參與在其中
[00:26:12.080 --> 00:26:14.800]  要他們為群眾預備食物
[00:26:14.800 --> 00:26:19.160]  最後他們負責分派食物給群眾
[00:26:19.160 --> 00:26:21.160]  門徒是有限
[00:26:21.160 --> 00:26:24.280]  但供應食物的是耶穌
[00:26:24.280 --> 00:26:29.320]  門徒的工作是由耶穌那裡拿餅再分派
[00:26:29.320 --> 00:26:30.600]  在耶穌手中
[00:26:30.600 --> 00:26:33.320]  不足夠可以變為充足
[00:26:33.320 --> 00:26:36.040]  甚至有餘
[00:26:36.040 --> 00:26:39.040]  當我們的目光在向上注視
[00:26:39.040 --> 00:26:43.080]  定睛仰望這位不打頓
[00:26:43.080 --> 00:26:46.160]  我們供應源頭的上帝的時候
[00:26:46.160 --> 00:26:47.480]  在忙碌中
[00:26:47.480 --> 00:26:50.080]  我們都能夠為神工作
[00:26:50.080 --> 00:26:53.440]  我們都能夠迎見上帝
[00:26:53.440 --> 00:26:57.040]  最後我很想用樹木作結
[00:26:57.040 --> 00:26:59.480]  樹木很忙碌
[00:26:59.480 --> 00:27:02.600]  不過它向上將手的姿勢
[00:27:02.600 --> 00:27:04.000]  提醒我們
[00:27:04.000 --> 00:27:08.640]  在忙碌中我們要有空間去迎見我們的上帝
[00:27:08.640 --> 00:27:10.360]  要深入生活
[00:27:10.360 --> 00:27:13.120]  與陽光進行光合作用
[00:27:13.120 --> 00:27:14.640]  不斷呼出氧氣
[00:27:14.640 --> 00:27:17.360]  令空氣更加清新
[00:27:17.360 --> 00:27:21.560]  所以希望大家看到樹的時候記得
[00:27:21.560 --> 00:27:24.840]  我們要盡心竭力工作是需要的
[00:27:24.840 --> 00:27:27.360]  但唯有上帝是光
[00:27:27.360 --> 00:27:31.320]  我們必須仰望供應的源頭
[00:27:31.320 --> 00:27:33.760]  我們在忙碌中要有休息
[00:27:33.760 --> 00:27:36.120]  同時要實踐信仰
[00:27:36.120 --> 00:27:39.560]  看見那位仍在工作的上帝
[00:27:39.560 --> 00:27:42.880]  專注定睛在這位供應者身上
[00:27:42.880 --> 00:27:46.200]  在忙碌中迎見上帝
[00:27:46.200 --> 00:27:47.720]  願上帝幫助我們每一個
[00:27:47.720 --> 00:27:50.040]  能夠在忙碌中有休息
[00:27:50.040 --> 00:27:52.160]  同時能夠實踐信仰
[00:27:52.160 --> 00:27:54.600]  時刻親近上帝
[00:27:54.600 --> 00:27:57.720]  專注定睛在那位不打頓
[00:27:57.720 --> 00:28:00.320]  供應源頭的上帝那裡
[00:28:00.320 --> 00:28:04.280]  這一刻邀請大家去思想
[00:28:04.280 --> 00:28:10.000]  今天上帝想你在忙碌中有休息
[00:28:10.000 --> 00:28:13.600]  還是在忙碌中實踐信仰
[00:28:13.600 --> 00:28:16.680]  時刻親近祂
[00:28:16.680 --> 00:28:20.600]  還是想你專注定睛在祂那裡
[00:28:20.600 --> 00:28:23.960]  我們有沒有盡心竭力工作
[00:28:23.960 --> 00:28:27.120]  仰望工作中的上帝呢
[00:28:27.120 --> 00:28:29.120]  邀請大家向神祈禱
[00:28:29.120 --> 00:28:30.840]  向上帝捅開我們的心
[00:28:30.840 --> 00:28:32.440]  求上帝憐憫
[00:28:32.440 --> 00:28:34.360]  稍後我會帶領大家一起祈禱
[00:28:34.360 --> 00:28:46.160]  讓我們同心低頭禱告
[00:28:46.160 --> 00:28:48.480]  耶和華祢是我們的目者
[00:28:48.480 --> 00:28:51.000]  印象祢我們不自缺乏
[00:28:51.000 --> 00:28:53.880]  我們能夠清醜地躺臥
[00:28:53.880 --> 00:28:56.760]  在水邊安潔
[00:28:56.760 --> 00:28:58.560]  親愛的父上帝
[00:28:58.560 --> 00:29:03.320]  求祢憐憫我們有時忙到忘記親近祢
[00:29:03.320 --> 00:29:06.680]  求祢幫助我們在忙碌中懂得休息
[00:29:06.680 --> 00:29:09.760]  在裡面重新得力
[00:29:09.760 --> 00:29:13.200]  求祢幫助我們能夠盡心竭力工作
[00:29:13.200 --> 00:29:15.480]  在忙碌中實踐信仰
[00:29:15.480 --> 00:29:17.760]  時刻親近祢
[00:29:17.760 --> 00:29:20.600]  都讓我們能夠看見祢仍在工作
[00:29:20.600 --> 00:29:22.760]  仍在掌權
[00:29:22.760 --> 00:29:25.920]  幫助我們專注定睛在祢身上
[00:29:25.920 --> 00:29:28.480]  因為祢是我們的供應者
[00:29:28.480 --> 00:29:31.840]  祢是我們唯一的倚靠和盼望
[00:29:31.840 --> 00:29:33.760]  透過奉主耶穌基督聖名而求
[00:29:33.760 --> 00:29:34.720]  阿門
