
[00:00:00.000 --> 00:00:04.240]  OK 今天跟大家分享的是與教目共舞
[00:16:29.160 --> 00:16:29.960]  雖然我是牧師
[00:16:29.960 --> 00:16:31.600]  但我認為是聖經所說的
[00:16:31.600 --> 00:16:33.000]  應該尊重教務
[00:16:33.000 --> 00:16:36.600]  因為是上帝差派他們來牧養教會
[00:16:36.600 --> 00:16:38.400]  來侍奉上帝
[00:16:38.400 --> 00:16:40.680]  我們來的工作最主要是甚麼
[00:16:40.680 --> 00:16:43.640]  是幫助教會內的弟兄師妹
[00:16:43.640 --> 00:16:46.440]  肅靈生命的成長
[00:16:46.440 --> 00:16:49.560]  所以保羅在《提摩太前書》也說得很清楚
[00:16:49.560 --> 00:16:51.760]  《提摩太前書》第五章說
[00:16:51.760 --> 00:16:55.240]  那些善於治理教會的長老
[00:16:55.240 --> 00:16:59.480]  尤其是那些在港道和教道上的奴婦長老
[00:16:59.480 --> 00:17:02.160]  你們應當看他們
[00:17:02.160 --> 00:17:06.880]  是配受加倍的敬重和恭奉
[00:17:06.880 --> 00:17:15.080]  這是保羅對會眾的提醒和教導
[00:17:15.080 --> 00:17:17.800]  我和師母試過有好幾次
[00:17:17.800 --> 00:17:19.360]  要吃飯的
[00:17:19.360 --> 00:17:21.600]  在餐廳吃東西的時候
[00:17:21.600 --> 00:17:24.480]  少不免會遇到教會內的弟兄師妹
[00:17:24.480 --> 00:17:27.200]  大家有沒有試過吃東西時遇到九位弟兄師妹
[00:17:27.200 --> 00:17:28.640]  都試過了
[00:17:28.640 --> 00:17:30.000]  見到他們就打招呼
[00:17:30.000 --> 00:17:30.880]  寒暄幾句
[00:17:30.880 --> 00:17:32.040]  「How are you doing?」
[00:17:32.040 --> 00:17:35.400]  最近說甚麼都會說甚麼
[00:17:35.400 --> 00:17:37.040]  不過我們試過有幾次
[00:17:37.040 --> 00:17:39.280]  當我們吃完飯要結帳的時候
[00:17:39.280 --> 00:17:41.440]  那些教會內的弟兄師妹說
[00:17:41.440 --> 00:17:43.720]  「有人幫你結帳了」
[00:17:43.720 --> 00:17:46.840]  「有人幫你結帳了」
[00:17:46.840 --> 00:17:48.840]  「幫你結帳了」
[00:17:48.840 --> 00:17:51.520]  當然我很感謝弟兄師妹
[00:17:51.520 --> 00:17:55.440]  請牧師師母吃飯又不說一聲
[00:17:55.440 --> 00:17:57.680]  我還試過有一次
[00:17:57.680 --> 00:17:59.960]  那晚我趕著回教會開會
[00:17:59.960 --> 00:18:04.880]  臨急去一個越南的餐廳吃越南米粉
[00:18:04.880 --> 00:18:06.560]  派翠馬辣辣的
[00:18:06.560 --> 00:18:08.320]  味道不錯
[00:18:08.320 --> 00:18:09.560]  坐下沒多久
[00:18:09.560 --> 00:18:12.240]  隔壁桌上有位小姐
[00:18:12.240 --> 00:18:13.560]  忽然跟我打招呼
[00:18:13.560 --> 00:18:15.280]  「Hi, 招牧師」
[00:18:15.280 --> 00:18:16.040]  她跟我打招呼
[00:18:16.040 --> 00:18:18.440]  我不認識她
[00:18:18.440 --> 00:18:19.400]  她怎麼打招呼我
[00:18:19.400 --> 00:18:21.280]  又叫我招牧師呢
[00:18:21.280 --> 00:18:22.800]  她說「不是, 我不是會典人」
[00:18:22.800 --> 00:18:24.560]  「我不是去你的教會聚會」
[00:18:24.560 --> 00:18:26.360]  「不過我是基督徒」
[00:18:26.360 --> 00:18:29.760]  「時不時都去你的教會參加你們的講座」
[00:18:29.760 --> 00:18:31.800]  「所以我知道你是招牧師」
[00:18:31.800 --> 00:18:35.040]  我說「是呀, 歡迎你多來」
[00:18:35.040 --> 00:18:36.680]  同樣, 當我結帳的時候
[00:18:36.680 --> 00:18:39.200]  「靜岳哥的小姐幫你結帳了」
[00:18:39.200 --> 00:18:40.960]  其實我不認識她
[00:18:40.960 --> 00:18:42.640]  我感到很安慰
[00:18:42.640 --> 00:18:44.080]  覺得很感動
[00:18:44.080 --> 00:18:46.120]  就算不是自己會有
[00:18:46.120 --> 00:18:47.640]  也對我這麼好
[00:18:47.640 --> 00:18:49.160]  雖然只是越南米粉
[00:18:49.160 --> 00:18:50.880]  要有心才行
[00:18:50.880 --> 00:18:52.040]  對不對
[00:18:52.040 --> 00:18:55.880]  當我不做張牧師之後
[00:18:55.880 --> 00:18:58.160]  梁牧師叫我去Tracy幫忙
[00:18:58.160 --> 00:19:03.000]  當時Parsley Anders還是一位神學生
[00:19:03.000 --> 00:19:04.680]  去Tracy
[00:19:04.680 --> 00:19:05.880]  如果你來過我家的話
[00:19:05.880 --> 00:19:09.880]  你知道我去Tracy一路要一個半小時
[00:19:09.880 --> 00:19:12.360]  我和師母只搭了一輛車
[00:19:12.360 --> 00:19:13.200]  我很感謝主
[00:19:13.200 --> 00:19:16.320]  我弟兄知道我要去Tracy這麼遠
[00:19:16.320 --> 00:19:21.680]  他用一百元賣了一輛二手Prius給我
[00:19:21.680 --> 00:19:26.400]  我可以拿著它在Tracy Big and Fourth
[00:19:26.400 --> 00:19:31.200]  小小的行動令我感動
[00:19:31.200 --> 00:19:33.000]  最近這幾個星期
[00:19:33.000 --> 00:19:34.080]  每逢星期五
[00:19:34.080 --> 00:19:35.760]  我們去Philip弟兄的家
[00:19:35.760 --> 00:19:36.920]  即是Philip弟兄的家
[00:19:36.920 --> 00:19:38.120]  有個什麼
[00:19:38.120 --> 00:19:40.800]  有一班信耶穌母基諾的弟兄姊妹
[00:19:40.800 --> 00:19:43.600]  我和他們開了一個初訊班
[00:19:43.600 --> 00:19:44.840]  他們真的很厲害
[00:19:44.840 --> 00:19:47.760]  因為每晚開班之前都會吃大餐
[00:19:47.760 --> 00:19:51.640]  那些人每次做一些很不同的菜式
[00:19:51.640 --> 00:19:53.040]  我和師母很期待的
[00:19:53.040 --> 00:19:54.840]  很享受
[00:19:54.840 --> 00:19:58.480]  不是單單吃飯的菜式
[00:19:58.480 --> 00:20:00.040]  我是留意到什麼
[00:20:00.040 --> 00:20:01.760]  當他們拿菜出來的時候
[00:20:01.760 --> 00:20:06.760]  把最棒的放在我和牧師、師母前面
[00:20:06.760 --> 00:20:08.720]  讓我們容易一點去拿
[00:20:08.720 --> 00:20:11.760]  還有不讓我們坐母坑椅子
[00:20:11.760 --> 00:20:16.000]  牧師不斷地叫我們坐母坑椅子
[00:20:16.000 --> 00:20:20.880]  牧師不斷地叫我們坐母坑椅子
[00:20:20.880 --> 00:20:22.720]  然後有很多零食
[00:20:22.720 --> 00:20:24.160]  牧師的零食很棒
[00:20:24.160 --> 00:20:25.920]  試試看
[00:20:25.920 --> 00:20:28.480]  雖然膽固醇高一點也不要緊
[00:20:28.480 --> 00:20:32.080]  試試看吧
[00:20:32.080 --> 00:20:34.320]  這些只是很少的動作
[00:20:34.320 --> 00:20:35.680]  我告訴大家
[00:20:35.680 --> 00:20:38.680]  我做了牧師幾十年
[00:20:38.680 --> 00:20:40.200]  類似這樣的故事
[00:20:40.200 --> 00:20:42.600]  我和師母經歷了很多
[00:20:42.600 --> 00:20:44.880]  因為我們很窩心
[00:20:44.880 --> 00:20:48.000]  覺得牧師很疼愛我們
[00:20:48.000 --> 00:20:51.000]  很尊重我們
[00:20:51.000 --> 00:20:55.920]  做多一點不怕的
[00:20:55.920 --> 00:20:59.480]  不過意思同時
[00:20:59.480 --> 00:21:02.200]  我想提醒大家一件事
[00:21:02.200 --> 00:21:07.040]  牧師也是人
[00:21:07.040 --> 00:21:14.480]  牧師也有人的軟弱
[00:21:14.480 --> 00:21:16.440]  《聖經》裡面其實
[00:21:16.440 --> 00:21:18.920]  希伯來書也有說
[00:21:18.920 --> 00:21:20.880]  第二節說
[00:21:20.880 --> 00:21:23.240]  那個大祭司
[00:21:23.240 --> 00:21:25.280]  好像我們做牧師一樣
[00:21:25.280 --> 00:21:28.000]  能夠體諒那些愚亡和失明的人
[00:21:28.000 --> 00:21:29.000]  為什麼呢
[00:21:29.000 --> 00:21:30.360]  因為他們自己
[00:21:30.360 --> 00:21:34.320]  也是被軟弱所困
[00:21:34.320 --> 00:21:35.720]  再說一次
[00:21:35.720 --> 00:21:37.080]  為什麼教牧
[00:21:37.080 --> 00:21:39.040]  做牧者的傳道人
[00:21:39.040 --> 00:21:43.640]  能夠體諒那些身體心靈有軟弱的人
[00:21:43.640 --> 00:21:45.560]  可以鼓勵去幫助他們
[00:21:45.560 --> 00:21:48.800]  因為我們也是這樣的人
[00:21:48.800 --> 00:21:51.840]  我們不只是從前被軟弱所困
[00:21:51.840 --> 00:21:53.120]  就算現在
[00:21:53.120 --> 00:21:56.720]  我們也會被人軟弱所困
[00:21:56.720 --> 00:21:59.040]  所以為什麼你聽牧師說的不止一次
[00:21:59.040 --> 00:22:01.320]  我不是故意謙卑的
[00:22:01.320 --> 00:22:02.560]  我在神的面前的時候
[00:22:02.560 --> 00:22:04.000]  我真的覺得
[00:22:04.000 --> 00:22:05.960]  神很恩待我的
[00:22:05.960 --> 00:22:07.720]  神沒有嫌棄我
[00:22:07.720 --> 00:22:11.640]  繼續給我有機會去服侍祂
[00:22:11.640 --> 00:22:15.120]  因為我知道我不是神的兒子耶穌
[00:22:15.120 --> 00:22:17.120]  我不是一個聖人
[00:22:17.120 --> 00:22:19.160]  我也有人性的弱點
[00:22:19.160 --> 00:22:21.520]  我也有人的情緒
[00:22:21.520 --> 00:22:26.440]  很多時候我也會面對一些屬靈的挑戰
[00:22:26.440 --> 00:22:28.200]  我心裡面有沒有掙扎
[00:22:28.200 --> 00:22:29.240]  有時候也有
[00:22:29.240 --> 00:22:30.320]  到底是聽從神
[00:22:30.320 --> 00:22:33.240]  還是聽從自己的心意
[00:22:33.240 --> 00:22:36.640]  我也有這樣的掙扎在當中
[00:22:36.640 --> 00:22:39.280]  所以我很希望大家能夠
[00:22:39.280 --> 00:22:42.120]  為教務同工祈禱
[00:22:42.120 --> 00:22:45.480]  為牧師為傳道人祈禱
[00:22:45.480 --> 00:22:46.960]  求上帝保守我們
[00:22:46.960 --> 00:22:52.080]  有一個單純侍奉上帝的心志
[00:22:52.080 --> 00:22:54.520]  因為這個是相當重要的
[00:22:54.520 --> 00:22:57.120]  我請大家為牧師祈禱
[00:22:57.120 --> 00:22:58.400]  求神幫助我們
[00:22:58.400 --> 00:23:01.800]  能夠逃避魔鬼的引誘和試探
[00:23:01.800 --> 00:23:06.160]  讓魔鬼的詭計不能夠得逞
[00:23:06.160 --> 00:23:08.360]  神願用一個人
[00:23:08.360 --> 00:23:10.600]  魔鬼就要越試探這個人
[00:23:10.600 --> 00:23:12.600]  越要攻擊這個人
[00:23:12.600 --> 00:23:15.040]  所以我們需要你代託
[00:23:15.040 --> 00:23:20.400]  讓我們不會受這些引誘和試探叛逆
[00:23:20.400 --> 00:23:23.520]  我希望大家能夠多一點為牧師祈禱
[00:23:23.520 --> 00:23:26.480]  求神賜給我們有智慧和力量
[00:23:26.480 --> 00:23:28.000]  做些什麼
[00:23:28.000 --> 00:23:31.760]  能夠一早就凍結魔鬼的詭計
[00:23:31.760 --> 00:23:33.960]  不要掉進他的陷阱裡面
[00:23:33.960 --> 00:23:38.680]  而且很需要什麼
[00:23:38.680 --> 00:23:41.320]  有勇氣
[00:23:41.320 --> 00:23:44.280]  去按照聖經的真理
[00:23:44.280 --> 00:23:50.840]  靠著神的能力去克服一切困難
[00:23:50.840 --> 00:23:51.720]  我跟大家說過
[00:23:51.720 --> 00:23:52.880]  我在懲教署的時候
[00:23:52.880 --> 00:23:53.880]  如果要對付一個人
[00:23:53.880 --> 00:23:56.000]  我有很多方法
[00:23:56.000 --> 00:23:57.640]  不過我不會用那些方法
[00:23:57.640 --> 00:24:00.280]  因為那些是人的方法
[00:24:00.280 --> 00:24:01.960]  我會用聖經的方法
[00:24:01.960 --> 00:24:04.880]  用聖經的方法是會吃虧的
[00:24:04.880 --> 00:24:09.920]  不過神會祝福的
[00:24:09.920 --> 00:24:14.000]  為什麼我會堅持要做這些事情
[00:24:14.000 --> 00:24:16.520]  因為我們做教務的
[00:24:16.520 --> 00:24:18.920]  希伯來書的作者說得很清楚
[00:24:18.920 --> 00:24:20.720]  我們要留心
[00:24:20.720 --> 00:24:25.120]  因為是上帝呼召我們做肅神的事
[00:24:25.120 --> 00:24:27.120]  我們必須要在弟兄姊妹的眼中
[00:24:27.120 --> 00:24:28.920]  成為一個好的榜樣
[00:24:28.920 --> 00:24:32.920]  特別是在兩件事情上要做一個好榜樣
[00:24:32.920 --> 00:24:33.880]  第一
[00:24:33.880 --> 00:24:36.480]  追求聖經的生活
[00:24:36.480 --> 00:24:37.680]  第二
[00:24:37.680 --> 00:24:42.880]  忠於神給我們的呼召
[00:24:42.880 --> 00:24:50.160]  剛才我跟大家說
[00:24:50.160 --> 00:24:58.920]  大祭司和百姓一樣都是罪人
[00:24:58.920 --> 00:25:01.720]  無論我們是有心或者是無意
[00:25:01.720 --> 00:25:06.920]  我們都會有得罪神和得罪人的時候
[00:25:06.920 --> 00:25:07.720]  OK
[00:25:07.720 --> 00:25:09.200]  仍會的
[00:25:09.200 --> 00:25:12.560]  所以正經內容我們就知道
[00:25:12.560 --> 00:25:16.200]  大祭司為百姓獻祭以先
[00:25:16.200 --> 00:25:18.200]  首先要做一件什麼事
[00:25:18.200 --> 00:25:22.160]  首先要為自己獻贖罪祭
[00:25:22.160 --> 00:25:24.760]  求神給他們一個清潔的良心
[00:25:24.760 --> 00:25:27.920]  那他們才能夠帶領會眾
[00:25:27.920 --> 00:25:29.560]  所以我們做傳道做同工
[00:25:29.560 --> 00:25:31.120]  我們好像我剛才所說
[00:25:31.120 --> 00:25:33.800]  我們應該清楚知道我們不是聖人
[00:25:33.800 --> 00:25:34.680]  我們不會犯錯
[00:25:34.680 --> 00:25:35.960]  不會的
[00:25:35.960 --> 00:25:38.080]  我們並不是這樣的人
[00:25:38.080 --> 00:25:40.720]  很多時候
[00:25:40.720 --> 00:25:41.600]  坦白說
[00:25:41.600 --> 00:25:43.960]  我們不單單是被軟弱所困的
[00:25:43.960 --> 00:25:46.280]  很多時候
[00:25:46.280 --> 00:25:49.560]  傳道人都會犯罪都會跌倒
[00:25:49.560 --> 00:25:51.800]  所以我們必須要自我審查
[00:25:51.800 --> 00:25:53.920]  我說我是做牧師的
[00:25:53.920 --> 00:25:59.640]  在聖靈的光照底下認清自己軟弱在哪裡
[00:25:59.640 --> 00:26:02.840]  以及有什麼地方是得罪了神
[00:26:02.840 --> 00:26:04.800]  然後求神賜給我們的勇氣
[00:26:04.800 --> 00:26:07.840]  有能力去認罪悔改
[00:26:07.840 --> 00:26:12.920]  追求屬靈的聖潔
[00:26:12.920 --> 00:26:17.120]  這樣才能夠成為弟兄姊妹的榜樣
[00:26:17.120 --> 00:26:19.720]  最後弟兄姊妹
[00:26:19.720 --> 00:26:21.880]  我在這裡很開心
[00:26:21.880 --> 00:26:23.400]  因為我剛才說的那些故事
[00:26:23.400 --> 00:26:28.040]  因為我們深深體會到大家對我的尊重
[00:26:28.040 --> 00:26:29.320]  弟兄姊妹對我的愛
[00:26:29.320 --> 00:26:31.800]  真的很感謝大家
[00:26:31.800 --> 00:26:33.760]  但我真的鼓勵你們
[00:26:33.760 --> 00:26:35.920]  除了叫我去吃好東西
[00:26:35.920 --> 00:26:36.880]  幫我付錢
[00:26:36.880 --> 00:26:38.520]  或者送一輛車給我
[00:26:38.520 --> 00:26:43.200]  麻煩下次送我新車
[00:26:43.200 --> 00:26:46.440]  開玩笑而已
[00:26:46.440 --> 00:26:52.200]  不要再說了
[00:26:52.200 --> 00:26:55.360]  我想說什麼呢
[00:26:55.360 --> 00:26:57.880]  如果大家真的愛牧師
[00:26:57.880 --> 00:26:59.880]  尊重牧師
[00:26:59.880 --> 00:27:04.440]  當你發覺牧師落在罪惡當中
[00:27:04.440 --> 00:27:06.680]  會不會呢
[00:27:06.680 --> 00:27:08.520]  會的
[00:27:08.520 --> 00:27:11.520]  除了為我們祈禱之外
[00:27:11.520 --> 00:27:14.880]  其實大家可以約我們出來聊天
[00:27:14.880 --> 00:27:17.200]  約牧師出來聊聊天
[00:27:17.200 --> 00:27:19.280]  提醒我們
[00:27:19.280 --> 00:27:21.400]  試試用聖經的話
[00:27:21.400 --> 00:27:24.120]  勸誡一下牧師
[00:27:24.120 --> 00:27:26.440]  行不行
[00:27:26.440 --> 00:27:31.280]  敢不敢這樣做
[00:27:31.280 --> 00:27:32.880]  我記得我在年輕的時候
[00:27:32.880 --> 00:27:36.480]  參加過教會的青年團體
[00:27:36.480 --> 00:27:38.440]  我很喜歡一個導師
[00:27:38.440 --> 00:27:39.840]  這個導師是一位醫生
[00:27:39.840 --> 00:27:41.440]  很厲害
[00:27:41.440 --> 00:27:44.040]  在教會很熱心
[00:27:44.040 --> 00:27:46.040]  教聖經教得很好
[00:27:46.040 --> 00:27:54.160]  他是我一個屬靈的導師上的榜樣
[00:27:54.160 --> 00:27:56.720]  但後來呢
[00:27:56.720 --> 00:28:02.160]  他就跟一個教會姐妹
[00:28:02.160 --> 00:28:05.880]  就是教會姐妹發生了感情
[00:28:05.880 --> 00:28:10.000]  在教會裡面傳得沸沸揚揚
[00:28:10.000 --> 00:28:12.240]  我聽到的時候心裡很索
[00:28:12.240 --> 00:28:13.520]  我也很索
[00:28:13.520 --> 00:28:14.720]  很詫異
[00:28:14.720 --> 00:28:17.320]  因為對我來說是一個屬靈人
[00:28:17.320 --> 00:28:19.520]  為什麼會這樣
[00:28:19.520 --> 00:28:21.320]  半信半疑
[00:28:21.320 --> 00:28:23.560]  那時候我只是中學生
[00:28:23.560 --> 00:28:24.560]  還沒讀大學
[00:28:24.560 --> 00:28:25.680]  只是中學生
[00:28:25.680 --> 00:28:27.400]  不知道是中五
[00:28:27.400 --> 00:28:31.280]  中六等都忘記了
[00:28:31.280 --> 00:28:34.600]  於是我真的約了他出來
[00:28:34.600 --> 00:28:37.680]  在九龍塘的浸會醫院
[00:28:37.680 --> 00:28:40.600]  我跟他一路在九龍塘走路
[00:28:40.600 --> 00:28:46.000]  走到尖沙咀
[00:28:46.000 --> 00:28:55.720]  在路上一路說到底發生了什麼事
[00:28:55.720 --> 00:28:58.760]  他承認傳聞是真的
[00:28:58.760 --> 00:28:59.760]  不過我沒有出軌
[00:28:59.760 --> 00:29:01.200]  我沒有跟他上床
[00:29:01.200 --> 00:29:06.960]  不過是有了感情
[00:29:06.960 --> 00:29:08.200]  他很坦白跟我說
[00:29:08.200 --> 00:29:10.160]  他要面對一個抉擇
[00:29:10.160 --> 00:29:13.520]  到底我要繼續
[00:29:13.520 --> 00:29:17.680]  跟這個我不愛的妻子在一起
[00:29:17.680 --> 00:29:19.080]  還是我要跟一個
[00:29:19.080 --> 00:29:27.400]  我現在覺得愛的姐妹結婚呢
[00:29:27.400 --> 00:29:29.640]  你想想那個環境也很特別
[00:29:29.640 --> 00:29:31.360]  一個中學生跟一個導師
[00:29:31.360 --> 00:29:32.880]  當醫生在聊天
[00:29:32.880 --> 00:29:35.280]  不知為何我當時是
[00:29:35.280 --> 00:29:36.600]  我覺得我不是懵的
[00:29:36.600 --> 00:29:40.800]  我是比較單純的
[00:29:40.800 --> 00:29:44.360]  我說你已經結婚了
[00:29:44.360 --> 00:29:45.200]  你已經結婚了
[00:29:45.200 --> 00:29:47.880]  未結婚的時候你可以這樣選擇
[00:29:47.880 --> 00:29:49.200]  但你已經結婚的時候
[00:29:49.200 --> 00:29:54.160]  你就不應該再開始一個心理關係
[00:29:54.160 --> 00:29:58.960]  我真的很坦白跟他說
[00:29:58.960 --> 00:30:00.160]  不過說到最後
[00:30:00.160 --> 00:30:02.720]  有很多事情說到最後
[00:30:02.720 --> 00:30:04.560]  他說我那時候還沒叫Abraham
[00:30:04.560 --> 00:30:07.000]  那時候叫蕭世超
[00:30:07.000 --> 00:30:09.240]  那時候還沒有英文名
[00:30:09.240 --> 00:30:12.520]  他說世超
[00:30:12.520 --> 00:30:16.760]  去過一天
[00:30:16.760 --> 00:30:19.160]  我就是跌倒
[00:30:19.160 --> 00:30:22.600]  你不要學我
[00:30:22.600 --> 00:30:24.120]  我跌倒不等於我想送送神
[00:30:24.120 --> 00:30:29.600]  不是真的
[00:30:29.600 --> 00:30:35.560]  你繼續好好侍奉上帝
[00:30:35.560 --> 00:30:36.840]  那些情境
[00:30:36.840 --> 00:30:39.080]  你想想幾十年前
[00:30:39.080 --> 00:30:41.440]  好幾十年前
[00:30:41.440 --> 00:30:44.800]  我心裡是多麼的難過
[00:30:44.800 --> 00:30:47.400]  很難過
[00:30:47.400 --> 00:30:49.720]  結果後來他真的
[00:30:49.720 --> 00:30:55.360]  跟這個姊妹結了婚
[00:30:55.360 --> 00:30:58.360]  就來了美國
[00:30:58.360 --> 00:30:59.520]  留不在香港
[00:30:59.520 --> 00:31:00.400]  因為他教保月心
[00:31:00.400 --> 00:31:01.120]  教會領袖
[00:31:01.120 --> 00:31:04.360]  就來了美國做醫生
[00:31:04.360 --> 00:31:07.720]  因為我記得我來美國讀神學的時候
[00:31:07.720 --> 00:31:10.040]  我曾經一次去探望他
[00:31:10.040 --> 00:31:13.720]  去醫院的辦公室探望他
[00:31:13.720 --> 00:31:14.760]  又是談了很久
[00:31:14.760 --> 00:31:18.960]  談了很久不記得
[00:31:18.960 --> 00:31:21.120]  但我離開前他跟我說了一句話
[00:31:21.120 --> 00:31:24.920]  我真的心裡很難過
[00:31:24.920 --> 00:31:28.080]  他說世超
[00:31:28.080 --> 00:31:30.080]  我已經很久很久
[00:31:30.080 --> 00:31:36.360]  沒有跟別人坐下來這樣聊天過
[00:31:36.360 --> 00:31:39.880]  我聽到的時候心裡很酸很難過
[00:31:39.880 --> 00:31:41.320]  他選擇了一條錯的路
[00:31:41.320 --> 00:31:48.440]  但是他心裡覺得一點都不開心
[00:31:48.440 --> 00:31:52.600]  但是我跟大家分享這個故事的原因是什麼呢
[00:31:52.600 --> 00:31:55.320]  就是我想大家知道
[00:31:55.320 --> 00:31:57.400]  人真的很軟弱
[00:31:57.400 --> 00:31:59.200]  就算有時候牧師都會犯錯
[00:31:59.200 --> 00:32:03.080]  甚至是會犯罪
[00:32:03.080 --> 00:32:06.080]  所以我們做牧者應該了解我們不完美的
[00:32:06.080 --> 00:32:07.760]  如果你覺得自己沒有錯
[00:32:07.760 --> 00:32:09.240]  我全對的
[00:32:09.240 --> 00:32:11.720]  這個就很大問題
[00:32:11.720 --> 00:32:12.880]  但是我對會眾說
[00:32:12.880 --> 00:32:14.520]  對你們說
[00:32:14.520 --> 00:32:17.360]  如果有一天你們知道牧師有問題
[00:32:17.360 --> 00:32:20.320]  你不跟我說這個是你的責任
[00:32:20.320 --> 00:32:23.000]  你應該幫我知道
[00:32:23.000 --> 00:32:25.680]  這個牧師叫做與教牧共舞
[00:32:25.680 --> 00:32:28.160]  彼此幫助互相建立
[00:32:28.160 --> 00:32:32.480]  才能建立一個榮耀上帝的教會
[00:32:32.480 --> 00:32:35.400]  而我做牧師傳導人
[00:32:35.400 --> 00:32:39.640]  我必須事實在神的面前自我醒產
[00:32:39.640 --> 00:32:40.960]  不要成為弟兄姊妹
[00:32:40.960 --> 00:32:45.880]  贖靈生命成長的伴腳石
[00:32:45.880 --> 00:32:48.680]  這是我嘗試努力去做的事
[00:32:48.680 --> 00:32:49.920]  我希望神繼續幫助我
[00:32:49.920 --> 00:32:52.840]  能夠做得更加好
[00:32:52.840 --> 00:32:54.800]  我去做牧師的
[00:32:54.800 --> 00:32:56.800]  和世事一樣是被神呼召
[00:32:56.800 --> 00:32:59.880]  做贖靈的事
[00:32:59.880 --> 00:33:02.080]  上帝給我們這個工作
[00:33:02.080 --> 00:33:04.040]  就是要建立他們的教會
[00:33:04.040 --> 00:33:05.600]  以及將這個天過福音
[00:33:05.600 --> 00:33:08.920]  傳給更多的人知道
[00:33:08.920 --> 00:33:10.840]  我經常提醒我的年輕童工
[00:33:10.840 --> 00:33:11.960]  不過現在他們聽不聽得到我
[00:33:11.960 --> 00:33:14.920]  我都不知道
[00:33:14.920 --> 00:33:18.440]  做牧師不是一份工作
[00:33:18.440 --> 00:33:20.680]  做牧師不是一份工作
[00:33:20.680 --> 00:33:24.960]  做牧師是神給我們一個很光榮的侍奉
[00:33:24.960 --> 00:33:27.000]  所以我們做牧者
[00:33:27.000 --> 00:33:29.560]  我們彼此鼓勵
[00:33:29.560 --> 00:33:34.200]  一定要珍惜屬天的積分
[00:33:34.200 --> 00:33:36.560]  努力帶領弟兄姊妹走天路
[00:33:36.560 --> 00:33:41.240]  在過程當中不斷經歷上帝
[00:33:41.240 --> 00:33:43.240]  第四節說
[00:33:43.240 --> 00:33:54.160]  「大祭司的尊榮,沒有人自取,唯要蒙神所照,像阿律一樣。」
[00:33:54.160 --> 00:33:56.160]  我們做牧師都一樣
[00:33:56.160 --> 00:33:58.960]  不是說我覺得我有資格做牧師
[00:33:58.960 --> 00:34:02.480]  你就可以申請做牧師
[00:34:02.480 --> 00:34:07.000]  我們必須有上帝給我們清楚的呼召
[00:34:07.000 --> 00:34:11.760]  也需要其他教牧童工和全教會的認可
[00:34:11.760 --> 00:34:16.760]  做牧師,無可否認,是可以有很多人尊重牠的
[00:34:16.760 --> 00:34:18.160]  就算不信耶穌的人
[00:34:18.160 --> 00:34:19.640]  「啊,知道你是做牧師,啊,知道你是牧師」
[00:34:19.640 --> 00:34:22.560]  牧師都會這樣叫你
[00:34:22.560 --> 00:34:24.720]  就算不認識耶穌的朋友不信主的人
[00:34:24.720 --> 00:34:26.280]  都會很尊重牧師
[00:34:26.280 --> 00:34:31.040]  對牧師的積分是恭恭敬敬的
[00:34:31.040 --> 00:34:36.240]  但是如果做牧師缺乏屬靈的操守
[00:34:36.240 --> 00:34:41.200]  或者濫用牧師的職權
[00:34:41.200 --> 00:34:43.160]  我們要很小心
[00:34:43.160 --> 00:34:46.240]  因為上帝會重重責罰我們
[00:34:46.240 --> 00:34:47.600]  所服侍的教會
[00:34:47.600 --> 00:34:51.240]  因為這樣的緣故都會受虧損
[00:34:51.240 --> 00:34:55.920]  所以,今天說這個題目其實很困難
[00:34:55.920 --> 00:34:58.800]  因為希伯來書是很難說的
[00:34:58.800 --> 00:35:04.080]  但是,引申到我們做牧師的
[00:35:04.080 --> 00:35:07.160]  每一個人都應該清楚神給我們的呼召
[00:35:07.160 --> 00:35:11.160]  知道神給我們的任務是甚麼
[00:35:11.160 --> 00:35:14.960]  然後努力去完成
[00:35:14.960 --> 00:35:17.880]  這個都是一直以來我侍奉上帝的宗旨
[00:35:17.880 --> 00:35:19.520]  我記得我在紐約讀書的時候
[00:35:19.520 --> 00:35:21.000]  在哥倫比亞讀書
[00:35:21.000 --> 00:35:27.040]  我週末會幫一個教會做他們的處理牧師
[00:35:27.040 --> 00:35:30.480]  這個教會是一個大學城裡面的教會
[00:35:30.480 --> 00:35:33.960]  七八成以上的會眾都是大學生
[00:35:33.960 --> 00:35:37.080]  甚至那些執事都是大學生
[00:35:37.080 --> 00:35:40.280]  大學生有甚麼問題?
[00:35:40.280 --> 00:35:42.400]  他們是來讀書的
[00:35:42.400 --> 00:35:45.160]  最多在這裏三年到五年就離開
[00:35:45.160 --> 00:35:46.560]  畢業那裏沒有工作
[00:35:46.560 --> 00:35:47.600]  那裏是大學城
[00:35:47.600 --> 00:35:49.880]  找工作就要去別的地方
[00:35:49.880 --> 00:35:51.520]  畢業之後就去新西蘭
[00:35:51.520 --> 00:35:54.000]  出去城市找工作
[00:35:54.000 --> 00:35:56.480]  所以那個教會其實很難建立起來
[00:35:56.480 --> 00:36:00.360]  因為那個流動性很大
[00:36:00.360 --> 00:36:02.120]  於是上帝讓我看到
[00:36:02.120 --> 00:36:04.920]  那我能做些甚麼呢?對於這班人
[00:36:04.920 --> 00:36:07.160]  我的時間不是很長,我是代理牧師
