
[00:00:00.000 --> 00:00:03.760]  不知我們是否每天都會跟着鼻子走呢
[00:16:12.320 --> 00:16:13.920]  巴拿王不知道的
[00:16:13.920 --> 00:16:14.880]  以爲錢不夠多
[00:16:14.880 --> 00:16:16.400]  以爲剛纔說過
[00:16:16.400 --> 00:16:18.480]  於是派另外一幫人去
[00:16:18.480 --> 00:16:19.360]  更尊貴
[00:16:19.360 --> 00:16:22.160]  給一個承諾是不得了的
[00:16:22.160 --> 00:16:23.600]  你要什麼我都給你
[00:16:23.600 --> 00:16:26.000]  只要你幫我遷就這幫人
[00:16:26.000 --> 00:16:27.520]  如果你是巴拿
[00:16:27.520 --> 00:16:29.600]  看到巴拿王
[00:16:29.600 --> 00:16:31.280]  摩厄王這麼有誠意
[00:16:31.280 --> 00:16:32.800]  又派這麼多人來
[00:16:32.800 --> 00:16:34.560]  又給他這麼大的鷹
[00:16:34.560 --> 00:16:36.400]  但你知道神想你做什麼
[00:16:36.400 --> 00:16:38.160]  神已經給你答案了
[00:16:38.160 --> 00:16:39.680]  神是不是告訴你的
[00:16:39.680 --> 00:16:40.720]  你知道的
[00:16:40.720 --> 00:16:43.120]  如果你是巴拿你會怎麼跟這幫人說
[00:16:43.120 --> 00:16:46.880]  這幫士臣來到你家裏
[00:16:46.880 --> 00:16:48.720]  你怎麼跟他們說
[00:16:48.720 --> 00:16:50.720]  我們想如果是我的話
[00:16:50.720 --> 00:16:51.920]  神都說了不行了
[00:16:51.920 --> 00:16:53.280]  所以我叫你們走
[00:16:53.280 --> 00:16:54.080]  回去吧
[00:16:54.080 --> 00:16:55.920]  我不會咒咒你們的
[00:16:55.920 --> 00:16:57.280]  不會咒咒以色列人的
[00:16:57.280 --> 00:17:00.560]  因爲神要祝福他們
[00:17:00.560 --> 00:17:01.760]  正常人一般人
[00:17:01.760 --> 00:17:04.640]  如果我們知道神的心意說了不行的時候
[00:17:04.640 --> 00:17:07.280]  你幹嘛要浪費時間
[00:17:07.280 --> 00:17:11.520]  你看看聖經這個巴拿
[00:17:11.520 --> 00:17:16.240]  他說不要以爲皇帝說要什麼就給什麼
[00:17:16.240 --> 00:17:19.440]  就算你給了王宮裏面所有的金銀珠寶
[00:17:19.440 --> 00:17:23.200]  我都只可以說上帝要我說的東西
[00:17:23.200 --> 00:17:25.760]  一聽上去好像很熟悉
[00:17:25.760 --> 00:17:26.960]  你叫他走吧
[00:17:26.960 --> 00:17:28.640]  但是沒有
[00:17:28.640 --> 00:17:30.640]  不過這樣
[00:17:30.640 --> 00:17:33.120]  你也在那裏過一晚
[00:17:33.120 --> 00:17:34.160]  讓我問一下上帝
[00:17:34.160 --> 00:17:36.800]  看他有沒有大點的東西要說
[00:17:36.800 --> 00:17:37.840]  很有趣的
[00:17:37.840 --> 00:17:39.520]  你看看聖經
[00:17:39.520 --> 00:17:40.320]  他沒有叫他走
[00:17:40.320 --> 00:17:42.240]  其實他知道上帝說叫他不要去的
[00:17:42.240 --> 00:17:44.480]  不過讓我問多一次
[00:17:44.480 --> 00:17:46.560]  看看聖經有沒有別的東西要說
[00:17:46.560 --> 00:17:50.880]  你在那裏過一晚
[00:17:50.880 --> 00:17:54.160]  聖經說上帝向他顯現
[00:17:54.160 --> 00:17:55.520]  巴拿
[00:17:55.520 --> 00:17:58.080]  這羣人又來了
[00:17:58.080 --> 00:17:59.040]  他叫你去
[00:17:59.040 --> 00:18:01.760]  那你就去吧
[00:18:01.760 --> 00:18:03.840]  只要你要說我給你說的東西
[00:18:03.840 --> 00:18:04.480]  沒問題的
[00:18:04.480 --> 00:18:06.480]  那你就去吧
[00:18:06.480 --> 00:18:08.240]  我是扮演神的角色
[00:18:08.240 --> 00:18:09.360]  怎樣跟這些人說
[00:18:09.360 --> 00:18:11.680]  因爲如果你看聖經的時候
[00:18:11.680 --> 00:18:12.400]  聖經就說
[00:18:12.400 --> 00:18:13.520]  巴拿 他們又來找你
[00:18:13.520 --> 00:18:14.560]  你就去吧
[00:18:14.560 --> 00:18:17.840]  只要你說我給你說的東西
[00:18:17.840 --> 00:18:19.200]  如果你看多幾次
[00:18:19.200 --> 00:18:20.640]  你就會發覺
[00:18:20.640 --> 00:18:23.920]  爲什麼上帝是這樣說的
[00:18:23.920 --> 00:18:25.920]  上帝不是批准他
[00:18:25.920 --> 00:18:29.280]  上帝是知道他心裏面其實很想去
[00:18:29.280 --> 00:18:32.000]  不過他說不出口
[00:18:32.000 --> 00:18:33.760]  上帝是透過他的說話
[00:18:33.760 --> 00:18:35.440]  透過他的指示
[00:18:35.440 --> 00:18:41.600]  希望能夠幫助巴拿看到他心中的慾望
[00:18:41.600 --> 00:18:43.120]  所以上帝說
[00:18:43.120 --> 00:18:43.920]  你很想去對不對
[00:18:43.920 --> 00:18:46.080]  你去的時候再請你 你就去吧
[00:18:46.080 --> 00:18:48.240]  你認爲 你覺得
[00:18:48.240 --> 00:18:51.120]  只要你按照上帝的吩咐
[00:18:51.120 --> 00:18:53.120]  做沒問題 那你就去吧
[00:18:53.120 --> 00:18:54.880]  其實這是上帝的意思
[00:18:54.880 --> 00:18:58.480]  但很可惜的是什麼呢
[00:18:58.480 --> 00:19:01.680]  巴拿發現不了
[00:19:01.680 --> 00:19:02.960]  上帝是想讓他知道
[00:19:02.960 --> 00:19:04.240]  讓他明白
[00:19:04.240 --> 00:19:05.520]  你究竟在想什麼
[00:19:05.520 --> 00:19:07.280]  其實你想做些什麼
[00:19:07.280 --> 00:19:10.080]  但他發現不了
[00:19:10.080 --> 00:19:13.280]  他以爲上帝是一個綠燈
[00:19:13.280 --> 00:19:14.640]  於是第二天早上做起身的時候
[00:19:14.640 --> 00:19:16.640]  哎 沒問題 我跟你去
[00:19:16.640 --> 00:19:19.920]  把雷預備好 坐上去
[00:19:19.920 --> 00:19:21.520]  跟着他走
[00:19:21.520 --> 00:19:22.800]  爲什麼我這樣解釋
[00:19:22.800 --> 00:19:25.200]  你穆斯林有解鎖聖經嗎
[00:19:25.200 --> 00:19:27.920]  因爲接着上帝的反應是什麼
[00:19:27.920 --> 00:19:30.240]  接着的反應是什麼
[00:19:30.240 --> 00:19:33.440]  耶和華上帝因爲巴拿
[00:19:33.440 --> 00:19:34.800]  真的跟着他走
[00:19:34.800 --> 00:19:36.560]  就很生氣
[00:19:36.560 --> 00:19:37.520]  你看看聖經
[00:19:37.520 --> 00:19:38.880]  是不是這樣說的
[00:19:38.880 --> 00:19:40.400]  神因爲跟着他走
[00:19:40.400 --> 00:19:41.280]  很憤怒
[00:19:41.280 --> 00:19:44.480]  於是猜拍天使拿着刀
[00:19:44.480 --> 00:19:46.240]  站在他前面 在路上
[00:19:46.240 --> 00:19:47.520]  擋着他去路
[00:19:47.520 --> 00:19:51.280]  成爲他的敵人
[00:19:51.280 --> 00:19:53.920]  成爲他的敵人
[00:19:53.920 --> 00:19:55.520]  我跟你說是想讓你明白
[00:19:55.520 --> 00:19:57.040]  但你卻藉着耳朵
[00:19:57.040 --> 00:20:00.000]  神這麼說 所以我去吧 沒問題
[00:20:00.000 --> 00:20:01.200]  神就攔了他
[00:20:01.200 --> 00:20:05.920]  聽之沒用 我想大家學一件事
[00:20:05.920 --> 00:20:08.000]  原來人有慾望的
[00:20:08.000 --> 00:20:10.160]  沒問題 正常
[00:20:10.160 --> 00:20:13.600]  但當我們集中在自己的慾望
[00:20:13.600 --> 00:20:18.720]  而忽略神的計劃和心意的時候
[00:20:18.720 --> 00:20:21.120]  這是相當危險的
[00:20:21.120 --> 00:20:25.440]  這會讓我們變得盲目
[00:20:25.440 --> 00:20:29.040]  看不到神在我們前面做的那些事
[00:20:29.040 --> 00:20:31.360]  會讓我們不但變得盲目
[00:20:31.360 --> 00:20:33.760]  甚至神給我們一個警告
[00:20:33.760 --> 00:20:35.600]  我們就當沒到
[00:20:35.600 --> 00:20:37.760]  當見不到 看不到
[00:20:37.760 --> 00:20:40.640]  那個故事很吸引人
[00:20:40.640 --> 00:20:42.320]  因爲時間的關係
[00:20:42.320 --> 00:20:44.640]  你自己回去看吧
[00:20:44.640 --> 00:20:49.520]  神就猜天使拿着刀在前面攔路
[00:20:49.520 --> 00:20:50.720]  他見不見到
[00:20:50.720 --> 00:20:51.680]  見不到
[00:20:51.680 --> 00:20:54.000]  Spiritually blind
[00:20:54.000 --> 00:20:56.880]  反而他就看見了
[00:20:56.880 --> 00:20:58.720]  他就露見天使在前面的時候
[00:20:58.720 --> 00:21:01.600]  哇 有個天使拿着刀在那裏
[00:21:01.600 --> 00:21:03.040]  他就說這隻鹿幹嘛
[00:21:03.040 --> 00:21:04.160]  就跑到田裏
[00:21:04.160 --> 00:21:05.360]  不走那條路了
[00:21:05.360 --> 00:21:07.440]  離開那條路 跑到田裏
[00:21:07.440 --> 00:21:08.320]  這個巴蘭就說
[00:21:08.320 --> 00:21:12.320]  喂 走前面嘛 爲什麼去田裏
[00:21:12.320 --> 00:21:15.680]  回來回來回來
[00:21:15.680 --> 00:21:17.840]  就打那隻鹿
[00:21:17.840 --> 00:21:20.640]  接着他要經過一個葡萄園
[00:21:20.640 --> 00:21:22.480]  兩邊有矮牆
[00:21:22.480 --> 00:21:25.280]  天使就站在那裏
[00:21:25.280 --> 00:21:26.960]  巴蘭見不見到
[00:21:26.960 --> 00:21:28.000]  見不到
[00:21:28.000 --> 00:21:29.280]  去到樓裏
[00:21:29.280 --> 00:21:31.760]  見到天使就拿着刀在那裏
[00:21:31.760 --> 00:21:33.440]  哇 這下不行了
[00:21:33.440 --> 00:21:34.640]  擠在一邊
[00:21:34.640 --> 00:21:36.960]  就將巴蘭的腳壓在牆上
[00:21:36.960 --> 00:21:38.320]  啊 有沒有搞錯
[00:21:38.320 --> 00:21:39.280]  一條路不走
[00:21:39.280 --> 00:21:41.360]  夾着我的腳
[00:21:41.360 --> 00:21:44.480]  怎麼辦
[00:21:44.480 --> 00:21:46.880]  哇 你這隻 突雷
[00:21:46.880 --> 00:21:48.560]  這隻頑固的雷
[00:21:48.560 --> 00:21:49.200]  OK
[00:21:49.200 --> 00:21:50.240]  叫你走路不走
[00:21:50.240 --> 00:21:52.160]  怎麼拍着牆走
[00:21:52.160 --> 00:21:57.520]  弄得我被牆拆傷了腳
[00:21:57.520 --> 00:22:00.560]  然後聖經說天使走到前面
[00:22:00.560 --> 00:22:02.960]  站在一個地方
[00:22:02.960 --> 00:22:04.400]  窄路
[00:22:04.400 --> 00:22:05.600]  不可以轉左
[00:22:05.600 --> 00:22:07.760]  也不可以轉右
[00:22:07.760 --> 00:22:11.680]  一定要經過去才能走過
[00:22:11.680 --> 00:22:14.000]  那條雷見到怎麼樣
[00:22:14.000 --> 00:22:15.280]  哇 沒路走的
[00:22:15.280 --> 00:22:16.800]  走去一定死的
[00:22:16.800 --> 00:22:20.320]  於是聖經說那隻雷就餓在地上
[00:22:20.320 --> 00:22:21.840]  我不走了
[00:22:21.840 --> 00:22:24.720]  我不抓了
[00:22:24.720 --> 00:22:26.480]  然後聖經說
[00:22:26.480 --> 00:22:28.960]  巴蘭就很生氣
[00:22:28.960 --> 00:22:30.160]  一次兩次
[00:22:30.160 --> 00:22:37.520]  於是用他的手杖打那隻雷
[00:22:37.520 --> 00:22:39.920]  在那個時間
[00:22:39.920 --> 00:22:42.400]  神蹟就發生了
[00:22:42.400 --> 00:22:43.280]  聖經說
[00:22:43.280 --> 00:22:48.640]  God opened the mouth of the donkey
[00:22:48.640 --> 00:22:52.080]  and the donkey talked to 巴蘭
[00:22:52.080 --> 00:22:53.280]  神就開了口
[00:22:53.280 --> 00:22:57.120]  那隻雷就說你幹嘛打我三次
[00:22:57.120 --> 00:22:58.400]  你一直騎着我的
[00:22:58.400 --> 00:23:00.960]  我沒試過這樣對你
[00:23:00.960 --> 00:23:04.560]  巴蘭說沒有
[00:23:04.560 --> 00:23:07.120]  巴蘭說沒有
[00:23:07.120 --> 00:23:09.200]  兄弟妹妹
[00:23:09.200 --> 00:23:12.960]  有時候你有沒有明白到一件事
[00:23:12.960 --> 00:23:17.200]  人當有些執着的時候
[00:23:17.200 --> 00:23:19.680]  會變得很固執
[00:23:19.680 --> 00:23:22.320]  不單單見不到神的工作
[00:23:22.320 --> 00:23:24.480]  甚至神給我們有警告
[00:23:24.480 --> 00:23:25.680]  我們也看不到
[00:23:25.680 --> 00:23:29.040]  甚至更糟糕
[00:23:29.040 --> 00:23:33.520]  神在我們面前行了個神蹟
[00:23:33.520 --> 00:23:34.160]  哇
[00:23:34.160 --> 00:23:35.840]  talking donkey
[00:23:35.840 --> 00:23:37.920]  這個不是卡通片來的
[00:23:37.920 --> 00:23:41.120]  卡通片裏面只有talking donkey
[00:23:41.120 --> 00:23:42.560]  那隻雷
[00:23:42.560 --> 00:23:43.920]  跟他說話
[00:23:43.920 --> 00:23:45.040]  你是不是應該
[00:23:45.040 --> 00:23:45.680]  咦
[00:23:45.680 --> 00:23:47.840]  什麼事幹了
[00:23:47.840 --> 00:23:49.600]  但如果你看聖經的時候
[00:23:49.600 --> 00:23:51.520]  他還跟我說
[00:23:51.520 --> 00:23:54.560]  他說你在玩弄我
[00:23:54.560 --> 00:23:58.160]  如果我有把刀在手我就殺了你
[00:23:58.160 --> 00:23:59.840]  不知悔改到什麼地步
[00:23:59.840 --> 00:24:03.920]  人原來可以stubborn到一個地步
[00:24:03.920 --> 00:24:05.600]  當我要自己走一條路的時候
[00:24:05.600 --> 00:24:07.120]  他什麼都見不到
[00:24:07.120 --> 00:24:08.720]  如果有什麼擋在他前面的時候
[00:24:08.720 --> 00:24:10.880]  他要全部清空
[00:24:10.880 --> 00:24:13.760]  就是爲了走自己的路
[00:24:13.760 --> 00:24:15.840]  神蹟
[00:24:15.840 --> 00:24:18.960]  他都當沒到
[00:24:18.960 --> 00:24:21.600]  不知道我們
[00:24:21.600 --> 00:24:26.240]  說耶穌這麼久
[00:24:26.240 --> 00:24:29.280]  有沒有落在類似的處境當中
[00:24:29.280 --> 00:24:32.880]  神一次兩次三次給我們有警告
[00:24:32.880 --> 00:24:35.360]  神參天使在前面
[00:24:35.360 --> 00:24:36.560]  擋住我們的去路
[00:24:36.560 --> 00:24:37.520]  你不要走這條路
[00:24:37.520 --> 00:24:38.640]  It's not for you
[00:24:38.640 --> 00:24:41.200]  這個不是我要你走的路來的
[00:24:41.200 --> 00:24:41.760]  你不要走
[00:24:41.760 --> 00:24:42.720]  你走下去
[00:24:42.720 --> 00:24:43.920]  會壞的
[00:24:43.920 --> 00:24:44.800]  會有問題的
[00:24:44.800 --> 00:24:45.680]  會有危險的
[00:24:45.680 --> 00:24:48.000]  Don't go
[00:24:48.000 --> 00:24:52.160]  但我們一意孤行
[00:24:52.160 --> 00:24:56.000]  我們變得很頑固很固執
[00:24:56.000 --> 00:24:57.840]  不是不知道神想要我們做什麼
[00:24:57.840 --> 00:25:00.320]  但我們就不肯去做
[00:25:00.320 --> 00:25:04.480]  That's our problem
[00:25:04.480 --> 00:25:07.600]  我想告訴你
[00:25:07.600 --> 00:25:09.600]  太危險了
[00:25:09.600 --> 00:25:10.720]  如果你看聖經的時候
[00:25:10.720 --> 00:25:13.680]  聖經說
[00:25:13.680 --> 00:25:18.160]  神結果就開巴蘭的眼
[00:25:18.160 --> 00:25:22.480]  讓他看到天使
[00:25:22.480 --> 00:25:25.440]  原來天使拿着刀在等他
[00:25:25.440 --> 00:25:26.240]  在那個時間
[00:25:26.240 --> 00:25:27.840]  巴蘭才經過到
[00:25:27.840 --> 00:25:32.560]  自己那種無知和傲慢
[00:25:32.560 --> 00:25:33.680]  天使說你知不知道
[00:25:33.680 --> 00:25:35.440]  如果不是你這隻雷
[00:25:35.440 --> 00:25:36.560]  我早就殺了你
[00:25:36.560 --> 00:25:37.440]  不是你這隻鹿
[00:25:37.440 --> 00:25:39.120]  是我殺了你
[00:25:39.120 --> 00:25:41.040]  如果不是鹿
[00:25:41.040 --> 00:25:45.520]  我就爛肝
[00:25:45.520 --> 00:25:48.000]  但天父有恩典
[00:25:48.000 --> 00:25:50.160]  有憐憫
[00:25:50.160 --> 00:25:50.880]  因爲我所講的
[00:25:50.880 --> 00:25:53.280]  天父的恩典和憐憫
[00:25:53.280 --> 00:25:54.800]  不單單是給巴蘭
[00:25:54.800 --> 00:25:56.560]  巴蘭每樣東西都沒辦法
[00:25:56.560 --> 00:25:58.640]  結果神要開他的眼
[00:25:58.640 --> 00:26:00.320]  不是他自己看到的
[00:26:00.320 --> 00:26:03.120]  如果不是天父的恩典和憐憫
[00:26:03.120 --> 00:26:06.560]  天父那種慈悲
[00:26:06.560 --> 00:26:08.560]  巴蘭就死定了
[00:26:08.560 --> 00:26:10.000]  對不對
[00:26:10.000 --> 00:26:11.840]  但神開了他的眼
[00:26:11.840 --> 00:26:13.120]  我希望天父上帝
[00:26:13.120 --> 00:26:16.560]  今天也開了你們的眼
[00:26:16.560 --> 00:26:17.680]  讓你們看到
[00:26:17.680 --> 00:26:18.640]  你們的環境
[00:26:18.640 --> 00:26:25.600]  你們的執着在哪裏
[00:26:25.600 --> 00:26:27.200]  我記得
[00:26:27.200 --> 00:26:30.800]  我在高中最後一年
[00:26:30.800 --> 00:26:33.680]  神父召我做全時間的傳導人
[00:26:33.680 --> 00:26:36.880]  在香港讀中五
[00:26:36.880 --> 00:26:40.960]  參加教會下令會 退休會
[00:26:40.960 --> 00:26:43.680]  我很清楚看到神向我張開手
[00:26:43.680 --> 00:26:47.440]  你來 服侍我
[00:26:47.440 --> 00:26:48.640]  那個時候的影像
[00:26:48.640 --> 00:26:52.880]  我現在還可以記錄在我的腦子裏
[00:26:52.880 --> 00:26:54.800]  那時候很感動
[00:26:54.800 --> 00:26:58.000]  我願意願意願意
[00:26:58.000 --> 00:27:00.320]  跟着其他年輕人出去奉獻
[00:27:00.320 --> 00:27:05.360]  奉獻身心爲主
[00:27:05.360 --> 00:27:08.720]  然後下山 退休會完結後回家
[00:27:08.720 --> 00:27:11.120]  我想沒多久
[00:27:11.120 --> 00:27:13.200]  我只能自己說
[00:27:13.200 --> 00:27:15.040]  我是要服侍上帝的
[00:27:15.040 --> 00:27:18.000]  不過要好好裝備自己
[00:27:18.000 --> 00:27:20.000]  不如先讀完大學
[00:27:20.000 --> 00:27:21.360]  我們那個時代
[00:27:21.360 --> 00:27:23.040]  你不需要讀完大學纔去上學院
[00:27:23.040 --> 00:27:24.880]  你可以中學畢業就去上學院
[00:27:24.880 --> 00:27:26.800]  讀兩年之後再去上學院讀兩年
[00:27:26.800 --> 00:27:28.240]  在各個大學讀兩年
[00:27:28.240 --> 00:27:30.480]  你就可以拿到學位
[00:27:30.480 --> 00:27:34.240]  那時候我們是不需要大學畢業去上學的
[00:27:34.240 --> 00:27:35.680]  我有很多朋友在那個時候
[00:27:35.680 --> 00:27:37.520]  已經在上學院讀書了
[00:27:37.520 --> 00:27:38.880]  中學畢業
[00:27:38.880 --> 00:27:39.680]  但我跟自己說
[00:27:39.680 --> 00:27:41.200]  No
[00:27:41.200 --> 00:27:42.720]  You need to better prepare yourself
[00:27:42.720 --> 00:27:45.360]  先讀完大學 然後纔去上學院
[00:27:45.360 --> 00:27:48.080]  所以我真的好像很神聖 很熟悉
[00:27:48.080 --> 00:27:48.960]  讀什麼好呢
[00:27:48.960 --> 00:27:50.160]  去預備我自己呢
[00:27:50.160 --> 00:27:51.760]  讀Sociology
[00:27:51.760 --> 00:27:53.120]  幫你瞭解社會多一點
[00:27:53.120 --> 00:27:54.160]  讀Psychology
[00:27:54.160 --> 00:27:56.560]  瞭解人的行爲多一點
[00:27:56.560 --> 00:28:00.560]  That's what I did
[00:28:00.560 --> 00:28:02.320]  畢業
[00:28:02.320 --> 00:28:04.400]  感謝主了 畢業了
[00:28:04.400 --> 00:28:07.200]  應該進神學院了
[00:28:07.200 --> 00:28:09.440]  那時候我跟自己說
[00:28:09.440 --> 00:28:11.040]  天母上帝
[00:28:11.040 --> 00:28:13.280]  這個世界現在越來越複雜
[00:28:13.280 --> 00:28:15.840]  弟兄姊妹其實做工很辛苦
[00:28:15.840 --> 00:28:16.960]  很多的struggle
[00:28:16.960 --> 00:28:19.280]  很多的問題
[00:28:19.280 --> 00:28:21.840]  我看如果我能夠有點人生經驗
[00:28:21.840 --> 00:28:23.520]  特別是工作的經驗
[00:28:23.520 --> 00:28:25.120]  以後我服侍他們
[00:28:25.120 --> 00:28:29.360]  可能更加有效果
[00:28:29.360 --> 00:28:32.000]  That's what I did
[00:28:32.000 --> 00:28:34.160]  我進了神學院
[00:28:34.160 --> 00:28:37.120]  做社會工作
[00:28:37.120 --> 00:28:39.120]  做了幾年之後
[00:28:39.120 --> 00:28:43.840]  感謝主了 各樣都OK的
[00:28:43.840 --> 00:28:45.280]  我跟上帝說
[00:28:45.280 --> 00:28:47.360]  天母上帝
[00:28:47.360 --> 00:28:50.560]  我知道我這一生都要被你用
[00:28:50.560 --> 00:28:53.200]  我這一生都要服侍你
[00:28:53.200 --> 00:28:55.200]  所以我會很熱心的
[00:28:55.200 --> 00:28:57.840]  在教會幫我做這樣做那樣
[00:28:57.840 --> 00:28:58.880]  If you are willing
[00:28:58.880 --> 00:29:00.960]  我可以在教會做教會的leader
[00:29:00.960 --> 00:29:04.240]  甚至做一個deacon 做一個執事
[00:29:04.240 --> 00:29:05.680]  現在社會里面很需要
[00:29:05.680 --> 00:29:07.360]  一些好的基督徒
[00:29:07.360 --> 00:29:09.840]  我要在我的work place
[00:29:09.840 --> 00:29:12.240]  做一個好的見證
[00:29:12.240 --> 00:29:13.600]  My life belongs to you
[00:29:13.600 --> 00:29:14.320]  我要服侍你
[00:29:14.320 --> 00:29:16.480]  不過
[00:29:16.480 --> 00:29:18.720]  我是要用這樣的方式
[00:29:18.720 --> 00:29:27.280]  我不想在社會里面讀書
[00:29:27.280 --> 00:29:28.800]  有時候我覺得我
[00:29:28.800 --> 00:29:32.480]  是一個很open的人 但原來不是
[00:29:32.480 --> 00:29:34.560]  有時候我們都很固執
[00:29:34.560 --> 00:29:36.240]  看什麼事情
[00:29:36.240 --> 00:29:37.280]  有些東西你很open
[00:29:37.280 --> 00:29:40.720]  但有些東西你很執着
[00:29:40.720 --> 00:29:44.800]  我沒想過我是一個這麼固執的人
[00:29:44.800 --> 00:29:47.040]  神一次兩次給機會push我
[00:29:47.040 --> 00:29:48.640]  Come on
[00:29:48.640 --> 00:29:49.920]  我要給你更大的祝福
[00:29:49.920 --> 00:29:51.200]  你做一個牧師傳導人
[00:29:51.200 --> 00:29:56.240]  全時間服侍我
[00:29:56.240 --> 00:30:02.000]  防守得太緊
[00:30:02.000 --> 00:30:09.440]  如果不是上帝有豐盛的恩典和憐憫
[00:30:09.440 --> 00:30:10.480]  我相信今天我不會站在這裏
[00:30:10.480 --> 00:30:13.840]  和大家講道
[00:30:13.840 --> 00:30:16.880]  感謝主上帝給我機會
[00:30:16.880 --> 00:30:20.320]  讓我能夠迴轉 能夠悔改
[00:30:20.320 --> 00:30:24.560]  但是ten years
[00:30:24.560 --> 00:30:26.400]  and forth 增長了十年
[00:30:26.400 --> 00:30:31.520]  我纔信服上帝給我的呼召
[00:30:31.520 --> 00:30:35.440]  巴蘭同樣經歷了上帝給她的恩典
[00:30:35.440 --> 00:30:36.400]  開了她的眼睛
[00:30:36.400 --> 00:30:43.040]  她看到原來是因爲神要難阻我
[00:30:43.040 --> 00:30:46.960]  所以雷才走開了正路
[00:30:46.960 --> 00:30:48.560]  爲了讓我能夠警覺
[00:30:48.560 --> 00:30:51.920]  突然之間巴蘭看到她自己的問題
[00:30:51.920 --> 00:30:54.800]  自己的軟弱 自己得罪上帝
[00:30:54.800 --> 00:30:59.040]  她看到自己的無知 看到自己的傲慢
[00:30:59.040 --> 00:31:03.120]  所以聖經說她俯伏在上帝的面前
[00:31:03.120 --> 00:31:04.320]  她和天使說
[00:31:04.320 --> 00:31:06.400]  如果神不喜歡
[00:31:06.400 --> 00:31:08.320]  If this is evil to you
[00:31:08.320 --> 00:31:10.800]  這個對你來說是邪惡的話
[00:31:10.800 --> 00:31:14.720]  我現在就回家
[00:31:14.720 --> 00:31:17.600]  當我們遇到上帝
[00:31:17.600 --> 00:31:22.560]  而我們的心仍然相信神給我們這樣的機會的時候
[00:31:22.560 --> 00:31:25.600]  我們是沒有辦法不謙卑地在上帝的面前
[00:31:25.600 --> 00:31:28.480]  而巴蘭在那個moment裏面來說
[00:31:28.480 --> 00:31:30.160]  她看到自己的問題
[00:31:30.160 --> 00:31:31.440]  看到自己的罪
[00:31:31.440 --> 00:31:34.080]  她願意做上帝要她做的事
[00:31:34.080 --> 00:31:35.520]  如果這個不合你心意
[00:31:35.520 --> 00:31:38.960]  這個是邪惡的 我現在就回家
[00:31:38.960 --> 00:31:41.840]  她有這樣的心
[00:31:41.840 --> 00:31:43.680]  不過在上帝的時間
[00:31:43.680 --> 00:31:45.280]  天使對她說
[00:31:45.280 --> 00:31:47.920]  OK 你繼續去
[00:31:47.920 --> 00:31:52.560]  不過你真的要說我給你說的東西
[00:31:52.560 --> 00:31:54.560]  究竟神想我去還是不想我去呢
[00:31:54.560 --> 00:31:55.520]  神不可能不想我去的
[00:31:55.520 --> 00:31:57.280]  不過既然你走到這一步
[00:31:57.280 --> 00:31:59.280]  上帝告訴我們
[00:31:59.280 --> 00:32:01.360]  現在是我叫你去
[00:32:01.360 --> 00:32:02.800]  不過你去做什麼
[00:32:02.800 --> 00:32:04.960]  要去祝福以色列人
[00:32:04.960 --> 00:32:07.120]  雖然當你這樣做的時候
[00:32:07.120 --> 00:32:09.520]  可能你會遇到危險的
[00:32:09.520 --> 00:32:13.120]  因爲這個巴勒王是要叫你就坐以色列人的
[00:32:13.120 --> 00:32:15.040]  現在你去祝福他們的時候
[00:32:15.040 --> 00:32:17.040]  其實你看看聖經
[00:32:17.040 --> 00:32:18.240]  巴勒王一次又一次
[00:32:18.240 --> 00:32:20.960]  三次叫你去就坐
[00:32:20.960 --> 00:32:22.320]  三次去祝福他們
[00:32:22.320 --> 00:32:25.120]  哇 這個巴勒王就很生氣了
[00:32:25.120 --> 00:32:27.760]  天都派angry用同一個字眼
[00:32:27.760 --> 00:32:29.520]  又是很生氣
[00:32:29.520 --> 00:32:31.520]  有沒有教狀叫你就坐他們
[00:32:31.520 --> 00:32:33.520]  現在你來祝福他們
[00:32:33.520 --> 00:32:36.560]  隨時可以殺了他們
[00:32:36.560 --> 00:32:39.040]  但這個巴勒王在那個時刻
[00:32:39.040 --> 00:32:46.320]  他願意跟隨上帝給他的指示去做
[00:32:46.320 --> 00:32:50.000]  兄弟姐妹
[00:32:50.000 --> 00:32:52.000]  聖經是很好的
[00:32:52.000 --> 00:32:54.400]  因爲聖經是上帝的一句話
[00:32:54.400 --> 00:32:57.840]  上帝從來都不騙我們
[00:32:57.840 --> 00:33:00.480]  你知不知道
[00:33:00.480 --> 00:33:01.920]  很多時候我們做基督徒
[00:33:01.920 --> 00:33:05.280]  要走上帝的路
[00:33:05.280 --> 00:33:07.440]  不會一帆風順的
[00:33:07.440 --> 00:33:08.960]  I guarantee you
[00:33:08.960 --> 00:33:10.880]  是不會的
[00:33:10.880 --> 00:33:12.160]  不是我告訴你的那麼簡單
[00:33:12.160 --> 00:33:13.440]  因爲聖經說的
[00:33:13.440 --> 00:33:18.320]  我要將那些又大又難的事指示你
[00:33:18.320 --> 00:33:20.080]  你記得聖經說的那句話嗎
[00:33:20.080 --> 00:33:20.880]  上帝說的那句話
[00:33:20.880 --> 00:33:21.760]  耶穌說的那句話
[00:33:21.760 --> 00:33:24.000]  我要將又大又難的事指示你
[00:33:24.000 --> 00:33:24.640]  怎麼去指示你
[00:33:24.640 --> 00:33:25.520]  要你去做
[00:33:25.520 --> 00:33:27.840]  不過是又大又難的
