
[00:00:00.000 --> 00:00:04.000]  親愛的女生們,我們在這個地方,神與我們同在
[00:20:16.000 --> 00:20:18.000]  所以基督是百分之百的神
[00:20:18.000 --> 00:20:19.000]  百分之百的人
[00:20:19.000 --> 00:20:20.000]  原因就在這個地方
[00:20:20.000 --> 00:20:22.000]  祂雖然在地上的時候
[00:20:22.000 --> 00:20:24.000]  祂仍然是百分之百的神性
[00:20:24.000 --> 00:20:26.000]  祂就在祂裡面
[00:20:26.000 --> 00:20:28.000]  Amen
[00:20:28.000 --> 00:20:29.000]  親愛的丘子妹
[00:20:29.000 --> 00:20:30.000]  好了
[00:20:30.000 --> 00:20:32.000]  稍微有一點神學
[00:20:32.000 --> 00:20:35.000]  希望大家能夠有根有基
[00:20:35.000 --> 00:20:36.000]  但是我要講的就是
[00:20:36.000 --> 00:20:37.000]  這跟我有什麼關係呢
[00:20:37.000 --> 00:20:39.000]  這跟我們的關係是什麼呢
[00:20:39.000 --> 00:20:41.000]  親愛的丘子妹
[00:20:41.000 --> 00:20:43.000]  我們要認識
[00:20:43.000 --> 00:20:45.000]  這個基督
[00:20:45.000 --> 00:20:47.000]  何等的重要
[00:20:47.000 --> 00:20:49.000]  斯布森這位英國的
[00:20:49.000 --> 00:20:52.000]  這個人稱講道王子
[00:20:52.000 --> 00:20:54.000]  他曾經說
[00:20:54.000 --> 00:20:55.000]  他說我們不需靠
[00:20:55.000 --> 00:20:58.000]  猶太教儀式的協助而完全
[00:20:58.000 --> 00:20:59.000]  我們不需靠
[00:20:59.000 --> 00:21:01.000]  理學的幫助而完全
[00:21:01.000 --> 00:21:02.000]  我們不需靠
[00:21:02.000 --> 00:21:04.000]  捏造迷信而完全
[00:21:04.000 --> 00:21:05.000]  我們不需要靠
[00:21:05.000 --> 00:21:07.000]  人的功德而完全
[00:21:07.000 --> 00:21:08.000]  因為認識
[00:21:08.000 --> 00:21:09.000]  享受
[00:21:09.000 --> 00:21:12.000]  和經歷基督的豐盛
[00:21:12.000 --> 00:21:15.000]  是對付一切異端
[00:21:15.000 --> 00:21:18.000]  錯誤的最佳之路
[00:21:18.000 --> 00:21:20.000]  Amen
[00:21:20.000 --> 00:21:21.000]  今天我們基督徒
[00:21:21.000 --> 00:21:23.000]  可能也很多時候
[00:21:23.000 --> 00:21:26.000]  靠這個靠那個
[00:21:26.000 --> 00:21:27.000]  我再說
[00:21:27.000 --> 00:21:29.000]  我絕對不反對知識
[00:21:29.000 --> 00:21:32.000]  我不是反自主義者
[00:21:32.000 --> 00:21:33.000]  但是你可以看見
[00:21:33.000 --> 00:21:35.000]  今天網路世代
[00:21:35.000 --> 00:21:38.000]  這個資訊氾濫到一個地步
[00:21:38.000 --> 00:21:42.000]  排山倒海地過來
[00:21:42.000 --> 00:21:45.000]  你今天要面臨到
[00:21:45.000 --> 00:21:47.000]  這個Depression
[00:21:47.000 --> 00:21:49.000]  你該怎麼辦
[00:21:49.000 --> 00:21:51.000]  如果你有Depression
[00:21:51.000 --> 00:21:52.000]  你該怎麼辦
[00:21:52.000 --> 00:21:54.000]  如果你的家有Depression
[00:21:54.000 --> 00:21:55.000]  你該怎麼辦
[00:21:55.000 --> 00:21:58.000]  Google一下
[00:21:58.000 --> 00:22:01.000]  如何解決抑鬱
[00:22:01.000 --> 00:22:02.000]  馬上出來了
[00:22:02.000 --> 00:22:04.000]  精神醫學專家
[00:22:04.000 --> 00:22:05.000]  告訴你怎麼說
[00:22:05.000 --> 00:22:06.000]  心理專家
[00:22:06.000 --> 00:22:07.000]  告訴你怎麼說
[00:22:07.000 --> 00:22:08.000]  該怎麼樣
[00:22:08.000 --> 00:22:09.000]  該怎麼樣
[00:22:09.000 --> 00:22:10.000]  甚至你自己
[00:22:10.000 --> 00:22:11.000]  都可以做醫生了
[00:22:11.000 --> 00:22:13.000]  你懂我意思嗎
[00:22:13.000 --> 00:22:16.000]  但是現在你用怎麼樣
[00:22:16.000 --> 00:22:17.000]  從我自己
[00:22:17.000 --> 00:22:20.000]  用這麼多年的經驗
[00:22:20.000 --> 00:22:25.000]  至少我看見一些事情
[00:22:25.000 --> 00:22:27.000]  我沒有看到
[00:22:27.000 --> 00:22:29.000]  有人去找心理專家
[00:22:29.000 --> 00:22:34.000]  Depression被抑制好的
[00:22:34.000 --> 00:22:35.000]  但是我聽到
[00:22:35.000 --> 00:22:37.000]  被抑制好的
[00:22:37.000 --> 00:22:38.000]  幾乎可以說
[00:22:38.000 --> 00:22:41.000]  都是神抑制了他
[00:22:41.000 --> 00:22:43.000]  現在牛仔妹
[00:22:43.000 --> 00:22:51.000]  你相信神可以抑制Depression嗎
[00:22:51.000 --> 00:22:53.000]  現在牛仔妹
[00:22:53.000 --> 00:22:56.000]  可是我們今天很多時候
[00:22:56.000 --> 00:22:58.000]  我們覺得相信專家
[00:22:58.000 --> 00:23:00.000]  比相信神更可靠
[00:23:00.000 --> 00:23:03.000]  有沒有
[00:23:03.000 --> 00:23:04.000]  當你身上發現
[00:23:04.000 --> 00:23:05.000]  有一個腫瘤的時候呢
[00:23:05.000 --> 00:23:07.000]  你會怎麼辦
[00:23:07.000 --> 00:23:13.000]  你會怎麼辦
[00:23:13.000 --> 00:23:18.000]  我們叫醫生
[00:23:18.000 --> 00:23:21.000]  consult他一下
[00:23:21.000 --> 00:23:22.000]  是吧
[00:23:22.000 --> 00:23:23.000]  我們當做醫生的
[00:23:23.000 --> 00:23:25.000]  consult他一下
[00:23:25.000 --> 00:23:26.000]  是不是
[00:23:26.000 --> 00:23:28.000]  但是這些一般科大夫還不行
[00:23:28.000 --> 00:23:29.000]  要找什麼
[00:23:29.000 --> 00:23:30.000]  找專家
[00:23:30.000 --> 00:23:31.000]  是不是
[00:23:31.000 --> 00:23:33.000]  找那個腫瘤專家
[00:23:33.000 --> 00:23:34.000]  你到City of Hope
[00:23:34.000 --> 00:23:35.000]  我認識一堆
[00:23:35.000 --> 00:23:39.000]  這個City of Hope的弟兄姐妹
[00:23:39.000 --> 00:23:42.000]  我以前去他們那邊講過道
[00:23:42.000 --> 00:23:43.000]  他們專門研究
[00:23:43.000 --> 00:23:45.000]  這個都是博士後的
[00:23:45.000 --> 00:23:48.000]  專門在研究怎麼樣對付癌症的
[00:23:48.000 --> 00:23:49.000]  但是現在牛仔妹
[00:23:49.000 --> 00:23:50.000]  今天癌症
[00:23:50.000 --> 00:23:54.000]  有什麼辦法可以醫嗎
[00:23:54.000 --> 00:23:55.000]  有一些的癌症
[00:23:55.000 --> 00:23:57.000]  初期說是可以醫
[00:23:57.000 --> 00:23:59.000]  比如說乳癌初期
[00:23:59.000 --> 00:24:00.000]  或者是什麼
[00:24:00.000 --> 00:24:01.000]  還有什麼
[00:24:01.000 --> 00:24:03.000]  大腸癌早發現
[00:24:03.000 --> 00:24:05.000]  我們大概醫生告訴你
[00:24:05.000 --> 00:24:08.000]  就是這些了
[00:24:08.000 --> 00:24:11.000]  但是如果是像那個叫做什麼
[00:24:11.000 --> 00:24:14.000]  那個賈伯斯叫什麼
[00:24:14.000 --> 00:24:15.000]  賈伯斯叫什麼
[00:24:15.000 --> 00:24:20.000]  英文名字叫什麼
[00:24:20.000 --> 00:24:24.000]  像他得的是什麼癌
[00:24:24.000 --> 00:24:26.000]  胰腺癌
[00:24:26.000 --> 00:24:27.000]  我告訴你
[00:24:27.000 --> 00:24:28.000]  你稍微有點知識就知道
[00:24:28.000 --> 00:24:29.000]  胰腺癌是最毒的癌
[00:24:29.000 --> 00:24:32.000]  是不是
[00:24:32.000 --> 00:24:39.000]  如果你發現有胰腺癌怎麼辦
[00:24:39.000 --> 00:24:41.000]  人只有到沒有辦法的時候
[00:24:41.000 --> 00:24:43.000]  才會說
[00:24:43.000 --> 00:24:45.000]  主啊
[00:24:45.000 --> 00:24:47.000]  只有你有辦法了
[00:24:47.000 --> 00:24:48.000]  什麼
[00:24:48.000 --> 00:24:49.000]  我們禱告是不是這樣子
[00:24:49.000 --> 00:24:51.000]  我們都已經試過了所有辦法之後
[00:24:51.000 --> 00:24:52.000]  主啊
[00:24:52.000 --> 00:24:54.000]  現在只有你有辦法了
[00:24:54.000 --> 00:24:55.000]  主說Come on
[00:24:55.000 --> 00:24:58.000]  你為什麼不早點來找我
[00:24:58.000 --> 00:25:01.000]  每次都要等到最後
[00:25:01.000 --> 00:25:05.000]  顯然你沒有把我看作最重要的
[00:25:05.000 --> 00:25:06.000]  就是說我再一次講
[00:25:06.000 --> 00:25:11.000]  我不是輕看這些的醫學這些藥物等等這些
[00:25:11.000 --> 00:25:13.000]  但是我覺得我們今天要對付的是
[00:25:13.000 --> 00:25:15.000]  我們自己的思想觀念
[00:25:15.000 --> 00:25:16.000]  我們的優先秩序
[00:25:16.000 --> 00:25:18.000]  我們到底對我們的神的認識
[00:25:18.000 --> 00:25:20.000]  我們認為他是這個神嗎
[00:25:20.000 --> 00:25:23.000]  他無所不能嗎
[00:25:23.000 --> 00:25:25.000]  現在就是我們說神無所不能
[00:25:25.000 --> 00:25:27.000]  你相信嗎
[00:25:27.000 --> 00:25:29.000]  你相信嗎
[00:25:29.000 --> 00:25:32.000]  好 你相信馬上會有考驗來了
[00:25:32.000 --> 00:25:33.000]  真的
[00:25:33.000 --> 00:25:35.000]  我們的心心沒有經過試煉
[00:25:35.000 --> 00:25:38.000]  不會變成是真正的心心
[00:25:38.000 --> 00:25:40.000]  親愛的牛仔妹
[00:25:40.000 --> 00:25:42.000]  這位耶穌基督
[00:25:42.000 --> 00:25:46.000]  祂裡面有一切我們所需要的這一切
[00:25:46.000 --> 00:25:48.000]  神本性裡面的慈愛
[00:25:48.000 --> 00:25:49.000]  公義
[00:25:49.000 --> 00:25:50.000]  信實
[00:25:50.000 --> 00:25:51.000]  溫柔
[00:25:51.000 --> 00:25:52.000]  節制
[00:25:52.000 --> 00:25:53.000]  良善
[00:25:53.000 --> 00:25:54.000]  神本性裡面的這些的權能
[00:25:54.000 --> 00:25:55.000]  權柄
[00:25:55.000 --> 00:25:56.000]  都在祂的裡面
[00:25:56.000 --> 00:25:59.000]   Amen
[00:25:59.000 --> 00:26:00.000]  親愛的牛仔妹
[00:26:00.000 --> 00:26:03.000]  你認識這位基督
[00:26:03.000 --> 00:26:06.000]  你的人生就會成為一個豐盛的人生
[00:26:06.000 --> 00:26:08.000]  你經歷這位基督
[00:26:08.000 --> 00:26:09.000]  你越多的經歷他
[00:26:09.000 --> 00:26:12.000]  你就會越看見你人生裡面何等的豐盛
[00:26:12.000 --> 00:26:18.000]   Amen
[00:26:18.000 --> 00:26:22.000]  那麼第二個
[00:26:22.000 --> 00:26:24.000]  保羅在這個地方後面提到說
[00:26:24.000 --> 00:26:32.000]  他說他是各樣執政掌權者的元首
[00:26:32.000 --> 00:26:33.000]  為什麼這樣講呢
[00:26:33.000 --> 00:26:35.000]  因為弱勢體主義的人
[00:26:35.000 --> 00:26:40.000]  他們也崇拜天使
[00:26:40.000 --> 00:26:42.000]  他們相信這個宇宙當中
[00:26:42.000 --> 00:26:45.000]  有一些所謂的次神
[00:26:45.000 --> 00:26:48.000]  所以他們不認為耶穌基督是
[00:26:48.000 --> 00:26:54.000]  最高的神你懂這意思嗎
[00:26:54.000 --> 00:26:55.000]  那親愛的牛仔妹
[00:26:55.000 --> 00:26:58.000]  所以保羅告訴他們
[00:26:58.000 --> 00:27:01.000]  耶穌基督是各樣執政掌權者的首領
[00:27:01.000 --> 00:27:03.000]  意思就是說這個執政掌權者
[00:27:03.000 --> 00:27:06.000]  不是只是指的地上的這個執政掌權者
[00:27:06.000 --> 00:27:09.000]  他特別指的是靈界的執政掌權者
[00:27:09.000 --> 00:27:11.000]  親愛的牛仔妹
[00:27:11.000 --> 00:27:12.000]  當你信主之後
[00:27:12.000 --> 00:27:14.000]  你一定要對靈界有認識
[00:27:14.000 --> 00:27:16.000]  今年很多教會
[00:27:16.000 --> 00:27:18.000]  對靈界沒有認識
[00:27:18.000 --> 00:27:23.000]  所以看不見神的作為
[00:27:23.000 --> 00:27:25.000]  牛仔妹
[00:27:25.000 --> 00:27:30.000]  耶穌在當年曾經
[00:27:30.000 --> 00:27:33.000]  門徒們叫門門渡船
[00:27:33.000 --> 00:27:35.000]  還記得我們在門徒訓練的時候
[00:27:35.000 --> 00:27:38.000]  我們特別針對這個講了很多次
[00:27:38.000 --> 00:27:40.000]  怎麼樣子做小祖歸納式茶祭
[00:27:40.000 --> 00:27:41.000]  用這個例子
[00:27:41.000 --> 00:27:44.000]  當門徒們要在晚上
[00:27:44.000 --> 00:27:46.000]  耶穌叫他們要把船渡過去的時候
[00:27:46.000 --> 00:27:48.000]  門徒們一定很納悶
[00:27:48.000 --> 00:27:49.000]  為什麼呢
[00:27:49.000 --> 00:27:50.000]  原因是什麼
[00:27:50.000 --> 00:27:51.000]  後來他們知道
[00:27:51.000 --> 00:27:53.000]  原來是什麼
[00:27:53.000 --> 00:27:56.000]  耶穌要到那個格拉森去
[00:27:56.000 --> 00:27:59.000]  因為有一個被鬼附的人在等著他
[00:27:59.000 --> 00:28:02.000]  有一個在被鬼附的人需要耶穌
[00:28:02.000 --> 00:28:03.000]  親愛的牛仔妹
[00:28:03.000 --> 00:28:04.000]  這個被鬼附的人
[00:28:04.000 --> 00:28:09.000]  身上有多少鬼你知道嗎
[00:28:09.000 --> 00:28:11.000]  有多少鬼啊
[00:28:11.000 --> 00:28:14.000]  身上說群啊
[00:28:14.000 --> 00:28:18.000]  是不是
[00:28:18.000 --> 00:28:25.000]  按照當時候羅馬軍營的數字
[00:28:25.000 --> 00:28:29.000]  相當於是六千
[00:28:29.000 --> 00:28:31.000]  哇你說
[00:28:31.000 --> 00:28:33.000]  有這麼多嗎
[00:28:33.000 --> 00:28:36.000]  千萬不要用你自己的理性
[00:28:36.000 --> 00:28:37.000]  來思考這個問題
[00:28:37.000 --> 00:28:38.000]  靈界的事情
[00:28:38.000 --> 00:28:39.000]  你不要用你的理性
[00:28:39.000 --> 00:28:40.000]  來思考這個問題
[00:28:40.000 --> 00:28:43.000]  請問靈可不可以裡面
[00:28:43.000 --> 00:28:45.000]  這個格拉森的這個人
[00:28:45.000 --> 00:28:47.000]  他可不可以有六千個鬼在他裡面
[00:28:47.000 --> 00:28:49.000]  可不可以
[00:28:49.000 --> 00:28:55.000]  我看你們很多人是在懷疑
[00:28:55.000 --> 00:28:56.000]  好了
[00:28:56.000 --> 00:28:58.000]  我們不管他幾千了好不好
[00:28:58.000 --> 00:29:01.000]  這樣子你們稍微可以比較有信心
[00:29:01.000 --> 00:29:05.000]  那請問這一群表示什麼
[00:29:05.000 --> 00:29:06.000]  很多
[00:29:06.000 --> 00:29:08.000]  是嗎
[00:29:08.000 --> 00:29:12.000]  我敢過過我告訴你
[00:29:12.000 --> 00:29:15.000]  奉耶穌的名敢鬼的時候
[00:29:15.000 --> 00:29:17.000]  一個一個的
[00:29:17.000 --> 00:29:19.000]  真的
[00:29:19.000 --> 00:29:20.000]  到後來
[00:29:20.000 --> 00:29:21.000]  就碰到真的
[00:29:21.000 --> 00:29:25.000]  你要一個一個的敢
[00:29:25.000 --> 00:29:26.000]  我一個同學
[00:29:26.000 --> 00:29:27.000]  讀神學院同學
[00:29:27.000 --> 00:29:29.000]  他曾經教鬼
[00:29:29.000 --> 00:29:31.000]  被鬼附
[00:29:31.000 --> 00:29:32.000]  你知道嗎
[00:29:32.000 --> 00:29:33.000]  他直到
[00:29:33.000 --> 00:29:35.000]  甚至讀了神學院之後
[00:29:35.000 --> 00:29:38.000]  他還在struggle
[00:29:38.000 --> 00:29:40.000]  直到後來他有一次到禱告山去
[00:29:40.000 --> 00:29:43.000]  一個特別有這方面經驗的
[00:29:43.000 --> 00:29:45.000]  一個墓者為他禱告
[00:29:45.000 --> 00:29:47.000]  一個一個的
[00:29:47.000 --> 00:29:50.000]  把他裡面的那些的魔鬼
[00:29:50.000 --> 00:29:56.000]  把他裡面的邪靈烏鬼把他趕出去
[00:29:56.000 --> 00:29:59.000]  當我們想到這個靈界的事情的時候
[00:29:59.000 --> 00:30:01.000]  這些執政長權者
[00:30:01.000 --> 00:30:06.000]  這些的烏鬼邪靈烏鬼的勢力的時候大不大
[00:30:06.000 --> 00:30:07.000]  我跟你講
[00:30:07.000 --> 00:30:09.000]  世上的君王
[00:30:09.000 --> 00:30:11.000]  真正的碰到這些
[00:30:11.000 --> 00:30:12.000]  這些教鬼的人了
[00:30:12.000 --> 00:30:14.000]  他都怕
[00:30:14.000 --> 00:30:16.000]  但是親愛的兄弟妹
[00:30:16.000 --> 00:30:18.000]  基督是各樣執政長權者首領
[00:30:18.000 --> 00:30:20.000]  基督是最大的
[00:30:20.000 --> 00:30:21.000]  基督是老大
[00:30:21.000 --> 00:30:23.000]  Amen
[00:30:23.000 --> 00:30:24.000]  我們祖師最大的
[00:30:24.000 --> 00:30:27.000]  在我們裡面的比在這個世界的
[00:30:27.000 --> 00:30:29.000]  更大
[00:30:29.000 --> 00:30:32.000]  所以不要懼怕
[00:30:32.000 --> 00:30:34.000]  不要懼怕邪靈烏鬼的工作
[00:30:34.000 --> 00:30:36.000]  Amen
[00:30:36.000 --> 00:30:42.000]  因為在我們裡面的比在這個世界的更大
[00:30:42.000 --> 00:30:44.000]  親愛的兄弟妹
[00:30:44.000 --> 00:30:46.000]  所以保羅提到說
[00:30:46.000 --> 00:30:49.000]  他說神本性一切的豐盛
[00:30:49.000 --> 00:30:51.000]  都有形有體的住在他裡面
[00:30:51.000 --> 00:30:52.000]  然後保羅又說
[00:30:52.000 --> 00:30:55.000]  基督是一切執政長權者的元首
[00:30:55.000 --> 00:30:56.000]  他要讓我們看見
[00:30:56.000 --> 00:30:59.000]  耶穌基督是這一位最高的
[00:30:59.000 --> 00:31:00.000]  是一位最大的
[00:31:00.000 --> 00:31:03.000]  Amen
[00:31:03.000 --> 00:31:05.000]  我多年前帶一個
[00:31:05.000 --> 00:31:09.000]  姓佛的一個媽媽姓祖
[00:31:09.000 --> 00:31:13.000]  非常虔誠的媽媽
[00:31:13.000 --> 00:31:16.000]  我後來跟她談的時候
[00:31:16.000 --> 00:31:18.000]  我就跟她講說
[00:31:18.000 --> 00:31:19.000]  我說你要信
[00:31:19.000 --> 00:31:22.000]  就信一個最大的
[00:31:22.000 --> 00:31:24.000]  對這樣子的人來講
[00:31:24.000 --> 00:31:26.000]  先不要那麼快就開始
[00:31:26.000 --> 00:31:29.000]  三位一體什麼這些的東西講進去了
[00:31:29.000 --> 00:31:30.000]  他信的是神
[00:31:30.000 --> 00:31:31.000]  他絕對信神
[00:31:31.000 --> 00:31:32.000]  但問題是說
[00:31:32.000 --> 00:31:34.000]  他不知道他哪一個是真神
[00:31:34.000 --> 00:31:35.000]  不知道哪一個神大
[00:31:35.000 --> 00:31:36.000]  你懂我意思嗎
[00:31:36.000 --> 00:31:38.000]  所以我那天就跟他做一個宗教比照
[00:31:38.000 --> 00:31:39.000]  我一張紙攤給他看
[00:31:39.000 --> 00:31:41.000]  我說佛教信的是什麼神
[00:31:41.000 --> 00:31:42.000]  然後基督教信的是神
[00:31:42.000 --> 00:31:43.000]  什麼神
[00:31:43.000 --> 00:31:44.000]  然後我就告訴他說
[00:31:44.000 --> 00:31:47.000]  我說你要信就信最大的
[00:31:47.000 --> 00:31:48.000]  奇妙
[00:31:48.000 --> 00:31:49.000]  那一天就這樣子
[00:31:49.000 --> 00:31:52.000]  他就信耶穌了
[00:31:52.000 --> 00:31:54.000]  後來一直記得這件事情
[00:31:54.000 --> 00:31:55.000]  經過了十幾年之後
[00:31:55.000 --> 00:31:56.000]  有一天碰到我
[00:31:56.000 --> 00:31:57.000]  他跟我說
[00:31:57.000 --> 00:31:59.000]  他說格木斯你知道嗎
[00:31:59.000 --> 00:32:00.000]  他說我一直記得
[00:32:00.000 --> 00:32:02.000]  你當初跟我講的那一句話
[00:32:02.000 --> 00:32:04.000]  要信就信最大的
[00:32:04.000 --> 00:32:06.000]  他就信了
[00:32:06.000 --> 00:32:07.000]  當然後來信了主之後
[00:32:07.000 --> 00:32:09.000]  他知道耶穌基督是唯一的真神
[00:32:09.000 --> 00:32:11.000]  這些東西都是後來的
[00:32:11.000 --> 00:32:12.000]  可是他信了之後
[00:32:12.000 --> 00:32:15.000]  他真的非常的虔誠
[00:32:15.000 --> 00:32:17.000]  他原本對佛是很虔誠的
[00:32:17.000 --> 00:32:20.000]  他現在變成對基督很虔誠
[00:32:20.000 --> 00:32:23.000]  我們的基督是最大的
[00:32:23.000 --> 00:32:26.000]  超過一千萬有
[00:32:26.000 --> 00:32:28.000]  萬有都附在他的腳下
[00:32:28.000 --> 00:32:29.000]  親愛的公子妹
[00:32:29.000 --> 00:32:30.000]  你擁有的是這位基督
[00:32:30.000 --> 00:32:37.000]  你真知道嗎
[00:32:37.000 --> 00:32:40.000]  如果你真知道
[00:32:40.000 --> 00:32:48.000]  你整個人絕對會不一樣
[00:32:48.000 --> 00:32:53.000]  但是親愛的公子妹
[00:32:53.000 --> 00:32:55.000]  這一個豐盛
[00:32:55.000 --> 00:32:58.000]  基督這一切的豐盛
[00:32:58.000 --> 00:33:02.000]  我們要怎麼樣子能夠得著呢
[00:33:02.000 --> 00:33:05.000]  我們要怎麼得著
[00:33:05.000 --> 00:33:06.000]  你看保羅在
[00:33:06.000 --> 00:33:07.000]  接下來
[00:33:07.000 --> 00:33:08.000]  保羅不是只是在講
[00:33:08.000 --> 00:33:09.000]  基督論講基督論
[00:33:09.000 --> 00:33:10.000]  講到天高皇帝遠
[00:33:10.000 --> 00:33:11.000]  跟我有什麼關係
[00:33:11.000 --> 00:33:12.000]  保羅接著就講說
[00:33:12.000 --> 00:33:14.000]  他說你們怎麼樣
[00:33:14.000 --> 00:33:20.000]  在他裡面也得了豐盛
[00:33:20.000 --> 00:33:21.000]  跟你旁邊說
[00:33:21.000 --> 00:33:30.000]  你也得了基督的豐盛
[00:33:30.000 --> 00:33:34.000]  講都要有信心大聲的宣告
[00:33:34.000 --> 00:33:36.000]  什麼叫宣告
[00:33:36.000 --> 00:33:38.000]  宣告你們常聽宣告這句話
[00:33:38.000 --> 00:33:45.000]  什麼叫宣告
[00:33:45.000 --> 00:33:46.000]  假設今天
[00:33:46.000 --> 00:33:49.000]  我們今天美國總統
[00:33:49.000 --> 00:33:52.000]  來派了一個使者來離娘堂
[00:33:52.000 --> 00:33:55.000]  來宣告
[00:33:55.000 --> 00:33:58.000]  宣告
[00:33:58.000 --> 00:34:01.000]  下個禮拜天
[00:34:01.000 --> 00:34:03.000]  美國總統
[00:34:03.000 --> 00:34:06.000]  我不曉得他名字
[00:34:06.000 --> 00:34:08.000]  我要來到離娘堂
[00:34:08.000 --> 00:34:11.000]  這叫宣告是不是
[00:34:11.000 --> 00:34:17.000]  next week someday
[00:34:17.000 --> 00:34:19.000]  我們的總統
[00:34:19.000 --> 00:34:22.000]  會來到你們中間
[00:34:22.000 --> 00:34:25.000]  你會這樣宣告嗎
[00:34:25.000 --> 00:34:26.000]  總統的使者
[00:34:26.000 --> 00:34:28.000]  會這樣宣告嗎
[00:34:28.000 --> 00:34:29.000]  你看過古代的
[00:34:29.000 --> 00:34:31.000]  古裝戲裡面
[00:34:31.000 --> 00:34:32.000]  當皇帝駕到的時候
[00:34:32.000 --> 00:34:37.000]  怎麼樣
[00:34:37.000 --> 00:34:42.000]  聖旨駕到
[00:34:42.000 --> 00:34:44.000]  親愛的弟兄姊妹
[00:34:44.000 --> 00:34:47.000]  不要用你的小頭腦
[00:34:47.000 --> 00:34:48.000]  親愛的弟兄姊妹
[00:34:48.000 --> 00:34:50.000]  不要用你的習慣
[00:34:50.000 --> 00:34:52.000]  這是我這十一年當中
[00:34:52.000 --> 00:34:54.000]  我一直跟弟兄講的
[00:34:54.000 --> 00:34:56.000]  你的信仰如果停留在
[00:34:56.000 --> 00:34:58.000]  你過去的傳統習慣裡面
[00:34:58.000 --> 00:35:03.000]  你的生命不會改變
[00:35:03.000 --> 00:35:05.000]  我們都有習慣
[00:35:05.000 --> 00:35:06.000]  我們都有原生家庭
[00:35:06.000 --> 00:35:08.000]  所帶給我們的影響
[00:35:08.000 --> 00:35:09.000]  我們都有過去的一些經驗
[00:35:09.000 --> 00:35:11.000]  所帶給我們的影響
[00:35:11.000 --> 00:35:12.000]  但是保羅說
[00:35:12.000 --> 00:35:14.000]  忘記背後怎麼樣
[00:35:14.000 --> 00:35:17.000]  努力面前
[00:35:17.000 --> 00:35:18.000]  不要一直在過去的裡面
[00:35:18.000 --> 00:35:22.000]  過去會捆綁你
[00:35:22.000 --> 00:35:24.000]  親愛的弟兄姊妹
[00:35:24.000 --> 00:35:26.000]  抱著一個心態
[00:35:26.000 --> 00:35:27.000]  抱著一個單純
[00:35:27.000 --> 00:35:28.000]  抱著一個可目的心態
[00:35:28.000 --> 00:35:33.000]  單純的基督就是我的目標
[00:35:33.000 --> 00:35:35.000]  不是任何其他的人
[00:35:35.000 --> 00:35:40.000]  甚至也不是什麼其他的名目
[00:35:40.000 --> 00:35:41.000]  不是周神助
[00:35:41.000 --> 00:35:43.000]  對不起 周牧師
[00:35:43.000 --> 00:35:45.000]  不是劉牧師 劉同
[00:35:45.000 --> 00:35:49.000]  也不是唐牧師 唐彌
[00:35:49.000 --> 00:35:50.000]  是誰
[00:35:50.000 --> 00:35:53.000]  是基督
[00:35:53.000 --> 00:35:57.000]  我們在他的裡面得了豐盛
[00:35:57.000 --> 00:35:59.000]  在他的裡面代表一件事情
[00:35:59.000 --> 00:36:02.000]  就是在基督裡
[00:36:02.000 --> 00:36:06.000]  所以你要怎麼得到這豐盛
[00:36:06.000 --> 00:36:11.000]  第一個你需要先在基督的裡面
[00:36:11.000 --> 00:36:13.000]  哥林多後十五章17節
[00:36:13.000 --> 00:36:15.000]  應該每一個基督徒都會背的
[00:36:15.000 --> 00:36:17.000]  不會背的話你順便看一下
[00:36:17.000 --> 00:36:20.000]  我們起來把它念下來
[00:36:20.000 --> 00:36:24.000]  若有人在基督裡
[00:36:24.000 --> 00:36:32.000]  舊事已過都變成新的了
[00:36:32.000 --> 00:36:36.000]  保羅在這裡講這句話的時候
[00:36:36.000 --> 00:36:38.000]  我們常常用這節聖經裡面
[00:36:38.000 --> 00:36:40.000]  來講到步道會
[00:36:40.000 --> 00:36:42.000]  若有人在基督裡
[00:36:42.000 --> 00:36:44.000]  下個禮拜天有人要慶祝了
[00:36:44.000 --> 00:36:45.000]  要壽喜了
[00:36:45.000 --> 00:36:46.000]  若有人在基督裡
[00:36:46.000 --> 00:36:53.000]  他就是新造的人 Amen
[00:36:53.000 --> 00:36:54.000]  所以第一個
[00:36:54.000 --> 00:36:57.000]  這裡在基督裡的意思就是
[00:36:57.000 --> 00:37:01.000]  在基督裡就是信耶穌基督
[00:37:01.000 --> 00:37:14.000]  就是接受耶穌基督做你的主
[00:37:14.000 --> 00:37:26.000]  在這個世代你會發現
[00:37:26.000 --> 00:37:32.000]  特別是在美國的年輕人中間
[00:37:32.000 --> 00:37:36.000]  很多這種懼怕
[00:37:36.000 --> 00:37:38.000]  depression
[00:37:38.000 --> 00:37:43.000]  anxiety這樣子的問題
[00:37:43.000 --> 00:37:45.000]  以前我不太了解
[00:37:45.000 --> 00:37:47.000]  我覺得說怎麼會這樣子呢
[00:37:47.000 --> 00:37:50.000]  美國這樣子舒適的環境
[00:37:50.000 --> 00:37:52.000]  後來越多去了解就發現
[00:37:52.000 --> 00:37:55.000]  你想想看美國有一半的家庭
[00:37:55.000 --> 00:37:58.000]  都是破碎的家庭
[00:37:58.000 --> 00:37:59.000]  是吧
[00:37:59.000 --> 00:38:01.000]  有多少的孩子從小
[00:38:01.000 --> 00:38:04.000]  生長的環境裡面
[00:38:04.000 --> 00:38:06.000]  他就是在一個
