
[00:00:00.000 --> 00:00:02.000]  各位電影節目的各位朋友早安
[00:17:48.500 --> 00:17:51.100]  這兩個字就是「起來」和「求告」
[00:17:51.100 --> 00:17:53.600]  這兩個字其實不是第一次聽到的
[00:17:53.600 --> 00:17:56.100]  其實神早在第一章第二節
[00:17:56.100 --> 00:17:57.900]  講過同樣的兩個字
[00:17:57.900 --> 00:18:00.000]  不過那裡就翻譯為「起來」
[00:18:00.000 --> 00:18:00.700]  「呼喊」
[00:18:00.700 --> 00:18:02.800]  其實「呼喊」「求嘩」這個字
[00:18:02.800 --> 00:18:04.600]  和「求告」是同一個字
[00:18:04.600 --> 00:18:05.700]  都是「求嘩」
[00:18:05.700 --> 00:18:08.700]  若拿千方百計去離開神的面
[00:18:08.700 --> 00:18:11.000]  離開神要他做的任務
[00:18:11.000 --> 00:18:12.300]  但是想都想不到
[00:18:12.300 --> 00:18:14.300]  任你去到天腳底
[00:18:14.300 --> 00:18:16.000]  天涯海角
[00:18:16.000 --> 00:18:17.400]  同樣的兩個字
[00:18:17.400 --> 00:18:20.300]  出自現在是船長的後
[00:18:20.300 --> 00:18:22.100]  這個豈不是再一次勾起
[00:18:22.100 --> 00:18:25.500]  若拿應該要有的使命嗎?
[00:18:25.500 --> 00:18:29.700]  這位船長另外還講了一句很重要的說話
[00:18:29.700 --> 00:18:30.300]  他說
[00:18:30.300 --> 00:18:32.700]  「或者神顧念我們」
[00:18:32.700 --> 00:18:34.800]  「使我們不致滅亡」
[00:18:34.800 --> 00:18:38.600]  這句話至少有三個很重要的提醒
[00:18:38.600 --> 00:18:41.300]  第一樣東西就是「或者」這個字
[00:18:41.300 --> 00:18:42.800]  「或者」這個字
[00:18:42.800 --> 00:18:46.100]  在這裡就代表著有轉彎的可能性
[00:18:46.100 --> 00:18:47.700]  不一定要死的
[00:18:47.700 --> 00:18:50.000]  可能因為你若拿起來
[00:18:50.000 --> 00:18:53.100]  呼喊、求告神
[00:18:53.100 --> 00:18:56.900]  就會因此顧念我們傳承的人的性命
[00:18:56.900 --> 00:18:58.900]  第二個字就是「神」這個字
[00:18:58.900 --> 00:19:02.300]  在這裡肯定是指若拿所相信的耶和華神
[00:19:02.300 --> 00:19:04.100]  若拿相信的神
[00:19:04.100 --> 00:19:05.900]  或者你相信的神
[00:19:05.900 --> 00:19:08.400]  能夠救到傳承人的生命
[00:19:08.400 --> 00:19:10.100]  你又怎知道不可以呢?
[00:19:10.100 --> 00:19:13.800]  還有第三就是「使我們不致滅亡」
[00:19:13.800 --> 00:19:16.300]  「滅亡」這個字
[00:19:16.300 --> 00:19:17.900]  其實在若拿書裡面
[00:19:17.900 --> 00:19:20.500]  在若拿書裡面又重複出現了好幾次
[00:19:20.500 --> 00:19:21.800]  大約有四次
[00:19:21.800 --> 00:19:24.100]  除了用在船長身上
[00:19:24.100 --> 00:19:26.700]  除了用在水手身上
[00:19:26.700 --> 00:19:30.700]  和第四章第十節用在一棵植物身上之外
[00:19:30.700 --> 00:19:32.300]  在第三章同一個字
[00:19:32.300 --> 00:19:35.100]  都是說到「彌彌未成的人」
[00:19:35.100 --> 00:19:37.700]  這個字基本的意思就是指消失
[00:19:37.700 --> 00:19:38.800]  就是指滅亡
[00:19:38.800 --> 00:19:40.300]  就是指被破壞
[00:19:40.300 --> 00:19:42.000]  「使我們不致滅亡」
[00:19:42.000 --> 00:19:43.300]  不只是水手
[00:19:43.300 --> 00:19:44.500]  不只是船長
[00:19:44.500 --> 00:19:46.300]  甚至不是那棵植物
[00:19:46.300 --> 00:19:48.700]  更加應該包括「彌彌未」
[00:19:48.700 --> 00:19:50.800]  這幫惡貫滿盈的人民
[00:19:50.800 --> 00:19:51.700]  喂!若拿
[00:19:51.700 --> 00:19:52.900]  如果你起來
[00:19:52.900 --> 00:19:57.100]  如果你向你所信仰的上帝呼喊求告
[00:19:57.100 --> 00:19:59.400]  情況可能不同的
[00:19:59.400 --> 00:20:01.000]  可能會因為這樣的緣故
[00:20:01.000 --> 00:20:03.400]  挽救到不少人的生命
[00:20:03.400 --> 00:20:06.400]  這一班這樣豐富經驗的水手
[00:20:06.400 --> 00:20:10.300]  見慣大場面的風浪的水手
[00:20:10.300 --> 00:20:15.000]  很相信這一次是一件很不尋常的事件
[00:20:15.000 --> 00:20:17.500]  很不對版的特別版的風暴
[00:20:17.500 --> 00:20:21.300]  於是他們就用當時一貫文化和信仰的方式
[00:20:21.300 --> 00:20:23.500]  用抽籤去找出
[00:20:23.500 --> 00:20:27.600]  到底這次神級風暴的罪魁禍首到底是誰
[00:20:27.600 --> 00:20:30.500]  結果一抽就抽到若拿
[00:20:30.500 --> 00:20:35.900]  然後就一口氣盤問了若拿五條問題
[00:20:35.900 --> 00:20:39.600]  而最後一條問題就是高潮的所在
[00:20:39.600 --> 00:20:43.300]  就問他你到底是屬哪一族的人
[00:20:43.300 --> 00:20:47.600]  而這句結束的一個字就是「你」這個字
[00:20:47.600 --> 00:20:50.800]  你記得水手第一條問題問什麼
[00:20:50.800 --> 00:20:55.300]  他說這災禍臨到我們是因為哪一個的緣故
[00:20:55.300 --> 00:20:59.400]  現在全個問題最後的一個字就是「你」這個字
[00:20:59.400 --> 00:21:01.300]  沒錯 就是若拿
[00:21:01.300 --> 00:21:03.200]  原來就是若拿
[00:21:03.200 --> 00:21:06.600]  於是若拿在第一章第九節
[00:21:06.600 --> 00:21:12.300]  終於開口說了他十四個字的第一句話
[00:21:12.300 --> 00:21:15.000]  這個若拿到底說了些什麼
[00:21:15.000 --> 00:21:17.600]  第九節他說我是希伯來人
[00:21:17.600 --> 00:21:18.900]  我驚威耀華
[00:21:18.900 --> 00:21:22.600]  那創造滄海看地之天上的上帝
[00:21:22.600 --> 00:21:27.200]  在風浪裡若拿終於開口說出十四個字
[00:21:27.200 --> 00:21:28.700]  第一件事我們要留意
[00:21:28.700 --> 00:21:30.300]  他說我是希伯來人
[00:21:30.300 --> 00:21:34.900]  這個就是以色列人和外族人打交道的時候的自稱
[00:21:34.900 --> 00:21:38.000]  他對於他的身份完全是沒有退讓的
[00:21:38.000 --> 00:21:39.100]  沒有退避的
[00:21:39.100 --> 00:21:40.800]  反而他會直接了當
[00:21:40.800 --> 00:21:45.400]  全部都不是以色列人的身上的這一幫人
[00:21:45.400 --> 00:21:47.400]  在不是以色列人的面前
[00:21:47.400 --> 00:21:50.700]  他大膽的說出我就是希伯來人
[00:21:50.700 --> 00:21:53.400]  你說這個是不是非常夠吉祥
[00:21:53.400 --> 00:21:54.400]  還有第二件事
[00:21:54.400 --> 00:21:57.400]  他說我是敬畏耶和華
[00:21:57.400 --> 00:21:59.200]  敬畏這個字
[00:21:59.200 --> 00:22:01.400]  耀威這個字再一次出現
[00:22:01.400 --> 00:22:03.900]  你記得就是懼怕這個字
[00:22:03.900 --> 00:22:05.400]  是完全一樣的字
[00:22:05.400 --> 00:22:06.800]  船上的人懼怕
[00:22:06.800 --> 00:22:07.600]  那若拿呢
[00:22:07.600 --> 00:22:10.900]  若拿到底懼怕他畏懼的是什麼
[00:22:10.900 --> 00:22:16.400]  若拿原來他畏懼的不是這場的風暴
[00:22:16.400 --> 00:22:19.200]  而是耶和華神
[00:22:19.200 --> 00:22:21.200]  若拿還有在第三
[00:22:21.200 --> 00:22:24.800]  他就是宣告他的神到底有多厲害
[00:22:24.800 --> 00:22:27.400]  原來他說那創造滄海
[00:22:27.400 --> 00:22:29.400]  看地之天上的上帝
[00:22:29.400 --> 00:22:32.100]  就是他的信仰的對象
[00:22:32.100 --> 00:22:35.700]  若拿這句話一開始開宗明義的
[00:22:35.700 --> 00:22:38.000]  第一個字就是主這個身份
[00:22:38.000 --> 00:22:40.500]  放在全句的最開始的部分
[00:22:40.500 --> 00:22:41.500]  是很強調的
[00:22:41.500 --> 00:22:42.500]  是很突出的
[00:22:42.500 --> 00:22:43.700]  是很有力的
[00:22:43.700 --> 00:22:47.600]  指出他所信的神就是天上的神
[00:22:47.600 --> 00:22:49.800]  他的權柄普及諸天
[00:22:49.800 --> 00:22:51.100]  統管大地
[00:22:51.100 --> 00:22:56.500]  還有也是海洋上面他是主管著一切的
[00:22:56.500 --> 00:22:59.600]  這個海洋正正就是他們在吃虎頭的海洋
[00:22:59.600 --> 00:23:03.100]  所以水手應該要認識這位的神戰艦
[00:23:03.100 --> 00:23:06.200]  耶和華上帝才是掌管天
[00:23:06.200 --> 00:23:07.600]  才是掌管地
[00:23:07.600 --> 00:23:09.200]  甚至是海的真神
[00:23:09.200 --> 00:23:10.600]  不能夠找錯
[00:23:10.600 --> 00:23:13.300]  如果從若拿這樣的說話
[00:23:13.300 --> 00:23:16.600]  水手現在對耶和華上帝開始
[00:23:16.600 --> 00:23:18.200]  真的有點認識
[00:23:18.200 --> 00:23:19.100]  施一雙鞭
[00:23:19.100 --> 00:23:20.800]  很多時候我不知道你有沒有想過
[00:23:20.800 --> 00:23:22.700]  你是怎樣認識神的呢
[00:23:22.700 --> 00:23:24.500]  我在中午的時候
[00:23:24.500 --> 00:23:26.000]  我在全班裡面
[00:23:26.000 --> 00:23:27.400]  但是我們班有40人
[00:23:27.400 --> 00:23:30.000]  我班裡面有兩個基督徒在傳福音
[00:23:30.000 --> 00:23:34.600]  我是幾乎最後一個信主
[00:23:34.600 --> 00:23:36.800]  我班裡面有三分之一的人
[00:23:36.800 --> 00:23:39.900]  都是因為這兩個基督徒的生命的見證而信主
[00:23:39.900 --> 00:23:41.400]  他們以前是黑社會
[00:23:41.400 --> 00:23:44.300]  後期他就轉信了基督教
[00:23:44.300 --> 00:23:46.200]  而且生命有一個很大的改變
[00:23:46.200 --> 00:23:49.000]  於是他就用了兩個星期的時間
[00:23:49.000 --> 00:23:50.600]  來跟我一起吃午餐
[00:23:50.600 --> 00:23:51.400]  不是請的
[00:23:51.400 --> 00:23:52.300]  是要自己付錢的
[00:23:52.300 --> 00:23:53.700]  在吃午餐的過程裡面
[00:23:53.700 --> 00:23:55.200]  他又說一些聖經的故事
[00:23:55.200 --> 00:23:56.100]  又傳一下福音
[00:23:56.100 --> 00:23:57.700]  而且又唱一下試歌
[00:23:57.700 --> 00:23:59.400]  說每一餐都唱試歌
[00:23:59.400 --> 00:24:00.900]  唱什麼神是愛
[00:24:00.900 --> 00:24:02.600]  噠噠噠噠噠噠
[00:24:02.600 --> 00:24:03.600]  我心裡面想
[00:24:03.600 --> 00:24:05.200]  喂 不要唱啊大哥
[00:24:05.200 --> 00:24:06.500]  公眾場所來的
[00:24:06.500 --> 00:24:07.400]  好鬼魚啊
[00:24:07.400 --> 00:24:08.900]  又跟我說聖經故事啊
[00:24:08.900 --> 00:24:10.000]  你不要管
[00:24:10.000 --> 00:24:11.300]  這兩個星期
[00:24:11.300 --> 00:24:13.100]  就是將一個福音的種子
[00:24:13.100 --> 00:24:15.000]  放在我的心裡面
[00:24:15.000 --> 00:24:17.200]  然後一場的報道會
[00:24:17.200 --> 00:24:18.200]  我就舉手
[00:24:18.200 --> 00:24:19.800]  決志認識耶穌
[00:24:19.800 --> 00:24:22.000]  或是相信著耶穌
[00:24:22.000 --> 00:24:23.000]  這一個
[00:24:23.000 --> 00:24:26.800]  正正是我認識神的起始點
[00:24:26.800 --> 00:24:27.900]  沒錯
[00:24:27.900 --> 00:24:30.200]  這幫水手從拜初神
[00:24:30.200 --> 00:24:31.900]  去到認識神
[00:24:31.900 --> 00:24:32.800]  然後第三
[00:24:32.800 --> 00:24:33.800]  我們就會看到
[00:24:33.800 --> 00:24:35.900]  從拜初神到認識神
[00:24:35.900 --> 00:24:38.100]  現在來到求告神的階段
[00:24:38.100 --> 00:24:39.000]  經文由第十節
[00:24:39.000 --> 00:24:40.900]  一直到第十四節
[00:24:40.900 --> 00:24:42.800]  聖經在第一章第十節
[00:24:42.800 --> 00:24:45.800]  就說到水手就大大懼怕
[00:24:45.800 --> 00:24:47.600]  這句話的原文是
[00:24:47.600 --> 00:24:49.700]  那些男人就懼怕
[00:24:49.700 --> 00:24:51.000]  大懼怕
[00:24:51.000 --> 00:24:53.600]  喂 男人最怕什麼呢
[00:24:53.600 --> 00:24:54.700]  男人最怕
[00:24:54.700 --> 00:24:56.700]  我相信是有三樣東西
[00:24:56.700 --> 00:24:58.300]  第一樣東西就是
[00:24:58.300 --> 00:25:00.900]  他是無能
[00:25:00.900 --> 00:25:02.100]  是一個弱者
[00:25:02.100 --> 00:25:04.200]  第二樣東西就是病者
[00:25:04.200 --> 00:25:05.900]  第三樣東西就是
[00:25:05.900 --> 00:25:07.500]  沒有相關者
[00:25:07.500 --> 00:25:08.400]  為什麼呢
[00:25:08.400 --> 00:25:09.600]  換句話說
[00:25:09.600 --> 00:25:13.000]  原來他們很怕自己
[00:25:13.000 --> 00:25:13.800]  病啊
[00:25:13.800 --> 00:25:16.300]  很怕自己被人說他是弱雞
[00:25:16.300 --> 00:25:17.100]  無能啊
[00:25:17.100 --> 00:25:20.000]  很怕自己跟其他人沒有了關係
[00:25:20.000 --> 00:25:20.900]  特別是家人
[00:25:20.900 --> 00:25:22.200]  特別是他最好的朋友
[00:25:22.200 --> 00:25:23.100]  最好的親人
[00:25:23.100 --> 00:25:27.900]  這樣是男人最怕的三種東西
[00:25:27.900 --> 00:25:30.100]  所謂的懼怕這個字
[00:25:30.100 --> 00:25:32.500]  其實就是呀喂這個字
[00:25:32.500 --> 00:25:37.900]  呀喂這個字其實跟敬畏是同一個字
[00:25:37.900 --> 00:25:40.000]  在這裡連續用了兩次
[00:25:40.000 --> 00:25:41.900]  呀喂 呀喂懼怕
[00:25:41.900 --> 00:25:45.800]  去說到船上的人多麼懼怕
[00:25:45.800 --> 00:25:49.100]  到底船上的水手他們懼怕什麼呢
[00:25:49.100 --> 00:25:52.000]  對於精通水性的水手來說
[00:25:52.000 --> 00:25:54.600]  面對這樣突然之間神級的風暴
[00:25:54.600 --> 00:25:56.900]  可以說是完全手足無措
[00:25:56.900 --> 00:25:58.500]  所以第一章第五節
[00:25:58.500 --> 00:26:00.700]  已經說了水手的懼怕
[00:26:00.700 --> 00:26:02.200]  而一章第十節這裡
[00:26:02.200 --> 00:26:03.800]  更加用了兩次懼怕
[00:26:03.800 --> 00:26:04.800]  呀喂這個字
[00:26:04.800 --> 00:26:07.400]  去說到他們聽完若拿所說
[00:26:07.400 --> 00:26:09.600]  他所信的神有多真
[00:26:09.600 --> 00:26:11.600]  有多厲害之後呢
[00:26:11.600 --> 00:26:12.600]  經文說
[00:26:12.600 --> 00:26:15.000]  他們就懼怕
[00:26:15.000 --> 00:26:17.100]  大大的懼怕
[00:26:17.100 --> 00:26:18.000]  當然
[00:26:18.000 --> 00:26:19.200]  請不要忘記
[00:26:19.200 --> 00:26:23.400]  他們也應該知道這次神級風暴的誕生
[00:26:23.400 --> 00:26:25.600]  肯定跟這位若拿有關
[00:26:25.600 --> 00:26:30.000]  因為不單止是他在風暴裏面的行為與眾不同
[00:26:30.000 --> 00:26:31.100]  就連他的身份
[00:26:31.100 --> 00:26:33.700]  就連他的信仰的神
[00:26:33.700 --> 00:26:35.800]  這個神的本質和能力
[00:26:35.800 --> 00:26:39.000]  都跟其他大部分的人所信仰的不同
[00:26:39.000 --> 00:26:44.100]  這個才是令到他們感覺到稀奇的地方
[00:26:44.100 --> 00:26:46.300]  如果根據第一章第十節
[00:26:46.300 --> 00:26:51.700]  又說到當時海浪實在是越來越洶湧澎湃
[00:26:51.700 --> 00:26:54.800]  所以他們沒有辦法令到這個海浪平靜
[00:26:54.800 --> 00:26:56.900]  更加沒有辦法阻止風浪
[00:26:56.900 --> 00:26:59.300]  不斷地衝擊他們坐的這條船
[00:26:59.300 --> 00:27:00.600]  於是乎在這個時候
[00:27:00.600 --> 00:27:01.800]  第一章第十二節
[00:27:01.800 --> 00:27:04.500]  若拿就馬上給他們一個最有效
[00:27:04.500 --> 00:27:06.100]  最直接的解決方法
[00:27:06.100 --> 00:27:06.900]  是什麼
[00:27:06.900 --> 00:27:10.600]  就是將若拿拋落大海裏面
[00:27:10.600 --> 00:27:12.900]  中文拋這個字你記不記得
[00:27:12.900 --> 00:27:14.900]  tool這個字再一次出現
[00:27:14.900 --> 00:27:19.100]  就是一開始上帝拋出一個超級大的風暴
[00:27:19.100 --> 00:27:21.600]  這個字是完全一樣的
[00:27:21.600 --> 00:27:25.000]  怎樣去抵消上帝扔出來的這個大風
[00:27:25.000 --> 00:27:26.500]  怎樣去阻止這個風
[00:27:26.500 --> 00:27:30.600]  水手曾經很努力向海扔了很多貨物
[00:27:30.600 --> 00:27:32.300]  tool貨物落海
[00:27:32.300 --> 00:27:33.900]  但是tool錯了
[00:27:33.900 --> 00:27:34.800]  扔錯了
[00:27:34.800 --> 00:27:36.500]  若拿說tool我
[00:27:36.500 --> 00:27:38.100]  扔我下去就搞定
[00:27:38.100 --> 00:27:39.300]  我們見不見到
[00:27:39.300 --> 00:27:42.600]  若拿他根本不知道扔了他下去之後
[00:27:42.600 --> 00:27:44.200]  會發生些什麼
[00:27:44.200 --> 00:27:48.400]  他寧願死都是死自己一個人
[00:27:48.400 --> 00:27:50.400]  他都不想連累其他人
[00:27:50.400 --> 00:27:52.000]  他不想攬炒的
[00:27:52.000 --> 00:27:54.000]  他不想攬其他人一起炒
[00:27:54.000 --> 00:27:55.400]  不是我是這個問題人物
[00:27:55.400 --> 00:27:57.400]  不如我死我自己
[00:27:57.400 --> 00:27:58.300]  但問題就是
[00:27:58.300 --> 00:27:59.900]  是不是馬上扔他下去呢
[00:27:59.900 --> 00:28:00.700]  又不是
[00:28:00.700 --> 00:28:02.100]  你留意第十三節
[00:28:02.100 --> 00:28:04.900]  然而那些人竭力蚌掌
[00:28:04.900 --> 00:28:06.700]  要把船攏岸
[00:28:06.700 --> 00:28:08.600]  這個表達水手
[00:28:08.600 --> 00:28:11.200]  沒有去馬上將若拿扔落大海
[00:28:11.200 --> 00:28:12.200]  沒有 完全沒有
[00:28:12.200 --> 00:28:15.700]  相反明知若拿是罪魁禍首
[00:28:15.700 --> 00:28:17.300]  但人命關天
[00:28:17.300 --> 00:28:19.900]  怎麼可能在這個時刻
[00:28:19.900 --> 00:28:21.700]  扔他下去呢
[00:28:21.700 --> 00:28:25.900]  莫說萬一
[00:28:25.900 --> 00:28:27.000]  這麼大風浪
[00:28:27.000 --> 00:28:28.600]  就算無風無浪
[00:28:28.600 --> 00:28:29.700]  茫茫大海
[00:28:29.700 --> 00:28:32.400]  都分分鐘九死一生
[00:28:32.400 --> 00:28:33.900]  可能因為這樣的緣故
[00:28:33.900 --> 00:28:37.800]  水手仍然沒有即時將若拿扔落海
[00:28:37.800 --> 00:28:39.600]  人命關天
[00:28:39.600 --> 00:28:41.500]  反而他們氣煩
[00:28:41.500 --> 00:28:42.800]  盡力地用木掌
[00:28:42.800 --> 00:28:44.900]  一下一下彎落大海裏面
[00:28:44.900 --> 00:28:46.000]  希望令船身
[00:28:46.000 --> 00:28:48.700]  不要隨著暴風飄來飄去
[00:28:48.700 --> 00:28:50.300]  更加有意聖經說
[00:28:50.300 --> 00:28:52.400]  將船攏岸
[00:28:52.400 --> 00:28:54.300]  其實這句話
[00:28:54.300 --> 00:28:56.900]  意思就是要轉回陸地
[00:28:56.900 --> 00:28:58.900]  到底什麼轉回陸地
[00:28:58.900 --> 00:28:59.300]  沒錯
[00:28:59.300 --> 00:29:01.300]  中文聖經翻譯做把船攏岸
[00:29:01.300 --> 00:29:03.100]  是一個很合理的表達
[00:29:03.100 --> 00:29:03.900]  但是經文
[00:29:03.900 --> 00:29:05.000]  既然沒有提到
[00:29:05.000 --> 00:29:06.700]  到底什麼轉回陸地
[00:29:06.700 --> 00:29:07.600]  是不是暗示
[00:29:07.600 --> 00:29:10.400]  其實有可能都是將若拿
[00:29:10.400 --> 00:29:12.200]  帶回去地面
[00:29:12.200 --> 00:29:15.100]  這個這麼含糊的表達
[00:29:15.100 --> 00:29:17.000]  就令人聯想到
[00:29:17.000 --> 00:29:19.000]  若拿會不會
[00:29:19.000 --> 00:29:21.800]  其實都是被這個船長
[00:29:21.800 --> 00:29:23.900]  或者船員
[00:29:23.900 --> 00:29:27.200]  想帶回去陸地的一個主角
[00:29:27.200 --> 00:29:29.000]  水手雖然知道
[00:29:29.000 --> 00:29:34.000]  可以令神給暴風止住的方法
[00:29:34.000 --> 00:29:36.400]  甚至也都雖然準知道
[00:29:36.400 --> 00:29:39.000]  若拿就是他眼中的外族人
[00:29:39.000 --> 00:29:40.900]  更加也都雖然知道
[00:29:40.900 --> 00:29:43.600]  若拿是要逃避耶和華的面
[00:29:43.600 --> 00:29:44.400]  但是
[00:29:44.400 --> 00:29:47.000]  他們仍然不想眼白白看著若拿
[00:29:47.000 --> 00:29:49.200]  葬身在大海裡面
[00:29:49.200 --> 00:29:51.600]  真的 人命關天啊
[00:29:51.600 --> 00:29:54.900]  若拿其實聽不聽得明白這句話
[00:29:54.900 --> 00:29:55.900]  聽不聽得明白
[00:29:55.900 --> 00:29:59.200]  這個邏輯的思考方法
[00:29:59.200 --> 00:30:02.400]  若拿其實學不學到功課
[00:30:02.400 --> 00:30:05.100]  那來來未成的人又怎麼樣呢
[00:30:05.100 --> 00:30:07.500]  所以他們就在這個時候
[00:30:07.500 --> 00:30:09.400]  第一次講他們竟然
[00:30:09.400 --> 00:30:12.500]  向若拿信仰的主耶和華神禱告
[00:30:12.500 --> 00:30:14.100]  他們祈求的是什麼呢
[00:30:14.100 --> 00:30:17.200]  原來他們祈求不要因這人的性命
[00:30:17.200 --> 00:30:20.200]  使我們死亡
[00:30:20.200 --> 00:30:25.100]  所以禱告求上帝救他們脫離死亡
[00:30:25.100 --> 00:30:27.600]  根據一項非正式的調查
[00:30:27.600 --> 00:30:28.700]  原來發現
[00:30:28.700 --> 00:30:29.900]  沒有宗教的人
[00:30:29.900 --> 00:30:33.000]  他們平生可能什麼神都不拜的
[00:30:33.000 --> 00:30:36.200]  平生可能甚至處處針對不同的神
[00:30:36.200 --> 00:30:38.000]  作出詆毀 作出攻擊
[00:30:38.000 --> 00:30:40.800]  誰知道 但是到了命懸一線的危機
[00:30:40.800 --> 00:30:43.700]  例如劫機 例如撞船 例如交通以外
[00:30:43.700 --> 00:30:46.300]  他們都會呼天搶地
[00:30:46.300 --> 00:30:48.900]  向他們曾經沒有想過要信的神
[00:30:48.900 --> 00:30:51.700]  甚至曾經痛罵過的那些神
[00:30:51.700 --> 00:30:52.700]  來求救
[00:30:52.700 --> 00:30:54.100]  基督徒都不例外
[00:30:54.100 --> 00:30:55.800]  有些平日都不找神的
[00:30:55.800 --> 00:30:57.100]  平日都不回教會的
[00:30:57.100 --> 00:30:58.300]  平日都不讀聖經的
[00:30:58.300 --> 00:30:59.700]  誰知道突然間危難
[00:30:59.700 --> 00:31:00.800]  突然間撞車的時候
[00:31:00.800 --> 00:31:02.000]  主耶救我啊
[00:31:02.000 --> 00:31:05.300]  這樣他們就找回神
[00:31:05.300 --> 00:31:09.300]  事實上我們見到
[00:31:09.300 --> 00:31:11.100]  這些來來未成的人
[00:31:11.100 --> 00:31:13.700]  當他們面對困難的時候
[00:31:13.700 --> 00:31:16.300]  當他們面對將來要亡國的時候
[00:31:16.300 --> 00:31:18.600]  亡城的時候
[00:31:18.600 --> 00:31:20.300]  在第三章他們
[00:31:20.300 --> 00:31:23.400]  無論皇帝 無論平民百姓
[00:31:23.400 --> 00:31:27.400]  他們都求告耶和華 上帝
[00:31:27.400 --> 00:31:29.900]  約拿大概是聰明人來的
[00:31:29.900 --> 00:31:32.300]  他又怎會領略不到
[00:31:32.300 --> 00:31:35.800]  這其中的意思在裡面呢
[00:31:35.800 --> 00:31:37.300]  這班船上的人
[00:31:37.300 --> 00:31:40.200]  他們由拜錯神到認識神
[00:31:40.200 --> 00:31:43.600]  最後認識神開始求告神
[00:31:43.600 --> 00:31:44.900]  去到最後第四就是
[00:31:44.900 --> 00:31:47.200]  他們敬畏上帝
[00:31:47.200 --> 00:31:49.000]  留意第十五到第十六節
[00:31:49.000 --> 00:31:49.600]  經文說
[00:31:49.600 --> 00:31:51.300]  他們遂將約拿抬起
[00:31:51.300 --> 00:31:52.500]  拋在海中
[00:31:52.500 --> 00:31:54.400]  海的狂浪就平息了
[00:31:54.400 --> 00:31:57.100]  那些人便大大敬畏耶和華
[00:31:57.100 --> 00:32:00.500]  向耶和華獻祭並且許願
[00:32:00.500 --> 00:32:03.700]  在第一章第十五節水手拋了約拿
[00:32:03.700 --> 00:32:05.900]  這一次終於扔中了
[00:32:05.900 --> 00:32:08.900]  將神扔出來的巨峰指著了
[00:32:08.900 --> 00:32:09.500]  燒雞
[00:32:09.500 --> 00:32:10.500]  如果你是攝影師
[00:32:10.500 --> 00:32:12.500]  就應該將鏡頭繼續捕捉
[00:32:12.500 --> 00:32:14.300]  掉進水裡的約拿
[00:32:14.300 --> 00:32:15.900]  但是恰好相反
[00:32:15.900 --> 00:32:18.300]  鏡頭仍然放在船上的人
[00:32:18.300 --> 00:32:19.100]  請你記得
[00:32:19.100 --> 00:32:21.600]  這場神級風暴開始的時候
[00:32:21.600 --> 00:32:23.500]  他們這班船上的人
[00:32:23.500 --> 00:32:25.500]  當他們面對生死關頭
[00:32:25.500 --> 00:32:27.800]  他們各人拜自己的神
[00:32:27.800 --> 00:32:29.000]  還記得嗎
[00:32:29.000 --> 00:32:31.500]  但是來到段落的結束
[00:32:31.500 --> 00:32:33.300]  情況就倒轉了
[00:32:33.300 --> 00:32:34.900]  在第一章第十六節
[00:32:34.900 --> 00:32:38.300]  就說他們大大敬畏耶和華
[00:32:38.300 --> 00:32:41.500]  向耶和華獻祭並且許願
[00:32:41.500 --> 00:32:42.200]  留意
[00:32:42.200 --> 00:32:44.800]  他們就大大懼怕這一組的字眼
[00:32:44.800 --> 00:32:48.200]  是和先前第一章第十節出現的完全一樣
[00:32:48.200 --> 00:32:50.600]  又是出現了兩次的懼怕
[00:32:50.600 --> 00:32:51.700]  正好呼應著
[00:32:51.700 --> 00:32:55.100]  以及做好一個先前的對比
[00:32:55.100 --> 00:32:57.300]  就是和第一章第四節出現的懼怕
[00:32:57.300 --> 00:32:59.900]  Yahweh這個懼怕是做一個對比
[00:32:59.900 --> 00:33:02.100]  他們Yahweh眼前
[00:33:02.100 --> 00:33:05.100]  懼風和生命的難關
[00:33:05.100 --> 00:33:05.600]  沒錯
[00:33:05.600 --> 00:33:10.100]  他們懼怕眼前這個懼風和生命的危難
[00:33:10.100 --> 00:33:11.900]  他們心裡面懼怕
[00:33:11.900 --> 00:33:14.600]  但是這次不再是懼怕風暴
[00:33:14.600 --> 00:33:16.800]  而是懼怕主耶和華神
[00:33:16.800 --> 00:33:19.900]  中文翻譯為敬畏耶和華
[00:33:19.900 --> 00:33:21.000]  這個表達
[00:33:21.000 --> 00:33:23.900]  是不是讓人想起先知約拿
[00:33:23.900 --> 00:33:25.100]  在第一章第九節
[00:33:25.100 --> 00:33:28.300]  都一樣說過他們敬畏耶和華
[00:33:28.300 --> 00:33:29.900]  敬畏耶和華
[00:33:29.900 --> 00:33:34.100]  尤其是單單用言語上去表達
[00:33:34.100 --> 00:33:35.800]  他敬畏神
[00:33:35.800 --> 00:33:37.000]  怎樣敬畏神
[00:33:37.000 --> 00:33:38.000]  我不知道大家
[00:33:38.000 --> 00:33:40.900]  你敬畏神又怎樣敬畏神化
[00:33:40.900 --> 00:33:43.400]  你說回教會去小組敬畏神
[00:33:43.400 --> 00:33:44.800]  讀聖經敬畏神
[00:33:44.800 --> 00:33:46.400]  不如你看看第十六節
[00:33:46.400 --> 00:33:48.100]  他們怎樣敬畏神
[00:33:48.100 --> 00:33:48.900]  經文說
[00:33:48.900 --> 00:33:52.800]  他們獻祭並且許願
