
[00:00:00.000 --> 00:00:03.840]  星期三大埔雲福縣的火災
[00:24:35.280 --> 00:24:40.040]  而是靠著和神同行
[00:24:40.040 --> 00:24:40.880]  所以弟兄姊妹
[00:24:40.880 --> 00:24:43.000]  如果我們想效法神的慈愛
[00:24:43.000 --> 00:24:47.840]  我們需要刻意去親近神
[00:24:47.840 --> 00:24:51.640]  「靈修禱告物賞主的經文
[00:24:51.640 --> 00:24:54.640]  敬拜同神同在」
[00:24:54.640 --> 00:24:58.400]  這一切是我們不能夠少
[00:24:58.400 --> 00:25:00.800]  我們不能夠只是想著
[00:25:00.800 --> 00:25:05.880]  星期日回來聽一個多小時的詩歌和講道
[00:25:05.880 --> 00:25:08.880]  我們就能夠很親近神
[00:25:08.880 --> 00:25:12.920]  我們必須要每一天都去
[00:25:12.920 --> 00:25:19.280]  在主的愛裏面去認識主
[00:25:19.280 --> 00:25:20.560]  唯有這樣
[00:25:20.560 --> 00:25:26.080]  我們才能夠慢慢地調整我們的心事
[00:25:26.080 --> 00:25:30.840]  使我們活出神的性情
[00:25:30.840 --> 00:25:33.000]  用神的方法去待其他人
[00:25:33.000 --> 00:25:36.320]  第二點是憑愛心行事
[00:25:36.320 --> 00:25:40.200]  將愛化為具體的行動
[00:25:40.200 --> 00:25:43.960]  認識神的愛只是一個開始
[00:25:43.960 --> 00:25:45.040]  保羅提醒我們
[00:25:45.040 --> 00:25:46.920]  要憑愛心行事
[00:25:46.920 --> 00:25:51.840]  行事表示的是
[00:25:51.840 --> 00:25:53.200]  愛不是抽象
[00:25:53.200 --> 00:25:54.080]  不是感覺
[00:25:54.080 --> 00:25:56.560]  而是需要走出來
[00:25:56.560 --> 00:25:59.160]  愛心在希臘文
[00:25:59.160 --> 00:26:02.280]  這個字是Agape
[00:26:02.280 --> 00:26:06.000]  是聖經裏面最深的一種愛
[00:26:06.000 --> 00:26:08.800]  這種愛不是因為對方值得愛
[00:26:08.800 --> 00:26:12.480]  這種愛不是因為對方討人喜歡
[00:26:12.480 --> 00:26:15.240]  這種愛不是感性的衝動
[00:26:15.240 --> 00:26:18.560]  這種愛是出於意志的決定
[00:26:18.560 --> 00:26:22.120]  這種愛是捨己付代價的愛
[00:26:22.120 --> 00:26:24.360]  這種愛不是曇花一現
[00:26:24.360 --> 00:26:28.560]  而是持續願意付出主動的愛
[00:26:28.560 --> 00:26:30.560]  保羅提醒我們
[00:26:30.560 --> 00:26:34.000]  基督的愛是輕香的供物
[00:26:34.000 --> 00:26:35.120]  在舊約裏面
[00:26:35.120 --> 00:26:36.920]  輕香代表神月立
[00:26:36.920 --> 00:26:43.520]  意思是神喜悅基督這份為人捨己的愛
[00:26:43.520 --> 00:26:47.280]  耶穌基督不只是用口說愛人
[00:26:47.280 --> 00:26:51.360]  而是把他的愛化成行動
[00:26:51.360 --> 00:26:55.840]  他接觸、醫治、安慰不被接納的人
[00:26:55.840 --> 00:26:58.280]  他願意受苦
[00:26:58.280 --> 00:27:01.000]  甚至走上十字架上
[00:27:01.000 --> 00:27:07.440]  為人的罪釘死在十字架上
[00:27:07.440 --> 00:27:10.800]  今早我看另一個訪問
[00:27:10.800 --> 00:27:13.320]  訪問到一個李先生
[00:27:13.320 --> 00:27:16.200]  李先生在大火裏面
[00:27:16.200 --> 00:27:19.800]  他收到他太太的電話
[00:27:19.800 --> 00:27:23.200]  太太告訴他火災要走
[00:27:23.200 --> 00:27:27.880]  他打開門發現很多煙根本走不了
[00:27:27.880 --> 00:27:31.680]  所以他就回到家裏
[00:27:31.680 --> 00:27:35.720]  馬上用濕毛巾去保護自己
[00:27:35.720 --> 00:27:38.880]  這一刻他聽到有兩把聲音
[00:27:38.880 --> 00:27:40.560]  救命呀 救命呀
[00:27:40.560 --> 00:27:43.000]  是一個叔叔 嬸嬸
[00:27:43.000 --> 00:27:45.160]  李先生打開門
[00:27:45.160 --> 00:27:48.200]  用手 因為煙霧瀰漫看不到
[00:27:48.200 --> 00:27:51.600]  他用手去摸那個人
[00:27:51.600 --> 00:27:53.600]  找到他 捉住他
[00:27:53.600 --> 00:27:57.080]  就拉那兩個人入屋
[00:27:57.080 --> 00:28:03.560]  他就是這樣讓叔叔嬸嬸都被保護那一刻
[00:28:03.560 --> 00:28:07.280]  後來消防員的雲梯來到
[00:28:07.280 --> 00:28:11.120]  消防員說要一個一個這樣走
[00:28:11.120 --> 00:28:15.080]  誰先走
[00:28:15.080 --> 00:28:17.520]  叔叔嬸嬸就說
[00:28:17.520 --> 00:28:19.200]  你仔細老婆亂
[00:28:19.200 --> 00:28:21.880]  李先生的樣子真的很年輕
[00:28:21.880 --> 00:28:25.040]  叔叔嬸嬸說我的子女已經長大了
[00:28:25.040 --> 00:28:27.240]  你先走
[00:28:27.240 --> 00:28:28.960]  李先生說不行
[00:28:28.960 --> 00:28:31.640]  我要你們走
[00:28:31.640 --> 00:28:34.840]  但是那個時間根本很緊張
[00:28:34.840 --> 00:28:39.960]  所以嬸嬸就馬上走了
[00:28:39.960 --> 00:28:42.600]  想要一個一個這樣走
[00:28:42.600 --> 00:28:46.840]  但這一刻李先生就給了他一個朋友一個訊息
[00:28:46.840 --> 00:28:49.240]  我這次應該走不了
[00:28:49.240 --> 00:28:53.240]  你要幫我照顧我老婆和我兒子
[00:28:53.240 --> 00:28:55.280]  最後他被拯救了
[00:28:55.280 --> 00:28:57.680]  當嬸嬸走完 叔叔走完
[00:28:57.680 --> 00:29:00.720]  最後李先生才走
[00:29:00.720 --> 00:29:07.800]  當我看見這個片段的時候
[00:29:07.800 --> 00:29:14.560]  我覺得就是聖經教我們的那種愛
[00:29:14.560 --> 00:29:16.840]  我不知道李先生有沒有信主
[00:29:16.840 --> 00:29:24.840]  但是他那份愛就是他冒險
[00:29:24.840 --> 00:29:28.160]  願意犧牲自己的愛
[00:29:28.160 --> 00:29:31.080]  頂嬸嬸 今天我們說的愛
[00:29:31.080 --> 00:29:37.080]  究竟是怎樣的一份愛呢
[00:29:37.080 --> 00:29:39.280]  是很有限度的
[00:29:39.280 --> 00:29:43.160]  我只有這麼多時間給你
[00:29:43.160 --> 00:29:47.360]  過了那個時間我就要做我自己的事
[00:29:47.360 --> 00:29:49.680]  付出多一點都不行
[00:29:49.680 --> 00:29:53.280]  你未必說出來 但是你心裏這樣想
[00:29:53.280 --> 00:29:58.400]  還是我們願意去為著其他的人
[00:29:58.400 --> 00:30:02.400]  可能犧牲自己一些東西
[00:30:02.400 --> 00:30:06.360]  一些錢 一些時間
[00:30:06.360 --> 00:30:11.600]  甚至為人冒險
[00:30:11.600 --> 00:30:13.680]  求主去幫我們
[00:30:13.680 --> 00:30:19.840]  當我們體會耶穌這一份無條件的愛的時候
[00:30:19.840 --> 00:30:22.000]  其實我們都要去學習
[00:30:22.000 --> 00:30:27.440]  就是這樣去愛我們身邊的人
[00:30:27.440 --> 00:30:31.320]  憑愛心行事就是在家庭裏面去忍耐
[00:30:31.320 --> 00:30:33.520]  包容不義愛的人
[00:30:33.520 --> 00:30:38.000]  在教會裏面去支持軟弱的弟兄姊妹
[00:30:38.000 --> 00:30:41.760]  我曾經說過一間教會是不是健康呢
[00:30:41.760 --> 00:30:47.920]  就是看最軟弱的那個有沒有得被照顧
[00:30:47.920 --> 00:30:51.640]  通常我們自己好人好者
[00:30:51.640 --> 00:30:54.040]  其實我們是自己搞得怎樣
[00:30:54.040 --> 00:30:57.080]  但是可能真是有一些人是有需要
[00:30:57.080 --> 00:31:01.520]  我們願不願意就付出多一點呢
[00:31:01.520 --> 00:31:06.120]  在工作裏面我們選擇誠實和祝福同事
[00:31:06.120 --> 00:31:10.760]  在社會裏面我們看見需要就伸出援手
[00:31:10.760 --> 00:31:15.480]  愛不是一句我會為你祈禱這麼簡單
[00:31:15.480 --> 00:31:17.000]  你真是答應了為人祈禱
[00:31:17.000 --> 00:31:18.640]  你記得為人祈禱
[00:31:18.640 --> 00:31:20.240]  這個是最基本
[00:31:20.240 --> 00:31:28.840]  但是愛應該是能夠變成可以看見的行動
[00:31:28.840 --> 00:31:31.560]  基督的愛是我們的根基
[00:31:31.560 --> 00:31:36.280]  保羅說一切的愛都不是我們靠自己去硬撐
[00:31:36.280 --> 00:31:39.640]  而是因為基督的愛先臨到我們
[00:31:39.640 --> 00:31:42.200]  基督愛我們為我們寫記
[00:31:42.200 --> 00:31:44.160]  這句說話既是福音
[00:31:44.160 --> 00:31:49.120]  亦都是我們一班信徒動力的來源
[00:31:49.120 --> 00:31:52.920]  保羅用的動詞寫了自己
[00:31:52.920 --> 00:31:55.000]  意思就是主動交出
[00:31:55.000 --> 00:31:58.480]  耶穌基督主動地交出祂的生命
[00:31:58.480 --> 00:32:01.960]  不是被迫不是無奈而是甘願
[00:32:01.960 --> 00:32:04.560]  這一份是一份主動的愛
[00:32:04.560 --> 00:32:10.200]  是信徒一切愛心行動的力量
[00:32:10.200 --> 00:32:13.040]  耶穌不單單是給時間給關心
[00:32:13.040 --> 00:32:16.760]  祂給的是祂自己
[00:32:16.760 --> 00:32:19.480]  愛不是講代價
[00:32:19.480 --> 00:32:23.480]  而是願意付代價
[00:32:23.480 --> 00:32:25.640]  耶穌成為祭物
[00:32:25.640 --> 00:32:29.640]  象徵著祂的愛達到完全無保留
[00:32:29.640 --> 00:32:32.240]  這份愛改變了人心
[00:32:32.240 --> 00:32:35.760]  使人能夠愛那些不容易愛的人
[00:32:35.760 --> 00:32:38.440]  當我們發現自己不想愛人
[00:32:38.440 --> 00:32:39.800]  不願意饒恕
[00:32:39.800 --> 00:32:41.360]  不願意付出
[00:32:41.360 --> 00:32:44.120]  我們不是去責備自己
[00:32:44.120 --> 00:32:48.480]  而是回到耶穌基督的愛裏面
[00:32:48.480 --> 00:32:51.520]  知道耶穌怎樣去愛我們
[00:32:51.520 --> 00:32:58.120]  讓我們能夠重新得力去愛我們身邊的人
[00:32:58.120 --> 00:32:59.440]  弟兄姊妹
[00:32:59.440 --> 00:33:01.040]  剛才所講的經文
[00:33:01.040 --> 00:33:05.120]  四章二十五至五章二節
[00:33:05.120 --> 00:33:07.520]  我想你們都很耳熟能詳
[00:33:07.520 --> 00:33:10.080]  每個字我們都認識
[00:33:10.080 --> 00:33:13.920]  但是真的要走出來的時候
[00:33:13.920 --> 00:33:16.320]  一點都不容易
[00:33:16.320 --> 00:33:20.040]  要去誠實待人
[00:33:20.040 --> 00:33:27.640]  要去控制我們的怒氣
[00:33:27.640 --> 00:33:32.640]  要去分享
[00:33:32.640 --> 00:33:34.840]  要去祝福人
[00:33:34.840 --> 00:33:37.160]  要去犧牲
[00:33:37.160 --> 00:33:39.960]  這一切加起來的核心
[00:33:39.960 --> 00:33:42.040]  其實就是愛
[00:33:42.040 --> 00:33:47.840]  效法神是因為我們是祂所愛的兒女
[00:33:47.840 --> 00:33:54.440]  憑愛心行事是因為耶穌基督曾經為我們寫記
[00:33:54.440 --> 00:33:58.840]  我們一班成為主兒女的人
[00:33:58.840 --> 00:34:03.640]  活出神的愛就是世上最美好的見證
[00:34:03.640 --> 00:34:06.240]  倘若你已經信主
[00:34:06.240 --> 00:34:08.640]  但是你發現
[00:34:08.640 --> 00:34:12.840]  今天你不能夠愛人的時候
[00:34:12.840 --> 00:34:16.840]  懇請你回到主耶穌的愛裏面
[00:34:16.840 --> 00:34:20.640]  讓主耶穌的愛成為你行動的動力
[00:34:20.640 --> 00:34:23.440]  倘若你仍然未信主
[00:34:23.440 --> 00:34:26.640]  其實這份愛已經為你預備了
[00:34:26.640 --> 00:34:29.640]  耶穌願意成為你生命的主
[00:34:29.640 --> 00:34:33.240]  讓你的生命能夠被愛去更生
