
[00:00:00.000 --> 00:00:02.060]  歡迎來到《九曰網》上的第六集
[00:18:39.000 --> 00:18:41.000]  就是離開
[00:18:41.000 --> 00:18:43.420]  離開不易
[00:18:43.420 --> 00:18:47.060]  或者可以以這段經文這樣去翻譯
[00:18:47.060 --> 00:18:49.900]  上帝對阿伯拉罕說
[00:18:49.900 --> 00:18:52.100]  你要離開
[00:18:52.100 --> 00:18:55.700]  以致我能夠在你身上
[00:18:55.700 --> 00:19:01.280]  實施實行祝福萬國的計劃
[00:19:01.280 --> 00:19:03.640]  阿伯拉罕如何回應?
[00:19:03.640 --> 00:19:05.440]  十二章第四節
[00:19:05.440 --> 00:19:10.340]  阿伯蘭就照著耶和華吩咐他的去了
[00:19:10.340 --> 00:19:13.260]  羅德也跟他同去
[00:19:13.260 --> 00:19:16.700]  阿伯蘭離開哈蘭古城的時候
[00:19:16.700 --> 00:19:18.700]  已經是七十五歲
[00:19:18.700 --> 00:19:21.620]  阿伯蘭帶著他的妻子撒萊和侄兒羅德
[00:19:21.620 --> 00:19:23.960]  以及他們在哈蘭古城裡面
[00:19:23.960 --> 00:19:27.060]  所積蓄的一切財物所獲得的人口
[00:19:27.060 --> 00:19:28.460]  一同出去
[00:19:28.460 --> 00:19:30.840]  要到迦南地
[00:19:30.840 --> 00:19:34.400]  或者當時是跟著國際的路線
[00:19:34.400 --> 00:19:37.600]  一路在哈蘭古城南下
[00:19:37.600 --> 00:19:43.880]  在阿伯拉罕這個大古城城邦的東邊經過
[00:19:43.880 --> 00:19:46.700]  然後去到另一個大的站
[00:19:46.700 --> 00:19:50.520]  就是大馬士革Damascus
[00:19:50.520 --> 00:19:53.620]  後來他們終於進入迦南地
[00:19:53.620 --> 00:19:56.400]  他們可能去到第一個大的站
[00:19:56.400 --> 00:19:59.720]  就是夏索這個大城
[00:19:59.720 --> 00:20:02.140]  到第六節
[00:20:02.140 --> 00:20:04.040]  阿伯蘭穿過那裡
[00:20:04.040 --> 00:20:06.500]  到了事件的地方
[00:20:06.500 --> 00:20:08.640]  摩利的橡樹那裡
[00:20:08.640 --> 00:20:11.400]  當時迦南人住在那裡
[00:20:11.400 --> 00:20:13.540]  耶和華向阿伯蘭顯然說
[00:20:13.540 --> 00:20:16.620]  我要把這地賜給你的後裔
[00:20:16.620 --> 00:20:18.320]  阿伯蘭就在那裡
[00:20:18.320 --> 00:20:20.720]  為向他顯然的耶和華
[00:20:20.720 --> 00:20:23.320]  築了一座祭壇
[00:20:23.320 --> 00:20:26.980]  後來他也在那裡遷到南邊
[00:20:26.980 --> 00:20:29.520]  就是伯特利東邊的山地
[00:20:29.520 --> 00:20:32.000]  在那裡搭起帳篷
[00:20:32.000 --> 00:20:35.820]  西邊是伯特利東邊是艾城
[00:20:35.820 --> 00:20:39.960]  他在那裡也為耶和華築了一座祭壇
[00:20:39.960 --> 00:20:42.360]  呼求耶和華的名
[00:20:42.360 --> 00:20:44.460]  阿伯蘭又再在那裡起程
[00:20:44.460 --> 00:20:50.300]  再南下漸漸移到南地Negev這個地方
[00:20:50.300 --> 00:20:55.120]  迦南地的地理是有一個中央的山地
[00:20:55.120 --> 00:20:58.020]  這是一個天然的分水嶺
[00:20:58.020 --> 00:21:03.100]  這條山路其實是由士劍這一帶開始的
[00:21:03.100 --> 00:21:04.780]  士劍本身
[00:21:04.780 --> 00:21:08.160]  你可以看到地理是一個十字路口
[00:21:08.160 --> 00:21:11.100]  士劍這個城市到今天
[00:21:11.100 --> 00:21:14.120]  都是一個很繁榮
[00:21:14.120 --> 00:21:17.520]  很大的一個巴勒斯坦城鎮
[00:21:17.520 --> 00:21:22.020]  它是一個十字路口的東南西北交匯之處
[00:21:22.020 --> 00:21:27.080]  然後再去看伯特利和艾這個地方
[00:21:27.080 --> 00:21:31.880]  其實就是中央山地中間的另一個十字路口
[00:21:31.880 --> 00:21:37.560]  它連絡著東邊耶利哥平原死海一帶
[00:21:37.560 --> 00:21:40.840]  經過中央山地就可以往西
[00:21:40.840 --> 00:21:47.040]  去到迦南地沿海貿易的國際路線
[00:21:47.040 --> 00:21:49.460]  所以又是另一個交匯點
[00:21:49.460 --> 00:21:52.460]  去到南地也是一樣
[00:21:52.460 --> 00:21:57.260]  納吉爾這個地方也是迦南地另一個交匯點
[00:21:57.260 --> 00:22:02.700]  是連絡著阿拉伯地約旦河東邊的貿易
[00:22:02.700 --> 00:22:06.760]  和沿海國際平原的路線
[00:22:06.760 --> 00:22:13.500]  所以三個地方都是迦南地天然的交匯點
[00:22:13.500 --> 00:22:17.100]  士劍、伯特利和艾和南地
[00:22:17.100 --> 00:22:18.540]  在迦南做什麼呢?
[00:22:18.540 --> 00:22:19.920]  它築祭壇
[00:22:19.920 --> 00:22:22.060]  它呼求耶和華的命
[00:22:22.060 --> 00:22:23.480]  什麼意思呢?
[00:22:23.480 --> 00:22:26.220]  呼求可能是call upon的意思
[00:22:26.220 --> 00:22:27.860]  即是祈禱向上
[00:22:27.860 --> 00:22:29.220]  去到上帝呼求
[00:22:29.220 --> 00:22:32.560]  求上帝給恩典或給他幫助
[00:22:32.560 --> 00:22:39.200]  但是呼求也可以是call out的意思
[00:22:39.200 --> 00:22:40.900]  calling out是什麼意思呢?
[00:22:40.900 --> 00:22:45.260]  即是在眾人面前宣揚神的名聲
[00:22:45.260 --> 00:22:47.260]  宣揚神的大名
[00:22:47.260 --> 00:22:51.500]  要眾人認識祂所敬拜的上帝
[00:22:51.500 --> 00:22:55.900]  聖經提到信心之父阿巴拉罕的事蹟時
[00:22:55.900 --> 00:23:00.860]  第一件事要交代的就是他的旅程
[00:23:00.860 --> 00:23:03.820]  很多時候我們會說什麼叫做旅程
[00:23:03.820 --> 00:23:05.500]  就是由一個地方去另一個地方
[00:23:05.500 --> 00:23:08.220]  這就是行程
[00:23:08.220 --> 00:23:13.660]  但很多時候文學研究都會有一些更加仔細的定義
[00:23:13.660 --> 00:23:15.100]  什麼叫做旅程呢?
[00:23:15.100 --> 00:23:19.740]  一個定義就是adventure、一個歷險
[00:23:19.740 --> 00:23:22.060]  什麼叫做歷險呢?
[00:23:22.060 --> 00:23:24.620]  歷險就是一個行程
[00:23:24.620 --> 00:23:27.500]  由開始到完結的時候
[00:23:27.500 --> 00:23:29.900]  你去一個地方再回來
[00:23:29.900 --> 00:23:36.380]  你自己本身是沒有什麼大的影響和改變
[00:23:36.380 --> 00:23:39.820]  譬如在阿巴拉罕那段時間
[00:23:39.820 --> 00:23:42.860]  當時埃及有一個很出名的
[00:23:42.860 --> 00:23:44.140]  耳熟能詳的
[00:23:44.140 --> 00:23:47.420]  並且找到很多抄本的一個旅程的故事
[00:23:47.420 --> 00:23:49.980]  當時埃及是中和國的時候
[00:23:49.980 --> 00:23:51.260]  Middle Kingdom
[00:23:51.260 --> 00:23:53.260]  有一個文學著作是很出名的
[00:23:53.260 --> 00:23:55.260]  叫做《西魯克故事》
[00:23:55.260 --> 00:23:57.020]  Tale of Sinope
[00:23:57.020 --> 00:24:02.060]  簡單來說這個故事是講一個埃及的大臣叫做西魯克
[00:24:02.060 --> 00:24:05.260]  因為政變的緣故他離開了自己的家園埃及
[00:24:05.260 --> 00:24:09.180]  他就逃亡到迦林地那裡去寄居
[00:24:09.180 --> 00:24:15.020]  跟那裡的城邦有很多族長去周旋、化險為夷
[00:24:15.020 --> 00:24:17.420]  最後埃及的政局穩定下來
[00:24:17.420 --> 00:24:19.180]  他就回到國家
[00:24:19.180 --> 00:24:21.340]  然後回到自己的家園升官發財
[00:24:21.340 --> 00:24:23.180]  然後風光泰壯
[00:24:23.180 --> 00:24:25.580]  這個故事形容迦林地的情況
[00:24:25.580 --> 00:24:29.900]  就好像《創世紀》、《阿巴拉罕》等等故事的描述相似
[00:24:29.900 --> 00:24:33.020]  所以可以做一些歷史背景的研究
[00:24:33.020 --> 00:24:34.460]  但從文學看出來來說
[00:24:34.460 --> 00:24:36.140]  這個西魯克的故事
[00:24:36.140 --> 00:24:39.180]  可以算是一個自傳的故事
[00:24:39.180 --> 00:24:40.780]  一個adventure
[00:24:40.780 --> 00:24:42.620]  一個歷險的故事
[00:24:42.620 --> 00:24:44.220]  因為以動作為主
[00:24:44.220 --> 00:24:47.100]  去了一個旅程增廣見聞
[00:24:47.100 --> 00:24:52.220]  然後好像我們今天在網上看到的旅行的日誌
[00:24:52.220 --> 00:24:53.580]  Travel blog
[00:24:53.580 --> 00:24:54.940]  因為去完之後
[00:24:54.940 --> 00:24:56.940]  人生多了很多內容
[00:24:56.940 --> 00:24:58.780]  拍了很多照片等等
[00:24:58.780 --> 00:25:00.540]  但是他的生命
[00:25:00.540 --> 00:25:02.060]  他的角色
[00:25:02.060 --> 00:25:05.260]  根本上沒有什麼大的改變
[00:25:05.260 --> 00:25:06.860]  我小時候
[00:25:06.860 --> 00:25:09.980]  有時候會陪他們看一些兒童的卡通節目
[00:25:09.980 --> 00:25:12.860]  很多時候就是一種adventure
[00:25:12.860 --> 00:25:14.540]  是幻想出來的
[00:25:14.540 --> 00:25:16.060]  《晏晝恐門》
[00:25:16.060 --> 00:25:20.460]  他們幻想到另一個美地的世界
[00:25:20.460 --> 00:25:22.140]  可能是很有趣的
[00:25:22.140 --> 00:25:25.820]  有很多不同的有趣的情節
[00:25:25.820 --> 00:25:26.940]  見識多了
[00:25:26.940 --> 00:25:27.980]  但是完了之後
[00:25:27.980 --> 00:25:29.820]  回來之後依然固我
[00:25:29.820 --> 00:25:32.060]  這個叫做adventure
[00:25:32.060 --> 00:25:34.460]  《阿巴拉罕》的故事
[00:25:34.460 --> 00:25:36.620]  不是一個歷險
[00:25:36.620 --> 00:25:38.140]  不是一個adventure
[00:25:38.140 --> 00:25:40.940]  而是一個quest
[00:25:40.940 --> 00:25:42.220]  探索
[00:25:42.860 --> 00:25:46.300]  你說adventure和quest有什麼分別
[00:25:46.300 --> 00:25:48.380]  quest
[00:25:48.380 --> 00:25:50.380]  一個探索的旅程
[00:25:50.380 --> 00:25:54.940]  就是以主角的演變為導向
[00:25:54.940 --> 00:25:58.220]  不是他所見所聞這麼簡單
[00:25:58.220 --> 00:26:00.220]  而是講到這個角色
[00:26:00.220 --> 00:26:02.780]  在行程當中
[00:26:02.780 --> 00:26:04.540]  他有什麼改變
[00:26:04.540 --> 00:26:06.060]  旅程當中
[00:26:06.060 --> 00:26:09.420]  甚至還沒結尾也好
[00:26:09.420 --> 00:26:12.540]  他不斷在改變
[00:26:12.860 --> 00:26:15.100]  或者完了這個行程的時候
[00:26:15.100 --> 00:26:16.940]  你是完全不認得這個人
[00:26:16.940 --> 00:26:18.940]  因為這個人的改變實在太大
[00:26:18.940 --> 00:26:20.940]  其實你有沒有想過
[00:26:20.940 --> 00:26:22.700]  聖經的信仰
[00:26:22.700 --> 00:26:26.620]  去認識基督教的信仰
[00:26:26.620 --> 00:26:28.620]  其實不是一個歷險
[00:26:28.620 --> 00:26:30.620]  不是一個adventure
[00:26:30.620 --> 00:26:32.380]  而是一個探索
[00:26:32.380 --> 00:26:33.820]  一個quest
[00:26:33.820 --> 00:26:36.300]  在這個旅程當中
[00:26:36.300 --> 00:26:39.740]  你發現自己不斷會有改變
[00:26:40.300 --> 00:26:43.900]  不斷你會對世界的事情
[00:26:43.900 --> 00:26:45.100]  對世情
[00:26:45.100 --> 00:26:46.460]  對生老病死
[00:26:46.460 --> 00:26:48.300]  對名氣
[00:26:48.300 --> 00:26:50.060]  對錢財
[00:26:50.060 --> 00:26:51.900]  對成功失敗
[00:26:51.900 --> 00:26:53.900]  等等人生裡面的事情
[00:26:53.900 --> 00:26:56.220]  都會不斷改變
[00:26:56.220 --> 00:26:59.820]  並且到最後可能是完全不同了的角度
[00:26:59.820 --> 00:27:02.540]  因為在你身上
[00:27:02.540 --> 00:27:05.740]  應該是看到上帝的恩典
[00:27:05.740 --> 00:27:07.260]  上帝的名聲
[00:27:07.260 --> 00:27:09.980]  看到上帝不斷在你身上工作
[00:27:09.980 --> 00:27:11.500]  所以在這個旅程
[00:27:11.500 --> 00:27:13.020]  這個quest裡面
[00:27:13.020 --> 00:27:15.740]  你是不斷地演進的
[00:27:15.740 --> 00:27:18.940]  我們回到《創世紀》十二章第一節
[00:27:18.940 --> 00:27:20.940]  這裡有什麼特別的地方
[00:27:20.940 --> 00:27:24.060]  你看看經文裡面
[00:27:24.060 --> 00:27:27.420]  神對阿伯拉罕的呼召是怎樣的
[00:27:27.420 --> 00:27:31.020]  通常叫一個人去到起行
[00:27:31.020 --> 00:27:33.020]  去進入一個旅程的時候
[00:27:33.020 --> 00:27:35.020]  最重要講述的
[00:27:35.020 --> 00:27:36.540]  應該是目的地
[00:27:36.540 --> 00:27:39.020]  他的destiny
[00:27:39.020 --> 00:27:42.700]  你參加一個旅行
[00:27:42.700 --> 00:27:44.700]  你最關心的是什麼
[00:27:44.700 --> 00:27:46.220]  當然是目的地
[00:27:46.220 --> 00:27:47.500]  那裡的氣候是怎樣
[00:27:47.500 --> 00:27:48.540]  風土人情是怎樣
[00:27:48.540 --> 00:27:49.900]  習慣是怎樣
[00:27:49.900 --> 00:27:52.940]  目的地是我們所最關注的
[00:27:52.940 --> 00:27:56.940]  但是在這個旅程的呼召裡面
[00:27:56.940 --> 00:27:59.180]  神呼召阿伯拉罕
[00:27:59.180 --> 00:28:01.180]  怎樣講目的地
[00:28:01.180 --> 00:28:03.980]  他說到我指示你的地方去
[00:28:03.980 --> 00:28:05.580]  你看《上下文》
[00:28:05.580 --> 00:28:06.460]  當然我們知道
[00:28:06.460 --> 00:28:07.980]  就是迦林地
[00:28:08.460 --> 00:28:11.340]  但是目的地其實不是講得那麼清楚
[00:28:11.340 --> 00:28:15.660]  沒有什麼地圖或者藍圖給他跟
[00:28:15.660 --> 00:28:17.180]  總之就是說
[00:28:17.180 --> 00:28:19.180]  你會成為大國
[00:28:19.180 --> 00:28:21.180]  你現在不育
[00:28:21.180 --> 00:28:23.180]  但是誰是後代
[00:28:23.180 --> 00:28:25.180]  所以你看阿伯拉罕的故事的時候
[00:28:25.180 --> 00:28:26.380]  你就不斷猜
[00:28:26.380 --> 00:28:28.380]  到底誰是繼承人
[00:28:28.380 --> 00:28:29.580]  到底是羅德
[00:28:29.580 --> 00:28:31.020]  還是其中一個僕人
[00:28:31.020 --> 00:28:33.020]  是不是以實馬利
[00:28:33.020 --> 00:28:35.020]  所以開頭的時候沒有講清楚
[00:28:35.020 --> 00:28:37.740]  之後故事才慢慢去到交代
[00:28:37.740 --> 00:28:39.740]  旅程的描述
[00:28:39.740 --> 00:28:43.340]  往往跟我們常理是相反的
[00:28:43.340 --> 00:28:45.340]  你看《十二章》第一節
[00:28:45.340 --> 00:28:47.340]  所關心的是什麼
[00:28:47.340 --> 00:28:49.340]  是一個起點
[00:28:49.340 --> 00:28:52.220]  是一個起始的地方
[00:28:52.220 --> 00:28:54.220]  或者那個旅客本身
[00:28:54.220 --> 00:28:57.740]  你要離開本地本族富家
[00:28:57.740 --> 00:28:59.740]  其實你看原文
[00:28:59.740 --> 00:29:01.740]  應該是這樣翻譯的
[00:29:01.740 --> 00:29:03.740]  你要離開你的地
[00:29:03.740 --> 00:29:06.620]  你的族群
[00:29:06.620 --> 00:29:08.620]  你的富家
[00:29:08.620 --> 00:29:10.620]  唯一一個命令
[00:29:10.620 --> 00:29:12.620]  就是離開
[00:29:12.620 --> 00:29:14.620]  猶太人的拉比文學
[00:29:14.620 --> 00:29:16.620]  常常都討論這一句話
[00:29:16.620 --> 00:29:18.620]  就是離開
[00:29:18.620 --> 00:29:20.620]  (Lekleka)
[00:29:20.620 --> 00:29:22.620]  整本聖經
[00:29:22.620 --> 00:29:24.620]  這個命令
[00:29:24.620 --> 00:29:26.620]  (Lekleka)
[00:29:26.620 --> 00:29:28.620]  是出現過兩次
[00:29:28.620 --> 00:29:30.620]  除了這裡之外
[00:29:30.620 --> 00:29:32.620]  第二次是什麼時候出現的呢
[00:29:32.620 --> 00:29:34.620]  就是創世紀第二十二章
[00:29:34.620 --> 00:29:36.620]  一個很熟悉的故事
[00:29:36.620 --> 00:29:38.620]  也是令我們非常費解的故事
[00:29:38.620 --> 00:29:40.620]  就是阿伯拉罕獻耳撒
[00:29:40.620 --> 00:29:42.620]  二十二章第一節
[00:29:42.620 --> 00:29:44.620]  「這是時候
[00:29:44.620 --> 00:29:46.620]  臣要試驗阿伯拉罕對他說
[00:29:46.620 --> 00:29:48.620]  阿伯拉罕他回答
[00:29:48.620 --> 00:29:50.620]  我在這裡
[00:29:50.620 --> 00:29:52.620]  臣說帶著你的兒子
[00:29:52.620 --> 00:29:54.620]  就是你的獨一
[00:29:54.620 --> 00:29:56.620]  你所愛的
[00:29:56.620 --> 00:29:58.620]  耳撒
[00:29:58.620 --> 00:30:00.620]  你離開
[00:30:00.620 --> 00:30:02.620]  到摩尼亞地去
[00:30:02.620 --> 00:30:04.620]  獻耳撒故事
[00:30:04.620 --> 00:30:06.620]  又是用到
[00:30:06.620 --> 00:30:08.620]  這個字眼
[00:30:08.620 --> 00:30:10.620]  離開
[00:30:10.620 --> 00:30:12.620]  並且三次說你的
[00:30:12.620 --> 00:30:14.620]  你的獨一你所愛的
[00:30:14.620 --> 00:30:16.620]  你的兒子
[00:30:16.620 --> 00:30:18.620]  兩段很清楚
[00:30:18.620 --> 00:30:20.620]  是頭尾呼應
[00:30:20.620 --> 00:30:22.620]  十二章第一節
[00:30:22.620 --> 00:30:24.620]  臣第一次對阿伯拉罕說話
[00:30:24.620 --> 00:30:26.620]  整個敘述的歷史故事
[00:30:26.620 --> 00:30:28.620]  到二十二章
[00:30:28.620 --> 00:30:30.620]  這個獻耳撒故事
[00:30:30.620 --> 00:30:32.620]  又是耶和華
[00:30:32.620 --> 00:30:34.620]  最後一次
[00:30:34.620 --> 00:30:36.620]  跟阿伯拉罕說話
[00:30:36.620 --> 00:30:38.620]  之後就沒有直接跟他說話
[00:30:38.620 --> 00:30:40.620]  兩次都是說
[00:30:40.620 --> 00:30:42.620]  離開
[00:30:42.620 --> 00:30:44.620]  或者中文可以這樣翻譯
[00:30:44.620 --> 00:30:46.620]  擺脫
[00:30:46.620 --> 00:30:48.620]  擺脫
[00:30:48.620 --> 00:30:50.620]  你的地方
[00:30:50.620 --> 00:30:52.620]  擺脫你
[00:30:52.620 --> 00:30:54.620]  令你安殊的地方
[00:30:54.620 --> 00:30:56.620]  擺脫那些
[00:30:56.620 --> 00:30:58.620]  最綁著你的東西
[00:30:58.620 --> 00:31:00.620]  那些可能是
[00:31:00.620 --> 00:31:02.620]  你最愛的東西
[00:31:02.620 --> 00:31:04.620]  留意他不斷強調
[00:31:04.620 --> 00:31:06.620]  你的
[00:31:06.620 --> 00:31:08.620]  你自己
[00:31:08.620 --> 00:31:10.620]  是綁著、枷鎖著你的
[00:31:10.620 --> 00:31:12.620]  以致你不能夠
[00:31:12.620 --> 00:31:14.620]  宣告上帝的名
[00:31:14.620 --> 00:31:16.620]  以致你不能夠
[00:31:16.620 --> 00:31:18.620]  經歷上帝在你身上的工作
[00:31:18.620 --> 00:31:20.620]  你的地
[00:31:20.620 --> 00:31:22.620]  你的民族
[00:31:22.620 --> 00:31:24.620]  你的富家
[00:31:24.620 --> 00:31:26.620]  很可能
[00:31:26.620 --> 00:31:28.620]  亦都是你最
[00:31:28.620 --> 00:31:30.620]  心愛的東西
[00:31:30.620 --> 00:31:32.620]  這些可能
[00:31:32.620 --> 00:31:34.620]  就是在我們旅程裏面
[00:31:34.620 --> 00:31:36.620]  最大的難阻
[00:31:36.620 --> 00:31:38.620]  讓我們體會不到
[00:31:38.620 --> 00:31:40.620]  上帝的工作
[00:31:40.620 --> 00:31:42.620]  所以可能這樣翻譯
[00:31:42.620 --> 00:31:44.620]  甚麼是離開
[00:31:44.620 --> 00:31:46.620]  離開你本族、本地富家
[00:31:46.620 --> 00:31:48.620]  Journey
[00:31:48.620 --> 00:31:50.620]  out of yourself
[00:31:50.620 --> 00:31:52.620]  即是從你自己的生命當中
[00:31:52.620 --> 00:31:54.620]  擺脫自我
[00:31:54.620 --> 00:31:56.620]  一個長征旅程
[00:31:56.620 --> 00:32:00.620]  信心之父
[00:32:00.620 --> 00:32:02.620]  第一個旅程
[00:32:02.620 --> 00:32:04.620]  就是告訴你
[00:32:04.620 --> 00:32:06.620]  你要看見上帝
[00:32:06.620 --> 00:32:08.620]  你要與上帝建立關係
[00:32:08.620 --> 00:32:10.620]  你要與上帝同行
[00:32:10.620 --> 00:32:12.620]  在一個旅程裏面
[00:32:12.620 --> 00:32:14.620]  最重要的
[00:32:14.620 --> 00:32:16.620]  不是目的地
[00:32:16.620 --> 00:32:18.620]  最重要的是起點
[00:32:18.620 --> 00:32:20.620]  是我們自己
[00:32:22.620 --> 00:32:24.620]  當我們決定跟隨
[00:32:24.620 --> 00:32:26.620]  耶穌基督的時候
[00:32:26.620 --> 00:32:28.620]  其實起不起也是一樣
[00:32:28.620 --> 00:32:30.620]  耶穌對我們的呼召
[00:32:30.620 --> 00:32:32.620]  Follow me
[00:32:32.620 --> 00:32:34.620]  跟隨我,是一個旅程
[00:32:34.620 --> 00:32:36.620]  最重要的
[00:32:36.620 --> 00:32:38.620]  不是目的地
[00:32:38.620 --> 00:32:40.620]  而是我們能否起步
[00:32:40.620 --> 00:32:44.620]  我們能否放下
[00:32:44.620 --> 00:32:46.620]  一些綁著我們的東西
[00:32:46.620 --> 00:32:48.620]  以致我們看見上帝
[00:32:48.620 --> 00:32:50.620]  在我們生命當中
[00:32:50.620 --> 00:32:52.620]  不斷有的工作
[00:32:52.620 --> 00:32:54.620]  在這個任務裏面
[00:32:54.620 --> 00:32:56.620]  這個探索當中
[00:32:56.620 --> 00:32:58.620]  我們的生命,我們的信心
[00:32:58.620 --> 00:33:00.620]  不斷地改變
[00:33:20.620 --> 00:33:22.620]  最近
[00:33:22.620 --> 00:33:24.620]  你與上帝
[00:33:24.620 --> 00:33:26.620]  有什麼祈禱
[00:33:26.620 --> 00:33:28.620]  或者你對上帝有什麼要求
[00:33:28.620 --> 00:33:30.620]  很多時候不是
[00:33:30.620 --> 00:33:32.620]  祈禱多少的問題
[00:33:32.620 --> 00:33:34.620]  有時候可能越祈禱得多
[00:33:34.620 --> 00:33:36.620]  反而不是一件好事
[00:33:36.620 --> 00:33:38.620]  因為視乎你怎樣祈禱
[00:33:38.620 --> 00:33:40.620]  視乎你祈禱的方向
[00:33:40.620 --> 00:33:42.620]  很多時候我們祈禱的
[00:33:42.620 --> 00:33:44.620]  很多時候
[00:33:44.620 --> 00:33:46.620]  都是一些安全的禱告
[00:33:46.620 --> 00:33:48.620]  Safe Prayer
[00:33:48.620 --> 00:33:50.620]  上帝我有難
[00:33:50.620 --> 00:33:52.620]  祢救我
[00:33:52.620 --> 00:33:54.620]  上帝祢醫我
[00:33:54.620 --> 00:33:56.620]  上帝祢祝福我兒女
[00:33:56.620 --> 00:33:58.620]  祝福我的家庭
[00:33:58.620 --> 00:34:00.620]  祢保護我等等
[00:34:00.620 --> 00:34:02.620]  這些有沒有錯
[00:34:02.620 --> 00:34:04.620]  不一定錯
[00:34:04.620 --> 00:34:06.620]  但是很多時候不知不覺
[00:34:06.620 --> 00:34:08.620]  會反而讓我們的旅程
[00:34:08.620 --> 00:34:10.620]  我們的探索
[00:34:10.620 --> 00:34:12.620]  停下來
[00:34:12.620 --> 00:34:14.620]  變成上帝是為我服務
[00:34:14.620 --> 00:34:16.620]  最終
[00:34:16.620 --> 00:34:18.620]  是為自己立命
[00:34:18.620 --> 00:34:20.620]  不是為上帝建制壇
[00:34:20.620 --> 00:34:22.620]  不是去叫出
[00:34:22.620 --> 00:34:24.620]  上帝的名字
[00:34:24.620 --> 00:34:26.620]  不是宣揚上帝的名字
[00:34:26.620 --> 00:34:28.620]  宣揚上帝在我身上所做的事
[00:34:28.620 --> 00:34:30.620]  在這個
[00:34:30.620 --> 00:34:32.620]  信心之父第一個旅程
[00:34:32.620 --> 00:34:34.620]  就是給我們的挑戰
[00:34:34.620 --> 00:34:36.620]  在旅程當中
[00:34:36.620 --> 00:34:38.620]  上帝要實行
[00:34:38.620 --> 00:34:40.620]  祂在你身上的計劃
[00:34:40.620 --> 00:34:42.620]  使更多人
[00:34:42.620 --> 00:34:44.620]  來認識上帝的偉大
[00:34:44.620 --> 00:34:46.620]  認識上帝的名字
[00:34:46.620 --> 00:34:48.620]  不如
[00:34:48.620 --> 00:34:50.620]  我們試試一些比較危險的祈禱
[00:34:50.620 --> 00:34:52.620]  危險的祈禱就是
[00:34:52.620 --> 00:34:54.620]  上帝
[00:34:54.620 --> 00:34:56.620]  祢可不可以用我
[00:34:56.620 --> 00:34:58.620]  使用我
[00:34:58.620 --> 00:35:00.620]  叫人在我身上
[00:35:00.620 --> 00:35:02.620]  見到祢的名偉大
[00:35:02.620 --> 00:35:04.620]  見到更多人
[00:35:04.620 --> 00:35:06.620]  藉著我
[00:35:06.620 --> 00:35:08.620]  他們可以得福
[00:35:08.620 --> 00:35:10.620]  可以認識
[00:35:10.620 --> 00:35:12.620]  創造自己
[00:35:12.620 --> 00:35:14.620]  一個危險的祈禱
[00:35:14.620 --> 00:35:16.620]  一個探索
[00:35:16.620 --> 00:35:18.620]  旅程的禱告
[00:35:18.620 --> 00:35:20.620]  祂邀請你和我們一齊
[00:35:20.620 --> 00:35:22.620]  來到祂的禱告
[00:35:22.620 --> 00:35:24.620]  這樣去經歷神
[00:35:24.620 --> 00:35:26.620]  去同心分享祈禱
[00:35:26.620 --> 00:35:28.620]  上主我們感謝祢
[00:35:28.620 --> 00:35:30.620]  因為祢是那位帶領我們
[00:35:30.620 --> 00:35:32.620]  人生旅程
[00:35:32.620 --> 00:35:34.620]  探索的神
[00:35:34.620 --> 00:35:36.620]  主我們來到祢面前
[00:35:36.620 --> 00:35:38.620]  我們來求祢
[00:35:38.620 --> 00:35:40.620]  幫助我們
[00:35:40.620 --> 00:35:42.620]  所想的
[00:35:42.620 --> 00:35:44.620]  一些所謂危險的祈禱
[00:35:44.620 --> 00:35:46.620]  好像這個
[00:35:46.620 --> 00:35:48.620]  阿伯拉罕第一個旅程
[00:35:48.620 --> 00:35:50.620]  告訴我們一樣
[00:35:50.620 --> 00:35:52.620]  就是我們要見到祢自己的名偉大
[00:35:52.620 --> 00:35:54.620]  祢要使我們
[00:35:54.620 --> 00:35:56.620]  能夠成為
[00:35:56.620 --> 00:35:58.620]  一個
[00:35:58.620 --> 00:36:00.620]  祝福其他人的生命
[00:36:00.620 --> 00:36:02.620]  叫其他人欣賞
[00:36:02.620 --> 00:36:04.620]  祢自己在我們身上的工作
[00:36:04.620 --> 00:36:06.620]  祢自己的名聲
[00:36:06.620 --> 00:36:08.620]  能夠被宣揚
[00:36:08.620 --> 00:36:10.620]  叫更多人來認識祢
[00:36:10.620 --> 00:36:12.620]  叫更多人能夠得福
[00:36:12.620 --> 00:36:14.620]  祂要祝福我們
[00:36:14.620 --> 00:36:18.620]  祢祝福祢自己的子民
[00:36:18.620 --> 00:36:20.620]  祢的教會
[00:36:20.620 --> 00:36:22.620]  讓我們成為一個
[00:36:22.620 --> 00:36:24.620]  好像阿伯拉罕這個探索旅程的生命一樣
[00:36:24.620 --> 00:36:26.620]  祢在我們生命當中
[00:36:26.620 --> 00:36:28.620]  所做的新的工作
[00:36:28.620 --> 00:36:30.620]  叫我們的生命
[00:36:30.620 --> 00:36:32.620]  能夠祝福更多的人
[00:36:32.620 --> 00:36:34.620]  祈禱奉主耶穌基督的名字
