
[00:00:00.000 --> 00:00:04.000]  好,今日的正道開始先讓我們先有一個祈禱
[00:21:56.000 --> 00:22:01.000]  並且這個復活確實了上帝同在的認許
[00:22:01.000 --> 00:22:03.000]  這個認許很重要
[00:22:03.000 --> 00:22:06.000]  因為讓我們知道在我們這一生
[00:22:06.000 --> 00:22:10.000]  這一生不只是我們出生和死亡的一刻
[00:22:10.000 --> 00:22:14.000]  這一生是包括了我們永恆的生命
[00:22:14.000 --> 00:22:17.000]  是比我們想像之中更加豐富的
[00:22:17.000 --> 00:22:22.000]  讓我們不再著眼於跟著這個世界的價值觀走
[00:22:22.000 --> 00:22:26.000]  甚至被這個世界價值觀的洪流所推倒
[00:22:26.000 --> 00:22:29.000]  讓我們有一個更廣闊的視野
[00:22:29.000 --> 00:22:33.000]  在這個社會扭曲了的文化裡看到出路
[00:22:33.000 --> 00:22:36.000]  也有空間看到他人的需要
[00:22:36.000 --> 00:22:41.000]  所以這個不只是耶穌對殺死該人的邀請
[00:22:41.000 --> 00:22:45.000]  也是對你和我的一個邀請
[00:22:45.000 --> 00:22:49.000]  不過有這些觀念是不是這麼容易呢?
[00:22:49.000 --> 00:22:52.000]  又或者我們能站立得穩是不是這麼容易呢?
[00:22:52.000 --> 00:22:54.000]  的確不容易
[00:22:54.000 --> 00:23:00.000]  因為必然有很多人繼續延續殺到該人的信念
[00:23:00.000 --> 00:23:04.000]  去將現刻這個世界當為永恆
[00:23:04.000 --> 00:23:08.000]  所以他們繼續會在現刻這個世代去控制
[00:23:08.000 --> 00:23:13.000]  無論在經濟或者在政治裡面去控權
[00:23:13.000 --> 00:23:19.000]  以至他們將這種文化影響這個社會
[00:23:19.000 --> 00:23:24.000]  甚至他們會視我們和他們相反的這群基督徒
[00:23:24.000 --> 00:23:27.000]  可能為荒謬與我們角力
[00:23:27.000 --> 00:23:29.000]  我們可以怎樣做呢?
[00:23:29.000 --> 00:23:35.000]  有三樣東西我們在這裡可以帶來一些提醒
[00:23:35.000 --> 00:23:37.000]  第一就是聽道
[00:23:37.000 --> 00:23:40.000]  透過明白上帝的心意
[00:23:40.000 --> 00:23:45.000]  能夠幫助我們辨認這個世界社會身邊的事
[00:23:45.000 --> 00:23:49.000]  看得見我們和這個世界的價值觀當中的分別
[00:23:49.000 --> 00:23:53.000]  我們也可以透過聖經的學習
[00:23:53.000 --> 00:23:56.000]  弟兄姊妹間的分享和討論
[00:23:56.000 --> 00:23:58.000]  加闊了我們的視野
[00:23:58.000 --> 00:24:01.000]  所以其實教會又建立團契
[00:24:01.000 --> 00:24:04.000]  開始主日學和信仰栽培班
[00:24:04.000 --> 00:24:09.000]  就是為我們提供了這些教導和支援
[00:24:09.000 --> 00:24:12.000]  第二樣我們可以做的就是信道
[00:24:12.000 --> 00:24:15.000]  在當中我們要相信上帝藉聖靈
[00:24:15.000 --> 00:24:18.000]  能夠帶領我們去更生和改變
[00:24:18.000 --> 00:24:23.000]  而禱告就是我們以信心去到主面前與祂連結
[00:24:23.000 --> 00:24:26.000]  禱告不是我們沒有事做才做
[00:24:26.000 --> 00:24:31.000]  禱告是我們做一切的事之先就應該做的事
[00:24:31.000 --> 00:24:34.000]  就是將我們一切甚至我們的生命交託給主
[00:24:34.000 --> 00:24:36.000]  與主連結
[00:24:36.000 --> 00:24:40.000]  第三樣我們要做的就是行道
[00:24:40.000 --> 00:24:44.000]  復活的大能給我們力量去實踐上帝的吩咐
[00:24:44.000 --> 00:24:46.000]  我們經過認真的學習
[00:24:46.000 --> 00:24:50.000]  藉著聖靈的幫助我們去明白上帝的話語
[00:24:50.000 --> 00:24:54.000]  但更重要的就是我們在生活中實踐
[00:24:54.000 --> 00:24:58.000]  我們不要因為我們看見我們和世界的不同而抽離
[00:24:58.000 --> 00:25:00.000]  相反我們要進到世界
[00:25:00.000 --> 00:25:05.000]  顯明在生活的每一個範疇都屬於上帝去掌管
[00:25:05.000 --> 00:25:12.000]  所以不論是家庭教育藝術文化體育政治甚至是傳媒等等
[00:25:12.000 --> 00:25:18.000]  我們要為上帝而作並且按上帝的旨意而作
[00:25:18.000 --> 00:25:24.000]  並且我們需要是整個群體去彼此承托
[00:25:24.000 --> 00:25:27.000]  我們一個人是真的做不到
[00:25:27.000 --> 00:25:31.000]  我們要彼此代討彼此鼓勵
[00:25:31.000 --> 00:25:37.000]  以至於我們能夠強壯上帝給我們的公義憐憫和愛的特質
[00:25:37.000 --> 00:25:40.000]  恢復教會應有的生命力
[00:25:40.000 --> 00:25:44.000]  勇敢地在這個世界為主作見證
[00:25:44.000 --> 00:25:45.000]  弟兄姊妹
[00:25:45.000 --> 00:25:49.000]  復活的生命並不是死那一刻才開始
[00:25:49.000 --> 00:25:54.000]  而是藉著復活的盼望影響我們現刻怎樣生活
[00:25:54.000 --> 00:25:58.000]  以永恆的真實去檢視我們現刻的現狀
[00:25:58.000 --> 00:26:01.000]  以及改變我們現刻的現狀
[00:26:01.000 --> 00:26:06.000]  去顯明我們這一班是配得復活的人的生命
[00:26:06.000 --> 00:26:12.000]  我相信復活的大能在你我生命裏面一同工作
[00:26:12.000 --> 00:26:18.000]  我亦相信永恆的價值在你我的生活裏面發揮功效
[00:26:18.000 --> 00:26:20.000]  所以願我們一同努力
[00:26:20.000 --> 00:26:23.000]  我們彼此體諒彼此提醒
[00:26:23.000 --> 00:26:27.000]  顯明我們都是配得復活的人
[00:26:27.000 --> 00:26:32.000]  願一切榮耀頌讚都歸給我們的三一上帝
