
[00:00:00.000 --> 00:00:02.800]  我們再看剛才讀的經文
[00:21:52.240 --> 00:21:56.440]  毋忘初心
[00:21:56.440 --> 00:22:00.240]  毋忘祢最先
[00:22:00.240 --> 00:22:06.840]  對神的那種全然的關注
[00:22:06.840 --> 00:22:11.240]  全然生命的教父
[00:22:11.240 --> 00:22:12.840]  這個初心
[00:22:12.840 --> 00:22:16.840]  就是整個生命意義的根基
[00:22:16.840 --> 00:22:20.040]  主基督要求每一個信徒
[00:22:20.040 --> 00:22:23.840]  在所有信仰的外表的背後
[00:22:23.840 --> 00:22:28.040]  你要有信仰的實質
[00:22:28.040 --> 00:22:31.640]  大家在這裡都是會崇拜上帝的
[00:22:31.640 --> 00:22:33.440]  但是主基督也都希望
[00:22:33.440 --> 00:22:36.040]  也都要求我們平時的生活
[00:22:36.040 --> 00:22:39.640]  同樣要遠離各種的偶像
[00:22:39.640 --> 00:22:43.240]  只有上帝
[00:22:43.240 --> 00:22:45.040]  是你生命的主人
[00:22:45.040 --> 00:22:46.840]  除此之外
[00:22:46.840 --> 00:22:52.240]  任何的東西都不應該主宰你的生命
[00:22:52.240 --> 00:22:54.640]  主基督要求的
[00:22:54.640 --> 00:22:59.640]  就是這一份的初心
[00:22:59.640 --> 00:23:01.640]  第二章第五節
[00:23:01.640 --> 00:23:02.440]  主基督說
[00:23:02.440 --> 00:23:06.040]  所以應當回想你是在哪裡墜落的
[00:23:06.040 --> 00:23:09.840]  仍要悔改行起初所行的事
[00:23:09.840 --> 00:23:11.240]  你若不悔改
[00:23:11.240 --> 00:23:12.640]  我就臨到你那裡
[00:23:12.640 --> 00:23:17.240]  把你的燈台從遠處拿去
[00:23:17.240 --> 00:23:20.240]  主基督的要求是絕對的
[00:23:20.240 --> 00:23:22.040]  如果已經遺忘了初心
[00:23:22.040 --> 00:23:25.640]  遺忘了將生命傳言的交給神
[00:23:25.640 --> 00:23:28.040]  你應該要悔改
[00:23:28.040 --> 00:23:30.640]  如果不悔改的話
[00:23:30.640 --> 00:23:32.840]  主基督說得很清楚
[00:23:32.840 --> 00:23:38.040]  永恆的生命就這樣沒有了
[00:23:38.040 --> 00:23:40.040]  最後二章第七節
[00:23:40.040 --> 00:23:41.840]  聖靈向眾教會所說的話
[00:23:41.840 --> 00:23:43.840]  凡有耳的就應當聽
[00:23:43.840 --> 00:23:48.240]  得聖的,我必將神樂園中生命樹的果子
[00:23:48.240 --> 00:23:50.040]  賜給他吃
[00:23:50.040 --> 00:23:54.040]  這是主基督向二福所教會最後的叮嚀
[00:23:54.040 --> 00:23:56.240]  大家看到這個說話
[00:23:56.240 --> 00:23:59.840]  就是主基督對這個教會充滿期盼
[00:23:59.840 --> 00:24:01.640]  主基督好像說
[00:24:01.640 --> 00:24:05.440]  其實你是可以的
[00:24:05.440 --> 00:24:07.040]  你是會得聖的
[00:24:07.040 --> 00:24:10.440]  我是期望你得聖的
[00:24:10.440 --> 00:24:12.440]  只要你得聖
[00:24:12.440 --> 00:24:14.240]  只要你做得到
[00:24:14.240 --> 00:24:16.040]  只要你無忘初心
[00:24:16.040 --> 00:24:19.440]  你是會明白生命的永恆的意義的
[00:24:19.440 --> 00:24:22.240]  你是會展示生命那種的光明的
[00:24:22.240 --> 00:24:27.040]  你是會進入那個永恆的神聖的國度裡面
[00:24:27.040 --> 00:24:30.640]  你是可以的
[00:24:30.640 --> 00:24:33.040]  在我們的社會
[00:24:33.040 --> 00:24:34.840]  可以預期
[00:24:34.840 --> 00:24:37.840]  政治的影響力會越來越大
[00:24:37.840 --> 00:24:42.840]  政治背後有種種權力和金錢的計算
[00:24:42.840 --> 00:24:46.440]  也都越來越多的力量去影響法治
[00:24:46.440 --> 00:24:49.240]  法治原先對權力的制約
[00:24:49.240 --> 00:24:54.040]  慢慢變成權力對法治的制約
[00:24:54.040 --> 00:24:57.040]  言說真理的先知會受苦
[00:24:57.040 --> 00:25:00.040]  假的領袖會混入教會
[00:25:00.040 --> 00:25:04.440]  信仰會在種種壓力裡面做很多的妥協
[00:25:04.440 --> 00:25:10.040]  教堂的十字架可能都會拆掉
[00:25:10.040 --> 00:25:12.840]  或許
[00:25:12.840 --> 00:25:14.240]  有一天
[00:25:14.240 --> 00:25:18.440]  這裡都不能夠再有崇拜
[00:25:18.440 --> 00:25:24.040]  不過就算是這樣
[00:25:24.040 --> 00:25:26.440]  請各位弟兄姊妹相信
[00:25:26.440 --> 00:25:27.640]  有一位神
[00:25:27.640 --> 00:25:30.840]  祂在高天之上
[00:25:30.840 --> 00:25:32.640]  就算是這樣
[00:25:32.640 --> 00:25:34.640]  請各位弟兄姊妹相信
[00:25:34.640 --> 00:25:38.640]  基督仍然堅守著教會
[00:25:38.640 --> 00:25:40.840]  祂看到一切
[00:25:40.840 --> 00:25:43.040]  就算是這樣
[00:25:43.040 --> 00:25:44.640]  請各位弟兄姊妹
[00:25:44.640 --> 00:25:49.040]  仍然將生命傾注在上帝的那裡
[00:25:49.040 --> 00:25:53.640]  在那裡領受永恆的生命
[00:25:53.640 --> 00:25:55.640]  就算是這樣
[00:25:55.640 --> 00:25:57.840]  請各位弟兄姊妹
[00:25:57.840 --> 00:26:03.440]  仍然毋忘初心
[00:26:03.440 --> 00:26:05.940]  但願榮耀歸於聖父、聖子、聖靈
[00:26:05.940 --> 00:26:06.940]  阿門
