
[00:00:00.000 --> 00:00:05.880]  在我們去言讀神的話語之前
[00:21:17.480 --> 00:21:18.920]  弟兄姊妹
[00:21:18.920 --> 00:21:20.640]  我們現在是活在一個
[00:21:20.640 --> 00:21:24.360]  強調權益和自由的時代
[00:21:24.360 --> 00:21:26.720]  我們在網上留言
[00:21:26.720 --> 00:21:30.520]  我們當然有權發表自己的意見
[00:21:30.520 --> 00:21:35.000]  和表達自己對一些事情的感受
[00:21:35.000 --> 00:21:37.480]  但當我們發表之前
[00:21:37.480 --> 00:21:41.240]  我們有沒有想過怎樣去表達
[00:21:41.240 --> 00:21:46.280]  有沒有想過看的人的感受和情況
[00:21:46.280 --> 00:21:50.120]  你關不關心那個看的人的感受
[00:21:50.120 --> 00:21:53.520]  抑或你只是想宣洩你自己
[00:21:53.520 --> 00:21:57.600]  在第三百五十六期《北宣家信》裡
[00:21:57.600 --> 00:22:02.560]  見到神學院神學系助理教授陳偉安博士
[00:22:02.560 --> 00:22:04.920]  他為這一期的《北宣家信》
[00:22:04.920 --> 00:22:07.080]  撰寫了一篇文章
[00:22:07.080 --> 00:22:10.040]  叫做《網絡上的登山補訓》
[00:22:10.040 --> 00:22:12.240]  當中這樣說
[00:22:12.240 --> 00:22:15.200]  基督徒在網絡上的一言一行
[00:22:15.200 --> 00:22:18.600]  其實都成了基督徒的見證
[00:22:18.600 --> 00:22:21.320]  怎樣在網上彰顯上帝
[00:22:21.320 --> 00:22:23.960]  怎樣回應別人的發言
[00:22:23.960 --> 00:22:25.480]  怎樣留言
[00:22:25.480 --> 00:22:29.800]  怎樣在網絡世界作好行為
[00:22:29.800 --> 00:22:33.800]  正正是一種新形式的見證
[00:22:33.800 --> 00:22:35.440]  他繼續說
[00:22:35.440 --> 00:22:36.760]  如果你沒有信心
[00:22:36.760 --> 00:22:40.280]  能夠即時作出心思熟慮的回應
[00:22:40.280 --> 00:22:44.000]  或者發現不能只憑單單幾句話
[00:22:44.000 --> 00:22:47.320]  就有效地說明事情
[00:22:47.320 --> 00:22:51.400]  或者發現自己此刻帶著情緒
[00:22:51.400 --> 00:22:53.600]  他說:我建議你
[00:22:53.600 --> 00:22:58.240]  還是先不要把它說出來
[00:22:58.240 --> 00:22:59.960]  弟兄姊妹
[00:22:59.960 --> 00:23:02.760]  作為基督徒
[00:23:02.760 --> 00:23:04.920]  我們時時都是
[00:23:04.920 --> 00:23:09.160]  活在自由和克制之間
[00:23:09.160 --> 00:23:10.080]  或者說
[00:23:10.080 --> 00:23:15.240]  我們是活在自由和克制的掙扎之間
[00:23:15.240 --> 00:23:21.440]  其實自由和約束兩者並存
[00:23:21.440 --> 00:23:24.600]  但今日的經文向我們揭示
[00:23:24.600 --> 00:23:27.320]  三個重要的原則
[00:23:27.320 --> 00:23:29.080]  怎樣運用我們的自由
[00:23:29.080 --> 00:23:30.000]  第一
[00:23:30.000 --> 00:23:31.480]  無論做甚麼
[00:23:31.480 --> 00:23:33.960]  都是要榮耀神
[00:23:33.960 --> 00:23:36.160]  要為榮耀神而行
[00:23:36.160 --> 00:23:37.880]  第二
[00:23:37.880 --> 00:23:40.480]  就是無論對信徒或者未信主的人
[00:23:40.480 --> 00:23:42.520]  我們都不要叛倒他們
[00:23:42.520 --> 00:23:43.680]  最後
[00:23:43.680 --> 00:23:45.440]  我們要效法基督
[00:23:45.440 --> 00:23:47.800]  不取悅自己
[00:23:47.800 --> 00:23:49.800]  捨棄犧牲的愛
[00:23:49.800 --> 00:23:52.120]  讓我們低頭禱告
[00:23:52.120 --> 00:24:01.200]  親愛的天父
[00:24:01.200 --> 00:24:02.760]  我們感謝你
[00:24:02.760 --> 00:24:04.720]  你拯救了我們
[00:24:04.720 --> 00:24:06.880]  叫我們能夠
[00:24:06.880 --> 00:24:10.720]  今日我們在靈裡面有自由
[00:24:10.720 --> 00:24:13.200]  但是
[00:24:13.200 --> 00:24:14.160]  當我們看到
[00:24:14.160 --> 00:24:16.480]  保羅的教導的時候
[00:24:16.480 --> 00:24:18.080]  我們知道
[00:24:18.080 --> 00:24:22.840]  我們要怎樣運用自由和權益
[00:24:22.840 --> 00:24:24.880]  我們要榮耀祢
[00:24:24.880 --> 00:24:28.320]  我們要想想會不會叛倒別人
[00:24:28.320 --> 00:24:31.960]  我們也要為愛人
[00:24:31.960 --> 00:24:36.640]  為效法基督
[00:24:36.640 --> 00:24:38.040]  去捨身
[00:24:38.040 --> 00:24:40.600]  犧牲那種精神
[00:24:40.600 --> 00:24:42.760]  來運用我們的自由
[00:24:42.760 --> 00:24:43.840]  主啊
[00:24:43.840 --> 00:24:48.200]  求祢讓我們智慧去判斷
[00:24:48.200 --> 00:24:50.800]  也能夠運用這些原則
[00:24:50.800 --> 00:24:52.320]  幫助我們
[00:24:52.320 --> 00:24:55.160]  行事為人能夠榮臣益人
[00:24:55.160 --> 00:24:55.680]  多謝祢
[00:24:55.680 --> 00:24:56.560]  聽我們祈禱
[00:24:56.560 --> 00:24:58.280]  奉主耶穌基督的名禱
[00:24:58.280 --> 00:25:00.280]  阿們
