
[00:00:00.000 --> 00:00:06.000]  弟兄姊妹,我們知道轉眼間很快2014就要過去了
[00:19:56.000 --> 00:19:58.000]  回顧不單止一些什麼大事
[00:19:58.000 --> 00:20:00.000]  什麼喜慶 什麼結婚 什麼擺酒
[00:20:00.000 --> 00:20:02.000]  什麼畢業 什麼什麼事
[00:20:02.000 --> 00:20:05.000]  是你要檢視在2014
[00:20:05.000 --> 00:20:07.000]  還有沒有一些罪惡在神的面前
[00:20:07.000 --> 00:20:11.000]  你是覺得你很難踏入2015
[00:20:11.000 --> 00:20:13.000]  求主幫助你
[00:20:13.000 --> 00:20:15.000]  罪身喪失機能
[00:20:15.000 --> 00:20:19.000]  這個經驗
[00:20:19.000 --> 00:20:21.000]  相信大家都會聽過一個所謂
[00:20:21.000 --> 00:20:24.000]  七宗罪的一個講論
[00:20:24.000 --> 00:20:26.000]  Seven deadly sins
[00:20:26.000 --> 00:20:27.000]  有沒有人聽過
[00:20:27.000 --> 00:20:28.000]  有啦
[00:20:28.000 --> 00:20:30.000]  這一七宗罪
[00:20:30.000 --> 00:20:32.000]  他說這一七宗是死罪
[00:20:32.000 --> 00:20:35.000]  在人類裏面常常會發生
[00:20:35.000 --> 00:20:36.000]  常常會觸及到
[00:20:36.000 --> 00:20:38.000]  無論你是男人 或者女人
[00:20:38.000 --> 00:20:40.000]  你是學生 或者老闆
[00:20:40.000 --> 00:20:42.000]  或者你是工程師 或者護士
[00:20:42.000 --> 00:20:44.000]  你都會涉及到
[00:20:44.000 --> 00:20:45.000]  第一宗
[00:20:45.000 --> 00:20:46.000]  我每講之前
[00:20:46.000 --> 00:20:47.000]  我都希望其實
[00:20:47.000 --> 00:20:48.000]  這一七宗罪
[00:20:48.000 --> 00:20:51.000]  在你的outline裏有
[00:20:51.000 --> 00:20:53.000]  你可不可以勇敢地
[00:20:53.000 --> 00:20:56.000]  如果我讀到那個的時候
[00:20:56.000 --> 00:20:58.000]  你圈一圈它
[00:20:58.000 --> 00:21:00.000]  如果你仍然覺得這個罪
[00:21:00.000 --> 00:21:02.000]  是你一個的難處
[00:21:02.000 --> 00:21:04.000]  仍然纏繞著你的罪的時候
[00:21:04.000 --> 00:21:07.000]  你在上帝面前圈一圈它
[00:21:07.000 --> 00:21:09.000]  打個交叉
[00:21:09.000 --> 00:21:10.000]  告訴神
[00:21:10.000 --> 00:21:12.000]  我不想再有這件事
[00:21:12.000 --> 00:21:14.000]  活躍於我的生命當中
[00:21:14.000 --> 00:21:15.000]  第一件事
[00:21:15.000 --> 00:21:16.000]  Anger
[00:21:16.000 --> 00:21:19.000]  憤怒
[00:21:19.000 --> 00:21:20.000]  憤怒
[00:21:20.000 --> 00:21:22.000]  破壞性很大
[00:21:22.000 --> 00:21:24.000]  如果你仍然有這件事
[00:21:24.000 --> 00:21:25.000]  在你的生命當中
[00:21:25.000 --> 00:21:26.000]  拆除它
[00:21:26.000 --> 00:21:29.000]  圈一圈它
[00:21:29.000 --> 00:21:30.000]  第二
[00:21:30.000 --> 00:21:31.000]  Envy
[00:21:31.000 --> 00:21:32.000]  Envy是什麼
[00:21:32.000 --> 00:21:34.000]  嫉妒
[00:21:34.000 --> 00:21:37.000]  羨慕的初頭通常都是羨慕
[00:21:37.000 --> 00:21:38.000]  接著就怎樣呢
[00:21:38.000 --> 00:21:39.000]  嫉妒
[00:21:39.000 --> 00:21:40.000]  接著呢
[00:21:40.000 --> 00:21:41.000]  恨
[00:21:41.000 --> 00:21:44.000]  羨慕 嫉妒 恨
[00:21:44.000 --> 00:21:46.000]  最後你又會恨
[00:21:46.000 --> 00:21:48.000]  第三
[00:21:48.000 --> 00:21:50.000]  Galtony
[00:21:50.000 --> 00:21:52.000]  我不知道讀的英文字對不對
[00:21:52.000 --> 00:21:54.000]  很少見
[00:21:54.000 --> 00:21:56.000]  貪食
[00:21:56.000 --> 00:21:57.000]  勁食 貪食
[00:21:57.000 --> 00:21:58.000]  Overeating
[00:21:58.000 --> 00:22:01.000]  這個和季節性應該沒有關係
[00:22:01.000 --> 00:22:06.000]  你的神就是你的禱福那種
[00:22:06.000 --> 00:22:09.000]  貪食
[00:22:09.000 --> 00:22:12.000]  大家知不知道每年
[00:22:12.000 --> 00:22:15.000]  非官方調查所得的是
[00:22:15.000 --> 00:22:16.000]  No.1
[00:22:16.000 --> 00:22:19.000]  榜首的New Resolution是什麼
[00:22:19.000 --> 00:22:21.000]  新年的Resolution
[00:22:21.000 --> 00:22:23.000]  每年的榜首
[00:22:23.000 --> 00:22:24.000]  通常都是什麼
[00:22:24.000 --> 00:22:26.000]  有沒有看過這些
[00:22:26.000 --> 00:22:29.000]  不是戒煙 不是戒酒
[00:22:29.000 --> 00:22:32.000]  不是賺多點錢 不是找份好工作
[00:22:32.000 --> 00:22:35.000]  是減肥
[00:22:35.000 --> 00:22:38.000]  我不知道你是不是
[00:22:38.000 --> 00:22:41.000]  2015年的New Resolution
[00:22:41.000 --> 00:22:43.000]  接著呢
[00:22:43.000 --> 00:22:44.000]  Greed
[00:22:44.000 --> 00:22:45.000]  Greed
[00:22:45.000 --> 00:22:47.000]  貪婪
[00:22:47.000 --> 00:22:49.000]  你看新聞最近
[00:22:49.000 --> 00:22:51.000]  經常都有這些事情發生
[00:22:51.000 --> 00:22:53.000]  中國打老虎
[00:22:53.000 --> 00:22:55.000]  香港打老虎
[00:22:56.000 --> 00:22:59.000]  接著在西班牙又打
[00:22:59.000 --> 00:23:01.000]  你知道我說什麼嗎
[00:23:01.000 --> 00:23:03.000]  反腐
[00:23:03.000 --> 00:23:04.000]  打虎
[00:23:04.000 --> 00:23:05.000]  中國
[00:23:05.000 --> 00:23:06.000]  姓周的
[00:23:06.000 --> 00:23:07.000]  香港
[00:23:07.000 --> 00:23:08.000]  姓許的
[00:23:08.000 --> 00:23:09.000]  西班牙
[00:23:09.000 --> 00:23:11.000]  公主
[00:23:11.000 --> 00:23:13.000]  又被人
[00:23:13.000 --> 00:23:15.000]  調查
[00:23:15.000 --> 00:23:18.000]  好像全世界都在反腐
[00:23:18.000 --> 00:23:19.000]  接著呢
[00:23:19.000 --> 00:23:20.000]  Lust
[00:23:20.000 --> 00:23:22.000]  情慾
[00:23:22.000 --> 00:23:23.000]  情慾
[00:23:23.000 --> 00:23:25.000]  這個不用我多說了
[00:23:27.000 --> 00:23:29.000]  Pride
[00:23:29.000 --> 00:23:30.000]  驕傲
[00:23:30.000 --> 00:23:32.000]  驕傲是什麼
[00:23:32.000 --> 00:23:34.000]  看不到別人
[00:23:34.000 --> 00:23:35.000]  也看不到自己
[00:23:35.000 --> 00:23:37.000]  因為太驕傲了
[00:23:37.000 --> 00:23:39.000]  所以你看到那幅圖
[00:23:39.000 --> 00:23:41.000]  那個人好像猛猛的
[00:23:41.000 --> 00:23:42.000]  最後
[00:23:42.000 --> 00:23:43.000]  Sloth
[00:23:43.000 --> 00:23:45.000]  懶惰
[00:23:45.000 --> 00:23:47.000]  這個是懶惰
[00:23:47.000 --> 00:23:50.000]  懶惰你不要只想像懶洋洋
[00:23:50.000 --> 00:23:52.000]  經常都好像很累
[00:23:52.000 --> 00:23:54.000]  或者不起來那種
[00:23:54.000 --> 00:23:56.000]  在聖經來說
[00:23:56.000 --> 00:23:58.000]  懶惰經常和另一個詞
[00:23:58.000 --> 00:24:00.000]  走在一起
[00:24:00.000 --> 00:24:02.000]  那個詞是什麼字呢
[00:24:02.000 --> 00:24:04.000]  你應該會記得的
[00:24:04.000 --> 00:24:05.000]  耶穌說那個人又什麼
[00:24:05.000 --> 00:24:07.000]  又懶又什麼
[00:24:07.000 --> 00:24:09.000]  又懶又惡
[00:24:09.000 --> 00:24:11.000]  通常懶人都很惡的
[00:24:11.000 --> 00:24:13.000]  你不要吵醒他
[00:24:13.000 --> 00:24:15.000]  他會發脾氣的
[00:24:15.000 --> 00:24:16.000]  很惡的
[00:24:16.000 --> 00:24:18.000]  懶人很惡的
[00:24:18.000 --> 00:24:22.000]  這七樣的罪
[00:24:22.000 --> 00:24:25.000]  當然這個其實就
[00:24:25.000 --> 00:24:28.000]  是很普遍的罪惡
[00:24:28.000 --> 00:24:30.000]  但是你2014的時候
[00:24:30.000 --> 00:24:31.000]  如果你其中有一樣東西
[00:24:31.000 --> 00:24:35.000]  你仍然活躍在裡面
[00:24:35.000 --> 00:24:39.000]  你願意體會最新喪失的機能
[00:24:39.000 --> 00:24:41.000]  求主幫助你
[00:24:41.000 --> 00:24:43.000]  離開這些罪惡
[00:24:43.000 --> 00:24:45.000]  離開這些罪惡
[00:24:45.000 --> 00:24:49.000]  如何離開呢
[00:24:49.000 --> 00:24:51.000]  保羅後來也說了一句話
[00:24:51.000 --> 00:24:54.000]  他在第六章繼續這樣說
[00:24:54.000 --> 00:24:56.000]  所以不要容許罪
[00:24:56.000 --> 00:25:01.000]  在你們必死的肉體上掌權
[00:25:01.000 --> 00:25:06.000]  令到你順從的是肉身的私慾
[00:25:06.000 --> 00:25:08.000]  不要
[00:25:08.000 --> 00:25:11.000]  要將自己的肢體獻給神
[00:25:11.000 --> 00:25:14.000]  作義的用具
[00:25:14.000 --> 00:25:16.000]  不要獻給罪
[00:25:16.000 --> 00:25:18.000]  不要做不義的用具
[00:25:18.000 --> 00:25:20.000]  去做義的用具
[00:25:20.000 --> 00:25:22.000]  要將自己獻給神
[00:25:22.000 --> 00:25:24.000]  剛才我們也說到
[00:25:24.000 --> 00:25:26.000]  伊波拉那件事情
[00:25:26.000 --> 00:25:28.000]  現在死傷人數已經高達多少
[00:25:28.000 --> 00:25:30.000]  七千多人
[00:25:30.000 --> 00:25:32.000]  七千多人
[00:25:32.000 --> 00:25:36.000]  但是這件事這麼勒手的事
[00:25:36.000 --> 00:25:38.000]  製造了很多
[00:25:38.000 --> 00:25:43.000]  抗伊波拉的抗疫戰士在當中
[00:25:43.000 --> 00:25:46.000]  每年美國Time Magazine
[00:25:46.000 --> 00:25:48.000]  除了有一些回顧之外
[00:25:48.000 --> 00:25:51.000]  它也有一個Person of the Year
[00:25:51.000 --> 00:25:54.000]  叫做每年的年度風雲人物
[00:25:54.000 --> 00:25:56.000]  上年如果你有留意過
[00:25:56.000 --> 00:25:58.000]  上年的風雲人物就是姓方濟
[00:25:58.000 --> 00:26:00.000]  再之前就是奧巴馬
[00:26:00.000 --> 00:26:03.000]  通常過去所榮獲的
[00:26:03.000 --> 00:26:08.000]  他們都是那些很有名聲的人
[00:26:08.000 --> 00:26:10.000]  這次Time Magazine
[00:26:10.000 --> 00:26:13.000]  它頒發這個風雲人物
[00:26:13.000 --> 00:26:15.000]  2014年度的風雲人物
[00:26:15.000 --> 00:26:18.000]  給了這些伊波拉的戰士
[00:26:18.000 --> 00:26:20.000]  這些戰士
[00:26:20.000 --> 00:26:22.000]  你會想 當然是醫療人員
[00:26:22.000 --> 00:26:23.000]  不單止
[00:26:23.000 --> 00:26:24.000]  不單止有醫生
[00:26:24.000 --> 00:26:25.000]  不單止有護士
[00:26:25.000 --> 00:26:27.000]  當中令你稀奇的
[00:26:27.000 --> 00:26:30.000]  他們會頒發給那些
[00:26:30.000 --> 00:26:32.000]  開車的那些人
[00:26:32.000 --> 00:26:34.000]  開車的救傷隊人員
[00:26:34.000 --> 00:26:36.000]  再頒發給那些
[00:26:36.000 --> 00:26:39.000]  埋葬屍體的那些人
[00:26:39.000 --> 00:26:42.000]  所有在這個疫區
[00:26:42.000 --> 00:26:44.000]  能夠踏足
[00:26:44.000 --> 00:26:45.000]  他們不是當地人
[00:26:45.000 --> 00:26:47.000]  全部都是世界各地人
[00:26:47.000 --> 00:26:49.000]  這一班人
[00:26:49.000 --> 00:26:52.000]  都是可以榮獲風雲人物
[00:26:52.000 --> 00:26:55.000]  再看下去的時候
[00:26:55.000 --> 00:26:59.000]  原來其實當中有很多很多都是基督徒
[00:26:59.000 --> 00:27:00.000]  在訪問的時候
[00:27:00.000 --> 00:27:02.000]  在Time Magazine訪問的時候
[00:27:02.000 --> 00:27:04.000]  他們就在訪問當中告訴
[00:27:04.000 --> 00:27:05.000]  世界聽
[00:27:05.000 --> 00:27:07.000]  神的工作
[00:27:07.000 --> 00:27:08.000]  神怎樣感動他
[00:27:08.000 --> 00:27:11.000]  怎樣去給他那份勇敢
[00:27:11.000 --> 00:27:12.000]  給他那份勇氣
[00:27:12.000 --> 00:27:15.000]  進入這個疫區
[00:27:15.000 --> 00:27:16.000]  最後
[00:27:16.000 --> 00:27:18.000]  時代雜誌的結論就是說
[00:27:18.000 --> 00:27:19.000]  今天
[00:27:19.000 --> 00:27:20.000]  很多人
[00:27:20.000 --> 00:27:22.000]  安枕無憂
[00:27:22.000 --> 00:27:24.000]  昨晚你都睡得幾好
[00:27:24.000 --> 00:27:26.000]  你最多只是夜睡
[00:27:26.000 --> 00:27:28.000]  但你都睡得不錯
[00:27:28.000 --> 00:27:30.000]  他說這麼多人可以安枕無憂
[00:27:30.000 --> 00:27:32.000]  就是因為有這一班
[00:27:32.000 --> 00:27:33.000]  願意冒險
[00:27:33.000 --> 00:27:34.000]  堅持
[00:27:34.000 --> 00:27:36.000]  犧牲
[00:27:36.000 --> 00:27:41.000]  的抗疫波瀨戰士在當中
[00:27:41.000 --> 00:27:43.000]  2014
[00:27:43.000 --> 00:27:45.000]  風雲人物
[00:27:45.000 --> 00:27:49.000]  我相信神沒有要你做2015的風雲人物
[00:27:49.000 --> 00:27:52.000]  但今天神很清楚跟你說
[00:27:52.000 --> 00:27:54.000]  不要將你自己
[00:27:54.000 --> 00:27:56.000]  奉獻給罪
[00:27:56.000 --> 00:27:58.000]  將自己奉獻給神
[00:27:58.000 --> 00:28:00.000]  成為異的
[00:28:00.000 --> 00:28:02.000]  用具
[00:28:02.000 --> 00:28:04.000]  成為異的用具
[00:28:04.000 --> 00:28:07.000]  2015我相信神會使用你們這裡每一個人
[00:28:07.000 --> 00:28:09.000]  只要你願意
[00:28:09.000 --> 00:28:12.000]  將自己奉獻給神
[00:28:12.000 --> 00:28:14.000]  但怎樣
[00:28:14.000 --> 00:28:15.000]  神
[00:28:15.000 --> 00:28:18.000]  可以使用你呢
[00:28:18.000 --> 00:28:19.000]  神今天就會跟你說
[00:28:19.000 --> 00:28:22.000]  你要走出方舟
[00:28:22.000 --> 00:28:24.000]  立起
[00:28:24.000 --> 00:28:26.000]  你生命的
[00:28:26.000 --> 00:28:27.000]  回眸
[00:28:27.000 --> 00:28:31.000]  什麼意思啊
[00:28:31.000 --> 00:28:32.000]  意思就是說
[00:28:32.000 --> 00:28:35.000]  接下來還有幾天啊1月1號
[00:28:35.000 --> 00:28:36.000]  幾天啊
[00:28:36.000 --> 00:28:37.000]  直到1月1號
[00:28:37.000 --> 00:28:39.000]  在聖經來說的1月1號
[00:28:39.000 --> 00:28:41.000]  在舊約的聖經來說
[00:28:41.000 --> 00:28:43.000]  猶太人的1月1號
[00:28:43.000 --> 00:28:45.000]  跟我們的曆法不一樣
[00:28:45.000 --> 00:28:47.000]  他們好像我們中國人一樣
[00:28:47.000 --> 00:28:48.000]  他們有農曆
[00:28:48.000 --> 00:28:50.000]  就是他們猶太人的曆法
[00:28:50.000 --> 00:28:52.000]  他們的正月
[00:28:52.000 --> 00:28:54.000]  初一
[00:28:54.000 --> 00:28:57.000]  就是我們大概的三月四月左右
[00:28:57.000 --> 00:28:59.000]  在舊約聖經
[00:28:59.000 --> 00:29:01.000]  每逢到正月初一
[00:29:01.000 --> 00:29:03.000]  當你去查考這一日子的時候
[00:29:03.000 --> 00:29:04.000]  你就會發覺
[00:29:04.000 --> 00:29:07.000]  上帝就叫他的子民以色列人
[00:29:07.000 --> 00:29:09.000]  做一件很特別的事情
[00:29:09.000 --> 00:29:12.000]  好使他們去迎接這個新的一年的時候
[00:29:12.000 --> 00:29:14.000]  是更加的有力量
[00:29:14.000 --> 00:29:17.000]  更加的明白神的心意
[00:29:17.000 --> 00:29:19.000]  當中有很多
[00:29:19.000 --> 00:29:22.000]  我簡單的可以跟大家分享兩件事
[00:29:22.000 --> 00:29:23.000]  兩件事
[00:29:23.000 --> 00:29:25.000]  在正月初一
[00:29:25.000 --> 00:29:28.000]  神曉遇以色列人
[00:29:28.000 --> 00:29:30.000]  吩咐他的子民需要做
[00:29:30.000 --> 00:29:31.000]  就今天神
[00:29:31.000 --> 00:29:33.000]  也都藉著這個1月1號
[00:29:33.000 --> 00:29:35.000]  我們的曆法
[00:29:35.000 --> 00:29:36.000]  去告訴你
[00:29:36.000 --> 00:29:38.000]  你應該怎麼做
[00:29:38.000 --> 00:29:40.000]  以致你2015
[00:29:40.000 --> 00:29:43.000]  能夠成為以的用具
[00:29:43.000 --> 00:29:45.000]  有一個正月初一
[00:29:45.000 --> 00:29:48.000]  我們看到原來是在創世紀出來
[00:29:48.000 --> 00:29:50.000]  創世紀的第七章第八章
[00:29:50.000 --> 00:29:51.000]  告訴你
[00:29:51.000 --> 00:29:54.000]  當日正月初一發生什麼事
[00:29:54.000 --> 00:29:56.000]  就是原來是在
[00:29:56.000 --> 00:29:59.000]  羅亞的601歲的時候發生
[00:29:59.000 --> 00:30:01.000]  羅亞601歲
[00:30:01.000 --> 00:30:04.000]  發生什麼事
[00:30:04.000 --> 00:30:06.000]  當羅亞601歲正月初一的時候
[00:30:06.000 --> 00:30:08.000]  發生一件事
[00:30:08.000 --> 00:30:10.000]  我們要數一年之前
[00:30:10.000 --> 00:30:11.000]  600歲
[00:30:11.000 --> 00:30:13.000]  他600歲的時候發生什麼事
[00:30:13.000 --> 00:30:15.000]  在創世紀的第七章第六節
[00:30:15.000 --> 00:30:17.000]  這裡這樣說
[00:30:17.000 --> 00:30:19.000]  他說洪水淋到地上的時候
[00:30:19.000 --> 00:30:22.000]  羅亞剛好是600歲
[00:30:22.000 --> 00:30:24.000]  我不知道他生日日期幾號
[00:30:24.000 --> 00:30:26.000]  總之他剛剛是600歲
[00:30:26.000 --> 00:30:28.000]  洪水氾濫的時候
[00:30:28.000 --> 00:30:29.000]  洪水氾濫
[00:30:29.000 --> 00:30:31.000]  大兄姊妹
[00:30:31.000 --> 00:30:33.000]  洪水氾濫代表什麼
[00:30:33.000 --> 00:30:36.000]  代表神的審判
[00:30:36.000 --> 00:30:39.000]  但神是否要毀滅當時的世界
[00:30:39.000 --> 00:30:41.000]  我們知道絕對不是
[00:30:41.000 --> 00:30:43.000]  神是要清洗當時的罪惡
[00:30:43.000 --> 00:30:46.000]  更新當時的世代
[00:30:46.000 --> 00:30:49.000]  保護羅亞的一家
[00:30:49.000 --> 00:30:51.000]  第八章的時候
[00:30:51.000 --> 00:30:53.000]  讓我們看到這一節的聖經
[00:30:53.000 --> 00:30:55.000]  創世紀第八章
[00:30:55.000 --> 00:30:59.000]  羅亞等七日將甲子放出去
[00:30:59.000 --> 00:31:01.000]  甲子都沒有回來
[00:31:01.000 --> 00:31:03.000]  然後聖經就說
[00:31:03.000 --> 00:31:06.000]  在他601歲的時候
[00:31:06.000 --> 00:31:08.000]  剛剛過了一年
[00:31:08.000 --> 00:31:12.000]  就是正月初一的時候
[00:31:12.000 --> 00:31:14.000]  發生什麼事
[00:31:14.000 --> 00:31:16.000]  地上的水都乾了
[00:31:16.000 --> 00:31:18.000]  羅亞的動作就是
[00:31:18.000 --> 00:31:20.000]  在這個方舟那裡
[00:31:20.000 --> 00:31:22.000]  打開方舟的蓋走出來
[00:31:22.000 --> 00:31:31.000]  看到的是地面已經乾了
[00:31:31.000 --> 00:31:35.000]  正月初一神吩咐羅亞
[00:31:35.000 --> 00:31:39.000]  打開你的蓋走出方舟
[00:31:39.000 --> 00:31:42.000]  2014年你在方舟裡面
[00:31:42.000 --> 00:31:46.000]  你知道嗎?大兄姊妹
[00:31:46.000 --> 00:31:51.000]  你可能沒時間回顧你自己2014年
[00:31:51.000 --> 00:31:53.000]  你太忙
[00:31:53.000 --> 00:31:55.000]  但如果有些事仍然扯著你自己
[00:31:55.000 --> 00:31:59.000]  仍然在你的心裡面刺痛著你自己
[00:31:59.000 --> 00:32:00.000]  有些仇苦
[00:32:00.000 --> 00:32:02.000]  有些過不去的事
[00:32:02.000 --> 00:32:03.000]  解決不了的事情
[00:32:03.000 --> 00:32:06.000]  很多的失敗
[00:32:06.000 --> 00:32:08.000]  其實神今天跟你說
[00:32:08.000 --> 00:32:12.000]  祂已經用方舟在2014年保護了你
[00:32:12.000 --> 00:32:14.000]  你要出來的了
[00:32:14.000 --> 00:32:15.000]  你說不是啊
[00:32:15.000 --> 00:32:17.000]  我今年真的很失敗
[00:32:17.000 --> 00:32:18.000]  很messy
[00:32:18.000 --> 00:32:21.000]  很老套 很糟蹋
[00:32:21.000 --> 00:32:23.000]  關係又不好
[00:32:23.000 --> 00:32:26.000]  But it could be even worse
[00:32:26.000 --> 00:32:29.000]  你今天能夠坐在這裡
[00:32:29.000 --> 00:32:31.000]  神告訴你
[00:32:31.000 --> 00:32:32.000]  祂2014年
[00:32:32.000 --> 00:32:35.000]  祂用方舟保護了你
[00:32:35.000 --> 00:32:36.000]  你出來吧
[00:32:36.000 --> 00:32:37.000]  你出來的時候
[00:32:37.000 --> 00:32:40.000]  你就會見到一個全新的一年
[00:32:40.000 --> 00:32:41.000]  1月1號
[00:32:41.000 --> 00:32:43.000]  打開方舟的蓋
[00:32:43.000 --> 00:32:46.000]  你會見到又寬又闊的路
[00:32:46.000 --> 00:32:47.000]  神為你安排
[00:32:47.000 --> 00:32:49.000]  每個人的路都不同
[00:32:49.000 --> 00:32:52.000]  但你必須要走出來
[00:32:52.000 --> 00:32:58.000]  不要躲在方舟裡不敢出來
[00:32:58.000 --> 00:33:01.000]  第二次我們見到正月初一
[00:33:01.000 --> 00:33:04.000]  是在聖經的出埃及記
[00:33:04.000 --> 00:33:07.000]  在出埃及記第40章第二節
[00:33:07.000 --> 00:33:08.000]  他這樣說
[00:33:08.000 --> 00:33:09.000]  我們一起讀好嗎
[00:33:09.000 --> 00:33:11.000]  這一次聖經
[00:33:11.000 --> 00:33:14.000]  耶和華告訴摩西說
[00:33:14.000 --> 00:33:17.000]  正月初一你要把會幕的帳幕
[00:33:17.000 --> 00:33:19.000]  豎立起來
[00:33:19.000 --> 00:33:23.000]  當時就有雲彩遮蓋會幕
[00:33:23.000 --> 00:33:29.000]  耶和華的榮耀就充滿了帳幕
[00:33:29.000 --> 00:33:31.000]  正月初一
[00:33:31.000 --> 00:33:35.000]  神叫摩西做什麼
[00:33:35.000 --> 00:33:39.000]  神叫摩西立起會幕
[00:33:39.000 --> 00:33:40.000]  會幕是什麼
[00:33:40.000 --> 00:33:42.000]  弟兄姊妹
[00:33:42.000 --> 00:33:47.000]  會幕是不是你去露營的帳幕
[00:33:47.000 --> 00:33:49.000]  不是
[00:33:49.000 --> 00:33:52.000]  大家都知道當以色列人在曠野裡漂流的時候
[00:33:52.000 --> 00:33:55.000]  神叫他們建造的一個地方
[00:33:55.000 --> 00:33:59.000]  這個地方是神和人同在的地方
[00:33:59.000 --> 00:34:06.000]  是人和神相遇的地方
[00:34:06.000 --> 00:34:08.000]  2015
[00:34:08.000 --> 00:34:12.000]  神說你需要立起你的會幕
[00:34:12.000 --> 00:34:15.000]  你生命的會幕
[00:34:15.000 --> 00:34:18.000]  會幕不單止是讓你去敬拜神
[00:34:18.000 --> 00:34:21.000]  會幕是要讓你身邊的人
[00:34:21.000 --> 00:34:24.000]  在你的身上見到神的同在
[00:34:24.000 --> 00:34:31.000]  體會到神對你的帶領
[00:34:31.000 --> 00:34:35.000]  在2015的時候你需要去建立
[00:34:35.000 --> 00:34:37.000]  立起你的會幕
[00:34:37.000 --> 00:34:38.000]  你說什麼意思
[00:34:38.000 --> 00:34:42.000]  是不是靈修讀經祈禱
[00:34:42.000 --> 00:34:46.000]  yes or no
[00:34:46.000 --> 00:34:47.000]  你說no
[00:34:47.000 --> 00:34:49.000]  好啊2015不用靈修了
[00:34:49.000 --> 00:34:51.000]  我不是這麼說
[00:34:51.000 --> 00:34:52.000]  我的意思是說
[00:34:52.000 --> 00:34:57.000]  當然我們每一天的生命是基於神的話語
[00:34:57.000 --> 00:34:59.000]  但當我們去做這個記載
[00:34:59.000 --> 00:35:01.000]  當我們去做這個門訓的時候
[00:35:01.000 --> 00:35:04.000]  我們都探討到底什麼是靈修
[00:35:04.000 --> 00:35:07.000]  原來發覺每天的靈修不單止是你看完一些東西
[00:35:07.000 --> 00:35:10.000]  然後看看有沒有什麼得著
[00:35:10.000 --> 00:35:15.000]  因為你通常看完一些東西都不會有什麼得著
[00:35:15.000 --> 00:35:16.000]  或者你要很出力
[00:35:16.000 --> 00:35:19.000]  你才想得到和你有什麼關係
[00:35:19.000 --> 00:35:22.000]  但其實我們就說生命的靈修
[00:35:22.000 --> 00:35:29.000]  你生命的會幕的材料是什麼
[00:35:29.000 --> 00:35:32.000]  就是你生命每一個的環節
[00:35:32.000 --> 00:35:37.000]  就是你早上中午黃昏晚上
[00:35:37.000 --> 00:35:41.000]  這個就是你自己的材料
[00:35:41.000 --> 00:35:46.000]  你不需要再看什麼文章去嘗試有什麼得著
[00:35:46.000 --> 00:35:49.000]  你看回你自己的一天就行了
[00:35:49.000 --> 00:35:54.000]  為什麼你不可以看回自己的一天覺得沒有神呢
[00:35:54.000 --> 00:35:56.000]  所以你靈修的時候
[00:35:56.000 --> 00:35:59.000]  你放下你的時間交給神的時候
[00:35:59.000 --> 00:36:01.000]  你要想的是什麼
[00:36:01.000 --> 00:36:04.000]  不是再拿些什麼出來看
[00:36:04.000 --> 00:36:08.000]  是只需要你思想你今天見不見到神
[00:36:08.000 --> 00:36:11.000]  在哪一個環節見到神
[00:36:11.000 --> 00:36:13.000]  你被老闆罵你今天很不開心
[00:36:13.000 --> 00:36:15.000]  這個就是你的環節
[00:36:15.000 --> 00:36:22.000]  觸動你的事情就是每一天你需要靈修的題材
[00:36:22.000 --> 00:36:23.000]  其實不需要多
[00:36:23.000 --> 00:36:25.000]  每天一件事已經很足夠
[00:36:25.000 --> 00:36:29.000]  每一件事你一年有多少件事
[00:36:29.000 --> 00:36:34.000]  你就會有365件事可以在你生命當中見到神
[00:36:34.000 --> 00:36:38.000]  2015最後的一天你就有365件事
[00:36:38.000 --> 00:36:40.000]  2016最後的一天
[00:36:40.000 --> 00:36:42.000]  如果你每天寫一件事
[00:36:42.000 --> 00:36:44.000]  你在那件事見到神
[00:36:44.000 --> 00:36:46.000]  你會有多少件事
[00:36:46.000 --> 00:36:47.000]  我的數學不是很好
[00:36:47.000 --> 00:36:50.000]  起碼我知道有七百多件事
[00:36:50.000 --> 00:36:53.000]  三年呢
[00:36:53.000 --> 00:36:56.000]  如果你三年每一天寫一寫一寫
[00:36:56.000 --> 00:36:58.000]  只有一件你見到神的事
[00:36:58.000 --> 00:37:03.000]  你會有一千多件事
[00:37:03.000 --> 00:37:05.000]  為什麼我們說我們門徒訓練
[00:37:05.000 --> 00:37:08.000]  我們去認識神
[00:37:08.000 --> 00:37:12.000]  幾年間你可以做一個Disciple
[00:37:12.000 --> 00:37:15.000]  為什麼你幾年間可以去帶一個初信者
[00:37:15.000 --> 00:37:18.000]  因為不是你對聖經有多少的認識
[00:37:18.000 --> 00:37:26.000]  而是你對自己的生命有一個全新的詮釋
[00:37:26.000 --> 00:37:30.000]  2015你需要立起你的會幕
[00:37:30.000 --> 00:37:32.000]  因為你在曠野當中
[00:37:32.000 --> 00:37:34.000]  沒有會幕的時候
[00:37:34.000 --> 00:37:37.000]  你見不到雲柱 火柱
[00:37:37.000 --> 00:37:40.000]  但如果你立起你的會幕的時候
[00:37:40.000 --> 00:37:43.000]  你見到的是耶穌基督十字架
[00:37:43.000 --> 00:37:46.000]  每一天帶領著你
[00:37:46.000 --> 00:37:50.000]  不要再在世界上迷失
