
[00:00:00.000 --> 00:00:10.000]  切索羅尼加教會是馬其頓的首都
[00:24:25.000 --> 00:24:28.000]  剛才我提到這間教會
[00:24:28.000 --> 00:24:32.000]  教育宣導會屯門堂的教會
[00:24:32.000 --> 00:24:36.000]  他們十二年之間增長了一千人
[00:24:36.000 --> 00:24:40.000]  就是他們願意做一些服事
[00:24:40.000 --> 00:24:43.000]  外展的服事
[00:24:43.000 --> 00:24:46.000]  願意關心一些有需要的人
[00:24:46.000 --> 00:24:50.000]  我們都看到我們教會有這些優勢
[00:24:50.000 --> 00:24:53.000]  盼望我們都把握這些優勢
[00:24:53.000 --> 00:24:56.000]  我們弟兄姊妹可以同心
[00:24:56.000 --> 00:24:58.000]  來一起努力
[00:24:58.000 --> 00:25:03.000]  去接觸我們社福健康中心
[00:25:03.000 --> 00:25:05.000]  或者是學前的家長
[00:25:05.000 --> 00:25:09.000]  其實學前團契都有十幾位家長
[00:25:09.000 --> 00:25:13.000]  參加團契
[00:25:13.000 --> 00:25:16.000]  有少部份都在我們的教會
[00:25:16.000 --> 00:25:18.000]  所以這些機會
[00:25:18.000 --> 00:25:21.000]  盼望我們都能夠去珍惜
[00:25:21.000 --> 00:25:22.000]  去把握
[00:25:22.000 --> 00:25:24.000]  我們同神來同宮
[00:25:24.000 --> 00:25:27.000]  彰顯主的大能
[00:25:27.000 --> 00:25:30.000]  之前提到不同的服務
[00:25:30.000 --> 00:25:32.000]  都是給我們有機會
[00:25:32.000 --> 00:25:37.000]  來接觸我們所服事的群體
[00:25:37.000 --> 00:25:42.000]  同樣弟兄姊妹都有一些未信的親友
[00:25:42.000 --> 00:25:44.000]  我們亦都有宣傳
[00:25:44.000 --> 00:25:47.000]  香港教會整體
[00:25:47.000 --> 00:25:49.000]  在政府大球場
[00:25:49.000 --> 00:25:54.000]  有一個「主愛臨香江」的福音成會
[00:25:54.000 --> 00:25:58.000]  就在十一月三十日至十二月三日
[00:25:58.000 --> 00:26:01.000]  四日七場的報道會
[00:26:01.000 --> 00:26:04.000]  盼望大家都是把握這些機會
[00:26:04.000 --> 00:26:06.000]  去邀請親友
[00:26:06.000 --> 00:26:08.000]  把我們的服務對象
[00:26:08.000 --> 00:26:10.000]  來參與其中
[00:26:10.000 --> 00:26:12.000]  讓我們有機會去認識
[00:26:12.000 --> 00:26:15.000]  這位那麼愛我們的神
[00:26:15.000 --> 00:26:17.000]  鐵撒萊尼加教會
[00:26:17.000 --> 00:26:19.000]  是一所無犯的教會
[00:26:19.000 --> 00:26:22.000]  因著主愛激勵
[00:26:22.000 --> 00:26:26.000]  他們很努力去傳揚福音
[00:26:26.000 --> 00:26:27.000]  他們的生命
[00:26:27.000 --> 00:26:29.000]  就是因為擁有耶穌
[00:26:29.000 --> 00:26:32.000]  信靠真道
[00:26:32.000 --> 00:26:37.000]  並能夠毀身參與侍奉熱切的服事
[00:26:37.000 --> 00:26:40.000]  納下美好的榜樣
[00:26:40.000 --> 00:26:43.000]  他們充滿信心、愛心
[00:26:43.000 --> 00:26:46.000]  盼望來到去侍奉神
[00:26:46.000 --> 00:26:49.000]  我們實在為著他們去感恩
[00:26:49.000 --> 00:26:52.000]  盼望他們美好的榜樣
[00:26:52.000 --> 00:26:55.000]  成為我們眾人的激勵
[00:26:55.000 --> 00:26:58.000]  我們同心圖告
[00:27:02.000 --> 00:27:04.000]  非常感謝你
[00:27:04.000 --> 00:27:06.000]  納下你寶貴的聖語
[00:27:06.000 --> 00:27:09.000]  讓我們看到鐵撒萊尼加教會
[00:27:09.000 --> 00:27:12.000]  他們雖然信了不久
[00:27:12.000 --> 00:27:15.000]  他們帶著主的能力
[00:27:15.000 --> 00:27:19.000]  滿有信心、愛心、盼望
[00:27:19.000 --> 00:27:23.000]  來到服侍去傳講好消息
[00:27:23.000 --> 00:27:27.000]  願主的靈同樣引導我們眾人
[00:27:27.000 --> 00:27:33.000]  使我們同心更愛您、愛別人
[00:27:33.000 --> 00:27:37.000]  保佑我們成為福音的管道
[00:27:37.000 --> 00:27:40.000]  讓更多人可以來到您的根前
[00:27:40.000 --> 00:27:44.000]  去尊崇您、榮耀您
[00:27:44.000 --> 00:27:45.000]  以上祈禱
[00:27:45.000 --> 00:27:47.000]  奉著耶穌基督的名
[00:27:47.000 --> 00:27:48.000]  阿門
