
[00:00:00.000 --> 00:00:02.000]  講到之前一起祈禱
[00:22:38.000 --> 00:22:41.000]  更不善於直接表達對父母的愛
[00:22:41.000 --> 00:22:47.000]  尤其對於記憶中的總是辛苦工作
[00:22:47.000 --> 00:22:49.000]  卻又沉默寡言的爸爸
[00:22:49.000 --> 00:22:51.000]  我們更是如此
[00:22:51.000 --> 00:22:56.000]  請讓我們從今年的父親節開始
[00:22:56.000 --> 00:22:59.000]  學習用行動去表達我們對爸爸的愛
[00:22:59.000 --> 00:23:02.000]  透過一張貼身的小卡片
[00:23:02.000 --> 00:23:04.000]  傳達我們的感謝
[00:23:04.000 --> 00:23:06.000]  透過一雙溫暖的雙手
[00:23:06.000 --> 00:23:09.000]  讓信氣傳達我們的愛
[00:23:09.000 --> 00:23:13.000]  更重要的是多陪爸爸媽媽
[00:23:13.000 --> 00:23:14.000]  爸爸說說話
[00:23:14.000 --> 00:23:17.000]  讓爸爸佈滿皺紋的艱苦臉上
[00:23:17.000 --> 00:23:20.000]  也能露出幸福的一抹微笑
[00:23:20.000 --> 00:23:23.000]  這才是兒女一生的心安
[00:23:23.000 --> 00:23:32.000]  祝天下的爸爸父親節健康快樂
[00:23:35.000 --> 00:23:37.000]  結束祈禱
[00:24:04.000 --> 00:24:04.500]  嗯
