
[00:00:00.000 --> 00:00:09.000]  飲宴已經成為今天人類社會 社交的一種 差不多是必要的活動
[00:23:09.000 --> 00:23:11.000]  喬布斯Steve Jobs
[00:23:11.000 --> 00:23:13.000]  現在我們所有
[00:23:13.000 --> 00:23:15.000]  用電腦
[00:23:15.000 --> 00:23:17.000]  所有的人都要
[00:23:17.000 --> 00:23:19.000]  敬拜Steve Jobs的貢獻
[00:23:19.000 --> 00:23:21.000]  他完全擺脫了
[00:23:21.000 --> 00:23:23.000]  所謂社會主流裡的
[00:23:23.000 --> 00:23:25.000]  一切規定了的
[00:23:25.000 --> 00:23:27.000]  模式來生活的一個人
[00:23:27.000 --> 00:23:29.000]  他不讀完成大學
[00:23:29.000 --> 00:23:31.000]  但他不是沒有前途
[00:23:31.000 --> 00:23:33.000]  他成為
[00:23:33.000 --> 00:23:35.000]  他雖然去世了
[00:23:35.000 --> 00:23:37.000]  但他成為世界上
[00:23:37.000 --> 00:23:39.000]  最有錢的人
[00:23:39.000 --> 00:23:41.000]  Bill Gates
[00:23:41.000 --> 00:23:45.000]  是另類的
[00:23:45.000 --> 00:23:47.000]  他另類
[00:23:47.000 --> 00:23:49.000]  是被人排斥的
[00:23:49.000 --> 00:23:51.000]  被人奪走
[00:23:51.000 --> 00:23:53.000]  被人趕走
[00:23:53.000 --> 00:23:55.000]  又佔股份
[00:23:55.000 --> 00:23:57.000]  他就是很慘的人
[00:23:57.000 --> 00:23:59.000]  但他是一種
[00:23:59.000 --> 00:24:01.000]  相當有自我轉化的人
[00:24:01.000 --> 00:24:03.000]  很特別
[00:24:03.000 --> 00:24:05.000]  另外
[00:24:05.000 --> 00:24:07.000]  紀勤
[00:24:07.000 --> 00:24:09.000]  他提出一個
[00:24:09.000 --> 00:24:11.000]  令我很驚訝的答案
[00:24:11.000 --> 00:24:13.000]  就是耶穌基督
[00:24:13.000 --> 00:24:17.000]  耶穌基督是顛覆性
[00:24:17.000 --> 00:24:19.000]  主流文化的一個人
[00:24:19.000 --> 00:24:21.000]  對當時的文化生活
[00:24:21.000 --> 00:24:23.000]  他完全是擺出
[00:24:23.000 --> 00:24:25.000]  一種挑戰
[00:24:25.000 --> 00:24:27.000]  對建制的人挑戰
[00:24:27.000 --> 00:24:29.000]  指出新的道德標準
[00:24:29.000 --> 00:24:33.000]  比如說耶穌說
[00:24:33.000 --> 00:24:35.000]  不以牙還牙
[00:24:35.000 --> 00:24:37.000]  反而以善成惡
[00:24:37.000 --> 00:24:39.000]  並且要愛人如己
[00:24:39.000 --> 00:24:41.000]  這些就是和主流
[00:24:41.000 --> 00:24:43.000]  你不報仇非君子
[00:24:43.000 --> 00:24:45.000]  這些思維是不是相反呢
[00:24:45.000 --> 00:24:47.000]  還有很特別的
[00:24:47.000 --> 00:24:49.000]  今日我們香港
[00:24:49.000 --> 00:24:51.000]  嘈吵到最低工資
[00:24:51.000 --> 00:24:53.000]  爭論裏面
[00:24:53.000 --> 00:24:55.000]  每個人都說長短時間
[00:24:55.000 --> 00:24:57.000]  但耶穌
[00:24:57.000 --> 00:24:59.000]  發工資給那些
[00:24:59.000 --> 00:25:01.000]  在葡萄園裏面那些散工
[00:25:01.000 --> 00:25:05.000]  不是以他工作
[00:25:05.000 --> 00:25:07.000]  長短先後
[00:25:07.000 --> 00:25:09.000]  來計算
[00:25:09.000 --> 00:25:11.000]  你說耶穌是不是顛覆
[00:25:11.000 --> 00:25:13.000]  今日香港社會
[00:25:13.000 --> 00:25:15.000]  這樣的思維呢
[00:25:15.000 --> 00:25:17.000]  耶穌所提出來的
[00:25:17.000 --> 00:25:19.000]  千個百福全部是
[00:25:19.000 --> 00:25:21.000]  調轉世界的一套思維
[00:25:21.000 --> 00:25:23.000]  所以
[00:25:23.000 --> 00:25:25.000]  畢得生這位靈修學家
[00:25:25.000 --> 00:25:29.000]  Eugene Peterson
[00:25:29.000 --> 00:25:31.000]  他寫了一本書叫
[00:25:31.000 --> 00:25:33.000]  Subversive Spirituality
[00:25:33.000 --> 00:25:35.000]  顛覆性的靈性
[00:25:35.000 --> 00:25:37.000]  是耶穌提出來的
[00:25:37.000 --> 00:25:41.000]  但對當時的建制
[00:25:41.000 --> 00:25:43.000]  當權派是不喜悅的
[00:25:43.000 --> 00:25:45.000]  不接受的
[00:25:45.000 --> 00:25:47.000]  所以當時那些人是怕耶穌十字架
[00:25:47.000 --> 00:25:49.000]  要趕走他
[00:25:49.000 --> 00:25:51.000]  踢死他 踩他
[00:25:51.000 --> 00:25:53.000]  以致耶穌
[00:25:53.000 --> 00:25:55.000]  不得善終
[00:25:55.000 --> 00:25:59.000]  不過
[00:25:59.000 --> 00:26:01.000]  紀勤說
[00:26:01.000 --> 00:26:03.000]  跟著耶穌的運動之後
[00:26:03.000 --> 00:26:05.000]  整個基督教
[00:26:05.000 --> 00:26:07.000]  發展出來的是什麼呢
[00:26:07.000 --> 00:26:09.000]  他身後
[00:26:09.000 --> 00:26:11.000]  這些價值理論
[00:26:11.000 --> 00:26:13.000]  是發揚光大的
[00:26:13.000 --> 00:26:19.000]  我覺得這位社會分析家
[00:26:19.000 --> 00:26:21.000]  真是一眾此的
[00:26:21.000 --> 00:26:23.000]  始終我們今天
[00:26:23.000 --> 00:26:25.000]  雖然信了主很久的人
[00:26:25.000 --> 00:26:27.000]  但有很可能
[00:26:27.000 --> 00:26:29.000]  我們的思維仍然是屬於這個
[00:26:29.000 --> 00:26:31.000]  世界的 現界的
[00:26:31.000 --> 00:26:33.000]  價值為主
[00:26:33.000 --> 00:26:37.000]  看人 看事物 量度
[00:26:37.000 --> 00:26:39.000]  看人面 看標準
[00:26:39.000 --> 00:26:41.000]  你有沒有錢 你有沒有價值
[00:26:41.000 --> 00:26:43.000]  你有什麼學問
[00:26:43.000 --> 00:26:45.000]  來看你
[00:26:45.000 --> 00:26:49.000]  我很記得
[00:26:49.000 --> 00:26:51.000]  很多年前我去我舅母的教會講道
[00:26:51.000 --> 00:26:53.000]  講完之後
[00:26:53.000 --> 00:26:55.000]  她說 立華我請你吃飯
[00:26:55.000 --> 00:26:57.000]  好 我上了她的車
[00:26:57.000 --> 00:26:59.000]  她還沒開車之前拍我的大腿
[00:26:59.000 --> 00:27:01.000]  因為是舅母
[00:27:01.000 --> 00:27:05.000]  拍她兒子的大腿也無所謂
[00:27:05.000 --> 00:27:07.000]  現在跟我說
[00:27:07.000 --> 00:27:09.000]  華佗她用我的乳名
[00:27:09.000 --> 00:27:11.000]  華佗 我以前很看不起你
[00:27:11.000 --> 00:27:17.000]  因為我會考不及格
[00:27:17.000 --> 00:27:19.000]  我很壞
[00:27:19.000 --> 00:27:21.000]  又不是叻 又不是什麼
[00:27:21.000 --> 00:27:23.000]  反而我的表哥
[00:27:23.000 --> 00:27:25.000]  那些個個都讀大學
[00:27:25.000 --> 00:27:27.000]  又做律師
[00:27:27.000 --> 00:27:29.000]  又做什麼 做什麼 籌生意
[00:27:29.000 --> 00:27:31.000]  她看不起我 做傳道更加看不起我
[00:27:33.000 --> 00:27:35.000]  她說 對不起
[00:27:35.000 --> 00:27:37.000]  我以前看錯了你
[00:27:37.000 --> 00:27:39.000]  我心裡面想
[00:27:39.000 --> 00:27:41.000]  因為我現在是建造神樂園的
[00:27:41.000 --> 00:27:43.000]  副院長
[00:27:43.000 --> 00:27:45.000]  你要看得起我 是不是
[00:27:45.000 --> 00:27:47.000]  你看看我
[00:27:47.000 --> 00:27:49.000]  人是以崗位
[00:27:49.000 --> 00:27:51.000]  來去定奪一個人的價值
[00:27:51.000 --> 00:27:57.000]  你看到嗎 你做什麼
[00:27:57.000 --> 00:27:59.000]  所以現在很多公司
[00:27:59.000 --> 00:28:01.000]  小公司
[00:28:01.000 --> 00:28:03.000]  什麼部門的經理
[00:28:03.000 --> 00:28:05.000]  其實你都是一個
[00:28:05.000 --> 00:28:07.000]  boy那種工作
[00:28:07.000 --> 00:28:11.000]  office boy那種工作
[00:28:11.000 --> 00:28:15.000]  什麼助理
[00:28:15.000 --> 00:28:17.000]  現在這個社會在騙你
[00:28:17.000 --> 00:28:21.000]  你只不過做個小職員
[00:28:21.000 --> 00:28:23.000]  你又是經理
[00:28:23.000 --> 00:28:25.000]  發張卡給人都叫經理
[00:28:25.000 --> 00:28:27.000]  這裡有很多經理
[00:28:27.000 --> 00:28:29.000]  但你的薪水很低
[00:28:31.000 --> 00:28:33.000]  這個就是錯誤的價值
[00:28:33.000 --> 00:28:35.000]  的系統
[00:28:35.000 --> 00:28:37.000]  我們跟著大隊走
[00:28:37.000 --> 00:28:41.000]  我們的習慣
[00:28:41.000 --> 00:28:43.000]  我們的思維
[00:28:43.000 --> 00:28:45.000]  我們選擇生活的方式
[00:28:45.000 --> 00:28:47.000]  完全是
[00:28:47.000 --> 00:28:49.000]  跟大隊走
[00:28:49.000 --> 00:28:53.000]  你得到一時的方便
[00:28:53.000 --> 00:28:55.000]  舒適 一時之快
[00:28:55.000 --> 00:28:59.000]  很多人的
[00:28:59.000 --> 00:29:01.000]  滿足都是一時之快
[00:29:01.000 --> 00:29:03.000]  去掠奪
[00:29:03.000 --> 00:29:05.000]  是不是
[00:29:05.000 --> 00:29:07.000]  被抓到香港
[00:29:07.000 --> 00:29:09.000]  綁架
[00:29:09.000 --> 00:29:11.000]  第一個犯
[00:29:11.000 --> 00:29:13.000]  現在香港人很驚訝
[00:29:13.000 --> 00:29:15.000]  說他平時是一個很乖的人
[00:29:15.000 --> 00:29:17.000]  很好的
[00:29:17.000 --> 00:29:19.000]  不知道為什麼突然間會
[00:29:19.000 --> 00:29:21.000]  覺得很驚訝
[00:29:21.000 --> 00:29:23.000]  會成為綁匪
[00:29:23.000 --> 00:29:25.000]  人就是一時的貪念
[00:29:27.000 --> 00:29:29.000]  可以是貪玩
[00:29:29.000 --> 00:29:31.000]  不過現在怎樣
[00:29:31.000 --> 00:29:33.000]  將來的結局是怎樣
[00:29:33.000 --> 00:29:35.000]  還要等很久
[00:29:35.000 --> 00:29:37.000]  人很多時候就是這樣
[00:29:37.000 --> 00:29:41.000]  意志上不夠堅定
[00:29:41.000 --> 00:29:45.000]  今天這篇訊息
[00:29:45.000 --> 00:29:47.000]  就是要你判別你自己
[00:29:47.000 --> 00:29:49.000]  真是屬靈的基督徒嗎
[00:29:49.000 --> 00:29:53.000]  你來了信耶穌這麼多年
[00:29:53.000 --> 00:29:55.000]  你的思維
[00:29:55.000 --> 00:29:57.000]  是不是仍然是世界那一套
[00:29:57.000 --> 00:30:01.000]  離開教會沒有人知道你的世界
[00:30:01.000 --> 00:30:03.000]  你的生活方式是怎樣
[00:30:03.000 --> 00:30:05.000]  你回來可能扮好屬靈
[00:30:05.000 --> 00:30:07.000]  又查經
[00:30:07.000 --> 00:30:09.000]  又帶敬拜隊
[00:30:09.000 --> 00:30:11.000]  我見到很多敬拜隊
[00:30:11.000 --> 00:30:13.000]  講完之後帶完敬拜隊出去
[00:30:13.000 --> 00:30:15.000]  去喝咖啡
[00:30:15.000 --> 00:30:17.000]  去聊天
[00:30:17.000 --> 00:30:19.000]  講粗口
[00:30:19.000 --> 00:30:21.000]  我都聽過
[00:30:21.000 --> 00:30:23.000]  這樣就叫敬拜隊
[00:30:25.000 --> 00:30:27.000]  但我看到表面現象
[00:30:27.000 --> 00:30:29.000]  我是不會絕對認同的
[00:30:29.000 --> 00:30:35.000]  正確的標準就是
[00:30:35.000 --> 00:30:37.000]  神的道路和意念
[00:30:37.000 --> 00:30:39.000]  神的價值
[00:30:39.000 --> 00:30:41.000]  比別人的評價高很多
[00:30:41.000 --> 00:30:45.000]  因為神的審判標準
[00:30:45.000 --> 00:30:47.000]  不是根據人的系統
[00:30:47.000 --> 00:30:51.000]  是根據神自己的公義
[00:30:53.000 --> 00:30:55.000]  正確、正直
[00:30:55.000 --> 00:30:57.000]  誠信的標準
[00:30:57.000 --> 00:30:59.000]  去判定一個人
[00:30:59.000 --> 00:31:03.000]  你是一個表裡不一的人嗎
[00:31:03.000 --> 00:31:07.000]  還是表裡一致的一個誠信正直的人呢
[00:31:07.000 --> 00:31:11.000]  在香港現在整個社會的風氣
[00:31:11.000 --> 00:31:15.000]  都是沒有誠信的
[00:31:15.000 --> 00:31:19.000]  基督徒是不是應該走一條窄路
[00:31:19.000 --> 00:31:21.000]  走誠信
[00:31:21.000 --> 00:31:23.000]  不過你是沒得好死的
[00:31:23.000 --> 00:31:25.000]  你一定會被人排擠
[00:31:25.000 --> 00:31:29.000]  你在辦公室裡面
[00:31:29.000 --> 00:31:31.000]  你更加感激一些
[00:31:31.000 --> 00:31:33.000]  你就會被人排擠
[00:31:33.000 --> 00:31:35.000]  你的辦公室政治
[00:31:35.000 --> 00:31:37.000]  就會把你推到一旁
[00:31:37.000 --> 00:31:39.000]  你可能就是下一個
[00:31:39.000 --> 00:31:41.000]  被解僱的受害者
[00:31:41.000 --> 00:31:43.000]  今天是很難的
[00:31:43.000 --> 00:31:49.000]  生活裡面的選取
[00:31:49.000 --> 00:31:51.000]  你就會站在這些十字路口裡面
[00:31:51.000 --> 00:31:55.000]  但是記得
[00:31:55.000 --> 00:31:57.000]  慢慢如果我們沒有正確的思維
[00:31:57.000 --> 00:31:59.000]  自己的一種
[00:31:59.000 --> 00:32:01.000]  考慮神的道路
[00:32:01.000 --> 00:32:05.000]  你就會慢慢像保羅所說
[00:32:05.000 --> 00:32:07.000]  樂慣了良心
[00:32:07.000 --> 00:32:09.000]  銷毀了
[00:32:09.000 --> 00:32:11.000]  你慢慢麻木了
[00:32:11.000 --> 00:32:13.000]  所以你就不會
[00:32:13.000 --> 00:32:15.000]  有獨立的判斷能力
[00:32:15.000 --> 00:32:17.000]  只是跟隨大隊
[00:32:19.000 --> 00:32:21.000]  但是神說你立刻
[00:32:21.000 --> 00:32:23.000]  止絕這種思維
[00:32:23.000 --> 00:32:25.000]  你要快點來親近我
[00:32:25.000 --> 00:32:27.000]  並且
[00:32:27.000 --> 00:32:29.000]  來到我面前來與我相近
[00:32:29.000 --> 00:32:31.000]  人性的軟弱是什麼
[00:32:31.000 --> 00:32:33.000]  人性就是拖延
[00:32:33.000 --> 00:32:35.000]  等著先
[00:32:35.000 --> 00:32:37.000]  這種態度
[00:32:37.000 --> 00:32:39.000]  很容易
[00:32:39.000 --> 00:32:41.000]  我們錯失了機會
[00:32:41.000 --> 00:32:43.000]  回不去
[00:32:43.000 --> 00:32:45.000]  所以葛培里博士
[00:32:45.000 --> 00:32:47.000]  在他講道
[00:32:47.000 --> 00:32:49.000]  他永遠都有一句
[00:32:49.000 --> 00:32:51.000]  你可能永遠不會再有機會
[00:32:51.000 --> 00:32:53.000]  快來悔改歸向神
[00:32:53.000 --> 00:32:55.000]  人生危機
[00:32:55.000 --> 00:32:57.000]  隨時會發生
[00:32:57.000 --> 00:32:59.000]  你不知哪一刻你會死亡
[00:32:59.000 --> 00:33:01.000]  兩星期前我教會
[00:33:01.000 --> 00:33:03.000]  有位弟兄在WhatsApp
[00:33:03.000 --> 00:33:05.000]  立刻發一個急電給我們
[00:33:05.000 --> 00:33:07.000]  他說我差不多
[00:33:07.000 --> 00:33:09.000]  十五分鐘前就死了
[00:33:09.000 --> 00:33:11.000]  他在威爾斯院工作
[00:33:11.000 --> 00:33:13.000]  下班之後
[00:33:13.000 --> 00:33:15.000]  他就下班
[00:33:15.000 --> 00:33:17.000]  那個時候
[00:33:17.000 --> 00:33:19.000]  突然有一輛七人車
[00:33:19.000 --> 00:33:21.000]  向他直衝過來
[00:33:21.000 --> 00:33:23.000]  他好在他自己
[00:33:23.000 --> 00:33:25.000]  不知為何有一種推力
[00:33:25.000 --> 00:33:27.000]  他就立刻向前
[00:33:27.000 --> 00:33:29.000]  很快就跌倒
[00:33:29.000 --> 00:33:31.000]  車輪已經在他腳邊
[00:33:31.000 --> 00:33:33.000]  真的滾過
[00:33:33.000 --> 00:33:35.000]  小小撞到他
[00:33:35.000 --> 00:33:37.000]  他說腳踭後
[00:33:37.000 --> 00:33:39.000]  都瘀了
[00:33:39.000 --> 00:33:41.000]  他說感謝神
[00:33:41.000 --> 00:33:43.000]  否則我死了
[00:33:43.000 --> 00:33:45.000]  人生有很多事
[00:33:45.000 --> 00:33:47.000]  估計不到
[00:33:47.000 --> 00:33:49.000]  你不要以為等著先
[00:33:49.000 --> 00:33:51.000]  等陣先
[00:33:51.000 --> 00:33:53.000]  所以待著先的觀念是很特別
[00:33:53.000 --> 00:33:57.000]  眼前可能比你好
[00:33:57.000 --> 00:33:59.000]  但以後怎樣
[00:33:59.000 --> 00:34:01.000]  不知道
[00:34:01.000 --> 00:34:03.000]  大家都沒有保證
[00:34:03.000 --> 00:34:05.000]  說待著先的人都沒有保證
[00:34:05.000 --> 00:34:07.000]  可以嗎
[00:34:11.000 --> 00:34:13.000]  所以
[00:34:13.000 --> 00:34:15.000]  讓我們能夠清醒一下
[00:34:15.000 --> 00:34:17.000]  今日這張請帖
[00:34:17.000 --> 00:34:19.000]  發給你,你要清醒一下
[00:34:19.000 --> 00:34:23.000]  所以你有回應的第七十八節
[00:34:41.000 --> 00:34:43.000]  所以
[00:34:43.000 --> 00:34:45.000]  人接受這個邀請後
[00:34:45.000 --> 00:34:47.000]  就要學習放棄
[00:34:47.000 --> 00:34:49.000]  己意和自己的道路
[00:34:49.000 --> 00:34:51.000]  是的
[00:34:51.000 --> 00:34:53.000]  神的邀請是白白的
[00:34:53.000 --> 00:34:55.000]  恩典是豐盛的
[00:34:55.000 --> 00:34:57.000]  但是有條件性的
[00:34:57.000 --> 00:35:01.000]  人為甚麼乾旱
[00:35:01.000 --> 00:35:03.000]  那是因為
[00:35:03.000 --> 00:35:05.000]  人類分成兩類
[00:35:05.000 --> 00:35:07.000]  惡人和義人
[00:35:07.000 --> 00:35:09.000]  正因為這樣
[00:35:09.000 --> 00:35:11.000]  時時都知道
[00:35:11.000 --> 00:35:13.000]  是遠離神的人
[00:35:13.000 --> 00:35:15.000]  我們都是走惡人的路
[00:35:15.000 --> 00:35:17.000]  不要以為自己很棒
[00:35:17.000 --> 00:35:21.000]  因為我們常常拒絕神
[00:35:21.000 --> 00:35:23.000]  對我們的邀請
[00:35:23.000 --> 00:35:31.000]  人根本對
[00:35:31.000 --> 00:35:33.000]  貪愛世界
[00:35:33.000 --> 00:35:35.000]  比較關注
[00:35:35.000 --> 00:35:37.000]  我今生的生活
[00:35:37.000 --> 00:35:39.000]  是比較著力的
[00:35:39.000 --> 00:35:41.000]  人不為己
[00:35:41.000 --> 00:35:43.000]  天誅地滅
[00:35:43.000 --> 00:35:45.000]  這是我們中國人的傳統智慧
[00:35:45.000 --> 00:35:47.000]  是不是一樣對的
[00:35:47.000 --> 00:35:49.000]  要重新想過
[00:35:49.000 --> 00:35:55.000]  基督徒既然走一條完全不同的
[00:35:55.000 --> 00:35:57.000]  信仰之路
[00:35:57.000 --> 00:35:59.000]  你要知道你不是寄望
[00:35:59.000 --> 00:36:01.000]  是今世
[00:36:01.000 --> 00:36:03.000]  牧師你又來了,又講這套東西
[00:36:03.000 --> 00:36:05.000]  又講永生,又講永遠
[00:36:05.000 --> 00:36:07.000]  我現在
[00:36:07.000 --> 00:36:09.000]  所關心的就是我現在
[00:36:09.000 --> 00:36:11.000]  你只講永遠做甚麼
[00:36:11.000 --> 00:36:13.000]  那你想耶穌做甚麼
[00:36:13.000 --> 00:36:15.000]  就是想得永生
[00:36:15.000 --> 00:36:17.000]  不過很多人只是拿了這一半
[00:36:17.000 --> 00:36:19.000]  就不拿背十字架
[00:36:19.000 --> 00:36:21.000]  跟隨著那一半
[00:36:21.000 --> 00:36:25.000]  大使命的宗旨是甚麼
[00:36:25.000 --> 00:36:27.000]  最終目標的志願是甚麼
[00:36:27.000 --> 00:36:29.000]  使人得成為門徒
[00:36:35.000 --> 00:36:37.000]  今天我給一個客人的警告
[00:36:37.000 --> 00:36:39.000]  給你
[00:36:39.000 --> 00:36:41.000]  你雖然來教命恩堂這麼多年
[00:36:41.000 --> 00:36:43.000]  但是到耶穌回來的時候
[00:36:43.000 --> 00:36:45.000]  可能這裡一大半的人都上不到天國
[00:36:45.000 --> 00:36:47.000]  你知道嗎
[00:36:47.000 --> 00:36:49.000]  有可能的
[00:36:49.000 --> 00:36:51.000]  我不是說要
[00:36:51.000 --> 00:36:53.000]  看低你們,看衰你們
[00:36:53.000 --> 00:36:55.000]  而是耶穌說
[00:36:55.000 --> 00:36:57.000]  不是啊,表面上跟從我
[00:36:57.000 --> 00:36:59.000]  信下我,符咒式的
[00:36:59.000 --> 00:37:01.000]  摸下耶穌
[00:37:01.000 --> 00:37:03.000]  好像摸黃大仙的屁股一樣
[00:37:03.000 --> 00:37:05.000]  那些信仰
[00:37:05.000 --> 00:37:07.000]  低層次
[00:37:07.000 --> 00:37:09.000]  好就要,不好就不要
[00:37:09.000 --> 00:37:11.000]  這種信仰
[00:37:11.000 --> 00:37:13.000]  跟隨耶穌一定有代價
[00:37:13.000 --> 00:37:15.000]  一定是走一條窄路
[00:37:15.000 --> 00:37:17.000]  跟別人不同
[00:37:17.000 --> 00:37:19.000]  是顛覆性的
[00:37:19.000 --> 00:37:21.000]  剛才那位分析學家
[00:37:21.000 --> 00:37:23.000]  都講得很清楚
[00:37:23.000 --> 00:37:25.000]  耶穌是帶來一個顛覆性的
[00:37:25.000 --> 00:37:27.000]  信仰價值系統
[00:37:27.000 --> 00:37:29.000]  不過是帶來一個
[00:37:29.000 --> 00:37:31.000]  發揚光大的信仰
[00:37:31.000 --> 00:37:33.000]  使人間有一個
[00:37:33.000 --> 00:37:35.000]  絕對不同的
[00:37:35.000 --> 00:37:37.000]  更高層次的道德標準
[00:37:37.000 --> 00:37:39.000]  所以基督徒應該
[00:37:39.000 --> 00:37:41.000]  有良心
[00:37:41.000 --> 00:37:43.000]  有公義的生命
[00:37:43.000 --> 00:37:45.000]  不可以在這個
[00:37:45.000 --> 00:37:47.000]  泥溝水
[00:37:47.000 --> 00:37:49.000]  混濁不知方向
[00:37:49.000 --> 00:37:51.000]  不知公義的環境裡面
[00:37:51.000 --> 00:37:53.000]  我們跟大隊去
[00:37:53.000 --> 00:37:55.000]  應該有自己
[00:37:55.000 --> 00:37:57.000]  一種獨立的思維
[00:37:57.000 --> 00:38:01.000]  你這樣做的時候
[00:38:01.000 --> 00:38:03.000]  是別人排斥你的
[00:38:03.000 --> 00:38:05.000]  是別人不會接納你的
[00:38:05.000 --> 00:38:07.000]  最後你的終結
[00:38:07.000 --> 00:38:09.000]  都可能是死亡的
[00:38:09.000 --> 00:38:11.000]  你這樣做就好像
[00:38:11.000 --> 00:38:13.000]  中國大陸的維權律師一樣
[00:38:13.000 --> 00:38:15.000]  死拼命都要
[00:38:15.000 --> 00:38:17.000]  政府不喜歡不喜歡又怎樣
[00:38:17.000 --> 00:38:19.000]  我不喜歡
[00:38:19.000 --> 00:38:21.000]  我不喜歡那個
[00:38:21.000 --> 00:38:23.000]  那你就死了
[00:38:23.000 --> 00:38:25.000]  就是這樣
[00:38:25.000 --> 00:38:27.000]  就是這樣
[00:38:27.000 --> 00:38:31.000]  香港現在慢慢走向這個社會
[00:38:31.000 --> 00:38:33.000]  走向這樣的傾向的社會
[00:38:33.000 --> 00:38:35.000]  是不是
[00:38:35.000 --> 00:38:37.000]  很糟糕的
[00:38:37.000 --> 00:38:39.000]  很糟糕的
[00:38:39.000 --> 00:38:47.000]  所以你要離棄
[00:38:47.000 --> 00:38:49.000]  離棄是消極的
[00:38:49.000 --> 00:38:51.000]  但歸向神是積極的
[00:38:51.000 --> 00:38:53.000]  所以你可以
[00:38:53.000 --> 00:38:55.000]  擺脫你那些
[00:38:55.000 --> 00:38:57.000]  所謂的習慣思維
[00:38:57.000 --> 00:38:59.000]  轉變你的心思
[00:38:59.000 --> 00:39:01.000]  意志堅定
[00:39:01.000 --> 00:39:03.000]  我越來越覺得信耶穌愛神
[00:39:03.000 --> 00:39:05.000]  愛主
[00:39:05.000 --> 00:39:07.000]  不是感情上
[00:39:07.000 --> 00:39:09.000]  單單唱幾首很感人的詩歌
[00:39:09.000 --> 00:39:11.000]  就可以改變你愛主
[00:39:11.000 --> 00:39:13.000]  那是感情上的滿足
[00:39:13.000 --> 00:39:15.000]  但是意志
[00:39:15.000 --> 00:39:17.000]  是不是這麼堅定
[00:39:17.000 --> 00:39:21.000]  我越來越覺得
[00:39:21.000 --> 00:39:23.000]  所以耶穌說
[00:39:23.000 --> 00:39:25.000]  愛神的人要
[00:39:25.000 --> 00:39:27.000]  心而更新而變化
[00:39:27.000 --> 00:39:29.000]  保羅說
[00:39:29.000 --> 00:39:31.000]  renew of your mind
[00:39:31.000 --> 00:39:33.000]  your view
[00:39:33.000 --> 00:39:37.000]  你知道在末世時代裏面
[00:39:37.000 --> 00:39:39.000]  是有很多不快的事
[00:39:39.000 --> 00:39:41.000]  增多的
[00:39:41.000 --> 00:39:43.000]  早幾天你不是聽到
[00:39:43.000 --> 00:39:45.000]  北韓的
[00:39:45.000 --> 00:39:47.000]  我們司法會贊成
[00:39:47.000 --> 00:39:49.000]  北韓的都說對的
[00:39:49.000 --> 00:39:51.000]  這位領導人用火箭炮
[00:39:51.000 --> 00:39:53.000]  打死他的政敵
[00:39:53.000 --> 00:39:55.000]  你說有沒有搞錯
[00:39:55.000 --> 00:39:57.000]  炸到他
[00:39:57.000 --> 00:39:59.000]  全身一點
[00:39:59.000 --> 00:40:01.000]  骨頭碎片都沒有
[00:40:01.000 --> 00:40:03.000]  這麼殘忍的人
[00:40:03.000 --> 00:40:05.000]  不法,這些就是不法
[00:40:05.000 --> 00:40:07.000]  我最怕香港人越來越不法的事
[00:40:07.000 --> 00:40:09.000]  他們就說
[00:40:09.000 --> 00:40:11.000]  依法,最慘就是
[00:40:11.000 --> 00:40:15.000]  是不是
[00:40:17.000 --> 00:40:19.000]  是一個相當混沌的
[00:40:19.000 --> 00:40:21.000]  不分草白的
[00:40:21.000 --> 00:40:23.000]  黑白不分的
[00:40:23.000 --> 00:40:25.000]  泥溝水,水溝泥的社會
[00:40:25.000 --> 00:40:27.000]  基督徒要說不清醒
[00:40:27.000 --> 00:40:31.000]  什麼時候呢
[00:40:31.000 --> 00:40:41.000]  為什麼要學習放棄
[00:40:41.000 --> 00:40:43.000]  因為神告訴我們
[00:40:43.000 --> 00:40:45.000]  他明白人的不足
[00:40:45.000 --> 00:40:47.000]  人的限制
[00:40:47.000 --> 00:40:49.000]  人的軟弱
[00:40:49.000 --> 00:40:51.000]  人的敗壞
[00:40:51.000 --> 00:40:53.000]  他知道
[00:40:53.000 --> 00:40:55.000]  他知道你我
[00:40:55.000 --> 00:40:57.000]  十足十一個罪人
[00:40:57.000 --> 00:40:59.000]  雖然信了耶穌,但仍是罪
[00:40:59.000 --> 00:41:01.000]  老亞當的舊生命
[00:41:01.000 --> 00:41:03.000]  仍然在統治著你和我
[00:41:03.000 --> 00:41:05.000]  很多邪歪的思想
[00:41:05.000 --> 00:41:07.000]  很多不正確的思維
[00:41:07.000 --> 00:41:09.000]  很多錯誤的生活價值
[00:41:09.000 --> 00:41:13.000]  但是
[00:41:13.000 --> 00:41:15.000]  我不信你們
[00:41:15.000 --> 00:41:17.000]  我講行赦免
[00:41:17.000 --> 00:41:19.000]  這只是這段聖經裡面
[00:41:19.000 --> 00:41:21.000]  很大的安慰
[00:41:21.000 --> 00:41:23.000]  激勵的部分
[00:41:23.000 --> 00:41:25.000]  如果我今天宣告告訴你
[00:41:25.000 --> 00:41:27.000]  耶穌基督和神自己
[00:41:27.000 --> 00:41:29.000]  本身就是一位永遠給人
[00:41:29.000 --> 00:41:31.000]  有第二次機會
[00:41:31.000 --> 00:41:33.000]  迴轉的神
[00:41:33.000 --> 00:41:35.000]  你相不相信
