
[00:00:00.000 --> 00:00:13.000]  想想看 如果今天你是處在以色列或者巴勒斯坦的情況當中
[00:20:23.000 --> 00:20:27.000]  重新在兩千年之後又重新建立起來
[00:20:27.000 --> 00:20:30.000]  這是唯一的一個
[00:20:30.000 --> 00:20:33.000]  所以以色列復國這件事情
[00:20:33.000 --> 00:20:40.000]  同時也可以說聖經裡面預言成就的其中一個
[00:20:40.000 --> 00:20:41.000]  很奇妙
[00:20:41.000 --> 00:20:48.000]  以色列1948年復國之後並沒有結束
[00:20:48.000 --> 00:20:52.000]  接下來你就可以看見中間
[00:20:52.000 --> 00:20:55.000]  我們看看這個圖
[00:20:55.000 --> 00:20:58.000]  在這一塊土地上面發生的事情
[00:20:58.000 --> 00:21:02.000]  最左邊的是1946年
[00:21:02.000 --> 00:21:05.000]  最右邊的是2010年
[00:21:05.000 --> 00:21:09.000]  請問從1946年一直到2010年
[00:21:09.000 --> 00:21:13.000]  你看看那個巴勒斯坦的地方
[00:21:13.000 --> 00:21:16.000]  那個白色的地方是以色列所佔領的地方
[00:21:16.000 --> 00:21:18.000]  所居住的地方
[00:21:18.000 --> 00:21:22.000]  那個綠色深綠色的地方是巴勒斯坦的地方
[00:21:22.000 --> 00:21:28.000]  請問是越多巴勒斯坦越多還是越少
[00:21:28.000 --> 00:21:34.000]  為什麼
[00:21:34.000 --> 00:21:39.000]  所以你會發現為什麼這是一個不解的恩怨
[00:21:39.000 --> 00:21:41.000]  沒完沒了
[00:21:41.000 --> 00:21:43.000]  以色列復國之後
[00:21:43.000 --> 00:21:46.000]  原本其實它的地方是白白的
[00:21:46.000 --> 00:21:49.000]  你看看不多的
[00:21:49.000 --> 00:21:53.000]  那時候以色列人口也少
[00:21:53.000 --> 00:21:57.000]  但是後來經過希特勒的大屠殺之後
[00:21:57.000 --> 00:22:01.000]  許多的猶太人就回歸以色列
[00:22:01.000 --> 00:22:06.000]  所以以色列後來慢慢人就多起來了
[00:22:06.000 --> 00:22:08.000]  後來英國託管
[00:22:08.000 --> 00:22:10.000]  那麼人更多了
[00:22:10.000 --> 00:22:12.000]  所以道就是這樣
[00:22:12.000 --> 00:22:15.000]  當以色列人越來越多的時候
[00:22:15.000 --> 00:22:18.000]  他們也開始就是
[00:22:18.000 --> 00:22:23.000]  你大概記得這個詞叫屯墾區
[00:22:23.000 --> 00:22:26.000]  以色列有許多的屯墾區
[00:22:26.000 --> 00:22:29.000]  所以你到以色列去你會發現
[00:22:29.000 --> 00:22:33.000]  這些屯墾區跟巴勒斯坦人
[00:22:33.000 --> 00:22:37.000]  他們就用高牆把它圍起來
[00:22:37.000 --> 00:22:42.000]  這就造成了長此以來造成
[00:22:42.000 --> 00:22:43.000]  巴勒斯坦人你要知道
[00:22:43.000 --> 00:22:45.000]  對巴勒斯坦人來講
[00:22:45.000 --> 00:22:50.000]  他們認為這塊土地是上帝給
[00:22:50.000 --> 00:22:52.000]  他們叫阿拉
[00:22:52.000 --> 00:22:55.000]  亞伯拉罕他們的祖宗給他們的
[00:22:55.000 --> 00:23:00.000]  所以這樣子一個情形到底是誰的呢
[00:23:00.000 --> 00:23:02.000]  這講不清楚了
[00:23:02.000 --> 00:23:03.000]  是不是
[00:23:03.000 --> 00:23:05.000]  所以長此以來
[00:23:05.000 --> 00:23:09.000]  以色列不斷不斷的擴充它的版圖
[00:23:09.000 --> 00:23:10.000]  在這個地方
[00:23:10.000 --> 00:23:13.000]  在幾次六日戰爭 蘇貴日戰爭
[00:23:13.000 --> 00:23:16.000]  在這幾次四次的中東戰爭裡面
[00:23:16.000 --> 00:23:19.000]  以色列打贏之後就把一些土地通通拿過來
[00:23:19.000 --> 00:23:22.000]  後來又聯合國調和他又回去一點等等
[00:23:22.000 --> 00:23:25.000]  最後到2010年的時候這個版圖
[00:23:25.000 --> 00:23:28.000]  你可以看見巴勒斯坦只剩下這樣子
[00:23:28.000 --> 00:23:30.000]  是不是
[00:23:30.000 --> 00:23:34.000]  今天這就是為什麼
[00:23:34.000 --> 00:23:38.000]  再加上還有宗教的因素
[00:23:38.000 --> 00:23:41.000]  你到聖地區你會發現
[00:23:41.000 --> 00:23:44.000]  在那邊有一個清真寺有沒有
[00:23:44.000 --> 00:23:48.000]  有沒有金鼎的清真寺有沒有
[00:23:48.000 --> 00:23:51.000]  那個是屬於穆斯林所管理的
[00:23:51.000 --> 00:23:53.000]  對穆斯林來講那是第三聖地
[00:23:53.000 --> 00:23:58.000]  除了麥加麥地利之外那是第三聖地
[00:23:58.000 --> 00:24:01.000]  可是對以色列人來講那個很關鍵
[00:24:01.000 --> 00:24:02.000]  那個是什麼呢
[00:24:02.000 --> 00:24:06.000]  那個就是剛才我們讀的聖經
[00:24:06.000 --> 00:24:10.000]  所以你們還是要拿著你們自己的聖經來看比較好
[00:24:10.000 --> 00:24:17.000]  十五節我們來看
[00:24:17.000 --> 00:24:21.000]  馬太平二十四章十五節
[00:24:21.000 --> 00:24:24.000]  十五節說什麼呢
[00:24:24.000 --> 00:24:27.000]  如果你有聖經跟我一起來念
[00:24:27.000 --> 00:24:30.000]  你們看見先知誕一曆所說的
[00:24:30.000 --> 00:24:33.000]  那行毀壞可證的
[00:24:33.000 --> 00:24:35.000]  站在聖地
[00:24:35.000 --> 00:24:37.000]  讀這經的人需要會議
[00:24:37.000 --> 00:24:40.000]  這邊就提到一個跟主耶穌再來
[00:24:40.000 --> 00:24:42.000]  末期有關係的一件事情是什麼呢
[00:24:42.000 --> 00:24:46.000]  他說那行毀壞可證的站在哪裡呢
[00:24:46.000 --> 00:24:51.000]  聖地這裡在講什麼呢
[00:24:51.000 --> 00:24:54.000]  這個地方就是黛依里書所提到的
[00:24:54.000 --> 00:24:57.000]  黛依里也提到行毀壞可證的
[00:24:57.000 --> 00:24:59.000]  然後你注意看
[00:24:59.000 --> 00:25:05.000]  在啟示錄十三章十四節也提到
[00:25:05.000 --> 00:25:09.000]  受刀商還活著的那個受就是海獸
[00:25:09.000 --> 00:25:14.000]  地獸說要替海獸做一個像
[00:25:14.000 --> 00:25:17.000]  然後叫人去拜那個海獸
[00:25:17.000 --> 00:25:18.000]  那個海獸是什麼呢
[00:25:18.000 --> 00:25:22.000]  那個海獸就是狄基督
[00:25:22.000 --> 00:25:24.000]  所以這個地方指的是什麼呢
[00:25:24.000 --> 00:25:27.000]  這個預言是指的說將來有一天
[00:25:27.000 --> 00:25:31.000]  以色列會在清真寺的地方
[00:25:31.000 --> 00:25:33.000]  要蓋一個第三聖殿
[00:25:33.000 --> 00:25:34.000]  這個是真實的
[00:25:34.000 --> 00:25:37.000]  這個是現在以色列有一批的人
[00:25:37.000 --> 00:25:40.000]  他們已經在預備這些所有的材料
[00:25:40.000 --> 00:25:44.000]  甚至包括祭祀用的那個紅母牛都預備
[00:25:44.000 --> 00:25:45.000]  他們要預備好
[00:25:45.000 --> 00:25:48.000]  然後要在那邊蓋一個第三聖殿
[00:25:48.000 --> 00:25:51.000]  這個聖殿蓋好之後呢
[00:25:51.000 --> 00:25:54.000]  然後這裡就會提到說
[00:25:54.000 --> 00:25:57.000]  會有一個大罪人
[00:25:57.000 --> 00:26:00.000]  會有一個沉淪之子是誰呢
[00:26:00.000 --> 00:26:02.000]  這個人就是狄基督
[00:26:02.000 --> 00:26:05.000]  狄基督當時候會跟
[00:26:05.000 --> 00:26:06.000]  按照黛依里說
[00:26:06.000 --> 00:26:10.000]  會跟這些當時候世界各國簽訂
[00:26:10.000 --> 00:26:13.000]  他好像變成是世界各國的領袖
[00:26:13.000 --> 00:26:14.000]  到底這個人是誰
[00:26:14.000 --> 00:26:15.000]  狄基督是誰
[00:26:15.000 --> 00:26:16.000]  各式各樣的學說很多
[00:26:16.000 --> 00:26:18.000]  我今天沒有時間跟你講
[00:26:18.000 --> 00:26:21.000]  我也沒有一個說我覺得是哪一個
[00:26:21.000 --> 00:26:23.000]  這個東西不要亂猜好不好
[00:26:23.000 --> 00:26:25.000]  總之誰說就是那一個的
[00:26:25.000 --> 00:26:28.000]  那個就是不是那一個
[00:26:28.000 --> 00:26:31.000]  這一個狄基督你知道他會來
[00:26:31.000 --> 00:26:33.000]  他會來的時候他會做一件事情
[00:26:33.000 --> 00:26:36.000]  他甚至跟以色列人簽訂合約
[00:26:36.000 --> 00:26:38.000]  他說你看我幫你
[00:26:38.000 --> 00:26:40.000]  你看讓你蓋聖殿
[00:26:40.000 --> 00:26:43.000]  這是經過他的幫助
[00:26:43.000 --> 00:26:45.000]  以色列人被騙了
[00:26:45.000 --> 00:26:47.000]  跟他簽訂了這個合約
[00:26:47.000 --> 00:26:49.000]  最後這個人毀約
[00:26:49.000 --> 00:26:51.000]  最後這個大罪人這個狄基督
[00:26:51.000 --> 00:26:52.000]  他會做什麼事情呢
[00:26:52.000 --> 00:26:55.000]  他會要以色列人敬拜他
[00:26:55.000 --> 00:26:59.000]  他甚至要在聖殿裡面
[00:26:59.000 --> 00:27:02.000]  這裡說他自稱為神
[00:27:02.000 --> 00:27:06.000]  自稱為神要別人來敬拜他
[00:27:06.000 --> 00:27:11.000]  這件事情在以色列的歷史當中曾經發生過
[00:27:11.000 --> 00:27:13.000]  曾經發生過是哪裡呢
[00:27:13.000 --> 00:27:23.000]  就是在公元671年的時候
[00:27:23.000 --> 00:27:27.000]  敘利亞王安提阿古逝世
[00:27:27.000 --> 00:27:35.000]  他嘗試對不起是公元前617那很早了
[00:27:35.000 --> 00:27:40.000]  敘利亞王當時候他們進入巴勒斯坦
[00:27:40.000 --> 00:27:43.000]  就在聖殿的祭壇上面
[00:27:43.000 --> 00:27:47.000]  就設立了一個希臘的神像
[00:27:47.000 --> 00:27:52.000]  希臘不是有一個神叫做丟屍嗎
[00:27:52.000 --> 00:27:57.000]  宙斯或者丟屍就放在那個地方
[00:27:57.000 --> 00:28:01.000]  然後就要人去拜在聖殿裡面
[00:28:01.000 --> 00:28:04.000]  對猶太人來講不可以敬拜別的神
[00:28:04.000 --> 00:28:07.000]  這是一個非常大的褻瀆對不對
[00:28:07.000 --> 00:28:11.000]  而且更糟糕的是當時候這個敘利亞王
[00:28:11.000 --> 00:28:19.000]  他就把豬肉硬塞到祭司的喉嚨裡面去
[00:28:19.000 --> 00:28:23.000]  猶太人吃不吃豬肉
[00:28:23.000 --> 00:28:25.000]  記得穆斯林也不吃了
[00:28:25.000 --> 00:28:27.000]  因為不潔淨是不是
[00:28:27.000 --> 00:28:29.000]  只有我們中國人最吃
[00:28:29.000 --> 00:28:33.000]  所以對猶太人來講
[00:28:33.000 --> 00:28:36.000]  你把豬肉塞到祭司的口中
[00:28:36.000 --> 00:28:39.000]  這是多麼大的一個羞辱
[00:28:39.000 --> 00:28:41.000]  你懂我意思嗎
[00:28:41.000 --> 00:28:46.000]  這個事情在公元前671年發生過
[00:28:46.000 --> 00:28:50.000]  聖經上說在主耶穌再來之前
[00:28:50.000 --> 00:28:53.000]  第三聖殿建立好的時候
[00:28:53.000 --> 00:28:55.000]  也會發生這件事情
[00:28:55.000 --> 00:28:57.000]  那是敵基督要做的事情
[00:28:57.000 --> 00:28:59.000]  這是《馬太福音》24章裡面
[00:28:59.000 --> 00:29:01.000]  有關末世的預言裡面
[00:29:01.000 --> 00:29:04.000]  跟以色列有關係的
[00:29:04.000 --> 00:29:06.000]  那丁永準備
[00:29:06.000 --> 00:29:08.000]  在這個當中產生了
[00:29:08.000 --> 00:29:10.000]  今天在教會裡面
[00:29:10.000 --> 00:29:13.000]  產生了不同的一些的派別
[00:29:13.000 --> 00:29:16.000]  有些人就是字面上面
[00:29:16.000 --> 00:29:17.000]  非常的支持他們
[00:29:17.000 --> 00:29:19.000]  甚至我聽到有一些人
[00:29:19.000 --> 00:29:23.000]  說是要幫助以色列去建聖殿
[00:29:23.000 --> 00:29:26.000]  你懂我意思嗎
[00:29:26.000 --> 00:29:31.000]  對不對
[00:29:31.000 --> 00:29:34.000]  為什麼幫助以色列建聖殿
[00:29:34.000 --> 00:29:36.000]  耶穌不是說了嗎
[00:29:36.000 --> 00:29:38.000]  你們敬拜父不在這個殿
[00:29:38.000 --> 00:29:39.000]  也不在激勵新生
[00:29:39.000 --> 00:29:40.000]  也不在哪裡啊
[00:29:40.000 --> 00:29:42.000]  我們今天拜父要在哪裡拜啊
[00:29:42.000 --> 00:29:44.000]  要用心靈
[00:29:44.000 --> 00:29:46.000]  怎麼會基督徒還去
[00:29:46.000 --> 00:29:48.000]  跟著幫助猶太教的人
[00:29:48.000 --> 00:29:52.000]  去做蓋聖殿的工作呢
[00:29:52.000 --> 00:29:54.000]  對不對
[00:29:54.000 --> 00:29:55.000]  所以跟你朋友說
[00:29:55.000 --> 00:29:59.000]  不要糊裡糊塗啊
[00:29:59.000 --> 00:30:00.000]  真的 我跟你講
[00:30:00.000 --> 00:30:03.000]  現在很多糊裡糊塗的基督徒
[00:30:03.000 --> 00:30:06.000]  抓了一絲半截的聖經
[00:30:06.000 --> 00:30:08.000]  一截聖經或怎麼樣子
[00:30:08.000 --> 00:30:09.000]  就開始了
[00:30:09.000 --> 00:30:10.000]  那我不再多講了
[00:30:10.000 --> 00:30:12.000]  我現在要繼續講就是說
[00:30:12.000 --> 00:30:14.000]  到了末世的時候
[00:30:14.000 --> 00:30:17.000]  你注意看下面這個圖
[00:30:17.000 --> 00:30:19.000]  這個圖就講到說大災難
[00:30:19.000 --> 00:30:22.000]  馬太福音二十四章後面也講到大災難
[00:30:22.000 --> 00:30:25.000]  講到在大災難來臨的時候
[00:30:25.000 --> 00:30:30.000]  他說你們那些要往山上去跑
[00:30:30.000 --> 00:30:31.000]  對不對
[00:30:31.000 --> 00:30:33.000]  求主讓你們災難來臨的時候
[00:30:33.000 --> 00:30:34.000]  不要遇見安息日
[00:30:34.000 --> 00:30:36.000]  也不要遇見這些什麼
[00:30:36.000 --> 00:30:40.000]  冬天 對不對
[00:30:40.000 --> 00:30:41.000]  耶穌在講這段話
[00:30:41.000 --> 00:30:43.000]  接著耶穌講到大災難
[00:30:43.000 --> 00:30:44.000]  耶穌講到大災難
[00:30:44.000 --> 00:30:45.000]  那你看看
[00:30:45.000 --> 00:30:47.000]  他說為選民的緣故
[00:30:47.000 --> 00:30:50.000]  他要減少災難的日子
[00:30:50.000 --> 00:30:53.000]  然後後面就提到主耶穌要再來
[00:30:53.000 --> 00:30:54.000]  我們來看看
[00:30:54.000 --> 00:30:57.000]  然後你看這裡說
[00:30:57.000 --> 00:31:00.000]  二十三節說
[00:31:00.000 --> 00:31:01.000]  那時若有人對你們說
[00:31:01.000 --> 00:31:03.000]  基督在這裡或說基督在那裡
[00:31:03.000 --> 00:31:04.000]  你們不要信
[00:31:04.000 --> 00:31:06.000]  因為基督賈先知將要起來
[00:31:06.000 --> 00:31:08.000]  顯大神蹟 大歧視
[00:31:08.000 --> 00:31:09.000]  倘若能行
[00:31:09.000 --> 00:31:11.000]  連選民怎麼樣
[00:31:11.000 --> 00:31:15.000]  也都迷惑了
[00:31:15.000 --> 00:31:19.000]  很多的基督徒也會被迷惑
[00:31:19.000 --> 00:31:24.000]  哇 今天這個人真是厲害
[00:31:24.000 --> 00:31:29.000]  他真的是有神蹟歧視的能力
[00:31:29.000 --> 00:31:34.000]  開醫治步道大會的時候來一個醫治一個
[00:31:34.000 --> 00:31:37.000]  那宣告已經是癌症末期的
[00:31:37.000 --> 00:31:39.000]  他禱告就好了
[00:31:39.000 --> 00:31:41.000]  如果有這麼一個人今天來到凌涼堂
[00:31:41.000 --> 00:31:43.000]  在這邊帶領這個醫治特會
[00:31:43.000 --> 00:31:50.000]  請問你會如何反應
[00:31:50.000 --> 00:31:52.000]  可能他到最後你就覺得說
[00:31:52.000 --> 00:31:56.000]  哎呀 他簡直是
[00:31:56.000 --> 00:31:59.000]  很多人就開始去敬拜他了
[00:31:59.000 --> 00:32:00.000]  親愛的公子妹
[00:32:00.000 --> 00:32:02.000]  主耶穌在這裡早就提醒我們了
[00:32:02.000 --> 00:32:04.000]  你不要因為他能夠行大神蹟
[00:32:04.000 --> 00:32:05.000]  行歧視
[00:32:05.000 --> 00:32:07.000]  你就去相信他
[00:32:07.000 --> 00:32:09.000]  他如果說他是基督
[00:32:09.000 --> 00:32:11.000]  他如果說他是神
[00:32:11.000 --> 00:32:15.000]  最後他可能就變成是敵基督了
[00:32:15.000 --> 00:32:16.000]  所以主耶穌提醒我們
[00:32:16.000 --> 00:32:19.000]  在這種情況之下
[00:32:19.000 --> 00:32:22.000]  當時候大災難來起的時候
[00:32:22.000 --> 00:32:25.000]  聖經預言 羅馬書十一章講到說
[00:32:25.000 --> 00:32:30.000]  他說那時候外邦人的樹木貼滿了
[00:32:30.000 --> 00:32:34.000]  然後以色列全家就要怎麼樣
[00:32:34.000 --> 00:32:37.000]  得救
[00:32:37.000 --> 00:32:39.000]  以色列全家就要得救
[00:32:39.000 --> 00:32:42.000]  有沒有 看在這裡
[00:32:42.000 --> 00:32:44.000]  好了 那丟子妹
[00:32:44.000 --> 00:32:47.000]  這又是一個很大主題
[00:32:47.000 --> 00:32:49.000]  我不準確的仔細講
[00:32:49.000 --> 00:32:51.000]  我只讓大家有個概念
[00:32:51.000 --> 00:32:54.000]  這要帶出來我接著要講的
[00:32:54.000 --> 00:33:00.000]  既然這個世界一定會有一個末了
[00:33:00.000 --> 00:33:03.000]  這個末了也就是主耶穌要再來
[00:33:03.000 --> 00:33:06.000]  親愛的公子妹 請告訴我
[00:33:06.000 --> 00:33:08.000]  這個世界聖經上告訴我們說
[00:33:08.000 --> 00:33:09.000]  怎麼會結束的
[00:33:09.000 --> 00:33:13.000]  怎麼結束這個世界
[00:33:13.000 --> 00:33:17.000]  怎麼結束
[00:33:17.000 --> 00:33:19.000]  應該很快就可以回答吧
[00:33:19.000 --> 00:33:22.000]  這個世界最後會怎麼結束
[00:33:22.000 --> 00:33:26.000]  Happy ending
[00:33:26.000 --> 00:33:33.000]  大家就是坐著火車火馬被接上去了
[00:33:33.000 --> 00:33:36.000]  有人說這叫做被提
[00:33:36.000 --> 00:33:38.000]  其實被提這個字在聖經裡面
[00:33:38.000 --> 00:33:41.000]  並沒有一個明確的被提
[00:33:41.000 --> 00:33:43.000]  但是我現在講就是說
[00:33:43.000 --> 00:33:46.000]  整個世界不管有沒有被提這些事情
[00:33:46.000 --> 00:33:48.000]  整個世界最後有一天要終了
[00:33:48.000 --> 00:33:50.000]  這個終了是什麼
[00:33:50.000 --> 00:33:54.000]  如果你有聖經請你看一下好不好
[00:33:54.000 --> 00:33:56.000]  請你看一下
[00:33:56.000 --> 00:33:59.000]  在彼得厚書
[00:33:59.000 --> 00:34:05.000]  彼得厚書第三章
[00:34:05.000 --> 00:34:09.000]  第八節 第九節
[00:34:09.000 --> 00:34:10.000]  找到我們可以一起來讀
[00:34:10.000 --> 00:34:11.000]  預備 請
[00:34:11.000 --> 00:34:13.000]  親愛的弟兄
[00:34:13.000 --> 00:34:15.000]  有一件事情你們不可以忘記
[00:34:15.000 --> 00:34:17.000]  就是主看一日如千年
[00:34:17.000 --> 00:34:18.000]  千年如一日
[00:34:18.000 --> 00:34:20.000]  主所應許的尚未成就
[00:34:20.000 --> 00:34:22.000]  有人以為他是單言
[00:34:22.000 --> 00:34:23.000]  其實不是單言
[00:34:23.000 --> 00:34:24.000]  乃是寬容
[00:34:24.000 --> 00:34:27.000]  你們不願意有一人沉淪
[00:34:27.000 --> 00:34:30.000]  乃願人人都悔改
[00:34:30.000 --> 00:34:31.000]  然後接著就說
[00:34:31.000 --> 00:34:32.000]  主的日子
[00:34:32.000 --> 00:34:33.000]  第四節
[00:34:33.000 --> 00:34:35.000]  要像賊來到一樣
[00:34:35.000 --> 00:34:38.000]  那日天必帶有響聲廢墟
[00:34:38.000 --> 00:34:42.000]  有刑職的都要被烈火消化
[00:34:42.000 --> 00:34:47.000]  地和地其上的物都要燒盡了
[00:34:47.000 --> 00:34:53.000]  所以黃金美鈔都要燒盡了
[00:34:53.000 --> 00:34:55.000]  大房子
[00:34:55.000 --> 00:34:57.000]  BMW都要怎麼樣
[00:34:57.000 --> 00:34:59.000]  燒盡了
[00:34:59.000 --> 00:35:01.000]  所有一切你珍愛的
[00:35:01.000 --> 00:35:02.000]  通通都要怎麼樣
[00:35:02.000 --> 00:35:05.000]  燒盡了
[00:35:05.000 --> 00:35:06.000]  親愛的兄弟妹
[00:35:06.000 --> 00:35:08.000]  這個世界有一天都要燒盡了
[00:35:08.000 --> 00:35:13.000]  我知道你一定會想
[00:35:13.000 --> 00:35:16.000]  在我死之前不會發生這種事情
[00:35:16.000 --> 00:35:17.000]  是不是
[00:35:17.000 --> 00:35:18.000]  你會不會這樣想
[00:35:18.000 --> 00:35:20.000]  會不會
[00:35:20.000 --> 00:35:23.000]  肯定都這樣想
[00:35:23.000 --> 00:35:24.000]  弟子們你如果知道說
[00:35:24.000 --> 00:35:32.000]  這個世界有一天通通要燒盡了
[00:35:32.000 --> 00:35:35.000]  好
[00:35:35.000 --> 00:35:36.000]  這個末世圖表
[00:35:36.000 --> 00:35:43.000]  我讓大家看一下
[00:35:43.000 --> 00:35:44.000]  到主耶穌再來
[00:35:44.000 --> 00:35:45.000]  有沒有
[00:35:45.000 --> 00:35:47.000]  這一些所有剛才說的事情
[00:35:47.000 --> 00:35:48.000]  以色列全家得救
[00:35:48.000 --> 00:35:50.000]  外半人的數目要填滿
[00:35:50.000 --> 00:35:52.000]  還有那些行毀壞的那些
[00:35:52.000 --> 00:35:53.000]  在那個地方自立為神
[00:35:53.000 --> 00:35:56.000]  這些通通都要發生
[00:35:56.000 --> 00:35:58.000]  那麼親愛的兄弟妹
[00:35:58.000 --> 00:36:00.000]  所以以八戰爭提醒我們
[00:36:00.000 --> 00:36:04.000]  這一些事情有一天都會來了
[00:36:04.000 --> 00:36:06.000]  了解我意思嗎
[00:36:06.000 --> 00:36:07.000]  你要看見
[00:36:07.000 --> 00:36:08.000]  你要從聖經的角度
[00:36:08.000 --> 00:36:10.000]  你要從神的眼光來看這個世界
[00:36:10.000 --> 00:36:12.000]  所以呢
[00:36:12.000 --> 00:36:14.000]  既然將來聖經告訴我們說
[00:36:14.000 --> 00:36:16.000]  這世界通通都要毀滅了
[00:36:16.000 --> 00:36:18.000]  親愛的兄弟妹
[00:36:18.000 --> 00:36:19.000]  我問你一個問題
[00:36:19.000 --> 00:36:20.000]  人活著為什麼
[00:36:20.000 --> 00:36:21.000]  問你旁邊人說
[00:36:21.000 --> 00:36:23.000]  你活著是為什麼
[00:36:23.000 --> 00:36:26.000]  What's the purpose of your life
[00:36:26.000 --> 00:36:30.000]  What's the meaning of your life
[00:36:30.000 --> 00:36:32.000]  你為什麼要活在這個世界上
[00:36:32.000 --> 00:36:34.000]  你活著是為什麼
[00:36:34.000 --> 00:36:36.000]  你說慕斯我都信著五十年了
[00:36:36.000 --> 00:36:39.000]  還問我這種小學生都知道的問題
[00:36:39.000 --> 00:36:44.000]  有沒有人告訴我你活著為什麼
[00:36:44.000 --> 00:36:45.000]  榮耀神太好了
[00:36:45.000 --> 00:36:49.000]  標準答案中午可以吃飯
[00:36:49.000 --> 00:36:51.000]  還有呢
[00:36:51.000 --> 00:36:54.000]  那請照著做
[00:36:54.000 --> 00:36:55.000]  還有沒有
[00:36:55.000 --> 00:36:57.000]  你活著是為什麼
[00:36:57.000 --> 00:37:00.000]  你真正的活著是為什麼
[00:37:00.000 --> 00:37:02.000]  真的
[00:37:02.000 --> 00:37:03.000]  你的價值觀
[00:37:03.000 --> 00:37:04.000]  你的人生觀是什麼
[00:37:04.000 --> 00:37:07.000]  你就會怎麼樣子活
[00:37:07.000 --> 00:37:10.000]  你的人生觀覺得真是要為主而活
[00:37:10.000 --> 00:37:13.000]  你怎麼天地還在那邊想的就是
[00:37:13.000 --> 00:37:16.000]  糟糕了尾巴戰爭這一來
[00:37:16.000 --> 00:37:23.000]  我的股票又跌了
[00:37:23.000 --> 00:37:25.000]  夏威夷大火糟糕了
[00:37:25.000 --> 00:37:27.000]  我剛買了一棟新房在夏威夷
[00:37:27.000 --> 00:37:30.000]  就在那個叫做什麼
[00:37:30.000 --> 00:37:32.000]  貓羽
[00:37:32.000 --> 00:37:35.000]  投資錯誤
[00:37:35.000 --> 00:37:38.000]  現在就怎麼樣
[00:37:38.000 --> 00:37:39.000]  你有慕斯觀嗎
[00:37:39.000 --> 00:37:42.000]  你有從神的角度來看這個人生嗎
[00:37:42.000 --> 00:37:45.000]  人活著到底是為什麼
[00:37:45.000 --> 00:37:50.000]  人死了以後會去哪裡
[00:37:50.000 --> 00:37:52.000]  現在巴勒斯坦的人
[00:37:52.000 --> 00:37:55.000]  在以色列可能稍微好一點
[00:37:55.000 --> 00:37:59.000]  前段時間可能他們在哈馬斯攻打的時候
[00:37:59.000 --> 00:38:01.000]  但是在那個中東地區的人
[00:38:01.000 --> 00:38:02.000]  事實上在世界上面
[00:38:02.000 --> 00:38:06.000]  很多人在烏克蘭在很多這些打仗的地方
[00:38:06.000 --> 00:38:12.000]  他們其實天天都在面臨著死亡的威脅
[00:38:12.000 --> 00:38:14.000]  死了去哪裡
[00:38:14.000 --> 00:38:16.000]  有想過這個問題嗎
[00:38:16.000 --> 00:38:21.000]  你說我才18歲
[00:38:21.000 --> 00:38:24.000]  大學先考上再說吧
[00:38:24.000 --> 00:38:28.000]  老婆先娶了再說吧
[00:38:28.000 --> 00:38:32.000]  我問我們這邊已經是80歲以上了
[00:38:32.000 --> 00:38:38.000]  有沒有想過這個問題
[00:38:38.000 --> 00:38:43.000]  有誰知道你死了以後會去天國的
[00:38:43.000 --> 00:38:46.000]  請舉手
[00:38:46.000 --> 00:38:49.000]  天國
[00:38:49.000 --> 00:38:51.000]  你確定喔
[00:38:51.000 --> 00:38:53.000]  確定舉手
[00:38:53.000 --> 00:38:56.000]  請放下
[00:38:56.000 --> 00:39:01.000]  有誰知道你死了以後會去地獄的舉手
[00:39:01.000 --> 00:39:02.000]  沒有
[00:39:02.000 --> 00:39:04.000]  沒有人想去對不對
[00:39:04.000 --> 00:39:07.000]  也不確定能不能去
[00:39:07.000 --> 00:39:11.000]  但是你剛才沒有舉手的人
[00:39:11.000 --> 00:39:13.000]  那我請問你
[00:39:13.000 --> 00:39:22.000]  你為什麼不確定你死了以後可以到天國
[00:39:22.000 --> 00:39:24.000]  好剛才有了生命還沒有成聖
[00:39:24.000 --> 00:39:30.000]  所以換句話說到天國的條件是要成聖嗎
[00:39:30.000 --> 00:39:31.000]  我今天沒有時間
[00:39:31.000 --> 00:39:32.000]  我本來有一個圖表
[00:39:32.000 --> 00:39:35.000]  後來我就想時間不夠就把它拿掉了
[00:39:35.000 --> 00:39:37.000]  牧師已經講了很多遍了
[00:39:37.000 --> 00:39:38.000]  靈涼堂的地獄神明們
[00:39:38.000 --> 00:39:40.000]  別的不知道這個東西不知道的話
[00:39:40.000 --> 00:39:43.000]  你不要說是靈涼堂的
[00:39:43.000 --> 00:39:45.000]  我們信耶穌是什麼
[00:39:45.000 --> 00:39:50.000]  來
[00:39:50.000 --> 00:39:55.000]  好我們先談信耶穌吧
[00:39:55.000 --> 00:39:58.000]  耶穌說盜賊來無非要偷竊殺害毀壞
[00:39:58.000 --> 00:40:01.000]  我來了是要教揚得生命並且得得什麼
[00:40:01.000 --> 00:40:03.000]  更豐盛
[00:40:03.000 --> 00:40:04.000]  所以呢
[00:40:04.000 --> 00:40:06.000]  耶穌一直在強調的就是說
[00:40:06.000 --> 00:40:09.000]  豐盛的生命生命生命生命
[00:40:09.000 --> 00:40:12.000]  這個生命指的不是我們這個肉體的生命
[00:40:12.000 --> 00:40:14.000]  這個生命是指的我們靈的生命
[00:40:14.000 --> 00:40:18.000]  這個生命就是在聖經上多次講到是永生
