
[00:00:00.000 --> 00:00:01.380]  大英節目好
[00:18:57.600 --> 00:18:58.400]  大家
[00:18:58.400 --> 00:18:59.720]  為什麼我們習慣了呢
[00:18:59.720 --> 00:19:03.080]  就是沒有什麼對流
[00:19:03.080 --> 00:19:03.920]  我想問大家
[00:19:03.920 --> 00:19:08.680]  你覺得究竟是神做還是我們做
[00:19:08.680 --> 00:19:10.680]  神做
[00:19:10.680 --> 00:19:11.840]  一起做
[00:19:11.840 --> 00:19:13.240]  兩個都對
[00:19:13.240 --> 00:19:15.240]  為什麼這樣說呢
[00:19:15.240 --> 00:19:17.120]  聖經說你們立志行善
[00:19:17.120 --> 00:19:22.560]  行出來都是由神去運行在你們心裡面
[00:19:22.560 --> 00:19:23.440]  簡單來講
[00:19:23.440 --> 00:19:24.760]  我們要做
[00:19:24.760 --> 00:19:27.440]  然後神就去裝備我們
[00:19:27.440 --> 00:19:28.240]  造成
[00:19:28.240 --> 00:19:29.840]  然後整個過程
[00:19:29.840 --> 00:19:31.520]  是神在這裡工作
[00:19:31.520 --> 00:19:34.560]  是祂自己成就祂的美事
[00:19:34.560 --> 00:19:36.200]  如果這樣說的時候
[00:19:36.200 --> 00:19:38.640]  我們可不可以說
[00:19:38.640 --> 00:19:40.600]  這個信仰
[00:19:40.600 --> 00:19:41.840]  我也是不行的
[00:19:41.840 --> 00:19:44.400]  就是你們那些人做
[00:19:44.400 --> 00:19:46.080]  不可能
[00:19:46.080 --> 00:19:47.600]  如果不是
[00:19:47.600 --> 00:19:52.080]  這個信徒的生命就會失落了
[00:19:52.080 --> 00:19:53.440]  是不是
[00:19:53.440 --> 00:19:55.520]  其實這件事情我告訴你
[00:19:55.520 --> 00:19:57.080]  其實不是誰
[00:19:57.080 --> 00:19:58.640]  當然信了久一點
[00:19:58.640 --> 00:20:00.640]  應該就會成熟一點
[00:20:00.640 --> 00:20:01.000]  是不是
[00:20:01.000 --> 00:20:02.320]  會進步多一點
[00:20:02.320 --> 00:20:04.440]  但是無論你初信也好
[00:20:04.440 --> 00:20:05.960]  無論你信了幾年也好
[00:20:05.960 --> 00:20:08.880]  我們都在這個光景當中
[00:20:08.880 --> 00:20:10.280]  造成神的工作
[00:20:10.280 --> 00:20:12.280]  不是你和我
[00:20:12.280 --> 00:20:14.040]  我們每個人都這樣做
[00:20:14.040 --> 00:20:15.040]  其實有些
[00:20:15.040 --> 00:20:16.360]  我不少在教會的時候
[00:20:16.360 --> 00:20:19.080]  聽到一些人的家長
[00:20:19.080 --> 00:20:20.640]  又或者一些電影纖維
[00:20:20.640 --> 00:20:23.560]  說到某些親人還沒相信
[00:20:23.560 --> 00:20:24.320]  很氣憤
[00:20:24.320 --> 00:20:25.000]  怎麼辦呢
[00:20:25.000 --> 00:20:26.280]  他們過著一個生活
[00:20:26.280 --> 00:20:27.400]  我很擔心
[00:20:27.400 --> 00:20:29.080]  怎麼可以扭轉
[00:20:29.080 --> 00:20:30.840]  想盡辦法也沒有
[00:20:30.840 --> 00:20:34.280]  那如果我問你們怎麼做
[00:20:34.280 --> 00:20:36.160]  沒什麼辦法
[00:20:36.160 --> 00:20:38.280]  他們又不喜歡你回來教會
[00:20:38.280 --> 00:20:42.280]  你說回來教會也認識一下人
[00:20:42.280 --> 00:20:43.720]  禱告而已
[00:20:43.720 --> 00:20:45.320]  是不是
[00:20:45.320 --> 00:20:48.240]  我們覺得最沒什麼做的就是禱告
[00:20:48.240 --> 00:20:49.360]  其實最重要
[00:20:49.360 --> 00:20:50.720]  所以保羅就說
[00:20:50.720 --> 00:20:54.360]  願神去幫助你們
[00:20:54.360 --> 00:20:58.080]  大家知道戴德生是一個非常
[00:20:58.080 --> 00:21:00.080]  被神使用的一個僕人
[00:21:00.080 --> 00:21:02.240]  有很多工作
[00:21:02.240 --> 00:21:04.080]  為神所做
[00:21:04.080 --> 00:21:05.160]  他在年輕的時候
[00:21:05.160 --> 00:21:06.680]  其實有很多試探
[00:21:06.680 --> 00:21:09.720]  很多的引誘
[00:21:09.720 --> 00:21:12.440]  以致他跟神遠離
[00:21:12.440 --> 00:21:15.600]  他的信仰已經差不多沒有了
[00:21:15.600 --> 00:21:18.160]  他媽媽在他17歲那年
[00:21:18.160 --> 00:21:20.840]  他媽媽有一個經歷
[00:21:20.840 --> 00:21:23.240]  他有一次去探一個朋友
[00:21:23.240 --> 00:21:24.960]  距離家裡很遠的
[00:21:24.960 --> 00:21:28.040]  去到朋友探那裡
[00:21:28.040 --> 00:21:30.040]  突然間有一個感動
[00:21:30.040 --> 00:21:32.400]  我為我兒子祈禱
[00:21:32.400 --> 00:21:33.840]  突然間有一個感動很需要
[00:21:33.840 --> 00:21:36.360]  他就在房裡禱告
[00:21:36.360 --> 00:21:38.240]  禱告了幾個小時
[00:21:38.240 --> 00:21:41.280]  然後他感受到神的工作
[00:21:41.280 --> 00:21:44.640]  很感受到自己的兒子被神所感動
[00:21:44.640 --> 00:21:46.640]  另一邊廂
[00:21:46.640 --> 00:21:51.320]  很多理路的戴德生發生了一件事
[00:21:51.320 --> 00:21:53.880]  他在那個時候就去找他
[00:21:53.880 --> 00:22:01.120]  在他爸爸的書室看書的地方
[00:22:01.120 --> 00:22:02.600]  就拿了一本書
[00:22:02.600 --> 00:22:04.440]  看到裡面有一句說話
[00:22:04.440 --> 00:22:07.240]  基督已經完成了他的工作
[00:22:07.240 --> 00:22:08.000]  什麼意思呢
[00:22:08.000 --> 00:22:09.600]  就是戴德生其實覺得
[00:22:09.600 --> 00:22:11.200]  這個信仰究竟是怎樣的呢
[00:22:11.200 --> 00:22:13.360]  我好像很差
[00:22:13.360 --> 00:22:14.920]  其實他就知道
[00:22:14.920 --> 00:22:16.720]  耶穌基督已經成了
[00:22:16.720 --> 00:22:17.800]  他成就了工作
[00:22:17.800 --> 00:22:21.160]  他只需要謙卑的相信耶穌
[00:22:21.160 --> 00:22:23.200]  他就能夠得到這個救恩
[00:22:23.200 --> 00:22:25.680]  於是他在那一刻信了主
[00:22:25.680 --> 00:22:26.720]  兩個星期之後
[00:22:26.720 --> 00:22:28.520]  媽媽回來的時候
[00:22:28.520 --> 00:22:30.480]  他就想告訴媽媽
[00:22:30.480 --> 00:22:32.000]  我有這個經歷
[00:22:32.000 --> 00:22:33.080]  媽媽說你不用說了
[00:22:33.080 --> 00:22:35.680]  我知道
[00:22:35.680 --> 00:22:37.520]  神的工作來的
[00:22:37.520 --> 00:22:39.200]  其實當我們信了主那一刻
[00:22:39.200 --> 00:22:40.200]  都是神的工作
[00:22:40.200 --> 00:22:42.360]  神的恩典
[00:22:42.360 --> 00:22:43.000]  還有呢
[00:22:43.000 --> 00:22:44.960]  我們的聖徒的成長
[00:22:44.960 --> 00:22:46.920]  我們的工作侍奉
[00:22:46.920 --> 00:22:49.200]  一樣是來自神
[00:22:49.200 --> 00:22:51.120]  戴德生也有一個經歷
[00:22:51.120 --> 00:22:52.400]  他很努力
[00:22:52.400 --> 00:22:55.240]  有一段時間他做到根疲力盡
[00:22:55.240 --> 00:22:56.680]  很疲乏
[00:22:56.680 --> 00:23:00.280]  但他在一個童工麥卡錫
[00:23:00.280 --> 00:23:02.600]  有一次給了他一封信
[00:23:02.600 --> 00:23:04.080]  他體會到一件事情
[00:23:04.080 --> 00:23:06.520]  就是跟戴德生分享
[00:23:06.520 --> 00:23:10.080]  他說我們不需要掙扎去獲取信心
[00:23:10.080 --> 00:23:13.800]  只是仰望那個賜信心的神
[00:23:13.800 --> 00:23:17.080]  以致我能夠完全安息在神的裡面
[00:23:17.080 --> 00:23:18.680]  現在是這樣
[00:23:18.680 --> 00:23:21.160]  永遠都是這樣
[00:23:21.160 --> 00:23:22.000]  戴經師妹
[00:23:22.000 --> 00:23:24.960]  每一刻是我們自己造性
[00:23:24.960 --> 00:23:27.440]  單獨自己依靠自己造性
[00:23:27.440 --> 00:23:33.080]  是神的工作在運行中
[00:23:33.080 --> 00:23:36.200]  最近我又很喜歡一節的經文
[00:23:36.200 --> 00:23:39.120]  他說「但我依靠你的慈愛
[00:23:39.120 --> 00:23:45.360]  因你的救恩而喜樂快樂」
[00:23:45.360 --> 00:23:47.200]  很多環境的問題
[00:23:47.200 --> 00:23:48.760]  或者我們工作的艱難
[00:23:48.760 --> 00:23:50.040]  又如何都好
[00:23:50.040 --> 00:23:53.560]  是因為我們基於依靠
[00:23:53.560 --> 00:23:55.680]  信靠神的慈愛
[00:23:55.680 --> 00:23:57.920]  我們就能夠經歷祂的救恩
[00:23:57.920 --> 00:24:00.000]  祂的作為
[00:24:00.000 --> 00:24:02.800]  所以戴德生聽到這個
[00:24:02.800 --> 00:24:05.360]  「一言驚醒 夢中人」
[00:24:05.360 --> 00:24:06.880]  是喔
[00:24:06.880 --> 00:24:08.000]  他自知那天
[00:24:08.000 --> 00:24:11.800]  那些童工都覺得他不同了的形式
[00:24:11.800 --> 00:24:13.600]  活力了很多
[00:24:13.600 --> 00:24:18.120]  而有些童工寫了一些傳記
[00:24:18.120 --> 00:24:21.200]  記載戴德生當時的情況
[00:24:21.200 --> 00:24:23.400]  他說他不同了
[00:24:23.400 --> 00:24:27.440]  這也影響了他的宣教工作
[00:24:27.440 --> 00:24:30.920]  他說他多了很多禱告
[00:24:30.920 --> 00:24:34.080]  不像以前那樣工作到深夜
[00:24:34.080 --> 00:24:36.040]  他轉了
[00:24:36.040 --> 00:24:37.880]  早上五點起床
[00:24:37.880 --> 00:24:39.880]  讀經祈禱
[00:24:39.880 --> 00:24:43.160]  這就是戴德生的轉變
[00:24:43.160 --> 00:24:46.000]  那你說這個力量是怎樣的
[00:24:46.000 --> 00:24:47.880]  是靠自己還是靠神
[00:24:47.880 --> 00:24:48.960]  我想問大家
[00:24:48.960 --> 00:24:53.040]  靠自己還是靠神
[00:24:53.040 --> 00:24:56.280]  靠自己
[00:24:56.280 --> 00:24:58.680]  靠自己一定不行的
[00:24:58.680 --> 00:25:04.040]  我們其實就是謙卑信服神的大令
[00:25:04.040 --> 00:25:07.800]  由祂使用我們這些軟弱無用的人
[00:25:07.800 --> 00:25:09.880]  作成祂的功
[00:25:09.880 --> 00:25:12.200]  這是謙卑的經歷
[00:25:12.200 --> 00:25:16.160]  但是這位作者就是這樣說的
[00:25:16.160 --> 00:25:18.760]  所以最後他以這一段經文
[00:25:18.760 --> 00:25:22.120]  就是說為這些信徒去祝願
[00:25:22.120 --> 00:25:25.000]  最後說的是一個讚美
[00:25:25.000 --> 00:25:26.920]  祂願榮耀歸給他
[00:25:26.920 --> 00:25:29.720]  直到永遠永遠阿門
[00:25:29.720 --> 00:25:31.160]  永遠的
[00:25:31.160 --> 00:25:34.560]  不會有突然間我們不讚美神的
[00:25:34.560 --> 00:25:36.000]  我們高舉神
[00:25:36.000 --> 00:25:37.840]  由開始這段經文很美麗
[00:25:37.840 --> 00:25:40.240]  由開始到完結
[00:25:40.240 --> 00:25:42.280]  是以神為中心
[00:25:42.280 --> 00:25:45.400]  依照這樣去將信徒交託給神
[00:25:45.400 --> 00:25:48.240]  或者我們再看
[00:25:48.240 --> 00:25:49.880]  這個作者
[00:25:49.880 --> 00:25:51.000]  希伯來斯的作者
[00:25:51.000 --> 00:25:53.800]  就更加作一個勸勉和鼓勵
[00:25:53.800 --> 00:25:56.840]  在二十二節到二十三節
[00:25:56.840 --> 00:26:00.040]  他說:「弟兄們,我簡略地寫信給你們
[00:26:00.040 --> 00:26:02.520]  希望你們聽我勸勉的話
[00:26:02.520 --> 00:26:03.960]  你們該知道
[00:26:03.960 --> 00:26:07.840]  我們的兄弟提摩太已經重獲自由了
[00:26:07.840 --> 00:26:09.760]  他若很快就來
[00:26:09.760 --> 00:26:13.160]  我必同他去見你們」
[00:26:13.160 --> 00:26:15.000]  這裡說得很親切
[00:26:15.000 --> 00:26:16.360]  我們這段經文
[00:26:16.360 --> 00:26:18.680]  就是那個信就快完結了
[00:26:18.680 --> 00:26:22.040]  我不知道大家如果你真是一些很遠方的人
[00:26:22.040 --> 00:26:23.120]  你差不多完結的時候
[00:26:23.120 --> 00:26:25.960]  你還感受到那種情
[00:26:25.960 --> 00:26:27.000]  這裡都有這樣的流露
[00:26:27.000 --> 00:26:27.840]  「弟兄們」
[00:26:27.840 --> 00:26:30.320]  然後這個簡略的信
[00:26:30.320 --> 00:26:33.120]  我想問十三節的經文是否簡略
[00:26:33.120 --> 00:26:34.600]  你覺得
[00:26:34.600 --> 00:26:38.000]  一路看希伯來斯的書的時候
[00:26:38.000 --> 00:26:39.840]  簡不簡略這段經文
[00:26:39.840 --> 00:26:42.640]  這個信
[00:26:42.640 --> 00:26:46.880]  都有些長過這段的書信
[00:26:46.880 --> 00:26:49.920]  但又不算很短
[00:26:49.920 --> 00:26:51.680]  當然
[00:26:51.680 --> 00:26:54.080]  還有很多東西作者很想說的
[00:26:54.080 --> 00:26:55.920]  唯有用一些很精簡的方式
[00:26:55.920 --> 00:26:57.480]  很扼要的方式
[00:26:57.480 --> 00:26:59.280]  讓信徒明白
[00:26:59.280 --> 00:27:02.680]  見面之後可能還有很多的論述
[00:27:02.680 --> 00:27:06.560]  但這些是很重要很寶貴的一些教導
[00:27:06.560 --> 00:27:12.480]  以致作者希望他們能夠聽他的勸勉的話
[00:27:12.480 --> 00:27:13.480]  簡單來說
[00:27:13.480 --> 00:27:14.520]  再去勸勉他們
[00:27:14.520 --> 00:27:16.240]  「我剛才說了那麼多
[00:27:16.240 --> 00:27:18.640]  請你重溫一下」
[00:27:18.640 --> 00:27:19.800]  簡單來說
[00:27:19.800 --> 00:27:21.000]  就是耶穌基督開了一條
[00:27:21.000 --> 00:27:23.640]  又真又活 又生又活的路
[00:27:23.640 --> 00:27:25.920]  能夠以致我們去到親近神
[00:27:25.920 --> 00:27:29.280]  我們要好好地過我們的生活
[00:27:29.280 --> 00:27:30.680]  特別在這段經文中看到
[00:27:30.680 --> 00:27:33.680]  很多的禱告神的恩典
[00:27:33.680 --> 00:27:35.640]  所以基督徒的信仰
[00:27:35.640 --> 00:27:38.600]  我們一定要有堅固的真理
[00:27:38.600 --> 00:27:40.440]  以致能夠有一個基礎
[00:27:40.440 --> 00:27:43.320]  耶穌基督的救恩很把持得住
[00:27:43.320 --> 00:27:45.000]  以致我們在這個基礎上
[00:27:45.000 --> 00:27:46.960]  在神的恩典裏面成長
[00:27:46.960 --> 00:27:48.960]  然後也提到
[00:27:48.960 --> 00:27:53.920]  我們知道提到提摩太
[00:27:53.920 --> 00:27:56.280]  提摩太這個人物大家很熟悉
[00:27:56.280 --> 00:27:58.320]  這句講句就是
[00:27:58.320 --> 00:28:00.360]  「已經重獲自由了」
[00:28:00.360 --> 00:28:02.680]  這個言文是一種被動式
[00:28:02.680 --> 00:28:05.160]  很強調是神的作為
[00:28:05.160 --> 00:28:06.200]  沒錯
[00:28:06.200 --> 00:28:08.600]  天下來書的作者經常勸勉信徒
[00:28:08.600 --> 00:28:11.240]  你們不需要擔心迫害
[00:28:11.240 --> 00:28:13.320]  提摩太就是一個版
[00:28:13.320 --> 00:28:17.160]  這就是活生生的見證
[00:28:17.160 --> 00:28:18.400]  他愛的信徒
[00:28:18.400 --> 00:28:22.200]  當他被神在神的時間獲釋的時候
[00:28:22.200 --> 00:28:23.960]  給了他們一個盼望
[00:28:23.960 --> 00:28:26.800]  如果他快速出獄
[00:28:26.800 --> 00:28:28.360]  我就會跟他一起來
[00:28:28.360 --> 00:28:30.120]  不是代表他不出獄的時候
[00:28:30.120 --> 00:28:31.920]  我就不會跟他一起來
[00:28:31.920 --> 00:28:34.120]  就是說如果他剛好趕到
[00:28:34.120 --> 00:28:36.080]  因為他趕快去
[00:28:36.080 --> 00:28:38.000]  但是提摩太這個時候
[00:28:38.000 --> 00:28:39.120]  如果重獲自由
[00:28:39.120 --> 00:28:40.760]  他會跟我們一起來
[00:28:40.760 --> 00:28:44.040]  一個非常之有親情
[00:28:44.040 --> 00:28:46.800]  有一個情誼的一個牧者
[00:28:46.800 --> 00:28:49.760]  跟會友有一個結連
[00:28:49.760 --> 00:28:52.800]  牧者絕對不是一個演講者
[00:28:52.800 --> 00:28:54.520]  絕對不是一個表演者
[00:28:54.520 --> 00:28:58.520]  是跟大興姐妹息息相連的一位大興
[00:28:58.520 --> 00:28:59.520]  耶穌基督說
[00:28:59.520 --> 00:29:01.640]  只有主是我們的主
[00:29:01.640 --> 00:29:04.320]  只有一位老師
[00:29:04.320 --> 00:29:06.840]  我們全部都是大興
[00:29:06.840 --> 00:29:07.640]  所以這裡說到
[00:29:07.640 --> 00:29:11.000]  但是領袖也有他的角色
[00:29:11.000 --> 00:29:13.400]  有愛 有珍惜
[00:29:13.400 --> 00:29:16.280]  而會眾也有一個
[00:29:16.280 --> 00:29:17.920]  尊重彼此的一起
[00:29:17.920 --> 00:29:19.840]  以致整個群體
[00:29:19.840 --> 00:29:22.480]  能夠成為一個很扎實的團隊
[00:29:22.480 --> 00:29:25.600]  能夠在恩典裡面成長
[00:29:25.600 --> 00:29:27.120]  你想想所有的信徒
[00:29:27.120 --> 00:29:29.680]  其實都會成為領袖
[00:29:29.680 --> 00:29:31.360]  一路成長
[00:29:31.360 --> 00:29:34.800]  所以領袖絕對不是一個所謂特權
[00:29:34.800 --> 00:29:36.600]  或者一班的人
[00:29:36.600 --> 00:29:38.400]  好像不知道怎樣定立
[00:29:38.400 --> 00:29:39.560]  其實不是
[00:29:39.560 --> 00:29:41.840]  每一位都可以是領袖
[00:29:41.840 --> 00:29:44.000]  我們會商是一體的
[00:29:44.000 --> 00:29:45.600]  彼此的連結
[00:29:45.600 --> 00:29:48.000]  信徒為領袖禱告
[00:29:48.000 --> 00:29:50.960]  領袖為信徒去禱告
[00:29:50.960 --> 00:29:54.120]  然後如果我們看回內文
[00:29:54.120 --> 00:29:55.320]  希伯來書的作者
[00:29:55.320 --> 00:29:57.280]  就勸勉信徒要怎樣
[00:29:57.280 --> 00:29:59.480]  他說在第十三章第七節
[00:29:59.480 --> 00:30:01.360]  他說從前引導你們
[00:30:01.360 --> 00:30:04.120]  傳神導給你們的人
[00:30:04.120 --> 00:30:05.840]  你們要紀念他們
[00:30:05.840 --> 00:30:08.600]  效法他們的信心
[00:30:08.600 --> 00:30:11.200]  回顧他們為人的結局
[00:30:11.200 --> 00:30:13.600]  看他怎樣完結他的生命
[00:30:13.600 --> 00:30:16.560]  有些人未必走到最後
[00:30:16.560 --> 00:30:19.040]  信徒領袖非常重要
[00:30:19.040 --> 00:30:21.040]  成為了信徒的榜樣
[00:30:21.040 --> 00:30:23.200]  而在第十七節
[00:30:23.200 --> 00:30:24.280]  勸勉信徒
[00:30:24.280 --> 00:30:26.800]  你們要馴服那些引導你們的
[00:30:26.800 --> 00:30:28.400]  並且要馴服
[00:30:28.400 --> 00:30:33.200]  因為他們為你們的靈魂時刻警醒
[00:30:33.200 --> 00:30:35.200]  領袖不是做份工
[00:30:35.200 --> 00:30:36.400]  是生命
[00:30:36.400 --> 00:30:39.520]  是神託付給他們一個重要的使命
[00:30:39.520 --> 00:30:41.320]  是要「牧養」他們的
[00:30:41.320 --> 00:30:44.720]  「牧養」是牧者的心很重要
[00:30:44.720 --> 00:30:47.320]  他說仗在神面前交仗的人
[00:30:47.320 --> 00:30:50.120]  他們要負責的
[00:30:50.120 --> 00:30:52.160]  那一幅如果大英之會
[00:30:52.160 --> 00:30:55.320]  停留在一個屬靈的外祭
[00:30:55.320 --> 00:30:57.240]  剛才我所說
[00:30:57.240 --> 00:30:59.720]  信仰只不過是頭腦的
[00:30:59.720 --> 00:31:01.160]  這個交不到仗
[00:31:01.160 --> 00:31:05.040]  當然大家是非常有成長
[00:31:05.040 --> 00:31:06.800]  但我們繼續去成長
[00:31:06.800 --> 00:31:09.520]  以至到整個群體
[00:31:09.520 --> 00:31:12.320]  彼此有一個共同的目標
[00:31:12.320 --> 00:31:13.760]  一起去成長
[00:31:13.760 --> 00:31:14.960]  依靠神去成長
[00:31:14.960 --> 00:31:17.200]  不是靠你和我
[00:31:17.200 --> 00:31:19.840]  這裡說到那種情誼
[00:31:19.840 --> 00:31:20.960]  特別在這裡
[00:31:20.960 --> 00:31:22.200]  那我就說一下
[00:31:22.200 --> 00:31:25.840]  其實現在我們屈服現況是怎樣的
[00:31:25.840 --> 00:31:29.000]  我們的情誼是怎樣的
[00:31:29.000 --> 00:31:31.320]  見面也少機會
[00:31:31.320 --> 00:31:35.880]  疫症有時高有時低
[00:31:35.880 --> 00:31:37.200]  都不知道回來好
[00:31:37.200 --> 00:31:40.120]  還是不回來好
[00:31:40.120 --> 00:31:43.600]  還有很多社會的變遷
[00:31:43.600 --> 00:31:45.480]  有移居外地的
[00:31:45.480 --> 00:31:46.760]  有留在這裡的
[00:31:46.760 --> 00:31:48.760]  每個人有不同的掙扎
[00:31:48.760 --> 00:31:50.160]  我們好像一間教會
[00:31:50.160 --> 00:31:54.080]  在一個轉變震動當中
[00:31:54.080 --> 00:31:58.920]  但這個不會減少我們信徒彼此的關顧
[00:31:58.920 --> 00:32:00.600]  彼此的情誼
[00:32:00.600 --> 00:32:03.040]  其實只需要更加的努力
[00:32:03.040 --> 00:32:05.000]  是依靠神
[00:32:05.000 --> 00:32:06.760]  前幾天星期四
[00:32:06.760 --> 00:32:08.480]  我們長者有旅行
[00:32:08.480 --> 00:32:11.000]  很久沒有試過
[00:32:11.000 --> 00:32:16.000]  很開心我們和一班長者一起去旅行
[00:32:16.000 --> 00:32:17.680]  當中很開心
[00:32:17.680 --> 00:32:20.080]  我們拍照、看風景
[00:32:20.080 --> 00:32:22.960]  平時少機會彼此認識
[00:32:22.960 --> 00:32:24.360]  我們能夠多一點時間
[00:32:24.360 --> 00:32:25.320]  很開心
[00:32:25.320 --> 00:32:27.720]  平時很少機會這樣一起聊天
[00:32:27.720 --> 00:32:29.840]  有位長者很幽默
[00:32:29.840 --> 00:32:31.720]  很幽默地跟我說
[00:32:31.720 --> 00:32:33.040]  我都很年輕
[00:32:33.040 --> 00:32:34.600]  我十八歲
[00:32:34.600 --> 00:32:36.560]  我聽到的意思是
[00:32:36.560 --> 00:32:37.240]  我想一下
[00:32:37.240 --> 00:32:41.320]  我應該是十六歲了
[00:32:41.320 --> 00:32:43.520]  然後長者就告訴我
[00:32:43.520 --> 00:32:44.960]  你看我多年輕
[00:32:44.960 --> 00:32:47.240]  我頭髮都還沒長出來
[00:32:47.240 --> 00:32:49.320]  我說是呀
[00:32:49.320 --> 00:32:52.760]  我真的很欣賞長者那種幽默
[00:32:52.760 --> 00:32:55.520]  其實他們有人生的經驗
[00:32:55.520 --> 00:32:58.600]  他們能夠有一種智慧
[00:32:58.600 --> 00:33:01.440]  我很多都要學習
[00:33:01.440 --> 00:33:02.240]  也有一個時間
[00:33:02.240 --> 00:33:05.080]  我和另外一些長者聊天
[00:33:05.080 --> 00:33:06.960]  都有很多掙扎
[00:33:06.960 --> 00:33:10.280]  我們是屬靈裏面彼此的安慰
[00:33:10.280 --> 00:33:12.240]  彼此的提醒
[00:33:12.240 --> 00:33:14.760]  這些就是教會
[00:33:14.760 --> 00:33:16.680]  我們全部都是弟兄姊妹
[00:33:16.680 --> 00:33:21.800]  我希望那一幅多一點的情誼
[00:33:21.800 --> 00:33:24.000]  不要覺得傳道人就是
[00:33:24.000 --> 00:33:26.920]  有一次我聚會的時候
[00:33:26.920 --> 00:33:30.280]  我坐在這裏有一組專家牧師在這裏
[00:33:30.280 --> 00:33:31.600]  即是馬上
[00:33:31.600 --> 00:33:38.320]  那我希望我不是那麼可怕
[00:33:38.320 --> 00:33:39.680]  不好意思
[00:33:39.680 --> 00:33:42.880]  姊妹如果再聽到我這句話
[00:33:42.880 --> 00:33:43.640]  我明白
[00:33:43.640 --> 00:33:46.080]  有時弟兄姊妹很習慣一世
[00:33:46.080 --> 00:33:49.280]  有個傳道人好像
[00:33:49.280 --> 00:33:52.960]  不是那麼自在
[00:33:52.960 --> 00:33:56.800]  多些的為了你的牧者禱告
[00:33:56.800 --> 00:33:59.400]  牧者不是打一份工
[00:33:59.400 --> 00:34:03.560]  弟兄姊妹的生命是我們要栽種
[00:34:03.560 --> 00:34:04.840]  一起的努力
[00:34:04.840 --> 00:34:07.200]  這個就是教會
[00:34:07.200 --> 00:34:11.280]  希伯來書的作者的完結就是這種的情
[00:34:11.280 --> 00:34:13.840]  那麼重要的一個寶貴的福音
[00:34:13.840 --> 00:34:16.480]  來到我們身上的時候
[00:34:16.480 --> 00:34:19.360]  我們一定要給自己的同心
[00:34:19.360 --> 00:34:23.160]  然後跟著二十四、二十五節最後的結束
[00:34:23.160 --> 00:34:24.400]  我們都有點寫不行
[00:34:24.400 --> 00:34:29.000]  我們希伯來書最後一次講到這一次
[00:34:29.000 --> 00:34:30.360]  二十四、二十五節說
[00:34:30.360 --> 00:34:36.480]  請你們向帶領你們的諸位和眾聖徒問安
[00:34:36.480 --> 00:34:39.880]  無論是作領袖的、信徒的
[00:34:39.880 --> 00:34:41.200]  整個的群體
[00:34:41.200 --> 00:34:44.640]  無分上下、無分區別
[00:34:44.640 --> 00:34:46.200]  一個情
[00:34:46.200 --> 00:34:50.280]  然後跟著是在意大利來的人
[00:34:50.280 --> 00:34:52.560]  也向你們問安
[00:34:52.560 --> 00:34:54.840]  那邊的教會也是合一的
[00:34:54.840 --> 00:34:56.720]  就算在不同的地方
[00:34:56.720 --> 00:34:58.880]  信徒是相溪通
[00:34:58.880 --> 00:35:01.080]  一起的彼此相愛
[00:35:01.080 --> 00:35:03.280]  這裡有兩個可能的理解
[00:35:03.280 --> 00:35:08.200]  一個是原文是由意大利的意思
[00:35:08.200 --> 00:35:11.600]  就是說很可能作者也跟這幫信徒
[00:35:11.600 --> 00:35:13.680]  在意大利寫了一封信
[00:35:13.680 --> 00:35:16.360]  給過這些信徒
[00:35:16.360 --> 00:35:19.240]  另一個解釋就是信徒在意大利
[00:35:19.240 --> 00:35:23.760]  這個作者和這幫信徒
[00:35:23.760 --> 00:35:27.480]  他們是從意大利來住在某個地方
[00:35:27.480 --> 00:35:28.640]  跟他們有些認識
[00:35:28.640 --> 00:35:32.320]  以致寫了這封信給他們在意大利的人
[00:35:32.320 --> 00:35:33.880]  無論怎樣解釋
[00:35:33.880 --> 00:35:36.880]  我想都不是很重要
[00:35:36.880 --> 00:35:40.240]  最主要就是他們彼此的相愛
[00:35:40.240 --> 00:35:41.720]  彼此的去維繫
[00:35:41.720 --> 00:35:44.640]  這個就好像跟上面所講的血蜜
[00:35:44.640 --> 00:35:47.840]  類似這樣的一些情義的表達
[00:35:47.840 --> 00:35:51.040]  然後「願恩惠與你門眾人同在」
[00:35:51.040 --> 00:35:52.760]  我想問為什麼來到結束的時候
[00:35:52.760 --> 00:35:59.760]  用「恩惠」是跟這幫信徒同在呢
[00:35:59.760 --> 00:36:01.360]  為什麼呢
[00:36:01.360 --> 00:36:04.880]  當然這個不是主要學的
[00:36:04.880 --> 00:36:07.760]  但是我覺得上文下理
[00:36:07.760 --> 00:36:10.760]  講到所有都是神的恩典
[00:36:10.760 --> 00:36:12.720]  結束的時候
[00:36:12.720 --> 00:36:17.800]  最安慰的說話就是神的恩典與我們同在
[00:36:17.800 --> 00:36:19.600]  我們都是罪人
[00:36:19.600 --> 00:36:23.200]  我們憑我們自己做不了什麼
[00:36:23.200 --> 00:36:25.400]  通常我講到最大的掙扎
[00:36:25.400 --> 00:36:26.920]  就是當我講到這些經文
[00:36:26.920 --> 00:36:29.240]  我自己很難實踐
[00:36:29.240 --> 00:36:32.440]  或者甚至乎我覺得犯了罪
[00:36:32.440 --> 00:36:35.920]  我自己在這個事情有錯失
[00:36:35.920 --> 00:36:38.240]  這是我最掙扎的
[00:36:38.240 --> 00:36:40.560]  那怎麼辦呢
