
[00:00:00.000 --> 00:00:02.140]  網上的大英姐妹平安
[00:20:08.720 --> 00:20:11.580]  他們的教育背景 他們的侍奉經驗
[00:20:11.580 --> 00:20:13.700]  阻擋了他們見到真光
[00:20:13.700 --> 00:20:16.920]  令他們靈性盲目
[00:20:16.920 --> 00:20:18.900]  九章四十一節這樣說
[00:20:18.900 --> 00:20:21.380]  若黑了眼 就沒有罪了
[00:20:21.380 --> 00:20:24.480]  但如今你們說 我們能看見
[00:20:24.480 --> 00:20:27.900]  所以你們的罪還在
[00:20:27.900 --> 00:20:30.980]  原來當我們黑了眼 我們就沒有罪
[00:20:30.980 --> 00:20:34.580]  但當你們說我們能夠看見
[00:20:34.580 --> 00:20:37.620]  我們知道發生什麼事的時候
[00:20:37.620 --> 00:20:47.460]  這些所有的事情都令我們看不見自己的罪
[00:20:47.460 --> 00:20:51.180]  接著就說到為光作見證
[00:20:51.180 --> 00:20:54.260]  其實為光作見證這個主題
[00:20:54.260 --> 00:20:57.940]  作者一開始在福音書的序言裡面已經提及
[00:20:57.940 --> 00:21:00.500]  提及到耶穌就是真光
[00:21:00.500 --> 00:21:02.780]  施贈約翰在在世的時候
[00:21:02.780 --> 00:21:05.300]  就是為了這個光來作見證
[00:21:05.300 --> 00:21:08.260]  他在曠野對喊叫
[00:21:08.260 --> 00:21:09.940]  要修籍主的道路
[00:21:09.940 --> 00:21:13.780]  要預備人去認識神而止
[00:21:13.780 --> 00:21:17.060]  當約翰和門徒見到耶穌的時候
[00:21:17.060 --> 00:21:19.060]  從前他們不認識耶穌
[00:21:19.060 --> 00:21:22.820]  但是他們一見到耶穌就知道祂是神羔羊
[00:21:22.820 --> 00:21:29.620]  然後約翰的門徒就跟隨了耶穌
[00:21:29.620 --> 00:21:31.620]  說到最後
[00:21:31.620 --> 00:21:33.620]  很想和大家分享一個
[00:21:33.620 --> 00:21:38.740]  在哨陣裡面為光作見證的人
[00:21:38.740 --> 00:21:41.500]  這個人就是哨陣的開方者
[00:21:41.500 --> 00:21:43.860]  潘利松愛思母
[00:21:43.860 --> 00:21:48.180]  潘思母是我們的會友潘金塘的媽媽
[00:21:48.180 --> 00:21:51.500]  潘思母至少在國內信主
[00:21:51.500 --> 00:21:55.540]  小時候就已經愛慕讀神的話語
[00:21:55.540 --> 00:21:59.620]  她十六歲的時候受浸加入東山浸信會
[00:21:59.620 --> 00:22:03.660]  其後因為腳傷在醫院住了一年
[00:22:03.660 --> 00:22:08.780]  出院之後她協助姑婆在廣州開辦福音堂
[00:22:08.780 --> 00:22:14.780]  在生活、腳傷的困難下姑婆帶她去信主
[00:22:14.780 --> 00:22:18.820]  教她憑信心不靠樣物去禱告
[00:22:18.820 --> 00:22:22.300]  有一晚潘思母獨自在祈禱的時候
[00:22:22.300 --> 00:22:24.860]  她覺得被聖靈充滿
[00:22:24.860 --> 00:22:27.180]  第二天她回到教會崇拜的時候
[00:22:27.180 --> 00:22:32.700]  在講道中她感覺到全身和腳傷不停地震動
[00:22:32.700 --> 00:22:36.980]  她心裡面火熱更渴慕神的話語
[00:22:36.980 --> 00:22:39.980]  其後她的腳傷痊癒了
[00:22:39.980 --> 00:22:42.980]  並且立志為主所用
[00:22:42.980 --> 00:22:46.700]  奉獻給主作傳道人
[00:22:46.700 --> 00:22:50.340]  1933年被差派來到香港
[00:22:50.340 --> 00:22:54.260]  被香港浸信會邀請到教會裡侍奉
[00:22:54.260 --> 00:22:56.980]  1934年正式成為傳道人
[00:22:56.980 --> 00:23:03.780]  在筲箕灣金華家人的家裡開展福音的工作
[00:23:03.780 --> 00:23:06.220]  潘思母當時的福音對象
[00:23:06.220 --> 00:23:08.740]  主要是筲箕灣區內的漁民
[00:23:08.740 --> 00:23:13.340]  以及太古船澳的工人
[00:23:13.340 --> 00:23:15.020]  第一批信主的漁民
[00:23:15.020 --> 00:23:17.460]  包括黎廣祖和鄭一梅夫婦
[00:23:17.460 --> 00:23:20.500]  就是黎姑娘的爸爸媽媽
[00:23:20.500 --> 00:23:24.980]  黎鄭一梅決志信主之後
[00:23:24.980 --> 00:23:26.260]  熱心傳福音
[00:23:26.260 --> 00:23:29.300]  將整個家族帶到神面前
[00:23:29.300 --> 00:23:32.900]  也讓很多水上人去信主
[00:23:32.900 --> 00:23:34.700]  聽黎姑娘這麼說
[00:23:34.700 --> 00:23:38.780]  當時的福音堂只有三十至四十人
[00:23:38.780 --> 00:23:43.340]  這就成為了筲箕灣浸信會的前身
[00:23:43.340 --> 00:23:44.820]  據棠哥這麼說
[00:23:44.820 --> 00:23:47.820]  以前做傳道人是很不容易的事
[00:23:47.820 --> 00:23:49.380]  因為人手不足
[00:23:49.380 --> 00:23:51.740]  一個人要負責崇拜的港道
[00:23:51.740 --> 00:23:54.580]  要預備主一學 要預備團契
[00:23:54.580 --> 00:23:55.980]  還要做詩琴
[00:23:55.980 --> 00:23:59.380]  還要為水上人開識字班
[00:23:59.380 --> 00:24:06.300]  還要上船去探訪 總之事無大小都要親力親為
[00:24:06.300 --> 00:24:10.620]  所有的事都在一個小小的空間裏面發生
[00:24:10.620 --> 00:24:15.020]  有兩個時間是需要特別去提到的
[00:24:15.020 --> 00:24:21.340]  福音堂曾經在香港被日本軍佔領的時間
[00:24:21.340 --> 00:24:24.460]  就是曾經經歷過這個時期
[00:24:24.460 --> 00:24:32.020]  當時的環境是很慌亂 因為福音堂的位置是很近英軍駐守的地方
[00:24:32.020 --> 00:24:36.420]  同座的樓多次被日軍搶劫
[00:24:36.420 --> 00:24:40.420]  但福音堂是一無所選的
[00:24:40.420 --> 00:24:42.580]  在日軍的統治下
[00:24:42.580 --> 00:24:45.500]  所有的食物都是由日軍這樣去分發
[00:24:45.500 --> 00:24:47.340]  面對食物短缺
[00:24:47.340 --> 00:24:50.900]  每個人分發多餘的食物
[00:24:50.900 --> 00:24:54.620]  甚至之後就減到一半
[00:24:54.620 --> 00:24:58.060]  整條街都充滿著那些饑民
[00:24:58.060 --> 00:25:00.260]  有一個夜市這樣說
[00:25:00.260 --> 00:25:02.980]  潘思母當時是很有智慧的
[00:25:02.980 --> 00:25:05.220]  她將分發的錢用來做什麼呢
[00:25:05.220 --> 00:25:07.540]  就是用來買幾隻兔子
[00:25:07.540 --> 00:25:10.540]  因為兔子的繁殖能力強
[00:25:10.540 --> 00:25:16.540]  所以可以分發給投靠在福音堂裏面的人
[00:25:16.540 --> 00:25:22.060]  第二件事是什麼呢 除了人禍之外就是天災
[00:25:22.060 --> 00:25:23.660]  每到颱風的季節
[00:25:23.660 --> 00:25:27.620]  潘思母都主動開放福音堂成為收容所
[00:25:27.620 --> 00:25:31.060]  接濟有需要的弟兄姊妹暫住
[00:25:31.060 --> 00:25:35.900]  漁民都會將他們的兒子 將他們的小朋友
[00:25:35.900 --> 00:25:39.020]  還有他們的家當帶到福音堂裏面
[00:25:39.020 --> 00:25:43.820]  在1965年 福音堂的營業率很高
[00:25:43.820 --> 00:25:46.860]  很多人都帶到福音堂裏面
[00:25:46.860 --> 00:25:50.660]  在1962年 經歷了一個嚴重的颱風
[00:25:50.660 --> 00:25:52.740]  軍隊襲港
[00:25:52.740 --> 00:25:54.820]  修基灣區有很多木屋
[00:25:54.820 --> 00:25:57.820]  很多漁船被破壞
[00:25:57.820 --> 00:26:00.340]  情況非常嚴重
[00:26:00.340 --> 00:26:05.300]  福音堂裏面大概有十個家庭受到颱風的影響
[00:26:05.300 --> 00:26:07.940]  而福音堂就因為這件事
[00:26:07.940 --> 00:26:10.820]  設了一個獻金箱
[00:26:10.820 --> 00:26:16.980]  為災的會友 受影響的市民提供慈惠的援助
[00:26:16.980 --> 00:26:18.580]  到了60年代
[00:26:18.580 --> 00:26:21.460]  政府批出現在我們這個地方
[00:26:21.460 --> 00:26:25.660]  給香港浸信會作為一個建堂的用
[00:26:25.660 --> 00:26:32.180]  1965年 我們從舊的福音堂搬到新的禮堂舉行崇拜
[00:26:32.180 --> 00:26:34.620]  潘思母最後在1970年
[00:26:34.620 --> 00:26:40.580]  因為腳傷的傷患而退休
[00:26:40.580 --> 00:26:46.460]  那一年也是教會正式自立的時候
[00:26:46.460 --> 00:26:49.860]  回顧這個燒浸的開方者
[00:26:49.860 --> 00:26:52.500]  他在黑暗的時候擺上一切
[00:26:52.500 --> 00:26:54.940]  為儲 作美好的見證
[00:26:54.940 --> 00:26:57.940]  將基督的光帶來這個社區裏面
[00:26:57.940 --> 00:27:00.900]  以致到人的生命可以得到改變
[00:27:00.900 --> 00:27:04.100]  以致到在難過的日子裏面添上色彩
[00:27:04.100 --> 00:27:07.340]  成就了今天的燒浸發展
[00:27:07.340 --> 00:27:11.420]  弟兄姊妹 今天我們仍然要為光做見證
[00:27:11.420 --> 00:27:17.460]  在黑暗的日子裏面讓人尋得見真光
[00:27:17.460 --> 00:27:20.700]  最後 總結
[00:27:20.700 --> 00:27:23.420]  耶穌用光形容自己
[00:27:23.420 --> 00:27:28.700]  光線是人類生活不可或缺的一個部分
[00:27:28.700 --> 00:27:31.500]  神差顯光進入到這個世界
[00:27:31.500 --> 00:27:33.620]  是叫生命得以成長
[00:27:33.620 --> 00:27:36.100]  讓人分辨到光和暗
[00:27:36.100 --> 00:27:39.060]  叫我們不落入在試探裏面
[00:27:39.060 --> 00:27:41.980]  在黑暗的環境裏面我們感受到溫暖
[00:27:41.980 --> 00:27:48.860]  也在漆黑之中豐富了這個世界的色彩
[00:27:48.860 --> 00:27:50.460]  弟兄姊妹
[00:27:50.460 --> 00:27:55.380]  我們從前未必想像到今天所體會的
[00:27:55.380 --> 00:28:00.100]  我們正正體會在一個黑暗的日子裏面
[00:28:00.100 --> 00:28:03.620]  一星期的轉變可以轉變得很快
[00:28:03.620 --> 00:28:07.620]  早前我們還在電視機裏面看到其他國家的新聞
[00:28:07.620 --> 00:28:10.860]  疫情的嚴重 政治的問題等等
[00:28:10.860 --> 00:28:16.260]  但今天我們正正很近地經歷這些事
[00:28:16.260 --> 00:28:19.660]  而這些日子裏面我們更加需要光
[00:28:19.660 --> 00:28:24.260]  環境越黑 光就顯得更光明
[00:28:24.260 --> 00:28:28.820]  最近教會有弟兄姊妹不幸確診
[00:28:28.820 --> 00:28:34.140]  也因為早前他們跟小組裏面有見面
[00:28:34.140 --> 00:28:39.300]  最後小組的組員相繼感染
[00:28:39.300 --> 00:28:43.420]  不知道你感不感受到這個小組在經歷甚麼
[00:28:43.420 --> 00:28:45.980]  聽到其中一個組員這樣說
[00:28:45.980 --> 00:28:49.180]  他說他知道自己受感染的時間
[00:28:49.180 --> 00:28:52.220]  最大的擔心不是身體的病
[00:28:52.220 --> 00:28:56.180]  因為他知道身體最終都會回復
[00:28:56.180 --> 00:29:00.700]  最大的憂傷是他要去面對對自己的指責
[00:29:00.700 --> 00:29:04.020]  也要去面對別人的質疑
[00:29:04.020 --> 00:29:09.340]  更有組員因為擔心這次的事會影響到大家的關係
[00:29:09.340 --> 00:29:13.380]  令到這個小組不能夠繼續走下去
[00:29:13.380 --> 00:29:16.380]  但上星期跟他們在網上開組
[00:29:16.380 --> 00:29:18.500]  我覺得很感動
[00:29:18.500 --> 00:29:21.660]  他們有人在亞博裏面的隔離營
[00:29:21.660 --> 00:29:24.580]  有人在醫院裏面的隔離病房
[00:29:24.580 --> 00:29:27.780]  有人在開組前收到確診的通知
[00:29:27.780 --> 00:29:31.580]  有人在家裏面等待檢測結果
[00:29:31.580 --> 00:29:33.020]  在他們的環境裏面
[00:29:33.020 --> 00:29:36.540]  但可以藉口說一些埋怨的話
[00:29:36.540 --> 00:29:39.260]  但可以不出現在小組裏面
[00:29:39.260 --> 00:29:44.060]  選擇留在黑暗裏面醞釀絕望的情緒
[00:29:44.060 --> 00:29:47.100]  但他們卻在這些日子裏面
[00:29:47.100 --> 00:29:50.100]  他們開組 他們祈禱
[00:29:50.100 --> 00:29:56.420]  也在分享當中 他們怎樣在當中經歷到神的恩典
[00:29:56.420 --> 00:29:58.100]  例如有組員說到
[00:29:58.100 --> 00:30:01.140]  他們得到基督徒上司的關心
[00:30:01.140 --> 00:30:03.220]  得到上司的安慰
[00:30:03.220 --> 00:30:05.540]  也有組員說在隔離病房後面
[00:30:05.540 --> 00:30:09.340]  聽到有人播詩歌 有人播廣道
[00:30:09.340 --> 00:30:11.380]  更有組員覺得感恩
[00:30:11.380 --> 00:30:14.700]  因為能夠和這班組員一起經歷生死
[00:30:14.700 --> 00:30:17.460]  經歷神的恩典
[00:30:17.460 --> 00:30:22.540]  過去這個星期 切切實實地考驗他們對神的信心
[00:30:22.540 --> 00:30:26.420]  在沒有倚靠之中 只能倚靠神
[00:30:26.420 --> 00:30:29.860]  他們說如果沒有對神的信心
[00:30:29.860 --> 00:30:33.940]  他們會落入一個絕望的裏面
[00:30:33.940 --> 00:30:37.380]  而他們身在疫情之中 疫症之中
[00:30:37.380 --> 00:30:40.180]  他們感受到有神和他們同在
[00:30:40.180 --> 00:30:43.220]  他們開組特別有意義
[00:30:43.220 --> 00:30:48.140]  這些分享都是得到組員的同意才分享的
[00:30:48.140 --> 00:30:50.500]  最後想和弟兄姊妹們說
[00:30:50.500 --> 00:30:54.380]  我們沒有辦法去改變黑暗的環境
[00:30:54.380 --> 00:30:56.780]  但耶穌是世界的光
[00:30:56.780 --> 00:31:00.020]  我們卻可以用真光彼此照亮
[00:31:00.020 --> 00:31:02.420]  彼此在黑暗中扶持
[00:31:02.420 --> 00:31:04.900]  當一個人為光做見證
[00:31:04.900 --> 00:31:07.260]  可能這個光不是很明顯
[00:31:07.260 --> 00:31:10.820]  但當一個小組為主作光
[00:31:10.820 --> 00:31:14.260]  一間教會為主作榮耀的見證的時候
[00:31:14.260 --> 00:31:18.860]  必定會讓人看到從神而來的盼望
[00:31:18.860 --> 00:31:22.820]  神救贖必定會留在人的裏面
