
[00:00:00.000 --> 00:00:05.000]  我們今天要講的題目是很直接的
[00:19:22.300 --> 00:19:23.300]  他們是按照自己的喜好去辦事
[00:19:23.300 --> 00:19:24.300]  他們是按照自己的喜好去辦事
[00:19:24.300 --> 00:19:25.300]  他們是按照自己的喜好去辦事
[00:19:25.300 --> 00:19:26.300]  他們是按照自己的喜好去辦事
[00:19:26.300 --> 00:19:27.300]  他們是按照自己的喜好去辦事
[00:19:27.300 --> 00:19:28.300]  他們是按照自己的喜好去辦事
[00:19:28.300 --> 00:19:29.300]  他們是按照自己的喜好去辦事
[00:19:29.300 --> 00:19:30.300]  他們是按照自己的喜好去辦事
[00:19:30.300 --> 00:19:31.300]  他們是按照自己的喜好去辦事
[00:19:31.300 --> 00:19:32.300]  他們是按照自己的喜好去辦事
[00:19:32.300 --> 00:19:33.300]  他們是按照自己的喜好去辦事
[00:19:33.300 --> 00:19:34.300]  他們是按照自己的喜好去辦事
[00:19:34.300 --> 00:19:35.300]  他們是按照自己的喜好去辦事
[00:19:35.300 --> 00:19:36.300]  他們是按照自己的喜好去辦事
[00:19:36.300 --> 00:19:37.300]  他們是按照自己的喜好去辦事
[00:19:37.300 --> 00:19:38.300]  他們是按照自己的喜好去辦事
[00:19:38.300 --> 00:19:39.300]  他們是按照自己的喜好去辦事
[00:19:39.300 --> 00:19:40.300]  他們是按照自己的喜好去辦事
[00:19:40.300 --> 00:19:41.300]  他們是按照自己的喜好去辦事
[00:19:41.300 --> 00:19:42.300]  他們是按照自己的喜好去辦事
[00:19:42.300 --> 00:19:43.300]  他們是按照自己的喜好去辦事
[00:19:43.300 --> 00:19:44.300]  他們是按照自己的喜好去辦事
[00:19:44.300 --> 00:19:45.300]  他們是按照自己的喜好去辦事
[00:19:45.300 --> 00:19:46.300]  他們是按照自己的喜好去辦事
[00:19:46.300 --> 00:19:47.300]  他們是按照自己的喜好去辦事
[00:19:47.300 --> 00:19:48.300]  他們是按照自己的喜好去辦事
[00:19:48.300 --> 00:19:49.300]  他們是按照自己的喜好去辦事
[00:19:49.300 --> 00:19:50.300]  他們是按照自己的喜好去辦事
[00:19:50.300 --> 00:20:17.300]  他們是按照自己的喜好去辦事
[00:20:17.300 --> 00:20:21.300]  他們是按照自己的喜好去辦事
[00:20:21.300 --> 00:20:22.300]  他們是按照自己的喜好去辦事
[00:20:22.300 --> 00:20:23.300]  他們是按照自己的喜好去辦事
[00:20:23.300 --> 00:20:24.300]  他們是按照自己的喜好去辦事
[00:20:24.300 --> 00:20:25.300]  他們是按照自己的喜好去辦事
[00:20:25.300 --> 00:20:26.300]  他們是按照自己的喜好去辦事
[00:20:26.300 --> 00:20:27.300]  他們是按照自己的喜好去辦事
[00:20:27.300 --> 00:20:28.300]  他們是按照自己的喜好去辦事
[00:20:28.300 --> 00:20:29.300]  他們是按照自己的喜好去辦事
[00:20:29.300 --> 00:20:30.300]  他們是按照自己的喜好去辦事
[00:20:30.300 --> 00:20:31.300]  他們是按照自己的喜好去辦事
[00:20:31.300 --> 00:20:32.300]  他們是按照自己的喜好去辦事
[00:20:32.300 --> 00:20:33.300]  他們是按照自己的喜好去辦事
[00:20:33.300 --> 00:20:34.300]  他們是按照自己的喜好去辦事
[00:20:34.300 --> 00:20:35.300]  他們是按照自己的喜好去辦事
[00:20:35.300 --> 00:20:36.300]  他們是按照自己的喜好去辦事
[00:20:36.300 --> 00:20:47.300]  他們是按照自己的喜好去辦事
[00:20:47.300 --> 00:20:48.300]  他們是按照自己的喜好去辦事
[00:20:48.300 --> 00:20:49.300]  他們是按照自己的喜好去辦事
[00:20:49.300 --> 00:20:50.300]  他們是按照自己的喜好去辦事
[00:20:50.300 --> 00:20:51.300]  他們是按照自己的喜好去辦事
[00:20:51.300 --> 00:20:52.300]  他們是按照自己的喜好去辦事
[00:20:52.300 --> 00:20:53.300]  他們是按照自己的喜好去辦事
[00:20:53.300 --> 00:20:54.300]  他們是按照自己的喜好去辦事
[00:20:54.300 --> 00:20:55.300]  他們是按照自己的喜好去辦事
[00:20:55.300 --> 00:20:56.300]  他們是按照自己的喜好去辦事
[00:20:56.300 --> 00:20:57.300]  他們是按照自己的喜好去辦事
[00:20:57.300 --> 00:20:58.300]  他們是按照自己的喜好去辦事
[00:20:58.300 --> 00:20:59.300]  他們是按照自己的喜好去辦事
[00:20:59.300 --> 00:21:00.300]  他們是按照自己的喜好去辦事
[00:21:00.300 --> 00:21:01.300]  他們是按照自己的喜好去辦事
[00:21:01.300 --> 00:21:02.300]  他們是按照自己的喜好去辦事
[00:21:02.300 --> 00:21:08.300]  他們是按照自己的喜好去辦事
[00:21:08.300 --> 00:21:09.300]  他們是按照自己的喜好去辦事
[00:21:09.300 --> 00:21:10.300]  他們是按照自己的喜好去辦事
[00:21:10.300 --> 00:21:11.300]  他們是按照自己的喜好去辦事
[00:21:11.300 --> 00:21:12.300]  他們是按照自己的喜好去辦事
[00:21:12.300 --> 00:21:13.300]  他們是按照自己的喜好去辦事
[00:21:13.300 --> 00:21:14.300]  他們是按照自己的喜好去辦事
[00:21:14.300 --> 00:21:15.300]  他們是按照自己的喜好去辦事
[00:21:15.300 --> 00:21:16.300]  他們是按照自己的喜好去辦事
[00:21:16.300 --> 00:21:17.300]  他們是按照自己的喜好去辦事
[00:21:17.300 --> 00:21:18.300]  他們是按照自己的喜好去辦事
[00:21:18.300 --> 00:21:19.300]  他們是按照自己的喜好去辦事
[00:21:19.300 --> 00:21:20.300]  他們是按照自己的喜好去辦事
[00:21:20.300 --> 00:21:21.300]  他們是按照自己的喜好去辦事
[00:21:21.300 --> 00:21:22.300]  他們是按照自己的喜好去辦事
[00:21:22.300 --> 00:21:23.300]  他們是按照自己的喜好去辦事
[00:21:23.300 --> 00:21:33.300]  他們是按照自己的喜好去辦事
[00:21:33.300 --> 00:21:34.300]  他們是按照自己的喜好去辦事
[00:21:34.300 --> 00:21:35.300]  他們是按照自己的喜好去辦事
[00:21:35.300 --> 00:21:36.300]  他們是按照自己的喜好去辦事
[00:21:36.300 --> 00:21:37.300]  他們是按照自己的喜好去辦事
[00:21:37.300 --> 00:21:38.300]  他們是按照自己的喜好去辦事
[00:21:38.300 --> 00:21:39.300]  他們是按照自己的喜好去辦事
[00:21:39.300 --> 00:21:40.300]  他們是按照自己的喜好去辦事
[00:21:40.300 --> 00:21:41.300]  他們是按照自己的喜好去辦事
[00:21:41.300 --> 00:21:42.300]  他們是按照自己的喜好去辦事
[00:21:42.300 --> 00:21:43.300]  他們是按照自己的喜好去辦事
[00:21:43.300 --> 00:21:44.300]  他們是按照自己的喜好去辦事
[00:21:44.300 --> 00:21:45.300]  他們是按照自己的喜好去辦事
[00:21:45.300 --> 00:21:46.300]  他們是按照自己的喜好去辦事
[00:21:46.300 --> 00:21:47.300]  他們是按照自己的喜好去辦事
[00:21:47.300 --> 00:21:48.300]  他們是按照自己的喜好去辦事
[00:21:48.300 --> 00:21:54.300]  他們是按照自己的喜好去辦事
[00:21:54.300 --> 00:21:55.300]  他們是按照自己的喜好去辦事
[00:21:55.300 --> 00:21:56.300]  他們是按照自己的喜好去辦事
[00:21:56.300 --> 00:21:57.300]  他們是按照自己的喜好去辦事
[00:21:57.300 --> 00:21:58.300]  他們是按照自己的喜好去辦事
[00:21:58.300 --> 00:21:59.300]  他們是按照自己的喜好去辦事
[00:21:59.300 --> 00:22:00.300]  他們是按照自己的喜好去辦事
[00:22:00.300 --> 00:22:01.300]  他們是按照自己的喜好去辦事
[00:22:01.300 --> 00:22:02.300]  他們是按照自己的喜好去辦事
[00:22:02.300 --> 00:22:03.300]  他們是按照自己的喜好去辦事
[00:22:03.300 --> 00:22:04.300]  他們是按照自己的喜好去辦事
[00:22:04.300 --> 00:22:05.300]  他們是按照自己的喜好去辦事
[00:22:05.300 --> 00:22:06.300]  他們是按照自己的喜好去辦事
[00:22:06.300 --> 00:22:07.300]  他們是按照自己的喜好去辦事
[00:22:07.300 --> 00:22:08.300]  他們是按照自己的喜好去辦事
[00:22:08.300 --> 00:22:09.300]  他們是按照自己的喜好去辦事
[00:22:09.300 --> 00:22:21.300]  他們是按照自己的喜好去辦事
[00:22:21.300 --> 00:22:22.300]  他們是按照自己的喜好去辦事
[00:22:22.300 --> 00:22:23.300]  他們是按照自己的喜好去辦事
[00:22:23.300 --> 00:22:24.300]  他們是按照自己的喜好去辦事
[00:22:24.300 --> 00:22:25.300]  他們是按照自己的喜好去辦事
[00:22:25.300 --> 00:22:26.300]  他們是按照自己的喜好去辦事
[00:22:26.300 --> 00:22:27.300]  他們是按照自己的喜好去辦事
[00:22:27.300 --> 00:22:28.300]  他們是按照自己的喜好去辦事
[00:22:28.300 --> 00:22:29.300]  他們是按照自己的喜好去辦事
[00:22:29.300 --> 00:22:30.300]  他們是按照自己的喜好去辦事
[00:22:30.300 --> 00:22:31.300]  他們是按照自己的喜好去辦事
[00:22:31.300 --> 00:22:32.300]  他們是按照自己的喜好去辦事
[00:22:32.300 --> 00:22:33.300]  他們是按照自己的喜好去辦事
[00:22:33.300 --> 00:22:34.300]  他們是按照自己的喜好去辦事
[00:22:34.300 --> 00:22:35.300]  他們是按照自己的喜好去辦事
[00:22:35.300 --> 00:22:36.300]  他們是按照自己的喜好去辦事
[00:22:36.300 --> 00:22:39.300]  他們是按照自己的喜好去辦事
[00:22:39.300 --> 00:22:40.300]  他們是按照自己的喜好去辦事
[00:22:40.300 --> 00:22:41.300]  他們是按照自己的喜好去辦事
[00:22:41.300 --> 00:22:42.300]  他們是按照自己的喜好去辦事
[00:22:42.300 --> 00:22:43.300]  他們是按照自己的喜好去辦事
[00:22:43.300 --> 00:22:44.300]  他們是按照自己的喜好去辦事
[00:22:44.300 --> 00:22:45.300]  他們是按照自己的喜好去辦事
[00:22:45.300 --> 00:22:46.300]  他們是按照自己的喜好去辦事
[00:22:46.300 --> 00:22:47.300]  他們是按照自己的喜好去辦事
[00:22:47.300 --> 00:22:48.300]  他們是按照自己的喜好去辦事
[00:22:48.300 --> 00:22:49.300]  他們是按照自己的喜好去辦事
[00:22:49.300 --> 00:22:50.300]  他們是按照自己的喜好去辦事
[00:22:50.300 --> 00:22:51.300]  他們是按照自己的喜好去辦事
[00:22:51.300 --> 00:22:52.300]  他們是按照自己的喜好去辦事
[00:22:52.300 --> 00:22:53.300]  他們是按照自己的喜好去辦事
[00:22:53.300 --> 00:22:54.300]  他們是按照自己的喜好去辦事
[00:22:54.300 --> 00:23:06.300]  他們是按照自己的喜好去辦事
[00:23:06.300 --> 00:23:07.300]  他們是按照自己的喜好去辦事
[00:23:07.300 --> 00:23:08.300]  他們是按照自己的喜好去辦事
[00:23:08.300 --> 00:23:09.300]  他們是按照自己的喜好去辦事
[00:23:09.300 --> 00:23:10.300]  他們是按照自己的喜好去辦事
[00:23:10.300 --> 00:23:11.300]  他們是按照自己的喜好去辦事
[00:23:11.300 --> 00:23:12.300]  他們是按照自己的喜好去辦事
[00:23:12.300 --> 00:23:13.300]  他們是按照自己的喜好去辦事
[00:23:13.300 --> 00:23:14.300]  他們是按照自己的喜好去辦事
[00:23:14.300 --> 00:23:15.300]  他們是按照自己的喜好去辦事
[00:23:15.300 --> 00:23:16.300]  他們是按照自己的喜好去辦事
[00:23:16.300 --> 00:23:17.300]  他們是按照自己的喜好去辦事
[00:23:17.300 --> 00:23:18.300]  他們是按照自己的喜好去辦事
[00:23:18.300 --> 00:23:19.300]  他們是按照自己的喜好去辦事
[00:23:19.300 --> 00:23:20.300]  他們是按照自己的喜好去辦事
[00:23:20.300 --> 00:23:21.300]  他們是按照自己的喜好去辦事
[00:23:21.300 --> 00:23:24.300]  他們是按照自己的喜好去辦事
[00:23:24.300 --> 00:23:25.300]  他們是按照自己的喜好去辦事
[00:23:25.300 --> 00:23:26.300]  他們是按照自己的喜好去辦事
[00:23:26.300 --> 00:23:27.300]  他們是按照自己的喜好去辦事
[00:23:27.300 --> 00:23:28.300]  他們是按照自己的喜好去辦事
[00:23:28.300 --> 00:23:29.300]  他們是按照自己的喜好去辦事
[00:23:29.300 --> 00:23:30.300]  他們是按照自己的喜好去辦事
[00:23:30.300 --> 00:23:31.300]  他們是按照自己的喜好去辦事
[00:23:31.300 --> 00:23:32.300]  他們是按照自己的喜好去辦事
[00:23:32.300 --> 00:23:33.300]  他們是按照自己的喜好去辦事
[00:23:33.300 --> 00:23:34.300]  他們是按照自己的喜好去辦事
[00:23:34.300 --> 00:23:35.300]  他們是按照自己的喜好去辦事
[00:23:35.300 --> 00:23:36.300]  他們是按照自己的喜好去辦事
[00:23:36.300 --> 00:23:37.300]  他們是按照自己的喜好去辦事
[00:23:37.300 --> 00:23:38.300]  他們是按照自己的喜好去辦事
[00:23:38.300 --> 00:23:39.300]  他們是按照自己的喜好去辦事
[00:23:39.300 --> 00:23:52.300]  他們是按照自己的喜好去辦事
[00:23:52.300 --> 00:23:53.300]  他們是按照自己的喜好去辦事
[00:23:53.300 --> 00:23:54.300]  他們是按照自己的喜好去辦事
[00:23:54.300 --> 00:23:55.300]  他們是按照自己的喜好去辦事
[00:23:55.300 --> 00:23:56.300]  他們是按照自己的喜好去辦事
[00:23:56.300 --> 00:23:57.300]  他們是按照自己的喜好去辦事
[00:23:57.300 --> 00:23:58.300]  他們是按照自己的喜好去辦事
[00:23:58.300 --> 00:23:59.300]  他們是按照自己的喜好去辦事
[00:23:59.300 --> 00:24:00.300]  他們是按照自己的喜好去辦事
[00:24:00.300 --> 00:24:01.300]  他們是按照自己的喜好去辦事
[00:24:01.300 --> 00:24:02.300]  他們是按照自己的喜好去辦事
[00:24:02.300 --> 00:24:03.300]  他們是按照自己的喜好去辦事
[00:24:03.300 --> 00:24:04.300]  他們是按照自己的喜好去辦事
[00:24:04.300 --> 00:24:05.300]  他們是按照自己的喜好去辦事
[00:24:05.300 --> 00:24:06.300]  他們是按照自己的喜好去辦事
[00:24:06.300 --> 00:24:07.300]  他們是按照自己的喜好去辦事
[00:24:07.300 --> 00:24:09.300]  他們是按照自己的喜好去辦事
[00:24:09.300 --> 00:24:10.300]  他們是按照自己的喜好去辦事
[00:24:10.300 --> 00:24:11.300]  他們是按照自己的喜好去辦事
[00:24:11.300 --> 00:24:12.300]  他們是按照自己的喜好去辦事
[00:24:12.300 --> 00:24:13.300]  他們是按照自己的喜好去辦事
[00:24:13.300 --> 00:24:14.300]  他們是按照自己的喜好去辦事
[00:24:14.300 --> 00:24:15.300]  他們是按照自己的喜好去辦事
[00:24:15.300 --> 00:24:16.300]  他們是按照自己的喜好去辦事
[00:24:16.300 --> 00:24:17.300]  他們是按照自己的喜好去辦事
[00:24:17.300 --> 00:24:18.300]  他們是按照自己的喜好去辦事
[00:24:18.300 --> 00:24:19.300]  他們是按照自己的喜好去辦事
[00:24:19.300 --> 00:24:20.300]  他們是按照自己的喜好去辦事
[00:24:20.300 --> 00:24:21.300]  他們是按照自己的喜好去辦事
[00:24:21.300 --> 00:24:22.300]  他們是按照自己的喜好去辦事
[00:24:22.300 --> 00:24:23.300]  他們是按照自己的喜好去辦事
[00:24:23.300 --> 00:24:24.300]  他們是按照自己的喜好去辦事
[00:24:24.300 --> 00:24:38.300]  他們是按照自己的喜好去辦事
[00:24:38.300 --> 00:24:39.300]  他們是按照自己的喜好去辦事
[00:24:39.300 --> 00:24:40.300]  他們是按照自己的喜好去辦事
[00:24:40.300 --> 00:24:41.300]  他們是按照自己的喜好去辦事
[00:24:41.300 --> 00:24:42.300]  他們是按照自己的喜好去辦事
[00:24:42.300 --> 00:24:43.300]  他們是按照自己的喜好去辦事
[00:24:43.300 --> 00:24:44.300]  他們是按照自己的喜好去辦事
[00:24:44.300 --> 00:24:45.300]  他們是按照自己的喜好去辦事
[00:24:45.300 --> 00:24:46.300]  他們是按照自己的喜好去辦事
[00:24:46.300 --> 00:24:47.300]  他們是按照自己的喜好去辦事
[00:24:47.300 --> 00:24:48.300]  他們是按照自己的喜好去辦事
[00:24:48.300 --> 00:24:49.300]  他們是按照自己的喜好去辦事
[00:24:49.300 --> 00:24:50.300]  他們是按照自己的喜好去辦事
[00:24:50.300 --> 00:24:51.300]  他們是按照自己的喜好去辦事
[00:24:51.300 --> 00:24:52.300]  他們是按照自己的喜好去辦事
[00:24:52.300 --> 00:24:53.300]  他們是按照自己的喜好去辦事
[00:24:53.300 --> 00:24:54.300]  他們是按照自己的喜好去辦事
[00:24:54.300 --> 00:24:55.300]  他們是按照自己的喜好去辦事
[00:24:55.300 --> 00:24:56.300]  他們是按照自己的喜好去辦事
[00:24:56.300 --> 00:24:57.300]  他們是按照自己的喜好去辦事
[00:24:57.300 --> 00:24:58.300]  他們是按照自己的喜好去辦事
[00:24:58.300 --> 00:24:59.300]  他們是按照自己的喜好去辦事
[00:24:59.300 --> 00:25:00.300]  他們是按照自己的喜好去辦事
[00:25:00.300 --> 00:25:01.300]  他們是按照自己的喜好去辦事
[00:25:01.300 --> 00:25:02.300]  他們是按照自己的喜好去辦事
[00:25:02.300 --> 00:25:03.300]  他們是按照自己的喜好去辦事
[00:25:03.300 --> 00:25:04.300]  他們是按照自己的喜好去辦事
[00:25:04.300 --> 00:25:05.300]  他們是按照自己的喜好去辦事
[00:25:05.300 --> 00:25:06.300]  他們是按照自己的喜好去辦事
[00:25:06.300 --> 00:25:07.300]  他們是按照自己的喜好去辦事
[00:25:07.300 --> 00:25:08.300]  他們是按照自己的喜好去辦事
[00:25:08.300 --> 00:25:09.300]  他們是按照自己的喜好去辦事
[00:25:09.300 --> 00:25:23.300]  他們是按照自己的喜好去辦事
[00:25:23.300 --> 00:25:24.300]  他們是按照自己的喜好去辦事
[00:25:24.300 --> 00:25:25.300]  他們是按照自己的喜好去辦事
[00:25:25.300 --> 00:25:26.300]  他們是按照自己的喜好去辦事
[00:25:26.300 --> 00:25:27.300]  他們是按照自己的喜好去辦事
[00:25:27.300 --> 00:25:28.300]  他們是按照自己的喜好去辦事
[00:25:28.300 --> 00:25:29.300]  他們是按照自己的喜好去辦事
[00:25:29.300 --> 00:25:30.300]  他們是按照自己的喜好去辦事
[00:25:30.300 --> 00:25:31.300]  他們是按照自己的喜好去辦事
[00:25:31.300 --> 00:25:32.300]  他們是按照自己的喜好去辦事
[00:25:32.300 --> 00:25:33.300]  他們是按照自己的喜好去辦事
[00:25:33.300 --> 00:25:34.300]  他們是按照自己的喜好去辦事
[00:25:34.300 --> 00:25:35.300]  他們是按照自己的喜好去辦事
[00:25:35.300 --> 00:25:36.300]  他們是按照自己的喜好去辦事
[00:25:36.300 --> 00:25:37.300]  他們是按照自己的喜好去辦事
[00:25:37.300 --> 00:25:38.300]  他們是按照自己的喜好去辦事
[00:25:38.300 --> 00:25:39.300]  他們是按照自己的喜好去辦事
[00:25:39.300 --> 00:25:40.300]  他們是按照自己的喜好去辦事
[00:25:40.300 --> 00:25:41.300]  他們是按照自己的喜好去辦事
[00:25:41.300 --> 00:25:42.300]  他們是按照自己的喜好去辦事
[00:25:42.300 --> 00:25:43.300]  他們是按照自己的喜好去辦事
[00:25:43.300 --> 00:25:44.300]  他們是按照自己的喜好去辦事
[00:25:44.300 --> 00:25:45.300]  他們是按照自己的喜好去辦事
[00:25:45.300 --> 00:25:46.300]  他們是按照自己的喜好去辦事
[00:25:46.300 --> 00:25:47.300]  他們是按照自己的喜好去辦事
[00:25:47.300 --> 00:25:48.300]  他們是按照自己的喜好去辦事
[00:25:48.300 --> 00:25:49.300]  他們是按照自己的喜好去辦事
[00:25:49.300 --> 00:25:50.300]  他們是按照自己的喜好去辦事
[00:25:50.300 --> 00:25:51.300]  他們是按照自己的喜好去辦事
[00:25:51.300 --> 00:25:52.300]  他們是按照自己的喜好去辦事
[00:25:52.300 --> 00:25:53.300]  他們是按照自己的喜好去辦事
[00:25:53.300 --> 00:25:54.300]  他們是按照自己的喜好去辦事
[00:25:54.300 --> 00:26:10.300]  他們是按照自己的喜好去辦事
[00:26:10.300 --> 00:26:11.300]  他們是按照自己的喜好去辦事
[00:26:11.300 --> 00:26:12.300]  他們是按照自己的喜好去辦事
[00:26:12.300 --> 00:26:13.300]  他們是按照自己的喜好去辦事
[00:26:13.300 --> 00:26:14.300]  他們是按照自己的喜好去辦事
[00:26:14.300 --> 00:26:15.300]  他們是按照自己的喜好去辦事
[00:26:15.300 --> 00:26:16.300]  他們是按照自己的喜好去辦事
[00:26:16.300 --> 00:26:17.300]  他們是按照自己的喜好去辦事
[00:26:17.300 --> 00:26:18.300]  他們是按照自己的喜好去辦事
[00:26:18.300 --> 00:26:19.300]  他們是按照自己的喜好去辦事
[00:26:19.300 --> 00:26:20.300]  他們是按照自己的喜好去辦事
[00:26:20.300 --> 00:26:21.300]  他們是按照自己的喜好去辦事
[00:26:21.300 --> 00:26:22.300]  他們是按照自己的喜好去辦事
[00:26:22.300 --> 00:26:23.300]  他們是按照自己的喜好去辦事
[00:26:23.300 --> 00:26:24.300]  他們是按照自己的喜好去辦事
[00:26:24.300 --> 00:26:25.300]  他們是按照自己的喜好去辦事
[00:26:25.300 --> 00:26:26.300]  他們是按照自己的喜好去辦事
[00:26:26.300 --> 00:26:27.300]  他們是按照自己的喜好去辦事
[00:26:27.300 --> 00:26:28.300]  他們是按照自己的喜好去辦事
[00:26:28.300 --> 00:26:29.300]  他們是按照自己的喜好去辦事
[00:26:29.300 --> 00:26:30.300]  他們是按照自己的喜好去辦事
[00:26:30.300 --> 00:26:31.300]  他們是按照自己的喜好去辦事
[00:26:31.300 --> 00:26:32.300]  他們是按照自己的喜好去辦事
[00:26:32.300 --> 00:26:33.300]  他們是按照自己的喜好去辦事
[00:26:33.300 --> 00:26:34.300]  他們是按照自己的喜好去辦事
[00:26:34.300 --> 00:26:35.300]  他們是按照自己的喜好去辦事
[00:26:35.300 --> 00:26:36.300]  他們是按照自己的喜好去辦事
[00:26:36.300 --> 00:26:37.300]  他們是按照自己的喜好去辦事
[00:26:37.300 --> 00:26:38.300]  他們是按照自己的喜好去辦事
[00:26:38.300 --> 00:26:39.300]  他們是按照自己的喜好去辦事
[00:26:39.300 --> 00:26:54.300]  他們是按照自己的喜好去辦事
[00:26:54.300 --> 00:26:55.300]  他們是按照自己的喜好去辦事
[00:26:55.300 --> 00:26:56.300]  他們是按照自己的喜好去辦事
[00:26:56.300 --> 00:26:57.300]  他們是按照自己的喜好去辦事
[00:26:57.300 --> 00:26:58.300]  他們是按照自己的喜好去辦事
[00:26:58.300 --> 00:26:59.300]  他們是按照自己的喜好去辦事
[00:26:59.300 --> 00:27:00.300]  他們是按照自己的喜好去辦事
[00:27:00.300 --> 00:27:01.300]  他們是按照自己的喜好去辦事
[00:27:01.300 --> 00:27:02.300]  他們是按照自己的喜好去辦事
[00:27:02.300 --> 00:27:03.300]  他們是按照自己的喜好去辦事
[00:27:03.300 --> 00:27:04.300]  他們是按照自己的喜好去辦事
[00:27:04.300 --> 00:27:05.300]  他們是按照自己的喜好去辦事
[00:27:05.300 --> 00:27:06.300]  他們是按照自己的喜好去辦事
[00:27:06.300 --> 00:27:07.300]  他們是按照自己的喜好去辦事
[00:27:07.300 --> 00:27:08.300]  他們是按照自己的喜好去辦事
[00:27:08.300 --> 00:27:09.300]  他們是按照自己的喜好去辦事
[00:27:09.300 --> 00:27:10.300]  他們是按照自己的喜好去辦事
[00:27:10.300 --> 00:27:11.300]  他們是按照自己的喜好去辦事
[00:27:11.300 --> 00:27:12.300]  他們是按照自己的喜好去辦事
[00:27:12.300 --> 00:27:13.300]  他們是按照自己的喜好去辦事
[00:27:13.300 --> 00:27:14.300]  他們是按照自己的喜好去辦事
[00:27:14.300 --> 00:27:15.300]  他們是按照自己的喜好去辦事
[00:27:15.300 --> 00:27:16.300]  他們是按照自己的喜好去辦事
[00:27:16.300 --> 00:27:17.300]  他們是按照自己的喜好去辦事
[00:27:17.300 --> 00:27:18.300]  他們是按照自己的喜好去辦事
[00:27:18.300 --> 00:27:19.300]  他們是按照自己的喜好去辦事
[00:27:19.300 --> 00:27:20.300]  他們是按照自己的喜好去辦事
[00:27:20.300 --> 00:27:21.300]  他們是按照自己的喜好去辦事
[00:27:21.300 --> 00:27:22.300]  他們是按照自己的喜好去辦事
[00:27:22.300 --> 00:27:23.300]  他們是按照自己的喜好去辦事
[00:27:23.300 --> 00:27:24.300]  他們是按照自己的喜好去辦事
[00:27:24.300 --> 00:27:43.300]  他們是按照自己的喜好去辦事
[00:27:43.300 --> 00:27:44.300]  他們是按照自己的喜好去辦事
[00:27:44.300 --> 00:27:45.300]  他們是按照自己的喜好去辦事
[00:27:45.300 --> 00:27:46.300]  他們是按照自己的喜好去辦事
[00:27:46.300 --> 00:27:47.300]  他們是按照自己的喜好去辦事
[00:27:47.300 --> 00:27:48.300]  他們是按照自己的喜好去辦事
[00:27:48.300 --> 00:27:49.300]  他們是按照自己的喜好去辦事
[00:27:49.300 --> 00:27:50.300]  他們是按照自己的喜好去辦事
[00:27:50.300 --> 00:27:51.300]  他們是按照自己的喜好去辦事
[00:27:51.300 --> 00:27:52.300]  他們是按照自己的喜好去辦事
[00:27:52.300 --> 00:27:53.300]  他們是按照自己的喜好去辦事
[00:27:53.300 --> 00:27:54.300]  他們是按照自己的喜好去辦事
[00:27:54.300 --> 00:27:55.300]  他們是按照自己的喜好去辦事
[00:27:55.300 --> 00:27:56.300]  他們是按照自己的喜好去辦事
[00:27:56.300 --> 00:27:57.300]  他們是按照自己的喜好去辦事
[00:27:57.300 --> 00:27:58.300]  他們是按照自己的喜好去辦事
[00:27:58.300 --> 00:27:59.300]  他們是按照自己的喜好去辦事
[00:27:59.300 --> 00:28:00.300]  他們是按照自己的喜好去辦事
[00:28:00.300 --> 00:28:01.300]  他們是按照自己的喜好去辦事
[00:28:01.300 --> 00:28:02.300]  他們是按照自己的喜好去辦事
[00:28:02.300 --> 00:28:03.300]  他們是按照自己的喜好去辦事
[00:28:03.300 --> 00:28:04.300]  他們是按照自己的喜好去辦事
[00:28:04.300 --> 00:28:05.300]  他們是按照自己的喜好去辦事
[00:28:05.300 --> 00:28:06.300]  他們是按照自己的喜好去辦事
[00:28:06.300 --> 00:28:07.300]  他們是按照自己的喜好去辦事
[00:28:07.300 --> 00:28:08.300]  他們是按照自己的喜好去辦事
[00:28:08.300 --> 00:28:09.300]  他們是按照自己的喜好去辦事
[00:28:09.300 --> 00:28:23.300]  他們是按照自己的喜好去辦事
[00:28:23.300 --> 00:28:24.300]  他們是按照自己的喜好去辦事
[00:28:24.300 --> 00:28:25.300]  他們是按照自己的喜好去辦事
[00:28:25.300 --> 00:28:26.300]  他們是按照自己的喜好去辦事
[00:28:26.300 --> 00:28:27.300]  他們是按照自己的喜好去辦事
[00:28:27.300 --> 00:28:28.300]  他們是按照自己的喜好去辦事
[00:28:28.300 --> 00:28:29.300]  他們是按照自己的喜好去辦事
[00:28:29.300 --> 00:28:30.300]  他們是按照自己的喜好去辦事
[00:28:30.300 --> 00:28:31.300]  他們是按照自己的喜好去辦事
[00:28:31.300 --> 00:28:32.300]  他們是按照自己的喜好去辦事
[00:28:32.300 --> 00:28:33.300]  他們是按照自己的喜好去辦事
[00:28:33.300 --> 00:28:34.300]  他們是按照自己的喜好去辦事
[00:28:34.300 --> 00:28:35.300]  他們是按照自己的喜好去辦事
[00:28:35.300 --> 00:28:36.300]  他們是按照自己的喜好去辦事
[00:28:36.300 --> 00:28:37.300]  他們是按照自己的喜好去辦事
[00:28:37.300 --> 00:28:38.300]  他們是按照自己的喜好去辦事
[00:28:38.300 --> 00:28:39.300]  他們是按照自己的喜好去辦事
[00:28:39.300 --> 00:28:40.300]  他們是按照自己的喜好去辦事
[00:28:40.300 --> 00:28:41.300]  他們是按照自己的喜好去辦事
[00:28:41.300 --> 00:28:42.300]  他們是按照自己的喜好去辦事
