
[00:00:00.000 --> 00:00:05.640]  我們今年的主題是講到walk by the spirit
[00:21:28.420 --> 00:21:31.520]  每次聚會的時候要吹腳
[00:21:31.520 --> 00:21:35.220]  我不反對你正確的使用腳號聲
[00:21:35.220 --> 00:21:37.520]  懂我這意思嗎
[00:21:37.520 --> 00:21:40.120]  但是這個吹腳的後面
[00:21:40.120 --> 00:21:43.720]  很多時候他賦予了一些
[00:21:43.720 --> 00:21:49.720]  不是今天新約的時代的意義
[00:21:49.720 --> 00:21:52.620]  而是把舊約時代的意義
[00:21:52.620 --> 00:21:54.820]  今天要我們新約的時代的人
[00:21:54.820 --> 00:21:55.820]  仍然要去遵守
[00:21:55.820 --> 00:21:56.620]  懂我這意思嗎
[00:21:56.620 --> 00:22:00.920]  這就是立法主義
[00:22:00.920 --> 00:22:03.320]  甚至把他無限上綱
[00:22:03.320 --> 00:22:04.520]  吹腳
[00:22:04.520 --> 00:22:07.120]  這是一個征戰的表示
[00:22:07.120 --> 00:22:08.320]  所以在臨界裡面
[00:22:08.320 --> 00:22:09.720]  當我們吹腳的時候
[00:22:09.720 --> 00:22:14.420]  魔鬼會懼怕
[00:22:14.420 --> 00:22:15.820]  這個東西無限上綱
[00:22:15.820 --> 00:22:18.320]  你懂我這意思嗎
[00:22:18.320 --> 00:22:20.220]  聽懂了沒
[00:22:20.220 --> 00:22:23.020]  所以這也是今天
[00:22:23.020 --> 00:22:29.820]  在華人教會開始流行的一些東西
[00:22:29.820 --> 00:22:33.120]  好了
[00:22:33.120 --> 00:22:37.720]  這個東西不僅是華人教會
[00:22:37.720 --> 00:22:40.520]  在美國教會更是流行
[00:22:40.520 --> 00:22:44.720]  叫做成功福音
[00:22:44.720 --> 00:22:49.520]  Prosperity Gospel
[00:22:49.520 --> 00:22:52.020]  美國有一個
[00:22:52.020 --> 00:22:54.920]  很大的一個宗派
[00:22:54.920 --> 00:22:57.720]  那麼他們這個宗派
[00:22:57.720 --> 00:23:03.920]  大概有超過一萬一千間教會
[00:23:03.920 --> 00:23:04.720]  好 等一下
[00:23:04.720 --> 00:23:05.520]  我等一下先說這個
[00:23:05.520 --> 00:23:10.320]  我先講這個成功神學
[00:23:10.320 --> 00:23:13.320]  根據《時代》雜誌
[00:23:13.320 --> 00:23:17.120]  在2006年曾經做過的一個調查
[00:23:17.120 --> 00:23:20.220]  在美國當時候世間最大的
[00:23:20.220 --> 00:23:21.720]  所謂的Megachurch
[00:23:21.720 --> 00:23:23.920]  超大型教會裡面
[00:23:23.920 --> 00:23:31.320]  除了薩托伯格教會的華里克穆斯之外
[00:23:31.320 --> 00:23:35.520]  其他的 第二名是喬·奧斯汀的
[00:23:35.520 --> 00:23:37.920]  Lakewood Church
[00:23:37.920 --> 00:23:41.520]  第三個是T.D. Jacobs
[00:23:41.520 --> 00:23:43.720]  這個是Powter Church
[00:23:43.720 --> 00:23:47.120]  第四個是什麼呢
[00:23:47.120 --> 00:23:50.120]  第四個是
[00:23:50.120 --> 00:23:54.220]  叫做Christopher Dowler
[00:23:54.220 --> 00:23:55.920]  他的這個教會
[00:23:55.920 --> 00:23:58.520]  叫做改變世界的教會
[00:23:58.520 --> 00:24:01.520]  這世間的Megachurch裡面
[00:24:01.520 --> 00:24:03.920]  除了Rick Warren教會以外
[00:24:03.920 --> 00:24:11.120]  其他三間都是在講成功神學
[00:24:11.120 --> 00:24:14.120]  那我們看看這一個人叫做
[00:24:14.120 --> 00:24:16.920]  Christopher Dowler
[00:24:16.920 --> 00:24:19.920]  他的這個拉森美蠻有意思的
[00:24:19.920 --> 00:24:22.720]  就是Dowler
[00:24:22.720 --> 00:24:23.720]  這個牧師呢
[00:24:23.720 --> 00:24:26.920]  他比較出名是因為什麼呢
[00:24:26.920 --> 00:24:33.320]  因為他有一次自己的私人飛機壞了
[00:24:33.320 --> 00:24:35.920]  所以他就在教會裡面
[00:24:35.920 --> 00:24:37.720]  就是鼓勵慧重
[00:24:37.720 --> 00:24:41.120]  要奉獻一部新的這個飛機
[00:24:41.120 --> 00:24:42.520]  私人飛機給他
[00:24:42.520 --> 00:24:50.320]  那麼這個飛機的價錢是六千五百萬美元
[00:24:50.320 --> 00:24:51.320]  那他解釋說
[00:24:51.320 --> 00:24:59.920]  他說他要用這一個飛機到全世界去傳講神的信息
[00:24:59.920 --> 00:25:03.320]  非常好的理由
[00:25:03.320 --> 00:25:08.720]  葛木斯也需要一台
[00:25:08.720 --> 00:25:10.020]  然後他就說
[00:25:10.020 --> 00:25:13.720]  Leave it and claim it
[00:25:13.720 --> 00:25:15.120]  這是他們常常用的一句話
[00:25:15.120 --> 00:25:18.320]  就是說你指出來
[00:25:18.320 --> 00:25:20.920]  那叫什麼點名出來
[00:25:20.920 --> 00:25:23.120]  你要什麼清楚的跟神講
[00:25:23.120 --> 00:25:25.920]  然後呢你去
[00:25:25.920 --> 00:25:29.120]  Claim就是說你就
[00:25:29.120 --> 00:25:33.520]  你就拿去去拿它就宣告
[00:25:33.520 --> 00:25:39.120]  懂這意思嗎
[00:25:39.120 --> 00:25:42.120]  親愛的劉子梅
[00:25:42.120 --> 00:25:47.320]  其實成功神學不是說都有問題
[00:25:47.320 --> 00:25:53.220]  他的問題是他只傳部分的真理
[00:25:53.220 --> 00:25:57.920]  他只講到上帝祝福的一秒
[00:25:57.920 --> 00:26:04.920]  但是他不講苦難十字架悔改的需要
[00:26:04.920 --> 00:26:08.320]  這是根本的問題
[00:26:08.320 --> 00:26:10.320]  好了那我們看了這麼多
[00:26:10.320 --> 00:26:14.620]  所謂的傳不是傳別的福音
[00:26:14.620 --> 00:26:17.220]  那我們來問一下什麼是福音
[00:26:17.220 --> 00:26:18.220]  來問你旁邊的
[00:26:18.220 --> 00:26:19.920]  這是一個考題好不好
[00:26:19.920 --> 00:26:21.120]  問一下你旁邊的
[00:26:21.120 --> 00:26:22.520]  不管你心足多少年
[00:26:22.520 --> 00:26:24.120]  我希望你能夠回答這個問題好不好
[00:26:24.120 --> 00:26:25.320]  跟你旁邊說
[00:26:25.320 --> 00:26:35.220]  你把福音定一下什麼叫福音
[00:26:35.220 --> 00:26:46.820]  什麼叫福音
[00:26:46.820 --> 00:26:54.120]  好等一下我會把答案揭曉
[00:26:54.120 --> 00:26:56.820]  保羅講到這個別的福音
[00:26:56.820 --> 00:26:59.220]  我剛講說用詞很激烈對不對
[00:26:59.220 --> 00:27:00.720]  他怎麼說
[00:27:00.720 --> 00:27:03.620]  他說無論是我們是在天上的來的使者
[00:27:03.620 --> 00:27:06.120]  如果傳福音給你們
[00:27:06.120 --> 00:27:08.620]  與我們所傳給你的不同
[00:27:08.620 --> 00:27:11.220]  他怎麼樣
[00:27:11.220 --> 00:27:15.720]  他就應當被咒詛
[00:27:15.720 --> 00:27:17.520]  厲不厲害嚴不嚴格
[00:27:17.520 --> 00:27:20.420]  激不激烈
[00:27:20.420 --> 00:27:22.120]  然後我已經說了
[00:27:22.120 --> 00:27:24.020]  現在又說
[00:27:24.020 --> 00:27:26.720]  若有人傳福音給你們
[00:27:26.720 --> 00:27:29.120]  與你們所領受的不同
[00:27:29.120 --> 00:27:31.720]  他就應當怎麼樣
[00:27:31.720 --> 00:27:36.120]  被咒詛
[00:27:36.120 --> 00:27:40.020]  保羅才教導我們只要祝福不要咒詛
[00:27:40.020 --> 00:27:42.120]  但是保羅在講到加拉太書
[00:27:42.120 --> 00:27:44.320]  加拉太的信徒
[00:27:44.320 --> 00:27:46.720]  受到這些別的福音的影響的時候
[00:27:46.720 --> 00:27:48.520]  他講得非常的嚴肅
[00:27:48.520 --> 00:27:49.820]  他講得非常激烈
[00:27:49.820 --> 00:27:55.220]  他說這樣子的人應當受咒詛
[00:27:55.220 --> 00:27:58.120]  親愛的牛仔妹
[00:27:58.120 --> 00:28:01.220]  保羅這樣講
[00:28:01.220 --> 00:28:04.820]  也許你會覺得他是不是太激烈了一點
[00:28:04.820 --> 00:28:07.120]  好我們來想像
[00:28:07.120 --> 00:28:11.320]  假設有一艘這個將要存的船
[00:28:11.320 --> 00:28:13.420]  水都已經灌滿了
[00:28:13.420 --> 00:28:16.520]  滿船的人都已經是
[00:28:16.520 --> 00:28:20.220]  快要溺水快要淹死了
[00:28:20.220 --> 00:28:24.620]  這時候有兩艘船前來救他
[00:28:24.620 --> 00:28:30.920]  那麼一艘船裡面其實是載著炸藥
[00:28:30.920 --> 00:28:35.420]  那麼你知道那艘船是載著炸藥的
[00:28:35.420 --> 00:28:38.820]  雖然他是來營救的
[00:28:38.820 --> 00:28:41.320]  他可能他不是按照這個
[00:28:41.320 --> 00:28:43.320]  就你所知道的就是這個船
[00:28:43.320 --> 00:28:47.820]  在開回到港口之前就會爆炸了
[00:28:47.820 --> 00:28:49.720]  換句話說
[00:28:49.720 --> 00:28:53.120]  只是死法不同懂我意思嗎
[00:28:53.120 --> 00:28:55.020]  一個是淹死另外一個呢
[00:28:55.020 --> 00:28:57.520]  被炸死都是死對不對
[00:28:57.520 --> 00:29:01.320]  所以這時候這兩艘營救船來的時候
[00:29:01.320 --> 00:29:05.120]  請問你會不會
[00:29:05.120 --> 00:29:10.220]  告訴別人說不要上那艘船會不會
[00:29:10.220 --> 00:29:13.020]  會不會
[00:29:13.020 --> 00:29:19.320]  還是說哎呀生死禍福
[00:29:19.320 --> 00:29:23.620]  怎麼樣
[00:29:23.620 --> 00:29:26.920]  那叫什麼
[00:29:26.920 --> 00:29:29.520]  我就想到有一次我到上海去
[00:29:29.520 --> 00:29:33.620]  在那邊參加了一個
[00:29:33.620 --> 00:29:37.520]  那時候圖這個機票便宜
[00:29:37.520 --> 00:29:40.720]  就買了一個很便宜的機票
[00:29:40.720 --> 00:29:47.120]  結果發現是那個叫做shopping團
[00:29:47.120 --> 00:29:49.520]  他每個地方都帶你去shopping
[00:29:49.520 --> 00:29:51.320]  到這有shopping到那邊shopping
[00:29:51.320 --> 00:29:57.620]  後來到了一個賣那個什麼什麼
[00:29:57.620 --> 00:30:01.320]  賣玉的什麼玉琢什麼這些地方
[00:30:01.320 --> 00:30:03.620]  哇這個我們
[00:30:03.620 --> 00:30:05.520]  我簡單講那個他故事太精彩
[00:30:05.520 --> 00:30:08.120]  我沒時間清楚講
[00:30:08.120 --> 00:30:11.420]  簡單說最後就是我看到有一個
[00:30:11.420 --> 00:30:14.920]  一個媽媽想要幫女兒買
[00:30:14.920 --> 00:30:17.320]  他是真的很想買
[00:30:17.320 --> 00:30:18.520]  那些人很精明
[00:30:18.520 --> 00:30:21.020]  一看到他這種樣子就是
[00:30:21.020 --> 00:30:23.020]  來來來到裡面來
[00:30:23.020 --> 00:30:25.520]  裡面是VIP room
[00:30:25.520 --> 00:30:27.720]  那個裡面一進去就完了
[00:30:27.720 --> 00:30:29.120]  你懂我意思嗎
[00:30:29.120 --> 00:30:31.120]  那完全沒有辦法有人進去
[00:30:31.120 --> 00:30:33.120]  他完全就把你幾個人就看見
[00:30:33.120 --> 00:30:35.120]  死說活說就是要你買
[00:30:35.120 --> 00:30:37.720]  所以我一看這種狀況就好像看到了
[00:30:37.720 --> 00:30:40.920]  那個裡面是飽滿炸藥的那一艘船
[00:30:40.920 --> 00:30:43.220]  我就要去阻止他
[00:30:43.220 --> 00:30:45.620]  那我就跟旁邊有一個姓佛的
[00:30:45.620 --> 00:30:46.420]  他是上海人
[00:30:46.420 --> 00:30:48.320]  他跟我講說這些都是詐騙什麼的
[00:30:48.320 --> 00:30:49.520]  我說那你既然這麼清楚
[00:30:49.520 --> 00:30:53.120]  你去跟他講啊
[00:30:53.120 --> 00:30:56.120]  他說我們信佛的相信
[00:30:56.120 --> 00:30:59.020]  這個生死有命
[00:30:59.020 --> 00:31:01.520]  富貴在天
[00:31:01.520 --> 00:31:08.420]  他說這一切都是命
[00:31:08.420 --> 00:31:10.320]  聽到沒有
[00:31:10.320 --> 00:31:16.320]  你會這樣子嗎
[00:31:16.320 --> 00:31:20.320]  你會不會去搶救那個單親媽媽
[00:31:20.320 --> 00:31:24.420]  會不會
[00:31:24.420 --> 00:31:25.520]  那天真的是
[00:31:25.520 --> 00:31:27.820]  我很覺得很遺憾
[00:31:27.820 --> 00:31:28.720]  當我要
[00:31:28.720 --> 00:31:30.520]  當那個人這樣說完之後
[00:31:30.520 --> 00:31:32.120]  當我想要去做的時候
[00:31:32.120 --> 00:31:36.920]  他已經被拉進去了
[00:31:36.920 --> 00:31:38.920]  出來呢
[00:31:38.920 --> 00:31:41.520]  這個出來都是花一萬人民幣
[00:31:41.520 --> 00:31:43.520]  買一個什麼亂七八糟的東西
[00:31:43.520 --> 00:31:44.620]  你也不知道他真的假的
[00:31:44.620 --> 00:31:48.720]  你懂我意思嗎
[00:31:48.720 --> 00:31:51.520]  兄弟們如果你知道別人在傳假的福音
[00:31:51.520 --> 00:31:52.320]  不對的福音
[00:31:52.320 --> 00:31:53.720]  偏頗的福音
[00:31:53.720 --> 00:31:54.620]  親愛的兄弟們
[00:31:54.620 --> 00:31:57.020]  你要怎麼辦呢
[00:31:57.020 --> 00:32:00.820]  你會不會像保羅這樣子呢
[00:32:00.820 --> 00:32:04.520]  保羅說這樣子的人應當受走主
[00:32:04.520 --> 00:32:07.320]  所以保羅警告加拿大的教會
[00:32:07.320 --> 00:32:08.920]  你不可以不可以
[00:32:08.920 --> 00:32:09.420]  好了
[00:32:09.420 --> 00:32:12.820]  那現在我們來看看那什麼是
[00:32:12.820 --> 00:32:15.320]  什麼是福音呢
[00:32:15.320 --> 00:32:17.020]  這個福音這個字
[00:32:17.020 --> 00:32:17.920]  這個福音這個字
[00:32:17.920 --> 00:32:20.620]  其實原文的意思就是good news
[00:32:20.620 --> 00:32:21.920]  就是好消息
[00:32:21.920 --> 00:32:24.320]  所以你看見不是只有我們基督徒在用啊
[00:32:24.320 --> 00:32:27.620]  胖子的福音一天也還不是一天啊
[00:32:27.620 --> 00:32:33.820]  一秒鐘爆減三百磅
[00:32:33.820 --> 00:32:37.020]  有這樣子的好處啊
[00:32:37.020 --> 00:32:41.720]  我連我連兩百磅都沒有
[00:32:41.720 --> 00:32:43.320]  我就暴斃了
[00:32:43.320 --> 00:32:45.020]  不是爆減啊
[00:32:45.020 --> 00:32:48.320]  有什麼很多這一類的福音有沒有
[00:32:48.320 --> 00:32:50.120]  那什麼叫福音
[00:32:50.120 --> 00:32:52.520]  你我所傳的福音是好消息
[00:32:52.520 --> 00:32:54.820]  Amen
[00:32:54.820 --> 00:32:57.420]  不管是胖子瘦子通通都是福音
[00:32:57.420 --> 00:32:59.220]  Amen
[00:32:59.220 --> 00:33:01.020]  我的意思是說不管是胖的瘦的
[00:33:01.020 --> 00:33:05.020]  聽了這個福音就是好消息
[00:33:05.020 --> 00:33:10.820]  但是今天很多也打著是福音的好消息
[00:33:10.820 --> 00:33:13.420]  可是不是好消息
[00:33:13.420 --> 00:33:14.520]  這個福音是什麼呢
[00:33:14.520 --> 00:33:16.420]  我們來看看
[00:33:16.420 --> 00:33:19.320]  格林托前書十五章三章五節
[00:33:19.320 --> 00:33:22.720]  這是保羅在講到
[00:33:22.720 --> 00:33:24.020]  講到你看
[00:33:24.020 --> 00:33:25.520]  我們一起來念好不好來請
[00:33:25.520 --> 00:33:28.620]  我當日所領受又傳給你們的
[00:33:28.620 --> 00:33:32.920]  第一說就是基督照聖經所說
[00:33:32.920 --> 00:33:36.820]  為我們的罪死了而且埋葬了
[00:33:36.820 --> 00:33:40.720]  又照聖經所說第三天復活了
[00:33:40.720 --> 00:33:42.320]  後面就講到
[00:33:42.320 --> 00:33:44.420]  耶穌這個向門徒顯現
[00:33:44.420 --> 00:33:45.320]  向五百人顯現
[00:33:45.320 --> 00:33:46.420]  後來有向我顯現
[00:33:46.420 --> 00:33:49.320]  只能向保羅顯現這我就不列出來
[00:33:49.320 --> 00:33:51.520]  但是關鍵的核心在這裡
[00:33:51.520 --> 00:33:53.820]  這裡福音的內容是什麼呢
[00:33:53.820 --> 00:33:58.020]  耶穌為我們的罪死了
[00:33:58.020 --> 00:34:02.320]  第三天又復活了
[00:34:02.320 --> 00:34:04.320]  簡不簡單
[00:34:04.320 --> 00:34:05.320]  你信主多年了
[00:34:05.320 --> 00:34:07.820]  這個應該很簡單吧
[00:34:07.820 --> 00:34:09.720]  但是它雖然很簡單
[00:34:09.720 --> 00:34:12.520]  但是不簡單
[00:34:12.520 --> 00:34:14.720]  不簡單
[00:34:14.720 --> 00:34:17.920]  就是你真正的認識了福音
[00:34:17.920 --> 00:34:20.620]  你就知道這不簡單
[00:34:20.620 --> 00:34:22.420]  這麼短短的一個statement
[00:34:22.420 --> 00:34:24.720]  非常的不簡單
[00:34:24.720 --> 00:34:26.620]  也就是為什麼在教會歷史上面
[00:34:26.620 --> 00:34:29.020]  會出現這麼多的異端
[00:34:29.020 --> 00:34:33.420]  在救恩論上面出問題
[00:34:33.420 --> 00:34:36.120]  保羅在這裡
[00:34:36.120 --> 00:34:40.320]  在加拿大書這邊他也提到
[00:34:40.320 --> 00:34:41.420]  他首先問完之後
[00:34:41.420 --> 00:34:42.620]  他接著就說什麼
[00:34:42.620 --> 00:34:47.620]  他說基督照我們父神的旨意
[00:34:47.620 --> 00:34:50.520]  為我們的罪捨己
[00:34:50.520 --> 00:34:55.620]  要救我們脫離這罪惡的時代
[00:34:55.620 --> 00:34:59.020]  這句話就是福音
[00:34:59.020 --> 00:35:00.920]  基督照神的旨意
[00:35:00.920 --> 00:35:04.620]  為我們的罪捨己
[00:35:04.620 --> 00:35:09.320]  要救我們脫離這罪惡的時代
[00:35:09.320 --> 00:35:10.520]  所以首先我們來看
[00:35:10.520 --> 00:35:13.020]  耶穌為我們的罪捨己
[00:35:13.020 --> 00:35:14.020]  也就是說
[00:35:14.020 --> 00:35:15.920]  耶穌為我們的罪怎麼樣
[00:35:15.920 --> 00:35:17.220]  死了
[00:35:17.220 --> 00:35:19.020]  耶穌為我們的罪怎麼樣
[00:35:19.020 --> 00:35:20.720]  釘在十字架上面
[00:35:20.720 --> 00:35:22.420]  神愛斯人我們一起來背好不好
[00:35:22.420 --> 00:35:23.320]  神愛斯人
[00:35:23.320 --> 00:35:25.520]  甚至將祂的獨生子賜給他們
[00:35:25.520 --> 00:35:27.220]  叫一切信祂的
[00:35:27.220 --> 00:35:29.420]  不治滅亡反德永生
[00:35:29.420 --> 00:35:31.420]  這是我們在傳福音常常用的一節聖經
[00:35:31.420 --> 00:35:33.820]  這裡告訴我們一件事情
[00:35:33.820 --> 00:35:36.620]  耶穌為什麼來
[00:35:36.620 --> 00:35:38.120]  為什麼
[00:35:38.120 --> 00:35:41.520]  因為神愛斯人
[00:35:41.520 --> 00:35:49.120]  甚至將祂的獨生子
[00:35:49.120 --> 00:35:50.920]  像有什麼
[00:35:50.920 --> 00:35:53.120]  獨生子是非常非常非常寶貴
[00:35:53.120 --> 00:35:56.320]  如果你有一個獨生子
[00:35:56.320 --> 00:35:59.520]  用聖經要用這樣子一個關係
[00:35:59.520 --> 00:36:01.920]  來表明神和等的
[00:36:01.920 --> 00:36:03.720]  所以英文聖經
[00:36:03.720 --> 00:36:07.020]  這個翻譯的是說什麼
[00:36:07.020 --> 00:36:09.520]  For God
[00:36:09.520 --> 00:36:10.520]  怎麼樣
[00:36:10.520 --> 00:36:15.720]  So love the world
[00:36:15.720 --> 00:36:19.320]  這麼樣子的愛世界
[00:36:19.320 --> 00:36:23.420]  所以將祂的獨生子賜給他們
[00:36:23.420 --> 00:36:25.520]  賜是什麼
[00:36:25.520 --> 00:36:28.220]  賜就是恩典
[00:36:28.220 --> 00:36:31.320]  賜就是捨
[00:36:31.320 --> 00:36:32.820]  是不是
[00:36:32.820 --> 00:36:38.120]  父神捨了 耶穌基督也捨了
[00:36:38.120 --> 00:36:39.820]  捨棄的是什麼
[00:36:39.820 --> 00:36:42.620]  捨棄的是祂最重要最寶貴的
[00:36:42.620 --> 00:36:43.820]  祂的獨生子
[00:36:43.820 --> 00:36:46.320]  耶穌基督捨棄的最重要的是祂的什麼
[00:36:46.320 --> 00:36:52.320]  祂的生命
[00:36:52.320 --> 00:37:00.120]  從來沒有人
[00:37:00.120 --> 00:37:03.120]  見過神
[00:37:03.120 --> 00:37:05.020]  親愛的兄弟們
[00:37:05.020 --> 00:37:08.620]  但是當我們彼此相愛的時候
[00:37:08.620 --> 00:37:10.420]  怎麼樣
[00:37:10.420 --> 00:37:13.820]  人家就看見我們是祂的門徒
[00:37:13.820 --> 00:37:15.220]  所以愛
[00:37:15.220 --> 00:37:17.720]  弟兄們相愛就讓人家看見神
[00:37:17.720 --> 00:37:18.920]  懂這意思嗎
[00:37:18.920 --> 00:37:20.420]  同樣的
[00:37:20.420 --> 00:37:22.120]  我們怎麼知道愛
[00:37:22.120 --> 00:37:24.620]  我們不知道愛
[00:37:24.620 --> 00:37:25.720]  是不是 羅馬書裡面提到
[00:37:25.720 --> 00:37:28.420]  有人為人人死 有人為一人死
[00:37:28.420 --> 00:37:31.520]  但是唯有基督在我們做罪人的時候
[00:37:31.520 --> 00:37:34.520]  為我們使神的愛
[00:37:34.520 --> 00:37:39.120]  就在此向我們寫名了
[00:37:39.120 --> 00:37:40.720]  十字架 十字架
[00:37:40.720 --> 00:37:42.220]  永遠是我們的榮耀
[00:37:42.220 --> 00:37:42.820]  為什麼
[00:37:42.820 --> 00:37:44.920]  因為沒有十字架
[00:37:44.920 --> 00:37:47.620]  罪就不能夠解決
[00:37:47.620 --> 00:37:49.320]  所以在這邊講到一個
[00:37:49.320 --> 00:37:51.920]  基督教一個很核心的一個信息
[00:37:51.920 --> 00:37:55.720]  就是人犯罪
[00:37:55.720 --> 00:37:58.420]  耶穌捨命
[00:37:58.420 --> 00:37:59.420]  為什麼
[00:37:59.420 --> 00:38:03.420]  因為耶穌要贖我們
[00:38:03.420 --> 00:38:10.320]  使我們脫離這個罪惡的世代
[00:38:10.320 --> 00:38:12.520]  但是親愛的兄弟們
[00:38:12.520 --> 00:38:15.520]  我們中國人的受到的影響
[00:38:15.520 --> 00:38:17.520]  有兩個主要的影響
[00:38:17.520 --> 00:38:20.420]  第一個是什麼
[00:38:20.420 --> 00:38:27.020]  第一個就是儒家思想
[00:38:27.020 --> 00:38:32.120]  第二個就是佛教的影響
[00:38:32.120 --> 00:38:34.920]  不管是儒家思想 佛教的影響
[00:38:34.920 --> 00:38:39.620]  你會發現他們都有兩個共同的特色
[00:38:39.620 --> 00:38:45.320]  第一個就是他們都是人本主義
[00:38:45.320 --> 00:38:50.320]  所以佛教要靠自己的修行
[00:38:50.320 --> 00:38:53.820]  做好事 慈濟功德惠
[00:38:53.820 --> 00:38:55.720]  做什麼
[00:38:55.720 --> 00:39:00.320]  贖罪 積功德
[00:39:00.320 --> 00:39:02.920]  所以救恩不是靠恩典
[00:39:02.920 --> 00:39:03.820]  是靠什麼
[00:39:03.820 --> 00:39:08.620]  靠自己努力去賺取的
[00:39:08.620 --> 00:39:10.720]  儒家思想也是如此
[00:39:10.720 --> 00:39:12.420]  儒家怎麼說
[00:39:12.420 --> 00:39:17.420]  儒家說誠意 振興
[00:39:17.420 --> 00:39:23.720]  然後呢 修身
[00:39:23.720 --> 00:39:30.020]  然後呢 齊家治國 平天下
[00:39:30.020 --> 00:39:34.220]  你們都沒背過
[00:39:34.220 --> 00:39:39.320]  所以你看 要從哪裡開始
[00:39:39.320 --> 00:39:43.520]  誠意 振興 修身 養性
[00:39:43.520 --> 00:39:44.220]  要從哪裡
[00:39:44.220 --> 00:39:45.820]  從自己開始 看到沒有
[00:39:45.820 --> 00:39:47.620]  你把你自己搞好了
[00:39:47.620 --> 00:39:49.320]  你把你自己修好了
[00:39:49.320 --> 00:39:50.320]  你就可以怎麼樣
[00:39:50.320 --> 00:39:51.220]  你就可以齊家
[00:39:51.220 --> 00:39:51.920]  你就可以治國
[00:39:51.920 --> 00:39:54.820]  你就可以平天下
[00:39:54.820 --> 00:39:56.020]  瞭解意思嗎
[00:39:56.020 --> 00:39:58.120]  好 好了
[00:39:58.120 --> 00:40:00.620]  這是人本主義
[00:40:00.620 --> 00:40:02.420]  佛教也是如此
[00:40:02.420 --> 00:40:04.820]  靠自己
[00:40:04.820 --> 00:40:06.620]  所以保羅斯講得很清楚
[00:40:06.620 --> 00:40:10.420]  我們得救是本乎恩 因者信
[00:40:10.420 --> 00:40:12.420]  不是出於自己
[00:40:12.420 --> 00:40:14.720]  看到沒有
[00:40:14.720 --> 00:40:15.820]  不是靠著我們的行為
[00:40:15.820 --> 00:40:21.320]  不是靠著我們自己
[00:40:21.320 --> 00:40:25.820]  這是我們所要傳的福音
[00:40:25.820 --> 00:40:28.420]  而且這個福音
[00:40:28.420 --> 00:40:30.520]  為什麼這是一個福音
[00:40:30.520 --> 00:40:36.920]  他說因為要救我們脫離罪惡的世代
[00:40:36.920 --> 00:40:41.620]  救我們脫離罪惡的世代
[00:40:41.620 --> 00:40:42.220]  我剛講了
[00:40:42.220 --> 00:40:47.320]  我們今天我們華人文化受到這個律法的影響
[00:40:47.320 --> 00:40:49.020]  受到我們儒家思想
[00:40:49.020 --> 00:40:51.520]  受到這個佛教的影響
[00:40:51.520 --> 00:40:52.520]  所以我們常常覺得
[00:40:52.520 --> 00:40:53.820]  我們要做什麼
[00:40:53.820 --> 00:40:55.220]  我們才能夠得什麼
[00:40:55.220 --> 00:40:56.820]  懂這意思嗎
[00:40:56.820 --> 00:40:59.520]  那麼就好像聖經上那個法律賽人有沒有
[00:40:59.520 --> 00:41:00.720]  法律賽人怎麼禱告他
[00:41:00.720 --> 00:41:02.120]  到聖地怎麼禱告
[00:41:02.120 --> 00:41:04.220]  他說上帝啊
[00:41:04.220 --> 00:41:06.020]  你看我
[00:41:06.020 --> 00:41:09.520]  我都做十一奉獻
[00:41:09.520 --> 00:41:11.320]  上帝啊你看我
[00:41:11.320 --> 00:41:14.420]  我每個禮拜天按時上做禮拜
[00:41:14.420 --> 00:41:17.920]  小組聚會也參加
[00:41:17.920 --> 00:41:21.120]  還有什麼
[00:41:21.120 --> 00:41:23.320]  而且我也在教會裡面服事
[00:41:23.320 --> 00:41:26.120]  我還不單單只是做做服事而已
[00:41:26.120 --> 00:41:29.220]  我在教會裡面還做職司
[00:41:29.220 --> 00:41:34.420]  我的目標是將來要做長老
[00:41:34.420 --> 00:41:36.120]  如果上帝有一天呼召我
[00:41:36.120 --> 00:41:39.820]  我也願意做牧師好不好
[00:41:39.820 --> 00:41:41.620]  這麼一個好的這個年輕人
[00:41:41.620 --> 00:41:43.420]  太好了是不是
[00:41:43.420 --> 00:41:44.620]  但是他的禱告裡面
[00:41:44.620 --> 00:41:47.620]  充滿了誌意有沒有
[00:41:47.620 --> 00:41:50.920]  那另外一個罪人在怎麼禱告
[00:41:50.920 --> 00:41:52.720]  他說主啊
[00:41:52.720 --> 00:41:54.820]  開蓮可憐我啊
[00:41:54.820 --> 00:41:56.520]  主啊赦免我啊
[00:41:56.520 --> 00:41:57.820]  我是一個罪人啊
[00:41:57.820 --> 00:42:01.820]  他拍著胸脯這樣子的禱告
[00:42:01.820 --> 00:42:02.620]  現在牛子梅
[00:42:02.620 --> 00:42:06.620]  請問哪一個的禱告
[00:42:06.620 --> 00:42:10.220]  是耶穌所要的
[00:42:10.220 --> 00:42:13.020]  那個罪人的禱告
[00:42:13.020 --> 00:42:14.920]  現在牛子梅
[00:42:14.920 --> 00:42:17.720]  你說我都是像這樣子嗎
[00:42:17.720 --> 00:42:19.620]  其實今天教會裡面
[00:42:19.620 --> 00:42:21.720]  聽到這樣的禱告太少
[00:42:21.720 --> 00:42:24.820]  大部分都是誌意的禱告有沒有
[00:42:24.820 --> 00:42:29.720]  甚至呢連認罪都是替別人認
[00:42:29.720 --> 00:42:30.620]  所以我希望禱讀
