
[00:00:00.000 --> 00:00:03.060]  今天是復活節的前一個主日,
[00:21:12.000 --> 00:21:15.200]  多少的黑暗跟罪惡!
[00:21:15.200 --> 00:21:18.280]  我也知道多少的夫妻,
[00:21:18.280 --> 00:21:22.560]  來到教會是一路吵架吵到教會門口!
[00:21:22.560 --> 00:21:24.240]  如果你今天也是這樣,我不再說你,OK?
[00:21:24.240 --> 00:21:26.880]  Don't worry!
[00:21:26.880 --> 00:21:28.000]  It happens, right?
[00:21:28.000 --> 00:21:29.480]  常常會這樣。
[00:21:29.480 --> 00:21:32.680]  我們一走進教會就立刻改了面孔,
[00:21:32.680 --> 00:21:37.640]  牧師早!大家早!
[00:21:37.640 --> 00:21:39.920]  我們常常都是這樣,你不要笑別人,
[00:21:39.920 --> 00:21:42.200]  我們都是這樣。
[00:21:42.200 --> 00:21:46.880]  我們何等需要歡迎聖靈來,
[00:21:46.880 --> 00:21:49.520]  幫助我們感觸啊!
[00:21:49.520 --> 00:21:54.160]  推導在我們生命當中一切的黑暗,
[00:21:54.160 --> 00:21:57.840]  一切的苦毒跟怨恨!
[00:21:57.840 --> 00:22:00.760]  然後另一方面我也看見有多少基督徒,
[00:22:00.760 --> 00:22:04.800]  常常活在自以爲是,自以爲異的光景裏面,
[00:22:04.800 --> 00:22:08.840]  看不見自己的黑暗,很多人看不見!
[00:22:08.840 --> 00:22:11.160]  我看見今天很多的基督徒一生啊,
[00:22:11.160 --> 00:22:13.480]  就好像一首流行歌曲說的,
[00:22:13.480 --> 00:22:17.080]  I did it my way!
[00:22:17.080 --> 00:22:19.040]  按照我的方式,我活了!
[00:22:19.040 --> 00:22:22.480]  聽起來很酷,my way!
[00:22:22.480 --> 00:22:27.000]  但事實上我們的信仰從來不是my way!
[00:22:27.000 --> 00:22:31.520]  從來不是我的想法、我的道路、我的方法!
[00:22:31.520 --> 00:22:34.760]  我們的信仰永遠是His way!
[00:22:34.760 --> 00:22:41.160]  他的道路、他的心意、他的滿足!
[00:22:41.160 --> 00:22:44.320]  今天我們不能夠一邊來讚美神,
[00:22:44.320 --> 00:22:46.880]  一邊又走在我們自己的道路上,
[00:22:46.880 --> 00:22:49.800]  這是不可能的事情!
[00:22:49.800 --> 00:22:56.400]  我們要求神拿去我們裏面那種黑暗、那種自我中心,
[00:22:56.400 --> 00:23:01.240]  拿去我們人裏面那種不順服的靈!
[00:23:01.240 --> 00:23:06.080]  弟兄姊妹,今天若是在我們生命當中,我們個性需要被神對付的話,
[00:23:06.080 --> 00:23:09.520]  就讓主來對付吧!
[00:23:09.520 --> 00:23:15.360]  若是我們的生活形態需要被主來改變,就讓主來改變吧!
[00:23:15.360 --> 00:23:22.920]  若是我們心靈仍然被怨恨、黑暗所捆綁,需要被釋放,就讓主來釋放吧!
[00:23:22.920 --> 00:23:29.840]  若在我們裏面真的缺乏渴慕的心,需要被神所復興,就讓主來複興我們吧!
[00:23:29.840 --> 00:23:34.120]  弟兄姊妹,今天我們的神是一位能夠推導、能夠感觸的神!
[00:23:34.120 --> 00:23:36.240]  Hallelujah!
[00:23:36.240 --> 00:23:44.880]  我們要歡迎祂來,在我們生命當中,來做推導、來做感觸的工作!
[00:23:44.880 --> 00:23:51.280]  祝福要臨到已先,必須先有這樣感觸的行動!
[00:23:51.280 --> 00:23:56.520]  但你也不用懼怕,聖潔的生活雖然會需要操練,
[00:23:56.520 --> 00:24:01.840]  但最終祂會帶給我們喜樂、平安跟滿足的!
[00:24:01.840 --> 00:24:07.560]  因爲主雖然會感觸,但同時祂也接納我們!
[00:24:07.560 --> 00:24:12.320]  主雖然會推導,但同時祂也會建立我們!
[00:24:12.320 --> 00:24:16.080]  你們,世上讓我告訴你,你仔細看這個圖畫,
[00:24:16.080 --> 00:24:22.680]  在這一片混亂當中,有一件奇妙的事情發生!
[00:24:22.680 --> 00:24:29.880]  在14節,這短短的一節經文,卻帶給我們極大的安慰!
[00:24:29.880 --> 00:24:38.920]  這裏說在店裏有瞎子、瘸子,到耶穌跟前,祂就治好了他們!
[00:24:38.920 --> 00:24:42.640]  在一片混亂當中,你可以想象當時的光景嗎?
[00:24:42.640 --> 00:24:47.000]  有羣衆驚訝的聲音,因爲耶穌正在推導、正在感觸啊!
[00:24:47.000 --> 00:24:53.520]  亂成一團牛羊鴿子的吵雜聲、銀錢收拾的一些嘩啦嘩啦的聲音,
[00:24:53.520 --> 00:24:58.480]  還有法利塞人指責的聲音,一片混亂!
[00:24:58.480 --> 00:25:09.760]  在這一片混亂當中,耶穌卻默默地重新把平安、喜樂帶給需要的人羣!
[00:25:09.760 --> 00:25:17.960]  在店裏面有瞎子、瘸子,到耶穌跟前,耶穌就治好了他們!
[00:25:17.960 --> 00:25:19.400]  Hallelujah!
[00:25:19.400 --> 00:25:25.280]  祂不但是聖潔的主,祂更是醫治、安慰的救主!
[00:25:25.280 --> 00:25:31.960]  沒有一個重擔祂不能夠揹負,沒有一個傷痛祂不能夠醫治!
[00:25:31.960 --> 00:25:36.640]  祂是充滿恩典憐憫的神!
[00:25:36.640 --> 00:25:40.440]  今天祂仍然樂意來赦免我們!
[00:25:40.440 --> 00:25:44.360]  今天祂仍然樂意來抑制我們!
[00:25:44.360 --> 00:25:51.520]  弟兄姐妹,今天當我們要準備進入受難跟復活的劫騎的過程當中,
[00:25:51.520 --> 00:26:00.680]  求主真的幫助我們在這個禮拜,讓我們眼目重新轉移到耶穌基督身上吧!
[00:26:00.680 --> 00:26:04.320]  這個禮拜讓我們再次思想到耶穌!
[00:26:04.320 --> 00:26:15.000]  祂是榮耀的君王,是我們生命的主宰,是佩德稱頌的神,也是聖潔的救主!
[00:26:15.000 --> 00:26:21.640]  祂本來充滿了榮耀、尊貴,但祂卻因爲我們的緣故,
[00:26:21.640 --> 00:26:29.600]  卑微地來到這個世界上犧牲自己,爲我們成就偉大的救贖,
[00:26:29.600 --> 00:26:34.400]  好教我們今天得享神一切的恩典,Amen!
[00:26:34.400 --> 00:26:38.160]  弟兄姐妹讓我告訴你,今天我們所傳的福音啊,
[00:26:38.160 --> 00:26:42.360]  不是叫人來看說我們有多好、我們有多成功,
[00:26:42.360 --> 00:26:47.480]  那是你的Facebook做的事情!
[00:26:47.480 --> 00:26:52.680]  今天我們傳的福音,不是叫人來看Facebook,
[00:26:52.680 --> 00:26:57.560]  而是叫人來看我們有多軟弱、多麼不配!
[00:26:57.560 --> 00:27:02.040]  但是那個愛我們的主耶穌,卻爲我們成就了大事!
[00:27:02.040 --> 00:27:05.480]  這是我們要傳的福音,Amen!
[00:27:05.480 --> 00:27:10.560]  弟兄姐妹,主耶穌既然爲我們如此地捨己,
[00:27:10.560 --> 00:27:17.440]  我們怎能不照樣擺上自己,全然爲主而活呢?
[00:27:17.440 --> 00:27:20.000]  Amen!我們祈禱告!
[00:27:20.000 --> 00:27:23.760]  親愛的主,我們再次來到你面前,我們獻上我們的感謝與讚美!
[00:27:23.760 --> 00:27:27.880]  謝謝你,在我們軟弱不配的時候,
[00:27:27.880 --> 00:27:31.960]  唯有你先來揀選了我們!
[00:27:31.960 --> 00:27:34.880]  唯有你先來愛了我們!
[00:27:34.880 --> 00:27:40.000]  將我們從一切的罪惡黑暗當中拯救出來!
[00:27:40.000 --> 00:27:41.640]  主我們謝謝你!
[00:27:41.640 --> 00:27:46.480]  今天早上我們再次回到你的面前來,讓我們思想到你的恩典!
[00:27:46.480 --> 00:27:51.960]  在這個禮拜裏面,讓我們思想到你爲我們受難復活!
[00:27:51.960 --> 00:27:54.960]  讓我們思想整個救恩!
[00:27:54.960 --> 00:28:00.320]  我們就在你面前承認,主啊,我們算得什麼?
[00:28:00.320 --> 00:28:03.760]  你竟這樣愛我們!
[00:28:03.760 --> 00:28:10.400]  你既然如此愛我們,我們怎能不全然來愛你呢?
[00:28:10.400 --> 00:28:15.360]  幫助我們,在每天的生活當中,我們思念你!
[00:28:15.360 --> 00:28:19.680]  特別在這個禮拜當中,讓我們思念你!
[00:28:19.680 --> 00:28:23.040]  讓我們敬拜你,來讚美你!
[00:28:23.040 --> 00:28:25.640]  也讓我們全然爲你而活!
[00:28:25.640 --> 00:28:28.680]  感謝禱告奉耶穌得聖的名祈求!
[00:28:28.680 --> 00:28:30.120]  Amen!
