
[00:00:00.000 --> 00:00:05.000]  首先恭祝大家新年快樂,身體健康,
[00:23:11.000 --> 00:23:13.000]  好像有一點點下雪,
[00:23:13.000 --> 00:23:17.000]  太太又沒有帶鑰匙,
[00:23:17.000 --> 00:23:19.000]  牧師聊著聊著突然記起,
[00:23:19.000 --> 00:23:23.000]  「糟糕,不行,我要回去,太太會回來了。」
[00:23:23.000 --> 00:23:24.000]  他就和教授說,
[00:23:24.000 --> 00:23:26.000]  「不如這樣,你一起來我家上車上車,
[00:23:26.000 --> 00:23:30.000]  我們一路還可以聊一下,回到家再聊一下。」
[00:23:30.000 --> 00:23:32.000]  回到他的住所的時候,
[00:23:32.000 --> 00:23:36.000]  真的看到師母已經站在門口等了,
[00:23:36.000 --> 00:23:38.000]  很冷的,
[00:23:38.000 --> 00:23:43.000]  他下車的時候就介紹師母給那位教授認識,
[00:23:43.000 --> 00:23:45.000]  師母很好,滿面笑容,
[00:23:45.000 --> 00:23:49.000]  入屋之後還去沖茶,牧師心裡想,
[00:23:49.000 --> 00:23:52.000]  「看看你的笑容能保持多久,
[00:23:52.000 --> 00:23:59.000]  教授走了,客人走了之後,還會不會繼續笑呢?」
[00:23:59.000 --> 00:24:02.000]  當教授走了之後,他太太真的仍然很好笑容,
[00:24:02.000 --> 00:24:04.000]  沒有責怪他,
[00:24:04.000 --> 00:24:07.000]  因為太太知道他年紀都開始大了,
[00:24:07.000 --> 00:24:10.000]  記憶力都有點衰退了,
[00:24:10.000 --> 00:24:11.000]  所以沒有責怪他,
[00:24:11.000 --> 00:24:19.000]  不過牧師要記住,從此以後有些重要的事情是不能忘記的。
[00:24:19.000 --> 00:24:23.000]  第二件事就是我們傳福音,
[00:24:23.000 --> 00:24:25.000]  是要帶著愛心,
[00:24:25.000 --> 00:24:29.000]  是為了福音對象的好處,
[00:24:29.000 --> 00:24:32.000]  不是為了自己可以交差,
[00:24:32.000 --> 00:24:37.000]  更加不是要和別人去比較競爭,
[00:24:37.000 --> 00:24:41.000]  不是那個人帶了十個人來教會信耶穌,
[00:24:41.000 --> 00:24:43.000]  我一定要比他厲害,
[00:24:43.000 --> 00:24:45.000]  我一定要做個十二個起碼,
[00:24:45.000 --> 00:24:49.000]  二十個更好。
[00:24:49.000 --> 00:24:51.000]  傳福音是為了別人的好處,
[00:24:51.000 --> 00:24:53.000]  我們不是要和別人競爭,
[00:24:53.000 --> 00:24:55.000]  不是要和別人比較,
[00:24:55.000 --> 00:25:01.000]  大家都可以不需要去學一些傳福音的方法和技巧,
[00:25:01.000 --> 00:25:04.000]  最重要的是進行耶穌的教導,
[00:25:04.000 --> 00:25:09.000]  好好地去愛我們的鄰居和朋友,
[00:25:09.000 --> 00:25:11.000]  多點去關懷別人,
[00:25:11.000 --> 00:25:13.000]  多點去問別人,
[00:25:13.000 --> 00:25:15.000]  我有沒有事情可以為你祈禱,
[00:25:15.000 --> 00:25:19.000]  你有沒有事情我可以為你祈禱。
[00:25:19.000 --> 00:25:22.000]  如果我們時時都活得很喜樂,
[00:25:22.000 --> 00:25:24.000]  又時時去關懷別人,
[00:25:24.000 --> 00:25:27.000]  我相信和你相熟的朋友,
[00:25:27.000 --> 00:25:31.000]  遲早都會問你有關信仰的事。
[00:25:31.000 --> 00:25:37.000]  有時我想到一般基督徒的經驗,
[00:25:37.000 --> 00:25:39.000]  可能你是例外,
[00:25:39.000 --> 00:25:41.000]  但一般基督徒的經驗都發覺
[00:25:41.000 --> 00:25:47.000]  向自己的家人傳福音是很困難的,
[00:25:47.000 --> 00:25:50.000]  為什麼呢?
[00:25:50.000 --> 00:25:57.000]  因為我們的家人是清清楚楚看得見我們的廬山真面目,
[00:25:57.000 --> 00:26:03.000]  如果我們只是一星期來教會做一小時的基督徒,
[00:26:03.000 --> 00:26:07.000]  我們當然很難向微信主人傳福音,
[00:26:07.000 --> 00:26:10.000]  但如果我們時時都這麼開心,
[00:26:10.000 --> 00:26:12.000]  時時都這麼有愛心,
[00:26:12.000 --> 00:26:14.000]  去關懷別人的話,
[00:26:14.000 --> 00:26:17.000]  你不用怎樣傳,人家都會問你,
[00:26:17.000 --> 00:26:19.000]  我都想學你這麼開心,
[00:26:19.000 --> 00:26:21.000]  有什麼秘訣?
[00:26:21.000 --> 00:26:23.000]  生活的秘訣很簡單,
[00:26:23.000 --> 00:26:25.000]  信耶穌就可以了,
[00:26:25.000 --> 00:26:27.000]  生活的秘訣很複雜,
[00:26:27.000 --> 00:26:30.000]  不用憂慮就很好了。
[00:26:30.000 --> 00:26:34.000]  最後我想分享多一些有關二十節,
[00:26:34.000 --> 00:26:35.000]  耶穌說,
[00:26:35.000 --> 00:26:38.000]  「不要因邪靈向你們朗福而高興,
[00:26:38.000 --> 00:26:42.000]  要因你們的名字紀錄在天上而歡樂。」
[00:26:42.000 --> 00:26:44.000]  很明顯,
[00:26:44.000 --> 00:26:48.000]  門徒是由於初嘗到權力而高興,
[00:26:48.000 --> 00:26:50.000]  其實在我們這個世代都是一樣,
[00:26:50.000 --> 00:26:54.000]  很多人都是追求權力、財富,
[00:26:54.000 --> 00:26:58.000]  那些東西確實是很有魅力的,
[00:26:58.000 --> 00:27:04.000]  不過也很容易使我們成為一個被驅動的人,
[00:27:04.000 --> 00:27:09.000]  或者被那些東西牽著鼻子走的人。
[00:27:09.000 --> 00:27:13.000]  美國一位神學家叫Gordon McDonald,
[00:27:13.000 --> 00:27:17.000]  寫了一本書叫《管理好自己的世界》,
[00:27:17.000 --> 00:27:19.000]  Ordering Your Private World,
[00:27:19.000 --> 00:27:23.000]  裡面描寫了一些被驅動的人很多項特徵,
[00:27:23.000 --> 00:27:25.000]  包括什麼呢?
[00:27:25.000 --> 00:27:26.000]  非常忙碌,
[00:27:26.000 --> 00:27:32.000]  整天的約會簿都滿了,
[00:27:32.000 --> 00:27:38.000]  他們一定要有成就才會感到滿足,
[00:27:38.000 --> 00:27:42.000]  而他們不斷追求的是成功的標誌,
[00:27:42.000 --> 00:27:45.000]  包括住在有錢人的地區,
[00:27:45.000 --> 00:27:47.000]  開一輛豪車,
[00:27:47.000 --> 00:27:50.000]  穿一些三合八名牌的衣服,
[00:27:50.000 --> 00:27:55.000]  他們不斷追求擁有更大更成功的東西,
[00:27:55.000 --> 00:27:57.000]  公司要不斷擴充,
[00:27:57.000 --> 00:28:00.000]  自己的辦公室越來越大,
[00:28:00.000 --> 00:28:06.000]  而那些人的性格通常都很喜歡跟別人比較和增進,
[00:28:06.000 --> 00:28:09.000]  他們是喜愛物質,
[00:28:09.000 --> 00:28:11.000]  卻是使用人,
[00:28:11.000 --> 00:28:12.000]  小心聽,
[00:28:12.000 --> 00:28:14.000]  使用人,
[00:28:14.000 --> 00:28:16.000]  不是很愛人,
[00:28:16.000 --> 00:28:20.000]  他們愛的是物質,而使用人,
[00:28:20.000 --> 00:28:23.000]  這些人一般都會缺乏安全感,
[00:28:23.000 --> 00:28:27.000]  而他們又不是很著重誠信,
[00:28:27.000 --> 00:28:31.000]  不是很講究integrity,
[00:28:31.000 --> 00:28:33.000]  但主耶穌教導我們,
[00:28:33.000 --> 00:28:37.000]  要因我們的名字記錄在天上而歡樂,
[00:28:37.000 --> 00:28:40.000]  首先由於我們是天上的國民,
[00:28:40.000 --> 00:28:41.000]  我們有了天上的國籍,
[00:28:41.000 --> 00:28:43.000]  我們可以有絕對的安全感,
[00:28:43.000 --> 00:28:49.000]  我們的身份和價值不在乎我們有多少成就和擁有多少物質,
[00:28:49.000 --> 00:28:51.000]  人是什麼呢?
[00:28:51.000 --> 00:28:53.000]  本來只不過是塵土,
[00:28:53.000 --> 00:28:56.000]  上帝給了我們生命,
[00:28:56.000 --> 00:28:59.000]  卻讓我們這個生命死了,
[00:28:59.000 --> 00:29:02.000]  死了之後又回到塵土,
[00:29:02.000 --> 00:29:05.000]  但上帝的恩典,
[00:29:05.000 --> 00:29:09.000]  是上帝的恩典使我們有了一個屬天的新生命,
[00:29:09.000 --> 00:29:11.000]  使我們成為天國的子民,
[00:29:11.000 --> 00:29:13.000]  所以我們要小心,
[00:29:13.000 --> 00:29:15.000]  生活在這個世界上不要隨波逐流,
[00:29:15.000 --> 00:29:17.000]  不要被世界上的虛榮,
[00:29:17.000 --> 00:29:21.000]  不能夠帶入永恆的物質牽著我們的鼻子走,
[00:29:21.000 --> 00:29:25.000]  我們今天既然蒙恩蒙召,
[00:29:25.000 --> 00:29:29.000]  這個身份就是我們每天應該可以感恩,
[00:29:29.000 --> 00:29:33.000]  並且為上帝給我們的恩典而喜樂,
[00:29:33.000 --> 00:29:38.000]  我們現在同心低頭祈禱,
[00:29:38.000 --> 00:29:42.000]  上帝我們感謝祢給我們機會認識主耶穌,
[00:29:42.000 --> 00:29:46.000]  使我們成為蒙恩蒙召的人,
[00:29:46.000 --> 00:29:49.000]  求祢幫助我們活出屬天的喜樂,
[00:29:49.000 --> 00:29:52.000]  感染我們的朋友和鄰居,
[00:29:52.000 --> 00:29:54.000]  都想得到這種的喜樂,
[00:29:54.000 --> 00:29:56.000]  而認識相信主耶穌,
[00:29:56.000 --> 00:29:58.000]  奉耶穌基督的名祈禱,
[00:29:58.000 --> 00:30:00.000]  阿門。
