
[00:00:00.000 --> 00:00:03.480]  敬請姐妹平安
[00:23:13.320 --> 00:23:17.240]  雖然友誼的關係也可能會降級
[00:23:17.240 --> 00:23:18.920]  如果以前是親密的朋友
[00:23:18.920 --> 00:23:21.720]  慢慢變成普通朋友
[00:23:21.720 --> 00:23:24.680]  但是我們不能將得罪你的人
[00:23:24.680 --> 00:23:27.520]  看成是敵人
[00:23:27.520 --> 00:23:29.440]  如果你將他從此以後
[00:23:29.440 --> 00:23:31.160]  一刀兩斷是敵人
[00:23:31.160 --> 00:23:33.880]  見到他就會嘴咬咬
[00:23:33.880 --> 00:23:37.360]  這樣就不是真正的饒恕
[00:23:37.360 --> 00:23:41.120]  也就像約翰一書二章十一節那裡說
[00:23:41.120 --> 00:23:43.520]  我們這樣說的話
[00:23:43.520 --> 00:23:47.480]  就仍然活在黑暗裡面
[00:23:47.480 --> 00:23:52.480]  最後我相信
[00:23:52.480 --> 00:23:55.160]  饒恕是很難實踐的原因
[00:23:55.160 --> 00:23:58.880]  是因為我們感情上
[00:23:58.880 --> 00:24:00.800]  甚至肉體上
[00:24:00.800 --> 00:24:01.920]  錢財上
[00:24:01.920 --> 00:24:05.440]  可能都是受到很大的傷害
[00:24:05.440 --> 00:24:07.680]  如果是錢財上就比較容易
[00:24:07.680 --> 00:24:09.560]  要求對方賠錢
[00:24:09.560 --> 00:24:12.000]  撞到我的新車很生氣
[00:24:12.000 --> 00:24:13.560]  賠了就算了
[00:24:13.560 --> 00:24:15.560]  雖然還是有點不舒服
[00:24:15.560 --> 00:24:17.360]  賠了就算了
[00:24:17.360 --> 00:24:22.280]  但是感情上就比較麻煩很多
[00:24:22.280 --> 00:24:27.800]  我想和大家分享一個處理自己情緒的步驟
[00:24:27.800 --> 00:24:30.400]  饒恕人是一個理性的決定
[00:24:30.400 --> 00:24:35.680]  是一個願意進行聖經的教訓的行動
[00:24:35.680 --> 00:24:38.560]  但是我們自己內心的情緒
[00:24:38.560 --> 00:24:41.200]  都是需要去處理的
[00:24:41.200 --> 00:24:44.160]  如果我們不處理那些情緒
[00:24:44.160 --> 00:24:47.440]  可能很難和其他人復和
[00:24:47.440 --> 00:24:51.360]  甚至那些情緒慢慢進入我們的潛意識以後
[00:24:51.360 --> 00:24:56.240]  會影響我們和其他人的人際關係
[00:24:56.240 --> 00:25:00.440]  我下面和大家分享一些處理情緒的步驟
[00:25:00.440 --> 00:25:04.000]  是從一位基督徒的輔導專家學的
[00:25:04.000 --> 00:25:09.200]  我相信這些步驟都有聖經的根據
[00:25:09.200 --> 00:25:11.560]  什麼時候需要用這些步驟呢?
[00:25:11.560 --> 00:25:15.160]  我相信當我們的情緒被人擊得很厲害
[00:25:15.160 --> 00:25:18.520]  或者是被人傷害得很厲害的時候
[00:25:18.520 --> 00:25:20.680]  又想進行聖經的教導
[00:25:20.680 --> 00:25:22.480]  去饒恕別人的時候
[00:25:22.480 --> 00:25:26.000]  我們就需要用這些步驟
[00:25:26.000 --> 00:25:30.600]  第一點我們首先可以來到上帝面前
[00:25:30.600 --> 00:25:34.920]  是盡情控訴對方
[00:25:34.920 --> 00:25:36.720]  你可以在上帝面前說
[00:25:36.720 --> 00:25:38.000]  不要在他面前說
[00:25:38.000 --> 00:25:40.120]  你在上帝面前告訴上帝
[00:25:40.120 --> 00:25:41.600]  他怎樣傷害你
[00:25:41.600 --> 00:25:44.640]  你的心靈是多麼的傷心失望
[00:25:44.640 --> 00:25:46.640]  和你失去的一切
[00:25:46.640 --> 00:25:49.400]  盡情向上帝傾訴
[00:25:49.400 --> 00:25:51.720]  在詩篇137
[00:25:51.720 --> 00:25:54.000]  給我們一個例子
[00:25:54.000 --> 00:25:57.480]  那個詩人在上帝面前控訴
[00:25:57.480 --> 00:26:02.400]  那些毀滅他國家的巴比倫人寫的詩
[00:26:02.400 --> 00:26:04.800]  我們可以在上帝面前
[00:26:04.800 --> 00:26:08.760]  盡情控訴傷害我們的人
[00:26:08.760 --> 00:26:14.480]  然後我們可以嘗試了解傷害你的人
[00:26:14.480 --> 00:26:18.560]  了解一下他為甚麼要傷害你
[00:26:18.560 --> 00:26:23.960]  主耶穌在十字架上為甚麼可以赦免傷害他的人呢?
[00:26:23.960 --> 00:26:27.280]  其中一個原因就是主耶穌了解到
[00:26:27.280 --> 00:26:29.440]  他們所作的
[00:26:29.440 --> 00:26:32.000]  他們不曉得
[00:26:32.000 --> 00:26:34.160]  他們是無知的
[00:26:34.160 --> 00:26:36.560]  被人利用了
[00:26:36.560 --> 00:26:39.360]  就可以赦免他們
[00:26:39.360 --> 00:26:41.040]  第三方面就是
[00:26:41.040 --> 00:26:45.280]  嘗試為對方求情辯護
[00:26:45.280 --> 00:26:47.880]  我們要站在一個辯護律師的立場
[00:26:47.880 --> 00:26:50.600]  為對方求情
[00:26:50.600 --> 00:26:52.600]  在聖經裏面記載了一件事
[00:26:52.600 --> 00:26:54.600]  以色列人出埃及之後
[00:26:54.600 --> 00:26:57.800]  摩西就上山去見上帝
[00:26:57.800 --> 00:27:03.440]  那班人民就在山下去拜金牛
[00:27:03.440 --> 00:27:06.720]  當摩西下來的時候,他真的很生氣
[00:27:06.720 --> 00:27:11.360]  把上帝的法板都扔了,碎了
[00:27:11.360 --> 00:27:15.600]  不過當摩西再上山去見上帝的時候
[00:27:15.600 --> 00:27:19.240]  他是為以色列人求情
[00:27:19.240 --> 00:27:24.040]  求上主赦免他們
[00:27:24.040 --> 00:27:27.760]  第四方面,我們要承認己錯
[00:27:27.760 --> 00:27:30.000]  很多時候我們有發生人際關係
[00:27:30.000 --> 00:27:33.120]  都是指著一切都是他不對
[00:27:33.120 --> 00:27:35.440]  不過我們不妨要客觀一點
[00:27:35.440 --> 00:27:38.120]  在上帝面前想一想整件事的時候
[00:27:38.120 --> 00:27:42.040]  想一想自己是不是真的絕對那麼正義
[00:27:42.040 --> 00:27:45.960]  一點錯都沒有呢
[00:27:45.960 --> 00:27:48.440]  人是有這個傾向的
[00:27:48.440 --> 00:27:50.560]  看到別人的錯
[00:27:50.560 --> 00:27:53.240]  看不到自己的錯
[00:27:53.240 --> 00:27:57.840]  聖經教導我們要互相認罪
[00:27:57.840 --> 00:28:02.800]  彼此待討,使你們得意志
[00:28:02.800 --> 00:28:05.120]  不要單單指責別人
[00:28:05.120 --> 00:28:08.840]  也要考慮自己在言語態度方面
[00:28:08.840 --> 00:28:14.720]  有沒有一些可能影響別人的言語和行為
[00:28:14.720 --> 00:28:19.240]  第五方面,我們試試念忌恩情
[00:28:19.240 --> 00:28:24.360]  通常跟我們很親密的人才會傷害得我們很深
[00:28:24.360 --> 00:28:26.040]  我們覺得很難描述的時候
[00:28:26.040 --> 00:28:32.040]  我們要想想這個人過去有沒有給過我們一些恩情
[00:28:32.040 --> 00:28:34.240]  如果有的話我們詳細數一數
[00:28:34.240 --> 00:28:40.240]  回想當時自己的困境和那個人給你的幫助
[00:28:40.240 --> 00:28:45.600]  會幫助我們,對我們去饒恕對方是有幫助的
[00:28:45.600 --> 00:28:48.440]  第六點,做了前面那五步
[00:28:48.440 --> 00:28:52.480]  我相信我們就會比較容易一點
[00:28:52.480 --> 00:28:55.320]  算了,將這件事交給上帝
[00:28:55.320 --> 00:28:57.040]  等上帝去報應他
[00:28:57.040 --> 00:29:03.040]  因為聖經說「申冤在我,我必報應」
[00:29:03.040 --> 00:29:04.600]  算了,他得罪了我
[00:29:04.600 --> 00:29:07.920]  我自己不要尋求,不要報復了
[00:29:07.920 --> 00:29:10.080]  即使對方大錯特錯
[00:29:10.080 --> 00:29:15.680]  我們交給他,將他交給上帝去審判他,懲罰他
[00:29:15.680 --> 00:29:17.320]  如果你做完這幾點
[00:29:17.320 --> 00:29:20.000]  我想你最後可以做到第七點
[00:29:20.000 --> 00:29:21.720]  進行聖經的教導
[00:29:21.720 --> 00:29:24.920]  上下聖經主耶穌說要饒恕他
[00:29:24.920 --> 00:29:28.360]  而上主說你要單單聽從耶穌
[00:29:28.360 --> 00:29:30.720]  我們就可以做
[00:29:30.720 --> 00:29:35.040]  或者做到,我希望鼓勵大家能夠做到
[00:29:35.040 --> 00:29:37.680]  我們一起祈禱
[00:29:37.680 --> 00:29:39.720]  上主耶穌求你幫助我們
[00:29:39.720 --> 00:29:42.880]  做一個忠實的天國的子民
[00:29:42.880 --> 00:29:45.520]  學習饒恕得罪我們的人
[00:29:45.520 --> 00:29:48.520]  奉耶穌基督的名祈禱,阿們
