
[00:00:00.000 --> 00:00:04.000]  在我們過去的半年裏面
[00:17:49.260 --> 00:17:51.260]  耶穌就是神
[00:17:51.260 --> 00:17:53.260]  他就是能夠改變萬事的神
[00:17:53.260 --> 00:17:55.260]  這位的神就是成為
[00:17:55.260 --> 00:17:57.260]  我們的牧者
[00:17:57.260 --> 00:17:59.260]  羊很容易受驚
[00:17:59.260 --> 00:18:01.260]  牠沒有能力保護自己
[00:18:01.260 --> 00:18:03.260]  正如我們
[00:18:03.260 --> 00:18:05.260]  很時時擔驚受怕
[00:18:05.260 --> 00:18:07.260]  但是
[00:18:07.260 --> 00:18:09.260]  聖經告訴我們
[00:18:09.260 --> 00:18:11.260]  耶穌說
[00:18:11.260 --> 00:18:13.260]  我就是好木人
[00:18:13.260 --> 00:18:15.260]  為羊捨命
[00:18:15.260 --> 00:18:17.260]  弟兄姊妹
[00:18:17.260 --> 00:18:19.260]  你還怕些什麼
[00:18:19.260 --> 00:18:21.260]  有一位的牧者
[00:18:21.260 --> 00:18:23.260]  他為你捨命
[00:18:23.260 --> 00:18:25.260]  你能不能夠
[00:18:25.260 --> 00:18:27.260]  將你所擔心
[00:18:27.260 --> 00:18:29.260]  將你懼怕的事
[00:18:29.260 --> 00:18:31.260]  交給他
[00:18:31.260 --> 00:18:33.260]  以致
[00:18:33.260 --> 00:18:35.260]  他來帶領你
[00:18:35.260 --> 00:18:37.260]  在第十二第十三節
[00:18:37.260 --> 00:18:39.260]  在這段聖經裏面
[00:18:39.260 --> 00:18:41.260]  和我們分析
[00:18:41.260 --> 00:18:43.260]  一個好木人
[00:18:43.260 --> 00:18:45.260]  和僱工
[00:18:45.260 --> 00:18:49.260]  打工的人
[00:18:49.260 --> 00:18:51.260]  究竟有什麼分別
[00:18:51.260 --> 00:18:53.260]  打工的人
[00:18:53.260 --> 00:18:55.260]  我讀過一篇講章
[00:18:55.260 --> 00:18:57.260]  講打工
[00:18:57.260 --> 00:18:59.260]  當時打工的人
[00:18:59.260 --> 00:19:03.260]  看羊打工的人
[00:19:03.260 --> 00:19:05.260]  他說
[00:19:05.260 --> 00:19:07.260]  如果打工的人
[00:19:07.260 --> 00:19:09.260]  遇到一隻狼
[00:19:09.260 --> 00:19:11.260]  他應該走
[00:19:11.260 --> 00:19:13.260]  他應該保護羊群
[00:19:13.260 --> 00:19:15.260]  假如他遇到兩隻狼
[00:19:15.260 --> 00:19:17.260]  以上
[00:19:17.260 --> 00:19:19.260]  他有權走
[00:19:19.260 --> 00:19:21.260]  因為狼左右夾攻
[00:19:21.260 --> 00:19:23.260]  他可能
[00:19:23.260 --> 00:19:25.260]  抵受不住
[00:19:25.260 --> 00:19:27.260]  所以他應該
[00:19:27.260 --> 00:19:29.260]  走就不會失職
[00:19:29.260 --> 00:19:31.260]  但是
[00:19:31.260 --> 00:19:33.260]  如果一個好木人
[00:19:33.260 --> 00:19:35.260]  他會為羊犧牲
[00:19:35.260 --> 00:19:37.260]  在九三年的時候
[00:19:37.260 --> 00:19:39.260]  我去美國
[00:19:39.260 --> 00:19:41.260]  進修
[00:19:41.260 --> 00:19:43.260]  當時
[00:19:43.260 --> 00:19:45.260]  在年底
[00:19:45.260 --> 00:19:47.260]  加州發生山林大火
[00:19:47.260 --> 00:19:49.260]  火燒到民居
[00:19:49.260 --> 00:19:51.260]  有些人
[00:19:51.260 --> 00:19:53.260]  其實都很有錢
[00:19:53.260 --> 00:19:57.260]  他們已經離開了家
[00:19:57.260 --> 00:19:59.260]  但是當他們離開家的時候
[00:19:59.260 --> 00:20:01.260]  他們發現貓狗
[00:20:01.260 --> 00:20:03.260]  沒有跟著
[00:20:03.260 --> 00:20:05.260]  找不到自己的貓狗
[00:20:05.260 --> 00:20:07.260]  回到火場裡面
[00:20:07.260 --> 00:20:09.260]  結果有些人
[00:20:09.260 --> 00:20:11.260]  因為這樣回到火場就燒死了
[00:20:11.260 --> 00:20:13.260]  我自己心想
[00:20:13.260 --> 00:20:15.260]  這些人
[00:20:15.260 --> 00:20:17.260]  為什麼這麼蠢
[00:20:17.260 --> 00:20:19.260]  我自己這樣想
[00:20:19.260 --> 00:20:21.260]  但是當我今天再看
[00:20:21.260 --> 00:20:23.260]  這段聖經的時候
[00:20:23.260 --> 00:20:25.260]  其實他不是蠢
[00:20:25.260 --> 00:20:27.260]  如果你的貓狗
[00:20:27.260 --> 00:20:29.260]  在火場裡面
[00:20:29.260 --> 00:20:31.260]  你會不會救他
[00:20:31.260 --> 00:20:33.260]  有些人說不會
[00:20:35.260 --> 00:20:37.260]  有些人說不知道
[00:20:37.260 --> 00:20:41.260]  你是不是好主人
[00:20:41.260 --> 00:20:45.260]  你是不是好主人
[00:20:45.260 --> 00:20:47.260]  你跟貓狗的關係如何
[00:20:47.260 --> 00:20:51.260]  你跟貓狗的關係如何
[00:20:51.260 --> 00:20:55.260]  有些人跟貓狗的關係
[00:20:55.260 --> 00:20:57.260]  好像自己的子女
[00:20:57.260 --> 00:21:01.260]  所以當我看這段聖經
[00:21:01.260 --> 00:21:03.260]  他說好的木人
[00:21:03.260 --> 00:21:05.260]  他會為羊寫命
[00:21:05.260 --> 00:21:07.260]  他會跟狼搏鬥
[00:21:07.260 --> 00:21:09.260]  甚至犧牲
[00:21:09.260 --> 00:21:11.260]  你會不會這樣
[00:21:11.260 --> 00:21:13.260]  可能你會覺得
[00:21:13.260 --> 00:21:15.260]  這些只不過是動物
[00:21:15.260 --> 00:21:17.260]  但是耶穌基督
[00:21:17.260 --> 00:21:19.260]  他卻是
[00:21:19.260 --> 00:21:21.260]  為我們來寫命
[00:21:21.260 --> 00:21:25.260]  他說故宮不會
[00:21:25.260 --> 00:21:27.260]  那些打工的人
[00:21:27.260 --> 00:21:29.260]  他會怎樣
[00:21:29.260 --> 00:21:31.260]  他第一樣東西自己逃跑
[00:21:31.260 --> 00:21:33.260]  第二樣東西任由
[00:21:33.260 --> 00:21:37.260]  那些脆弱的羊
[00:21:37.260 --> 00:21:39.260]  被狼吞噬
[00:21:39.260 --> 00:21:41.260]  他因為
[00:21:41.260 --> 00:21:43.260]  他們只是為錢
[00:21:43.260 --> 00:21:45.260]  來工作
[00:21:45.260 --> 00:21:47.260]  他不是關心那些羊
[00:21:47.260 --> 00:21:51.260]  所以4月16日
[00:21:51.260 --> 00:21:53.260]  南韓世越號
[00:21:53.260 --> 00:21:55.260]  那個海難事件
[00:21:55.260 --> 00:21:57.260]  第一個被人逃走
[00:21:57.260 --> 00:21:59.260]  代理船長
[00:21:59.260 --> 00:22:01.260]  代理船長
[00:22:01.260 --> 00:22:03.260]  我只不過是打工
[00:22:03.260 --> 00:22:05.260]  我不是來
[00:22:05.260 --> 00:22:07.260]  拼命的
[00:22:07.260 --> 00:22:09.260]  我不是拼命
[00:22:09.260 --> 00:22:11.260]  我是打工的
[00:22:11.260 --> 00:22:13.260]  但是有沒有打工的
[00:22:13.260 --> 00:22:15.260]  道德的操守呢
[00:22:15.260 --> 00:22:21.260]  在1986年
[00:22:21.260 --> 00:22:23.260]  很久之前
[00:22:23.260 --> 00:22:25.260]  在1月
[00:22:25.260 --> 00:22:27.260]  在太空
[00:22:27.260 --> 00:22:29.260]  甘迺迪太空中心
[00:22:29.260 --> 00:22:31.260]  當時
[00:22:31.260 --> 00:22:33.260]  挑戰者號
[00:22:33.260 --> 00:22:35.260]  穿梭機挑戰者號
[00:22:35.260 --> 00:22:37.260]  升空
[00:22:37.260 --> 00:22:39.260]  當時地面
[00:22:39.260 --> 00:22:41.260]  很多人來到觀看
[00:22:41.260 --> 00:22:43.260]  這個升空
[00:22:43.260 --> 00:22:47.260]  當穿梭機
[00:22:47.260 --> 00:22:49.260]  脫離支架
[00:22:49.260 --> 00:22:51.260]  升空的時候
[00:22:51.260 --> 00:22:53.260]  工作人員鬆一口氣
[00:22:53.260 --> 00:22:55.260]  誰知道
[00:22:55.260 --> 00:22:57.260]  3秒後
[00:22:57.260 --> 00:22:59.260]  穿梭機爆炸
[00:22:59.260 --> 00:23:01.260]  7個太空人全部
[00:23:01.260 --> 00:23:03.260]  罹難
[00:23:03.260 --> 00:23:05.260]  這件慘劇發生前的一年
[00:23:05.260 --> 00:23:07.260]  1985年同樣1月
[00:23:07.260 --> 00:23:09.260]  的時候
[00:23:09.260 --> 00:23:11.260]  一位太空處的科學家
[00:23:11.260 --> 00:23:13.260]  他就發現了
[00:23:13.260 --> 00:23:15.260]  這個試飛的太空穿梭機
[00:23:15.260 --> 00:23:17.260]  有一些黑色的油漬
[00:23:17.260 --> 00:23:19.260]  情況
[00:23:19.260 --> 00:23:21.260]  很突突
[00:23:21.260 --> 00:23:23.260]  他就來到研究
[00:23:23.260 --> 00:23:25.260]  他就發現
[00:23:25.260 --> 00:23:27.260]  那個
[00:23:27.260 --> 00:23:29.260]  火箭的推進器
[00:23:29.260 --> 00:23:31.260]  的交環接駁位
[00:23:31.260 --> 00:23:33.260]  有一個接駁的
[00:23:33.260 --> 00:23:35.260]  技術上的問題
[00:23:35.260 --> 00:23:37.260]  他做了反覆的研究
[00:23:37.260 --> 00:23:39.260]  他就發現了一個
[00:23:39.260 --> 00:23:41.260]  因為接駁位
[00:23:41.260 --> 00:23:43.260]  用一些交環
[00:23:43.260 --> 00:23:45.260]  來接駁
[00:23:45.260 --> 00:23:47.260]  就好像我們水喉
[00:23:47.260 --> 00:23:49.260]  兩塊鐵中間有個交環
[00:23:49.260 --> 00:23:51.260]  這些接駁位
[00:23:51.260 --> 00:23:53.260]  有些交環來接駁
[00:23:53.260 --> 00:23:55.260]  當
[00:23:55.260 --> 00:23:57.260]  氣溫高的時候
[00:23:57.260 --> 00:23:59.260]  這個交環
[00:23:59.260 --> 00:24:01.260]  沒有老化
[00:24:01.260 --> 00:24:03.260]  或者等等
[00:24:03.260 --> 00:24:05.260]  它就會有鬆脫
[00:24:05.260 --> 00:24:07.260]  如果氣溫愈高
[00:24:07.260 --> 00:24:09.260]  高的氣溫
[00:24:09.260 --> 00:24:11.260]  它的鬆脫程度很低
[00:24:11.260 --> 00:24:13.260]  就是24度
[00:24:13.260 --> 00:24:15.260]  它鬆脫只不過是
[00:24:15.260 --> 00:24:17.260]  2秒
[00:24:17.260 --> 00:24:19.260]  但是如果氣溫10度的時候
[00:24:19.260 --> 00:24:21.260]  它鬆脫
[00:24:21.260 --> 00:24:23.260]  竟然有10分鐘
[00:24:23.260 --> 00:24:25.260]  不過它還有第二個交環
[00:24:25.260 --> 00:24:27.260]  去保護
[00:24:27.260 --> 00:24:29.260]  所以有些工程師
[00:24:29.260 --> 00:24:31.260]  都覺得沒有問題
[00:24:31.260 --> 00:24:33.260]  他就做了反覆的研究
[00:24:33.260 --> 00:24:35.260]  他說這樣的設計
[00:24:35.260 --> 00:24:37.260]  這樣的問題
[00:24:37.260 --> 00:24:39.260]  總會有一天
[00:24:39.260 --> 00:24:41.260]  可能會有災難性的
[00:24:41.260 --> 00:24:43.260]  發生
[00:24:43.260 --> 00:24:47.260]  在1986年
[00:24:47.260 --> 00:24:49.260]  穿梭機發射的
[00:24:49.260 --> 00:24:51.260]  前一晚
[00:24:51.260 --> 00:24:53.260]  這個氣溫突然間
[00:24:53.260 --> 00:24:55.260]  在佛羅里達州
[00:24:55.260 --> 00:24:57.260]  突然間驟降
[00:24:57.260 --> 00:24:59.260]  降到
[00:24:59.260 --> 00:25:01.260]  攝氏零下7度
[00:25:01.260 --> 00:25:03.260]  所以
[00:25:03.260 --> 00:25:05.260]  那一晚
[00:25:05.260 --> 00:25:07.260]  這個專家
[00:25:07.260 --> 00:25:09.260]  就去給了他
[00:25:09.260 --> 00:25:11.260]  意見
[00:25:11.260 --> 00:25:13.260]  他說如果溫度不能夠在
[00:25:13.260 --> 00:25:15.260]  10度以上
[00:25:15.260 --> 00:25:17.260]  應該要停止發射
[00:25:17.260 --> 00:25:19.260]  這個高層
[00:25:19.260 --> 00:25:21.260]  聽到他的報告的時候
[00:25:21.260 --> 00:25:23.260]  那個高層有一個反應
[00:25:23.260 --> 00:25:25.260]  這樣就要
[00:25:25.260 --> 00:25:27.260]  拖到4月了
[00:25:27.260 --> 00:25:29.260]  意思就是說
[00:25:29.260 --> 00:25:31.260]  這樣拖下去行不行
[00:25:31.260 --> 00:25:33.260]  結果
[00:25:33.260 --> 00:25:35.260]  4位高層就開了會
[00:25:35.260 --> 00:25:37.260]  雖然沒有一個工程師
[00:25:37.260 --> 00:25:39.260]  同意發射
[00:25:39.260 --> 00:25:41.260]  但結果都是以4比0
[00:25:41.260 --> 00:25:43.260]  通過照樣發射
[00:25:43.260 --> 00:25:45.260]  當晚會議結束
[00:25:45.260 --> 00:25:47.260]  這位工程師
[00:25:47.260 --> 00:25:49.260]  就在他的日記裡面寫到
[00:25:49.260 --> 00:25:51.260]  我衷心盼望
[00:25:51.260 --> 00:25:53.260]  這次不會
[00:25:53.260 --> 00:25:55.260]  弄成大災難
[00:25:55.260 --> 00:25:57.260]  結果第二天穿梭機
[00:25:57.260 --> 00:25:59.260]  爆炸了
[00:25:59.260 --> 00:26:01.260]  人看重什麼呢
[00:26:01.260 --> 00:26:03.260]  可能這個高層
[00:26:03.260 --> 00:26:05.260]  他所看重的
[00:26:05.260 --> 00:26:07.260]  厭惡
[00:26:07.260 --> 00:26:09.260]  帶來有多少影響
[00:26:09.260 --> 00:26:11.260]  金錢上的影響
[00:26:11.260 --> 00:26:13.260]  太空處的影響
[00:26:13.260 --> 00:26:15.260]  明星的影響
[00:26:15.260 --> 00:26:17.260]  等等
[00:26:17.260 --> 00:26:19.260]  他沒有考慮
[00:26:19.260 --> 00:26:21.260]  是不是很安全
[00:26:21.260 --> 00:26:23.260]  當這個
[00:26:23.260 --> 00:26:25.260]  牧羊人
[00:26:25.260 --> 00:26:27.260]  他所看到的
[00:26:27.260 --> 00:26:29.260]  那個影響在哪裡
[00:26:29.260 --> 00:26:31.260]  牧羊人所看重的
[00:26:31.260 --> 00:26:35.260]  是牧羊的羊
[00:26:35.260 --> 00:26:37.260]  而僱工所看重的
[00:26:37.260 --> 00:26:39.260]  工人所看重的
[00:26:39.260 --> 00:26:41.260]  就是自己的利益
[00:26:41.260 --> 00:26:43.260]  保羅說
[00:26:43.260 --> 00:26:45.260]  我們還軟弱的時候
[00:26:45.260 --> 00:26:47.260]  基督就按所定的日期
[00:26:47.260 --> 00:26:49.260]  為我們死
[00:26:49.260 --> 00:26:51.260]  為罪人死
[00:26:51.260 --> 00:26:53.260]  為異人死是少有的
[00:26:53.260 --> 00:26:55.260]  為人死是敢做的
[00:26:55.260 --> 00:26:57.260]  唯有基督在我們還作罪人的時候
[00:26:57.260 --> 00:26:59.260]  就為我們死
[00:26:59.260 --> 00:27:01.260]  神的愛就在此
[00:27:01.260 --> 00:27:03.260]  向我們顯明
[00:27:03.260 --> 00:27:05.260]  一位願意
[00:27:05.260 --> 00:27:07.260]  為我們死的主
[00:27:07.260 --> 00:27:09.260]  有什麼
[00:27:09.260 --> 00:27:11.260]  我們
[00:27:11.260 --> 00:27:13.260]  不能夠交託給他
[00:27:13.260 --> 00:27:15.260]  你有什麼
[00:27:15.260 --> 00:27:17.260]  你恐懼
[00:27:17.260 --> 00:27:19.260]  你不能夠交託
[00:27:19.260 --> 00:27:21.260]  一個願意為你死的人
[00:27:21.260 --> 00:27:27.260]  你有什麼
[00:27:27.260 --> 00:27:29.260]  你不能夠交付
[00:27:29.260 --> 00:27:31.260]  給一個願意為你死的人
[00:27:31.260 --> 00:27:33.260]  耶穌說
[00:27:33.260 --> 00:27:35.260]  我是好牧人
[00:27:35.260 --> 00:27:37.260]  好牧人
[00:27:37.260 --> 00:27:39.260]  為羊捨命
[00:27:39.260 --> 00:27:41.260]  第三方面
[00:27:41.260 --> 00:27:43.260]  好牧人
[00:27:43.260 --> 00:27:45.260]  不單為羊捨命
[00:27:45.260 --> 00:27:47.260]  好牧人
[00:27:47.260 --> 00:27:49.260]  去認識他的羊
[00:27:49.260 --> 00:27:51.260]  聖經說
[00:27:51.260 --> 00:27:53.260]  我是好牧人
[00:27:53.260 --> 00:27:55.260]  我認識我的羊
[00:27:55.260 --> 00:27:57.260]  我的羊也認識我
[00:27:57.260 --> 00:27:59.260]  我現在
[00:27:59.260 --> 00:28:01.260]  已經不是一個好的牧人
[00:28:01.260 --> 00:28:03.260]  因為我不認識所有人的名字
[00:28:05.260 --> 00:28:07.260]  在教會還小的時候
[00:28:07.260 --> 00:28:09.260]  每一個來的
[00:28:09.260 --> 00:28:11.260]  其實我都會認識
[00:28:11.260 --> 00:28:13.260]  特別
[00:28:13.260 --> 00:28:15.260]  我負責
[00:28:15.260 --> 00:28:17.260]  加勒團
[00:28:17.260 --> 00:28:19.260]  很多時候加勒團
[00:28:19.260 --> 00:28:21.260]  完了團契就去飲茶
[00:28:21.260 --> 00:28:23.260]  這位團友不吃牛肉的
[00:28:23.260 --> 00:28:25.260]  那我就知道了
[00:28:25.260 --> 00:28:27.260]  不要叫牛肉了
[00:28:27.260 --> 00:28:29.260]  這位團友不吃煎炒的
[00:28:29.260 --> 00:28:31.260]  那我們就不要吃煎炒的了
[00:28:31.260 --> 00:28:33.260]  這位團友
[00:28:33.260 --> 00:28:35.260]  不吃蝦的
[00:28:35.260 --> 00:28:37.260]  那我們就不要叫蝦餃了
[00:28:37.260 --> 00:28:39.260]  每一個都有些特性
[00:28:39.260 --> 00:28:41.260]  牧師你叫吧
[00:28:41.260 --> 00:28:43.260]  我又要想想
[00:28:43.260 --> 00:28:45.260]  這個不好吃
[00:28:45.260 --> 00:28:47.260]  那個不好吃
[00:28:47.260 --> 00:28:49.260]  這些不能吃
[00:28:49.260 --> 00:28:51.260]  叫這些
[00:28:51.260 --> 00:28:53.260]  認識
[00:28:53.260 --> 00:28:55.260]  你認不認識
[00:28:55.260 --> 00:28:57.260]  你的羊
[00:28:57.260 --> 00:28:59.260]  現在真的認識不完
[00:28:59.260 --> 00:29:01.260]  我都不知道你是甚麼
[00:29:01.260 --> 00:29:03.260]  還沒跟我們吃飯
[00:29:03.260 --> 00:29:05.260]  不知道有甚麼菜
[00:29:05.260 --> 00:29:07.260]  你不吃的
[00:29:07.260 --> 00:29:11.260]  好牧人
[00:29:11.260 --> 00:29:13.260]  能夠認識
[00:29:13.260 --> 00:29:15.260]  每一個人的需要
[00:29:15.260 --> 00:29:17.260]  有一次在澳洲
[00:29:17.260 --> 00:29:19.260]  有一個人被抓了
[00:29:19.260 --> 00:29:21.260]  因為他偷了別人的羊
[00:29:21.260 --> 00:29:23.260]  他就辯護
[00:29:23.260 --> 00:29:25.260]  他說這隻羊是我
[00:29:25.260 --> 00:29:27.260]  不見了幾天的
[00:29:27.260 --> 00:29:29.260]  所以這個這樣的案件
[00:29:29.260 --> 00:29:31.260]  到了法庭
[00:29:31.260 --> 00:29:33.260]  那個法官都不知道
[00:29:33.260 --> 00:29:35.260]  怎樣判斷這隻羊是他的
[00:29:35.260 --> 00:29:37.260]  還是另外一個人的
[00:29:37.260 --> 00:29:39.260]  最後他就叫
[00:29:39.260 --> 00:29:41.260]  拿隻羊來
[00:29:41.260 --> 00:29:43.260]  然後就叫那個原告
[00:29:43.260 --> 00:29:45.260]  告人的那個
[00:29:45.260 --> 00:29:47.260]  說是偷羊的那個
[00:29:47.260 --> 00:29:49.260]  你出去門口叫吧
[00:29:49.260 --> 00:29:51.260]  叫那隻羊出去
[00:29:51.260 --> 00:29:53.260]  越叫那隻羊就越害怕
[00:29:53.260 --> 00:29:55.260]  然後叫那個被告
[00:29:55.260 --> 00:29:57.260]  出去
[00:29:57.260 --> 00:29:59.260]  羊就出去了
[00:29:59.260 --> 00:30:01.260]  這個法官就說
[00:30:01.260 --> 00:30:03.260]  審完了
[00:30:03.260 --> 00:30:05.260]  羊認識
[00:30:05.260 --> 00:30:07.260]  主人的聲音
[00:30:07.260 --> 00:30:09.260]  認識是一種關係
[00:30:09.260 --> 00:30:11.260]  你
[00:30:11.260 --> 00:30:13.260]  對神的認識是一種關係
[00:30:13.260 --> 00:30:15.260]  你想想
[00:30:15.260 --> 00:30:17.260]  在你的生命裏
[00:30:17.260 --> 00:30:19.260]  你對神的認識
[00:30:19.260 --> 00:30:21.260]  是一種觀念
[00:30:21.260 --> 00:30:23.260]  還是一種關係
[00:30:23.260 --> 00:30:25.260]  你有多認識你的神
[00:30:25.260 --> 00:30:27.260]  你有多認識耶穌基督
[00:30:27.260 --> 00:30:29.260]  你有經歷祂的什麼
[00:30:29.260 --> 00:30:31.260]  你感覺到
[00:30:31.260 --> 00:30:33.260]  祂是否那麼親切
[00:30:33.260 --> 00:30:35.260]  在你的生活裏
[00:30:35.260 --> 00:30:37.260]  祂是帶著你的
[00:30:37.260 --> 00:30:41.260]  耶和華是我的目者
[00:30:41.260 --> 00:30:43.260]  我必不自缺乏
[00:30:43.260 --> 00:30:45.260]  祂使我躺我在青草地
[00:30:45.260 --> 00:30:47.260]  令我在海安揭的水邊
[00:30:47.260 --> 00:30:49.260]  當你讀詩篇23篇的時候
[00:30:49.260 --> 00:30:51.260]  詩人說
[00:30:51.260 --> 00:30:53.260]  耶和華是我的目者
[00:30:53.260 --> 00:30:55.260]  我必不自缺乏
[00:30:55.260 --> 00:30:57.260]  祂使我躺我在青草地
[00:30:57.260 --> 00:30:59.260]  令我在海安揭的水邊
[00:30:59.260 --> 00:31:01.260]  祂使我的靈魂
[00:31:01.260 --> 00:31:03.260]  引導我走義路
[00:31:03.260 --> 00:31:05.260]  我雖然行過死亡的高
[00:31:05.260 --> 00:31:07.260]  因為你與我同在
[00:31:07.260 --> 00:31:09.260]  你都安慰了我
[00:31:09.260 --> 00:31:11.260]  在我的敵人
[00:31:11.260 --> 00:31:13.260]  你為我
[00:31:13.260 --> 00:31:15.260]  其實想表達什麼
[00:31:15.260 --> 00:31:17.260]  想表達那個關係
[00:31:17.260 --> 00:31:19.260]  你和神是否一個很密切的關係
[00:31:19.260 --> 00:31:21.260]  祂是親自
[00:31:21.260 --> 00:31:23.260]  引導你
[00:31:23.260 --> 00:31:25.260]  最近我搬屋
[00:31:25.260 --> 00:31:27.260]  搬屋的東西
[00:31:27.260 --> 00:31:29.260]  當然是太太安排的
[00:31:29.260 --> 00:31:31.260]  她安排得很好
[00:31:31.260 --> 00:31:33.260]  什麼時候來搬
[00:31:33.260 --> 00:31:35.260]  什麼時候搬到去
[00:31:35.260 --> 00:31:37.260]  兩邊搬的時候
[00:31:37.260 --> 00:31:39.260]  全部拿了資料
[00:31:39.260 --> 00:31:41.260]  入閘
[00:31:41.260 --> 00:31:43.260]  什麼時候要拿紙
[00:31:43.260 --> 00:31:45.260]  去到新的住的地方
[00:31:45.260 --> 00:31:47.260]  有沒有位置泊
[00:31:47.260 --> 00:31:49.260]  泊在哪裏
[00:31:49.260 --> 00:31:53.260]  我們觀賞
[00:31:53.260 --> 00:31:55.260]  大廈本身
[00:31:55.260 --> 00:31:57.260]  當然有位置泊
[00:31:57.260 --> 00:31:59.260]  然後來搬運
[00:31:59.260 --> 00:32:01.260]  搬的東西
[00:32:01.260 --> 00:32:03.260]  其實很順利
[00:32:03.260 --> 00:32:05.260]  搬完我就想請師傅
[00:32:05.260 --> 00:32:07.260]  幫我拆櫃
[00:32:07.260 --> 00:32:11.260]  有些搬運的職員就說
[00:32:11.260 --> 00:32:13.260]  好不好
[00:32:13.260 --> 00:32:15.260]  一些人留在這裏拆
[00:32:15.260 --> 00:32:17.260]  一些人就快點去那裏
[00:32:17.260 --> 00:32:19.260]  因為我們還有
[00:32:19.260 --> 00:32:21.260]  下一個
[00:32:21.260 --> 00:32:23.260]  要搬的
[00:32:23.260 --> 00:32:25.260]  這個提議也很好
[00:32:25.260 --> 00:32:27.260]  不過主管就說
[00:32:27.260 --> 00:32:29.260]  我拿不到主意
[00:32:29.260 --> 00:32:31.260]  結果那個人
[00:32:31.260 --> 00:32:33.260]  全部留下
[00:32:33.260 --> 00:32:35.260]  結果再搞半個小時
[00:32:35.260 --> 00:32:37.260]  好像在時間的安排裏
[00:32:37.260 --> 00:32:39.260]  好像不太好
[00:32:39.260 --> 00:32:41.260]  不過
[00:32:41.260 --> 00:32:43.260]  當車駛到
[00:32:43.260 --> 00:32:45.260]  新的屋苑裏
[00:32:45.260 --> 00:32:47.260]  我們想來想去
[00:32:47.260 --> 00:32:49.260]  原來沒有想到
[00:32:49.260 --> 00:32:51.260]  在新的屋苑裏
[00:32:51.260 --> 00:32:53.260]  又有人搬屋
[00:32:53.260 --> 00:32:55.260]  他又泊了兩個位
[00:32:55.260 --> 00:32:57.260]  結果去到
[00:32:57.260 --> 00:32:59.260]  搬不到
[00:32:59.260 --> 00:33:01.260]  不過
[00:33:01.260 --> 00:33:03.260]  神的安排
[00:33:03.260 --> 00:33:05.260]  剛剛好
[00:33:05.260 --> 00:33:07.260]  原來他剛剛還有一分鐘就走
[00:33:07.260 --> 00:33:09.260]  所以
[00:33:09.260 --> 00:33:11.260]  如果我們說早點去
[00:33:11.260 --> 00:33:13.260]  是不是可以呢
[00:33:13.260 --> 00:33:15.260]  好似就誤了時間
[00:33:15.260 --> 00:33:17.260]  但是神
[00:33:17.260 --> 00:33:19.260]  卻是沒有誤到事
[00:33:19.260 --> 00:33:21.260]  在你生命裏面
[00:33:21.260 --> 00:33:23.260]  原來
[00:33:23.260 --> 00:33:25.260]  神就在這麼細微的事
[00:33:25.260 --> 00:33:27.260]  我們以為人已經計盡了
[00:33:27.260 --> 00:33:29.260]  沒有什麼問題
[00:33:29.260 --> 00:33:31.260]  但是上帝
[00:33:31.260 --> 00:33:33.260]  還比我更加清楚
[00:33:33.260 --> 00:33:35.260]  我的需要
[00:33:35.260 --> 00:33:37.260]  你知不知道
[00:33:37.260 --> 00:33:39.260]  神比你更加清楚
[00:33:39.260 --> 00:33:41.260]  你的需要
[00:33:41.260 --> 00:33:43.260]  今天早上
[00:33:43.260 --> 00:33:45.260]  領師Michael 選了一首詩歌
[00:33:45.260 --> 00:33:47.260]  其實我就想選一首詩歌
[00:33:47.260 --> 00:33:49.260]  不過
[00:33:49.260 --> 00:33:51.260]  我想用新的詞
[00:33:51.260 --> 00:33:53.260]  但是新詞
[00:33:53.260 --> 00:33:55.260]  找不到那個譜
[00:33:55.260 --> 00:33:57.260]  舊的譜都可以
[00:33:57.260 --> 00:33:59.260]  但是找不到
[00:33:59.260 --> 00:34:01.260]  我又選了另外一首
[00:34:01.260 --> 00:34:03.260]  更加好
[00:34:03.260 --> 00:34:05.260]  不用再唱那首詩歌
[00:34:05.260 --> 00:34:07.260]  當我想一下
[00:34:07.260 --> 00:34:09.260]  今天其實我講憂慮
[00:34:09.260 --> 00:34:11.260]  詩班又唱憂慮
[00:34:11.260 --> 00:34:13.260]  我沒有和他配合過
[00:34:13.260 --> 00:34:15.260]  不過
[00:34:15.260 --> 00:34:17.260]  崇拜
[00:34:17.260 --> 00:34:19.260]  那個帶領的
[00:34:19.260 --> 00:34:21.260]  不是牧師
[00:34:21.260 --> 00:34:23.260]  而是神
[00:34:23.260 --> 00:34:25.260]  當神
[00:34:25.260 --> 00:34:27.260]  知道我們最需要什麼
[00:34:27.260 --> 00:34:29.260]  祂供應給我們
[00:34:29.260 --> 00:34:31.260]  神知道我們需要引導
[00:34:31.260 --> 00:34:33.260]  去帶領我們
[00:34:33.260 --> 00:34:35.260]  神知道我們需要平安
[00:34:35.260 --> 00:34:37.260]  去保守我們
[00:34:37.260 --> 00:34:39.260]  祂知道我們需要憐憫
[00:34:39.260 --> 00:34:41.260]  去賜給我們
[00:34:41.260 --> 00:34:43.260]  詩篇23篇
[00:34:43.260 --> 00:34:45.260]  只是這樣表達
[00:34:45.260 --> 00:34:47.260]  你有沒有經歷過
