
[00:00:00.000 --> 00:00:03.600]  第二位姐妹 今天是今年的第一個主日
[00:19:14.800 --> 00:19:18.300]  我們應當做在我們生命季節當中
[00:19:18.300 --> 00:19:20.300]  當做的事情
[00:19:20.300 --> 00:19:21.300]  而且要確信
[00:19:21.300 --> 00:19:24.300]  神永不誤事
[00:19:24.300 --> 00:19:25.300]  你們跟他們說
[00:19:25.300 --> 00:19:26.300]  確信神永不誤事
[00:19:26.300 --> 00:19:27.300]  跟他說
[00:19:27.300 --> 00:19:30.300]  喫到三十七就說
[00:19:30.300 --> 00:19:32.300]  還有一點點時候
[00:19:32.300 --> 00:19:34.800]  什麼意思啊
[00:19:34.800 --> 00:19:37.800]  就是還有一點點時候
[00:19:37.800 --> 00:19:39.800]  還有一點點時候
[00:19:39.800 --> 00:19:40.800]  不是很久
[00:19:40.800 --> 00:19:42.800]  神要親自來工作
[00:19:42.800 --> 00:19:44.800]  爲你來開路
[00:19:44.800 --> 00:19:49.300]  一個快速成就的恩典就要降臨了
[00:19:49.300 --> 00:19:50.800]  Hallelujah
[00:19:50.800 --> 00:19:55.800]  但你一定要堅持到底的來信靠神
[00:19:55.800 --> 00:19:58.800]  第二點爲這是一個突破的季節
[00:19:58.800 --> 00:20:02.800]  我們要抓住神的應許來宣告
[00:20:02.800 --> 00:20:04.800]  這個Shakina Glory
[00:20:04.800 --> 00:20:07.800]  突破恩高已經降臨了
[00:20:07.800 --> 00:20:09.800]  不但已經降臨了
[00:20:09.800 --> 00:20:11.800]  而且降臨在我身上
[00:20:11.800 --> 00:20:12.800]  Hallelujah
[00:20:12.800 --> 00:20:14.800]  你一定要來相信
[00:20:14.800 --> 00:20:15.800]  弟兄姐妹
[00:20:15.800 --> 00:20:17.800]  我心中深深的相信
[00:20:17.800 --> 00:20:19.800]  這個Shakina Glory
[00:20:19.800 --> 00:20:20.800]  突破的恩高
[00:20:20.800 --> 00:20:23.800]  要降臨在我和我家的身上
[00:20:23.800 --> 00:20:27.800]  也同時要降臨在你和你家的身上
[00:20:27.800 --> 00:20:28.800]  Amen
[00:20:28.800 --> 00:20:30.800]  第三個季節我們看見
[00:20:30.800 --> 00:20:34.800]  神要帶領我們進入一個豐收的季節
[00:20:34.800 --> 00:20:38.800]  跟你們說要進入一個豐收的季節
[00:20:38.800 --> 00:20:42.800]  新的場地一定帶來新的施工
[00:20:42.800 --> 00:20:46.800]  新的場地一定帶來新的人潮
[00:20:46.800 --> 00:20:48.800]  所以我們相信在2018年
[00:20:48.800 --> 00:20:51.800]  我們看見神會將得救的人數
[00:20:51.800 --> 00:20:53.800]  天天加給我們的
[00:20:53.800 --> 00:20:54.800]  Amen
[00:20:54.800 --> 00:20:57.800]  要準備好這個新的人潮
[00:20:57.800 --> 00:20:59.800]  要湧進教會里面
[00:20:59.800 --> 00:21:01.800]  撒加利亞書第十章第一節
[00:21:01.800 --> 00:21:03.800]  這裏怎麼說一通來唸來
[00:21:03.800 --> 00:21:04.800]  當春雨的時候
[00:21:04.800 --> 00:21:07.800]  你們要像發閃電的耶和華求雨
[00:21:07.800 --> 00:21:10.800]  祂必爲衆人降下甘霖
[00:21:10.800 --> 00:21:12.800]  使田園生長菜蜀
[00:21:12.800 --> 00:21:14.800]  這裏說當春雨的時候
[00:21:14.800 --> 00:21:16.800]  在以色列地有兩種雨
[00:21:16.800 --> 00:21:18.800]  一個春雨一個秋雨
[00:21:18.800 --> 00:21:20.800]  跟我們這裏不大一樣是
[00:21:20.800 --> 00:21:22.800]  秋雨反而是撒種的季節
[00:21:22.800 --> 00:21:25.800]  春雨反而是收割的季節
[00:21:25.800 --> 00:21:27.800]  換句話說當豐收的時候
[00:21:27.800 --> 00:21:31.800]  你們要像發閃電的耶和華求雨
[00:21:31.800 --> 00:21:35.800]  這裏說我們的神是發閃電的神
[00:21:35.800 --> 00:21:36.800]  什麼意思呢
[00:21:36.800 --> 00:21:37.800]  兩方面的意思
[00:21:37.800 --> 00:21:41.800]  第一個我們看見在神沒有難成的事情
[00:21:41.800 --> 00:21:44.800]  因爲閃電是帶着能力的
[00:21:44.800 --> 00:21:46.800]  今天無論我們人怎麼想
[00:21:46.800 --> 00:21:48.800]  神所能成就的
[00:21:48.800 --> 00:21:51.800]  還遠遠超過我們人所能想的
[00:21:51.800 --> 00:21:52.800]  Amen
[00:21:52.800 --> 00:21:55.800]  第二我們看見什麼是發閃電
[00:21:55.800 --> 00:21:57.800]  當神工作的時候
[00:21:57.800 --> 00:22:00.800]  速度快到我們無法想象
[00:22:00.800 --> 00:22:01.800]  Amen
[00:22:01.800 --> 00:22:04.800]  因爲閃電是非常快速的
[00:22:04.800 --> 00:22:06.800]  我告訴你神不工作者已
[00:22:06.800 --> 00:22:08.800]  當神工作的時候
[00:22:08.800 --> 00:22:11.800]  快到我們無法想象
[00:22:11.800 --> 00:22:14.800]  神在這裏說我要降下甘霖
[00:22:14.800 --> 00:22:16.800]  使田園生長菜蜀
[00:22:16.800 --> 00:22:17.800]  換句話說
[00:22:17.800 --> 00:22:20.800]  這不是在撒種的時候了
[00:22:20.800 --> 00:22:23.800]  這是起來收割的時候到了
[00:22:23.800 --> 00:22:25.800]  你說我們還沒有看見呢
[00:22:25.800 --> 00:22:27.800]  還什麼看見Nothing在這裏
[00:22:27.800 --> 00:22:28.800]  但你要準備好
[00:22:28.800 --> 00:22:31.800]  因爲發閃電的神
[00:22:31.800 --> 00:22:32.800]  他要降下甘霖
[00:22:32.800 --> 00:22:35.800]  使田園快速生長菜蜀
[00:22:35.800 --> 00:22:37.800]  也許是還沒有看見
[00:22:37.800 --> 00:22:39.800]  但是當神工作的時候
[00:22:39.800 --> 00:22:40.800]  忽然間你看見
[00:22:40.800 --> 00:22:43.800]  我們就看見了豐收的莊稼擺在我們眼前
[00:22:43.800 --> 00:22:44.800]  Amen
[00:22:44.800 --> 00:22:47.800]  小主要準備好成長在今年裏面
[00:22:47.800 --> 00:22:50.800]  每個部門都要準備好來成長
[00:22:50.800 --> 00:22:52.800]  你說真的嗎
[00:22:52.800 --> 00:22:53.800]  當然是真的
[00:22:53.800 --> 00:22:56.800]  再人不能再神沒有難成的事情
[00:22:56.800 --> 00:22:57.800]  Amen
[00:22:57.800 --> 00:22:59.800]  千萬不要做一個小信的人
[00:22:59.800 --> 00:23:02.800]  跟你們說千萬不要做一個小信的人
[00:23:02.800 --> 00:23:05.800]  我還記得有個姐妹曾經做一個見證
[00:23:05.800 --> 00:23:08.800]  她旁邊剛好搬來一箇中國的鄰居
[00:23:08.800 --> 00:23:10.800]  好高興
[00:23:10.800 --> 00:23:13.800]  她想希望有機會向他傳福音
[00:23:13.800 --> 00:23:15.800]  但她每一次想要去就很害怕
[00:23:15.800 --> 00:23:17.800]  就很膽怯 不敢去
[00:23:17.800 --> 00:23:20.800]  拖了很久都沒有去傳福音
[00:23:20.800 --> 00:23:22.800]  有一天終於想
[00:23:22.800 --> 00:23:23.800]  這樣子好了
[00:23:23.800 --> 00:23:25.800]  我先做個福音預功吧
[00:23:25.800 --> 00:23:28.800]  想我做個蛋糕到隔壁去
[00:23:28.800 --> 00:23:29.800]  告訴他我是基督徒
[00:23:29.800 --> 00:23:30.800]  耶穌愛你
[00:23:30.800 --> 00:23:32.800]  這是很好的開始
[00:23:32.800 --> 00:23:34.800]  所以她很高興在做蛋糕
[00:23:34.800 --> 00:23:37.800]  正在做的時候門鈴就響了
[00:23:37.800 --> 00:23:38.800]  她一打開門
[00:23:38.800 --> 00:23:39.800]  是隔壁鄰居
[00:23:39.800 --> 00:23:40.800]  她好高興
[00:23:40.800 --> 00:23:46.800]  說昨天晚一個步道會我信耶穌了
[00:23:46.800 --> 00:23:48.800]  她愣在那裏
[00:23:48.800 --> 00:23:51.800]  不知道應該爲對方高興歡喜
[00:23:51.800 --> 00:23:53.800]  還爲自己悲哀
[00:23:53.800 --> 00:23:58.800]  人家信耶穌還在做蛋糕
[00:23:58.800 --> 00:24:01.800]  多少時候我們常常錯失神的時機
[00:24:01.800 --> 00:24:02.800]  你知道嗎
[00:24:02.800 --> 00:24:04.800]  錯失神的感動
[00:24:04.800 --> 00:24:08.800]  在豐收的季節是要起來了
[00:24:08.800 --> 00:24:11.800]  所以你要勇敢的爲主作見證
[00:24:11.800 --> 00:24:15.800]  你自己就要經歷豐收的莊稼
[00:24:15.800 --> 00:24:17.800]  我再說千萬不要說小信的人
[00:24:17.800 --> 00:24:19.800]  跟你說千萬不要說小信的人
[00:24:19.800 --> 00:24:23.800]  你要向神偉大的期待
[00:24:23.800 --> 00:24:24.800]  第二個問題
[00:24:24.800 --> 00:24:27.800]  今天我們進入2018年
[00:24:27.800 --> 00:24:29.800]  不但是進入新的一年
[00:24:29.800 --> 00:24:32.800]  我們更是進入新的屬靈的季節
[00:24:32.800 --> 00:24:35.800]  求神開我們的眼睛
[00:24:35.800 --> 00:24:39.800]  讓我們主動的接受正在做的工作
[00:24:39.800 --> 00:24:42.800]  神正在做恢復的工作
[00:24:42.800 --> 00:24:44.800]  神正在做突破的工作
[00:24:44.800 --> 00:24:49.800]  神也是正在預備豐收的莊稼
[00:24:49.800 --> 00:24:53.800]  求神讓我們主動的來配合神的工作
[00:24:53.800 --> 00:24:55.800]  在新的季節裏面
[00:24:55.800 --> 00:24:57.800]  無論環境是如何
[00:24:57.800 --> 00:25:00.800]  讓我們與主一同翱翔
[00:25:00.800 --> 00:25:02.800]  經歷神的得勝
[00:25:02.800 --> 00:25:04.800]  我們一起禱告
[00:25:04.800 --> 00:25:06.800]  再次來讓我們獻上我們的感謝
[00:25:06.800 --> 00:25:07.800]  謝謝你
[00:25:07.800 --> 00:25:09.800]  無論我們的昨天是如何
[00:25:09.800 --> 00:25:11.800]  無論去年是如何
[00:25:11.800 --> 00:25:15.800]  今天你帶領我們進入一個新的季節了
[00:25:15.800 --> 00:25:17.800]  在新的季節裏面
[00:25:17.800 --> 00:25:19.800]  一切都不再一樣
[00:25:19.800 --> 00:25:22.800]  讓我們不要停留在過去
[00:25:22.800 --> 00:25:25.800]  讓我們的心緊緊來跟隨你
[00:25:25.800 --> 00:25:27.800]  在新的季節當中
[00:25:27.800 --> 00:25:29.800]  你要來做恢復的工作
[00:25:29.800 --> 00:25:31.800]  你要再做突破的工作
[00:25:31.800 --> 00:25:35.800]  你更是要降下那豐收的莊稼在我們中間
[00:25:35.800 --> 00:25:37.800]  使得讓我們準備好
[00:25:37.800 --> 00:25:39.800]  在這新的一年裏面
[00:25:39.800 --> 00:25:41.800]  與你一同來翱翔
[00:25:41.800 --> 00:25:42.800]  謝謝我們
[00:25:42.800 --> 00:25:44.800]  感謝禱告奉耶穌得勝的名
[00:25:44.800 --> 00:25:45.800]  祈求
[00:25:45.800 --> 00:25:46.800]  阿們
