
[00:00:00.000 --> 00:00:06.240]  禱告是基督徒生命當中是非常之重要的一件事
[00:19:01.400 --> 00:19:05.400]  因為我們沒有和他有一個個人的關係
[00:19:05.400 --> 00:19:07.400]  基督教不是一個宗教
[00:19:07.400 --> 00:19:08.400]  我時時都說
[00:19:08.400 --> 00:19:11.400]  基督教是和神的關係
[00:19:11.400 --> 00:19:15.400]  我們怎樣能夠認識耶穌基督
[00:19:15.400 --> 00:19:18.400]  我們要讀聖經來認識耶穌基督
[00:19:18.400 --> 00:19:22.400]  但我們不能夠停留在聖經裏面
[00:19:22.400 --> 00:19:25.400]  不能夠停留在腦裏的知識
[00:19:25.400 --> 00:19:29.400]  我們一定要和神和耶穌基督有一個個人的關係
[00:19:29.400 --> 00:19:33.400]  很久很久以前有一個派對
[00:19:33.400 --> 00:19:36.400]  這個派對請了很多很多人
[00:19:36.400 --> 00:19:39.400]  當中有一個演員是很出名
[00:19:39.400 --> 00:19:43.400]  這個演員是很擅長朗誦詩歌
[00:19:43.400 --> 00:19:45.400]  朗誦經文
[00:19:45.400 --> 00:19:48.400]  所以當時有很多的客人
[00:19:48.400 --> 00:19:50.400]  就叫這個演員說
[00:19:50.400 --> 00:19:55.400]  不如你幫我們朗誦一首詩歌或者經文來表演
[00:19:55.400 --> 00:20:00.400]  這個演員剛剛在想應該是朗誦甚麼
[00:20:00.400 --> 00:20:02.400]  他身邊有一個老的牧師
[00:20:02.400 --> 00:20:05.400]  這個老的牧師手上是有一部聖經
[00:20:05.400 --> 00:20:08.400]  他就打開去到詩篇23篇
[00:20:08.400 --> 00:20:10.400]  他就和這個演員說
[00:20:10.400 --> 00:20:13.400]  不如你朗誦詩篇23篇
[00:20:13.400 --> 00:20:16.400]  這個演員和這個老牧師說
[00:20:16.400 --> 00:20:18.400]  不如這樣吧
[00:20:18.400 --> 00:20:21.400]  如果我朗誦完你也來朗誦
[00:20:21.400 --> 00:20:23.400]  那我就答應你
[00:20:23.400 --> 00:20:26.400]  當時那些客人很開心
[00:20:26.400 --> 00:20:29.400]  本來想著是有一個人來表演
[00:20:29.400 --> 00:20:32.400]  結果現在是有兩個人來表演
[00:20:32.400 --> 00:20:34.400]  開心得不得了 個個都拍手
[00:20:34.400 --> 00:20:36.400]  所以那個老牧師沒辦法
[00:20:36.400 --> 00:20:38.400]  只可以答應
[00:20:38.400 --> 00:20:41.400]  那個年輕的演員就開始朗誦
[00:20:41.400 --> 00:20:44.400]  他的聲音是非常響亮
[00:20:44.400 --> 00:20:47.400]  他是充滿了感情
[00:20:47.400 --> 00:20:49.400]  當他朗誦完
[00:20:49.400 --> 00:20:52.400]  所有的回眾都站起來
[00:20:52.400 --> 00:20:54.400]  個個都在拍掌
[00:20:54.400 --> 00:20:56.400]  來讚美他
[00:20:56.400 --> 00:20:58.400]  他朗誦完
[00:20:58.400 --> 00:21:01.400]  現在是輪到老牧師來朗誦
[00:21:01.400 --> 00:21:03.400]  這個老牧師是慢慢地
[00:21:03.400 --> 00:21:06.400]  在他的椅子上站起來
[00:21:06.400 --> 00:21:08.400]  他講道講了很多年
[00:21:08.400 --> 00:21:10.400]  他的聲音已經沙啞了
[00:21:10.400 --> 00:21:13.400]  當他朗誦完之後
[00:21:13.400 --> 00:21:15.400]  居然沒人站起來
[00:21:15.400 --> 00:21:17.400]  也沒人拍掌
[00:21:17.400 --> 00:21:19.400]  過了很久
[00:21:19.400 --> 00:21:22.400]  全場都是鴉雀無聲
[00:21:22.400 --> 00:21:25.400]  慢慢的人好像如夢初醒
[00:21:25.400 --> 00:21:27.400]  你看我 我看你
[00:21:27.400 --> 00:21:31.400]  發覺所有人的臉上都充滿了眼淚
[00:21:31.400 --> 00:21:33.400]  充滿了淚痕
[00:21:33.400 --> 00:21:37.400]  那個年輕的演員就走去跟牧師說
[00:21:37.400 --> 00:21:41.400]  我知道我和你朗誦的分別在哪裡
[00:21:41.400 --> 00:21:44.400]  我是認識詩篇23篇
[00:21:44.400 --> 00:21:50.400]  但是你是認識詩篇23篇裡面那位牧羊人
[00:21:50.400 --> 00:21:52.400]  這個很重要
[00:21:52.400 --> 00:21:55.400]  很多時候我們讀聖經就是頭腦的知識
[00:21:55.400 --> 00:21:57.400]  我們認識很多聖經的知識
[00:21:57.400 --> 00:22:02.400]  但是我們是否真真正正認識聖經裡面的耶穌基督
[00:22:02.400 --> 00:22:04.400]  我們是否真的認識祂
[00:22:04.400 --> 00:22:06.400]  我們要真正認識祂
[00:22:06.400 --> 00:22:09.400]  才能夠活出我們的身份
[00:22:09.400 --> 00:22:11.400]  活出我們的地位
[00:22:11.400 --> 00:22:15.400]  才能夠有一個真正改變的生命
[00:22:15.400 --> 00:22:22.400]  保羅在菲勒比書的三章十節
[00:22:22.400 --> 00:22:26.400]  他是希望自己能夠更加認識耶穌基督
[00:22:26.400 --> 00:22:29.400]  經文告訴我們菲勒比書三章十節
[00:22:29.400 --> 00:22:31.400]  使我們認識基督
[00:22:31.400 --> 00:22:33.400]  曉得祂復活的大能
[00:22:33.400 --> 00:22:36.400]  並且曉得和祂一同受苦
[00:22:36.400 --> 00:22:39.400]  效法祂的死
[00:22:39.400 --> 00:22:42.400]  保羅希望自己更加認識耶穌基督
[00:22:42.400 --> 00:22:48.400]  他也希望以弗所教會的基督徒的信徒
[00:22:48.400 --> 00:22:51.400]  能夠更加認識耶穌基督
[00:22:51.400 --> 00:22:53.400]  如果我們只是認識聖經
[00:22:53.400 --> 00:22:55.400]  我們不認識耶穌基督的話
[00:22:55.400 --> 00:22:57.400]  是沒有用的
[00:22:57.400 --> 00:22:59.400]  有人會問
[00:22:59.400 --> 00:23:02.400]  怎樣能夠更加認識耶穌基督呢?
[00:23:02.400 --> 00:23:05.400]  保羅的經文有教我們
[00:23:05.400 --> 00:23:07.400]  在以弗所書一章十八節
[00:23:07.400 --> 00:23:11.400]  他說「並且照亮你們心中的眼睛」
[00:23:11.400 --> 00:23:14.400]  保羅說你要認識耶穌基督
[00:23:14.400 --> 00:23:17.400]  你要用心來認識耶穌基督
[00:23:17.400 --> 00:23:19.400]  我們很多時候說
[00:23:19.400 --> 00:23:21.400]  我們的心裡面有耶穌基督
[00:23:21.400 --> 00:23:23.400]  不是說我們的心臟
[00:23:23.400 --> 00:23:26.400]  不是說懂得跳的心臟
[00:23:26.400 --> 00:23:28.400]  這裡是告訴我們
[00:23:28.400 --> 00:23:30.400]  是我們的心和意志
[00:23:30.400 --> 00:23:32.400]  是我們的思想
[00:23:32.400 --> 00:23:36.400]  保羅求聖靈能夠開我們的眼睛
[00:23:36.400 --> 00:23:39.400]  能夠認識耶穌基督
[00:23:39.400 --> 00:23:43.400]  所以當一個人還未接受耶穌基督
[00:23:43.400 --> 00:23:45.400]  能不能夠認識祂呢?
[00:23:45.400 --> 00:23:46.400]  不能夠認識
[00:23:46.400 --> 00:23:49.400]  因為是聖靈開我們的眼睛
[00:23:49.400 --> 00:23:51.400]  來認識耶穌基督
[00:23:51.400 --> 00:23:54.400]  所以我們要先接受耶穌基督
[00:23:54.400 --> 00:23:56.400]  以致我們的身上有聖靈
[00:23:56.400 --> 00:24:01.400]  來幫我們認識我們的主
[00:24:01.400 --> 00:24:03.400]  其實在這裡今天的經文
[00:24:03.400 --> 00:24:05.400]  如果你留意的話
[00:24:05.400 --> 00:24:08.400]  保羅接著教我們有三樣東西
[00:24:08.400 --> 00:24:11.400]  能夠幫助我們認識耶穌基督
[00:24:11.400 --> 00:24:15.400]  這三樣東西和我們平時的想像是很不同
[00:24:15.400 --> 00:24:17.400]  我們想著認識耶穌基督
[00:24:17.400 --> 00:24:19.400]  就是頭腦裡面的知識
[00:24:19.400 --> 00:24:21.400]  但是你等一下來看看
[00:24:21.400 --> 00:24:24.400]  保羅講這三件事不是腦部的知識
[00:24:24.400 --> 00:24:25.400]  很有趣
[00:24:25.400 --> 00:24:27.400]  而這三件事每一件事
[00:24:27.400 --> 00:24:31.400]  都是用「何等」這個字來帶出來
[00:24:31.400 --> 00:24:34.400]  在英文的聖經就是「What」這個字
[00:24:34.400 --> 00:24:37.400]  在中文的聖經就是「何等」
[00:24:37.400 --> 00:24:40.400]  在書已不所思的一章十八節
[00:24:40.400 --> 00:24:43.400]  有兩個「何等」帶出兩件事
[00:24:43.400 --> 00:24:47.400]  在第十九節還有第三個「何等」
[00:24:47.400 --> 00:24:49.400]  我們一起來看看
[00:24:49.400 --> 00:24:52.400]  怎樣能夠更加認識耶穌基督
[00:24:52.400 --> 00:24:54.400]  第一點保羅說
[00:24:54.400 --> 00:24:57.400]  因為耶穌基督是我們的指望
[00:24:57.400 --> 00:25:00.400]  在已不所思的一章十八節
[00:25:00.400 --> 00:25:01.400]  保羅說
[00:25:01.400 --> 00:25:05.400]  使你們知道祂的恩兆有何等的指望
[00:25:05.400 --> 00:25:07.400]  有沒有看到「何等」這個字
[00:25:07.400 --> 00:25:09.400]  所以帶出第一樣
[00:25:09.400 --> 00:25:11.400]  是指望
[00:25:11.400 --> 00:25:14.400]  耶穌基督沒有說救贖了我們之後
[00:25:14.400 --> 00:25:16.400]  就由得我們自生自滅
[00:25:16.400 --> 00:25:18.400]  不理我們
[00:25:18.400 --> 00:25:21.400]  耶穌基督是給我們有指望
[00:25:21.400 --> 00:25:23.400]  指望就是將來的事
[00:25:23.400 --> 00:25:26.400]  指望就是我們的盼望
[00:25:26.400 --> 00:25:29.400]  你說我們基督徒有什麼盼望
[00:25:29.400 --> 00:25:31.400]  我們基督徒有很多的盼望
[00:25:31.400 --> 00:25:33.400]  我可以舉一兩件
[00:25:33.400 --> 00:25:36.400]  在這裡約翰一書三章二節
[00:25:36.400 --> 00:25:38.400]  親愛的弟兄啊
[00:25:38.400 --> 00:25:40.400]  我們現在是神的兒女
[00:25:40.400 --> 00:25:43.400]  將來如何還未顯明
[00:25:43.400 --> 00:25:45.400]  但我們知道主若顯現
[00:25:45.400 --> 00:25:47.400]  我們必要像祂
[00:25:47.400 --> 00:25:50.400]  因為必得見祂的真體
[00:25:50.400 --> 00:25:52.400]  其中一個指望一個盼望
[00:25:52.400 --> 00:25:54.400]  就是我們能夠有一天
[00:25:54.400 --> 00:25:58.400]  能夠得到一個完全無罪的身體
[00:25:58.400 --> 00:26:01.400]  完全聖潔的毫無瑕疵
[00:26:01.400 --> 00:26:05.400]  就好像耶穌基督復活後的身體一樣
[00:26:05.400 --> 00:26:07.400]  這個是其中一個盼望
[00:26:07.400 --> 00:26:10.400]  現在我們年紀越來越大
[00:26:10.400 --> 00:26:12.400]  經常都周身骨痛
[00:26:12.400 --> 00:26:14.400]  你能不能夠想像將來的身體
[00:26:14.400 --> 00:26:16.400]  完全沒有病痛
[00:26:16.400 --> 00:26:17.400]  不會老
[00:26:17.400 --> 00:26:18.400]  你說是多好
[00:26:18.400 --> 00:26:21.400]  這個是我們盼望之一
[00:26:21.400 --> 00:26:25.400]  在這裡哥林多前書二章九節
[00:26:25.400 --> 00:26:26.400]  又告訴我們
[00:26:26.400 --> 00:26:28.400]  如經上所記
[00:26:28.400 --> 00:26:31.400]  神為愛他的人所預備的是
[00:26:31.400 --> 00:26:33.400]  眼睛未曾看見
[00:26:33.400 --> 00:26:35.400]  耳朵未曾聽見
[00:26:35.400 --> 00:26:38.400]  人心也未曾想到
[00:26:38.400 --> 00:26:40.400]  神為我們準備的是
[00:26:40.400 --> 00:26:42.400]  我們看都未看過
[00:26:42.400 --> 00:26:44.400]  聽都未聽過
[00:26:44.400 --> 00:26:47.400]  甚至你想去想像都想像不到
[00:26:47.400 --> 00:26:50.400]  我們就是有這些一切的指望
[00:26:50.400 --> 00:26:52.400]  這些都是將來的指望
[00:26:52.400 --> 00:26:55.400]  這些指望會幫助我們做什麼?
[00:26:55.400 --> 00:27:00.400]  會幫助我們現在將神的旨意能夠活出來
[00:27:00.400 --> 00:27:02.400]  因為有了神的應許
[00:27:02.400 --> 00:27:05.400]  幫助我們有這個能力能夠活出
[00:27:05.400 --> 00:27:08.400]  神在我們身上的旨意
[00:27:08.400 --> 00:27:12.400]  剛才的經文說「知道因照有何等的指望」
[00:27:12.400 --> 00:27:17.400]  這個就令我想起約翰一書三章三節
[00:27:17.400 --> 00:27:19.400]  說「逢有指望的人
[00:27:19.400 --> 00:27:21.400]  有盼望的人會怎樣?
[00:27:21.400 --> 00:27:23.400]  會得是潔淨自己
[00:27:23.400 --> 00:27:25.400]  會成為一個聖潔的人」
[00:27:25.400 --> 00:27:28.400]  所以我們靠著我們的指望
[00:27:28.400 --> 00:27:30.400]  能夠活出神的旨意
[00:27:30.400 --> 00:27:32.400]  在我們的身上
[00:27:32.400 --> 00:27:34.400]  我在這裡講針研的時候
[00:27:34.400 --> 00:27:35.400]  我也講過
[00:27:35.400 --> 00:27:37.400]  很多的基督徒
[00:27:37.400 --> 00:27:41.400]  不是說我們不知道神在我們身上有什麼旨意
[00:27:41.400 --> 00:27:45.400]  但是我們不願意去走在神的旨意上
[00:27:45.400 --> 00:27:48.400]  這個是很多基督徒的問題
[00:27:48.400 --> 00:27:51.400]  為什麼我們不願意走在神的旨意上?
[00:27:51.400 --> 00:27:53.400]  原因很簡單
[00:27:53.400 --> 00:27:55.400]  因為我們是不認識祂
[00:27:55.400 --> 00:27:57.400]  因為我們信不過祂
[00:27:57.400 --> 00:28:01.400]  就好像有個陌生人走來跟你講話
[00:28:01.400 --> 00:28:04.400]  先生小姐你幫我做一件事好不好?
[00:28:04.400 --> 00:28:06.400]  你一定會問得很清楚
[00:28:06.400 --> 00:28:08.400]  究竟這是什麼事?
[00:28:08.400 --> 00:28:09.400]  因為為什麼?
[00:28:09.400 --> 00:28:10.400]  你信不過祂
[00:28:10.400 --> 00:28:12.400]  你不是那麼認識祂
[00:28:12.400 --> 00:28:14.400]  我們基督徒都是一樣
[00:28:14.400 --> 00:28:18.400]  當我們不是那麼認識耶穌基督的時候
[00:28:18.400 --> 00:28:21.400]  我們不敢走在祂的旨意上
[00:28:21.400 --> 00:28:25.400]  所以保羅說你們要真知道祂
[00:28:25.400 --> 00:28:29.400]  當我們知道祂給我們將來的盼望
[00:28:29.400 --> 00:28:31.400]  是多麼的真實
[00:28:31.400 --> 00:28:33.400]  我們能夠相信祂
[00:28:33.400 --> 00:28:35.400]  我們是憑著我們的指望
[00:28:35.400 --> 00:28:40.400]  現在能夠活出祂在我們身上的旨意
[00:28:40.400 --> 00:28:42.400]  第二點
[00:28:42.400 --> 00:28:46.400]  我們是基督的榮耀
[00:28:46.400 --> 00:28:49.400]  在以弗所書的一章十八節
[00:28:49.400 --> 00:28:50.400]  經文說
[00:28:50.400 --> 00:28:56.400]  「他在聖徒中得的基業有何等豐盛的榮耀?」
[00:28:56.400 --> 00:28:58.400]  又有一個何等?
[00:28:58.400 --> 00:29:02.400]  我們看到我們原來是耶穌基督的基業
[00:29:02.400 --> 00:29:07.400]  這裡所說的不是以弗所書一章十一節說的基業
[00:29:07.400 --> 00:29:11.400]  那裡說的基業是我們將來在天上的基業
[00:29:11.400 --> 00:29:16.400]  這裡說的基業是我們成為了耶穌基督的基業
[00:29:16.400 --> 00:29:22.400]  剛才我說我們在耶穌基督裡面有我們的指望
[00:29:22.400 --> 00:29:27.400]  耶穌基督在我們裡面得到祂的基業
[00:29:27.400 --> 00:29:29.400]  有沒有看到一個很美麗的圖畫
[00:29:29.400 --> 00:29:32.400]  好像一個交換禮物一樣
[00:29:32.400 --> 00:29:35.400]  我們在耶穌基督裡面得到指望
[00:29:35.400 --> 00:29:37.400]  祂在我們裡面得到基業
[00:29:37.400 --> 00:29:40.400]  我們是耶穌基督的基業
[00:29:40.400 --> 00:29:43.400]  當耶穌基督見到我們的時候
[00:29:43.400 --> 00:29:44.400]  祂是很喜樂
[00:29:44.400 --> 00:29:49.400]  因為我們是祂的基業
[00:29:49.400 --> 00:29:50.400]  經文說
[00:29:50.400 --> 00:29:53.400]  「何等豐盛的榮耀?」
[00:29:53.400 --> 00:29:59.400]  當我們很多時候覺得傷心、失望、自卑
[00:29:59.400 --> 00:30:01.400]  應該來讀一下這節的經文
[00:30:01.400 --> 00:30:04.400]  原來我們是有這麼崇高的地位
[00:30:04.400 --> 00:30:06.400]  我們是耶穌基督的寶貝
[00:30:06.400 --> 00:30:07.400]  祂愛我們
[00:30:07.400 --> 00:30:09.400]  甚至為我們寫命
[00:30:09.400 --> 00:30:12.400]  我跟大家說過很多次
[00:30:12.400 --> 00:30:15.400]  美國每年都有一百億的錢
[00:30:15.400 --> 00:30:19.400]  放進去那些自助的資料
[00:30:19.400 --> 00:30:21.400]  那些生意上高
[00:30:21.400 --> 00:30:25.400]  很多人都想學怎樣能夠提高自己的自尊
[00:30:25.400 --> 00:30:28.400]  提高自己的自我形象
[00:30:28.400 --> 00:30:30.400]  我們需不需要這些東西?
[00:30:30.400 --> 00:30:31.400]  我們不需要
[00:30:31.400 --> 00:30:34.400]  因為我們有崇高的地位
[00:30:34.400 --> 00:30:38.400]  保羅禱告求神開我們的眼睛
[00:30:38.400 --> 00:30:42.400]  讓我們看到原來我們是這麼寶貴
[00:30:42.400 --> 00:30:44.400]  我們是耶穌基督的寶藏
[00:30:44.400 --> 00:30:45.400]  經文說
[00:30:45.400 --> 00:30:48.400]  耶穌基督得了我們成為基業
[00:30:48.400 --> 00:30:50.400]  我們得到豐盛的榮耀
[00:30:50.400 --> 00:30:54.400]  我們是有很寶貴的身份地位
[00:30:54.400 --> 00:30:56.400]  現在我們所需要做的
[00:30:56.400 --> 00:30:59.400]  就是將這個身份地位活出來
[00:30:59.400 --> 00:31:03.400]  這個是第二點
[00:31:03.400 --> 00:31:04.400]  還有第三點
[00:31:04.400 --> 00:31:08.400]  就是耶穌基督是我們的力量
[00:31:08.400 --> 00:31:10.400]  在二弗所書的一章十九節
[00:31:10.400 --> 00:31:11.400]  經文說
[00:31:11.400 --> 00:31:16.400]  「並知道他向我們這信的人所顯的能力
[00:31:16.400 --> 00:31:18.400]  是何等的豪大」
[00:31:18.400 --> 00:31:20.400]  又有一個「何等」
[00:31:20.400 --> 00:31:23.400]  讓我們看到這裡是說能力
[00:31:23.400 --> 00:31:26.400]  其實我們基督徒有很多很大的能力
[00:31:26.400 --> 00:31:28.400]  從神而來的能力
[00:31:28.400 --> 00:31:30.400]  很多基督徒說
[00:31:30.400 --> 00:31:32.400]  我沒有能力侍奉
[00:31:32.400 --> 00:31:34.400]  我沒有能力去傳福音
[00:31:34.400 --> 00:31:36.400]  我很缺少能力
[00:31:36.400 --> 00:31:39.400]  但是能力已經給了我們
[00:31:39.400 --> 00:31:43.400]  這個能力是透過我們能夠彰顯出來
[00:31:43.400 --> 00:31:47.400]  在《鐵撒羅尼加》前書一章五節
[00:31:47.400 --> 00:31:48.400]  經文說
[00:31:48.400 --> 00:31:51.400]  「因為我們的福音傳到你們那裡
[00:31:51.400 --> 00:31:57.400]  不獨在乎言語也在乎權能和聖靈」
[00:31:57.400 --> 00:31:59.400]  我們得到的力量是由神
[00:31:59.400 --> 00:32:01.400]  由聖靈那裡得到
[00:32:01.400 --> 00:32:04.400]  不是依靠我們自己的能力
[00:32:04.400 --> 00:32:06.400]  羅馬書的一章十六節也說
[00:32:06.400 --> 00:32:08.400]  「我不以福音為恥
[00:32:08.400 --> 00:32:11.400]  這福音本是神的大能」
[00:32:11.400 --> 00:32:12.400]  不是我們的力量
[00:32:12.400 --> 00:32:14.400]  是神的大能
[00:32:14.400 --> 00:32:17.400]  在哥林多後書四章七節
[00:32:17.400 --> 00:32:18.400]  保羅說
[00:32:18.400 --> 00:32:21.400]  「我們有這寶貝放在瓦器裡
[00:32:21.400 --> 00:32:25.400]  要顯明這莫大的能力是出於神
[00:32:25.400 --> 00:32:27.400]  不是出於我們」
[00:32:27.400 --> 00:32:29.400]  很清楚告訴我們
[00:32:29.400 --> 00:32:32.400]  我們基督徒所得到的能力
[00:32:32.400 --> 00:32:34.400]  都是從神而來
[00:32:34.400 --> 00:32:36.400]  不是我們自己的能力
[00:32:36.400 --> 00:32:40.400]  保羅在《以弗所書》的一章十九節
[00:32:40.400 --> 00:32:44.400]  他一共用了四個希臘文字
[00:32:44.400 --> 00:32:48.400]  來形容在我們身上的能力、力量
[00:32:48.400 --> 00:32:52.400]  其中一個字就是希臘文的Dunamis這個字
[00:32:52.400 --> 00:32:54.400]  Dunamis這個字就是
[00:32:54.400 --> 00:32:57.400]  慢慢演變成我們英文的Dynamite
[00:32:57.400 --> 00:32:59.400]  Dynamite就是炸藥
[00:32:59.400 --> 00:33:02.400]  你想想炸藥有多大的力量
[00:33:02.400 --> 00:33:05.400]  在我們身上的力量就好像炸藥一樣
[00:33:05.400 --> 00:33:07.400]  在《以弗所書》的一章二十節
[00:33:07.400 --> 00:33:14.400]  經文還說「就是照祂在基督身上所運行的大能大力
[00:33:14.400 --> 00:33:16.400]  使祂從死裡復活
[00:33:16.400 --> 00:33:20.400]  叫祂在天上坐在自己的右邊」
[00:33:20.400 --> 00:33:25.400]  這個能力也是神使耶穌基督復活的能力
[00:33:25.400 --> 00:33:27.400]  一樣的能力
[00:33:27.400 --> 00:33:29.400]  使祂提升到天上
[00:33:29.400 --> 00:33:31.400]  坐在神的右邊
[00:33:31.400 --> 00:33:33.400]  你想想這個力量有多大
[00:33:33.400 --> 00:33:37.400]  基督徒時時在惋惜
[00:33:37.400 --> 00:33:39.400]  在說我們沒有能力、沒有力量
[00:33:39.400 --> 00:33:41.400]  其實我們身上的力量
[00:33:41.400 --> 00:33:46.400]  是和神使到耶穌基督復活的力量一樣大
[00:33:46.400 --> 00:33:50.400]  所以我們時時面對我們的困難、我們的問題
[00:33:50.400 --> 00:33:53.400]  如果我們是願意依靠神的能力
[00:33:53.400 --> 00:33:55.400]  而不是依靠自己的能力
[00:33:55.400 --> 00:33:57.400]  其實我們所能夠做的
[00:33:57.400 --> 00:34:01.400]  真的遠遠超過我們所想所求
[00:34:01.400 --> 00:34:03.400]  在英國的威爾斯
[00:34:03.400 --> 00:34:05.400]  有一個女人
[00:34:05.400 --> 00:34:08.400]  她住在一個遙遠的村莊裡面
[00:34:08.400 --> 00:34:10.400]  這個村莊是沒有電的
[00:34:10.400 --> 00:34:13.400]  所以她花了很大的功夫
[00:34:13.400 --> 00:34:14.400]  很多錢
[00:34:14.400 --> 00:34:19.400]  求電力公司將電線拉到她的家裡
[00:34:19.400 --> 00:34:22.400]  電力公司真的這樣做
[00:34:22.400 --> 00:34:24.400]  將電線拉到她的家裡
[00:34:24.400 --> 00:34:26.400]  她終於知道她的家裡有電
[00:34:26.400 --> 00:34:28.400]  但是電力公司覺得很奇怪
[00:34:28.400 --> 00:34:31.400]  為什麼這個女人用這麼少電?
[00:34:31.400 --> 00:34:33.400]  好像沒有用電一樣
[00:34:33.400 --> 00:34:36.400]  所以就派員工去訪問她
[00:34:36.400 --> 00:34:40.400]  小姐、太太,你有沒有用電?
[00:34:40.400 --> 00:34:42.400]  我們的記錄好像很少用電
[00:34:42.400 --> 00:34:45.400]  那個女人說什麼都沒有用電
[00:34:45.400 --> 00:34:46.400]  我每天都用電
[00:34:46.400 --> 00:34:49.400]  我每晚都開了個電燈
[00:34:49.400 --> 00:34:52.400]  開了個電燈來點我的油燈
[00:34:52.400 --> 00:34:54.400]  點了我的油燈
[00:34:54.400 --> 00:34:55.400]  我當然關了個電燈
[00:34:55.400 --> 00:34:57.400]  還需要個電燈來做什麼?
[00:34:57.400 --> 00:35:01.400]  很多的基督徒都是一樣
[00:35:01.400 --> 00:35:03.400]  油燈是代表什麼?
[00:35:03.400 --> 00:35:04.400]  我們自己的能力
[00:35:04.400 --> 00:35:06.400]  有更加強的力量
[00:35:06.400 --> 00:35:07.400]  我們可以用
[00:35:07.400 --> 00:35:08.400]  我們不去用
[00:35:08.400 --> 00:35:11.400]  每天就是點著自己的油燈在用
[00:35:11.400 --> 00:35:13.400]  其實真的很浪費
[00:35:13.400 --> 00:35:16.400]  甚至有很多基督徒根本不知道
[00:35:16.400 --> 00:35:18.400]  有這麼大的能力在我們的身上
[00:35:18.400 --> 00:35:21.400]  我們是可以依靠
[00:35:21.400 --> 00:35:26.400]  也可以說有很多的微信的人
[00:35:26.400 --> 00:35:28.400]  當我們去跟他們傳福音
[00:35:28.400 --> 00:35:30.400]  他們會怎麼說?
[00:35:30.400 --> 00:35:32.400]  「哎呀,我不行的」
[00:35:32.400 --> 00:35:35.400]  「我很多罪,我還不行」
[00:35:35.400 --> 00:35:37.400]  「慢慢先吧」
[00:35:37.400 --> 00:35:38.400]  你走去傳福音
[00:35:38.400 --> 00:35:40.400]  永遠都是兩個極端
[00:35:40.400 --> 00:35:41.400]  我不知道為什麼
[00:35:41.400 --> 00:35:42.400]  一個極端就說
[00:35:42.400 --> 00:35:43.400]  「我沒有罪」
[00:35:43.400 --> 00:35:45.400]  「你跟我說什麼罪?」
[00:35:45.400 --> 00:35:47.400]  「你不要跟我說罪」
[00:35:47.400 --> 00:35:48.400]  第二個極端
[00:35:48.400 --> 00:35:49.400]  「哎呀,我很大罪」
[00:35:49.400 --> 00:35:51.400]  「我窮凶極惡」
[00:35:51.400 --> 00:35:52.400]  「罪大惡極」
[00:35:52.400 --> 00:35:54.400]  「你慢慢先吧」
[00:35:54.400 --> 00:35:56.400]  無論你有多大罪
[00:35:56.400 --> 00:35:58.400]  無論你是怎樣的人
[00:35:58.400 --> 00:36:00.400]  無論你做了什麼
[00:36:00.400 --> 00:36:02.400]  我們看到神的能力有多大
[00:36:02.400 --> 00:36:04.400]  神是有很大的能力
[00:36:04.400 --> 00:36:08.400]  這個能力使耶穌基督從死裡復活
[00:36:08.400 --> 00:36:10.400]  是一樣的能力
[00:36:10.400 --> 00:36:11.400]  不管你做了什麼
[00:36:11.400 --> 00:36:15.400]  耶穌基督的補血都能夠洗淨你的罪
[00:36:15.400 --> 00:36:18.400]  能夠救贖你
[00:36:18.400 --> 00:36:20.400]  去到最後
[00:36:20.400 --> 00:36:24.400]  《耳福所書》一章21至23節
[00:36:24.400 --> 00:36:25.400]  保羅告訴我們
[00:36:25.400 --> 00:36:29.400]  耶穌基督已經超過一世掌權的執政
[00:36:29.400 --> 00:36:31.400]  無論是今生
[00:36:31.400 --> 00:36:33.400]  就算是來世
[00:36:33.400 --> 00:36:35.400]  萬有都服從在祂的腳下
[00:36:35.400 --> 00:36:38.400]  耶穌基督是教會之首
[00:36:38.400 --> 00:36:41.400]  教會是耶穌基督的身體
[00:36:41.400 --> 00:36:44.400]  我們是被耶穌基督來充滿
[00:36:44.400 --> 00:36:46.400]  耶穌基督已經戰勝了罪
[00:36:46.400 --> 00:36:49.400]  已經戰勝了死亡
[00:36:49.400 --> 00:36:51.400]  已經得到勝利
[00:36:51.400 --> 00:36:54.400]  我們基督徒過著的生命又是怎樣呢?
[00:36:54.400 --> 00:36:57.400]  我們是否過著同樣得勝的生命呢?
[00:36:57.400 --> 00:37:01.400]  還是我們做基督徒做到真的很頹喪?
[00:37:01.400 --> 00:37:05.400]  Jonathan Wainwright是美國的一個將軍
[00:37:05.400 --> 00:37:07.400]  他在第二次世界大戰
[00:37:07.400 --> 00:37:09.400]  他代表美國去到菲律賓
[00:37:09.400 --> 00:37:11.400]  和日本人打仗
[00:37:11.400 --> 00:37:13.400]  他戰敗了
[00:37:13.400 --> 00:37:17.400]  被日本人把他俘虜到滿洲的一個集中營
[00:37:17.400 --> 00:37:20.400]  他在那裏飽受折磨
[00:37:20.400 --> 00:37:23.400]  折磨到他沒有鬥志
[00:37:23.400 --> 00:37:25.400]  折磨到他沒有希望
[00:37:25.400 --> 00:37:28.400]  直至到美國用了原子彈
[00:37:28.400 --> 00:37:31.400]  來轟炸廣島和長崎
[00:37:31.400 --> 00:37:35.400]  於是日本是無條件投降了
