
[00:00:00.000 --> 00:00:02.000]  新瓶中的鹽
[00:16:46.900 --> 00:16:48.900]  耶和華如處說
[00:16:48.900 --> 00:16:50.900]  是不是
[00:16:50.900 --> 00:16:52.900]  所以他就可以變成第一人稱
[00:16:52.900 --> 00:16:54.900]  我治好這水
[00:16:54.900 --> 00:16:56.900]  從此必不再使人死
[00:16:56.900 --> 00:16:58.900]  也不使地土不生產
[00:16:58.900 --> 00:17:00.900]  如果我們為香港
[00:17:00.900 --> 00:17:02.900]  這樣祈禱也挺好的
[00:17:02.900 --> 00:17:04.900]  我們也可能有些源頭
[00:17:04.900 --> 00:17:06.900]  怪怪的
[00:17:06.900 --> 00:17:08.900]  需要醫治
[00:17:08.900 --> 00:17:10.900]  不過這句說話
[00:17:10.900 --> 00:17:12.900]  用不著阿茂弄餅弄那麼多東西
[00:17:12.900 --> 00:17:14.900]  才去水源那裡
[00:17:14.900 --> 00:17:16.900]  祈禱呢
[00:17:16.900 --> 00:17:18.900]  你覺得
[00:17:18.900 --> 00:17:20.900]  他就這樣走去水源那裡祈禱
[00:17:20.900 --> 00:17:22.900]  一定有效的
[00:17:22.900 --> 00:17:24.900]  如果純粹這樣說
[00:17:24.900 --> 00:17:26.900]  一定有效的
[00:17:26.900 --> 00:17:28.900]  但他為什麼要說
[00:17:28.900 --> 00:17:30.900]  拿個新瓶來
[00:17:30.900 --> 00:17:32.900]  這個新瓶原來的意思是
[00:17:32.900 --> 00:17:34.900]  從來沒有人使用過的瓶子
[00:17:34.900 --> 00:17:36.900]  行不行
[00:17:36.900 --> 00:17:38.900]  全新的
[00:17:38.900 --> 00:17:40.900]  裝點鹽進去
[00:17:40.900 --> 00:17:42.900]  為什麼要倒鹽
[00:17:42.900 --> 00:17:44.900]  為什麼不倒糖
[00:17:44.900 --> 00:17:46.900]  倒水也可以
[00:17:46.900 --> 00:17:48.900]  倒血也可以
[00:17:48.900 --> 00:17:50.900]  什麼都可以
[00:17:50.900 --> 00:17:52.900]  但為什麼一定要倒鹽
[00:17:52.900 --> 00:17:54.900]  跟鄰居說主中意
[00:17:54.900 --> 00:17:56.900]  你明白嗎
[00:17:56.900 --> 00:17:58.900]  不是主中意行不行
[00:17:58.900 --> 00:18:00.900]  可能是伊莉莎中意
[00:18:00.900 --> 00:18:02.900]  為什麼
[00:18:02.900 --> 00:18:04.900]  因為她可能沒什麼中意不中意
[00:18:04.900 --> 00:18:06.900]  如果是伊莉莎覺得不需要這樣做
[00:18:06.900 --> 00:18:08.900]  她就這樣走去水源那裡
[00:18:08.900 --> 00:18:10.900]  這樣宣告就行
[00:18:10.900 --> 00:18:12.900]  她既然聽得那麼清楚
[00:18:12.900 --> 00:18:14.900]  為什麼上面要做這件事
[00:18:14.900 --> 00:18:16.900]  是有意思的
[00:18:16.900 --> 00:18:18.900]  那就是說
[00:18:18.900 --> 00:18:20.900]  拿一個新瓶來
[00:18:20.900 --> 00:18:22.900]  裝點鹽去改善水源
[00:18:22.900 --> 00:18:24.900]  是一個訊息來的
[00:18:24.900 --> 00:18:26.900]  然後加上神這句話
[00:18:26.900 --> 00:18:28.900]  神跡就會發生
[00:18:28.900 --> 00:18:30.900]  行不行
[00:18:30.900 --> 00:18:32.900]  所以你和我
[00:18:32.900 --> 00:18:34.900]  是鹽來的
[00:18:34.900 --> 00:18:36.900]  如果我們被裝在瓶子裡面
[00:18:36.900 --> 00:18:38.900]  從來沒有人
[00:18:38.900 --> 00:18:40.900]  這樣使用過你
[00:18:40.900 --> 00:18:42.900]  是神這樣使用你的
[00:18:42.900 --> 00:18:44.900]  這本身是一個訊息來的
[00:18:44.900 --> 00:18:46.900]  神的說話
[00:18:46.900 --> 00:18:48.900]  就將這個行動
[00:18:48.900 --> 00:18:50.900]  變成一個神跡
[00:18:50.900 --> 00:18:52.900]  行不行
[00:18:52.900 --> 00:18:54.900]  所以水就得到醫治
[00:18:54.900 --> 00:18:56.900]  所以我們稱之為
[00:18:56.900 --> 00:18:58.900]  我們稱之為
[00:18:58.900 --> 00:19:00.900]  先知性行動
[00:19:00.900 --> 00:19:02.900]  上面還有字
[00:19:02.900 --> 00:19:04.900]  這個是伊莉莎行的神跡
[00:19:04.900 --> 00:19:06.900]  有清晰
[00:19:06.900 --> 00:19:08.900]  從上而來的指示
[00:19:08.900 --> 00:19:10.900]  所以是先知性行動
[00:19:10.900 --> 00:19:12.900]  我們剛才脫鞋
[00:19:12.900 --> 00:19:14.900]  是先知性行動
[00:19:14.900 --> 00:19:16.900]  行不行
[00:19:16.900 --> 00:19:18.900]  接著會發生什麼
[00:19:18.900 --> 00:19:20.900]  我們不太知道
[00:19:20.900 --> 00:19:22.900]  我們做了
[00:19:22.900 --> 00:19:24.900]  因為主沒有再進一步啟示
[00:19:24.900 --> 00:19:26.900]  這個先知性行動
[00:19:26.900 --> 00:19:28.900]  是充滿著
[00:19:28.900 --> 00:19:30.900]  象徵性的意義
[00:19:30.900 --> 00:19:32.900]  第一
[00:19:32.900 --> 00:19:34.900]  她是聽得清楚而行
[00:19:34.900 --> 00:19:36.900]  看得明白而做
[00:19:36.900 --> 00:19:38.900]  所以伊莉莎
[00:19:38.900 --> 00:19:40.900]  不只是聽到那句話
[00:19:40.900 --> 00:19:42.900]  她也看到
[00:19:42.900 --> 00:19:44.900]  有些驗到
[00:19:44.900 --> 00:19:46.900]  新瓶的裏面
[00:19:46.900 --> 00:19:48.900]  一片美景就出來了
[00:19:48.900 --> 00:19:50.900]  先知性行動
[00:19:50.900 --> 00:19:52.900]  對我有什麼意義呢
[00:19:52.900 --> 00:19:54.900]  這個新瓶
[00:19:54.900 --> 00:19:56.900]  起碼有三樣東西可以和大家分享
[00:19:56.900 --> 00:19:58.900]  第一
[00:19:58.900 --> 00:20:00.900]  新瓶就是更生
[00:20:00.900 --> 00:20:02.900]  每早都是
[00:20:02.900 --> 00:20:04.900]  新的
[00:20:04.900 --> 00:20:06.900]  你喜不喜歡
[00:20:06.900 --> 00:20:08.900]  你信不信你現在是一個新人
[00:20:08.900 --> 00:20:10.900]  你想想
[00:20:10.900 --> 00:20:12.900]  我們經常都可以是新人
[00:20:12.900 --> 00:20:14.900]  但其實我們經常都有一些
[00:20:14.900 --> 00:20:16.900]  習慣是舊的
[00:20:16.900 --> 00:20:18.900]  是叫我們不要動的
[00:20:18.900 --> 00:20:20.900]  譬如在這個聚會
[00:20:20.900 --> 00:20:22.900]  都已經
[00:20:22.900 --> 00:20:24.900]  兩年多了
[00:20:24.900 --> 00:20:26.900]  改了有兩堂
[00:20:26.900 --> 00:20:28.900]  多久了
[00:20:28.900 --> 00:20:30.900]  多久了
[00:20:30.900 --> 00:20:32.900]  幾個月
[00:20:32.900 --> 00:20:34.900]  大半年了
[00:20:34.900 --> 00:20:36.900]  是不是你都習慣了
[00:20:36.900 --> 00:20:38.900]  你想想
[00:20:38.900 --> 00:20:40.900]  你是不是都習慣坐哪裏
[00:20:40.900 --> 00:20:42.900]  這麼有趣
[00:20:42.900 --> 00:20:44.900]  習慣
[00:20:44.900 --> 00:20:46.900]  習慣帶來舒服
[00:20:46.900 --> 00:20:48.900]  習慣帶來安全
[00:20:48.900 --> 00:20:50.900]  但習慣也在收緊你
[00:20:50.900 --> 00:20:52.900]  改緊你
[00:20:52.900 --> 00:20:54.900]  狹窄
[00:20:54.900 --> 00:20:56.900]  你只是那個角度看
[00:20:56.900 --> 00:20:58.900]  可能看到不順眼
[00:20:58.900 --> 00:21:00.900]  轉個位
[00:21:00.900 --> 00:21:02.900]  你習慣坐後面
[00:21:02.900 --> 00:21:04.900]  你經常都坐後面
[00:21:04.900 --> 00:21:06.900]  你未必
[00:21:06.900 --> 00:21:08.900]  聽得那麼入神
[00:21:08.900 --> 00:21:10.900]  試一下坐你前面
[00:21:10.900 --> 00:21:12.900]  你習慣坐中間
[00:21:12.900 --> 00:21:14.900]  你覺得那裏溫暖一點
[00:21:14.900 --> 00:21:16.900]  是怎樣都沒有被人看到
[00:21:16.900 --> 00:21:18.900]  你試一下修改一下
[00:21:18.900 --> 00:21:20.900]  一修改
[00:21:20.900 --> 00:21:22.900]  你的觀點和角度會不一樣
[00:21:22.900 --> 00:21:24.900]  同不同意
[00:21:24.900 --> 00:21:26.900]  第二
[00:21:26.900 --> 00:21:28.900]  我們喜歡守舊
[00:21:28.900 --> 00:21:30.900]  但神喜歡新鮮
[00:21:30.900 --> 00:21:32.900]  神真是每一天都是新鮮的供應
[00:21:32.900 --> 00:21:34.900]  所以我很少會
[00:21:34.900 --> 00:21:36.900]  和主角說
[00:21:36.900 --> 00:21:38.900]  主啊 昨天你向我施恩
[00:21:38.900 --> 00:21:40.900]  請你今天施昨天的恩
[00:21:40.900 --> 00:21:42.900]  你會不會這樣說
[00:21:42.900 --> 00:21:44.900]  當然不會
[00:21:44.900 --> 00:21:46.900]  昨天施的恩就是昨天用的
[00:21:46.900 --> 00:21:48.900]  今天又不知道什麼事
[00:21:48.900 --> 00:21:50.900]  今天又有新鮮的恩典
[00:21:50.900 --> 00:21:52.900]  所以每一天我們都要
[00:21:52.900 --> 00:21:54.900]  向神要新的東西
[00:21:54.900 --> 00:21:56.900]  第二 變化
[00:21:56.900 --> 00:21:58.900]  人喜歡重複
[00:21:58.900 --> 00:22:00.900]  重複有什麼好處
[00:22:00.900 --> 00:22:02.900]  穩固
[00:22:02.900 --> 00:22:04.900]  保證不會出錯
[00:22:04.900 --> 00:22:06.900]  尤其是工作 重複重複
[00:22:06.900 --> 00:22:08.900]  但神喜歡創造
[00:22:08.900 --> 00:22:10.900]  所以有些人就這樣說
[00:22:10.900 --> 00:22:12.900]  我們下次要去唱
[00:22:12.900 --> 00:22:14.900]  Sing Hallelujah to the Lord
[00:22:14.900 --> 00:22:18.900]  因為唱歌好
[00:22:18.900 --> 00:22:20.900]  但不是的 不用的
[00:22:20.900 --> 00:22:22.900]  是可以做新事的
[00:22:22.900 --> 00:22:24.900]  所以下次不知道唱什麼
[00:22:24.900 --> 00:22:26.900]  純潔
[00:22:26.900 --> 00:22:28.900]  人是很看外表
[00:22:28.900 --> 00:22:30.900]  為什麼要新貧呢
[00:22:30.900 --> 00:22:32.900]  神是看內心
[00:22:32.900 --> 00:22:34.900]  新貧在我的思考裡面
[00:22:34.900 --> 00:22:36.900]  就是它沒有雜質
[00:22:36.900 --> 00:22:38.900]  它沒有被人用過
[00:22:38.900 --> 00:22:40.900]  就是它沒有其他的動機
[00:22:40.900 --> 00:22:42.900]  沒有別的動機滲入裡面
[00:22:42.900 --> 00:22:44.900]  行不行
[00:22:44.900 --> 00:22:46.900]  你和我
[00:22:46.900 --> 00:22:48.900]  要裝在沒有別的動機裡面
[00:22:48.900 --> 00:22:50.900]  去給神使用
[00:22:50.900 --> 00:22:52.900]  行不行
[00:22:52.900 --> 00:22:54.900]  好 下去了
[00:22:54.900 --> 00:22:56.900]  但是當我這樣說的時候
[00:22:56.900 --> 00:22:58.900]  我需要幫助大家
[00:22:58.900 --> 00:23:00.900]  明白
[00:23:00.900 --> 00:23:02.900]  辨別從上而下的指示
[00:23:02.900 --> 00:23:04.900]  慈江算是
[00:23:04.900 --> 00:23:06.900]  香港教會裡面
[00:23:06.900 --> 00:23:08.900]  按我所知
[00:23:08.900 --> 00:23:10.900]  第一間
[00:23:10.900 --> 00:23:12.900]  在目前為止
[00:23:12.900 --> 00:23:14.900]  仍然是最領前的一間
[00:23:14.900 --> 00:23:16.900]  是用集體聆聽
[00:23:16.900 --> 00:23:18.900]  來幫助
[00:23:18.900 --> 00:23:20.900]  教會群體
[00:23:20.900 --> 00:23:22.900]  繼續前行的
[00:23:22.900 --> 00:23:24.900]  第一間
[00:23:24.900 --> 00:23:26.900]  我們由什麼正正式式
[00:23:26.900 --> 00:23:28.900]  我們由96年就開始
[00:23:28.900 --> 00:23:30.900]  不計試驗
[00:23:30.900 --> 00:23:32.900]  走到現在已經20多年了
[00:23:32.900 --> 00:23:34.900]  很純熟
[00:23:34.900 --> 00:23:36.900]  所以周不時
[00:23:36.900 --> 00:23:38.900]  都有人會來我們這裡
[00:23:38.900 --> 00:23:40.900]  觀摩一下
[00:23:40.900 --> 00:23:42.900]  教會就已經
[00:23:42.900 --> 00:23:44.900]  掌握了這個秘訣
[00:23:44.900 --> 00:23:46.900]  不過弟兄姊妹
[00:23:46.900 --> 00:23:48.900]  你和我 我們認不認識
[00:23:48.900 --> 00:23:50.900]  集體聆聽
[00:23:50.900 --> 00:23:52.900]  究竟怎樣才叫集體呢
[00:23:52.900 --> 00:23:54.900]  兩三個就叫集體
[00:23:54.900 --> 00:23:56.900]  兩三個
[00:23:56.900 --> 00:23:58.900]  明不明
[00:23:58.900 --> 00:24:00.900]  所以兩三個人在職場裡面
[00:24:00.900 --> 00:24:02.900]  都不是慈江的弟兄姊妹
[00:24:02.900 --> 00:24:04.900]  不過現在
[00:24:04.900 --> 00:24:06.900]  工作間有個困難
[00:24:06.900 --> 00:24:08.900]  我們可不可以
[00:24:08.900 --> 00:24:10.900]  兩三個人一起集體聆聽主啊
[00:24:10.900 --> 00:24:12.900]  主啊
[00:24:12.900 --> 00:24:14.900]  你有什麼指示啊
[00:24:14.900 --> 00:24:16.900]  聽得清楚啊
[00:24:16.900 --> 00:24:18.900]  因為這樣的緣故
[00:24:18.900 --> 00:24:20.900]  你就會看到事情有什麼
[00:24:20.900 --> 00:24:22.900]  變化性的轉變
[00:24:22.900 --> 00:24:24.900]  如果不是
[00:24:24.900 --> 00:24:26.900]  可能搞很久
[00:24:26.900 --> 00:24:28.900]  都不行的
[00:24:28.900 --> 00:24:30.900]  譬如我講最近一個
[00:24:30.900 --> 00:24:32.900]  應該是三月的時候
[00:24:32.900 --> 00:24:34.900]  一個很冒險的
[00:24:34.900 --> 00:24:36.900]  決定
[00:24:36.900 --> 00:24:38.900]  是集體聆聽來的
[00:24:38.900 --> 00:24:40.900]  美國有個朋友叫張越芳
[00:24:40.900 --> 00:24:42.900]  大家都認識他
[00:24:42.900 --> 00:24:44.900]  和我很熟的嘛
[00:24:44.900 --> 00:24:46.900]  我們這裡都有不少人住過他家
[00:24:46.900 --> 00:24:48.900]  很喜歡報導
[00:24:48.900 --> 00:24:50.900]  我記得
[00:24:50.900 --> 00:24:52.900]  十八年前
[00:24:52.900 --> 00:24:54.900]  我就去
[00:24:54.900 --> 00:24:56.900]  他們托籍的教會裡面
[00:24:56.900 --> 00:24:58.900]  帶他們傳福音
[00:24:58.900 --> 00:25:00.900]  帶了一些人信耶穌
[00:25:00.900 --> 00:25:02.900]  好像是19年
[00:25:02.900 --> 00:25:04.900]  第二年
[00:25:04.900 --> 00:25:06.900]  廟宇也有份去的
[00:25:06.900 --> 00:25:08.900]  他們有很多困難
[00:25:08.900 --> 00:25:10.900]  我們尋求主
[00:25:10.900 --> 00:25:12.900]  尋求主的時候
[00:25:12.900 --> 00:25:14.900]  他們堅持要成立一個教會
[00:25:14.900 --> 00:25:16.900]  但我覺得他們的實力
[00:25:16.900 --> 00:25:18.900]  不足以成立一個教會
[00:25:18.900 --> 00:25:20.900]  成立一個教會真的很辛苦
[00:25:20.900 --> 00:25:22.900]  廟宇就祈禱
[00:25:22.900 --> 00:25:24.900]  我就在勸他們
[00:25:24.900 --> 00:25:26.900]  不要成立這個教會
[00:25:26.900 --> 00:25:28.900]  廟宇就祈禱
[00:25:28.900 --> 00:25:30.900]  說越芳
[00:25:30.900 --> 00:25:32.900]  你呀 你是一棵大樹
[00:25:32.900 --> 00:25:34.900]  你將來會結很多果實的
[00:25:34.900 --> 00:25:36.900]  天啊
[00:25:36.900 --> 00:25:38.900]  先知 請你說清楚一點
[00:25:38.900 --> 00:25:40.900]  這個將來是什麼時候呢
[00:25:40.900 --> 00:25:42.900]  他可能想著
[00:25:42.900 --> 00:25:44.900]  明天 下個禮拜
[00:25:44.900 --> 00:25:46.900]  下個月
[00:25:46.900 --> 00:25:48.900]  但我現在看他的情況
[00:25:48.900 --> 00:25:50.900]  不可能成立教會
[00:25:50.900 --> 00:25:52.900]  無論如何
[00:25:52.900 --> 00:25:54.900]  他不是因為聽了廟宇的祈禱
[00:25:54.900 --> 00:25:56.900]  有多深
[00:25:56.900 --> 00:25:58.900]  是我聽得很深
[00:25:58.900 --> 00:26:00.900]  他們都是斷骨無痛苦
[00:26:00.900 --> 00:26:02.900]  我們祈願一大輪
[00:26:02.900 --> 00:26:04.900]  搞了一大輪
[00:26:04.900 --> 00:26:06.900]  你找到空間聚會
[00:26:06.900 --> 00:26:08.900]  我又去幫你講道
[00:26:08.900 --> 00:26:10.900]  總之很辛苦
[00:26:10.900 --> 00:26:12.900]  如果不是朋友的緣故
[00:26:12.900 --> 00:26:14.900]  我不會幫他
[00:26:14.900 --> 00:26:16.900]  去到某一段日子
[00:26:16.900 --> 00:26:18.900]  我就勸他
[00:26:18.900 --> 00:26:20.900]  太艱難了
[00:26:20.900 --> 00:26:22.900]  連在香港找傳道人去幫他
[00:26:22.900 --> 00:26:24.900]  去那邊
[00:26:24.900 --> 00:26:26.900]  移民去那邊幫他
[00:26:26.900 --> 00:26:28.900]  我也幫他做了
[00:26:28.900 --> 00:26:30.900]  都不成功了
[00:26:30.900 --> 00:26:32.900]  我就說不如這樣吧
[00:26:32.900 --> 00:26:34.900]  你的意象是在Chinatown
[00:26:34.900 --> 00:26:36.900]  Chinatown有這麼大的浸信會
[00:26:36.900 --> 00:26:38.900]  你就進去吧
[00:26:38.900 --> 00:26:40.900]  他不會反對你
[00:26:40.900 --> 00:26:42.900]  他不會反對你服侍社區
[00:26:42.900 --> 00:26:44.900]  就在那邊講
[00:26:44.900 --> 00:26:46.900]  講講講
[00:26:46.900 --> 00:26:48.900]  十年前他就進了
[00:26:48.900 --> 00:26:50.900]  這個教會
[00:26:50.900 --> 00:26:52.900]  那些弟子們
[00:26:52.900 --> 00:26:54.900]  生長
[00:26:54.900 --> 00:26:56.900]  老人家信主
[00:26:56.900 --> 00:26:58.900]  現在他手上
[00:26:58.900 --> 00:27:00.900]  幾十個年輕人
[00:27:00.900 --> 00:27:02.900]  嘩
[00:27:02.900 --> 00:27:04.900]  長話短說
[00:27:04.900 --> 00:27:06.900]  這些年輕人很成長
[00:27:06.900 --> 00:27:08.900]  他們的敬拜
[00:27:08.900 --> 00:27:10.900]  和慈光一樣
[00:27:10.900 --> 00:27:12.900]  其他不一樣
[00:27:12.900 --> 00:27:14.900]  他們是用一個團契的生活
[00:27:14.900 --> 00:27:16.900]  這樣過
[00:27:16.900 --> 00:27:18.900]  然後禮拜天就去教會聚會
[00:27:18.900 --> 00:27:20.900]  在教會受浸
[00:27:20.900 --> 00:27:22.900]  我們說不要
[00:27:22.900 --> 00:27:24.900]  踢他進去
[00:27:24.900 --> 00:27:26.900]  他進不了
[00:27:26.900 --> 00:27:28.900]  進不了
[00:27:28.900 --> 00:27:30.900]  那些人看不起這些人
[00:27:30.900 --> 00:27:32.900]  那些人會有
[00:27:32.900 --> 00:27:34.900]  怎麼會有
[00:27:34.900 --> 00:27:36.900]  怎麼看不起這些人
[00:27:36.900 --> 00:27:38.900]  第一 這些人剛信耶穌
[00:27:38.900 --> 00:27:40.900]  第二 這些是小孩
[00:27:40.900 --> 00:27:42.900]  讀大學還小孩
[00:27:42.900 --> 00:27:44.900]  第三
[00:27:44.900 --> 00:27:46.900]  中國大陸來的
[00:27:46.900 --> 00:27:48.900]  很多東西不懂
[00:27:48.900 --> 00:27:50.900]  他們如果要在教會服侍
[00:27:50.900 --> 00:27:52.900]  可以做一件事
[00:27:52.900 --> 00:27:54.900]  搬桌子搬椅子
[00:27:54.900 --> 00:27:56.900]  這班年輕人
[00:27:56.900 --> 00:27:58.900]  都願意搬 不過不滿足
[00:27:58.900 --> 00:28:00.900]  不滿足
[00:28:00.900 --> 00:28:02.900]  我去讀博士的時候
[00:28:02.900 --> 00:28:04.900]  有一間教會
[00:28:04.900 --> 00:28:06.900]  我去訓練
[00:28:06.900 --> 00:28:08.900]  都可以 不過
[00:28:08.900 --> 00:28:10.900]  你給不給我朋友的小孩
[00:28:10.900 --> 00:28:12.900]  也來
[00:28:12.900 --> 00:28:14.900]  每次去
[00:28:14.900 --> 00:28:16.900]  都要我去訓練
[00:28:16.900 --> 00:28:18.900]  那個教會
[00:28:18.900 --> 00:28:20.900]  突然間有這麼年輕的人
[00:28:20.900 --> 00:28:22.900]  出現
[00:28:22.900 --> 00:28:24.900]  他們平均年齡可能是50歲
[00:28:24.900 --> 00:28:26.900]  是不是
[00:28:26.900 --> 00:28:28.900]  突然間有些20多歲
[00:28:28.900 --> 00:28:30.900]  很cheer up
[00:28:30.900 --> 00:28:32.900]  流口水
[00:28:32.900 --> 00:28:34.900]  他們就被裝備
[00:28:34.900 --> 00:28:36.900]  越裝備就越火熱
[00:28:36.900 --> 00:28:38.900]  開始
[00:28:38.900 --> 00:28:40.900]  那些年輕人
[00:28:40.900 --> 00:28:42.900]  問我
[00:28:42.900 --> 00:28:44.900]  王謝媽媽
[00:28:44.900 --> 00:28:46.900]  我們的下一步
[00:28:46.900 --> 00:28:48.900]  是什麼
[00:28:48.900 --> 00:28:50.900]  繼續服侍著
[00:28:50.900 --> 00:28:52.900]  逃避問題
[00:28:52.900 --> 00:28:54.900]  是不是
[00:28:54.900 --> 00:29:00.900]  他還跟我們去
[00:29:00.900 --> 00:29:02.900]  回家
[00:29:02.900 --> 00:29:04.900]  去了IHOP的convergency
[00:29:04.900 --> 00:29:06.900]  回來發瘋
[00:29:06.900 --> 00:29:08.900]  接近迫害我
[00:29:08.900 --> 00:29:12.900]  我們不行了
[00:29:12.900 --> 00:29:14.900]  我們已經火燒
[00:29:14.900 --> 00:29:16.900]  火燒到頭頂
[00:29:16.900 --> 00:29:20.900]  不如這樣
[00:29:20.900 --> 00:29:22.900]  找一戶好人家給你進去
[00:29:22.900 --> 00:29:24.900]  進不了
[00:29:24.900 --> 00:29:26.900]  集體聆聽
[00:29:26.900 --> 00:29:28.900]  他們三幾個人
[00:29:28.900 --> 00:29:30.900]  祈禱
[00:29:30.900 --> 00:29:32.900]  跟著你和我
[00:29:32.900 --> 00:29:34.900]  攤牌
[00:29:34.900 --> 00:29:36.900]  不是找我祈禱
[00:29:36.900 --> 00:29:38.900]  他們三幾個人祈禱
[00:29:38.900 --> 00:29:40.900]  主很清楚
[00:29:40.900 --> 00:29:42.900]  幫他們成立一個教會
[00:29:42.900 --> 00:29:46.900]  70歲
[00:29:46.900 --> 00:29:50.900]  還找我玩這些
[00:29:50.900 --> 00:29:54.900]  以後不是要照顧他們
[00:29:54.900 --> 00:29:56.900]  很煩
[00:29:56.900 --> 00:29:58.900]  不要啦
[00:29:58.900 --> 00:30:02.900]  很清楚
[00:30:02.900 --> 00:30:04.900]  你是不是聽清楚
[00:30:04.900 --> 00:30:06.900]  你是不是看到他們
[00:30:06.900 --> 00:30:08.900]  真的個個跳
[00:30:08.900 --> 00:30:10.900]  如果你再不讓他們服侍
[00:30:10.900 --> 00:30:12.900]  就叫他們醃鹹魚
[00:30:12.900 --> 00:30:14.900]  你跟鄰居說
[00:30:14.900 --> 00:30:16.900]  鹽太多會醃鹹魚
[00:30:16.900 --> 00:30:22.900]  原來來到教會
[00:30:22.900 --> 00:30:24.900]  不可以只做鹽
[00:30:24.900 --> 00:30:26.900]  因為太多鹽
[00:30:26.900 --> 00:30:28.900]  一進來那些是魚
[00:30:28.900 --> 00:30:30.900]  得人如魚
[00:30:30.900 --> 00:30:32.900]  馬上變鹹魚
[00:30:32.900 --> 00:30:36.900]  怎麼辦
[00:30:36.900 --> 00:30:38.900]  唯有信服主
[00:30:38.900 --> 00:30:40.900]  幫他們成立
[00:30:40.900 --> 00:30:42.900]  成立之後
[00:30:42.900 --> 00:30:44.900]  當然要有些指示
[00:30:44.900 --> 00:30:46.900]  學傳福音
[00:30:46.900 --> 00:30:48.900]  指示他們
[00:30:48.900 --> 00:30:50.900]  接受三福訓練
[00:30:50.900 --> 00:30:52.900]  我猜他們是耍耍的
[00:30:52.900 --> 00:30:54.900]  所以給個指令
[00:30:54.900 --> 00:30:56.900]  我五月就來了
[00:30:56.900 --> 00:30:58.900]  我五月來到
[00:30:58.900 --> 00:31:00.900]  我要跟你們每一隊出隊
[00:31:00.900 --> 00:31:04.900]  很激烈
[00:31:04.900 --> 00:31:06.900]  就是在這麼短的時間
[00:31:06.900 --> 00:31:08.900]  他們
[00:31:08.900 --> 00:31:10.900]  帶了超過十個人
[00:31:10.900 --> 00:31:12.900]  信耶穌
[00:31:12.900 --> 00:31:14.900]  其實接受訓練的
[00:31:14.900 --> 00:31:16.900]  都是十個人
[00:31:16.900 --> 00:31:18.900]  因為不是個個都請到假
[00:31:20.900 --> 00:31:22.900]  一個人肯動
[00:31:22.900 --> 00:31:24.900]  他馬上已經多了一個人
[00:31:24.900 --> 00:31:26.900]  他們現在成立了
[00:31:26.900 --> 00:31:28.900]  一個叫做
[00:31:28.900 --> 00:31:30.900]  最小的教會
[00:31:30.900 --> 00:31:32.900]  現在世界上
[00:31:32.900 --> 00:31:34.900]  有一種教會叫做最小的教會
[00:31:34.900 --> 00:31:36.900]  多好聽
[00:31:36.900 --> 00:31:38.900]  為什麼要叫他們最小
[00:31:38.900 --> 00:31:40.900]  兩三個人就是教會
[00:31:40.900 --> 00:31:42.900]  我們現在解散了
[00:31:42.900 --> 00:31:44.900]  成立最小的教會
[00:31:44.900 --> 00:31:46.900]  我們產生很多教會
[00:31:46.900 --> 00:31:48.900]  其實他有另外一名叫做在家教會
[00:31:48.900 --> 00:31:50.900]  感謝主
[00:31:50.900 --> 00:31:52.900]  他們禮拜五聚集
[00:31:52.900 --> 00:31:54.900]  二十個人
[00:31:54.900 --> 00:31:56.900]  二十多個人
[00:31:56.900 --> 00:31:58.900]  因為有些在
[00:31:58.900 --> 00:32:00.900]  外修讀書
[00:32:00.900 --> 00:32:02.900]  或者工作
[00:32:02.900 --> 00:32:04.900]  所以二十多個人
[00:32:04.900 --> 00:32:06.900]  有一對醫生夫婦
[00:32:06.900 --> 00:32:08.900]  去幫忙
[00:32:08.900 --> 00:32:10.900]  裝備他們
[00:32:10.900 --> 00:32:12.900]  太太就帶
[00:32:12.900 --> 00:32:14.900]  淑齡操練
[00:32:14.900 --> 00:32:16.900]  先生就帶他們讀聖經
[00:32:16.900 --> 00:32:18.900]  是不是很棒
[00:32:18.900 --> 00:32:20.900]  感謝主
[00:32:20.900 --> 00:32:22.900]  禮拜六他們有個
[00:32:22.900 --> 00:32:24.900]  有個
[00:32:24.900 --> 00:32:26.900]  中學生的
[00:32:26.900 --> 00:32:28.900]  外展
[00:32:28.900 --> 00:32:30.900]  又二十人
[00:32:30.900 --> 00:32:32.900]  多厲害
[00:32:32.900 --> 00:32:34.900]  接下來會發生
[00:32:34.900 --> 00:32:36.900]  已婚夫婦
[00:32:36.900 --> 00:32:38.900]  又發生一檔
[00:32:38.900 --> 00:32:40.900]  真厲害
[00:32:40.900 --> 00:32:42.900]  這麼快
[00:32:42.900 --> 00:32:44.900]  原來
[00:32:44.900 --> 00:32:46.900]  不要讓鹽醃了你
[00:32:46.900 --> 00:32:48.900]  變成鹹魚
[00:32:48.900 --> 00:32:50.900]  你是活魚
[00:32:50.900 --> 00:32:52.900]  否則你就要做活的鹽
[00:32:52.900 --> 00:32:54.900]  活的鹽
[00:32:54.900 --> 00:32:56.900]  即是你要去到對的地方
[00:32:56.900 --> 00:32:58.900]  發揮作用
[00:32:58.900 --> 00:33:00.900]  這個發揮作用
[00:33:00.900 --> 00:33:02.900]  就是因為主的說話
[00:33:02.900 --> 00:33:04.900]  是他們集體聆聽
[00:33:04.900 --> 00:33:06.900]  有主的說話
[00:33:06.900 --> 00:33:08.900]  然後他們一說
