
[00:00:00.000 --> 00:00:04.000]  爲何牧師會安排這個新的系列
[00:16:49.280 --> 00:16:54.120]  而最重要的是我們的靈性出了問題
[00:16:54.120 --> 00:16:55.160]  我們的觀念
[00:16:55.160 --> 00:16:56.160]  我們的心理
[00:16:56.160 --> 00:16:59.480]  我們的靈性不健康
[00:16:59.480 --> 00:17:00.680]  所以很多時候
[00:17:00.680 --> 00:17:03.200]  對一些那麼緊要的神交服務工作
[00:17:03.200 --> 00:17:06.720]  我們變得要理不理
[00:17:06.720 --> 00:17:08.840]  就好像
[00:17:08.840 --> 00:17:10.880]  很多人覺得
[00:17:10.880 --> 00:17:11.720]  信教好不好
[00:17:11.720 --> 00:17:14.880]  好 但不一定要信耶穌
[00:17:14.880 --> 00:17:16.360]  有很多人覺得
[00:17:16.360 --> 00:17:17.600]  人都需要信仰
[00:17:17.600 --> 00:17:20.560]  不過信仰只是生活的一部分
[00:17:20.560 --> 00:17:21.880]  我們又覺得
[00:17:21.880 --> 00:17:23.200]  傳福音
[00:17:23.200 --> 00:17:24.680]  是傳導人的工作
[00:17:24.680 --> 00:17:25.920]  他叫傳導人
[00:17:25.920 --> 00:17:27.720]  傳福音當然是傳導人去做
[00:17:27.720 --> 00:17:30.200]  我是評訊徒 我來敬拜
[00:17:30.200 --> 00:17:32.520]  最多是奉獻多些錢去傳
[00:17:32.520 --> 00:17:36.680]  我不知道我剛纔講的這些情況
[00:17:36.680 --> 00:17:38.080]  是不是大家的想法
[00:17:38.080 --> 00:17:39.360]  如果是大家的想法
[00:17:39.360 --> 00:17:41.040]  我就很擔心
[00:17:41.040 --> 00:17:44.000]  因爲這些不是聖經的教導
[00:17:44.000 --> 00:17:46.280]  也不是聖經裏面所啓示的理念
[00:17:46.280 --> 00:17:48.720]  不是基督教的信仰
[00:17:48.720 --> 00:17:51.000]  當我們有這樣的看法的時候
[00:17:51.000 --> 00:17:53.720]  其實是反映什麼
[00:17:53.720 --> 00:17:56.800]  反映我們屬靈的生命
[00:17:56.800 --> 00:17:58.720]  還沒很健康
[00:17:58.720 --> 00:18:00.640]  我們的靈性
[00:18:00.640 --> 00:18:02.880]  還沒夠成熟
[00:18:02.880 --> 00:18:05.760]  所以我們會有這樣的看法
[00:18:05.760 --> 00:18:07.840]  我們會有這樣的觀念
[00:18:07.840 --> 00:18:10.160]  我們會有這樣的感覺
[00:18:10.160 --> 00:18:11.360]  求聖靈幫助我們
[00:18:11.360 --> 00:18:12.440]  求神幫助我們
[00:18:12.440 --> 00:18:14.600]  讓我們明白
[00:18:14.600 --> 00:18:16.600]  當我們疏忽這些工作
[00:18:16.600 --> 00:18:22.400]  忽略這些重要的神交付給我們的責任的時候
[00:18:22.400 --> 00:18:25.680]  其實對自己和對別人
[00:18:25.680 --> 00:18:28.200]  都會帶來一個很嚴重的後果
[00:18:28.200 --> 00:18:29.160]  怎麼嚴重
[00:18:29.160 --> 00:18:31.160]  去年11月在休斯敦
[00:18:31.160 --> 00:18:32.560]  有個媽媽
[00:18:32.560 --> 00:18:35.000]  不知道大家有沒有看過這個新聞
[00:18:35.000 --> 00:18:38.760]  和她男朋友出去買披薩給小孩喫
[00:18:38.760 --> 00:18:40.320]  留下四個小孩在家裏
[00:18:40.320 --> 00:18:41.960]  一個19個月大
[00:18:41.960 --> 00:18:45.880]  其他三個是3歲到5歲
[00:18:45.880 --> 00:18:47.840]  出去買披薩
[00:18:47.840 --> 00:18:50.000]  探探男朋友的哥哥
[00:18:50.000 --> 00:18:52.920]  去Walgreen拿藥
[00:18:52.920 --> 00:18:55.080]  兩個小時後回家
[00:18:55.080 --> 00:18:56.000]  一打開門
[00:18:56.000 --> 00:18:57.640]  三個小孩大哭
[00:18:57.640 --> 00:18:58.920]  指着廚房
[00:18:58.920 --> 00:19:01.120]  她衝進廚房
[00:19:01.120 --> 00:19:06.440]  見到煮食的電腦已經掉下來了
[00:19:06.440 --> 00:19:09.120]  她男朋友將電腦拉開
[00:19:09.120 --> 00:19:11.920]  焗爐裏滾出了一個小孩
[00:19:11.920 --> 00:19:13.200]  19個月大
[00:19:13.200 --> 00:19:16.480]  媽媽說會立即給他做人工呼吸
[00:19:16.480 --> 00:19:17.280]  諸如此類
[00:19:17.280 --> 00:19:18.480]  不過太晚了
[00:19:18.480 --> 00:19:20.800]  全身燒傷
[00:19:20.800 --> 00:19:21.960]  已經是反天乏術
[00:19:21.960 --> 00:19:23.520]  聽到這個時候
[00:19:23.520 --> 00:19:25.200]  都很恐怖
[00:19:25.200 --> 00:19:26.400]  有時候我都在想
[00:19:26.400 --> 00:19:28.880]  講不講這個故事好呢
[00:19:28.880 --> 00:19:30.600]  會不會嚇到我們當中的爸爸媽媽
[00:19:30.600 --> 00:19:32.400]  不過這是一個警告
[00:19:32.400 --> 00:19:35.920]  結果這個媽媽和男朋友
[00:19:35.920 --> 00:19:38.440]  被落案起訴
[00:19:38.440 --> 00:19:41.680]  是疏忽危害兒童罪
[00:19:41.680 --> 00:19:44.680]  原來這個媽媽不是第一次
[00:19:44.680 --> 00:19:47.920]  經常留下這麼小的小孩
[00:19:47.920 --> 00:19:49.760]  無法控制
[00:19:49.760 --> 00:19:51.440]  閉上門丟在家裏
[00:19:51.440 --> 00:19:54.040]  所以就落案起訴
[00:19:54.040 --> 00:19:57.800]  疏忽危害兒童罪
[00:19:57.800 --> 00:19:58.640]  聽姐妹
[00:19:58.640 --> 00:20:00.840]  如果我們疏忽
[00:20:00.840 --> 00:20:03.200]  這個和別人分享信仰
[00:20:03.200 --> 00:20:05.640]  分享福音的責任
[00:20:05.640 --> 00:20:06.560]  有時候我覺得
[00:20:06.560 --> 00:20:07.640]  不知道會不會嚴重消失
[00:20:07.640 --> 00:20:10.800]  不過我們就好像這個媽媽
[00:20:10.800 --> 00:20:12.480]  留下幾個小孩在家裏
[00:20:12.480 --> 00:20:14.520]  自己玩 自己喫東西
[00:20:14.520 --> 00:20:17.000]  自己睡覺
[00:20:17.000 --> 00:20:18.560]  後來發現原來那個三歲的
[00:20:18.560 --> 00:20:20.280]  推了一個十九歲的有焗爐
[00:20:20.280 --> 00:20:22.560]  另外一個三歲的打開了焗爐
[00:20:22.560 --> 00:20:23.640]  所以他在睡覺
[00:20:23.640 --> 00:20:24.480]  有時候我們發現
[00:20:24.480 --> 00:20:26.520]  我們好像這個媽媽一樣
[00:20:26.520 --> 00:20:29.560]  就把那些人放在家裏
[00:20:29.560 --> 00:20:31.040]  不控制
[00:20:31.040 --> 00:20:33.320]  沒有教他們應該怎麼保護自己
[00:20:33.320 --> 00:20:34.560]  沒有教他們什麼應該做
[00:20:34.560 --> 00:20:35.480]  什麼不可以做
[00:20:35.480 --> 00:20:38.600]  沒有教他們什麼會傷害自己
[00:20:38.600 --> 00:20:40.680]  沒有教他們怎麼能夠安全
[00:20:40.680 --> 00:20:42.680]  我們疏忽
[00:20:42.680 --> 00:20:44.720]  我們沒有盡責
[00:20:44.720 --> 00:20:46.960]  我們沒有盡心
[00:20:46.960 --> 00:20:49.080]  去照顧好我們的家人
[00:20:49.080 --> 00:20:52.000]  所以嚴重的後果就是
[00:20:52.000 --> 00:20:53.360]  有時候可能我們永遠不能夠
[00:20:53.360 --> 00:20:55.520]  跟這個小朋友見面
[00:20:55.520 --> 00:20:57.880]  一個忠心的僕人
[00:20:57.880 --> 00:20:58.720]  要盡責
[00:20:58.720 --> 00:21:01.640]  但我覺得更加要盡心
[00:21:01.640 --> 00:21:03.240]  要盡責做他的工作
[00:21:03.240 --> 00:21:05.120]  更加要盡心做好
[00:21:05.120 --> 00:21:06.960]  神給他的工作
[00:21:06.960 --> 00:21:09.040]  盡心的意思是什麼呢
[00:21:09.040 --> 00:21:09.960]  盡心的意思就是
[00:21:09.960 --> 00:21:12.120]  不單單是主人分配做什麼
[00:21:12.120 --> 00:21:13.480]  他就將工作做好
[00:21:13.480 --> 00:21:15.360]  這個是盡責
[00:21:15.360 --> 00:21:16.120]  OK
[00:21:16.120 --> 00:21:16.640]  盡心
[00:21:16.640 --> 00:21:17.800]  盡責就是
[00:21:17.800 --> 00:21:18.600]  主人叫你做什麼
[00:21:18.600 --> 00:21:19.320]  你就做好它
[00:21:19.320 --> 00:21:20.360]  那你做完了
[00:21:20.360 --> 00:21:22.040]  盡責做好你的工作
[00:21:22.040 --> 00:21:23.760]  但是盡心呢
[00:21:23.760 --> 00:21:24.400]  盡心就是
[00:21:24.400 --> 00:21:25.560]  你爲了完成一個工作
[00:21:25.560 --> 00:21:26.840]  不需要主人教你的
[00:21:26.840 --> 00:21:28.800]  你會爲這個工作去設想
[00:21:28.800 --> 00:21:31.080]  你去做出種種妥善的安排
[00:21:31.080 --> 00:21:32.160]  你會知道怎麼開始
[00:21:32.160 --> 00:21:33.280]  怎麼去結束
[00:21:33.280 --> 00:21:35.560]  務求要將主人交給你的工作
[00:21:35.560 --> 00:21:37.760]  做到十全十美
[00:21:37.760 --> 00:21:38.760]  不會有出錯
[00:21:38.760 --> 00:21:39.880]  這個就是盡心
[00:21:39.880 --> 00:21:42.280]  在《釋迦》裏面有一個比喻
[00:21:42.280 --> 00:21:43.920]  我們很少講《聖經》的比喻
[00:21:43.920 --> 00:21:45.560]  不知道大家有沒有讀過這個比喻
[00:21:45.560 --> 00:21:47.080]  或者記不記得
[00:21:47.080 --> 00:21:49.120]  《釋迦》裏面記載一個比喻
[00:21:49.120 --> 00:21:50.560]  講到有十個童女
[00:21:50.560 --> 00:21:52.320]  十個Teenager
[00:21:52.320 --> 00:21:54.680]  主人吩咐她們
[00:21:54.680 --> 00:21:56.280]  去村口
[00:21:56.280 --> 00:21:58.680]  等新郎哥接新娘回來
[00:21:58.680 --> 00:22:03.400]  然後我們就會開始盛大的婚宴
[00:22:03.400 --> 00:22:05.880]  這十個童女很聽話
[00:22:05.880 --> 00:22:07.520]  於是每個人就出村口
[00:22:07.520 --> 00:22:09.280]  等新郎哥接新娘回來
[00:22:09.280 --> 00:22:11.760]  誰知道新郎哥回來的時間遲了
[00:22:11.760 --> 00:22:13.720]  天都黑了
[00:22:13.720 --> 00:22:15.840]  這十個童女等了一整天很累
[00:22:15.840 --> 00:22:18.080]  每個人都打瞌睡
[00:22:18.080 --> 00:22:19.320]  到半夜
[00:22:19.320 --> 00:22:20.400]  忽然有人哭叫
[00:22:20.400 --> 00:22:22.320]  新郎來了新郎來了
[00:22:22.320 --> 00:22:24.200]  你快點起來
[00:22:24.200 --> 00:22:25.200]  每個人都駕醒了
[00:22:25.200 --> 00:22:26.240]  每個人都很乖的
[00:22:26.240 --> 00:22:27.600]  每個人都駕醒了
[00:22:27.600 --> 00:22:30.040]  幸好她們帶着油燈
[00:22:30.040 --> 00:22:32.240]  但是燒了一整晚
[00:22:32.240 --> 00:22:35.640]  有五個發現油快用完了
[00:22:35.640 --> 00:22:37.560]  另外五個呢
[00:22:37.560 --> 00:22:40.120]  他們不知道主人什麼時候回來
[00:22:40.120 --> 00:22:41.640]  沒辦法預算
[00:22:41.640 --> 00:22:43.120]  所以他們就
[00:22:43.120 --> 00:22:45.360]  不如穩固點好
[00:22:45.360 --> 00:22:47.200]  不怕一晚
[00:22:47.200 --> 00:22:48.280]  最快一晚一
[00:22:48.280 --> 00:22:51.160]  預備多一點油
[00:22:51.160 --> 00:22:53.080]  另外五個就說分點給我們
[00:22:53.080 --> 00:22:53.760]  分點給我們
[00:22:53.760 --> 00:22:54.880]  我們沒油了
[00:22:54.880 --> 00:22:56.560]  我們接不到新郎哥了
[00:22:56.560 --> 00:22:58.120]  這五個說我也很想分給你
[00:22:58.120 --> 00:22:59.720]  不過不夠兩個人用
[00:22:59.720 --> 00:23:01.360]  我們不夠分給你用
[00:23:01.360 --> 00:23:02.960]  不如你自己去買
[00:23:02.960 --> 00:23:06.240]  在這五個童女去買油的時候
[00:23:06.240 --> 00:23:07.640]  新郎哥就回來
[00:23:07.640 --> 00:23:10.200]  另外這五個多預備了油的呢
[00:23:10.200 --> 00:23:13.440]  就歡天喜地接了新郎哥回家
[00:23:13.440 --> 00:23:15.200]  門就關上了
[00:23:15.200 --> 00:23:17.080]  聖經怎麼說呢
[00:23:17.080 --> 00:23:19.360]  瓦太爾二十五章十一節裏說
[00:23:19.360 --> 00:23:22.080]  其他的少女隨後也到了
[00:23:22.080 --> 00:23:26.200]  他們就喊着先生先生請給我開門
[00:23:26.200 --> 00:23:27.680]  新郎回答
[00:23:27.680 --> 00:23:29.880]  我根本不認識你們
[00:23:29.880 --> 00:23:30.800]  耶穌說
[00:23:30.800 --> 00:23:33.320]  所以你們要警醒
[00:23:33.320 --> 00:23:36.000]  因爲你們並不知道那日子
[00:23:36.000 --> 00:23:40.600]  那時間會在什麼時候來臨
[00:23:40.600 --> 00:23:43.160]  很明顯的一個比喻告訴我們
[00:23:43.160 --> 00:23:47.120]  我們要事上做好充足的準備
[00:23:47.120 --> 00:23:49.120]  因爲主人什麼時候回來呢
[00:23:49.120 --> 00:23:51.640]  不是我們可以預期知道的
[00:23:51.640 --> 00:23:52.680]  在這個比喻裏面
[00:23:52.680 --> 00:23:53.600]  大家要留意
[00:23:53.600 --> 00:23:56.640]  十個童女
[00:23:56.640 --> 00:23:58.600]  都清楚知道自己的責任的
[00:23:58.600 --> 00:23:59.880]  是不是啊 知道嗎
[00:23:59.880 --> 00:24:02.640]  每個都知道要迎接新郎的嘛
[00:24:02.640 --> 00:24:04.760]  每個都拿着燈出去的
[00:24:04.760 --> 00:24:08.280]  每個都知道迎接新郎回家
[00:24:08.280 --> 00:24:09.880]  是他們的責任
[00:24:09.880 --> 00:24:13.640]  他們是一個盡責的人
[00:24:13.640 --> 00:24:14.800]  每個都聽話去了
[00:24:14.800 --> 00:24:17.920]  不過不是每個都盡心
[00:24:17.920 --> 00:24:20.800]  十個童女當中只有五個是盡心的
[00:24:20.800 --> 00:24:22.400]  考慮到新郎不知道什麼時候回來
[00:24:22.400 --> 00:24:24.240]  所以好像我剛纔所說的
[00:24:24.240 --> 00:24:27.520]  預備了多一點油
[00:24:27.520 --> 00:24:29.840]  所以這幾個童女 這五個
[00:24:29.840 --> 00:24:32.600]  預備有多一點燈油的呢
[00:24:32.600 --> 00:24:35.400]  是不單單是盡責
[00:24:35.400 --> 00:24:36.640]  他們是盡心
[00:24:36.640 --> 00:24:38.960]  大家明白這個分別嗎
[00:24:38.960 --> 00:24:42.440]  將主人的工作放在心上
[00:24:42.440 --> 00:24:44.640]  迎接主人 想得糾纏一點
[00:24:44.640 --> 00:24:48.080]  OK 考慮得詳細一點
[00:24:48.080 --> 00:24:51.560]  於是能夠將他的工作做好
[00:24:51.560 --> 00:24:53.440]  結果就能夠和主人一起分享
[00:24:53.440 --> 00:24:57.320]  這個豐盛的婚宴
[00:24:57.320 --> 00:25:01.720]  這是盡責和盡心的分別
[00:25:01.720 --> 00:25:03.640]  我們在座的大部分人都是做工的
[00:25:03.640 --> 00:25:05.040]  都見過工了 是不是
[00:25:05.040 --> 00:25:07.840]  那些學生沒見過工呢
[00:25:07.840 --> 00:25:09.560]  其中一個問題我會問你的話
[00:25:09.560 --> 00:25:11.280]  在你見工的時候
[00:25:11.280 --> 00:25:12.280]  問你什麼呢
[00:25:12.280 --> 00:25:14.880]  Is it better to be realistic
[00:25:14.880 --> 00:25:17.680]  or self-studying at work?
[00:25:17.680 --> 00:25:19.400]  What are you?
[00:25:19.400 --> 00:25:21.680]  有沒有人被人問過這個問題
[00:25:21.680 --> 00:25:26.360]  在工作上實事求是
[00:25:26.360 --> 00:25:29.040]  能夠做什麼就做什麼好呢
[00:25:29.040 --> 00:25:30.560]  還是能夠自動自覺
[00:25:30.560 --> 00:25:32.400]  自發去開工好呢
[00:25:32.400 --> 00:25:34.600]  你是哪種人啊
[00:25:34.600 --> 00:25:36.120]  你覺得是哪種人啊
[00:25:36.120 --> 00:25:38.280]  實事求是 有什麼就做什麼
[00:25:38.280 --> 00:25:40.840]  或者是一個self-starter
[00:25:40.840 --> 00:25:42.120]  不需要人教你怎麼做
[00:25:42.120 --> 00:25:43.080]  你知道工作是什麼
[00:25:43.080 --> 00:25:46.880]  你就自己想辦法去做好
[00:25:46.880 --> 00:25:48.880]  首先我要講一講
[00:25:48.880 --> 00:25:52.320]  這兩個態度
[00:25:52.320 --> 00:25:54.360]  不是互相排擠的
[00:25:54.360 --> 00:25:56.640]  其實兩個人都需要的
[00:25:56.640 --> 00:26:00.000]  不過我覺得一個self-starter
[00:26:00.000 --> 00:26:01.200]  一個能夠自動自覺
[00:26:01.200 --> 00:26:05.720]  自發性去做工的人
[00:26:05.720 --> 00:26:07.320]  首先他要知道自己的工作是什麼
[00:26:07.320 --> 00:26:08.880]  一定要清楚自己的工作
[00:26:08.880 --> 00:26:10.400]  不然他怎麼self-start
[00:26:10.400 --> 00:26:11.800]  怎麼自發
[00:26:11.800 --> 00:26:13.400]  第二樣東西來講
[00:26:13.400 --> 00:26:15.680]  他會把這個工作放在心裏面
[00:26:15.680 --> 00:26:16.800]  這個是我的工作
[00:26:16.800 --> 00:26:18.760]  我怎麼能夠把它做好呢
[00:26:18.760 --> 00:26:20.200]  他不需要主人教他
[00:26:20.200 --> 00:26:20.960]  一步一步
[00:26:20.960 --> 00:26:22.880]  一二三四五怎麼做
[00:26:22.880 --> 00:26:24.680]  主人可以完全放心
[00:26:24.680 --> 00:26:25.640]  把工作交給他
[00:26:25.640 --> 00:26:27.440]  不怕他會失誤
[00:26:27.440 --> 00:26:28.880]  不怕他會出錯
[00:26:28.880 --> 00:26:30.120]  而且可以相信他
[00:26:30.120 --> 00:26:32.520]  一定能夠做得好
[00:26:32.520 --> 00:26:35.160]  主人不需要花很多時間
[00:26:35.160 --> 00:26:36.680]  教他應該怎麼做
[00:26:36.680 --> 00:26:40.360]  他能夠自己搞定
[00:26:40.360 --> 00:26:41.720]  老闆找到這樣的工人
[00:26:41.720 --> 00:26:43.280]  其實應該比較開心
[00:26:43.280 --> 00:26:44.200]  兄弟姐妹
[00:26:44.200 --> 00:26:48.200]  天父上帝給我們一個很重要的工作
[00:26:48.200 --> 00:26:49.000]  去信任我們
[00:26:49.000 --> 00:26:52.040]  所以把一個重要的工作交給我們
[00:26:52.040 --> 00:26:52.920]  是什麼
[00:26:52.920 --> 00:26:55.000]  要分享神奧祕事
[00:26:55.000 --> 00:26:57.240]  福音的奧祕
[00:26:57.240 --> 00:26:58.400]  將福音講給人聽
[00:26:58.400 --> 00:26:59.480]  將神的愛講給人聽
[00:26:59.480 --> 00:27:02.240]  將救恩講給人聽
[00:27:02.240 --> 00:27:04.000]  所以我給大家的問題是什麼
[00:27:04.000 --> 00:27:06.000]  我們有沒有將神信任我們
[00:27:06.000 --> 00:27:07.720]  將一個這麼重要的工作
[00:27:07.720 --> 00:27:09.520]  放在我們的心裏面
[00:27:09.520 --> 00:27:12.320]  有沒有把這件事放在心上
[00:27:12.320 --> 00:27:14.880]  還是我們好像那個媽媽一樣
[00:27:14.880 --> 00:27:17.960]  犯了疏忽危害生命罪
[00:27:17.960 --> 00:27:21.680]  當我看到自己的爸爸媽媽
[00:27:21.680 --> 00:27:24.080]  朋友同事
[00:27:24.080 --> 00:27:26.600]  好像那幾個小朋友在家
[00:27:26.600 --> 00:27:27.600]  我剛纔都講過
[00:27:27.600 --> 00:27:28.920]  自己玩
[00:27:28.920 --> 00:27:30.400]  自己找東西喫
[00:27:30.400 --> 00:27:31.360]  自己睡覺
[00:27:31.360 --> 00:27:34.480]  自己喜歡做什麼就做什麼
[00:27:34.480 --> 00:27:36.400]  不知道什麼是危險
[00:27:36.400 --> 00:27:39.560]  不知道什麼會傷害自己
[00:27:39.560 --> 00:27:40.640]  我們由他們自己
[00:27:40.640 --> 00:27:43.000]  怎麼過活就怎麼過活
[00:27:43.000 --> 00:27:44.800]  我們說尊重他們
[00:27:44.800 --> 00:27:46.240]  其實我們沒有爲他們的生活
[00:27:46.240 --> 00:27:47.840]  沒有爲他們的安全
[00:27:47.840 --> 00:27:50.080]  沒有爲他們的永生設想
[00:27:50.080 --> 00:27:52.160]  我們口裏說愛他們
[00:27:52.160 --> 00:27:54.720]  我們口裏說關心他們
[00:27:54.720 --> 00:27:57.680]  甚至我們買披薩給他們喫
[00:27:57.680 --> 00:27:58.680]  但是到底
[00:27:58.680 --> 00:28:01.040]  我們有沒有真的將他們的救恩
[00:28:01.040 --> 00:28:02.800]  他們的永生
[00:28:02.800 --> 00:28:06.200]  放在我們的心裏面
[00:28:06.200 --> 00:28:07.640]  我們是無法呼應
[00:28:07.640 --> 00:28:09.600]  神教復興的工作
[00:28:09.600 --> 00:28:11.480]  放在我們的心裏面
[00:28:11.480 --> 00:28:13.120]  所以一個終生的僕人
[00:28:13.120 --> 00:28:14.240]  這個終生的僕人
[00:28:14.240 --> 00:28:15.480]  除了盡責之外
[00:28:15.480 --> 00:28:16.560]  我相信我們大家
[00:28:16.560 --> 00:28:19.360]  大部分都是有責任心的人
[00:28:19.360 --> 00:28:20.720]  但是除了盡責之外
[00:28:20.720 --> 00:28:21.360]  要盡心
[00:28:21.360 --> 00:28:22.960]  盡責
[00:28:22.960 --> 00:28:24.480]  盡心
[00:28:24.480 --> 00:28:26.040]  夠不夠啊
[00:28:26.040 --> 00:28:28.560]  這兩樣東西很重要
[00:28:28.560 --> 00:28:30.560]  不過我們還要盡忠
[00:28:30.560 --> 00:28:31.640]  要reliable
[00:28:31.640 --> 00:28:32.560]  要favor
[00:28:32.560 --> 00:28:34.240]  要trustworthy
[00:28:34.240 --> 00:28:36.720]  要忠心可靠
[00:28:36.720 --> 00:28:39.560]  因爲主人對僕人的要求
[00:28:39.560 --> 00:28:41.520]  就是要忠心可靠
[00:28:41.520 --> 00:28:43.120]  星期五晚上
[00:28:43.120 --> 00:28:45.080]  我看26臺新聞
[00:28:45.080 --> 00:28:47.280]  有一個新聞特別是
[00:28:47.280 --> 00:28:49.800]  引起我注意的
[00:28:49.800 --> 00:28:52.360]  就是亞洲電視臺
[00:28:52.360 --> 00:28:55.400]  宣佈清盤關門
[00:28:55.400 --> 00:28:56.880]  開了50年
[00:28:56.880 --> 00:28:59.040]  我十幾歲看着從麗的呼聲
[00:28:59.040 --> 00:29:00.160]  變成麗的影星
[00:29:00.160 --> 00:29:02.360]  原來是亞洲電視
[00:29:02.360 --> 00:29:04.040]  我特別有感情
[00:29:04.040 --> 00:29:06.920]  因爲是香港第一個電視臺
[00:29:06.920 --> 00:29:07.960]  不單如此
[00:29:07.960 --> 00:29:09.600]  它的營運總監葉家寶
[00:29:09.600 --> 00:29:11.440]  是我以前教會團契的
[00:29:11.440 --> 00:29:13.800]  低兩團的團友
[00:29:13.800 --> 00:29:15.120]  所以每次他出鏡
[00:29:15.120 --> 00:29:16.920]  我就想怎麼辦
[00:29:16.920 --> 00:29:18.080]  當然
[00:29:18.080 --> 00:29:20.640]  全港第一個電視臺倒閉了
[00:29:20.640 --> 00:29:21.720]  要關門了
[00:29:21.720 --> 00:29:22.840]  當然引起很多的issue
[00:29:22.840 --> 00:29:24.160]  很多的問題
[00:29:24.160 --> 00:29:25.160]  那些詳細不說
[00:29:25.160 --> 00:29:26.280]  不過
[00:29:26.280 --> 00:29:27.920]  這個新聞報道里面
[00:29:27.920 --> 00:29:29.400]  其中一個
[00:29:29.400 --> 00:29:30.800]  引起我注意的是什麼呢
[00:29:30.800 --> 00:29:33.320]  那天晚上葉家寶沒有出鏡
[00:29:33.320 --> 00:29:34.720]  是另外一個員工
[00:29:34.720 --> 00:29:36.960]  那羣記者追訪一個員工
[00:29:36.960 --> 00:29:38.200]  爲什麼呢
[00:29:38.200 --> 00:29:39.240]  因爲這個員工說
[00:29:39.240 --> 00:29:41.680]  我在亞視服事了50年
[00:29:41.680 --> 00:29:42.680]  在這裏做工
[00:29:42.680 --> 00:29:45.200]  我對亞視仍然有信心
[00:29:45.200 --> 00:29:47.360]  我對亞視仍然有盼望
[00:29:47.360 --> 00:29:50.720]  如果你跟我瞭解那個情況
[00:29:50.720 --> 00:29:54.640]  其實好端入股就套股
[00:29:54.640 --> 00:29:56.600]  現在最大的債權人王晶都說
[00:29:56.600 --> 00:29:58.400]  我要申請清盤了
[00:29:58.400 --> 00:30:01.600]  除非有神蹟出現
[00:30:01.600 --> 00:30:04.000]  否則亞洲電視關門
[00:30:04.000 --> 00:30:05.640]  就是不爭的事實
[00:30:05.640 --> 00:30:06.400]  這個人說
[00:30:06.400 --> 00:30:07.800]  我仍然對亞視有信心
[00:30:07.800 --> 00:30:09.840]  我仍然對亞視有盼望
[00:30:09.840 --> 00:30:11.760]  我們會說這個人很忠心
[00:30:11.760 --> 00:30:13.080]  不過是愚忠
[00:30:13.080 --> 00:30:14.000]  個個都打算走啦
[00:30:14.000 --> 00:30:14.600]  轉工啦
[00:30:14.600 --> 00:30:15.440]  找個大份啦
[00:30:15.440 --> 00:30:17.920]  特別是新年年尾
[00:30:17.920 --> 00:30:18.880]  要快點走
[00:30:18.880 --> 00:30:19.840]  不過我又不想
[00:30:19.840 --> 00:30:21.200]  如果這個員工
[00:30:21.200 --> 00:30:23.040]  他的老闆不是亞視
[00:30:23.040 --> 00:30:26.480]  是全能的上帝呢
[00:30:26.480 --> 00:30:30.000]  可能我們要學他這種忠心
[00:30:30.000 --> 00:30:31.560]  似乎沒路走啦
[00:30:31.560 --> 00:30:32.480]  沒彎轉啦
[00:30:32.480 --> 00:30:33.320]  死定的啦
[00:30:33.320 --> 00:30:34.760]  不過如果我們所相信的
[00:30:34.760 --> 00:30:38.320]  我們的主人是天父上帝的話
[00:30:38.320 --> 00:30:39.800]  我們就要把持了
[00:30:39.800 --> 00:30:43.480]  這個就是忠心的意思
[00:30:43.480 --> 00:30:45.760]  忠心可靠
[00:30:45.760 --> 00:30:48.000]  很不幸地
[00:30:48.000 --> 00:30:49.480]  在我們今天的社會當中
[00:30:49.480 --> 00:30:52.800]  是越來越少見到的特性
[00:30:52.800 --> 00:30:54.000]  在工作環境當中
[00:30:54.000 --> 00:30:55.040]  這個不用說啦
[00:30:55.040 --> 00:30:56.360]  不用我解釋啦
[00:30:56.360 --> 00:30:57.640]  三十多年前我來說
[00:30:57.640 --> 00:30:59.640]  IBA不炒人的
[00:30:59.640 --> 00:31:01.440]  HP不炒人的
[00:31:01.440 --> 00:31:02.640]  沒有這種事
[00:31:02.640 --> 00:31:03.400]  現在不是不炒你
[00:31:03.400 --> 00:31:05.000]  是你炒他
[00:31:05.000 --> 00:31:06.200]  沒了那種忠心
[00:31:06.200 --> 00:31:08.320]  在工作環境是這樣
[00:31:08.320 --> 00:31:10.240]  在婚姻當中
[00:31:10.240 --> 00:31:11.240]  做丈夫的話
[00:31:11.240 --> 00:31:13.200]  我很愛我老婆的
[00:31:13.200 --> 00:31:16.080]  不過逢長作慶
[00:31:16.080 --> 00:31:18.000]  和女同事有婚外情
[00:31:18.000 --> 00:31:19.920]  很普通而已
[00:31:19.920 --> 00:31:21.880]  不要緊的
[00:31:21.880 --> 00:31:23.360]  甚至可以包小三
[00:31:23.360 --> 00:31:25.560]  在信仰裏面來說
[00:31:25.560 --> 00:31:27.320]  我們都覺得很現實
[00:31:27.320 --> 00:31:28.880]  人就變得越來越現實
[00:31:28.880 --> 00:31:31.040]  就算是信耶穌的人
[00:31:31.040 --> 00:31:33.160]  都很現實
[00:31:33.160 --> 00:31:34.760]  我們可不可以繼續相信呢
[00:31:34.760 --> 00:31:35.840]  要看看
[00:31:35.840 --> 00:31:37.520]  我們所相信的神明
[00:31:37.520 --> 00:31:38.720]  靈不靈光
[00:31:38.720 --> 00:31:40.200]  靚不靚
[00:31:40.200 --> 00:31:42.200]  是不是時時真的
[00:31:42.200 --> 00:31:43.640]  祝福我們
[00:31:43.640 --> 00:31:45.160]  保佑我們
