
[00:00:00.000 --> 00:00:03.920]  今天是農曆新年的年初五
[00:18:29.640 --> 00:18:34.040]  Rebecca在墨西哥出生
[00:18:34.040 --> 00:18:36.040]  她因為家境清貧
[00:18:36.040 --> 00:18:41.520]  她單身的母親只能夠盡力令她接受教育
[00:18:41.520 --> 00:18:47.120]  所以後來當Rebecca和她的丈夫移居美國
[00:18:47.120 --> 00:18:50.800]  在研究院攻讀博士學位的時候
[00:18:50.800 --> 00:18:53.400]  她發覺因為她的成長
[00:18:53.400 --> 00:18:56.480]  她沒有辦法學到音樂和藝術
[00:18:56.480 --> 00:18:59.280]  而且她和同學聊天的時候
[00:18:59.280 --> 00:19:01.480]  永遠都去不了、回不了頭
[00:19:01.480 --> 00:19:04.920]  她在談那些藝術音樂話題的時候
[00:19:04.920 --> 00:19:10.040]  她都覺得很無助、很不自在
[00:19:10.040 --> 00:19:14.520]  於是當Rebecca的兒子出生的時候
[00:19:14.520 --> 00:19:16.360]  她作了這樣的決定
[00:19:16.360 --> 00:19:22.200]  她說:我絕對不讓我的兒子經歷同一樣的經歷
[00:19:22.200 --> 00:19:24.280]  所以當她的兒子四歲的時候
[00:19:24.280 --> 00:19:28.160]  Rebecca就安排她的兒子去學習小提琴
[00:19:28.160 --> 00:19:32.960]  接著就編排一連串密密麻麻的課程
[00:19:32.960 --> 00:19:37.360]  包括體育、音樂、包括科技
[00:19:37.360 --> 00:19:41.560]  Rebecca覺得這些一切都是理所當然
[00:19:41.560 --> 00:19:46.400]  直至有一次當Rebecca零收的時候
[00:19:46.400 --> 00:19:49.520]  她看到約翰一書二章十五節
[00:19:49.520 --> 00:19:56.560]  她說:「人若愛世界,愛父的心就不在他裡面了」
[00:19:56.560 --> 00:19:59.000]  Rebecca突然間被聖靈的光照
[00:19:59.000 --> 00:20:01.160]  突然間有一種反省
[00:20:01.160 --> 00:20:08.000]  她在想:會不會我的兒子已經成為我的耳塞
[00:20:08.000 --> 00:20:11.360]  我為她安排這一切
[00:20:11.360 --> 00:20:16.560]  在表面上就是為了我兒子的未來前途著想
[00:20:16.560 --> 00:20:20.760]  但實際上我的動機是讓他在這個弱肉強食的社會裡面
[00:20:20.760 --> 00:20:24.480]  可以打贏人、可以撐贏人、可以踩著人
[00:20:24.480 --> 00:20:28.640]  讓他在社會上的階層繼續向上爬
[00:20:28.640 --> 00:20:31.080]  Rebecca在這篇文章裡這樣說
[00:20:31.080 --> 00:20:35.040]  她說:今時今日的父母,包括基督徒的父母
[00:20:35.040 --> 00:20:38.680]  是不會教導他們的子女知足的
[00:20:38.680 --> 00:20:40.520]  就算有,也極少
[00:20:40.520 --> 00:20:41.080]  為什麼呢?
[00:20:41.080 --> 00:20:45.520]  因為這個世界的價值觀覺得這樣是沒有出息的
[00:20:45.520 --> 00:20:47.360]  所以很少人這樣做
[00:20:47.360 --> 00:20:51.520]  但是這個知足的確是聖經的教導
[00:20:51.520 --> 00:20:53.680]  但是卻沒有什麼人做
[00:20:53.680 --> 00:20:55.520]  Rebecca繼續這樣說
[00:20:55.520 --> 00:21:00.120]  她說:當我們用這個世界的價值觀教養我們的子女的時候
[00:21:00.120 --> 00:21:02.480]  就等於將他們放在祭壇
[00:21:02.480 --> 00:21:03.720]  但不是獻給神
[00:21:03.720 --> 00:21:06.160]  是獻給這個世界的神
[00:21:06.160 --> 00:21:08.080]  如果是這樣做的話
[00:21:08.080 --> 00:21:11.200]  她看到《迦勒提書》就有很多的提醒
[00:21:11.200 --> 00:21:12.680]  《迦勒提書》六章七節說:
[00:21:12.680 --> 00:21:16.840]  不要自欺,神是興蠻不得的
[00:21:16.840 --> 00:21:22.240]  人種的是什麼,收的也是什麼
[00:21:22.240 --> 00:21:25.960]  在這篇文章中可以看到《巴勒報告》
[00:21:25.960 --> 00:21:28.560]  《巴勒的研究》
[00:21:28.560 --> 00:21:33.720]  這篇報告說,2011年至2018年
[00:21:33.720 --> 00:21:39.240]  年輕成人(young adults)離開教會的比例由59%
[00:21:39.240 --> 00:21:42.320]  遞增到64%
[00:21:42.320 --> 00:21:46.840]  而20歲至29歲在教會長大的人
[00:21:46.840 --> 00:21:50.480]  即使他們是少年的時候、兒童的時候
[00:21:50.480 --> 00:21:52.320]  積極參與教會活動
[00:21:52.320 --> 00:21:56.000]  但是他們長大的時候都離開教會
[00:21:56.000 --> 00:21:57.920]  於是Rebecca就這樣問
[00:21:57.920 --> 00:22:00.880]  她會說:很多的原因
[00:22:00.880 --> 00:22:04.200]  會不會因為我們一直是長久以來
[00:22:04.200 --> 00:22:07.400]  我們用世界的價值觀去教養下一代
[00:22:07.400 --> 00:22:10.440]  以致產生這樣的現象
[00:22:10.440 --> 00:22:12.160]  雖然這些是美國的數據
[00:22:12.160 --> 00:22:16.200]  但是可能有機會讓我們有一個機會去明白
[00:22:16.200 --> 00:22:18.560]  可能跟香港有關
[00:22:18.560 --> 00:22:19.560]  於是在文章裡面
[00:22:19.560 --> 00:22:24.360]  Rebecca可以對她自己有深度的反問
[00:22:24.360 --> 00:22:28.800]  她說:我叫我兒子加入學校的田徑隊
[00:22:28.800 --> 00:22:33.680]  究竟我真正的動機是想他操練身體
[00:22:33.680 --> 00:22:36.000]  將來榮耀神
[00:22:36.000 --> 00:22:38.320]  還是想他進一間好的大學
[00:22:38.320 --> 00:22:41.120]  將來在社會上有更好的地位
[00:22:41.120 --> 00:22:44.600]  究竟我想我兒子接受音樂、學音樂
[00:22:44.600 --> 00:22:48.960]  是想他將來可以藉著這樣去敬拜讚美神
[00:22:48.960 --> 00:22:50.480]  抑或是這個世界的價值觀
[00:22:50.480 --> 00:22:53.720]  覺得有良好教育的人一定懂得樂器
[00:22:53.720 --> 00:22:56.680]  究竟我想我兒子有一份好的功
[00:22:56.680 --> 00:23:00.440]  究竟是想他將他的知識和技能
[00:23:00.440 --> 00:23:02.040]  供應給神的國
[00:23:02.040 --> 00:23:04.440]  抑或是想他升官發財
[00:23:04.440 --> 00:23:07.240]  名成利就
[00:23:07.240 --> 00:23:10.120]  於是Rebecca重新再反省她自己
[00:23:10.120 --> 00:23:15.280]  檢討完全改變對於她兒子的教養
[00:23:15.280 --> 00:23:18.600]  栽培的方法和理念
[00:23:18.600 --> 00:23:21.400]  到最後為何有人將Rebecca這樣總結
[00:23:21.400 --> 00:23:23.600]  她說亞伯拉罕獻上二煞
[00:23:23.600 --> 00:23:26.960]  現代的意義是甚麼
[00:23:26.960 --> 00:23:31.640]  可能我們必須要從亞伯拉罕的心境
[00:23:31.640 --> 00:23:34.720]  他對神的那種心去學習
[00:23:34.720 --> 00:23:36.440]  包括甚麼?有三樣東西
[00:23:36.440 --> 00:23:37.480]  第一
[00:23:37.480 --> 00:23:39.920]  聆聽神的引導
[00:23:39.920 --> 00:23:42.920]  即使神在你心裡面的引導
[00:23:42.920 --> 00:23:46.040]  和這個世界價值觀是完全相反的
[00:23:46.040 --> 00:23:49.760]  也要信服神的引導和帶領
[00:23:49.760 --> 00:23:50.640]  第二
[00:23:50.640 --> 00:23:54.160]  絕對相信無論神在任何的境況
[00:23:54.160 --> 00:23:57.400]  祂一定會實現對你的應許
[00:23:57.400 --> 00:23:59.800]  就是應許你的成功
[00:23:59.800 --> 00:24:03.200]  在羅馬書八章二十八節裡面說
[00:24:03.200 --> 00:24:06.160]  叫愛神的人得益處
[00:24:06.160 --> 00:24:09.880]  這個得益處就是我們所說的成功
[00:24:09.880 --> 00:24:12.840]  但是這個成功我們待會第三點說
[00:24:12.840 --> 00:24:17.200]  第三他就是說將我們自己的二煞
[00:24:17.200 --> 00:24:19.960]  獻上給神的意思是甚麼呢?
[00:24:19.960 --> 00:24:22.360]  意思是將你的姜繩
[00:24:22.360 --> 00:24:24.160]  騎馬的姜繩
[00:24:24.160 --> 00:24:26.200]  將你的姜繩放開
[00:24:26.200 --> 00:24:28.400]  容讓神有一個空間
[00:24:28.400 --> 00:24:30.960]  可以實現對你應許的成功
[00:24:30.960 --> 00:24:32.440]  當然這個成功
[00:24:32.440 --> 00:24:36.840]  就不是這個世界的價值觀的方法來定義
[00:24:36.840 --> 00:24:39.640]  是用神的方法來定義
[00:24:39.640 --> 00:24:42.480]  等於你的二煞是甚麼
[00:24:42.480 --> 00:24:46.400]  你要願不願意將你的二煞獻上給神
[00:24:46.400 --> 00:24:47.480]  在我的人生裡面
[00:24:47.480 --> 00:24:49.160]  我曾經有兩次
[00:24:49.160 --> 00:24:50.160]  我覺得是
[00:24:50.160 --> 00:24:53.360]  我明顯地將我的未來
[00:24:53.360 --> 00:24:56.840]  我的二煞獻上給神
[00:24:56.840 --> 00:25:00.320]  第一個獻上就是二零零二年的時候
[00:25:00.320 --> 00:25:04.720]  我覺得神呼召我要在同福堂全時間侍奉
[00:25:04.720 --> 00:25:06.480]  所以二零零二年六月
[00:25:06.480 --> 00:25:07.960]  我就辭了我的工作
[00:25:07.960 --> 00:25:11.800]  打算二零零三年一月在同福堂侍奉
[00:25:11.800 --> 00:25:13.160]  但是八月的時候
[00:25:13.160 --> 00:25:14.520]  有一些機構找我
[00:25:14.520 --> 00:25:18.400]  想要我在深圳負責它的營運
[00:25:18.400 --> 00:25:21.680]  當時是一個事業發展很大的機會
[00:25:21.680 --> 00:25:25.560]  二零零二年的深圳也有一個發展很大的潛質
[00:25:25.560 --> 00:25:27.840]  於是我不會跟別人說
[00:25:27.840 --> 00:25:30.240]  在心裡面就動搖
[00:25:30.240 --> 00:25:32.080]  想要轉軚
[00:25:32.080 --> 00:25:33.760]  也想了很多原因
[00:25:33.760 --> 00:25:35.040]  是要別人接納
[00:25:35.040 --> 00:25:38.640]  要有很多原因去自圓其說的
[00:25:38.640 --> 00:25:41.160]  但是無論怎樣也好
[00:25:41.160 --> 00:25:44.160]  我想的原因明明是自己的野心
[00:25:44.160 --> 00:25:49.120]  但是說得被別人覺得很愛主、很愛神
[00:25:49.120 --> 00:25:50.920]  願意為神付出
[00:25:50.920 --> 00:25:53.000]  但是無論我怎樣想也好
[00:25:53.000 --> 00:25:55.280]  我沒有辦法去欺騙
[00:25:55.280 --> 00:25:58.920]  在我心靈深處的神對我的呼召
[00:25:58.920 --> 00:26:02.360]  祂說你要放下你的二煞
[00:26:02.360 --> 00:26:03.880]  將你的二煞獻上
[00:26:03.880 --> 00:26:06.680]  就是將你的將來獻上
[00:26:06.680 --> 00:26:09.160]  不是用你的方法去侍奉我
[00:26:09.160 --> 00:26:13.480]  是用我的方法去侍奉我
[00:26:13.480 --> 00:26:16.560]  第二個獻上是到了二零一七年
[00:26:16.560 --> 00:26:19.920]  當年我還在同福柴灣堂侍奉
[00:26:19.920 --> 00:26:21.160]  我知道
[00:26:21.160 --> 00:26:24.160]  接著沒多久就知道何牧師要退休了
[00:26:24.160 --> 00:26:25.560]  長老就來找我
[00:26:25.560 --> 00:26:27.080]  問我願不願意接任
[00:26:27.080 --> 00:26:27.960]  老實說
[00:26:27.960 --> 00:26:28.960]  老老實實
[00:26:28.960 --> 00:26:31.000]  同福堂就不是我的帝國
[00:26:31.000 --> 00:26:32.960]  當時我也沒有這樣的野心
[00:26:32.960 --> 00:26:35.480]  我要向上爬要坐到很高位
[00:26:35.480 --> 00:26:37.680]  同時當時不知道為什麼
[00:26:37.680 --> 00:26:40.720]  在內心有一種隱隱的直覺
[00:26:40.720 --> 00:26:42.760]  就是我回來的時候
[00:26:42.760 --> 00:26:46.000]  也沒有什麼好日子過
[00:26:46.000 --> 00:26:47.680]  結果事實也是一樣
[00:26:47.680 --> 00:26:51.880]  證明了內心的直覺也是成真的
[00:26:51.880 --> 00:26:53.200]  但是丁子梅
[00:26:53.200 --> 00:26:56.320]  當時我是沒有辦法去拒絕
[00:26:56.320 --> 00:26:59.360]  神在我心靈深處的呼召
[00:26:59.360 --> 00:27:01.840]  祂說你要放下你的二煞
[00:27:01.840 --> 00:27:04.040]  放下你的將來
[00:27:04.040 --> 00:27:08.800]  你要將你的將來獻上在我的祭壇上
[00:27:08.800 --> 00:27:10.240]  丁子梅今年
[00:27:10.240 --> 00:27:13.280]  是我在同福堂侍奉的第二十二年
[00:27:13.280 --> 00:27:14.680]  我想在這裡做一個見證
[00:27:14.680 --> 00:27:16.800]  我們的神是信實的
[00:27:16.800 --> 00:27:19.160]  無論這二十二年的侍奉
[00:27:19.160 --> 00:27:20.720]  是不會很順利
[00:27:20.720 --> 00:27:22.920]  是不會經常有難處
[00:27:22.920 --> 00:27:25.320]  但是同樣都有順利的時刻
[00:27:25.320 --> 00:27:26.520]  但是每一次難處
[00:27:26.520 --> 00:27:27.840]  神都是信實的
[00:27:27.840 --> 00:27:31.000]  一直帶領我去度過每一個難處
[00:27:31.000 --> 00:27:33.840]  並且在裡面學習去成長
[00:27:33.840 --> 00:27:35.560]  過往那五年的確
[00:27:35.560 --> 00:27:37.080]  無論是香港也好
[00:27:37.080 --> 00:27:38.040]  教會界也好
[00:27:38.040 --> 00:27:39.320]  同福堂也好
[00:27:39.320 --> 00:27:41.200]  是很大很大的難處
[00:27:41.200 --> 00:27:42.720]  但是丁子梅今天
[00:27:42.720 --> 00:27:45.400]  跟神已經帶領我們的教會
[00:27:45.400 --> 00:27:48.040]  度過最困難的時刻
[00:27:48.040 --> 00:27:50.680]  今天我們已經進入一個新的時代
[00:27:50.680 --> 00:27:51.640]  是不是?
[00:27:51.640 --> 00:27:52.640]  我們給最大的掌聲
[00:27:52.640 --> 00:27:54.080]  耶穌歸榮於祂
[00:27:54.080 --> 00:28:01.040]  丁子梅你的二煞是什麼呢?
[00:28:01.040 --> 00:28:03.640]  你又願意將你的二煞
[00:28:03.640 --> 00:28:05.920]  獻給神呢?
[00:28:05.920 --> 00:28:06.960]  你要留意
[00:28:06.960 --> 00:28:09.520]  在創世紀裡面
[00:28:09.520 --> 00:28:10.440]  神呼籲阿伯朗
[00:28:10.440 --> 00:28:12.400]  你要將你的徒弟獻給我
[00:28:12.400 --> 00:28:15.840]  接著另外一節接著
[00:28:15.840 --> 00:28:17.160]  阿伯朗好像機械人一樣
[00:28:17.160 --> 00:28:18.920]  神叫你將你的二煞獻給我
[00:28:18.920 --> 00:28:20.800]  接著就獻給他
[00:28:20.800 --> 00:28:23.360]  就好像一個機械人自動自覺一樣
[00:28:23.360 --> 00:28:25.800]  有些人說他有信心
[00:28:25.800 --> 00:28:29.000]  其實會不會有掙扎呢?
[00:28:29.000 --> 00:28:31.800]  阿伯朗是不是唯一得到這個可能性呢?
[00:28:31.800 --> 00:28:34.000]  其實阿伯朗可以拒絕
[00:28:34.000 --> 00:28:35.680]  可以跟神爭辯
[00:28:35.680 --> 00:28:37.280]  可以跟祂談判
[00:28:37.280 --> 00:28:38.880]  可以跟祂爭辯
[00:28:38.880 --> 00:28:40.160]  不是沒試過
[00:28:40.160 --> 00:28:42.800]  你記得在所多瑪牙摩拉那兩座城
[00:28:42.800 --> 00:28:44.360]  阿伯朗說可能有無辜的人
[00:28:44.360 --> 00:28:46.240]  你消滅了他們不就不公平
[00:28:46.240 --> 00:28:49.040]  於是就跟神爭辯爭了很久
[00:28:49.040 --> 00:28:51.400]  阿伯朗一樣可以這樣做
[00:28:51.400 --> 00:28:54.480]  但是阿伯朗的決定是什麼?
[00:28:54.480 --> 00:28:56.160]  信服神
[00:28:56.160 --> 00:28:59.960]  神必有預備
[00:28:59.960 --> 00:29:02.440]  神必有預備
[00:29:02.440 --> 00:29:05.840]  等於說信服帶來的結果是什麼呢?
[00:29:05.840 --> 00:29:08.840]  讓我們一起看《創世紀》二十二章十六至十八節
[00:29:08.840 --> 00:29:09.560]  我們一起讀,好嗎?
[00:29:09.560 --> 00:29:10.760]  一二三
[00:29:10.760 --> 00:29:19.280]  「夜禍話說,你既行了這事,不留下你的兒子,就是你獨生的兒子。」
[00:29:19.280 --> 00:29:21.800]  「我便指著自己起誓說。」
[00:29:21.800 --> 00:29:24.960]  「論福,我必賜大福給你。」
[00:29:24.960 --> 00:29:29.200]  「論子孫,我必叫你的兒孫多起來。」
[00:29:29.200 --> 00:29:36.120]  「萬國都必因你的後裔得福,因為你聽從了我的話。」
[00:29:36.120 --> 00:29:41.360]  「留意,萬國都必因你的後裔得福。」
[00:29:41.360 --> 00:29:44.480]  如果我們留意十章之前
[00:29:44.480 --> 00:29:48.560]  《創世紀》第十二章三節
[00:29:48.560 --> 00:29:51.960]  它說什麼呢?
[00:29:51.960 --> 00:29:54.040]  下一章,拜託
[00:29:54.040 --> 00:29:54.640]  它說什麼呢?
[00:29:54.640 --> 00:29:59.160]  「地上的萬族要因你得福。」
[00:29:59.160 --> 00:30:00.840]  是否不同了?
[00:30:00.840 --> 00:30:05.000]  神是在擴張亞伯拉香的影響力
[00:30:05.000 --> 00:30:07.720]  以前是你的影響力
[00:30:07.720 --> 00:30:10.720]  現在是你的後裔的影響力
[00:30:10.720 --> 00:30:12.120]  擴大了很多
[00:30:12.120 --> 00:30:14.960]  其實耶穌基督就是亞伯拉香的後裔
[00:30:14.960 --> 00:30:16.160]  換句話說
[00:30:16.160 --> 00:30:17.360]  在做什麼呢?
[00:30:17.360 --> 00:30:21.480]  亞伯拉香是更大的比神使用
[00:30:21.480 --> 00:30:26.600]  並且它可以更大的為神發光
[00:30:26.600 --> 00:30:29.520]  人真正的成敗
[00:30:29.520 --> 00:30:34.800]  並不是決定他今天在這個世界上有什麼的成就
[00:30:34.800 --> 00:30:36.680]  有多大的成就
[00:30:36.680 --> 00:30:40.760]  也不是他實踐到自己的理想或者野心
[00:30:40.760 --> 00:30:42.120]  這些是重要的
[00:30:42.120 --> 00:30:43.800]  但是更重要的是什麼呢?
[00:30:43.800 --> 00:30:47.520]  他完成了神給他的使命
[00:30:47.520 --> 00:30:50.400]  因為我們每一個都是為神而做的
[00:30:50.400 --> 00:30:52.240]  這個是機制
[00:30:52.240 --> 00:30:56.040]  如果你的人生、你的生活向著這個方向走
[00:30:56.040 --> 00:30:57.480]  慢慢你就會發現
[00:30:57.480 --> 00:31:00.680]  原來我的人生是有意義的
[00:31:00.680 --> 00:31:03.440]  我的人生是有價值的
[00:31:03.440 --> 00:31:05.080]  並且你會發覺
[00:31:05.080 --> 00:31:07.400]  原來你有那種影響力
[00:31:07.400 --> 00:31:10.280]  就是為神發光
[00:31:10.280 --> 00:31:12.440]  等於你的義煞是什麼呢?
[00:31:12.440 --> 00:31:16.280]  今天你願意將你的義煞獻給神嗎?
[00:31:16.280 --> 00:31:18.040]  我們一起祈禱
[00:31:18.040 --> 00:31:23.200]  當我們禱告的時候
[00:31:23.200 --> 00:31:25.960]  讓我們進入了國安戰的時候
[00:31:25.960 --> 00:31:28.880]  是你向神的禱告
[00:31:28.880 --> 00:31:31.520]  今天聖靈都問你
[00:31:31.520 --> 00:31:35.040]  你的義煞是什麼?
[00:31:35.040 --> 00:31:37.680]  可能每一個人的義煞都不同
[00:31:37.680 --> 00:31:41.200]  這個義煞可能是你生命裡面最重要的東西
[00:31:41.200 --> 00:31:46.000]  你覺得不能失去的東西
[00:31:46.000 --> 00:31:47.960]  可能是一些未來
[00:31:47.960 --> 00:31:52.160]  可能是一些很寶貴的東西
[00:31:52.160 --> 00:31:53.680]  今天神都呼召你
[00:31:53.680 --> 00:31:58.520]  你是否願意將你的義煞獻給神?
[00:31:58.520 --> 00:32:01.720]  神不是要拿走你的義煞
[00:32:01.720 --> 00:32:05.000]  神是要你宣告
[00:32:05.000 --> 00:32:08.640]  你的義煞再不是你人生的中心
[00:32:08.640 --> 00:32:11.280]  而是賜這個義煞給你的神
[00:32:11.280 --> 00:32:13.480]  才是你生命的全部
[00:32:13.480 --> 00:32:16.400]  生命最重要的神
[00:32:16.400 --> 00:32:19.680]  所以今天如果你願意回應神
[00:32:19.680 --> 00:32:23.920]  你跟神說:主啊,我願意將我的義煞獻給你
[00:32:23.920 --> 00:32:26.320]  情想交給你
[00:32:26.320 --> 00:32:29.160]  我邀請你將你的手放在你的心上
[00:32:29.160 --> 00:32:30.480]  可能每個都不同
[00:32:30.480 --> 00:32:33.080]  但是你願意將你的義煞獻給神
[00:32:33.080 --> 00:32:35.760]  呈現在神的祭壇面前
[00:32:35.760 --> 00:32:40.560]  我邀請你將你的手放在你的心上
[00:32:40.560 --> 00:32:43.720]  請主啊,我奉你的名去祝福這些神經姊妹
[00:32:43.720 --> 00:32:48.120]  當他們願意將他們最重要的東西
[00:32:48.120 --> 00:32:50.480]  他們的未來,他們的義煞
[00:32:50.480 --> 00:32:52.800]  放在你的祭壇上面
[00:32:52.800 --> 00:32:56.040]  是代表他們對你誠心的獻祭
[00:32:56.040 --> 00:32:58.800]  就好像亞伯拉罕的信心一樣
[00:32:58.800 --> 00:33:01.800]  神必有預備
[00:33:01.800 --> 00:33:03.760]  主啊,我奉你的名去祝福他們
[00:33:03.760 --> 00:33:09.960]  讓他們將來所經歷的耶穌基督再不一樣
[00:33:09.960 --> 00:33:13.600]  是更真實具體在他們的生命裡面
[00:33:13.600 --> 00:33:15.920]  當他們回應、信服你
[00:33:15.920 --> 00:33:18.320]  是代表對你的降服
[00:33:18.320 --> 00:33:19.880]  所以主啊,同一樣
[00:33:19.880 --> 00:33:21.680]  你對亞伯拉罕的祝福
[00:33:21.680 --> 00:33:23.960]  就傾倒在他們的生命裡面
[00:33:23.960 --> 00:33:26.280]  讓他們因著去信服你
[00:33:26.280 --> 00:33:29.000]  他們的生命去活得更有意義
[00:33:29.000 --> 00:33:30.520]  並且他們身邊的人
[00:33:30.520 --> 00:33:32.200]  都因著耶穌基督
[00:33:32.200 --> 00:33:35.840]  你得著那種的生命改變
[00:33:35.840 --> 00:33:38.200]  他們在人的生命裡面
[00:33:38.200 --> 00:33:40.800]  人心裡面有各種的影響力
[00:33:40.800 --> 00:33:42.120]  有權柄
[00:33:42.120 --> 00:33:43.640]  因為人在他們生命裡面
[00:33:43.640 --> 00:33:45.560]  見到耶穌基督的真實
[00:33:45.560 --> 00:33:48.680]  就好像亞伯拉罕的信心一樣
[00:33:48.680 --> 00:33:50.400]  主啊,你保護這些頂之媒
[00:33:50.400 --> 00:33:53.120]  讓他們身心靈好的壯健
[00:33:53.120 --> 00:33:55.240]  讓他們的信心堅固
[00:33:55.240 --> 00:33:57.800]  正如你賜給亞伯拉罕的信心
[00:33:57.800 --> 00:33:59.040]  又祝福他們
[00:33:59.040 --> 00:34:02.360]  讓他們一路生活下去
[00:34:02.360 --> 00:34:04.320]  他們的生活是有主啊
[00:34:04.320 --> 00:34:06.640]  你賜給他們的平安的美滿
[00:34:06.640 --> 00:34:07.720]  在他們的生命裡面
[00:34:07.720 --> 00:34:09.720]  親愛的主,我們多謝你
[00:34:09.720 --> 00:34:12.240]  當我們繼續閉上眼睛禱告的時候
[00:34:12.240 --> 00:34:16.160]  不知道在在當中有沒有一些朋友
[00:34:16.160 --> 00:34:18.000]  可能你心裡面
[00:34:18.000 --> 00:34:22.320]  正在尋找一些東西
[00:34:22.320 --> 00:34:25.800]  今天耶穌要跟你說
[00:34:25.800 --> 00:34:28.160]  祂也在尋找你
[00:34:28.160 --> 00:34:31.720]  祂很想跟你建立一種關係
[00:34:31.720 --> 00:34:35.840]  祂需要你跟祂一起同行
[00:34:35.840 --> 00:34:37.520]  並且祂在人生裡面
[00:34:37.520 --> 00:34:39.760]  祂不會放下你
[00:34:39.760 --> 00:34:41.760]  永遠願你同在
[00:34:41.760 --> 00:34:42.960]  祂要求一件事
[00:34:42.960 --> 00:34:45.800]  就是你要跟祂建立的關係
[00:34:45.800 --> 00:34:47.080]  你跟耶穌建立關係
[00:34:47.080 --> 00:34:48.440]  耶穌就藉著聖靈
[00:34:48.440 --> 00:34:50.680]  在你的生命裡面
[00:34:50.680 --> 00:34:52.800]  一路與你同在
[00:34:52.800 --> 00:34:55.160]  就賜給你那種平安
[00:34:55.160 --> 00:34:56.840]  亞伯拉的祝福
[00:34:56.840 --> 00:34:57.920]  所以如果在當中
[00:34:57.920 --> 00:34:58.920]  有一些朋友
[00:34:58.920 --> 00:35:00.920]  今天你願意打開你的心
[00:35:00.920 --> 00:35:02.080]  接受耶穌的
[00:35:02.080 --> 00:35:04.000]  我邀請你在你的座位舉手
[00:35:04.000 --> 00:35:05.800]  有沒有這些朋友在我們當中呢
[00:35:05.800 --> 00:35:07.200]  今天你願意感謝主
[00:35:07.200 --> 00:35:08.000]  還有沒有呢
[00:35:08.000 --> 00:35:09.240]  還有沒有這些朋友
[00:35:09.240 --> 00:35:10.520]  今天你願意打開你的心
[00:35:10.520 --> 00:35:11.760]  去接受耶穌
[00:35:11.760 --> 00:35:13.800]  耶穌邀請你跟祂一起
[00:35:13.800 --> 00:35:14.480]  如果有這些朋友
[00:35:14.480 --> 00:35:16.400]  我邀請你在你的座位舉手
[00:35:16.400 --> 00:35:18.680]  有沒有這些朋友呢
[00:35:18.680 --> 00:35:19.800]  感謝主
[00:35:19.800 --> 00:35:20.360]  還有沒有呢
[00:35:20.360 --> 00:35:22.640]  還有沒有這些朋友呢
[00:35:22.640 --> 00:35:24.920]  耶穌邀請你跟祂一起
[00:35:24.920 --> 00:35:26.560]  耶穌永遠願你同在
[00:35:26.560 --> 00:35:28.320]  祂的祝福要傾在你生命裡面
[00:35:28.320 --> 00:35:30.520]  如果有的話
[00:35:30.520 --> 00:35:31.520]  可以放下手了
[00:35:31.520 --> 00:35:33.440]  如果還有沒有這些朋友呢
[00:35:33.440 --> 00:35:35.080]  你願意打開你的心
[00:35:35.080 --> 00:35:35.920]  接受耶穌的
[00:35:35.920 --> 00:35:37.320]  我邀請你在座位舉手
[00:35:37.320 --> 00:35:37.880]  有沒有呢
[00:35:37.880 --> 00:35:39.720]  有沒有這些朋友在當中
[00:35:39.720 --> 00:35:40.920]  我們一起祈禱
[00:35:40.920 --> 00:35:42.640]  聖母主我們多謝祢
[00:35:42.640 --> 00:35:43.920]  讓今天神祢的靈
[00:35:43.920 --> 00:35:45.840]  繼續在我們當中去工作
[00:35:45.840 --> 00:35:47.960]  賜給我們這種福氣
[00:35:47.960 --> 00:35:50.600]  就是我們能夠與祢相遇
[00:35:50.600 --> 00:35:51.600]  主啊多謝祢
[00:35:51.600 --> 00:35:52.720]  聽我們的禱告
[00:35:52.720 --> 00:35:54.000]  奉耶穌基督
[00:35:54.000 --> 00:35:55.200]  得聖阿彌
[00:35:55.200 --> 00:35:56.320]  阿彌陀佛
