
[00:00:00.000 --> 00:00:03.080]  母親節平安 根據動量的定律
[00:16:57.960 --> 00:17:00.960]  代表著又說很喜歡他的百姓
[00:17:00.960 --> 00:17:01.960]  很喜歡他的人民
[00:17:01.960 --> 00:17:03.960]  很深愛他這一群的民族
[00:17:03.960 --> 00:17:06.960]  他紀念和這一群子民的辣的藥
[00:17:06.960 --> 00:17:08.960]  他沒有忘記他們
[00:17:08.960 --> 00:17:11.960]  難道神又會忘記南俄米的痛苦嗎
[00:17:11.960 --> 00:17:15.960]  難道南俄米就不是耶和華的兒女嗎
[00:17:15.960 --> 00:17:18.960]  最後你留意第一章第六節
[00:17:18.960 --> 00:17:22.960]  亦都提到耶和華賜當地人有食物
[00:17:22.960 --> 00:17:26.960]  你記得「糧食」「麵包」這個字的意思嗎
[00:17:26.960 --> 00:17:28.960]  就是「糧食」的意思
[00:17:28.960 --> 00:17:29.960]  「麵包」這個字
[00:17:29.960 --> 00:17:32.960]  亦都是伯利恆的意思
[00:17:32.960 --> 00:17:35.960]  伯利恆最終都在神的恩典之下復蘇了
[00:17:35.960 --> 00:17:38.960]  那南俄米的家庭又怎樣呢
[00:17:38.960 --> 00:17:41.960]  為何不可能有復蘇的一天呢
[00:17:41.960 --> 00:17:43.960]  伯利恆都可以
[00:17:43.960 --> 00:17:48.960]  南俄米這個家庭又怎會有不可能的事發生呢
[00:17:48.960 --> 00:17:52.960]  怎能夠一定咬死不會有復蘇的一天呢
[00:17:52.960 --> 00:17:54.960]  我不知道大家知不知道
[00:17:54.960 --> 00:17:58.960]  女性的腦部控制語言的涅涅是比較發達的
[00:17:58.960 --> 00:18:01.960]  所以語言的能力往往都比男性優厚
[00:18:01.960 --> 00:18:03.960]  往往都比男性好
[00:18:03.960 --> 00:18:04.960]  不單止是這樣
[00:18:04.960 --> 00:18:07.960]  女士連左右腦結的平肢體
[00:18:07.960 --> 00:18:09.960]  天生都比男性厚的
[00:18:09.960 --> 00:18:11.960]  尤其是上來左右腦除發功
[00:18:11.960 --> 00:18:12.960]  往往都會
[00:18:12.960 --> 00:18:16.960]  她往往在辨認辨能力上都是比較快的
[00:18:16.960 --> 00:18:18.960]  往往都比男人來的優厚的
[00:18:18.960 --> 00:18:22.960]  難怪女性在國際上的社會上越來越有影響力
[00:18:22.960 --> 00:18:25.960]  所以說女性能夠撐起盤面前一點都不出奇
[00:18:25.960 --> 00:18:27.960]  一點都不誇張
[00:18:27.960 --> 00:18:29.960]  南俄米在絕境裏面
[00:18:29.960 --> 00:18:33.960]  她仍然夠堅夠硬
[00:18:33.960 --> 00:18:37.960]  她仍然沒有這樣的緣故去認命
[00:18:37.960 --> 00:18:39.960]  她撐住下去
[00:18:39.960 --> 00:18:42.960]  她撐住繼續來生活
[00:18:42.960 --> 00:18:43.960]  第二件事
[00:18:43.960 --> 00:18:44.960]  作為最強的女人
[00:18:44.960 --> 00:18:46.960]  南俄米給我們看到的第二個白色
[00:18:46.960 --> 00:18:50.960]  就是她整個人生都是為別人幸福
[00:18:50.960 --> 00:18:52.960]  成為她人生的大前提
[00:18:52.960 --> 00:18:56.960]  別人得到幸福是成為了她的大前提
[00:18:56.960 --> 00:18:59.960]  例如第一章第七節到第十四節這段經文
[00:18:59.960 --> 00:19:03.960]  第一章第七節到第十四節這段經文
[00:19:03.960 --> 00:19:06.960]  第一章第七節明顯是這三位女人
[00:19:06.960 --> 00:19:08.960]  正是走向猶大的路上
[00:19:08.960 --> 00:19:10.960]  走了多久我們不知道
[00:19:10.960 --> 00:19:12.960]  或者可能只是剛剛出發
[00:19:12.960 --> 00:19:13.960]  不過你留意
[00:19:13.960 --> 00:19:17.960]  第七到第八節歸回這個字是非常重要的
[00:19:17.960 --> 00:19:21.960]  南俄米要求她們離開
[00:19:21.960 --> 00:19:26.960]  其中一個原因是因為怕她們被當地的人
[00:19:26.960 --> 00:19:29.960]  看做一個異形的物體來對待
[00:19:29.960 --> 00:19:30.960]  因為她們是外族人
[00:19:30.960 --> 00:19:31.960]  如果回到以色列的時候
[00:19:31.960 --> 00:19:34.960]  可能會被人冷眼摸額忍
[00:19:34.960 --> 00:19:35.960]  異形來的
[00:19:35.960 --> 00:19:38.960]  是外邦人淫亂的地方
[00:19:38.960 --> 00:19:41.960]  所以她用了一個雙重的命令
[00:19:41.960 --> 00:19:43.960]  去和回
[00:19:43.960 --> 00:19:45.960]  回到你的娘家那裡
[00:19:45.960 --> 00:19:47.960]  不單止是這樣
[00:19:47.960 --> 00:19:51.960]  這裡也提到南俄米說了兩個很大的祝福
[00:19:51.960 --> 00:19:54.960]  第一個祝福就是祈求神去祝福她們
[00:19:54.960 --> 00:19:58.960]  第二個祝福就是祝福她們有丈夫
[00:19:58.960 --> 00:20:00.960]  不過這兩個義父
[00:20:00.960 --> 00:20:03.960]  很明顯沒有領南俄米的情
[00:20:03.960 --> 00:20:04.960]  留意第一章第十節
[00:20:04.960 --> 00:20:07.960]  說他們很強硬的要求一定要跟著南俄米
[00:20:07.960 --> 00:20:09.960]  回到南俄米的地方
[00:20:09.960 --> 00:20:11.960]  所以因為這樣的緣故
[00:20:11.960 --> 00:20:13.960]  第一章第十一節到第十四節
[00:20:13.960 --> 00:20:17.960]  是第二籠南俄米和這兩個義父的對話
[00:20:17.960 --> 00:20:19.960]  一章第十一節和第十二節
[00:20:19.960 --> 00:20:23.960]  再一次強調會去他們自己摸額的家庭
[00:20:23.960 --> 00:20:26.960]  這一節比起上一段的理據更加清楚
[00:20:26.960 --> 00:20:31.960]  南俄米這樣的年紀根本不可能為他們提供兒子
[00:20:31.960 --> 00:20:36.960]  留意南俄米這個舉動會不會多或少反映古代希伯來人
[00:20:36.960 --> 00:20:42.960]  法律規定娶自己兄弟未亡人的妻子的觀念
[00:20:42.960 --> 00:20:46.960]  如果根據《生命記》二十五章第五到第十節
[00:20:46.960 --> 00:20:49.960]  提到一個人的兄弟有責任
[00:20:49.960 --> 00:20:54.960]  為已經死去而沒有兒子的弟兄去娶他的妻子
[00:20:54.960 --> 00:20:57.960]  會不會是在說這兩個東西呢?
[00:20:57.960 --> 00:20:59.960]  如果從男性的角度去看
[00:20:59.960 --> 00:21:04.960]  這種模式大概是為已經死去的男人留名
[00:21:04.960 --> 00:21:08.960]  特別是為他的後繼而得到可以繼續延續下去
[00:21:08.960 --> 00:21:11.960]  為他的名聲或者為他過去的成就等等
[00:21:11.960 --> 00:21:15.960]  繼續留下一條榮譽的延續的路線
[00:21:15.960 --> 00:21:18.960]  將他的生命繼續活活地留下去
[00:21:18.960 --> 00:21:21.960]  但同時還有一個很重要的目的
[00:21:21.960 --> 00:21:27.960]  就是為那個兄弟的太太提供一些經濟上的支援和安全的保護
[00:21:27.960 --> 00:21:30.960]  同時也給了他們一個身份 給他們地位
[00:21:30.960 --> 00:21:35.960]  給他們社會上有一定的依靠或者肯定或者保護
[00:21:35.960 --> 00:21:40.960]  大概這個觀念正正就是在南俄米心裏想的東西
[00:21:40.960 --> 00:21:42.960]  南俄米緊張的不是有沒有後的問題
[00:21:42.960 --> 00:21:44.960]  不是有沒有兒子的問題
[00:21:44.960 --> 00:21:47.960]  而是他們兩個兒婦生活的問題
[00:21:47.960 --> 00:21:49.960]  是兩個媳婦的問題
[00:21:49.960 --> 00:21:52.960]  是兩個媳婦在這個社群裏面的身份的問題
[00:21:52.960 --> 00:21:55.960]  是兩個媳婦人身安全的問題
[00:21:55.960 --> 00:22:01.960]  所以這個是一個生死存亡的重要的考慮因素
[00:22:01.960 --> 00:22:03.960]  但南俄米他自己知道
[00:22:03.960 --> 00:22:06.960]  他根本甚麼都給不了他們兩位的媳婦
[00:22:06.960 --> 00:22:09.960]  所以他寧願叫他們回到摩訶這個地方
[00:22:09.960 --> 00:22:13.960]  留意的就是一張第十三節最後那幾個字眼
[00:22:13.960 --> 00:22:17.960]  這個綁到他是心事受苦
[00:22:17.960 --> 00:22:20.960]  因為南俄米知道他不能夠為他們提供保護
[00:22:20.960 --> 00:22:23.960]  他也不能夠作出任何的保證
[00:22:23.960 --> 00:22:27.960]  任何的照顧 任何的安全的保證承諾
[00:22:27.960 --> 00:22:30.960]  南俄米表現得很絕望
[00:22:30.960 --> 00:22:35.960]  俄爾巴和路德兩個人年紀大概非常之年輕
[00:22:35.960 --> 00:22:39.960]  他還可以嫁人 還可以有大把時間生兒育女
[00:22:39.960 --> 00:22:41.960]  但是南俄米他完全不可以
[00:22:41.960 --> 00:22:44.960]  雖然我們對他的年紀沒有一定的掌握
[00:22:44.960 --> 00:22:48.960]  不過從當時一般婦人在13到19歲
[00:22:48.960 --> 00:22:51.960]  就下嫁一個20歲剛出頭的男人來看
[00:22:51.960 --> 00:22:55.960]  加上他至少有10年在摩訶這個地方生活
[00:22:55.960 --> 00:22:56.960]  兒子又結婚了
[00:22:56.960 --> 00:23:00.960]  相信南俄米沒有50也有40歲
[00:23:00.960 --> 00:23:03.960]  在當時古代的農業社會裏面
[00:23:03.960 --> 00:23:05.960]  這樣的年紀當然是十分之大
[00:23:05.960 --> 00:23:07.960]  完全過了生育的年紀
[00:23:07.960 --> 00:23:11.960]  但是南俄米我們見到的
[00:23:11.960 --> 00:23:17.960]  他處處都是為著這兩位的媳婦來著想
[00:23:17.960 --> 00:23:21.960]  兩個媳婦不停地哭泣和親嘴
[00:23:21.960 --> 00:23:23.960]  不過這次比起上一輪很不同
[00:23:23.960 --> 00:23:27.960]  上一輪就是兩個媳婦都一起選擇一定要跟著南俄米
[00:23:27.960 --> 00:23:29.960]  拒絕了南俄米
[00:23:29.960 --> 00:23:32.960]  三番四次拒絕了南俄米的呼籲叫他們離開
[00:23:32.960 --> 00:23:34.960]  但是這一次就很不同了
[00:23:34.960 --> 00:23:37.960]  這一次很明顯兩個人有各自的選擇
[00:23:37.960 --> 00:23:38.960]  有各自的意見
[00:23:38.960 --> 00:23:42.960]  俄爾巴選擇離開一個goodbye kiss之後
[00:23:42.960 --> 00:23:45.960]  就按著南俄米的要求順服地離開
[00:23:45.960 --> 00:23:46.960]  離開他們兩個
[00:23:46.960 --> 00:23:48.960]  回到自己的摩訶日交裏面
[00:23:48.960 --> 00:23:50.960]  雖然古代猶太的拉比認為
[00:23:50.960 --> 00:23:53.960]  在南俄米這樣做其實是沒有出色的表現
[00:23:53.960 --> 00:23:55.960]  不過其實經文沒有這樣說
[00:23:55.960 --> 00:23:57.960]  其實經文沒有怪責他
[00:23:57.960 --> 00:23:59.960]  沒有認為他這樣做是錯的
[00:23:59.960 --> 00:24:01.960]  況且剛才經文講得很清楚
[00:24:01.960 --> 00:24:05.960]  俄爾巴已經展示了向南俄米的慈愛
[00:24:05.960 --> 00:24:08.960]  甚至就好像來自神的慈愛一樣
[00:24:08.960 --> 00:24:13.960]  況且他是順服南俄米才有這樣的決定
[00:24:13.960 --> 00:24:16.960]  而且你要記得他先前都是不想走的
[00:24:16.960 --> 00:24:18.960]  你再看一章第十五節
[00:24:18.960 --> 00:24:21.960]  南俄米甚至認為他是路德要學的典範
[00:24:21.960 --> 00:24:24.960]  路德應該學俄爾巴一樣走才對
[00:24:24.960 --> 00:24:26.960]  所以我們不應該怪他
[00:24:26.960 --> 00:24:28.960]  不過無論如何
[00:24:28.960 --> 00:24:32.960]  南俄米心裏面只希望俄爾巴和路德
[00:24:32.960 --> 00:24:34.960]  活得精彩 活得平安 活得快樂
[00:24:34.960 --> 00:24:38.960]  甚至他可以是在一個當時社會裏面
[00:24:38.960 --> 00:24:41.960]  希望這兩個媳婦可以安然自處
[00:24:41.960 --> 00:24:44.960]  就已經是非常之足夠
[00:24:44.960 --> 00:24:47.960]  你看看這個女人這個南俄米多好
[00:24:47.960 --> 00:24:50.960]  南俄米想的是別人要得到幸福
[00:24:50.960 --> 00:24:53.960]  別人要得到最好的對待
[00:24:53.960 --> 00:24:55.960]  你看看大部份的母親其實都是這樣的
[00:24:55.960 --> 00:24:58.960]  大部份的母親都很有計劃 很周到
[00:24:58.960 --> 00:25:00.960]  特別是兒女計劃
[00:25:00.960 --> 00:25:02.960]  你看看來英國讀書的那些人
[00:25:02.960 --> 00:25:05.960]  來Boarding School寄宿學校讀書的那些男孩子或者女孩子
[00:25:05.960 --> 00:25:08.960]  我知道 據我的了解
[00:25:08.960 --> 00:25:10.960]  大部份都是母親幫他們找學校
[00:25:10.960 --> 00:25:13.960]  大部份都是母親上網查資料
[00:25:13.960 --> 00:25:16.960]  大部份都是母親打電話去問資料
[00:25:16.960 --> 00:25:18.960]  發電郵去問資料
[00:25:18.960 --> 00:25:26.960]  很多個母親為子女來籌算很多很多的東西
[00:25:26.960 --> 00:25:29.960]  母親往往都是將最好的幸福
[00:25:29.960 --> 00:25:32.960]  將最愛的人的幸福放在首位
[00:25:32.960 --> 00:25:35.960]  母親的愛實在是一個很偉大的愛
[00:25:35.960 --> 00:25:38.960]  這個令我想起我自己的媽媽
[00:25:38.960 --> 00:25:40.960]  我其實很年輕就結婚
[00:25:40.960 --> 00:25:42.960]  實在我還沒有畢業的時候我記得
[00:25:42.960 --> 00:25:44.960]  但是媽媽就為我預備
[00:25:44.960 --> 00:25:49.960]  一早就預備了好幾萬元去準備結婚
[00:25:49.960 --> 00:25:53.960]  甚至都預備了一點點的錢給我買樓做首期
[00:25:53.960 --> 00:25:55.960]  前幾年我回到香港
[00:25:55.960 --> 00:25:57.960]  正在想著要兌換英鎊
[00:25:57.960 --> 00:26:03.960]  但原來媽媽早就已經將每年給我和我太太的生日的利是
[00:26:03.960 --> 00:26:05.960]  新年的利是全部存起來
[00:26:05.960 --> 00:26:08.960]  等我回到香港的時候有些錢可以用
[00:26:08.960 --> 00:26:10.960]  有些錢可以花
[00:26:10.960 --> 00:26:12.960]  我發覺母親真的很偉大
[00:26:12.960 --> 00:26:16.960]  母親總是以家人的利益為她的前提
[00:26:16.960 --> 00:26:19.960]  南娥米真是一個這麼好的母親
[00:26:19.960 --> 00:26:21.960]  是一個這麼強的女人
[00:26:21.960 --> 00:26:24.960]  第三 作為一個最強的女人
[00:26:24.960 --> 00:26:26.960]  南娥米有另一個特色就是
[00:26:26.960 --> 00:26:29.960]  婆媳關係處理得真是恰恰好
[00:26:29.960 --> 00:26:33.960]  你留意一章第八節到一章的第十九節
[00:26:33.960 --> 00:26:35.960]  一章第八節到第十九節
[00:26:35.960 --> 00:26:38.960]  我們見到這種婆媳關係處理得非常之好
[00:26:38.960 --> 00:26:42.960]  我們可以見到這位婆婆南娥米
[00:26:42.960 --> 00:26:46.960]  這兩位媳婦的關係特別是路則的關係是非常之良好的
[00:26:46.960 --> 00:26:49.960]  我們先從這兩個兒婦的感情上可以看到
[00:26:49.960 --> 00:26:51.960]  在感情上如果要留意的話
[00:26:51.960 --> 00:26:54.960]  在一章的第九節和一章的第十四節
[00:26:54.960 --> 00:26:58.960]  每一次當南娥米叫這兩個媳婦不要再跟著她了
[00:26:58.960 --> 00:27:00.960]  回去摸摸地的時候
[00:27:00.960 --> 00:27:02.960]  這兩個媳婦都放聲在那裏哭
[00:27:02.960 --> 00:27:04.960]  意思就是提高她們的聲音
[00:27:04.960 --> 00:27:06.960]  不停地不停地在那裏哭
[00:27:06.960 --> 00:27:09.960]  何時你會見到一個女人哭成這樣
[00:27:09.960 --> 00:27:11.960]  失戀了 是吧
[00:27:11.960 --> 00:27:13.960]  又或者感情裏面出現了問題
[00:27:13.960 --> 00:27:15.960]  或者喪失了最愛的人
[00:27:15.960 --> 00:27:18.960]  又或者成績考得很差
[00:27:18.960 --> 00:27:23.960]  現在這兩位媳婦在離別婆婆的時候
[00:27:23.960 --> 00:27:26.960]  她們哭得很厲害
[00:27:26.960 --> 00:27:30.960]  有時候離別的確會令人傷心難過
[00:27:30.960 --> 00:27:32.960]  特別是離開你最愛的人
[00:27:32.960 --> 00:27:35.960]  你真的離開的話你不會哭的
[00:27:35.960 --> 00:27:37.960]  你會很開心的
[00:27:37.960 --> 00:27:39.960]  但是離開最愛的人
[00:27:39.960 --> 00:27:41.960]  你會哭
[00:27:41.960 --> 00:27:43.960]  我經常問弟兄姊妹
[00:27:43.960 --> 00:27:45.960]  你上飛機從香港飛來英國的時候
[00:27:45.960 --> 00:27:47.960]  他們往往很多時候在飛機裏面
[00:27:47.960 --> 00:27:49.960]  都是不開心地哭
[00:27:49.960 --> 00:27:51.960]  眼淚滴下來
[00:27:51.960 --> 00:27:53.960]  要離開他們最愛的家人
[00:27:53.960 --> 00:27:55.960]  感情上我們可以看得出
[00:27:55.960 --> 00:27:58.960]  這三個人感情是非常之好的
[00:27:58.960 --> 00:27:59.960]  不單止是感情
[00:27:59.960 --> 00:28:01.960]  在行動上我們都可以見到
[00:28:01.960 --> 00:28:03.960]  他們在婆媳之間的關係非常之好
[00:28:03.960 --> 00:28:05.960]  一章第八到第九節
[00:28:05.960 --> 00:28:07.960]  南俄米表達得很清楚
[00:28:07.960 --> 00:28:08.960]  叫這兩位媳婦回去摸摸地
[00:28:08.960 --> 00:28:09.960]  不要再跟著她
[00:28:09.960 --> 00:28:11.960]  但是一章第十節
[00:28:11.960 --> 00:28:15.960]  不然我們必與你一同回你本國去
[00:28:15.960 --> 00:28:17.960]  如果婆媳關係不好的話
[00:28:17.960 --> 00:28:19.960]  相信做媳婦我大概會借這個機會
[00:28:19.960 --> 00:28:21.960]  天助我也
[00:28:21.960 --> 00:28:23.960]  她先開口
[00:28:23.960 --> 00:28:25.960]  是婆婆先開口
[00:28:25.960 --> 00:28:27.960]  我等了這個機會很久了
[00:28:27.960 --> 00:28:29.960]  現在可以名正言順
[00:28:29.960 --> 00:28:31.960]  不用跟著南俄米
[00:28:31.960 --> 00:28:33.960]  不過不是
[00:28:33.960 --> 00:28:35.960]  只是上面他們照跟
[00:28:35.960 --> 00:28:37.960]  現在第一章第十二節到第十三節
[00:28:37.960 --> 00:28:39.960]  南俄米又再次叫他們回去
[00:28:39.960 --> 00:28:41.960]  雖然這次俄爾巴選擇離開
[00:28:41.960 --> 00:28:43.960]  但是路德仍依不捨
[00:28:43.960 --> 00:28:45.960]  特別留意第一章第十六到第十七節
[00:28:45.960 --> 00:28:47.960]  路德緊握不放
[00:28:47.960 --> 00:28:49.960]  我們看到對路德的表達
[00:28:49.960 --> 00:28:51.960]  就好像對一個男人
[00:28:51.960 --> 00:28:53.960]  握住妻子不放一樣
[00:28:53.960 --> 00:28:55.960]  就算南俄米用俄爾巴的離開
[00:28:55.960 --> 00:28:57.960]  作為一個藉口也好
[00:28:57.960 --> 00:28:59.960]  典範也好
[00:28:59.960 --> 00:29:01.960]  來勸路德不要再跟著他
[00:29:01.960 --> 00:29:03.960]  但是路德的反應是什麼呢
[00:29:03.960 --> 00:29:05.960]  路德的反應我想是聖經裡面
[00:29:05.960 --> 00:29:07.960]  其中一段最經典
[00:29:07.960 --> 00:29:09.960]  最頑固的執著和堅持
[00:29:09.960 --> 00:29:11.960]  也是最毀身的一個表達
[00:29:11.960 --> 00:29:13.960]  甚至我聽過有人在婚禮裡面
[00:29:13.960 --> 00:29:15.960]  引用過
[00:29:15.960 --> 00:29:17.960]  因為這裡的表達
[00:29:17.960 --> 00:29:19.960]  就好像納藥一樣
[00:29:19.960 --> 00:29:21.960]  這麼堅定
[00:29:21.960 --> 00:29:23.960]  南俄米叫路德為了生活的緣故
[00:29:23.960 --> 00:29:25.960]  為了未來自身的安全
[00:29:25.960 --> 00:29:27.960]  為了找老公的緣故
[00:29:27.960 --> 00:29:29.960]  回去了
[00:29:29.960 --> 00:29:31.960]  但是路德的回應是什麼呢
[00:29:31.960 --> 00:29:33.960]  他寧願效忠
[00:29:33.960 --> 00:29:35.960]  他寧願跟著他寧願毀身服侍南俄米
[00:29:35.960 --> 00:29:37.960]  不要忘記了
[00:29:37.960 --> 00:29:39.960]  南俄米在當時的情況
[00:29:39.960 --> 00:29:41.960]  是什麼都沒有
[00:29:41.960 --> 00:29:43.960]  錢也沒有
[00:29:43.960 --> 00:29:45.960]  人也沒有
[00:29:45.960 --> 00:29:47.960]  為什麼還要跟著他呢
[00:29:47.960 --> 00:29:49.960]  路德不單止是這樣
[00:29:49.960 --> 00:29:51.960]  聖經說路德說
[00:29:51.960 --> 00:29:53.960]  除非死將他們兩個分開
[00:29:53.960 --> 00:29:55.960]  埋葬在古代
[00:29:55.960 --> 00:29:57.960]  這是一個非常重要的觀念
[00:29:57.960 --> 00:29:59.960]  比起南俄米小一個馬的路德
[00:29:59.960 --> 00:30:01.960]  當然我不是說尺寸
[00:30:01.960 --> 00:30:03.960]  我是說年紀
[00:30:03.960 --> 00:30:05.960]  竟然情願這樣做
[00:30:05.960 --> 00:30:07.960]  當然他有條件回到自己的地方重新生活
[00:30:07.960 --> 00:30:09.960]  結婚生子重獲自由
[00:30:09.960 --> 00:30:11.960]  但是他竟然
[00:30:11.960 --> 00:30:13.960]  選擇跟婆婆南俄米一起
[00:30:13.960 --> 00:30:15.960]  共渡難關
[00:30:15.960 --> 00:30:17.960]  直到死為止
[00:30:17.960 --> 00:30:19.960]  還有你有沒有留意一章第十六節
[00:30:19.960 --> 00:30:21.960]  提到你的神
[00:30:21.960 --> 00:30:23.960]  就是我的神
[00:30:23.960 --> 00:30:25.960]  就是這段聖經告訴我
[00:30:25.960 --> 00:30:27.960]  路德信耶穌了
[00:30:27.960 --> 00:30:29.960]  重生了 信主了
[00:30:29.960 --> 00:30:31.960]  大概這個可能是一個誤會
[00:30:31.960 --> 00:30:33.960]  這裡可能說的是
[00:30:33.960 --> 00:30:35.960]  借這個表達
[00:30:35.960 --> 00:30:37.960]  去表達路德這種無私的一面
[00:30:37.960 --> 00:30:39.960]  又或者這裡是說
[00:30:39.960 --> 00:30:41.960]  反映著路德那種自我犧牲的精神
[00:30:41.960 --> 00:30:43.960]  願意同化入籍
[00:30:43.960 --> 00:30:45.960]  是這麼簡單
[00:30:45.960 --> 00:30:47.960]  但是這裡很明顯
[00:30:47.960 --> 00:30:49.960]  我們可以明眼一見的就是
[00:30:49.960 --> 00:30:51.960]  他們婆媳之間的關係
[00:30:51.960 --> 00:30:53.960]  真的好到不得了
[00:30:53.960 --> 00:30:55.960]  這種婆媳的關係
[00:30:55.960 --> 00:30:57.960]  實在難能可貴
[00:30:57.960 --> 00:30:59.960]  好到一個地步
[00:30:59.960 --> 00:31:01.960]  最後就是在稱呼上面
[00:31:01.960 --> 00:31:03.960]  我們都反映到他們的關係很特別
[00:31:03.960 --> 00:31:05.960]  是非常之好
[00:31:05.960 --> 00:31:07.960]  留意到三個很重要的稱呼
[00:31:07.960 --> 00:31:09.960]  義父這個字在這段聖經裡面
[00:31:09.960 --> 00:31:11.960]  四章的聖經裡面重複出現的
[00:31:11.960 --> 00:31:13.960]  一章第六節 第七節 第八節
[00:31:13.960 --> 00:31:15.960]  十四節 二十二節
[00:31:15.960 --> 00:31:17.960]  第二章的二十節 二十二節
[00:31:17.960 --> 00:31:19.960]  四章的第十五節
[00:31:19.960 --> 00:31:21.960]  還有一個名詞 女兒
[00:31:21.960 --> 00:31:23.960]  這個字說到拿娥米稱呼
[00:31:23.960 --> 00:31:25.960]  這個媳婦做女兒
[00:31:25.960 --> 00:31:27.960]  出現了很多次 二章第二節
[00:31:27.960 --> 00:31:29.960]  二章二十二節 三章第一節
[00:31:29.960 --> 00:31:31.960]  三章十六節 三章第十八節都有
[00:31:31.960 --> 00:31:33.960]  不單止這樣 婆婆這個字出現了更多
[00:31:33.960 --> 00:31:35.960]  一章第十四節
[00:31:35.960 --> 00:31:37.960]  二章十一節 十八節
[00:31:37.960 --> 00:31:39.960]  十九節 二十三節
[00:31:39.960 --> 00:31:41.960]  三章第一節 三章六節 十六節
[00:31:41.960 --> 00:31:43.960]  十七節 十八節
[00:31:43.960 --> 00:31:45.960]  這些表達都是很親密的表達
[00:31:47.960 --> 00:31:49.960]  傳統上
[00:31:49.960 --> 00:31:51.960]  婆媳關係真的不容易修好
[00:31:51.960 --> 00:31:53.960]  正所謂初歸媳婦
[00:31:53.960 --> 00:31:55.960]  落地繫
[00:31:55.960 --> 00:31:57.960]  有些原本關係不錯的
[00:31:57.960 --> 00:31:59.960]  婆媳的關係
[00:31:59.960 --> 00:32:01.960]  可以一起玩玩手
[00:32:01.960 --> 00:32:03.960]  手牽手一起去看電影
[00:32:03.960 --> 00:32:05.960]  拍著肩膀一起去購物
[00:32:05.960 --> 00:32:07.960]  但是很多時候
[00:32:07.960 --> 00:32:09.960]  因為媳婦生了孩子
[00:32:09.960 --> 00:32:11.960]  因為照顧的方法 教養的方法
[00:32:11.960 --> 00:32:13.960]  價值觀的方向上產生很大的張力
[00:32:13.960 --> 00:32:15.960]  這個奶奶就說
[00:32:15.960 --> 00:32:17.960]  這個奶奶就說
[00:32:17.960 --> 00:32:19.960]  這個孩子肚餓了
[00:32:19.960 --> 00:32:21.960]  給他一條麥當勞薯條吃
[00:32:21.960 --> 00:32:23.960]  媽媽就說
[00:32:23.960 --> 00:32:25.960]  不行 奶奶不可以 麥當勞薯條沒有益處
[00:32:25.960 --> 00:32:27.960]  兩個就在鬥
[00:32:27.960 --> 00:32:29.960]  兩個就在角力
[00:32:29.960 --> 00:32:33.960]  結果一起住的時候
[00:32:33.960 --> 00:32:35.960]  真的很難相處
[00:32:35.960 --> 00:32:37.960]  很難住
[00:32:37.960 --> 00:32:39.960]  家嫂往往都要逼丈夫
[00:32:39.960 --> 00:32:41.960]  搬開他 離開
[00:32:41.960 --> 00:32:43.960]  不要和奶奶一起住
[00:32:43.960 --> 00:32:45.960]  媽媽就看到兒子在工作的時候
[00:32:45.960 --> 00:32:47.960]  做家務的時候就提醒兒子
[00:32:47.960 --> 00:32:49.960]  不要中你老婆
[00:32:49.960 --> 00:32:51.960]  中你老婆幹什麼
[00:32:51.960 --> 00:32:53.960]  是家務女人做的
[00:32:53.960 --> 00:32:55.960]  很多時候
[00:32:55.960 --> 00:32:57.960]  這些爭吵 這些角力
[00:32:57.960 --> 00:32:59.960]  往往在家庭裡面
[00:32:59.960 --> 00:33:01.960]  不斷湧現
[00:33:01.960 --> 00:33:03.960]  甚至乎媽媽就很怕她的媳婦
[00:33:03.960 --> 00:33:05.960]  搶走自己的兒子
[00:33:05.960 --> 00:33:07.960]  這種角力
[00:33:07.960 --> 00:33:09.960]  很奇怪 在南韓米的
[00:33:09.960 --> 00:33:11.960]  這三個女人當中
[00:33:11.960 --> 00:33:13.960]  好像看不到
[00:33:13.960 --> 00:33:15.960]  我們看到的就是
[00:33:15.960 --> 00:33:17.960]  他們的關係非常友善
[00:33:17.960 --> 00:33:19.960]  關係很和諧 在行動上反映了
[00:33:19.960 --> 00:33:21.960]  這些媳婦多麼愛南韓米
[00:33:21.960 --> 00:33:23.960]  很想去照顧她
[00:33:23.960 --> 00:33:25.960]  不僅如此 說到他們不想離開她們
[00:33:25.960 --> 00:33:27.960]  她們很愛她
[00:33:27.960 --> 00:33:29.960]  她們絕對是全情投入地愛南韓米
[00:33:29.960 --> 00:33:31.960]  相信我們可以肯定
[00:33:31.960 --> 00:33:33.960]  南韓米一定也是一個很好的奶奶
[00:33:33.960 --> 00:33:35.960]  很懂得體諒
[00:33:35.960 --> 00:33:37.960]  或者很懂得做人
[00:33:37.960 --> 00:33:39.960]  是一個很懂得做的婆婆
[00:33:39.960 --> 00:33:41.960]  南韓米作為一個最強的女人
[00:33:41.960 --> 00:33:43.960]  她不僅是一個
[00:33:43.960 --> 00:33:45.960]  很好的婆媳
[00:33:45.960 --> 00:33:47.960]  有一個很好的婆媳關係
[00:33:47.960 --> 00:33:49.960]  最後一件事就是作為一個最強的女人
[00:33:49.960 --> 00:33:51.960]  她逆境的智商也是
[00:33:51.960 --> 00:33:53.960]  非常強勁
[00:33:53.960 --> 00:33:55.960]  留意第一章第六節
