
[00:00:00.000 --> 00:00:01.680]  當我預備今天這篇講章的時候
[00:16:22.240 --> 00:16:23.960]  是要一個全面的認識
[00:16:23.960 --> 00:16:25.880]  不是一種感覺認識
[00:16:25.880 --> 00:16:26.880]  我經常都說
[00:16:26.880 --> 00:16:28.240]  今天我們很多時候說
[00:16:28.240 --> 00:16:29.280]  去到一間教會
[00:16:29.280 --> 00:16:31.520]  我感覺這間教會好像沒有神
[00:16:31.520 --> 00:16:33.120]  第一節會哪有膽量這樣說
[00:16:33.120 --> 00:16:34.360]  因為聖經告訴我們
[00:16:34.360 --> 00:16:38.920]  神是無所不在的
[00:16:38.920 --> 00:16:40.160]  可能你進來彌同福
[00:16:40.160 --> 00:16:41.840]  今天好像很熱
[00:16:41.840 --> 00:16:45.760]  好像上帝不在
[00:16:45.760 --> 00:16:46.560]  上帝在嗎?
[00:16:46.560 --> 00:16:47.760]  在
[00:16:47.760 --> 00:16:49.760]  可能旁邊那個就是上帝
[00:16:49.760 --> 00:16:51.120]  你看見上帝了嗎?
[00:16:51.120 --> 00:16:51.800]  你看旁邊
[00:16:51.800 --> 00:16:54.000]  上帝在旁邊
[00:16:54.000 --> 00:16:55.920]  無所不在
[00:16:55.920 --> 00:16:57.040]  所以今天我們不可以說
[00:16:57.040 --> 00:16:59.280]  我們覺得上帝好像今天不在
[00:16:59.280 --> 00:17:01.920]  我們哪有資格說上帝不在
[00:17:01.920 --> 00:17:04.160]  我只能夠說上帝是無所不在
[00:17:04.160 --> 00:17:07.280]  因為聖經說上帝是無所不在
[00:17:07.280 --> 00:17:08.440]  弟兄姊妹
[00:17:08.440 --> 00:17:10.440]  今天我們要教導的是聖經
[00:17:10.440 --> 00:17:12.840]  不是教導我們的感覺
[00:17:12.840 --> 00:17:14.640]  全面的認識上帝
[00:17:14.640 --> 00:17:19.040]  是約伯讓我們看到他第一樣東西
[00:17:19.040 --> 00:17:19.720]  第二
[00:17:19.720 --> 00:17:21.000]  他說人生路上
[00:17:21.000 --> 00:17:23.880]  一定要有誠信
[00:17:23.880 --> 00:17:25.480]  Integrity
[00:17:25.480 --> 00:17:27.480]  我們讀一讀三至五節
[00:17:27.480 --> 00:17:28.240]  下面聖經準備
[00:17:28.240 --> 00:17:29.600]  一二三
[00:17:29.600 --> 00:17:32.040]  我的生命尚在我裏面
[00:17:32.040 --> 00:17:35.920]  神所賜呼吸之氣仍在我的鼻孔內
[00:17:35.920 --> 00:17:38.960]  我的嘴缺不說非義之言
[00:17:38.960 --> 00:17:41.840]  我的舌也不說詭詐之語
[00:17:41.840 --> 00:17:44.080]  我斷不以你們為事
[00:17:44.080 --> 00:17:47.640]  我至死必不以自己為不正
[00:17:47.640 --> 00:17:48.680]  約伯很厲害
[00:17:48.680 --> 00:17:49.320]  他說
[00:17:49.320 --> 00:17:51.480]  我的口所說的話
[00:17:51.480 --> 00:17:53.360]  絕對不會是不對的
[00:17:53.360 --> 00:17:54.680]  他說我的舌頭
[00:17:54.680 --> 00:17:57.360]  一定不會說詭詐的話
[00:17:57.360 --> 00:17:58.320]  他說你們不對
[00:17:58.320 --> 00:17:59.440]  我就說你們不對
[00:17:59.440 --> 00:18:00.840]  我對就說我對
[00:18:00.840 --> 00:18:02.880]  是就說是
[00:18:02.880 --> 00:18:04.280]  不是就說不是
[00:18:04.280 --> 00:18:08.040]  若是多說就是出於那惡者
[00:18:08.040 --> 00:18:09.480]  弟兄姊妹
[00:18:09.480 --> 00:18:10.560]  約伯提醒我們
[00:18:10.560 --> 00:18:14.800]  他說今天我們要說對的話
[00:18:14.800 --> 00:18:15.920]  真理
[00:18:15.920 --> 00:18:17.840]  誠信很重要
[00:18:17.840 --> 00:18:18.680]  弟兄姊妹
[00:18:18.680 --> 00:18:19.680]  舌頭
[00:18:19.680 --> 00:18:21.360]  我經常說很危險
[00:18:21.360 --> 00:18:23.720]  雅各書也說舌頭很危險
[00:18:23.720 --> 00:18:25.920]  舌頭是百體當中最小的
[00:18:25.920 --> 00:18:28.040]  但是禍患是最大
[00:18:28.040 --> 00:18:30.920]  我們經常說詮釋什麼
[00:18:30.920 --> 00:18:34.640]  謠言是比傳福音快
[00:18:34.640 --> 00:18:36.120]  今天你要傳謠言
[00:18:36.120 --> 00:18:38.040]  一夜可以傳到很多人那裡
[00:18:38.040 --> 00:18:38.840]  但是傳福音
[00:18:38.840 --> 00:18:40.160]  很久都沒有傳開
[00:18:40.160 --> 00:18:41.640]  同福十幾年前被人傳
[00:18:41.640 --> 00:18:43.360]  說我們是靈陰派的教會
[00:18:43.360 --> 00:18:45.680]  半年之內已經傳到英國 加拿大
[00:18:45.680 --> 00:18:46.320]  弟兄姊妹
[00:18:46.320 --> 00:18:48.600]  如果半年能夠將福音傳到美國 加拿大
[00:18:48.600 --> 00:18:49.200]  全世界
[00:18:49.200 --> 00:18:50.800]  嘩 多好
[00:18:50.800 --> 00:18:52.280]  舌頭
[00:18:52.280 --> 00:18:53.600]  是很難控制的
[00:18:53.600 --> 00:18:54.280]  所以
[00:18:54.280 --> 00:18:57.560]  當約伯說我的舌也不說詭詐之語
[00:18:57.560 --> 00:18:58.280]  換句話說
[00:18:58.280 --> 00:19:00.320]  一個很不受控制的舌頭
[00:19:00.320 --> 00:19:02.920]  約伯也說我能夠控制它
[00:19:02.920 --> 00:19:05.520]  為什麼舌頭那麼難控制
[00:19:05.520 --> 00:19:06.920]  我又有一點研究
[00:19:06.920 --> 00:19:07.640]  我告訴你
[00:19:07.640 --> 00:19:08.920]  對不對我不知道
[00:19:08.920 --> 00:19:11.040]  我只是研究看書而已
[00:19:11.040 --> 00:19:11.880]  他就說
[00:19:11.880 --> 00:19:13.800]  有些解剖學專家
[00:19:13.800 --> 00:19:16.040]  就是解剖那些醫生
[00:19:16.040 --> 00:19:19.560]  他說原來舌頭
[00:19:19.560 --> 00:19:22.000]  就是組成舌頭的肌肉
[00:19:22.000 --> 00:19:24.160]  舌頭是肌肉
[00:19:24.160 --> 00:19:25.680]  他說組成舌頭的肌肉
[00:19:25.680 --> 00:19:28.280]  是一種很堅強的肌肉
[00:19:28.280 --> 00:19:31.760]  所以舌頭其實是很難控制的
[00:19:31.760 --> 00:19:33.240]  特別是廣東人
[00:19:33.240 --> 00:19:35.560]  即是說廣東話的人
[00:19:35.560 --> 00:19:38.120]  說普通話是很難的
[00:19:38.120 --> 00:19:40.320]  因為普通話用很多什麼
[00:19:40.320 --> 00:19:42.120]  舌頭的
[00:19:42.120 --> 00:19:45.000]  我們廣東人經常以為
[00:19:45.000 --> 00:19:47.840]  將廣東話提高半個音就變成國語
[00:19:47.840 --> 00:19:49.360]  其實不是的
[00:19:49.360 --> 00:19:51.600]  國語是要用很多個舌頭
[00:19:51.600 --> 00:19:54.240]  我初初學國語的時候經常被師母取笑
[00:19:54.240 --> 00:19:56.520]  她說因為我不是很喜歡用我們的舌頭
[00:19:56.520 --> 00:19:59.560]  所以她經常訓練我怎樣用舌頭
[00:19:59.560 --> 00:20:01.920]  我發覺原來控制舌頭是很難的
[00:20:01.920 --> 00:20:05.040]  因為有些肌肉是很堅強的
[00:20:05.040 --> 00:20:06.360]  但是若白說
[00:20:06.360 --> 00:20:11.280]  我的舌都不會說鬼扎的話
[00:20:11.280 --> 00:20:13.080]  去到最後第六節那裏說
[00:20:13.080 --> 00:20:13.640]  很厲害
[00:20:13.640 --> 00:20:14.800]  若白他說什麼呢
[00:20:14.800 --> 00:20:15.680]  他說
[00:20:15.680 --> 00:20:17.560]  我必堅持我的義
[00:20:17.560 --> 00:20:19.120]  寸步不鬆
[00:20:19.120 --> 00:20:23.240]  在世民心無愧
[00:20:23.240 --> 00:20:26.040]  他說我的誠信是很重要的
[00:20:26.040 --> 00:20:28.520]  就算無論我面對多少苦難
[00:20:28.520 --> 00:20:33.760]  我今天仍然要堅守我一個人的誠信
[00:20:33.760 --> 00:20:34.960]  第三
[00:20:34.960 --> 00:20:38.160]  人生一定會出現一些錯誤
[00:20:38.160 --> 00:20:40.920]  意思就是說可能有些警惑出現
[00:20:40.920 --> 00:20:43.960]  你覺得好像不對
[00:20:43.960 --> 00:20:46.840]  不過最終一定不會得勝
[00:20:46.840 --> 00:20:49.000]  意思是這些錯誤不會得勝
[00:20:49.000 --> 00:20:50.200]  意思就是說
[00:20:50.200 --> 00:20:51.680]  有時候你看著這個世界
[00:20:51.680 --> 00:20:54.760]  很多惡人明明是惡人
[00:20:54.760 --> 00:20:57.520]  好像風生水起
[00:20:57.520 --> 00:20:59.160]  但是我們這些中中直直的人
[00:20:59.160 --> 00:21:01.680]  好像什麼什麼
[00:21:01.680 --> 00:21:02.600]  弟兄姊妹
[00:21:02.600 --> 00:21:04.200]  有時候我們覺得很不服氣
[00:21:04.200 --> 00:21:06.520]  為什麼那些明明是惡人
[00:21:06.520 --> 00:21:08.520]  好像很厲害
[00:21:08.520 --> 00:21:09.680]  做什麼生意都很厲害
[00:21:09.680 --> 00:21:13.280]  但是我們這些這麼規矩的人
[00:21:13.280 --> 00:21:14.480]  這麼有誠信的人
[00:21:14.480 --> 00:21:18.600]  好像都不是很厲害
[00:21:18.600 --> 00:21:19.960]  好像很不公平
[00:21:19.960 --> 00:21:21.760]  世界好像很不公義
[00:21:21.760 --> 00:21:23.200]  上帝好像很不公平
[00:21:23.200 --> 00:21:24.240]  但是這裡很有趣
[00:21:24.240 --> 00:21:28.040]  約伯在27章第16節說
[00:21:28.040 --> 00:21:31.080]  他需積蓄銀紙如塵沙
[00:21:31.080 --> 00:21:33.120]  預備衣服如塵土
[00:21:33.120 --> 00:21:34.600]  他只管預備
[00:21:34.600 --> 00:21:36.080]  二人卻要穿上
[00:21:36.080 --> 00:21:39.480]  他的銀紙無辜的人要分取
[00:21:39.480 --> 00:21:40.320]  嘩
[00:21:40.320 --> 00:21:42.600]  他說你儲錢吧
[00:21:42.600 --> 00:21:44.680]  不過錢是給別人用的
[00:21:44.680 --> 00:21:45.280]  你買衣服吧
[00:21:45.280 --> 00:21:47.480]  買呀 買呀 幫你買吧
[00:21:47.480 --> 00:21:48.360]  不過衣服不是你穿的
[00:21:48.360 --> 00:21:49.800]  是別人穿的
[00:21:49.800 --> 00:21:51.200]  意思是什麼呢
[00:21:51.200 --> 00:21:53.800]  他說今天你以為你擁有很多
[00:21:53.800 --> 00:21:57.080]  但是可以很快沒有了
[00:21:57.080 --> 00:21:59.760]  上帝仍然是公義的上帝
[00:21:59.760 --> 00:22:02.480]  針研23章4至5節
[00:22:02.480 --> 00:22:05.040]  可以說是總結了一大段聖經
[00:22:05.040 --> 00:22:05.960]  我們一起讀一讀
[00:22:05.960 --> 00:22:07.880]  針研23章4至5節
[00:22:07.880 --> 00:22:09.240]  準備 1 2 3
[00:22:09.240 --> 00:22:11.240]  不要勞碌求富
[00:22:11.240 --> 00:22:13.040]  優仗自己的聰明
[00:22:13.040 --> 00:22:16.480]  你豈要定精在虛無的錢財上
[00:22:16.480 --> 00:22:19.480]  因為錢財必長翅膀如嬰
[00:22:19.480 --> 00:22:20.720]  向天飛去
[00:22:20.720 --> 00:22:22.600]  有沒有這種感覺
[00:22:22.600 --> 00:22:23.600]  有時候晚上回到家
[00:22:23.600 --> 00:22:25.200]  為什麼錢包好像不見了
[00:22:25.200 --> 00:22:27.440]  今天花在哪裡了
[00:22:27.440 --> 00:22:28.560]  想了很久花在哪裡了
[00:22:28.560 --> 00:22:29.640]  明明有三千元的
[00:22:29.640 --> 00:22:31.560]  為什麼沒有了
[00:22:31.560 --> 00:22:33.240]  飛了
[00:22:33.240 --> 00:22:34.720]  錢咬身
[00:22:34.720 --> 00:22:35.960]  錢咬身很辛苦
[00:22:35.960 --> 00:22:37.480]  一定要花一下
[00:22:37.480 --> 00:22:39.600]  弟兄姊妹
[00:22:39.600 --> 00:22:40.880]  可以的
[00:22:40.880 --> 00:22:42.800]  今天如果我們依靠
[00:22:42.800 --> 00:22:45.520]  一些隨時會沒有的東西
[00:22:45.520 --> 00:22:46.920]  針研說
[00:22:46.920 --> 00:22:48.200]  想到這樣
[00:22:48.200 --> 00:22:50.800]  今天我們究竟在依靠什麼
[00:22:50.800 --> 00:22:52.200]  上帝說今天你面對這個世界
[00:22:52.200 --> 00:22:53.840]  可能很不公義
[00:22:53.840 --> 00:22:54.960]  但是有一天
[00:22:54.960 --> 00:22:56.240]  公義的上帝
[00:22:56.240 --> 00:22:58.840]  一定會有他的公義的審判
[00:22:58.840 --> 00:23:00.120]  他說不要害怕
[00:23:00.120 --> 00:23:01.240]  不要擔心
[00:23:01.240 --> 00:23:03.920]  今天你看著好像很多惡人仍然得勢
[00:23:03.920 --> 00:23:04.920]  不過不會的
[00:23:04.920 --> 00:23:08.000]  有一天這些惡人一定會
[00:23:08.000 --> 00:23:11.440]  一定會受最重要的審判
[00:23:11.440 --> 00:23:12.600]  今天你看著他有錢
[00:23:12.600 --> 00:23:13.440]  不用害怕
[00:23:13.440 --> 00:23:15.200]  有一天的錢你都分到的
[00:23:15.200 --> 00:23:16.720]  就是這個意思
[00:23:16.720 --> 00:23:18.080]  弟兄姊妹
[00:23:18.080 --> 00:23:20.280]  今天上帝給我們一個應許
[00:23:20.280 --> 00:23:23.240]  就是要我們明白人生
[00:23:23.240 --> 00:23:25.960]  真的有時候會有些不公義的東西出現
[00:23:25.960 --> 00:23:29.160]  不過我們同樣不要被這些不公義的東西
[00:23:29.160 --> 00:23:34.240]  令我們的心情被這些影響
[00:23:34.240 --> 00:23:37.600]  以致我們的心情進入很多的埋怨
[00:23:37.600 --> 00:23:38.800]  很多的責備
[00:23:38.800 --> 00:23:41.280]  對上帝的疑惑
[00:23:41.280 --> 00:23:44.160]  而最後二十八章那裡說
[00:23:44.160 --> 00:23:50.120]  他說靠人的能力尋找智慧是浪費時間
[00:23:50.120 --> 00:23:54.320]  今天我們很喜歡說智慧
[00:23:54.320 --> 00:23:55.880]  我們很想有智慧
[00:23:55.880 --> 00:23:57.880]  同樣我們很想有聰明
[00:23:57.880 --> 00:24:00.720]  在二十八章二十一節那裡很有趣的
[00:24:00.720 --> 00:24:01.800]  約伯奇在那裡說
[00:24:01.800 --> 00:24:04.040]  他說智慧從何處來呢
[00:24:04.040 --> 00:24:06.080]  聰明之處在哪裡呢
[00:24:06.080 --> 00:24:08.560]  他說智慧的源頭在哪裡
[00:24:08.560 --> 00:24:10.640]  今天我們怎樣才能夠得到智慧
[00:24:10.640 --> 00:24:12.160]  同樣聰明可以埋在哪裡
[00:24:12.160 --> 00:24:14.240]  今天我們很想我們的小朋友聰明
[00:24:14.240 --> 00:24:15.880]  昨天一年級有派位的
[00:24:15.880 --> 00:24:19.320]  見到爸爸媽媽真的很緊張
[00:24:19.320 --> 00:24:21.880]  我們有多少爸爸媽媽的小朋友是一年級的
[00:24:21.880 --> 00:24:23.880]  派位的情況怎樣我不知道
[00:24:23.880 --> 00:24:25.280]  我們真的很緊張
[00:24:25.280 --> 00:24:27.560]  我們見到爸爸媽媽見到自己的小朋友
[00:24:27.560 --> 00:24:30.240]  第一支願 很開心 拍手
[00:24:30.240 --> 00:24:32.040]  但如果派不到心儀的學校
[00:24:32.040 --> 00:24:34.040]  就開始有很多的沮喪
[00:24:34.040 --> 00:24:35.480]  昨天我和一個學生聊天
[00:24:35.480 --> 00:24:37.440]  這個學生是美國來香港
[00:24:37.440 --> 00:24:38.640]  他看著電視
[00:24:38.640 --> 00:24:40.760]  他說一年級就這麼辛苦
[00:24:40.760 --> 00:24:43.840]  香港人讀書一年級已經去到這樣
[00:24:43.840 --> 00:24:46.120]  怎樣去到老
[00:24:46.120 --> 00:24:47.520]  一年級已經是這樣
[00:24:47.520 --> 00:24:48.720]  接著還有中一
[00:24:48.720 --> 00:24:49.600]  接著還有大學
[00:24:49.600 --> 00:24:51.560]  嘩 人生怎麼搞
[00:24:51.560 --> 00:24:53.800]  我跟他說其實不是一年級
[00:24:53.800 --> 00:24:58.000]  現在一出生已經幫他報名在幼稚園
[00:24:58.000 --> 00:24:59.880]  你看看姐妹
[00:24:59.880 --> 00:25:01.080]  聰明
[00:25:01.080 --> 00:25:02.320]  什麼叫聰明
[00:25:02.320 --> 00:25:04.560]  我們會覺得我的小朋友真是聰明
[00:25:04.560 --> 00:25:06.320]  年年考第一
[00:25:06.320 --> 00:25:07.160]  果然聰明
[00:25:07.160 --> 00:25:08.720]  智慧爆棚
[00:25:08.720 --> 00:25:11.880]  IQ 150 200 很厲害
[00:25:11.880 --> 00:25:14.040]  究竟什麼叫聰明
[00:25:14.040 --> 00:25:16.080]  究竟什麼叫智慧
[00:25:16.080 --> 00:25:19.440]  我覺得智慧的定義很簡單
[00:25:19.440 --> 00:25:23.920]  智慧的定義就是按神的角度去看人生
[00:25:23.920 --> 00:25:24.840]  你說怎麼搞的
[00:25:24.840 --> 00:25:26.600]  按神的角度去看人生
[00:25:26.600 --> 00:25:29.480]  我們很相信神是創造天地的神
[00:25:29.480 --> 00:25:31.240]  神今天做你
[00:25:31.240 --> 00:25:32.440]  今天做我
[00:25:32.440 --> 00:25:34.320]  今天神是創造世界
[00:25:34.320 --> 00:25:36.240]  這個世界是神所擁有
[00:25:36.240 --> 00:25:38.320]  今天世界是神所命定
[00:25:38.320 --> 00:25:41.480]  今天如果我們能夠明白神去看人生的時候
[00:25:41.480 --> 00:25:45.240]  今天這個才是真正有智慧的人
[00:25:45.240 --> 00:25:46.240]  聰明是什麼呢
[00:25:46.240 --> 00:25:48.880]  聰明其實是按著神的判斷
[00:25:48.880 --> 00:25:50.560]  面對任何的事的時候
[00:25:50.560 --> 00:25:52.000]  神的判斷
[00:25:52.000 --> 00:25:55.520]  神的判斷的做法就是成為了你的判斷
[00:25:55.520 --> 00:25:57.800]  就是你要明白神怎麼做事
[00:25:57.800 --> 00:25:59.560]  你要明白神怎麼想事
[00:25:59.560 --> 00:26:01.600]  就是求智慧
[00:26:01.600 --> 00:26:03.200]  明白神怎麼做事
[00:26:03.200 --> 00:26:04.720]  效法神怎麼做事
[00:26:04.720 --> 00:26:06.720]  就是有聰明
[00:26:06.720 --> 00:26:08.360]  《日白紀》講得很清楚
[00:26:08.360 --> 00:26:09.400]  《日白紀》裡面說
[00:26:09.400 --> 00:26:12.200]  敬畏主就是智慧
[00:26:12.200 --> 00:26:15.720]  遠離惡便是聰明
[00:26:15.720 --> 00:26:19.240]  聖經從來沒有說考第一便是聰明
[00:26:19.240 --> 00:26:23.160]  考第一不一定是聰明
[00:26:23.160 --> 00:26:26.400]  香港小孩子考第一可能是死讀書
[00:26:26.400 --> 00:26:29.640]  所以大陸很多人說千萬不要考第一
[00:26:29.640 --> 00:26:31.280]  最好考中間
[00:26:31.280 --> 00:26:33.200]  考第十名最好
[00:26:33.200 --> 00:26:34.400]  考第十名至二十名最好
[00:26:34.400 --> 00:26:35.040]  為什麼呢
[00:26:35.040 --> 00:26:37.440]  就是因為十至二十名你還有機會進步
[00:26:37.440 --> 00:26:39.560]  還有機會退步
[00:26:39.560 --> 00:26:40.960]  還有機會
[00:26:40.960 --> 00:26:42.080]  你去到最底又不好
[00:26:42.080 --> 00:26:43.440]  沒得退步
[00:26:43.440 --> 00:26:45.120]  去第一又沒得進步
[00:26:45.120 --> 00:26:49.720]  所以有所謂中間的一個學問出來
[00:26:49.720 --> 00:26:50.720]  現在在中國
[00:26:50.720 --> 00:26:53.520]  但是這裡不是這樣說
[00:26:53.520 --> 00:26:59.560]  這裡說你遠離惡事就是聰明
[00:26:59.560 --> 00:27:02.800]  敬畏神就是智慧
[00:27:02.800 --> 00:27:04.240]  《針研》講得很清楚
[00:27:04.240 --> 00:27:07.440]  敬畏而獲華就是智慧的開端
[00:27:07.440 --> 00:27:12.400]  認識至聖者乃是聰明
[00:27:12.400 --> 00:27:13.680]  意思就是說
[00:27:13.680 --> 00:27:15.960]  當你越親近神
[00:27:15.960 --> 00:27:19.160]  聖經說神就必親近你
[00:27:19.160 --> 00:27:23.080]  當你越明白神的心意去看這個世界
[00:27:23.080 --> 00:27:26.480]  明白神的心意怎樣去面對所有困難
[00:27:26.480 --> 00:27:29.280]  明白神怎樣去處理任何的事
[00:27:29.280 --> 00:27:32.000]  我們的神如果面對昔日
[00:27:32.000 --> 00:27:34.480]  二十多年前的六四怎樣去看呢
[00:27:34.480 --> 00:27:36.440]  今天我們香港人面對六四
[00:27:36.440 --> 00:27:38.280]  現在這樣做燭光晚會
[00:27:38.280 --> 00:27:40.360]  這些事是不是這樣做最好呢
[00:27:40.360 --> 00:27:41.520]  我們不知道
[00:27:41.520 --> 00:27:42.200]  我們不知道
[00:27:42.200 --> 00:27:43.200]  我們不懂這些事
[00:27:43.200 --> 00:27:44.000]  不過我們想想
[00:27:44.000 --> 00:27:46.040]  如果上帝面對六四的時候
[00:27:46.040 --> 00:27:47.560]  祂會怎樣面對呢
[00:27:47.560 --> 00:27:49.280]  我們上帝面對一場災難
[00:27:49.280 --> 00:27:50.000]  面對911
[00:27:50.000 --> 00:27:51.200]  我們怎樣面對呢
[00:27:51.200 --> 00:27:52.480]  我們上帝如果面對
[00:27:52.480 --> 00:27:53.720]  今天我們香港
[00:27:53.720 --> 00:27:56.040]  好像在政治上這麼多的爭拗
[00:27:56.040 --> 00:27:58.440]  如果上帝今天是香港特首
[00:27:58.440 --> 00:28:00.040]  祂怎樣去面對呢
[00:28:00.040 --> 00:28:02.720]  我們明白上帝的人生的角度
[00:28:02.720 --> 00:28:05.240]  面對上帝怎樣去處理的時候
[00:28:05.240 --> 00:28:07.040]  當我們明白的時候
[00:28:07.040 --> 00:28:07.680]  聖經說
[00:28:07.680 --> 00:28:11.480]  這就是你的智慧和你的聰明
[00:28:11.480 --> 00:28:13.920]  今天如果大家有做親父時刻
[00:28:13.920 --> 00:28:16.720]  今天的真言很有意思
[00:28:16.720 --> 00:28:18.040]  今天真言就是十六章
[00:28:18.040 --> 00:28:19.840]  十六節到十七節
[00:28:19.840 --> 00:28:20.880]  那裡說
[00:28:20.880 --> 00:28:24.640]  得智慧勝此得金子
[00:28:24.640 --> 00:28:28.680]  選聰明強於選銀子
[00:28:28.680 --> 00:28:31.360]  正職人一度是遠離惡事
[00:28:31.360 --> 00:28:35.120]  謹守紀律的是保存性命
[00:28:35.120 --> 00:28:37.800]  他說如果你選擇聰明
[00:28:37.800 --> 00:28:40.040]  就是選銀子
[00:28:40.040 --> 00:28:42.760]  你選擇逃避惡
[00:28:42.760 --> 00:28:44.840]  其實你就選銀子
[00:28:44.840 --> 00:28:47.040]  弟兄姊妹
[00:28:47.040 --> 00:28:50.160]  約伯對我們一個很大的提醒
[00:28:50.160 --> 00:28:51.800]  知威從何以為
[00:28:51.800 --> 00:28:54.120]  約伯說敬畏神
[00:28:54.120 --> 00:28:56.240]  聰明的東西在哪裡
[00:28:56.240 --> 00:28:58.400]  其實聰明到處都有
[00:28:58.400 --> 00:29:00.520]  只要你遠離惡事
[00:29:00.520 --> 00:29:03.680]  你就是聰明
[00:29:03.680 --> 00:29:06.520]  當我們去到最後的時候
[00:29:06.520 --> 00:29:08.640]  我自己回想
[00:29:08.640 --> 00:29:10.560]  人生路上
[00:29:10.560 --> 00:29:13.960]  是不是真的要等到有苦難的時候
[00:29:13.960 --> 00:29:18.000]  才去重定我們的人生
[00:29:18.000 --> 00:29:20.320]  是不是真的要到病
[00:29:20.320 --> 00:29:21.800]  哦 原來是病
[00:29:21.800 --> 00:29:22.480]  原來才看到
[00:29:22.480 --> 00:29:25.920]  原來自己的妻子是這麼愛我的
[00:29:25.920 --> 00:29:29.040]  其實妻子經常都愛你
[00:29:29.040 --> 00:29:33.160]  為什麼去到病重之後
[00:29:33.160 --> 00:29:35.880]  才珍惜自己的眼前人
[00:29:35.880 --> 00:29:36.800]  弟兄姊妹
[00:29:36.800 --> 00:29:39.120]  我不知道今天有沒有家人坐在你旁邊
[00:29:39.120 --> 00:29:40.080]  有沒有你的丈夫
[00:29:40.080 --> 00:29:42.640]  有沒有你的妻子坐在你旁邊
[00:29:42.640 --> 00:29:43.800]  究竟你會覺得
[00:29:43.800 --> 00:29:46.440]  她真的很煩 坐在我旁邊
[00:29:46.440 --> 00:29:50.080]  還是其實你很珍惜她
[00:29:50.080 --> 00:29:51.640]  你會不會每一天
[00:29:51.640 --> 00:29:55.000]  擁抱著你自己的妻子
[00:29:55.000 --> 00:29:59.440]  覺得能夠擁抱她
[00:29:59.440 --> 00:30:01.520]  都是很珍惜
[00:30:01.520 --> 00:30:04.520]  每一天能夠跟她說一聲我愛你
[00:30:04.520 --> 00:30:06.640]  很重要
[00:30:06.640 --> 00:30:09.160]  不要等到有困難
[00:30:09.160 --> 00:30:10.160]  之後
[00:30:10.160 --> 00:30:11.400]  原來自己的朋友
[00:30:11.400 --> 00:30:13.400]  自己的親人是最好的
[00:30:13.400 --> 00:30:15.800]  其實浪費了很多時間
[00:30:15.800 --> 00:30:17.560]  我不知道旁邊那個是不是你的親人
[00:30:17.560 --> 00:30:18.840]  你不要遠離
[00:30:18.840 --> 00:30:20.920]  是你的親人才是
[00:30:20.920 --> 00:30:22.480]  如果是你的親人
[00:30:22.480 --> 00:30:23.640]  你看著你的親人
[00:30:23.640 --> 00:30:25.960]  看著你的丈夫 看著你的妻子
[00:30:25.960 --> 00:30:27.840]  你可不可以跟她說一聲我愛你
[00:30:27.840 --> 00:30:29.360]  弟兄姊妹
[00:30:29.360 --> 00:30:31.760]  真的
[00:30:31.760 --> 00:30:37.160]  今天是不是需要去到苦難過後
[00:30:37.160 --> 00:30:38.840]  要去到癌症過後
[00:30:38.840 --> 00:30:41.480]  原來我親人是這麼重要
[00:30:41.480 --> 00:30:44.000]  不需要
[00:30:44.000 --> 00:30:48.160]  但是如果你今天已經珍惜你的愛人
[00:30:48.160 --> 00:30:50.680]  到你真的有困難的時候
[00:30:50.680 --> 00:30:53.680]  你們會更加更加的看到
[00:30:53.680 --> 00:30:56.840]  親人在你身邊的重要
[00:30:56.840 --> 00:31:00.240]  弟兄姊妹
[00:31:00.240 --> 00:31:02.080]  在去年
[00:31:02.080 --> 00:31:03.840]  我有機會去
[00:31:03.840 --> 00:31:06.400]  在羅偉堅姊妹她臨去世之前
[00:31:06.400 --> 00:31:08.440]  我有機會去探望她
[00:31:08.440 --> 00:31:11.240]  因為當時我在馬來西亞港島
[00:31:11.240 --> 00:31:13.160]  我港島之後師母跟我說
[00:31:13.160 --> 00:31:16.920]  她說羅偉堅都很病重
[00:31:16.920 --> 00:31:18.000]  她說不如你去馬來西亞
[00:31:18.000 --> 00:31:21.240]  到新加坡去看一看
[00:31:21.240 --> 00:31:26.640]  我也在馬來西亞到新加坡去探望
[00:31:26.640 --> 00:31:29.440]  當時她做了手術
[00:31:29.440 --> 00:31:31.440]  插了一些喉在喉嚨上
[00:31:31.440 --> 00:31:33.600]  說不了話
[00:31:33.600 --> 00:31:35.960]  但是當她見到我的時候
[00:31:35.960 --> 00:31:38.080]  她就用盡力
[00:31:38.080 --> 00:31:41.560]  在紙上寫著兩個說話
[00:31:41.560 --> 00:31:43.960]  她說不要為我難過
[00:31:43.960 --> 00:31:47.160]  她說神不要離開我
[00:31:47.160 --> 00:31:51.360]  當我自己看這兩個說話的時候
[00:31:51.360 --> 00:31:53.560]  我忽然間有一個很大的改變
[00:31:53.560 --> 00:31:56.440]  在我自己內心有一個很大的改變
[00:31:56.440 --> 00:31:59.840]  我原來我一定要去探病
[00:31:59.840 --> 00:32:01.080]  我帶著的心態
[00:32:01.080 --> 00:32:02.960]  她快要死了
[00:32:02.960 --> 00:32:04.360]  我去探探她
[00:32:04.360 --> 00:32:10.440]  好像她很被可憐的樣子
[00:32:10.440 --> 00:32:11.960]  但是她這兩個說話
[00:32:11.960 --> 00:32:17.920]  給我一個很大的對病人的觀念
